
reset_timestep 0

fix 1 all nvt temp 350 350 100.0

thermo 100

dump 1 all custom 100 production.xyz id type x y z

dump_modify 1 sort id

restart 1000 production.restart

run 4000000
Generated 6 of 6 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 12.55 | 12.55 | 12.55 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         E_bond        E_angle        E_dihed        E_impro         E_vdwl         Press     
     16200   310.30565      52.62568       33.29864       85.92432       15.240937      13.416361      0              6.9653641      17.003019     -1570.7573    
     16300   328.53228      50.762099      35.254523      86.016622      13.437935      13.627763      0              3.4384108      20.25799      -955.05975    
     16400   381.95885      45.352308      40.987684      86.339992      10.292984      13.698063      0              3.8762075      17.485054     -1566.9193    
     16500   320.16011      52.634362      34.356113      86.990474      13.749831      14.226771      0              3.9539249      20.703834      3213.0823    
     16600   341.55381      51.325454      36.651853      87.977307      11.062613      12.347328      0              7.6841262      20.231387      2227.2       
     16700   348.92168      51.737389      37.442493      89.179882      14.078843      11.035009      0              7.1216383      19.501899     -891.24218    
     16800   389.12228      48.767215      41.756385      90.5236        16.445265      12.584142      0              3.5893775      16.14843      -84.028849    
     16900   378.16924      51.198992      40.581024      91.780016      18.952971      11.784078      0              4.30553        16.156413     -1990.4758    
     17000   406.13253      49.205794      43.581741      92.787535      15.507687      8.6693312      0              7.4038295      17.624946     -3756.6862    
     17100   388.29609      52.059339      41.667728      93.727066      17.417111      11.264792      0              6.872256       16.505179      1271.525     
     17200   450.55127      46.353268      48.348279      94.701547      10.818494      14.248113      0              4.3964011      16.89026       2751.0745    
     17300   407.77516      51.938355      43.75801       95.696366      15.44633       14.112222      0              5.9460384      16.433765      283.70439    
     17400   475.01038      45.117213      50.972966      96.090179      13.387898      8.8035075      0              5.8220008      17.103807      2757.5367    
     17500   415.54024      50.875695      44.591274      95.46697       13.577222      17.916617      0              2.9482025      16.433654      1774.779     
     17600   348.49316      56.474557      37.396509      93.871065      14.146232      21.541388      0              4.8754272      15.91151      -530.52897    
     17700   386.18611      49.82868       41.441308      91.269988      16.55678       10.882053      0              4.8409637      17.548883      1000.1172    
     17800   347.14318      50.824325      37.251644      88.075968      16.519403      13.134712      0              4.7815851      16.388625     -1466.2491    
     17900   382.83777      44.444215      41.082001      85.526216      11.027709      12.290166      0              3.0589311      18.067409      627.23209    
     18000   372.32995      43.373338      39.954415      83.327753      12.75666       7.191365       0              2.9560636      20.46925       1246.2639    
     18100   314.37878      47.968214      33.735724      81.703938      13.840272      11.508001      0              3.9601507      18.659791     -1435.467     
