-3.05686	37.9464	50.5952	45.5357	27.1046	30.9193	20.698	23.3516	26.1409	29.7619	25.2976	16.2627	19.7981	21.25	17.802	10.0318	15.505	11.8822	10.119	2.05116	0	0	0	0	0	0	0	0	0	0	7.07476	22.1872	21.8844	23.3516	24.92	26.9474	24.7631	26.3372	30.0198	36.7965	36.025	33.7301	34.4413	26.9345	31.8401	34.8197	35.5834	32.7781	34.884	34.8168	33.3468	34.8155	29.3501	30.7185	31.4447	
-3.00675	25.2976	25.2976	32.8869	28.9115	22.4867	16.0985	18.4867	22.7678	24.5535	19.9718	18.672	24.1977	20.2381	16.3966	11.7765	8.56854	9.19912	5.42091	2.73488	0	0	0	0	0	0	0	0	0	0	7.9323	20.1136	23.4906	26.076	29.0733	26.5808	27.6136	28.9363	28.502	34.4967	30.261	32.4808	32.765	35.4166	30.3862	35.6724	29.7455	33.4581	34.4846	33.3824	31.6859	32.6865	34.7535	31.6822	32.7451	
-2.95664	0	21.0813	27.8273	23.4906	23.8922	21.8479	25.2976	27.8274	16.369	18.6403	27.1046	28.0473	25.2976	12.1803	15.2658	11.4247	12.2655	4.33673	3.07673	0	0	0	0	0	0	0	0	0	0	8.36108	26.127	33.9309	27.049	24.92	26.9474	27.2572	26.164	31.5377	36.6322	43.0699	36.5409	37.9464	32.5892	32.567	29.7033	31.8305	31.554	31.4223	32.6	32.8358	33.6884	32.7886	29.1524	26.4798	
-2.90652	37.9464	16.8651	25.2976	21.6837	21.0813	24.1477	24.3246	21.9246	20.8333	24.6319	25.2976	22.5478	19.7321	15.4596	15.702	11.0167	13.4154	10.4804	3.41859	0	0	0	0	0	0	0	0	0	0	9.43301	24.4681	28.9115	30.9409	24.3536	24.1977	26.7228	28.2432	36.0912	33.0183	33.3031	35.1355	37.3368	31.1011	25.2976	28.7085	34.1935	33.7301	29.8245	31.4264	32.0692	30.307	29.1045	31.6822	31.2083	
-2.85641	37.9464	54.8114	32.8869	21.6837	23.8922	24.1477	36.0004	24.4543	20.8333	24.6319	22.286	19.7981	13.6607	11.2434	11.3403	14.2809	13.4154	7.95067	2.39302	0	0	0	0	0	0	0	0	0	0	8.14669	22.3946	26.9038	28.4111	30.9612	29.1472	29.7514	27.3769	31.875	30.7185	29.3004	29.0454	28.6503	31.1011	34.6025	32.4036	32.2475	31.01	34.4846	31.6872	35.7744	32.5613	32.4202	31.4413	30.3808	
-2.8063	75.8928	16.8651	25.2976	27.1046	25.2976	27.5974	23.3516	25.2976	29.0178	29.2919	19.8767	24.1977	22.7678	17.802	14.3935	14.6889	8.04923	11.926	1.36744	0	0	0	0	0	0	0	0	0	0	7.28914	26.7491	30.7185	32.6923	28.6958	31.897	27.7917	29.6294	34.4047	32.854	32.1824	32.4808	29.1075	32.4404	31.2585	32.1194	32.8035	28.2898	35.8161	35.9904	35.2633	34.8155	34.6307	32.7664	32.2722	
-2.75619	12.6488	33.7301	22.7678	21.6837	26.703	29.8972	28.2165	27.8274	23.0654	19.3061	23.4906	23.0978	25.8035	11.7118	18.319	17.5451	14.5653	8.67346	2.73488	0	0	0	0	0	0	0	0	0	0.221909	13.7207	26.7491	29.5139	31.3301	27.7518	24.7476	26.3665	26.5105	31.5377	30.5542	36.1852	33.1055	30.7839	35.7142	31.4039	33.1142	32.1085	34.9542	30.8897	35.3384	29.7694	32.8118	31.5606	31.3208	34.2818	
-2.70607	50.5952	16.8651	20.2381	21.6837	28.1084	26.4475	25.2976	25.2976	23.0654	23.3004	21.0813	23.0978	23.2738	26.703	16.1381	12.6488	8.81583	9.75764	3.76045	0	0	0	0	0	0	0	0	0	0.221909	13.292	27.9932	27.5061	29.5787	26.9967	26.9474	23.5161	31.3621	38.9583	31.2113	37.6262	29.3577	30.4791	30.5059	34.4571	36.5251	36.9734	31.69	36.8812	33.6432	32.3247	30.4323	30.2097	37.1031	32.6269	
-2.65596	50.5952	33.7301	37.9464	27.1046	19.6759	22.9978	28.2165	23.6111	20.8333	28.6262	27.7069	20.898	24.2857	23.4237	23.1168	14.6889	11.8822	10.119	1.36744	0	0	0	0	0	0	0	0	0	0	10.0762	25.2976	28.3092	26.4652	30.0173	24.1977	27.4354	30.8423	29.1766	32.6897	34.9043	34.1986	34.1365	33.0356	36.0564	37.0936	34.1935	31.962	29.9577	30.3832	33.4746	27.9276	30.0869	28.9115	32.2722	
-2.60585	25.2976	8.43253	25.2976	25.2976	22.4867	21.8479	33.0815	34.5734	30.5059	27.9605	18.0697	18.6982	22.7678	21.5498	17.4466	15.913	16.4818	11.5646	2.39302	0	0	0	0	0	0	0	0	0	0.443817	10.0762	32.7624	28.1084	29.3841	29.4509	28.9639	27.0791	32.9215	36.7658	39.0963	30.9015	33.8863	33.8318	27.6785	32.567	33.2563	29.8845	35.7703	31.156	34.1648	33.3468	29.1799	32.2974	32.8868	33.2179	
-2.55574	25.2976	46.3789	43.0059	18.0697	29.5139	29.8972	26.2706	31.2004	31.25	19.9718	22.8883	29.1472	27.8273	22.0183	20.4998	18.7692	13.7987	15.1785	4.10231	0	0	0	0	0	0	0	0	0	0.221909	10.9337	34.4213	30.7185	32.3031	29.2621	26.3975	29.0388	36.7335	38.9583	35.6466	32.5026	30.6069	34.2889	29.3154	33.0032	33.967	29.1895	32.098	31.0228	31.5568	37.1798	30.5575	34.7535	30.1162	30.8537	
-2.50562	0	42.1627	27.8273	27.1046	36.541	45.9956	37.9464	29.5139	28.2738	25.9633	33.7301	24.7476	27.3214	23.4237	20.4998	16.321	14.5653	14.4558	4.10231	0	0	0	0	0	0	0	0	0	0	10.7193	30.8962	33.1278	29.5787	32.094	30.2471	31.8892	34.3077	35.5853	38.4392	32.5026	31.3877	32.3078	31.3987	29.8047	33.1142	33.7765	29.7859	35.2835	30.3832	30.9193	31.6846	36.7183	34.8143	32.7451	
-2.45551	50.5952	29.5139	27.8273	32.5255	39.3518	17.2484	25.2976	26.9841	27.5297	31.2891	32.5255	24.7476	37.4404	27.64	22.2444	19.1772	18.015	11.5646	5.12789	0	0	0	0	0	0	0	0	0	0	9.6474	27.1638	28.1084	32.8869	23.2209	32.2636	38.1245	34.6542	37.4404	36.9608	34.2638	30.1385	33.2222	32.5892	30.8224	30.8403	28.9115	30.1939	35.2835	31.296	31.4303	35.1912	32.0518	31.3208	31.6812	
-2.4054	12.6488	25.2976	25.2976	34.3324	40.7572	18.3982	36.0004	26.1409	26.0416	35.9492	36.7417	23.6477	31.369	26.2345	25.2976	24.8896	20.698	15.1785	3.76045	0	0	0	0	0	0	0	0	0	0	14.5783	34.0066	29.7146	30.5517	30.3949	30.9804	33.1363	33.2681	29.8512	30.0614	30.261	32.637	31.5458	31.8452	38.8187	33.5406	36.4174	32.7781	37.0144	33.252	31.1748	32.0603	32.6658	29.8752	30.2626	
-2.35529	25.2976	33.7301	17.7083	28.9115	36.541	35.6466	32.1085	26.1409	23.8095	42.6065	29.5139	28.0473	27.8273	17.802	25.2976	21.6254	20.698	14.8172	5.46975	0	0	0	0	0	0	0	0	0	0	10.2906	30.4815	35.3363	36.195	33.793	29.5138	34.9178	35.3473	29.1766	31.7041	32.5026	35.2917	32.4602	35.119	34.4571	36.6673	33.7765	34.2742	35.4166	34.9472	33.7301	31.4342	33.6482	30.8389	33.6908	
-2.30517	12.6488	42.1627	50.5952	25.2976	29.5139	28.7473	27.2436	33.7301	24.5535	33.952	21.0813	28.5973	26.8154	24.3606	25.7338	26.9297	26.8308	19.5153	8.54649	0	0	0	0	0	0	0	0	0	0.221909	9.6474	32.9698	34.3325	29.7733	30.0173	28.2306	32.0674	33.4413	33.5615	27.7616	34.4239	34.1986	26.6692	33.0356	30.2408	33.3985	31.5525	34.1382	30.3571	31.4264	35.0078	38.0717	30.7009	33.4892	34.9911	
-2.25506	25.2976	50.5952	30.3571	27.1046	23.8922	36.7965	29.1895	33.7301	23.8095	31.2891	28.9115	26.3975	32.8869	24.8291	26.6061	30.6019	27.5974	26.7432	7.52091	0	0	0	0	0	0	0	0	0	0	13.5064	32.9698	41.3596	34.0545	28.507	28.5973	27.6136	28.9363	31.369	32.3612	32.0223	32.637	32.003	27.8273	28.06	29.7033	32.6645	30.6019	28.8925	30.2528	28.2362	30.5575	34.5079	29.9957	32.9815	
-2.20495	37.9464	33.7301	27.8273	46.9812	25.2976	19.5481	25.2976	32.0436	23.0654	31.2891	30.7185	38.4963	30.8631	29.5138	29.6593	28.1538	27.5974	20.9609	5.12789	0	0	0	0	0	0	0	0	0	0	12.0056	31.933	32.7263	37.168	33.2267	30.4304	32.6018	29.1096	34.742	33.8396	32.6627	36.8533	33.8318	33.0356	31.4039	28.9927	31.2745	31.69	38.479	32.2088	33.219	31.1837	32.6658	33.1278	33.809	
-2.15484	50.5952	33.7301	30.3571	30.7185	25.2976	34.4967	30.1625	34.5734	31.25	33.952	42.1627	33.5468	33.8988	31.8562	23.9891	30.1939	28.7473	24.5748	5.46975	0	0	0	0	0	0	0	0	0	0.221909	12.22	31.5183	36.7418	38.141	32.6603	35.9299	36.5212	32.0552	34.5734	34.3324	32.3425	37.0094	36.1177	31.8452	29.3685	33.6827	29.4675	32.37	33.2863	32.7304	31.5581	30.9332	30.4553	34.8143	34.1636	
-2.10472	37.9464	42.1627	45.5357	39.7534	33.7301	31.047	27.2436	27.8274	40.9226	38.6121	37.3441	32.4469	19.7321	24.3606	28.3508	34.2742	31.047	25.659	8.20463	0	0	0	0	0	0	0	0	0	0	15.6502	36.2875	32.3247	33.2761	27.563	30.7971	32.0674	29.2828	28.8393	36.9608	34.7441	38.8833	29.8695	34.9702	34.1663	27.9979	32.6645	35.2262	35.5498	34.556	33.9856	33.3127	33.157	34.9347	30.2626	
-2.05461	25.2976	21.0813	22.7678	39.7534	29.5139	42.5459	26.2706	30.3571	36.4583	43.2722	27.7069	34.6467	27.8273	29.9823	27.4784	30.1939	32.9635	29.9957	8.54649	0	0	0	0	0	0	0	0	0	0.665726	19.0804	45.2039	43.9696	34.2491	28.1294	27.6807	28.6825	34.3077	36.2599	32.5255	35.3846	33.5739	32.3078	28.7202	30.8224	33.5406	33.6375	34.1382	32.3543	34.0344	33.6023	31.3089	32.543	36.2599	37.2372	
-2.0045	75.8928	16.8651	27.8273	27.1046	36.541	45.9956	34.0544	35.4166	46.8749	39.2778	31.9232	27.4974	34.4047	29.0454	35.7656	38.7624	32.5802	37.585	12.6488	0	0	0	0	0	0	0	0	0	0.665726	19.7236	44.5818	41.3596	35.6112	26.9967	23.8311	31.1766	32.4017	34.5734	32.6897	29.6206	28.4207	31.8506	29.0178	35.0386	38.9412	31.2745	30.8739	30.8897	32.2088	29.5138	33.9389	37.7008	38.4282	36.5279	
-1.95439	75.8928	16.8651	22.7678	28.9115	29.5139	34.4967	20.4327	26.9841	31.25	32.6206	34.3325	36.2965	27.3214	30.9193	28.7869	26.5217	36.0299	37.9464	16.7511	0.324328	0	0	0	0	0	0	0	0	1.77527	26.7983	45.6186	39.9542	33.2761	29.8285	31.7136	32.6018	37.4266	36.0912	32.1969	33.6234	31.8562	30.6315	34.0773	35.184	36.8094	33.9155	34.8182	31.2891	31.948	32.5802	31.4342	29.2273	35.5371	31.3265	
-1.90427	37.9464	21.0813	22.7678	43.3673	43.5681	35.6466	30.1625	28.6706	33.4821	29.9577	40.3557	30.2471	33.3928	34.1986	33.1486	32.6421	34.88	41.5603	30.0836	4.86492	0	0	0	0	0	0	0	0.689934	8.87635	40.5191	48.1069	39.3518	28.9949	27.1855	28.0473	42.5783	35.8671	31.5377	34.1682	32.9829	36.3848	35.2033	30.2083	29.95	31.4088	35.7224	34.5462	29.2919	32.0784	30.1527	28.679	33.6482	33.2482	32.0358	
-1.85416	63.244	25.2976	17.7083	28.9115	39.3518	32.1969	25.2976	28.6706	35.7142	33.952	32.5255	39.5962	40.4761	36.541	27.4784	29.3778	35.2633	43.7287	49.9115	17.1894	0.925522	0	0	0	0	0	0	3.21969	29.7358	44.5924	39.8126	32.5255	31.3301	28.507	33.7301	35.9867	32.7483	34.5734	30.8828	30.7414	36.0725	33.8318	27.5297	31.9855	30.9824	30.8575	32.37	32.4874	33.3824	33.4746	32.0603	33.6482	28.3092	29.908	
-1.80405	12.6488	42.1627	43.0059	28.9115	52.0006	25.2976	31.1355	40.4762	35.7142	32.6206	34.9348	37.9464	38.4523	37.4779	35.3294	31.826	38.713	44.0901	43.758	30.8112	18.5104	2.94158	0	0.269123	0	0.992063	6.20507	28.5173	41.275	48.4514	31.7257	31.3208	27.8274	27.563	32.2636	32.6018	35.8671	33.7301	29.8972	33.7835	32.7932	38.2512	33.7797	34.6025	27.8557	31.4135	31.01	34.4846	27.1232	33.7301	37.3202	34.0166	35.0552	33.809	
-1.75394	0	50.5952	55.6547	30.7185	40.7572	39.0963	36.0004	31.2004	35.7142	38.6121	31.3208	37.9464	33.8988	29.9823	26.6061	24.8896	35.6466	38.3078	37.6045	43.7843	42.2655	27.6509	19.6759	10.4958	14.4558	29.5139	47.0154	49.6752	41.0531	35.3738	29.6521	25.0968	28.8003	27.9406	37.7631	29.0388	36.387	32.7182	29.8972	34.1037	30.1385	33.8318	31.2499	30.677	32.2615	31.4135	36.1783	30.7565	34.9472	33.6023	30.4323	33.771	33.1278	34.6365	
-1.70382	25.2976	50.5952	40.4761	36.1394	25.2976	25.2976	27.2436	32.0436	37.9464	33.2863	22.286	31.347	28.8393	27.64	30.0954	24.4815	29.8972	35.0552	29.7418	40.8653	39.7974	40.888	49.1897	39.5611	48.7882	54.3154	52.2658	54.5048	41.275	33.4443	28.2006	27.7069	21.7949	31.9052	36.6632	32.2455	37.9464	34.742	28.0902	32.6627	31.5439	30.3267	34.8214	29.2231	29.9876	30.9965	33.8661	34.4846	36.3816	34.6245	29.6809	30.4553	32.1641	30.6172	
-1.65371	12.6488	12.6488	32.8869	32.5255	25.2976	31.047	32.1085	34.5734	32.7381	35.2835	34.3325	36.2965	37.4404	37.4779	23.5529	28.5618	25.6809	28.9115	27.3488	33.0815	37.0209	44.4179	43.8491	40.9067	39.2371	43.8988	35.3212	35.8765	33.7301	30.4429	21.7725	28.51	29.3841	29.8285	37.5797	33.8489	35.0008	31.7063	32.5255	31.702	35.2917	32.4602	33.7797	33.1486	29.277	34.0545	34.1382	32.7537	33.5128	35.0078	32.3108	29.5957	32.6459	30.6172	
-1.6036	37.9464	33.7301	20.2381	36.1394	32.3247	33.3468	34.0544	31.2004	23.0654	35.2835	34.9348	37.9464	40.9821	35.1355	33.5848	26.5217	32.5802	33.2482	32.8185	33.0815	35.4783	38.8289	34.0112	33.9095	30.9766	32.49	32.4573	29.2072	29.5139	28.5134	26.5417	29.5139	32.1085	36.6249	41.0627	37.7682	29.4561	29.8512	38.7677	37.6262	29.9823	29.2599	30.3571	32.2763	34.1091	34.6105	29.2418	32.3543	31.4264	36.1577	34.3146	34.8763	34.212	32.8633	
-1.55349	25.2976	4.21627	25.2976	34.3324	29.5139	45.9956	37.9464	30.3571	34.2261	32.6206	28.9115	33.5468	33.3928	35.1355	28.3508	35.0902	28.364	33.971	28.7162	27.2436	27.7657	32.0632	30.3571	31.2183	25.8139	23.5615	23.8657	27.8273	25.0757	34.3019	39.8126	33.3286	33.2761	39.6455	40.8794	37.9464	31.8819	29.3452	31.8684	31.8621	33.4178	29.2599	36.0118	34.4571	35.246	34.0545	30.8739	33.02	34.9472	31.4303	31.4342	33.8938	33.3687	34.1636	
-1.50337	37.9464	59.0277	25.2976	37.9464	46.3789	37.9464	36.9734	24.4543	29.0178	29.2919	30.1162	36.2965	35.4166	37.4779	39.2549	34.6822	37.9464	36.1394	32.4766	29.1895	31.4677	28.5333	30.9193	25.0285	19.1023	25.7936	29.3548	29.8971	31.0672	40.0903	36.2875	34.5332	33.2761	31.3388	30.2471	33.8489	27.0303	27.6587	29.7329	32.1824	36.2286	28.9551	30.8035	28.9323	30.6982	33.4985	36.5863	30.0908	28.9488	30.536	32.937	35.8587	31.2003	36.1733	
-1.45326	50.5952	12.6488	12.6488	37.9464	36.541	41.3961	39.8923	33.7301	34.9702	28.6262	33.7301	31.347	32.3809	39.8203	37.5102	25.7056	30.2805	39.7533	34.1859	36.0004	31.4677	30.0041	35.6977	32.5639	33.558	35.2182	29.8321	37.0264	34.8397	39.2327	36.2875	35.7379	32.4977	35.3034	34.83	31.7111	30.1492	28.6706	34.9895	34.584	35.2917	30.3267	31.2499	35.0386	30.9824	30.5795	31.69	34.0852	29.2096	33.6023	31.4342	30.9465	33.0073	36.1733	
-1.40315	25.2976	50.5952	43.0059	43.3673	32.3247	22.9978	33.0815	44.6924	34.9702	33.952	33.1278	24.7476	28.3333	32.3247	39.2549	32.6421	34.88	33.2482	34.5278	29.1895	31.1592	31.7691	36.822	30.6801	30.4604	35.2182	33.1733	31.7369	36.8368	29.1566	26.127	29.7146	28.9949	33.0379	28.7806	30.9984	25.4709	27.3214	29.4043	32.9829	34.0424	36.7273	31.6964	31.1132	30.4139	32.1085	30.7379	34.6178	33.6432	31.5581	29.5556	30.2097	30.9594	32.2722	
-1.35304	25.2976	37.9464	35.4166	32.5255	39.3518	36.7965	27.2436	21.0813	43.1547	33.2863	31.3208	27.4974	37.4404	30.9193	32.7124	33.0501	38.713	35.778	30.7673	27.8922	28.3827	31.4749	34.5734	34.1787	32.0092	38.6904	26.4909	35.4166	37.0588	32.8011	33.1772	35.9387	30.7463	28.507	28.414	26.7228	33.2681	30.0198	31.3756	31.3818	29.2015	31.6982	34.8214	31.9855	34.3933	32.8035	35.6342	33.8189	31.296	31.8136	31.8099	34.9991	35.6575	32.2722	
