
reset_timestep 0

fix 1 all nvt temp 150 150 100.0

thermo 100

dump 1 all custom 100 nvt.xyz id type x y z

dump_modify 1 sort id

run 1000000
Generated 6 of 6 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 12.55 | 12.55 | 12.55 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         E_bond        E_angle        E_dihed        E_impro         E_vdwl         Press     
     11000   143.24976      33.196815      15.372011      48.568827      7.5322917      5.9212732      0              2.786935       16.956315     -1725.0042    
     11100   137.38903      33.866412      14.743102      48.609513      7.3278435      6.6407117      0              3.1265074      16.771349     -1303.3449    
     11200   153.89036      32.057301      16.513846      48.571147      6.7487117      6.1872207      0              1.8647949      17.256574     -3090.8602    
     11300   151.79227      32.143651      16.288702      48.432352      7.6506986      4.0276712      0              3.3994951      17.065786     -3233.8563    
     11400   149.67015      32.155162      16.060979      48.216141      5.0375614      6.032384       0              4.1611371      16.924079      838.98813    
     11500   149.14625      31.946427      16.004759      47.951186      6.07089        4.7646947      0              4.2844149      16.826428     -970.63364    
     11600   127.87037      33.987298      13.721662      47.708961      8.1125644      6.1453771      0              2.9079888      16.821368     -945.72472    
     11700   145.72573      31.809362      15.637705      47.447068      5.4075443      6.0049831      0              2.6560909      17.740744      2379.4127    
     11800   151.13722      30.913618      16.218408      47.132026      6.5797912      4.091101       0              3.1213417      17.121384      2192.9784    
     11900   160.51288      29.467548      17.224502      46.69205       4.229811       5.6818694      0              2.3118543      17.244013      930.49832    
     12000   148.37453      30.146544      15.921946      46.06849       3.6427196      6.8281205      0              3.0956676      16.580036      1121.5912    
     12100   119.10238      32.538381      12.780777      45.319157      6.4783821      4.6007964      0              4.3327021      17.1265        806.92513    
     12200   127.91827      30.675869      13.726803      44.402671      4.8732898      6.3250046      0              2.9823705      16.495204      864.78236    
     12300   141.06555      28.403199      15.137626      43.540826      4.9412402      4.0441278      0              2.3749743      17.042857      2307.1451    
     12400   130.74586      28.871363      14.030229      42.901592      4.1184802      4.7803007      0              3.6294586      16.343124     -38.526511    
     12500   119.81473      29.59697       12.857219      42.454189      5.1160928      4.2997399      0              3.3283965      16.852741      368.91078    
     12600   139.92285      27.224864      15.015004      42.239869      4.1411941      4.3812197      0              2.4248308      16.27762      -852.83236    
     12700   120.80683      29.300933      12.963679      42.264613      4.9251161      6.4362483      0              1.9782506      15.961318     -1238.1773    
     12800   119.00684      29.763398      12.770524      42.533922      6.6029575      4.7089641      0              3.116966       15.334511     -2653.7963    
     12900   137.79228      28.333229      14.786375      43.119603      3.854592       5.9866753      0              3.0129722      15.478989     -1390.5276    
     13000   153.51859      27.773336      16.473951      44.247287      5.1478371      4.3659295      0              2.7537226      15.505846     -227.67984    
     13100   147.25077      29.98151       15.801357      45.782867      4.3628217      7.3410333      0              3.0132948      15.26436      -1103.0431    
     13200   156.30876      30.673833      16.773362      47.447195      3.5212761      8.0956094      0              2.7914         16.265548      1933.0726    
     13300   165.11501      31.240879      17.718354      48.959232      5.2708564      7.4999552      0              2.7127468      15.75732       126.24975    
     13400   170.46932      31.70158       18.29292       49.9945        6.716789       5.8808138      0              3.1314534      15.972524      132.37643    
     13500   185.76775      30.677569      19.934582      50.61215       4.7517697      7.0233528      0              2.5893119      16.313135      1119.0519    
     13600   183.95983      31.073483      19.740575      50.814059      6.0423975      5.6964359      0              2.5567307      16.777919     -1081.9899    
     13700   184.48161      30.788139      19.796567      50.584706      5.6487956      3.8224847      0              4.0078774      17.308981     -474.29477    
     13800   175.83238      31.191024      18.868426      50.05945       4.9961615      6.9909522      0              2.0341005      17.16981      -380.31477    
     13900   131.85232      35.130029      14.148962      49.27899       5.3829664      9.9951008      0              2.6681727      17.083789      937.51967    
     14000   144.83591      32.874709      15.54222       48.416928      7.3602231      5.6359976      0              2.3001486      17.578339      1280.365     
     14100   153.05235      31.279571      16.42392       47.703491      5.9195654      4.2871532      0              3.9138977      17.158955      226.51959    
     14200   121.43487      34.124932      13.031074      47.156006      5.222834       8.7712463      0              3.3176784      16.813174     -183.1859     
     14300   168.22914      28.723292      18.052528      46.77582       4.1751534      4.451749       0              2.4669787      17.629411      1237.6434    
     14400   127.03048      32.862451      13.631534      46.493985      5.1279463      7.5963028      0              3.1099813      17.02822       868.07023    
     14500   141.28375      31.115312      15.161041      46.276353      6.6908396      6.5074046      0              1.4237954      16.493273     -1897.2863    
