mapping_id,bridge_atoms_per_attachment,attachments_per_end,end,seed_element,bridge_element_sequence,annulus_endpoint_element,seed_parity,orientation,rotation,endpoint_pairs_evaluated,all_endpoint_pairs_locally_feasible,mapping_geometrically_feasible,interbridge_clashes,minimum_interbridge_clearance_nm,minimum_angle_deg,maximum_bond_deviation_nm,minimum_local_clearance_nm,seed_nodes,annulus_nodes
M4:LOWER:P0:O1:R0,4,15,LOWER,N,B-N-B-N,B,0,1,0,1,False,False,-1,0.0,39.691182061326025,0.0526531815903539,0.1249796463197066,S:1680 | S:1682 | S:1684 | S:1686 | S:1688 | S:1690 | S:1692 | S:1694 | S:1696 | S:1698 | S:1700 | S:1702 | S:1704 | S:1706 | S:1708,A:LOWER:13:5 | A:LOWER:10:6 | A:LOWER:7:7 | A:LOWER:4:8 | A:LOWER:1:9 | A:LOWER:-14:4 | A:LOWER:-14:2 | A:LOWER:-14:0 | A:LOWER:-14:-2 | A:LOWER:-14:-4 | A:LOWER:1:-9 | A:LOWER:4:-8 | A:LOWER:7:-7 | A:LOWER:10:-6 | A:LOWER:13:-5
M4:UPPER:P0:O1:R12,4,15,UPPER,B,N-B-N-B,N,0,1,12,1,False,False,-1,0.0,22.899274951341607,0.12832515690216437,0.14142137513694988,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:7:-7 | A:UPPER:10:-6 | A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8
M4:UPPER:P0:O1:R13,4,15,UPPER,B,N-B-N-B,N,0,1,13,1,False,False,-1,0.0,28.78596322541579,0.09272538745124176,0.12463607640977228,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:10:-6 | A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8 | A:UPPER:7:-7
M4:UPPER:P0:O1:R14,4,15,UPPER,B,N-B-N-B,N,0,1,14,1,False,False,-1,0.0,40.015591119989516,0.05261996585564879,0.12247030982797347,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8 | A:UPPER:7:-7 | A:UPPER:10:-6
M4:UPPER:P0:O-1:R0,4,15,UPPER,B,N-B-N-B,N,0,-1,0,15,True,True,0,0.16093662470718767,70.9389521089501,4.410696145812354e-05,0.1621259061649665,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6
M4:UPPER:P0:O-1:R1,4,15,UPPER,B,N-B-N-B,N,0,-1,1,1,False,False,-1,0.0,39.37590541262253,0.010489664947924915,0.10151524847239288,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7
M4:UPPER:P0:O-1:R2,4,15,UPPER,B,N-B-N-B,N,0,-1,2,1,False,False,-1,0.0,39.10057999092114,0.05721077296902982,0.12437748890390354,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8
M4:UPPER:P0:O-1:R3,4,15,UPPER,B,N-B-N-B,N,0,-1,3,1,False,False,-1,0.0,30.278856643981573,0.1059551055441372,0.12719654227710314,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9
M4:UPPER:P0:O-1:R4,4,15,UPPER,B,N-B-N-B,N,0,-1,4,1,False,False,-1,0.0,18.28473029473951,0.1539949970072099,0.12920504267339705,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4
M4:UPPER:P0:O-1:R5,4,15,UPPER,B,N-B-N-B,N,0,-1,5,1,False,False,-1,0.0,50.19054666627681,0.3122372032394173,0.13193534136419316,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2
M4:UPPER:P0:O-1:R6,4,15,UPPER,B,N-B-N-B,N,0,-1,6,1,False,False,-1,0.0,61.05664496662835,0.3047377965318194,0.11156431243292333,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0
M4:UPPER:P0:O-1:R7,4,15,UPPER,B,N-B-N-B,N,0,-1,7,1,False,False,-1,0.0,49.31579688510448,0.3075213318403246,0.1341679116442694,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2
M4:UPPER:P0:O-1:R8,4,15,UPPER,B,N-B-N-B,N,0,-1,8,1,False,False,-1,0.0,48.54720323750134,0.3159119380927322,0.14059588694016714,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4
M4:UPPER:P0:O-1:R9,4,15,UPPER,B,N-B-N-B,N,0,-1,9,1,False,False,-1,0.0,41.92749796902248,0.3342792826015334,0.14004287634867432,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9
M4:UPPER:P0:O-1:R10,4,15,UPPER,B,N-B-N-B,N,0,-1,10,1,False,False,-1,0.0,18.288531534040576,0.22410921349216542,0.14009106807105362,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8
M4:UPPER:P0:O-1:R11,4,15,UPPER,B,N-B-N-B,N,0,-1,11,1,False,False,-1,0.0,12.820073940239938,0.17505466934957117,0.14201097995026515,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7
M4:UPPER:P0:O-1:R12,4,15,UPPER,B,N-B-N-B,N,0,-1,12,1,False,False,-1,0.0,22.899274951341607,0.12832515690216437,0.14142137513694988,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6
M4:UPPER:P0:O-1:R13,4,15,UPPER,B,N-B-N-B,N,0,-1,13,1,False,False,-1,0.0,28.78596322541579,0.09272538745124176,0.12463607640977228,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5
M4:UPPER:P0:O-1:R14,4,15,UPPER,B,N-B-N-B,N,0,-1,14,1,False,False,-1,0.0,40.015591119989516,0.05261996585564879,0.12247030982797347,S:1710 | S:1712 | S:1714 | S:1716 | S:1718 | S:1720 | S:1722 | S:1724 | S:1726 | S:1728 | S:1730 | S:1732 | S:1734 | S:1736 | S:1738,A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5
M4:UPPER:P1:O1:R0,4,15,UPPER,B,N-B-N-B,N,1,1,0,1,False,False,-1,0.0,41.208961708688506,0.009608993567064489,0.10567853273351842,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8 | A:UPPER:7:-7 | A:UPPER:10:-6 | A:UPPER:13:-5
M4:UPPER:P1:O1:R1,4,15,UPPER,B,N-B-N-B,N,1,1,1,1,False,False,-1,0.0,34.48547300856427,0.052157462316404696,0.10959903380059749,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8 | A:UPPER:7:-7 | A:UPPER:10:-6 | A:UPPER:13:-5 | A:UPPER:13:5
M4:UPPER:P1:O1:R2,4,15,UPPER,B,N-B-N-B,N,1,1,2,1,False,False,-1,0.0,29.019273993618935,0.09731672173086064,0.12817851720427662,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8 | A:UPPER:7:-7 | A:UPPER:10:-6 | A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6
M4:UPPER:P1:O1:R3,4,15,UPPER,B,N-B-N-B,N,1,1,3,1,False,False,-1,0.0,22.02631367872467,0.1387534311503361,0.1461323557714805,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8 | A:UPPER:7:-7 | A:UPPER:10:-6 | A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7
M4:UPPER:P1:O1:R4,4,15,UPPER,B,N-B-N-B,N,1,1,4,1,False,False,-1,0.0,14.232774899263237,0.19069045032024332,0.13663742731194403,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8 | A:UPPER:7:-7 | A:UPPER:10:-6 | A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8
M4:UPPER:P1:O1:R5,4,15,UPPER,B,N-B-N-B,N,1,1,5,1,False,False,-1,0.0,50.45821248790875,0.3210478940589282,0.13823200778420636,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8 | A:UPPER:7:-7 | A:UPPER:10:-6 | A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9
M4:UPPER:P1:O1:R6,4,15,UPPER,B,N-B-N-B,N,1,1,6,1,False,False,-1,0.0,50.39982155153957,0.3126840744724504,0.1324920257846535,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8 | A:UPPER:7:-7 | A:UPPER:10:-6 | A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4
M4:UPPER:P1:O1:R7,4,15,UPPER,B,N-B-N-B,N,1,1,7,1,False,False,-1,0.0,60.93279823474488,0.3098629614576216,0.11125121718131936,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8 | A:UPPER:7:-7 | A:UPPER:10:-6 | A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2
M4:UPPER:P1:O1:R8,4,15,UPPER,B,N-B-N-B,N,1,1,8,1,False,False,-1,0.0,49.330088324028004,0.31268929929633105,0.13229275575516,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8 | A:UPPER:7:-7 | A:UPPER:10:-6 | A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0
M4:UPPER:P1:O1:R9,4,15,UPPER,B,N-B-N-B,N,1,1,9,1,False,False,-1,0.0,48.56340288708918,0.3210581520973559,0.13747901953347347,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8 | A:UPPER:7:-7 | A:UPPER:10:-6 | A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2
M4:UPPER:P1:O1:R10,4,15,UPPER,B,N-B-N-B,N,1,1,10,1,False,False,-1,0.0,14.556474232423676,0.19072323836325353,0.13600768853263795,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:1:-9 | A:UPPER:4:-8 | A:UPPER:7:-7 | A:UPPER:10:-6 | A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4
M4:UPPER:P1:O1:R11,4,15,UPPER,B,N-B-N-B,N,1,1,11,1,False,False,-1,0.0,21.517071097856252,0.1387872548796408,0.14769613854347052,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:4:-8 | A:UPPER:7:-7 | A:UPPER:10:-6 | A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9
M4:UPPER:P1:O1:R12,4,15,UPPER,B,N-B-N-B,N,1,1,12,1,False,False,-1,0.0,30.099480481456634,0.09666840062025162,0.1300463220012985,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:7:-7 | A:UPPER:10:-6 | A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8
M4:UPPER:P1:O1:R13,4,15,UPPER,B,N-B-N-B,N,1,1,13,1,False,False,-1,0.0,34.44964826822424,0.052195913153595425,0.10953275029116992,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:10:-6 | A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8 | A:UPPER:7:-7
M4:UPPER:P1:O1:R14,4,15,UPPER,B,N-B-N-B,N,1,1,14,1,False,False,-1,0.0,41.379930435135165,0.00964798714744125,0.1061108057123702,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:13:-5 | A:UPPER:13:5 | A:UPPER:10:6 | A:UPPER:7:7 | A:UPPER:4:8 | A:UPPER:1:9 | A:UPPER:-14:4 | A:UPPER:-14:2 | A:UPPER:-14:0 | A:UPPER:-14:-2 | A:UPPER:-14:-4 | A:UPPER:1:-9 | A:UPPER:4:-8 | A:UPPER:7:-7 | A:UPPER:10:-6
M4:UPPER:P1:O-1:R0,4,15,UPPER,B,N-B-N-B,N,1,-1,0,1,False,False,-1,0.0,41.208961708688506,0.009608993567064489,0.10567853273351842,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7 | A:UPPER:10:6
M4:UPPER:P1:O-1:R1,4,15,UPPER,B,N-B-N-B,N,1,-1,1,1,False,False,-1,0.0,34.48547300856427,0.052157462316404696,0.10959903380059749,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8 | A:UPPER:7:7
M4:UPPER:P1:O-1:R2,4,15,UPPER,B,N-B-N-B,N,1,-1,2,1,False,False,-1,0.0,29.019273993618935,0.09731672173086064,0.12817851720427662,S:1711 | S:1713 | S:1715 | S:1717 | S:1719 | S:1721 | S:1723 | S:1725 | S:1727 | S:1729 | S:1731 | S:1733 | S:1735 | S:1737 | S:1739,A:UPPER:7:7 | A:UPPER:10:6 | A:UPPER:13:5 | A:UPPER:13:-5 | A:UPPER:10:-6 | A:UPPER:7:-7 | A:UPPER:4:-8 | A:UPPER:1:-9 | A:UPPER:-14:-4 | A:UPPER:-14:-2 | A:UPPER:-14:0 | A:UPPER:-14:2 | A:UPPER:-14:4 | A:UPPER:1:9 | A:UPPER:4:8
