gamma_phi_ps_inv,dephasing_time_ps,frame,snapshot_time_ps,initial_state,minimum_survival_probability,time_of_minimum_survival_ps,time_average_survival_probability,final_survival_probability,time_integrated_l1_coherence,maximum_trace_error,maximum_sampled_hermiticity_error,minimum_sampled_density_eigenvalue,maximum_population_PYR2_bright,time_of_maximum_PYR2_bright_ps,time_average_PYR2_bright,final_population_PYR2_bright,maximum_population_PYR3_bright,time_of_maximum_PYR3_bright_ps,time_average_PYR3_bright,final_population_PYR3_bright,maximum_population_PYR4_bright,time_of_maximum_PYR4_bright_ps,time_average_PYR4_bright,final_population_PYR4_bright,maximum_population_PYR5_bright,time_of_maximum_PYR5_bright_ps,time_average_PYR5_bright,final_population_PYR5_bright
0.2,5.0,13,65.0,PYR3_bright,0.964049362265632,19.92,0.9782354711503589,0.9641714163628509,3.6114645114330477,9.992008960024161e-15,2.0878444280480876e-15,0.0,0.015432335418421638,19.91,0.009154352226535364,0.015394062510350736,1.0,0.0,0.9782354711503589,0.9641714163628509,0.020520038394463654,19.93,0.012601926781358542,0.020420145174211167,1.4410994195089287e-05,19.98,8.249841748449734e-06,1.4375952595164945e-05
0.2,5.0,13,65.0,PYR4_bright,0.7288404950380256,20.0,0.8184175822793073,0.7288404950380256,7.935312563967395,2.3314715472273142e-14,1.0200374254623707e-14,0.0,0.25056485368245546,20.0,0.16887010896889845,0.25056485368245546,0.020520038394463796,19.93,0.012601926781358533,0.020420145174211327,1.0,0.0,0.8184175822793073,0.7288404950380256,0.0001753653682608208,19.97,0.00011038197044504557,0.00017450610533092676
0.2,5.0,13,65.0,PYR5_bright,0.9997775075243585,19.97,0.9998668132734883,0.9997783071583204,0.2477037087696257,4.0412255794615506e-14,2.5454407920666205e-14,0.0,3.2810783791803175e-05,20.0,1.4554914339885325e-05,3.2810783791803175e-05,1.4410994195084956e-05,19.98,8.249841748447629e-06,1.4375952595160568e-05,0.00017536536826099255,19.97,0.00011038197044511604,0.00017450610533110614,1.0,0.0,0.9998668132734883,0.9997783071583204
0.2,5.0,14,70.0,PYR2_bright,0.6266546026620284,19.82,0.7299038167011985,0.629080879732936,7.1732114301813645,3.530510056637365e-14,1.3426356273935429e-15,0.0,1.0,0.0,0.7299038167011985,0.629080879732936,0.36628064002372884,19.82,0.266294370725614,0.36380019053769874,0.007124717475033609,19.93,0.003800430016972761,0.007115990383299955,2.9429924772776444e-06,19.990000000000002,1.3825562308879035e-06,2.9393461001044954e-06
0.2,5.0,14,70.0,PYR3_bright,0.6191190249896162,19.82,0.7243622376116897,0.6215247101969056,7.427737819790084,2.6423316505573648e-14,2.550051905693165e-15,0.0,0.36628064002372696,19.82,0.26629437072561374,0.36380019053769724,1.0,0.0,0.7243622376116897,0.6215247101969056,0.014689914272244309,19.98,0.009339389970747401,0.014668110381627185,7.006925662229842e-06,19.98,4.001691961990746e-06,6.9888837959133166e-06
0.2,5.0,14,70.0,PYR4_bright,0.9779293279157452,19.98,0.9866997132697961,0.9779496578660979,2.6760256326269474,2.2426505203045767e-14,6.435298163271367e-15,0.0,0.007124717475033496,19.93,0.0038004300169727253,0.007115990383299848,0.014689914272244317,19.98,0.00933938997074744,0.014668110381627197,1.0,0.0,0.9866997132697961,0.9779496578660979,0.00026734391907262786,19.990000000000002,0.00016046674249504302,0.0002662413689971663
0.2,5.0,14,70.0,PYR5_bright,0.9997227165631769,19.990000000000002,0.9998341490093353,0.999723830401157,0.2619484888540736,5.0404134726787396e-14,5.3365041225015354e-15,0.0,2.942992477275276e-06,19.990000000000002,1.3825562308856468e-06,2.939346100102022e-06,7.006925662231223e-06,19.98,4.001691961990018e-06,6.9888837959143804e-06,0.0002673439190728559,19.990000000000002,0.000160466742495215,0.0002662413689974004,1.0,0.0,0.9998341490093353,0.999723830401157
0.2,5.0,15,75.0,PYR2_bright,0.9087707869989267,19.84,0.943506438139703,0.9089590015535285,5.1288407243525835,2.4868996027538904e-14,1.122621977982439e-15,0.0,1.0,0.0,0.943506438139703,0.9089590015535285,0.07697708109940381,19.84,0.04910639762085368,0.0766808090209248,0.014357622468666311,20.0,0.007386105923413124,0.014357622468666311,2.5678177486482434e-06,19.990000000000002,1.0583160412886262e-06,2.5669569049374835e-06
0.2,5.0,15,75.0,PYR3_bright,0.759521931972253,19.82,0.8440479388557344,0.7604696112957451,8.624419599506727,3.019808072116464e-14,2.3122694645486068e-15,0.0,0.07697708109940425,19.84,0.049106397620853635,0.07668080902092522,1.0,0.0,0.8440479388557344,0.7604696112957451,0.16352420306576404,19.79,0.10682656367147021,0.16281242108077576,3.7193414788977526e-05,19.990000000000002,1.9099851956977433e-05,3.7158602583233595e-05
0.2,5.0,15,75.0,PYR4_bright,0.8220554303676609,19.8,0.8856601116445858,0.8226249333045769,6.208441433026493,2.509104036831642e-14,8.549683380605117e-15,0.0,0.01435762246866637,20.0,0.007386105923413167,0.01435762246866637,0.163524203065763,19.79,0.10682656367146967,0.1628124210807749,1.0,0.0,0.8856601116445858,0.8226249333045769,0.00020644530383575506,19.98,0.00012721876054370144,0.00020502314600640389
0.2,5.0,15,75.0,PYR5_bright,0.9997538196161979,19.98,0.9998526230714765,0.999755251294544,0.25328319045018993,4.174444365323358e-14,1.8266023369002844e-14,0.0,2.5678177486519378e-06,19.990000000000002,1.0583160412906932e-06,2.5669569049411664e-06,3.7193414789012864e-05,19.990000000000002,1.9099851956997254e-05,3.715860258326913e-05,0.00020644530383619032,19.98,0.00012721876054409655,0.00020502314600684987,1.0,0.0,0.9998526230714765,0.999755251294544
0.2,5.0,16,80.0,PYR2_bright,0.9665915939012479,20.0,0.9798314497588398,0.9665915939012479,3.2554562203795516,2.1538326678799228e-14,7.163827572424056e-16,0.0,1.0,0.0,0.9798314497588398,0.9665915939012479,0.026778265581499948,20.0,0.016309163755044428,0.026778265581499948,0.006628778076302103,20.0,0.0038587650312147215,0.006628778076302103,1.362777449764061e-06,19.990000000000002,6.214549074012198e-07,1.3624409706433855e-06
0.2,5.0,16,80.0,PYR3_bright,0.9125170003076827,19.97,0.946221656366697,0.9125539546698272,5.43679395718798,2.0650148456203444e-14,3.372192023178099e-15,0.0,0.026778265581500142,20.0,0.016309163755044518,0.026778265581500142,1.0,0.0,0.946221656366697,0.9125539546698272,0.06084245460628979,19.93,0.037457425651986065,0.06064598654156236,2.1793207130915345e-05,20.0,1.1754226277666663e-05,2.1793207130915345e-05
0.2,5.0,16,80.0,PYR4_bright,0.9323246659752278,19.93,0.9585465122401942,0.9324993607659181,4.312864945630622,2.4202861982424365e-14,1.7525702769118824e-14,0.0,0.006628778076302105,20.0,0.003858765031214736,0.006628778076302105,0.060842454606290126,19.93,0.03745742565198632,0.06064598654156263,1.0,0.0,0.9585465122401942,0.9324993607659181,0.00022702865384263959,19.990000000000002,0.0001372970766174914,0.0002258746162403432
0.2,5.0,16,80.0,PYR5_bright,0.9997498385783493,19.990000000000002,0.999850327242214,0.9997509697356813,0.2550846614477905,2.664555288824459e-14,1.2098303186579118e-14,0.0,1.362777449763864e-06,19.990000000000002,6.214549074011148e-07,1.3624409706431814e-06,2.1793207130928057e-05,20.0,1.1754226277677654e-05,2.1793207130928057e-05,0.00022702865384271903,19.990000000000002,0.00013729707661755777,0.00022587461624041927,1.0,0.0,0.999850327242214,0.9997509697356813
0.2,5.0,17,85.0,PYR2_bright,0.09922605434173563,0.81,0.45991187296980157,0.37933850370067645,10.27710432839243,2.7533531914745084e-14,6.784387764426507e-16,0.0,1.0,0.0,0.45991187296980157,0.37933850370067645,0.8272746800020866,0.8200000000000001,0.4127845042405234,0.4190768109014912,0.20155511519723632,20.0,0.12728957652123918,0.20155511519723632,2.9570200622208807e-05,20.0,1.4046268450524428e-05,2.9570200622208807e-05
0.2,5.0,17,85.0,PYR3_bright,0.07968133817708022,0.81,0.407837930575909,0.3497050589928785,10.255954200126297,3.086420041385638e-14,3.894483179910178e-16,0.0,0.8272746800020856,0.8200000000000001,0.4127845042405219,0.41907681090149124,1.0,0.0,0.407837930575909,0.3497050589928785,0.24787023424412852,1.6600000000000001,0.17935805761561122,0.23118052084783414,3.760925782643232e-05,20.0,1.9507567970781007e-05,3.760925782643232e-05
0.2,5.0,17,85.0,PYR4_bright,0.5671339202517639,20.0,0.6932670384750681,0.5671339202517639,9.233391424573483,2.5757178607021432e-14,6.061909215660398e-16,0.0,0.2015551151972371,20.0,0.12728957652123948,0.2015551151972371,0.2478702342441285,1.6600000000000001,0.17935805761561013,0.23118052084783122,1.0,0.0,0.6932670384750681,0.5671339202517639,0.00013150613253978585,19.98,8.532738809164078e-05,0.0001304437031933239
0.2,5.0,17,85.0,PYR5_bright,0.9998014618493376,19.98,0.9998811187755011,0.9998023768383825,0.23661934020064962,2.4424906559838393e-14,3.8770899902134767e-16,0.0,2.9570200622209133e-05,20.0,1.4046268450524479e-05,2.9570200622209133e-05,3.760925782643174e-05,20.0,1.950756797078057e-05,3.760925782643174e-05,0.0001315061325397905,19.98,8.532738809164493e-05,0.00013044370319332854,1.0,0.0,0.9998811187755011,0.9998023768383825
0.2,5.0,18,90.0,PYR2_bright,0.10063450361344115,1.32,0.3731293897921992,0.3120865318493148,10.22014658325881,2.1538333695327926e-14,7.083111960945378e-16,0.0,1.0,0.0,0.3731293897921992,0.3120865318493148,0.4655976857324347,3.6,0.2932174576647676,0.34251844742843207,0.7354388950805926,1.05,0.33361869905791264,0.34533339282405356,6.162789821786667e-05,20.0,3.445348513352531e-05,6.162789821786667e-05
0.2,5.0,18,90.0,PYR3_bright,0.21530945679956,0.54,0.4130173777064625,0.33360787322775803,10.368724905196158,2.7089441867480396e-14,5.495761671766055e-16,0.0,0.46559768573243293,3.6,0.29321745766476726,0.34251844742843496,1.0,0.0,0.4130173777064625,0.33360787322775803,0.4782610504797769,2.59,0.2937375920374412,0.3238209285609163,5.2750782917431645e-05,20.0,2.757259134083284e-05,5.2750782917431645e-05
0.2,5.0,18,90.0,PYR4_bright,0.11068518108735449,0.97,0.3725864030033508,0.33076104874158413,10.113301024182478,2.1982415967645926e-14,9.93813374698884e-16,0.0,0.7354388950805937,1.05,0.3336186990579122,0.3453333928240534,0.47826105047977774,2.59,0.2937375920374418,0.3238209285609154,1.0,0.0,0.3725864030033508,0.33076104874158413,8.485286312772162e-05,19.990000000000002,5.73059013073422e-05,8.462987346758234e-05
0.2,5.0,18,90.0,PYR5_bright,0.9998008950125605,19.990000000000002,0.9998806680222329,0.9998009914454276,0.2460645407977009,3.308464625570384e-14,2.487729940615012e-16,0.0,6.162789821786726e-05,20.0,3.445348513352551e-05,6.162789821786726e-05,5.2750782917431394e-05,20.0,2.7572591340832688e-05,5.2750782917431394e-05,8.485286312771835e-05,19.990000000000002,5.730590130733917e-05,8.462987346757916e-05,1.0,0.0,0.9998806680222329,0.9998009914454276
0.2,5.0,19,95.0,PYR2_bright,0.7350888702748212,19.64,0.8219588435379327,0.7352783696151473,6.915294890354963,2.9309896540336433e-14,9.510335694037595e-16,0.0,1.0,0.0,0.8219588435379327,0.7352783696151473,0.2391575540939958,19.63,0.1654498923667395,0.2384048550835383,0.026311273299301205,20.0,0.012588974870834857,0.026311273299301205,5.502907442735615e-06,19.990000000000002,2.289224504793552e-06,5.502002042222196e-06
0.2,5.0,19,95.0,PYR3_bright,0.6432573418959765,19.650000000000002,0.7561566920331576,0.6433348141156949,9.92754962306373,2.997602369228613e-14,3.2280803014391826e-15,0.0,0.2391575540939968,19.63,0.16544989236673974,0.23840485508353917,1.0,0.0,0.7561566920331576,0.6433348141156949,0.11823150564526644,20.0,0.07837807932327458,0.11823150564526644,2.889735135177435e-05,19.990000000000002,1.5336276842673992e-05,2.882515552927955e-05
0.2,5.0,19,95.0,PYR4_bright,0.8552522004738722,20.0,0.9089074142640095,0.8552522004738722,6.357356396391047,2.3980935389311182e-14,1.4346182260786652e-14,0.0,0.02631127329930101,20.0,0.012588974870834727,0.02631127329930101,0.11823150564526584,20.0,0.07837807932327424,0.11823150564526584,1.0,0.0,0.9089074142640095,0.8552522004738722,0.0002050205815831279,20.0,0.00012553154189138969,0.0002050205815831279
0.2,5.0,19,95.0,PYR5_bright,0.999760652260844,20.0,0.9998568429567627,0.999760652260844,0.2511735282524284,9.103926010355057e-15,1.382117211550531e-14,0.0,5.502907442731945e-06,19.990000000000002,2.289224504791401e-06,5.502002042218685e-06,2.8897351351767797e-05,19.990000000000002,1.5336276842666776e-05,2.882515552927377e-05,0.00020502058158324395,20.0,0.00012553154189152234,0.00020502058158324395,1.0,0.0,0.9998568429567627,0.999760652260844
0.2,5.0,20,100.0,PYR2_bright,0.9034705287605587,20.0,0.9404160542075009,0.9034705287605587,4.888258548994587,2.5979220855621988e-14,1.3297920419023705e-15,0.0,1.0,0.0,0.9404160542075009,0.9034705287605587,0.08575503429899559,20.0,0.05336560120906996,0.08575503429899559,0.010771786911623137,20.0,0.006217106299174884,0.010771786911623137,2.6500288479991878e-06,20.0,1.2382842661496576e-06,2.6500288479991878e-06
0.2,5.0,20,100.0,PYR3_bright,0.8701159185151349,19.990000000000002,0.9194223832015133,0.8701186436309605,6.584999170334255,3.486100308953961e-14,1.117534516118778e-15,0.0,0.08575503429899617,20.0,0.05336560120907032,0.08575503429899617,1.0,0.0,0.9194223832015133,0.8701186436309605,0.04414253805278741,19.97,0.027201999609790497,0.04410829055337547,1.8097401444488715e-05,19.990000000000002,1.0015979641279525e-05,1.8031516702375846e-05
0.2,5.0,20,100.0,PYR4_bright,0.9448818409975601,19.98,0.9664512655293053,0.9449062599230296,4.367953154365267,2.2426505648772048e-14,2.61904793261474e-14,0.0,0.010771786911623102,20.0,0.0062171062991748976,0.010771786911623102,0.04414253805278693,19.97,0.02720199960979037,0.044108290553374944,1.0,0.0,0.9664512655293053,0.9449062599230296,0.00021459838161554134,19.97,0.0001296285617390005,0.0002136626119940712
0.2,5.0,20,100.0,PYR5_bright,0.9997647904728421,19.97,0.9998591171743721,0.9997656558424862,0.24892002440659142,3.175239794393817e-14,1.3361975976402111e-14,0.0,2.6500288480012312e-06,20.0,1.2382842661505707e-06,2.6500288480012312e-06,1.809740144449598e-05,19.990000000000002,1.0015979641280958e-05,1.803151670238366e-05,0.00021459838161588842,19.97,0.00012962856173931456,0.00021366261199440764,1.0,0.0,0.9998591171743721,0.9997656558424862
0.5,2.0,0,0.0,PYR2_bright,0.789509166500775,20.0,0.8756847492859181,0.789509166500775,4.511243341549438,1.4988011239989675e-14,4.765283657305374e-16,0.0,1.0,0.0,0.8756847492859181,0.789509166500775,0.1836662078427514,20.0,0.11300591521682456,0.1836662078427514,0.026813207708902373,20.0,0.011304782598250254,0.026813207708902373,1.141794755642737e-05,20.0,4.552899000109189e-06,1.141794755642737e-05
0.5,2.0,0,0.0,PYR3_bright,0.6452785060054622,20.0,0.7821683651383649,0.6452785060054622,6.4957283048019,1.854072572096184e-14,8.280194493883686e-16,0.0,0.18366620784275192,20.0,0.113005915216825,0.18366620784275192,1.0,0.0,0.7821683651383649,0.6452785060054622,0.17098287957838298,20.0,0.1047924601137613,0.17098287957838298,7.240657338435565e-05,20.0,3.325953104274074e-05,7.240657338435565e-05
0.5,2.0,0,0.0,PYR4_bright,0.8017815944708556,20.0,0.8836644620415299,0.8017815944708556,4.246399116006648,1.2323517594658684e-14,1.584947693162966e-14,0.0,0.0268132077089026,20.0,0.011304782598250282,0.0268132077089026,0.170982879578384,20.0,0.10479246011376135,0.170982879578384,1.0,0.0,0.8836644620415299,0.8017815944708556,0.00042231824185003135,20.0,0.00023829524645339967,0.00042231824185003135
0.5,2.0,0,0.0,PYR5_bright,0.9994938572371846,20.0,0.9997238923234923,0.9994938572371846,0.2419896487328721,2.4424910801723602e-14,2.6805025511861214e-15,0.0,1.1417947556425536e-05,20.0,4.55289900010844e-06,1.1417947556425536e-05,7.240657338433561e-05,20.0,3.325953104272641e-05,7.240657338433561e-05,0.0004223182418501184,20.0,0.00023829524645346557,0.0004223182418501184,1.0,0.0,0.9997238923234923,0.9994938572371846
0.5,2.0,1,5.0,PYR2_bright,0.8959222789865284,20.0,0.9414105394835324,0.8959222789865284,3.585283172487727,8.215650389575161e-14,1.4883280426704092e-16,0.0,1.0,0.0,0.9414105394835324,0.8959222789865284,0.08259007647937593,20.0,0.04691346466610118,0.08259007647937593,0.021480131111223353,20.0,0.011672915175122953,0.021480131111223353,7.513422790690439e-06,20.0,3.080675201977039e-06,7.513422790690439e-06
0.5,2.0,1,5.0,PYR3_bright,0.8711876338520836,20.0,0.9271415521229585,0.8711876338520836,4.312603619194315,8.537615061156311e-14,1.7567876183194558e-16,0.0,0.08259007647937582,20.0,0.04691346466610107,0.08259007647937582,1.0,0.0,0.9271415521229585,0.8711876338520836,0.04618964153344308,20.0,0.02592874735045603,0.04618964153344308,3.264813501245652e-05,20.0,1.6235860436093844e-05,3.264813501245652e-05
0.5,2.0,1,5.0,PYR4_bright,0.9319090366786232,20.0,0.9621659816120405,0.9319090366786232,3.3231641522064015,8.23785484398908e-14,2.2383983383090955e-16,0.0,0.021480131111223235,20.0,0.011672915175122903,0.021480131111223235,0.04618964153344362,20.0,0.025928747350456187,0.04618964153344362,1.0,0.0,0.9621659816120405,0.9319090366786232,0.0004211906766275295,20.0,0.00023235586233963905,0.0004211906766275295
0.5,2.0,1,5.0,PYR5_bright,0.9995386477654793,20.0,0.9997483276019812,0.9995386477654793,0.229109214319057,9.15933998228713e-14,2.6328449544900606e-16,0.0,7.513422790690455e-06,20.0,3.080675201977058e-06,7.513422790690455e-06,3.264813501245693e-05,20.0,1.6235860436094058e-05,3.264813501245693e-05,0.0004211906766275339,20.0,0.00023235586233964404,0.0004211906766275339,1.0,0.0,0.9997483276019812,0.9995386477654793
0.5,2.0,2,10.0,PYR2_bright,0.6476349279125996,20.0,0.7817475696952517,0.6476349279125996,6.586623990504503,1.1768409215745769e-14,8.106785800755933e-16,0.0,1.0,0.0,0.7817475696952517,0.6476349279125996,0.2336362990118258,20.0,0.15594681065462565,0.2336362990118258,0.11869664944395866,20.0,0.06229368574443285,0.11869664944395866,3.212363160608686e-05,20.0,1.1933905685578025e-05,3.212363160608686e-05
0.5,2.0,2,10.0,PYR3_bright,0.47749406496085284,20.0,0.6439203340468823,0.47749406496085284,6.956422603655186,2.997603060651809e-14,1.6696667342419388e-15,0.0,0.23363629901182284,20.0,0.1559468106546242,0.23363629901182284,1.0,0.0,0.6439203340468823,0.47749406496085284,0.2887624729060919,20.0,0.2000831121977828,0.2887624729060919,0.00010716312120520476,20.0,4.9743100693808815e-05,0.00010716312120520476
0.5,2.0,2,10.0,PYR4_bright,0.5922124571835387,20.0,0.737429744607558,0.5922124571835387,6.317971658850203,8.104883945912124e-15,1.2952988105293785e-14,0.0,0.11869664944395937,20.0,0.06229368574443288,0.11869664944395937,0.2887624729060991,20.0,0.2000831121977857,0.2887624729060991,1.0,0.0,0.737429744607558,0.5922124571835387,0.00032842046639538163,20.0,0.00019345745022130665,0.00032842046639538163
0.5,2.0,2,10.0,PYR5_bright,0.9995322927808036,20.0,0.9997448655433976,0.9995322927808036,0.23402315959670303,1.5765206575661688e-14,1.2225287630250482e-14,0.0,3.212363160609392e-05,20.0,1.193390568558117e-05,3.212363160609392e-05,0.0001071631212052218,20.0,4.9743100693813525e-05,0.0001071631212052218,0.0003284204663955777,20.0,0.00019345745022150484,0.0003284204663955777,1.0,0.0,0.9997448655433976,0.9995322927808036
0.5,2.0,3,15.0,PYR2_bright,0.9538804594955278,20.0,0.9745424573228135,0.9538804594955278,2.625153684477329,7.926992406726029e-14,1.0500451862475692e-16,0.0,1.0,0.0,0.9745424573228135,0.9538804594955278,0.027908274288788663,20.0,0.015462895690638693,0.027908274288788663,0.018206873413348083,20.0,0.009992878468728584,0.018206873413348083,4.39280225630344e-06,20.0,1.7685177814040602e-06,4.39280225630344e-06
0.5,2.0,3,15.0,PYR3_bright,0.9265416523676145,20.0,0.9591350561870631,0.9265416523676145,3.3230652243339125,8.371081615943126e-14,1.1521309980934256e-16,0.0,0.027908274288788577,20.0,0.015462895690638627,0.027908274288788577,1.0,0.0,0.9591350561870631,0.9265416523676145,0.045521330123643886,20.0,0.025387669179586802,0.045521330123643886,2.874321986922141e-05,20.0,1.4378942669988015e-05,2.874321986922141e-05
0.5,2.0,3,15.0,PYR4_bright,0.9359360449211113,20.0,0.9644343742841208,0.9359360449211113,3.1149247363756745,9.803269410558818e-14,1.159186048226237e-16,0.0,0.018206873413347896,20.0,0.009992878468728532,0.018206873413347896,0.04552133012364359,20.0,0.025387669179586746,0.04552133012364359,1.0,0.0,0.9644343742841208,0.9359360449211113,0.00033575154179919125,20.0,0.00018507806751686998,0.00033575154179919125
0.5,2.0,3,15.0,PYR5_bright,0.9996311124359921,20.0,0.9997987744719853,0.9996311124359921,0.20812636497230239,8.526512830063347e-14,2.710869698666588e-16,0.0,4.392802256303343e-06,20.0,1.7685177814040264e-06,4.392802256303343e-06,2.8743219869221285e-05,20.0,1.437894266998788e-05,2.8743219869221285e-05,0.0003357515417991912,20.0,0.0001850780675168697,0.0003357515417991912,1.0,0.0,0.9997987744719853,0.9996311124359921
0.5,2.0,4,20.0,PYR2_bright,0.5747160767800511,20.0,0.7162022731122938,0.5747160767800511,5.529258613892834,7.849276795567631e-14,1.153297605929378e-16,0.0,1.0,0.0,0.7162022731122938,0.5747160767800511,0.3230032497331245,20.0,0.23623210536148584,0.3230032497331245,0.10225743136145746,20.0,0.04755774042041188,0.10225743136145746,2.3242125289112596e-05,20.0,7.881105768485604e-06,2.3242125289112596e-05
0.5,2.0,4,20.0,PYR3_bright,0.4317471315826578,20.0,0.5939681454585135,0.4317471315826578,6.632841336344553,8.892886481134657e-14,1.7910547349592614e-16,0.0,0.32300324973312267,20.0,0.2362321053614847,0.32300324973312267,1.0,0.0,0.5939681454585135,0.4317471315826578,0.2451709605540671,20.0,0.16976581373451052,0.2451709605540671,7.865813006347088e-05,20.0,3.3935445445489684e-05,7.865813006347088e-05
0.5,2.0,4,20.0,PYR4_bright,0.6522087481801582,20.0,0.7824647335914163,0.6522087481801582,5.994098211136439,9.714451939576911e-14,1.9580102899489167e-16,0.0,0.10225743136145653,20.0,0.04755774042041151,0.10225743136145653,0.2451709605540662,20.0,0.16976581373451052,0.2451709605540662,1.0,0.0,0.7824647335914163,0.6522087481801582,0.0003628599042218768,20.0,0.00021171225361227736,0.0003628599042218768
0.5,2.0,4,20.0,PYR5_bright,0.9995352398403576,20.0,0.9997464711951408,0.9995352398403576,0.22952470067330055,6.938893904513648e-14,3.468786203335688e-17,0.0,2.3242125289112695e-05,20.0,7.881105768485597e-06,2.3242125289112695e-05,7.865813006347219e-05,20.0,3.393544544549012e-05,7.865813006347219e-05,0.000362859904221889,20.0,0.0002117122536122818,0.000362859904221889,1.0,0.0,0.9997464711951408,0.9995352398403576
0.5,2.0,5,25.0,PYR2_bright,0.9009831650307363,20.0,0.9440473060745145,0.9009831650307363,2.9087227714934096,7.438495463820861e-15,2.3795854490661824e-16,0.0,1.0,0.0,0.9440473060745145,0.9009831650307363,0.09639971281489013,20.0,0.054704446577765936,0.09639971281489013,0.0026132303031818527,20.0,0.001246520771345361,0.0026132303031818527,3.891851185041307e-06,20.0,1.7265763714078481e-06,3.891851185041307e-06
0.5,2.0,5,25.0,PYR3_bright,0.8825069504289847,20.0,0.9335152231069576,0.8825069504289847,3.897292088325263,1.4321878473795797e-14,6.748597676163072e-16,0.0,0.09639971281488979,20.0,0.05470444657776586,0.09639971281488979,1.0,0.0,0.9335152231069576,0.8825069504289847,0.02105684726374017,20.0,0.011761073149970283,0.02105684726374017,3.648949237102253e-05,20.0,1.9257165298853495e-05,3.648949237102253e-05
0.5,2.0,5,25.0,PYR4_bright,0.9758239163905975,20.0,0.9867153225829075,0.9758239163905975,1.8732198542777163,2.0539134769913234e-14,8.404485322637274e-15,0.0,0.0026132303031818215,20.0,0.0012465207713453573,0.0026132303031818215,0.021056847263740006,20.0,0.011761073149970241,0.021056847263740006,1.0,0.0,0.9867153225829075,0.9758239163905975,0.0005060060424607955,20.0,0.0002770834957672367,0.0005060060424607955
0.5,2.0,5,25.0,PYR5_bright,0.9994536126139608,20.0,0.9997019327625438,0.9994536126139608,0.25444895352914787,3.90798515493744e-14,4.645997185487038e-15,0.0,3.891851185041362e-06,20.0,1.7265763714078473e-06,3.891851185041362e-06,3.648949237102488e-05,20.0,1.925716529885694e-05,3.648949237102488e-05,0.0005060060424606914,20.0,0.0002770834957671461,0.0005060060424606914,1.0,0.0,0.9997019327625438,0.9994536126139608
0.5,2.0,6,30.0,PYR2_bright,0.8525318222426749,20.0,0.9161105107392048,0.8525318222426749,4.205241862699783,8.770762603108827e-15,3.5165822944909697e-16,0.0,1.0,0.0,0.9161105107392048,0.8525318222426749,0.08608291888175,20.0,0.05222875410219075,0.08608291888175,0.0613674361468868,20.0,0.03165372889830739,0.0613674361468868,1.7822728681568366e-05,20.0,7.006260291430623e-06,1.7822728681568366e-05
0.5,2.0,6,30.0,PYR3_bright,0.4829037790408654,20.0,0.60891232083706,0.4829037790408654,5.468024334637093,1.9539926634639405e-14,1.5800357087101147e-15,0.0,0.08608291888174958,20.0,0.05222875410219081,0.08608291888174958,1.0,0.0,0.60891232083706,0.4829037790408654,0.43085899203662303,20.0,0.33878957508611574,0.43085899203662303,0.00015431004074342353,20.0,6.934997462378862e-05,0.00015431004074342353
0.5,2.0,6,30.0,PYR4_bright,0.5074685403688598,20.0,0.629372758022261,0.5074685403688598,5.694973877027995,2.6090368565914802e-14,8.753647955663111e-15,0.0,0.061367436146886535,20.0,0.031653728898307365,0.061367436146886535,0.43085899203662065,20.0,0.3387895750861153,0.43085899203662065,1.0,0.0,0.629372758022261,0.5074685403688598,0.00030503144760800534,20.0,0.00018393799330496656,0.00030503144760800534
0.5,2.0,6,30.0,PYR5_bright,0.9995228357829545,20.0,0.9997397057717674,0.9995228357829545,0.23467963965936756,2.198243660167935e-14,4.914239449751848e-15,0.0,1.782272868157054e-05,20.0,7.006260291431999e-06,1.782272868157054e-05,0.00015431004074342435,20.0,6.934997462379118e-05,0.00015431004074342435,0.00030503144760805385,20.0,0.00018393799330501266,0.00030503144760805385,1.0,0.0,0.9997397057717674,0.9995228357829545
0.5,2.0,7,35.0,PYR2_bright,0.9645908472262378,20.0,0.980496758131129,0.9645908472262378,2.255095204673107,7.327473733226363e-15,7.186079960825586e-16,0.0,1.0,0.0,0.980496758131129,0.9645908472262378,0.026136738021235523,20.0,0.014501974097699438,0.026136738021235523,0.00926861802769948,20.0,0.00499969315947392,0.00926861802769948,3.7967248201271026e-06,20.0,1.5746116951843687e-06,3.7967248201271026e-06
0.5,2.0,7,35.0,PYR3_bright,0.9186295602209072,20.0,0.9546069329111296,0.9186295602209072,3.462987126012658,6.5503165391377965e-15,1.2270864353829015e-15,0.0,0.026136738021235652,20.0,0.014501974097699474,0.026136738021235652,1.0,0.0,0.9546069329111296,0.9186295602209072,0.055190608344338005,20.0,0.03086991404196859,0.055190608344338005,4.3093413513557484e-05,20.0,2.1178949199160098e-05,4.3093413513557484e-05
0.5,2.0,7,35.0,PYR4_bright,0.9350512943397943,20.0,0.9638605451953365,0.9350512943397943,2.9621454588315927,9.214851515126798e-15,4.861129170079323e-15,0.0,0.009268618027699503,20.0,0.0049996931594739205,0.009268618027699503,0.05519060834433756,20.0,0.030869914041968427,0.05519060834433756,1.0,0.0,0.9638605451953365,0.9350512943397943,0.0004894792881610782,20.0,0.0002698476032162717,0.0004894792881610782
