temperature_K,frame,site_i,site_j,lower_energy_character,higher_energy_character,gap_eV,gap_meV,site_projector_overlap_weight,bose_population,downward_rate_at_kappa1_ps_inv,upward_rate_at_kappa1_ps_inv
300.0,11,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.007976965285839022,7.976965285839022,0.0011150742731123433,2.7665042813768026,0.004199932023730767,0.0030848577506184236
150.0,12,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.2817860653068981,281.7860653068981,4.12990049230459e-07,3.407257067531842e-10,4.129900493711753e-07,1.4071632640608049e-16
150.0,12,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2891462834359384,289.1462834359384,2.5702019130314724e-06,1.928024089616713e-10,2.5702019135270138e-06,4.955411203503639e-16
150.0,12,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30709617508910403,307.096175089104,4.368292221472067e-05,4.808644154307917e-11,4.3682922216821225e-05,2.10055628550904e-15
150.0,12,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.007360218129040308,7.360218129040308,0.057554741269295426,1.303394474743971,0.1325712730350139,0.07501653176571846
150.0,12,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.025310109782205936,25.310109782205934,0.0005122750604250631,0.16431985477047714,0.0005964520239566469,8.417696353158377e-05
150.0,12,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.01794989165316563,17.94989165316563,0.008333433303062285,0.332281519517884,0.011102479183804758,0.002769045880742475
200.0,12,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.2817860653068981,281.7860653068981,4.12990049230459e-07,7.930557350610642e-08,4.1299008198287164e-07,3.2752412706536675e-14
200.0,12,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2891462834359384,289.1462834359384,2.5702019130314724e-06,5.174094593863156e-08,2.5702020460161508e-06,1.329846782335288e-13
200.0,12,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30709617508910403,307.096175089104,4.368292221472067e-05,1.8260681761491048e-08,4.3682923012400614e-05,7.97679940974982e-13
200.0,12,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.007360218129040308,7.360218129040308,0.057554741269295426,1.8770777843931221,0.16558946749238385,0.10803472622308845
200.0,12,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.025310109782205936,25.310109782205934,0.0005122750604250631,0.2991353197260052,0.000665514624412973,0.0001532395639879099
200.0,12,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.01794989165316563,17.94989165316563,0.008333433303062285,0.5454163267559842,0.012878623884484505,0.0045451905814222196
250.0,12,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.2817860653068981,281.7860653068981,4.12990049230459e-07,2.0866223111223965e-06,4.1299091098471e-07,8.617542509958126e-13
250.0,12,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2891462834359384,289.1462834359384,2.5702019130314724e-06,1.4827506306611798e-06,2.57020572399998e-06,3.810968507473987e-12
250.0,12,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30709617508910403,307.096175089104,4.368292221472067e-05,6.444865581467597e-07,4.368295036777686e-05,2.8153056187957954e-11
250.0,12,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.007360218129040308,7.360218129040308,0.057554741269295426,2.4554119237207006,0.1988753392485833,0.1413205979792879
250.0,12,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.025310109782205936,25.310109782205934,0.0005122750604250631,0.446898221347737,0.0007412098737698284,0.0002289348133447652
250.0,12,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.01794989165316563,17.94989165316563,0.008333433303062285,0.7688359013484068,0.014740476007949007,0.006407042704886723
300.0,12,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.2817860653068981,281.7860653068981,4.12990049230459e-07,1.845909764130858e-05,4.1299767265410264e-07,7.62342364363388e-12
300.0,12,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2891462834359384,289.1462834359384,2.5702019130314724e-06,1.3885523515029531e-05,2.570237601630574e-06,3.5688599101772393e-11
300.0,12,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30709617508910403,307.096175089104,4.368292221472067e-05,6.934486891809392e-06,4.3683225133372165e-05,3.029186514939098e-10
300.0,12,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.007360218129040308,7.360218129040308,0.057554741269295426,3.0360893790872265,0.23229607995311652,0.17474133868382113
300.0,12,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.025310109782205936,25.310109782205934,0.0005122750604250631,0.6017222661061576,0.0008205223706537009,0.00030824731022863785
300.0,12,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.01794989165316563,17.94989165316563,0.008333433303062285,0.9976329512673,0.016647140963385515,0.008313707660323232
150.0,13,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2909020527741699,290.90205277416993,2.493048266212433e-06,1.6831437255959348e-10,2.4930482666320493e-06,4.19615854688328e-16
150.0,13,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3190267711494333,319.0267711494333,4.060766757231404e-05,1.910610916584246e-11,4.060766757308989e-05,7.758545296068729e-16
150.0,13,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3200993469632336,320.0993469632336,1.3041141026116618e-06,1.758471336352544e-11,1.3041141026345944e-06,2.293247268775728e-17
150.0,13,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.02812471837526337,28.12471837526337,0.00447951266917727,0.12804993995968222,0.0050531139975140546,0.0005736013283367852
150.0,13,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.029197294189063694,29.197294189063694,0.0029019467934541976,0.11666392308106474,0.0032404992909510805,0.000338552497496883
150.0,13,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.001072575813800325,1.072575813800325,0.07177075797586718,11.558276509689794,0.9013170239709642,0.8295462659950971
200.0,13,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2909020527741699,290.90205277416993,2.493048266212433e-06,4.6729477182700425e-08,2.4930483827112752e-06,1.1649884207134473e-13
200.0,13,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3190267711494333,319.0267711494333,4.060766757231404e-05,9.138590038028487e-09,4.060766794341087e-05,3.710968263439215e-13
200.0,13,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3200993469632336,320.0993469632336,1.3041141026116618e-06,8.587197942823487e-09,1.3041141138103477e-06,1.1198685939153961e-14
200.0,13,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.02812471837526337,28.12471837526337,0.00447951266917727,0.24310653882413968,0.005568511489799839,0.0010889988206225696
200.0,13,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.029197294189063694,29.197294189063694,0.0029019467934541976,0.22513595189458485,0.0035552793471459463,0.000653332553691749
200.0,13,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.001072575813800325,1.072575813800325,0.07177075797586718,15.573669075008262,1.1895047919545325,1.1177340339786652
250.0,13,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2909020527741699,290.90205277416993,2.493048266212433e-06,1.366700379421843e-06,2.4930516734624442e-06,3.4072500113494997e-12
250.0,13,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3190267711494333,319.0267711494333,4.060766757231404e-05,3.704277500550947e-07,4.060768261452097e-05,1.504220693379752e-11
250.0,13,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3200993469632336,320.0993469632336,1.3041141026116618e-06,3.5243686479920217e-07,1.3041145622295474e-06,4.596178856648791e-13
250.0,13,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.02812471837526337,28.12471837526337,0.00447951266917727,0.3718141454456025,0.006145058844280167,0.0016655461751028963
250.0,13,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.029197294189063694,29.197294189063694,0.0029019467934541976,0.3474810455012016,0.003910318299232522,0.0010083715057783243
250.0,13,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.001072575813800325,1.072575813800325,0.07177075797586718,19.589752829764773,1.477742167127974,1.4059714091521067
300.0,13,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2909020527741699,290.90205277416993,2.493048266212433e-06,1.2973771229057562e-05,2.493080610450302e-06,3.23442378688387e-11
300.0,13,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3190267711494333,319.0267711494333,4.060766757231404e-05,4.371072659453886e-06,4.0607845071379525e-05,1.7749906548953407e-10
300.0,13,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3200993469632336,320.0993469632336,1.3041141026116618e-06,4.1934306771518685e-06,1.3041195713237462e-06,5.468712084398122e-12
300.0,13,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.02812471837526337,28.12471837526337,0.00447951266917727,0.5081114179910139,0.006755604203421643,0.002276091534244374
300.0,13,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.029197294189063694,29.197294189063694,0.0029019467934541976,0.4775993661033999,0.0042879147424737165,0.0013859679490195189
300.0,13,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.001072575813800325,1.072575813800325,0.07177075797586718,23.606182235754247,1.7660043499524005,1.6942335919765332
150.0,14,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.28395749221604977,283.9574922160498,5.386607543385388e-05,2.8803692634972867e-10,5.38660754493693e-05,1.55154188024899e-14
150.0,14,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30668521293286205,306.68521293286204,2.5579725672248914e-07,4.9639838589299805e-11,2.5579725673518685e-07,1.2697734535290045e-17
150.0,14,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3113887510214743,311.38875102147426,1.1756592294193006e-06,3.449835892307746e-11,1.1756592294598589e-06,4.0558314067735696e-17
150.0,14,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.022727720716812283,22.727720716812282,0.0009269319136650413,0.20822334312020738,0.0011199407755731877,0.00019300886190814633
150.0,14,PYR3_bright,PYR4_bright,PYR4_bright,PYR3_bright,0.02743125880542452,27.43125880542452,0.0035023997855820584,0.13606749964379553,0.003978962567159175,0.00047656278157711627
150.0,14,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.004703538088612236,4.703538088612236,0.12877177505395063,2.2784007696255073,0.42216548644291446,0.2933937113889638
200.0,14,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.28395749221604977,283.9574922160498,5.386607543385388e-05,6.991754268107919e-08,5.386607920003751e-05,3.7661836282087104e-12
200.0,14,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30668521293286205,306.68521293286204,2.5579725672248914e-07,1.8701342265591028e-08,2.5579726150624117e-07,4.783752048566525e-15
200.0,14,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3113887510214743,311.38875102147426,1.1756592294193006e-06,1.4234716869705308e-08,1.175659246154477e-06,1.6735176266039662e-14
200.0,14,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.022727720716812283,22.727720716812282,0.0009269319136650413,0.3651450795144795,0.0012653965409847715,0.00033846462731973014
200.0,14,PYR3_bright,PYR4_bright,PYR4_bright,PYR3_bright,0.02743125880542452,27.43125880542452,0.0035023997855820584,0.25563928657611557,0.004397750768072597,0.0008953509824905375
200.0,14,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.004703538088612236,4.703538088612236,0.12877177505395063,3.1869064168724344,0.5391553712854394,0.4103835962314889
250.0,14,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.28395749221604977,283.9574922160498,5.386607543385388e-05,1.8865560815959602e-06,5.386617705522608e-05,1.016213722014438e-10
250.0,14,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30668521293286205,306.68521293286204,2.5579725672248914e-07,6.568988501520471e-07,2.5579742475541297e-07,1.6803292381305112e-13
250.0,14,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3113887510214743,311.38875102147426,1.1756592294193006e-06,5.280551603972562e-07,1.1756598502322237e-06,6.208129229635234e-13
250.0,14,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.022727720716812283,22.727720716812282,0.0009269319136650413,0.5342139847030454,0.0014221119048124621,0.000495179991147421
250.0,14,PYR3_bright,PYR4_bright,PYR4_bright,PYR3_bright,0.02743125880542452,27.43125880542452,0.0035023997855820584,0.38870504124280514,0.004863800238685524,0.0013614004531034658
250.0,14,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.004703538088612236,4.703538088612236,0.12877177505395063,4.098419629871325,0.6565325457084364,0.5277607706544858
300.0,14,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.28395749221604977,283.9574922160498,5.386607543385388e-05,1.6971938705988978e-05,5.386698964558448e-05,9.142117305955467e-10
300.0,14,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30668521293286205,306.68521293286204,2.5579725672248914e-07,7.045604166755824e-06,2.557990589687069e-07,1.8022462178086785e-12
300.0,14,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3113887510214743,311.38875102147426,1.1756592294193006e-06,5.873564861289516e-06,1.1756661347300395e-06,6.905310738767914e-12
300.0,14,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.022727720716812283,22.727720716812282,0.0009269319136650413,0.7098011573627863,0.00158486925878099,0.0006579373451159486
300.0,14,PYR3_bright,PYR4_bright,PYR4_bright,PYR3_bright,0.02743125880542452,27.43125880542452,0.0035023997855820584,0.529236501604924,0.005355997595325342,0.0018535978097432844
300.0,14,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.004703538088612236,4.703538088612236,0.12877177505395063,5.011441354149567,0.7741039738065644,0.6453321987526137
150.0,15,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2897118277732676,289.7118277732676,4.200545977480323e-06,1.8454870516878684e-10,4.200545978255527e-06,7.752053211459496e-16
150.0,15,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.2981880012919344,298.1880012919344,4.4847330691851126e-05,9.579086752498248e-11,4.4847330696147094e-05,4.295964713152192e-15
150.0,15,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3021293803516946,302.12938035169464,8.866622677508915e-08,7.061542843554994e-11,8.866622678135037e-08,6.2612035914865504e-18
150.0,15,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.008476173518666807,8.476173518666808,0.04155580753491085,1.0792384096498706,0.08640443117060415,0.0448486236356933
150.0,15,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.012417552578427027,12.417552578427028,0.01837454408174026,0.6197963446089669,0.0297630193374592,0.01138847525571894
150.0,15,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.003941379059760219,3.9413790597602194,0.0015549073574917208,2.8049333396514746,0.0059163188445896225,0.004361411487097902
200.0,15,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2897118277732676,289.7118277732676,4.200545977480323e-06,5.007065509830808e-08,4.200546187804412e-06,2.1032408886300262e-13
200.0,15,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.2981880012919344,298.1880012919344,4.4847330691851126e-05,3.0619147374405935e-08,4.484733206503816e-05,1.3731870278025081e-12
200.0,15,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3021293803516946,302.12938035169464,8.866622677508915e-08,2.435985558812461e-08,8.866622893498565e-08,2.1598964797850793e-15
200.0,15,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.008476173518666807,8.476173518666808,0.04155580753491085,1.574127278056794,0.10696993773729209,0.06541413020238124
200.0,15,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.012417552578427027,12.417552578427028,0.01837454408174026,0.9474562157505071,0.03578362008356676,0.017409076001826503
200.0,15,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.003941379059760219,3.9413790597602194,0.0015549073574917208,3.8917911427922913,0.007606282039240567,0.006051374681748846
250.0,15,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2897118277732676,289.7118277732676,4.200545977480323e-06,1.4443326494659533e-06,4.200552044466024e-06,6.066985700857707e-12
250.0,15,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.2981880012919344,298.1880012919344,4.4847330691851126e-05,9.745292686145212e-07,4.48473743968875e-05,4.370503637844325e-11
250.0,15,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3021293803516946,302.12938035169464,8.866622677508915e-08,8.115963991131044e-07,8.866629873627953e-08,7.196119037360828e-14
250.0,15,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.008476173518666807,8.476173518666808,0.04155580753491085,2.074337299133102,0.12775656910017286,0.08620076156526199
250.0,15,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.012417552578427027,12.417552578427028,0.01837454408174026,1.2826791113606795,0.041943187956164495,0.023568643874424228
250.0,15,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.003941379059760219,3.9413790597602194,0.0015549073574917208,4.981175330190158,0.00930017352736065,0.007745266169868929
300.0,15,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.2897118277732676,289.7118277732676,4.200545977480323e-06,1.358505500089738e-05,4.200603042128461e-06,5.706464813786844e-11
300.0,15,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.2981880012919344,298.1880012919344,4.4847330691851126e-05,9.787376696929146e-06,4.4847769629570455e-05,4.3893771933289896e-10
300.0,15,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3021293803516946,302.12938035169464,8.866622677508915e-08,8.403369279675499e-06,8.866697187013538e-08,7.450950462265253e-13
300.0,15,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.008476173518666807,8.476173518666808,0.04155580753491085,2.57723505667998,0.14865489152252917,0.10709908398761832
300.0,15,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.012417552578427027,12.417552578427028,0.01837454408174026,1.6217663308858035,0.04817376101888361,0.029799216937143356
300.0,15,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.003941379059760219,3.9413790597602194,0.0015549073574917208,6.071825498805164,0.010996033498989708,0.009441126141497986
150.0,16,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.28584447553377745,285.8444755337774,3.0955139676727786e-06,2.489134239435616e-10,3.095513968443293e-06,7.705149805585508e-16
150.0,16,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30110918017637744,301.10918017637744,4.671490798524996e-05,7.641468297104388e-11,4.6714907988819664e-05,3.569704883714362e-15
150.0,16,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30807627767730783,308.0762776773078,9.185228349274994e-08,4.457513244960907e-11,9.185228349684428e-08,4.09432770248837e-18
150.0,16,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.015264704642599991,15.264704642599991,0.01313136762480363,0.44298690274057484,0.01894839149766325,0.005817023872859619
150.0,16,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.022231802143530377,22.231802143530377,0.005633123907712252,0.2181438052300808,0.0068619549922731456,0.0012288310845608931
150.0,16,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.006967097500930386,6.967097500930386,0.0012145834169194694,1.399992516320435,0.0029149911110536294,0.00170040769413416
200.0,16,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.28584447553377745,285.8444755337774,3.0955139676727786e-06,6.266661929490513e-08,3.0955141616581737e-06,1.9398539533421128e-13
200.0,16,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30110918017637744,301.10918017637744,4.671490798524996e-05,2.5845362208172e-08,4.6714909192613686e-05,1.2073637174002116e-12
200.0,16,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30807627767730783,308.0762776773078,9.185228349274994e-08,1.725120711253263e-08,9.185228507731272e-08,1.5845627662924915e-15
200.0,16,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.015264704642599991,15.264704642599991,0.01313136762480363,0.7019142167507848,0.022348461246034283,0.009217093621230653
200.0,16,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.022231802143530377,22.231802143530377,0.005633123907712252,0.37985360838150406,0.0077728863505168696,0.0021397624428046175
200.0,16,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.006967097500930386,6.967097500930386,0.0012145834169194694,2.0073186213673875,0.0036526393269059494,0.00243805590998648
250.0,16,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.28584447553377745,285.8444755337774,3.0955139676727786e-06,1.7283422311352146e-06,3.095519317780296e-06,5.350107517397791e-12
250.0,16,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30110918017637744,301.10918017637744,4.671490798524996e-05,8.509547345052646e-07,4.671494773752208e-05,3.9752272122026244e-11
250.0,16,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30807627767730783,308.0762776773078,9.185228349274994e-08,6.158229259060223e-07,9.185234005749192e-08,5.65647419716547e-14
250.0,16,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.015264704642599991,15.264704642599991,0.01313136762480363,0.9698750079238616,0.02586715290396119,0.012735785279157561
250.0,16,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.022231802143530377,22.231802143530377,0.005633123907712252,0.5535400485764379,0.008751283589224385,0.0031181596815121337
250.0,16,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.006967097500930386,6.967097500930386,0.0012145834169194694,2.619056322545721,0.004395645794261591,0.0031810623773421217
300.0,16,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.28584447553377745,285.8444755337774,3.0955139676727786e-06,1.5777239247626455e-05,3.095562806337241e-06,4.883866446234285e-11
300.0,16,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.30110918017637744,301.10918017637744,4.671490798524996e-05,8.741625646763236e-06,4.671531634948769e-05,4.083642377300458e-10
300.0,16,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.30807627767730783,308.0762776773078,9.185228349274994e-08,6.676505647556673e-06,9.185289674503941e-08,6.132522894803215e-13
300.0,16,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.015264704642599991,15.264704642599991,0.01313136762480363,1.2425019424616937,0.029447117405800735,0.016315749780997108
300.0,16,PYR2_bright,PYR3_bright,PYR3_bright,PYR2_bright,0.022231802143530377,22.231802143530377,0.005633123907712252,0.7336343725446924,0.009765777231213236,0.004132653323500984
300.0,16,PYR2_bright,PYR4_bright,PYR4_bright,PYR2_bright,0.006967097500930386,6.967097500930386,0.0012145834169194694,3.2330150372059965,0.0051413498677611545,0.003926766450841685
150.0,17,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3330587964253196,333.0587964253196,2.680021764491473e-06,6.452335714528442e-12,2.6800217645087656e-06,1.7292400146741865e-17
150.0,17,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3356168486184205,335.6168486184205,3.604740991226663e-06,5.293832363883149e-12,3.604740991245746e-06,1.9082894522771933e-17
150.0,17,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3393511742322879,339.3511742322879,3.334957768345495e-05,3.965540286002699e-12,3.334957768358719e-05,1.3224909382491715e-16
150.0,17,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.0025580521931009015,2.5580521931009015,0.43499328272271165,4.569544283983853,2.4227143513596507,1.987721068636939
150.0,17,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.006292377806968286,6.292377806968286,0.04773326801310102,1.594638722807689,0.12385058555294956,0.07611731753984853
150.0,17,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.003734325613867384,3.734325613867384,0.08985815550004492,2.9854430001204832,0.35812455684139194,0.268266401341347
200.0,17,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3330587964253196,333.0587964253196,2.680021764491473e-06,4.048440105128483e-09,2.68002177534138e-06,1.0849907593984481e-14
200.0,17,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3356168486184205,335.6168486184205,3.604740991226663e-06,3.4900177842886642e-09,3.6047410038072734e-06,1.2580610167135402e-14
200.0,17,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3393511742322879,339.3511742322879,3.334957768345495e-05,2.810132358812818e-09,3.3349577777171676e-05,9.371672740101856e-14
200.0,17,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.0025580521931009015,2.5580521931009015,0.43499328272271165,6.2497820523525744,3.153606493977044,2.7186132112543326
200.0,17,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.006292377806968286,6.292377806968286,0.04773326801310102,2.269332787871556,0.15605593818749172,0.1083226701743907
200.0,17,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.003734325613867384,3.734325613867384,0.08985815550004492,4.13324401924553,0.4612638393010404,0.3714056838009955
250.0,17,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3330587964253196,333.0587964253196,2.680021764491473e-06,1.9312133602443619e-07,2.6800222820608567e-06,5.175693837331602e-13
250.0,17,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3356168486184205,335.6168486184205,3.604740991226663e-06,1.7149923426781776e-07,3.604741609436983e-06,6.182103197291871e-13
250.0,17,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3393511742322879,339.3511742322879,3.334957768345495e-05,1.4420538633240467e-07,3.334958249264368e-05,4.809188733865162e-12
250.0,17,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.0025580521931009015,2.5580521931009015,0.43499328272271165,7.93166498420916,3.885214271660639,3.4502209889379274
250.0,17,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.006292377806968286,6.292377806968286,0.04773326801310102,2.948024419221949,0.1884521077249888,0.14071883971188778
250.0,17,PYR3_bright,PYR4_bright,PYR3_bright,PYR4_bright,0.003734325613867384,3.734325613867384,0.08985815550004492,5.283440114591371,0.5646183388921715,0.47476018339212656
300.0,17,PYR2_bright,PYR5_bright,PYR5_bright,PYR2_bright,0.3330587964253196,333.0587964253196,2.680021764491473e-06,2.540151273909885e-06,2.6800285721521725e-06,6.807660699179233e-12
300.0,17,PYR3_bright,PYR5_bright,PYR5_bright,PYR3_bright,0.3356168486184205,335.6168486184205,3.604740991226663e-06,2.3008382655865443e-06,3.604749285152674e-06,8.293926010142676e-12
300.0,17,PYR4_bright,PYR5_bright,PYR5_bright,PYR4_bright,0.3393511742322879,339.3511742322879,3.334957768345495e-05,1.991370402441949e-06,3.334964409481688e-05,6.641136193277072e-11
300.0,17,PYR2_bright,PYR3_bright,PYR2_bright,PYR3_bright,0.0025580521931009015,2.5580521931009015,0.43499328272271165,9.614371262907248,4.617180199689638,4.182186916966927
300.0,17,PYR2_bright,PYR4_bright,PYR2_bright,PYR4_bright,0.006292377806968286,6.292377806968286,0.04773326801310102,3.6287260805889194,0.22094422256398152,0.1732109545508805
