time_fs,PYR2,PYR3,PYR4,PYR5,X1,X2,X3,X4,purity,trace_real,trace_imag
3320.0,0.1862764012928874,0.21420603914146547,0.31551087920330284,0.28400668036234683,0.4591796940549892,0.18523441322675357,0.19193651516612698,0.16364937755213305,0.3090087038962318,1.0000000000000027,-1.4698387136585265e-15
3330.0,0.186582406719095,0.2149471344036798,0.30752349869378587,0.29094696018344185,0.45932411324788897,0.18557156152082288,0.1918550267066123,0.16324929852467865,0.3090988909192538,1.0000000000000027,-1.4915874048816268e-15
3340.0,0.18685517013713346,0.21584656437622732,0.30332161824907705,0.2939766472375646,0.45946826364003573,0.18590780211743071,0.19177349440086733,0.16285043984166894,0.30918960424593567,1.0000000000000024,-1.0959893250339396e-15
3350.0,0.18712234064513686,0.2158465798867848,0.30746937447507905,0.2895617049930018,0.4596121457317359,0.18624313740895074,0.19169191912686503,0.16245279773245108,0.3092808363641529,1.0000000000000027,-1.2235289066076326e-15
3360.0,0.18739859415630894,0.2156553680162276,0.3149783409195123,0.2819676969079538,0.4597557600223647,0.18657756978153991,0.19161030175795726,0.16205636843814106,0.30937257986395106,1.0000000000000027,-4.720500857414727e-17
3370.0,0.18768327885797786,0.21663126070588334,0.3171603932139706,0.2785250672221705,0.4598991070103676,0.186911101615155,0.1915286431628936,0.1616611482115863,0.3094648274366031,1.0000000000000022,4.0957300227845583e-16
3380.0,0.18797180984414036,0.21883331673643167,0.31153749769728517,0.2816573757221452,0.4600421871932632,0.18724373528356852,0.19144694420584119,0.16126713331732978,0.3095575718721938,1.0000000000000022,6.933347049522302e-16
3390.0,0.18826531046300893,0.22058914987995107,0.3045055763880616,0.2866399632689809,0.460185001067643,0.18757547315438441,0.19136520574640337,0.160874320031572,0.3096508060582108,1.0000000000000024,6.110997414674182e-16
3400.0,0.18856893228736799,0.2201520348502308,0.3039035622786181,0.28737547058378565,0.4603275491291749,0.18790631758905404,0.1912834286396389,0.160482704642135,0.3097445229773963,1.0000000000000027,-6.808009348299935e-16
3410.0,0.18888402507407873,0.217601282050084,0.3101209596050887,0.283393733270751,0.4604698318726039,0.18823627094289203,0.19120161373608113,0.16009228344842566,0.30983871570518495,1.0000000000000024,-9.702435325591645e-16
3420.0,0.18920539210154314,0.2148465572314616,0.31583135337226503,0.2801166972947326,0.46061184979175424,0.1885653355650922,0.19111976188175678,0.15970305276139937,0.3099333774104176,1.0000000000000022,-5.602112559753019e-16
