lag_ps,autocorrelation,autocorrelation_normalized
4.4,9.048330501243445e-09,0.041877927496779356
4.41,9.501771081788043e-09,0.043976563455482974
4.42,9.27807672509822e-09,0.04294125025051022
4.43,9.302915476624869e-09,0.04305621017990278
4.44,9.30790903218518e-09,0.043079321598929424
4.45,1.0384596442530104e-08,0.04806249913658939
4.46,1.1742981946647925e-08,0.05434944562316
4.47,1.1129413484771593e-08,0.0515096979418351
4.48,1.0502089901795016e-08,0.048606288133660795
4.49,1.0229024942737625e-08,0.04734247548272536
4.5,1.0221937860007873e-08,0.0473096746984614
4.51,1.02264451453468e-08,0.047330535537773694
4.5200000000000005,1.0098816411021921e-08,0.0467398379630301
4.53,9.665790635093045e-09,0.04473568680541112
4.54,9.51643533168891e-09,0.044044433256885424
4.55,1.0283990385067206e-08,0.04759686924170557
4.5600000000000005,1.1472323945296816e-08,0.05309677297206185
4.57,1.2313546308023001e-08,0.05699015961505365
4.58,1.3454647941110867e-08,0.062271462221135866
4.59,1.4587079045663032e-08,0.06751263546132821
4.6000000000000005,1.6320142910397247e-08,0.07553368673312404
4.61,1.7874249280310736e-08,0.08272647814061918
4.62,1.8849504920325008e-08,0.08724020417855848
4.63,2.0268068565457333e-08,0.09380567009210515
4.64,2.0363252731862274e-08,0.09424620612458094
4.65,1.9418026024318472e-08,0.08987146146631508
4.66,1.794820759164301e-08,0.0830687756284631
4.67,1.713993407855379e-08,0.07932788446914196
4.68,1.6394857098394143e-08,0.07587948260646053
4.69,1.540829851983457e-08,0.07131344375337421
4.7,1.4305583900339082e-08,0.0662098058083937
4.71,1.3149568869802303e-08,0.06085948028399408
4.72,1.256293923372086e-08,0.05814441219890317
4.73,1.274792058338272e-08,0.05900055196394946
4.74,1.311157055035235e-08,0.06068361459620716
4.75,1.3615124148872533e-08,0.06301418608524291
4.76,1.30239932992035e-08,0.06027828526241737
4.7700000000000005,1.3183659763645051e-08,0.061017261432732055
4.78,1.3089131089220099e-08,0.06057975918042254
4.79,1.2649052078754283e-08,0.05854296389640753
4.8,1.226720817865205e-08,0.056775695209507634
4.8100000000000005,1.1364068715286796e-08,0.05259574080122284
4.82,1.0002426697182846e-08,0.046293722356727546
4.83,8.922191501195337e-09,0.04129412478336112
4.84,7.886736685580307e-09,0.03650178196514087
4.8500000000000005,6.853588814883958e-09,0.03172011626266372
4.86,5.92469923434823e-09,0.027420983897765767
4.87,4.89362343745023e-09,0.022648908268980472
4.88,3.729645634115925e-09,0.01726172904854905
4.89,2.3159448267847915e-09,0.010718769559678057
4.9,2.7835508500233935e-10,0.0012882966715778005
4.91,-2.0498523857047394e-09,-0.00948722745879435
4.92,-5.6197284554708645e-09,-0.026009503164971186
4.93,-8.797688772748539e-09,-0.04071789514250862
4.94,-1.0186728653513628e-08,-0.04714671772020088
4.95,-1.1288601801247405e-08,-0.05224646112425779
4.96,-1.2344982967302967e-08,-0.057135656305065854
4.97,-1.2947195245974989e-08,-0.059922844741698615
4.98,-1.2634946968069917e-08,-0.05847768193058049
4.99,-1.0865263450957088e-08,-0.050287145785629546
5.0,-1.0453397606823456e-08,-0.04838092806329306
5.01,-1.0626435234327124e-08,-0.04918178930701282
5.0200000000000005,-1.0557146504705907e-08,-0.04886110380651939
5.03,-1.0054561251145471e-08,-0.04653501405917185
5.04,-9.752680855031031e-09,-0.045137836387617716
5.05,-1.0217744263906315e-08,-0.04729026569107959
5.0600000000000005,-1.0371978097660053e-08,-0.04800409829330402
5.07,-1.0631707046887017e-08,-0.04920618856874729
5.08,-1.092629614032957e-08,-0.050569620275274126
5.09,-1.168273571081957e-08,-0.054070611036423036
5.1000000000000005,-1.2456172935332166e-08,-0.05765027117450018
