distance_mode,element,hbn_local_index_0based,neighbor_rank,distance_nm
RAW_NO_PBC,B,1378,4,0.28960317677815617
RAW_NO_PBC,B,1380,4,0.2889809682314738
RAW_NO_PBC,B,1382,4,0.2889999999999997
RAW_NO_PBC,B,1384,4,0.2889999999999997
RAW_NO_PBC,B,1386,4,0.2889999999999997
RAW_NO_PBC,B,1388,4,0.2889999999999997
RAW_NO_PBC,B,1390,4,0.2889999999999997
RAW_NO_PBC,B,1392,4,0.2889999999999997
RAW_NO_PBC,B,1394,4,0.2889999999999997
RAW_NO_PBC,B,1396,4,0.2889999999999997
RAW_NO_PBC,B,1398,4,0.2889999999999997
RAW_NO_PBC,B,1400,4,0.2889999999999997
RAW_NO_PBC,B,1402,4,0.2889999999999997
RAW_NO_PBC,B,1404,4,0.2889999999999997
RAW_NO_PBC,B,1406,4,0.2889999999999997
RAW_NO_PBC,B,1408,4,0.2889999999999997
RAW_NO_PBC,B,1410,4,0.2889999999999997
RAW_NO_PBC,B,1412,4,0.2889999999999997
RAW_NO_PBC,B,1414,4,0.2889999999999997
RAW_NO_PBC,B,1416,4,0.2889999999999997
RAW_NO_PBC,B,1418,4,0.2889999999999997
RAW_NO_PBC,B,1420,4,0.2889999999999997
RAW_NO_PBC,B,1422,4,0.2889999999999997
RAW_NO_PBC,B,1424,4,0.2889809682314738
RAW_NO_PBC,B,1426,4,0.2889809682314738
RAW_NO_PBC,B,1428,4,0.2889999999999997
RAW_NO_PBC,B,1430,4,0.2889999999999997
RAW_NO_PBC,B,1432,4,0.2889999999999997
RAW_NO_PBC,B,1434,4,0.2889999999999997
RAW_NO_PBC,B,1436,4,0.2889999999999997
RAW_NO_PBC,B,1438,4,0.2889809682314738
RAW_NO_PBC,B,1440,4,0.28937691684030425
RAW_NO_PBC,B,1442,4,0.28937691684030425
RAW_NO_PBC,B,1444,4,0.28940110573389294
RAW_NO_PBC,B,1446,4,0.28931297931479016
RAW_NO_PBC,B,1448,4,0.28931297931479016
RAW_NO_PBC,B,1450,4,0.2894011057338933
RAW_NO_PBC,B,1452,4,0.28956001105125023
RAW_NO_PBC,B,1454,4,0.28955655751510817
RAW_NO_PBC,B,1456,4,0.28955655751510817
RAW_NO_PBC,B,1458,4,0.2894028334346438
RAW_NO_PBC,B,1460,4,0.2894028334346438
RAW_NO_PBC,B,1462,4,0.2894028334346434
RAW_NO_PBC,B,1464,4,0.2894028334346434
RAW_NO_PBC,B,1466,4,0.2895565575151085
RAW_NO_PBC,B,1468,4,0.2889809682314738
RAW_NO_PBC,B,1470,4,0.2889809682314738
RAW_NO_PBC,B,1472,4,0.28913318730301457
RAW_NO_PBC,B,1474,4,0.28913318730301457
RAW_NO_PBC,B,1476,4,0.28931297931479016
RAW_NO_PBC,B,1478,4,0.28913318730301424
RAW_NO_PBC,B,1480,4,0.28913318730301424
RAW_NO_PBC,B,1482,4,0.2889809682314738
RAW_NO_PBC,B,1484,4,0.2889809682314738
RAW_NO_PBC,B,1486,4,0.28960317677815667
RAW_NO_PBC,B,1488,4,0.2894028334346434
RAW_NO_PBC,B,1490,4,0.2894028334346434
RAW_NO_PBC,B,1492,4,0.28940283343464374
RAW_NO_PBC,B,1494,4,0.28940283343464374
RAW_NO_PBC,B,1496,4,0.28960317677815667
RAW_NO_PBC,B,1498,4,0.28956001105125023
RAW_NO_PBC,B,1500,4,0.2895565575151085
RAW_NO_PBC,B,1502,4,0.2894028334346434
RAW_NO_PBC,B,1504,4,0.2894028334346434
RAW_NO_PBC,B,1506,4,0.2894028334346438
RAW_NO_PBC,B,1508,4,0.2894028334346438
RAW_NO_PBC,B,1510,4,0.28955655751510817
RAW_NO_PBC,B,1512,4,0.28955655751510817
RAW_NO_PBC,B,1514,4,0.28956001105125023
RAW_NO_PBC,B,1516,4,0.2894011057338933
RAW_NO_PBC,B,1518,4,0.28931297931479016
RAW_NO_PBC,B,1520,4,0.28931297931479016
RAW_NO_PBC,B,1522,4,0.28940110573389294
RAW_NO_PBC,B,1524,4,0.28937691684030425
RAW_NO_PBC,B,1526,4,0.28937691684030425
RAW_NO_PBC,B,1528,4,0.28956001105125023
RAW_NO_PBC,B,1530,4,0.28960317677815667
RAW_NO_PBC,B,1532,4,0.28940283343464374
RAW_NO_PBC,B,1534,4,0.28940283343464374
RAW_NO_PBC,B,1536,4,0.2894028334346434
RAW_NO_PBC,B,1538,4,0.2894028334346434
RAW_NO_PBC,B,1540,4,0.28960317677815667
RAW_NO_PBC,B,1542,4,0.2889809682314738
RAW_NO_PBC,B,1544,4,0.2889809682314738
RAW_NO_PBC,B,1546,4,0.28913318730301424
RAW_NO_PBC,B,1548,4,0.28913318730301424
RAW_NO_PBC,B,1550,4,0.28931297931479016
RAW_NO_PBC,B,1552,4,0.28913318730301457
RAW_NO_PBC,B,1554,4,0.28913318730301457
RAW_NO_PBC,B,1556,4,0.2889809682314738
RAW_NO_PBC,B,1558,4,0.2889809682314738
RAW_NO_PBC,B,1560,4,0.2893769168403038
RAW_NO_PBC,B,1562,4,0.2894011057338925
RAW_NO_PBC,B,1564,4,0.2893129793147897
RAW_NO_PBC,B,1566,4,0.2893129793147897
RAW_NO_PBC,B,1568,4,0.2894011057338929
RAW_NO_PBC,B,1570,4,0.2895600110512498
RAW_NO_PBC,B,1572,4,0.2895565575151077
RAW_NO_PBC,B,1574,4,0.2895565575151077
RAW_NO_PBC,B,1576,4,0.2894028334346434
RAW_NO_PBC,B,1578,4,0.2894028334346434
RAW_NO_PBC,B,1580,4,0.289402833434643
RAW_NO_PBC,B,1582,4,0.289402833434643
RAW_NO_PBC,B,1584,4,0.28955655751510806
RAW_NO_PBC,B,1586,4,0.28898096823147335
RAW_NO_PBC,B,1588,4,0.28898096823147335
RAW_NO_PBC,B,1590,4,0.2891331873030142
RAW_NO_PBC,B,1592,4,0.2891331873030142
RAW_NO_PBC,B,1594,4,0.2893129793147897
RAW_NO_PBC,B,1596,4,0.2891331873030138
RAW_NO_PBC,B,1598,4,0.2891331873030138
RAW_NO_PBC,B,1600,4,0.28898096823147335
RAW_NO_PBC,B,1602,4,0.28898096823147335
RAW_NO_PBC,B,1604,4,0.28960317677815617
RAW_NO_PBC,B,1606,4,0.2894028334346429
RAW_NO_PBC,B,1608,4,0.2894028334346429
RAW_NO_PBC,B,1610,4,0.2894028334346433
RAW_NO_PBC,B,1612,4,0.2894028334346433
RAW_NO_PBC,B,1614,4,0.28960317677815617
RAW_NO_PBC,B,1616,4,0.2895600110512498
RAW_NO_PBC,B,1618,4,0.2893769168403038
RAW_NO_PBC,B,1620,4,0.2894028334346434
RAW_NO_PBC,B,1622,4,0.2894028334346434
RAW_NO_PBC,B,1624,4,0.2894028334346438
RAW_NO_PBC,B,1626,4,0.2894028334346438
RAW_NO_PBC,B,1628,4,0.28955655751510817
RAW_NO_PBC,B,1630,4,0.28955655751510817
RAW_NO_PBC,B,1632,4,0.28956001105125023
RAW_NO_PBC,B,1634,4,0.2894011057338933
RAW_NO_PBC,B,1636,4,0.28931297931479016
RAW_NO_PBC,B,1638,4,0.28931297931479016
RAW_NO_PBC,B,1640,4,0.28940110573389294
RAW_NO_PBC,B,1642,4,0.28937691684030425
RAW_NO_PBC,B,1644,4,0.28937691684030425
RAW_NO_PBC,B,1646,4,0.28956001105125023
RAW_NO_PBC,B,1648,4,0.28960317677815667
RAW_NO_PBC,B,1650,4,0.28940283343464374
RAW_NO_PBC,B,1652,4,0.28940283343464374
RAW_NO_PBC,B,1654,4,0.2894028334346434
RAW_NO_PBC,B,1656,4,0.2894028334346434
RAW_NO_PBC,B,1658,4,0.28960317677815667
RAW_NO_PBC,B,1660,4,0.2889809682314738
RAW_NO_PBC,B,1662,4,0.2889809682314738
RAW_NO_PBC,B,1664,4,0.28913318730301424
RAW_NO_PBC,B,1666,4,0.28913318730301424
RAW_NO_PBC,B,1668,4,0.28931297931479016
RAW_NO_PBC,B,1670,4,0.28913318730301457
RAW_NO_PBC,B,1672,4,0.28913318730301457
RAW_NO_PBC,B,1674,4,0.2889809682314738
RAW_NO_PBC,B,1676,4,0.2889809682314738
RAW_NO_PBC,B,1678,4,0.2895565575151085
RAW_NO_PBC,N,1,1,0.1443779761598008
RAW_NO_PBC,N,3,1,0.14439182802361047
RAW_NO_PBC,N,5,1,0.14456140563788109
RAW_NO_PBC,N,7,1,0.14481022063376636
RAW_NO_PBC,N,9,1,0.14377760604489156
RAW_NO_PBC,N,11,1,0.14481022063376636
RAW_NO_PBC,N,13,1,0.14439182802361047
RAW_NO_PBC,N,15,1,0.14477568856683093
RAW_NO_PBC,N,17,1,0.1443779761598008
RAW_NO_PBC,N,19,1,0.14439182802361084
RAW_NO_PBC,N,21,1,0.14483438818181293
RAW_NO_PBC,N,23,1,0.14433987668000817
RAW_NO_PBC,N,25,1,0.1443364125922496
RAW_NO_PBC,N,27,1,0.14456140563788109
RAW_NO_PBC,N,29,1,0.14461673485458001
RAW_NO_PBC,N,31,1,0.14442298985964805
RAW_NO_PBC,N,33,1,0.14461673485458038
RAW_NO_PBC,N,35,1,0.14456140563788109
RAW_NO_PBC,N,37,1,0.1443398766800084
RAW_NO_PBC,N,39,1,0.1443398766800084
RAW_NO_PBC,N,41,1,0.14483438818181277
RAW_NO_PBC,N,43,1,0.14456140563788109
RAW_NO_PBC,N,45,1,0.14442298985964805
RAW_NO_PBC,N,47,1,0.1446409347314931
RAW_NO_PBC,N,49,1,0.14456140563788109
RAW_NO_PBC,N,51,1,0.1443364125922496
RAW_NO_PBC,N,53,1,0.14439182802361086
RAW_NO_PBC,N,55,1,0.14433987668000817
RAW_NO_PBC,N,57,1,0.14456140563788109
RAW_NO_PBC,N,59,1,0.14439182802361084
RAW_NO_PBC,N,61,1,0.14500000000000002
RAW_NO_PBC,N,63,1,0.14489306401619054
RAW_NO_PBC,N,65,1,0.14500000000000002
RAW_NO_PBC,N,67,1,0.14428097587693264
RAW_NO_PBC,N,69,1,0.14500000000000002
RAW_NO_PBC,N,71,1,0.14500000000000002
RAW_NO_PBC,N,73,1,0.14489306401619054
RAW_NO_PBC,N,75,1,0.14487926007541588
RAW_NO_PBC,N,77,1,0.1448930640161909
RAW_NO_PBC,N,79,1,0.14500000000000002
RAW_NO_PBC,N,81,1,0.14484129245487956
RAW_NO_PBC,N,83,1,0.14489306401619093
RAW_NO_PBC,N,85,1,0.1448378403594865
RAW_NO_PBC,N,87,1,0.14500000000000002
RAW_NO_PBC,N,89,1,0.14500000000000002
RAW_NO_PBC,N,91,1,0.1449241180756329
RAW_NO_PBC,N,93,1,0.14500000000000002
RAW_NO_PBC,N,95,1,0.14500000000000002
RAW_NO_PBC,N,97,1,0.14484129245487978
RAW_NO_PBC,N,99,1,0.14484129245487978
RAW_NO_PBC,N,101,1,0.14500000000000002
RAW_NO_PBC,N,103,1,0.14500000000000002
RAW_NO_PBC,N,105,1,0.1449241180756329
RAW_NO_PBC,N,107,1,0.14500000000000002
RAW_NO_PBC,N,109,1,0.14500000000000002
RAW_NO_PBC,N,111,1,0.1448378403594865
RAW_NO_PBC,N,113,1,0.14484129245487956
RAW_NO_PBC,N,115,1,0.14500000000000002
RAW_NO_PBC,N,117,1,0.1448930640161909
RAW_NO_PBC,N,119,1,0.14487926007541588
RAW_NO_PBC,N,121,1,0.14439182802361047
RAW_NO_PBC,N,123,1,0.14456140563788109
RAW_NO_PBC,N,125,1,0.14481022063376636
RAW_NO_PBC,N,127,1,0.14377760604489156
RAW_NO_PBC,N,129,1,0.14481022063376636
RAW_NO_PBC,N,131,1,0.14439182802361047
RAW_NO_PBC,N,133,1,0.14477568856683093
RAW_NO_PBC,N,135,1,0.1443779761598008
RAW_NO_PBC,N,137,1,0.14439182802361084
RAW_NO_PBC,N,139,1,0.14483438818181293
RAW_NO_PBC,N,141,1,0.14433987668000817
RAW_NO_PBC,N,143,1,0.1443364125922496
RAW_NO_PBC,N,145,1,0.14456140563788109
RAW_NO_PBC,N,147,1,0.14461673485458001
RAW_NO_PBC,N,149,1,0.14442298985964805
RAW_NO_PBC,N,151,1,0.14461673485458038
RAW_NO_PBC,N,153,1,0.14456140563788109
RAW_NO_PBC,N,155,1,0.1443398766800084
RAW_NO_PBC,N,157,1,0.1443398766800084
RAW_NO_PBC,N,159,1,0.14483438818181277
RAW_NO_PBC,N,161,1,0.14456140563788109
RAW_NO_PBC,N,163,1,0.14442298985964805
RAW_NO_PBC,N,165,1,0.1446409347314931
RAW_NO_PBC,N,167,1,0.14456140563788109
RAW_NO_PBC,N,169,1,0.1443364125922496
RAW_NO_PBC,N,171,1,0.14439182802361086
RAW_NO_PBC,N,173,1,0.14433987668000817
RAW_NO_PBC,N,175,1,0.14456140563788109
RAW_NO_PBC,N,177,1,0.14439182802361084
RAW_NO_PBC,N,179,1,0.1443779761598008
RAW_NO_PBC,N,181,1,0.14489306401619054
RAW_NO_PBC,N,183,1,0.14500000000000002
RAW_NO_PBC,N,185,1,0.14428097587693264
RAW_NO_PBC,N,187,1,0.14500000000000002
RAW_NO_PBC,N,189,1,0.14500000000000002
RAW_NO_PBC,N,191,1,0.14489306401619054
RAW_NO_PBC,N,193,1,0.14487926007541588
RAW_NO_PBC,N,195,1,0.1448930640161909
RAW_NO_PBC,N,197,1,0.14500000000000002
RAW_NO_PBC,N,199,1,0.14484129245487956
RAW_NO_PBC,N,201,1,0.14489306401619093
RAW_NO_PBC,N,203,1,0.1448378403594865
RAW_NO_PBC,N,205,1,0.14500000000000002
RAW_NO_PBC,N,207,1,0.14500000000000002
RAW_NO_PBC,N,209,1,0.1449241180756329
RAW_NO_PBC,N,211,1,0.14500000000000002
RAW_NO_PBC,N,213,1,0.14500000000000002
RAW_NO_PBC,N,215,1,0.14484129245487978
RAW_NO_PBC,N,217,1,0.14484129245487978
RAW_NO_PBC,N,219,1,0.14500000000000002
RAW_NO_PBC,N,221,1,0.14500000000000002
RAW_NO_PBC,N,223,1,0.1449241180756329
RAW_NO_PBC,N,225,1,0.14500000000000002
RAW_NO_PBC,N,227,1,0.14500000000000002
RAW_NO_PBC,N,229,1,0.1448378403594865
RAW_NO_PBC,N,231,1,0.14484129245487956
RAW_NO_PBC,N,233,1,0.14500000000000002
RAW_NO_PBC,N,235,1,0.1448930640161909
RAW_NO_PBC,N,237,1,0.14487926007541588
RAW_NO_PBC,N,239,1,0.14500000000000002
RAW_NO_PBC,N,241,1,0.14456140563788109
RAW_NO_PBC,N,243,1,0.14481022063376636
RAW_NO_PBC,N,245,1,0.14377760604489156
RAW_NO_PBC,N,247,1,0.14481022063376636
RAW_NO_PBC,N,249,1,0.14439182802361047
RAW_NO_PBC,N,251,1,0.14477568856683093
RAW_NO_PBC,N,253,1,0.1443779761598008
RAW_NO_PBC,N,255,1,0.14439182802361084
RAW_NO_PBC,N,257,1,0.14483438818181293
RAW_NO_PBC,N,259,1,0.14433987668000817
RAW_NO_PBC,N,261,1,0.1443364125922496
RAW_NO_PBC,N,263,1,0.14456140563788109
RAW_NO_PBC,N,265,1,0.14461673485458001
RAW_NO_PBC,N,267,1,0.14442298985964805
RAW_NO_PBC,N,269,1,0.14461673485458038
RAW_NO_PBC,N,271,1,0.14456140563788109
RAW_NO_PBC,N,273,1,0.1443398766800084
RAW_NO_PBC,N,275,1,0.1443398766800084
RAW_NO_PBC,N,277,1,0.14483438818181277
RAW_NO_PBC,N,279,1,0.14456140563788109
RAW_NO_PBC,N,281,1,0.14442298985964805
RAW_NO_PBC,N,283,1,0.1446409347314931
RAW_NO_PBC,N,285,1,0.14456140563788109
RAW_NO_PBC,N,287,1,0.1443364125922496
RAW_NO_PBC,N,289,1,0.14439182802361086
RAW_NO_PBC,N,291,1,0.14433987668000817
RAW_NO_PBC,N,293,1,0.14456140563788109
RAW_NO_PBC,N,295,1,0.14439182802361084
RAW_NO_PBC,N,297,1,0.1443779761598008
RAW_NO_PBC,N,299,1,0.14439182802361047
RAW_NO_PBC,N,301,1,0.14500000000000002
RAW_NO_PBC,N,303,1,0.14428097587693264
RAW_NO_PBC,N,305,1,0.14500000000000002
RAW_NO_PBC,N,307,1,0.14500000000000002
RAW_NO_PBC,N,309,1,0.14489306401619054
RAW_NO_PBC,N,311,1,0.14487926007541588
RAW_NO_PBC,N,313,1,0.1448930640161909
RAW_NO_PBC,N,315,1,0.14500000000000002
RAW_NO_PBC,N,317,1,0.14484129245487956
RAW_NO_PBC,N,319,1,0.14489306401619093
RAW_NO_PBC,N,321,1,0.1448378403594865
RAW_NO_PBC,N,323,1,0.14500000000000002
RAW_NO_PBC,N,325,1,0.14500000000000002
RAW_NO_PBC,N,327,1,0.1449241180756329
RAW_NO_PBC,N,329,1,0.14500000000000002
RAW_NO_PBC,N,331,1,0.14500000000000002
RAW_NO_PBC,N,333,1,0.14484129245487978
RAW_NO_PBC,N,335,1,0.14484129245487978
RAW_NO_PBC,N,337,1,0.14500000000000002
RAW_NO_PBC,N,339,1,0.14500000000000002
RAW_NO_PBC,N,341,1,0.1449241180756329
RAW_NO_PBC,N,343,1,0.14500000000000002
RAW_NO_PBC,N,345,1,0.14500000000000002
RAW_NO_PBC,N,347,1,0.1448378403594865
RAW_NO_PBC,N,349,1,0.14484129245487956
RAW_NO_PBC,N,351,1,0.14500000000000002
RAW_NO_PBC,N,353,1,0.1448930640161909
RAW_NO_PBC,N,355,1,0.14487926007541588
RAW_NO_PBC,N,357,1,0.14500000000000002
RAW_NO_PBC,N,359,1,0.14489306401619054
RAW_NO_PBC,N,361,1,0.14481022063376614
RAW_NO_PBC,N,363,1,0.14377760604489134
RAW_NO_PBC,N,365,1,0.14481022063376614
RAW_NO_PBC,N,367,1,0.14439182802361025
RAW_NO_PBC,N,369,1,0.1447756885668307
RAW_NO_PBC,N,371,1,0.14437797615980058
RAW_NO_PBC,N,373,1,0.14439182802361064
RAW_NO_PBC,N,375,1,0.1448343881818127
RAW_NO_PBC,N,377,1,0.14433987668000794
RAW_NO_PBC,N,379,1,0.14433641259224939
RAW_NO_PBC,N,381,1,0.1445614056378809
RAW_NO_PBC,N,383,1,0.1446167348545798
RAW_NO_PBC,N,385,1,0.14442298985964783
RAW_NO_PBC,N,387,1,0.14461673485458015
RAW_NO_PBC,N,389,1,0.1445614056378809
RAW_NO_PBC,N,391,1,0.1443398766800082
RAW_NO_PBC,N,393,1,0.1443398766800082
RAW_NO_PBC,N,395,1,0.14483438818181255
RAW_NO_PBC,N,397,1,0.1445614056378809
RAW_NO_PBC,N,399,1,0.14442298985964783
RAW_NO_PBC,N,401,1,0.14464093473149287
RAW_NO_PBC,N,403,1,0.1445614056378809
RAW_NO_PBC,N,405,1,0.14433641259224939
RAW_NO_PBC,N,407,1,0.14439182802361064
RAW_NO_PBC,N,409,1,0.14433987668000794
RAW_NO_PBC,N,411,1,0.1445614056378809
RAW_NO_PBC,N,413,1,0.14439182802361064
RAW_NO_PBC,N,415,1,0.14437797615980058
RAW_NO_PBC,N,417,1,0.14439182802361025
RAW_NO_PBC,N,419,1,0.1445614056378809
RAW_NO_PBC,N,421,1,0.14428097587693287
RAW_NO_PBC,N,423,1,0.14500000000000002
RAW_NO_PBC,N,425,1,0.14500000000000002
RAW_NO_PBC,N,427,1,0.14489306401619076
RAW_NO_PBC,N,429,1,0.1448792600754161
RAW_NO_PBC,N,431,1,0.14489306401619112
RAW_NO_PBC,N,433,1,0.14500000000000002
RAW_NO_PBC,N,435,1,0.14484129245487978
RAW_NO_PBC,N,437,1,0.14489306401619115
RAW_NO_PBC,N,439,1,0.1448378403594867
RAW_NO_PBC,N,441,1,0.14500000000000002
RAW_NO_PBC,N,443,1,0.14500000000000002
RAW_NO_PBC,N,445,1,0.14492411807563313
RAW_NO_PBC,N,447,1,0.14500000000000002
RAW_NO_PBC,N,449,1,0.14500000000000002
RAW_NO_PBC,N,451,1,0.14484129245488003
RAW_NO_PBC,N,453,1,0.14484129245488003
RAW_NO_PBC,N,455,1,0.14500000000000002
RAW_NO_PBC,N,457,1,0.14500000000000002
RAW_NO_PBC,N,459,1,0.14492411807563313
RAW_NO_PBC,N,461,1,0.14500000000000002
RAW_NO_PBC,N,463,1,0.14500000000000002
RAW_NO_PBC,N,465,1,0.1448378403594867
RAW_NO_PBC,N,467,1,0.14484129245487978
RAW_NO_PBC,N,469,1,0.14500000000000002
RAW_NO_PBC,N,471,1,0.14489306401619112
RAW_NO_PBC,N,473,1,0.1448792600754161
RAW_NO_PBC,N,475,1,0.14500000000000002
RAW_NO_PBC,N,477,1,0.14489306401619076
RAW_NO_PBC,N,479,1,0.14500000000000002
RAW_NO_PBC,N,481,1,0.14428097587693287
RAW_NO_PBC,N,483,1,0.14499999999999957
RAW_NO_PBC,N,485,1,0.14489306401619076
RAW_NO_PBC,N,487,1,0.14499999999999957
RAW_NO_PBC,N,489,1,0.1448792600754161
RAW_NO_PBC,N,491,1,0.14489306401619112
RAW_NO_PBC,N,493,1,0.14499999999999957
RAW_NO_PBC,N,495,1,0.14484129245487978
RAW_NO_PBC,N,497,1,0.1448378403594867
RAW_NO_PBC,N,499,1,0.14499999999999957
RAW_NO_PBC,N,501,1,0.14499999999999957
RAW_NO_PBC,N,503,1,0.14492411807563313
RAW_NO_PBC,N,505,1,0.14499999999999957
RAW_NO_PBC,N,507,1,0.14499999999999957
RAW_NO_PBC,N,509,1,0.14484129245488003
RAW_NO_PBC,N,511,1,0.14484129245488003
RAW_NO_PBC,N,513,1,0.14499999999999957
RAW_NO_PBC,N,515,1,0.14499999999999957
RAW_NO_PBC,N,517,1,0.14492411807563313
RAW_NO_PBC,N,519,1,0.14499999999999957
RAW_NO_PBC,N,521,1,0.14499999999999957
RAW_NO_PBC,N,523,1,0.1448378403594867
RAW_NO_PBC,N,525,1,0.14489306401619115
RAW_NO_PBC,N,527,1,0.14484129245487978
RAW_NO_PBC,N,529,1,0.14499999999999957
RAW_NO_PBC,N,531,1,0.14489306401619112
RAW_NO_PBC,N,533,1,0.1448792600754161
RAW_NO_PBC,N,535,1,0.14489306401619076
RAW_NO_PBC,N,537,1,0.14499999999999957
RAW_NO_PBC,N,539,1,0.14499999999999957
RAW_NO_PBC,N,541,1,0.14481022063376636
RAW_NO_PBC,N,543,1,0.14456140563788109
RAW_NO_PBC,N,545,1,0.14439182802361047
RAW_NO_PBC,N,547,1,0.1443779761598008
RAW_NO_PBC,N,549,1,0.14439182802361084
RAW_NO_PBC,N,551,1,0.14456140563788109
RAW_NO_PBC,N,553,1,0.14433987668000817
RAW_NO_PBC,N,555,1,0.14439182802361086
RAW_NO_PBC,N,557,1,0.1443364125922496
RAW_NO_PBC,N,559,1,0.14456140563788109
RAW_NO_PBC,N,561,1,0.1446409347314931
RAW_NO_PBC,N,563,1,0.14442298985964805
RAW_NO_PBC,N,565,1,0.14456140563788109
RAW_NO_PBC,N,567,1,0.14483438818181277
RAW_NO_PBC,N,569,1,0.1443398766800084
RAW_NO_PBC,N,571,1,0.1443398766800084
RAW_NO_PBC,N,573,1,0.14456140563788109
RAW_NO_PBC,N,575,1,0.14461673485458038
RAW_NO_PBC,N,577,1,0.14442298985964805
RAW_NO_PBC,N,579,1,0.14461673485458001
RAW_NO_PBC,N,581,1,0.14456140563788109
RAW_NO_PBC,N,583,1,0.1443364125922496
RAW_NO_PBC,N,585,1,0.14433987668000817
RAW_NO_PBC,N,587,1,0.14483438818181293
RAW_NO_PBC,N,589,1,0.14439182802361084
RAW_NO_PBC,N,591,1,0.1443779761598008
RAW_NO_PBC,N,593,1,0.14477568856683093
RAW_NO_PBC,N,595,1,0.14439182802361047
RAW_NO_PBC,N,597,1,0.14481022063376636
RAW_NO_PBC,N,599,1,0.14377760604489156
RAW_NO_PBC,N,601,1,0.14500000000000046
RAW_NO_PBC,N,603,1,0.14489306401619031
RAW_NO_PBC,N,605,1,0.14500000000000046
RAW_NO_PBC,N,607,1,0.14487926007541566
RAW_NO_PBC,N,609,1,0.14489306401619068
RAW_NO_PBC,N,611,1,0.14500000000000046
RAW_NO_PBC,N,613,1,0.14484129245487934
RAW_NO_PBC,N,615,1,0.14483784035948627
RAW_NO_PBC,N,617,1,0.14500000000000046
RAW_NO_PBC,N,619,1,0.14500000000000046
RAW_NO_PBC,N,621,1,0.14492411807563269
RAW_NO_PBC,N,623,1,0.14500000000000046
RAW_NO_PBC,N,625,1,0.14500000000000046
RAW_NO_PBC,N,627,1,0.14484129245487956
RAW_NO_PBC,N,629,1,0.14484129245487956
RAW_NO_PBC,N,631,1,0.14500000000000046
RAW_NO_PBC,N,633,1,0.14500000000000046
RAW_NO_PBC,N,635,1,0.14492411807563269
RAW_NO_PBC,N,637,1,0.14500000000000046
RAW_NO_PBC,N,639,1,0.14500000000000046
RAW_NO_PBC,N,641,1,0.14483784035948627
RAW_NO_PBC,N,643,1,0.1448930640161907
RAW_NO_PBC,N,645,1,0.14484129245487934
RAW_NO_PBC,N,647,1,0.14500000000000046
RAW_NO_PBC,N,649,1,0.14489306401619068
RAW_NO_PBC,N,651,1,0.14487926007541566
RAW_NO_PBC,N,653,1,0.14489306401619031
RAW_NO_PBC,N,655,1,0.14500000000000046
RAW_NO_PBC,N,657,1,0.14500000000000046
RAW_NO_PBC,N,659,1,0.14428097587693242
RAW_NO_PBC,N,661,1,0.14400000000000013
RAW_NO_PBC,N,663,1,0.14400000000000013
RAW_NO_PBC,N,665,1,0.14400000000000013
RAW_NO_PBC,N,667,1,0.14400000000000013
RAW_NO_PBC,N,669,1,0.14400000000000013
RAW_NO_PBC,N,671,1,0.14400000000000013
RAW_NO_PBC,N,673,1,0.14400000000000013
RAW_NO_PBC,N,675,1,0.14400000000000013
RAW_NO_PBC,N,677,1,0.14400000000000013
RAW_NO_PBC,N,679,1,0.14400000000000013
RAW_NO_PBC,N,681,1,0.14400000000000013
RAW_NO_PBC,N,683,1,0.14400000000000013
RAW_NO_PBC,N,685,1,0.14400000000000013
RAW_NO_PBC,N,687,1,0.14400000000000013
RAW_NO_PBC,N,689,1,0.14400000000000013
RAW_NO_PBC,N,691,1,0.14400000000000013
RAW_NO_PBC,N,693,1,0.14400000000000013
RAW_NO_PBC,N,695,1,0.14400000000000013
RAW_NO_PBC,N,697,1,0.14400000000000013
RAW_NO_PBC,N,699,1,0.14400000000000013
RAW_NO_PBC,N,701,1,0.14400000000000013
RAW_NO_PBC,N,703,1,0.14400000000000013
RAW_NO_PBC,N,705,1,0.14400000000000013
RAW_NO_PBC,N,707,1,0.14400000000000013
RAW_NO_PBC,N,709,1,0.14400000000000013
RAW_NO_PBC,N,711,1,0.14400000000000013
RAW_NO_PBC,N,713,1,0.14400000000000013
RAW_NO_PBC,N,715,1,0.14400000000000013
RAW_NO_PBC,N,717,1,0.14400000000000013
RAW_NO_PBC,N,719,1,0.14400000000000013
RAW_NO_PBC,N,721,1,0.14439182802361047
RAW_NO_PBC,N,723,1,0.14477568856683093
RAW_NO_PBC,N,725,1,0.1443779761598008
RAW_NO_PBC,N,727,1,0.14439182802361084
RAW_NO_PBC,N,729,1,0.14483438818181293
RAW_NO_PBC,N,731,1,0.14433987668000817
RAW_NO_PBC,N,733,1,0.1443364125922496
RAW_NO_PBC,N,735,1,0.14456140563788109
RAW_NO_PBC,N,737,1,0.14461673485458001
RAW_NO_PBC,N,739,1,0.14442298985964805
RAW_NO_PBC,N,741,1,0.14461673485458038
RAW_NO_PBC,N,743,1,0.14456140563788109
RAW_NO_PBC,N,745,1,0.1443398766800084
RAW_NO_PBC,N,747,1,0.1443398766800084
RAW_NO_PBC,N,749,1,0.14483438818181277
RAW_NO_PBC,N,751,1,0.14456140563788109
RAW_NO_PBC,N,753,1,0.14442298985964805
RAW_NO_PBC,N,755,1,0.1446409347314931
RAW_NO_PBC,N,757,1,0.14456140563788109
RAW_NO_PBC,N,759,1,0.1443364125922496
