time_fs,trace_real,trace_imag,min_density_eigenvalue,hermiticity_error,population_sum,population_error,coherence_l1,purity,PYR2,PYR3,PYR4,PYR5
2820.0,1.0000000000000016,0.0,0.023145504152415303,0.0,1.0000000000000018,1.7763568394002505e-15,0.35948092821635447,0.3375776571367266,0.02624329195368756,0.3093819003184134,0.3833874473679379,0.28098736035996275
2830.0,1.0000000000000016,0.0,0.02321063520206124,0.0,1.0000000000000016,1.5543122344752192e-15,0.41827413360831467,0.33719728820100836,0.026148525300592092,0.3405286768560402,0.3024988463431242,0.33082395150024513
2840.0,1.0000000000000018,0.0,0.02327519120741334,0.0,1.0000000000000018,1.7763568394002505e-15,0.27800556101217144,0.33686310974191314,0.026160743691545515,0.35258981442054366,0.2666859666729139,0.35456347521499865
2850.0,1.0000000000000018,0.0,0.02333832225133414,0.0,1.0000000000000018,1.7763568394002505e-15,0.42692832685524373,0.3365177577124724,0.026307051018831216,0.33595856435281307,0.315890230850241,0.32184415377811637
2860.0,1.0000000000000016,0.0,0.023399401646919133,0.0,1.0000000000000016,1.5543122344752192e-15,0.3235463577202269,0.33617566238066465,0.02649835688867153,0.30488504700406555,0.39290748264358316,0.27570911346368127
2870.0,1.0000000000000016,0.0,0.023458865260998402,0.0,1.0000000000000016,1.5543122344752192e-15,0.29354635818376473,0.33600356885546157,0.02661177360477531,0.28271293827117105,0.40962056438142347,0.2810547237426317
2880.0,1.0000000000000013,0.0,0.023518669211040507,0.0,1.0000000000000013,1.3322676295501878e-15,0.34782303240903234,0.3357438307216321,0.02661154129620272,0.27911315189562197,0.34760390982766975,0.3466713969805069
2890.0,1.0000000000000016,0.0,0.023579672444413495,0.0,1.0000000000000016,1.5543122344752192e-15,0.27109869472713854,0.3354867587311464,0.026571897971534548,0.28408218087076104,0.27826379983425886,0.41108212132344707
2900.0,1.0000000000000016,0.0,0.023640929178339404,0.0,1.0000000000000016,1.5543122344752192e-15,0.27715743433801854,0.33536714988508615,0.02658102585688591,0.28383689849592747,0.2805482712567765,0.4090338043904116
2910.0,1.0000000000000013,0.0,0.023701978568872056,0.0,1.0000000000000013,1.3322676295501878e-15,0.3362624107105434,0.3351090795496209,0.026644144037730008,0.27895407745627726,0.3510323903003831,0.3433693882056111
2920.0,1.0000000000000013,0.0,0.023762804081662297,0.0,1.0000000000000013,1.3322676295501878e-15,0.27434260288359047,0.33486971030798074,0.026701850709968385,0.2833699255944403,0.4087478226259244,0.2811804010696682
2930.0,1.0000000000000013,0.0,0.02382364077827977,0.0,1.0000000000000013,1.3322676295501878e-15,0.31482840193146977,0.33470572754171074,0.026738640436722926,0.30569176640446055,0.388155290552706,0.279414302606112
2940.0,1.0000000000000013,0.0,0.02388649707139054,0.0,1.0000000000000016,1.5543122344752192e-15,0.4039876502671871,0.33438509276634637,0.026842536323786595,0.33515773024973866,0.3134772136672548,0.3245225197592215
2950.0,1.0000000000000013,0.0,0.023953566988717843,0.0,1.0000000000000013,1.3322676295501878e-15,0.2631443511630214,0.3340769192929273,0.02712743301394618,0.349528549692414,0.27007058749913115,0.3532734297945101
2960.0,1.0000000000000013,0.0,0.024024948324365674,0.0,1.0000000000000013,1.3322676295501878e-15,0.4122352282852286,0.3337772112695817,0.02759157608542016,0.3371025702619189,0.3066305848719247,0.3286752687807376
2970.0,1.0000000000000013,0.0,0.024099955504960174,0.0,1.0000000000000013,1.3322676295501878e-15,0.34822944930199595,0.33345111909159386,0.028072343930503528,0.3086799754957955,0.38028923697075173,0.28295844360295064
2980.0,1.0000000000000016,0.0,0.02417763420684074,0.0,1.0000000000000016,1.5543122344752192e-15,0.2831558561420766,0.33327589448410755,0.028363457757266293,0.28631463717220135,0.4065394943795729,0.27878241069096105
2990.0,1.0000000000000013,0.0,0.02425633808664002,0.0,1.0000000000000013,1.3322676295501878e-15,0.3463578983012803,0.3330528908481828,0.02838511144911633,0.28146469537241187,0.3559237196677922,0.3342264735106811
3000.0,1.0000000000000016,0.0,0.024334934955688604,0.0,1.0000000000000016,1.5543122344752192e-15,0.29617415006721304,0.3327934732612863,0.028235658052821338,0.2864414339290233,0.2869115584664578,0.39841134955169916
3010.0,1.0000000000000013,0.0,0.024412050802561126,0.0,1.0000000000000013,1.3322676295501878e-15,0.2585153455397402,0.33266815219620305,0.028076960972567892,0.2873729921956875,0.2783063452756915,0.4062437015560546
3020.0,1.0000000000000016,0.0,0.024485337219670097,0.0,1.0000000000000016,1.5543122344752192e-15,0.3336033054640011,0.332447096552733,0.027979989789336364,0.2824722812889349,0.3392794691259562,0.3502682597957741
3030.0,1.0000000000000016,0.0,0.024554241728939625,0.0,1.0000000000000016,1.5543122344752192e-15,0.2788366366257018,0.3322133312448916,0.027891876476395207,0.28406063984316465,0.3996842791280392,0.28836320455240244
3040.0,1.0000000000000016,0.0,0.024620136906691195,0.0,1.0000000000000013,1.3322676295501878e-15,0.2834823626590999,0.33207199771204987,0.0277456064949179,0.3022376229825608,0.3907588510659264,0.2792579194565964
3050.0,1.0000000000000016,0.0,0.024683654267072083,0.0,1.0000000000000016,1.5543122344752192e-15,0.3865568443110272,0.3318037099950245,0.027576790617928497,0.3296837493946628,0.32334950332109413,0.3193899566663161
3060.0,1.0000000000000013,0.0,0.02474519453617829,0.0,1.0000000000000016,1.5543122344752192e-15,0.2716792241178998,0.33152410595883475,0.02751098871009735,0.34603711442088886,0.2746704220685791,0.35178147480043614
3070.0,1.0000000000000013,0.0,0.02480559676678587,0.0,1.0000000000000013,1.3322676295501878e-15,0.36861558938990546,0.3312736421987268,0.027635462590694982,0.33791293002869505,0.299708154971413,0.33474345240919834
3080.0,1.0000000000000013,0.0,0.024865434256650325,0.0,1.0000000000000016,1.5543122344752192e-15,0.33639690403580436,0.3309857433110383,0.027899407420794626,0.31260685577604486,0.3689374135435194,0.2905563232596426
3090.0,1.0000000000000018,0.0,0.02492590497638047,0.0,1.0000000000000018,1.7763568394002505e-15,0.24308237140286404,0.33082692697134236,0.028153168765820333,0.2903837579603518,0.40291099692068033,0.27855207635314916
3100.0,1.0000000000000018,0.0,0.02498846528291014,0.0,1.0000000000000018,1.7763568394002505e-15,0.31179358243159827,0.33065630018931996,0.028282796348040186,0.28408672969112375,0.3632527474473296,0.32437772651350827
3110.0,1.0000000000000018,0.0,0.025052953541098905,0.0,1.0000000000000018,1.7763568394002505e-15,0.2907813556457679,0.3304226652649609,0.028296668872962453,0.28851371488228966,0.29587046982435633,0.38731914642039345
3120.0,1.000000000000002,0.0,0.025118242520342914,0.0,1.000000000000002,1.9984014443252818e-15,0.2217145295203753,0.33030767307050973,0.028282887596773994,0.2903096424941418,0.27776229728374346,0.4036451726253428
3130.0,1.000000000000002,0.0,0.025183227594666905,0.0,1.000000000000002,1.9984014443252818e-15,0.3107479234899564,0.3301328858553759,0.02830186229984053,0.2857180059204054,0.32903598552708757,0.35694414625266846
3140.0,1.000000000000002,0.0,0.025246790553088573,0.0,1.000000000000002,1.9984014443252818e-15,0.2666685870431993,0.32991690986649685,0.028340578993502587,0.2851667316602166,0.39063805946832497,0.2958546298779579
3150.0,1.0000000000000022,0.0,0.025309388790988322,0.0,1.0000000000000022,2.220446049250313e-15,0.24442327409005582,0.32979617629739527,0.028369193430205837,0.29953502509188057,0.39238767768392613,0.2797081037939896
3160.0,1.000000000000002,0.0,0.025373294825018256,0.0,1.000000000000002,1.9984014443252818e-15,0.36514537757889776,0.32957632540682463,0.028414436901443203,0.32451144387697245,0.33289899908976306,0.3141751201318233
3170.0,1.0000000000000018,0.0,0.025439734413797155,0.0,1.0000000000000018,1.7763568394002505e-15,0.2897934861799176,0.3293171296266276,0.028547410696653397,0.3419011440147019,0.2803545430735523,0.34919690221509436
3180.0,1.0000000000000018,0.0,0.025507990725878636,0.0,1.0000000000000018,1.7763568394002505e-15,0.3464019575279702,0.3290952606083364,0.028792792107857883,0.3373700963992442,0.29417225584649603,0.33966485564640375
3190.0,1.0000000000000018,0.0,0.025576930627902374,0.0,1.0000000000000018,1.7763568394002505e-15,0.3452847734262541,0.3288306922868007,0.029069664412923756,0.3151878982327246,0.35758004475967775,0.2981623925946757
3200.0,1.0000000000000018,0.0,0.025645553500105965,0.0,1.0000000000000018,1.7763568394002505e-15,0.22776400479615422,0.3286684035870441,0.0292459357937593,0.29365967960953726,0.3976443356005738,0.2794500489961315
3210.0,1.0000000000000018,0.0,0.025713552690412273,0.0,1.0000000000000018,1.7763568394002505e-15,0.29499597283764345,0.3285273984171325,0.029258307727058314,0.2864701419383832,0.3689240620454931,0.315347488289067
3220.0,1.0000000000000013,0.0,0.025781479102178845,0.0,1.0000000000000013,1.3322676295501878e-15,0.29378007209414125,0.32831100556600923,0.02916901291215743,0.2905792601699197,0.30483591242876823,0.375415814489156
3230.0,1.0000000000000016,0.0,0.025849048112599696,0.0,1.0000000000000016,1.5543122344752192e-15,0.1956351794532516,0.3281909828378702,0.02909598911517073,0.29330325250163625,0.27868618278919816,0.3989145755939964
3240.0,1.0000000000000013,0.0,0.02591513801864663,0.0,1.0000000000000013,1.3322676295501878e-15,0.29969588328295726,0.32804697004397626,0.029093465953357347,0.28925399481490827,0.31977495277121637,0.3618775864605194
3250.0,1.0000000000000013,0.0,0.025979612383113377,0.0,1.0000000000000013,1.3322676295501878e-15,0.26681858389215796,0.3278450886159803,0.029115367609397282,0.28703223482500995,0.38055325384037497,0.3032991437252192
3260.0,1.0000000000000013,0.0,0.026042952367379673,0.0,1.0000000000000013,1.3322676295501878e-15,0.22069063394061983,0.32773238598827353,0.029099372569689377,0.29800455005480186,0.39160112468117486,0.2812949526943353
3270.0,1.0000000000000013,0.0,0.02610566872571634,0.0,1.000000000000001,1.1102230246251565e-15,0.3423585876600208,0.3275539056636633,0.029070761855444056,0.32055876029369484,0.3408486505905275,0.3095218272603348
3280.0,1.000000000000001,0.0,0.02616908199607886,0.0,1.000000000000001,1.1102230246251565e-15,0.2953066517308378,0.3273195351934576,0.02914017987696911,0.3386805418066011,0.2866273138646632,0.3455519644517677
3290.0,1.0000000000000013,0.0,0.02623441327342844,0.0,1.0000000000000013,1.3322676295501878e-15,0.3130272809099872,0.3271257550737219,0.02938850690321879,0.3373664108215784,0.29048236561765073,0.3427627166575533
3300.0,1.0000000000000013,0.0,0.026301927810485654,0.0,1.0000000000000013,1.3322676295501878e-15,0.34147543213291054,0.32689151878554346,0.029762367520837506,0.31805648460754277,0.34713162944695514,0.305049518424666
3310.0,1.0000000000000013,0.0,0.026371862822860914,0.0,1.0000000000000013,1.3322676295501878e-15,0.21819946701530757,0.32672962463297694,0.030098451562680338,0.29701086424210477,0.39129331094564573,0.2815973732495705
3320.0,1.000000000000001,0.0,0.02644406382589099,0.0,1.0000000000000013,1.3322676295501878e-15,0.27818867849532514,0.3266104625050039,0.030258147875926414,0.288579047368372,0.37270760834762523,0.3084551964080776
3330.0,1.0000000000000009,0.0,0.026517393443841575,0.0,1.000000000000001,1.1102230246251565e-15,0.29630312508484247,0.32641375152818464,0.03023661208629322,0.29193840117176234,0.3131815537073256,0.36464343303461993
3340.0,1.0000000000000009,0.0,0.02659055360185041,0.0,1.0000000000000009,8.881784197001252e-16,0.17822989897782837,0.3262875494133415,0.03014042907738675,0.2953869091725345,0.2809433539666359,0.3935293077834438
3350.0,1.0000000000000009,0.0,0.026661964292487718,0.0,1.000000000000001,1.1102230246251565e-15,0.28521821456309904,0.32616553116998986,0.030069338040155543,0.29211993464826713,0.31243981283690225,0.3653709144746761
