edge_index,source_node,target_node,source_element,target_element,source_type,target_type,bond_class,distance_nm,target_nm,absolute_deviation_nm
2910,A:UPPER:13:-1,A:UPPER:14:-2,N,B,ANNULUS_INTERIOR,ANNULUS_OUTER_BOUNDARY,B-N,0.14497299999999988,0.144973,1.1102230246251565e-16
2911,A:UPPER:13:-1,A:UPPER:14:0,N,B,ANNULUS_INTERIOR,ANNULUS_OUTER_BOUNDARY,B-N,0.1449730000000001,0.144973,1.1102230246251565e-16
2912,A:UPPER:13:1,A:UPPER:14:0,N,B,ANNULUS_INTERIOR,ANNULUS_OUTER_BOUNDARY,B-N,0.14497300000000077,0.144973,7.771561172376096e-16
2913,A:UPPER:13:1,A:UPPER:14:2,N,B,ANNULUS_INTERIOR,ANNULUS_OUTER_BOUNDARY,B-N,0.1449730000000001,0.144973,1.1102230246251565e-16
2914,A:UPPER:13:3,A:UPPER:14:2,N,B,ANNULUS_INTERIOR,ANNULUS_OUTER_BOUNDARY,B-N,0.14497300000000032,0.144973,3.3306690738754696e-16
2915,A:UPPER:13:3,A:UPPER:14:4,N,B,ANNULUS_INTERIOR,ANNULUS_OUTER_BOUNDARY,B-N,0.14497299999999988,0.144973,1.1102230246251565e-16
2916,A:UPPER:13:5,A:UPPER:14:4,N,B,ANNULUS_OUTER_BOUNDARY,ANNULUS_OUTER_BOUNDARY,B-N,0.14497299999999988,0.144973,1.1102230246251565e-16
2917,S:1680,BR4:LOWER:00:1,N,B,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496795375574706,0.144973,5.046244252931986e-06
2918,BR4:LOWER:00:1,BR4:LOWER:00:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496619630569624,0.144973,6.8036943037530495e-06
2919,BR4:LOWER:00:2,BR4:LOWER:00:3,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496504709422536,0.144973,7.952905774627483e-06
2920,BR4:LOWER:00:3,BR4:LOWER:00:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496508559413676,0.144973,7.914405863229668e-06
2921,BR4:LOWER:00:4,A:LOWER:13:-5,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.1449711345369701,0.144973,1.8654630298819974e-06
2922,S:1682,BR4:LOWER:01:1,N,B,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449734917336829,0.144973,4.917336829113328e-07
2923,BR4:LOWER:01:1,BR4:LOWER:01:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449687219337876,0.144973,4.278066212393128e-06
2924,BR4:LOWER:01:2,BR4:LOWER:01:3,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449676109550633,0.144973,5.389044936687792e-06
2925,BR4:LOWER:01:3,BR4:LOWER:01:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496896518568866,0.144973,4.034814311326684e-06
2926,BR4:LOWER:01:4,A:LOWER:10:-6,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14497342142740335,0.144973,4.2142740336315043e-07
2927,S:1684,BR4:LOWER:02:1,N,B,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497893768212045,0.144973,5.937682120454868e-06
2928,BR4:LOWER:02:1,BR4:LOWER:02:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496649022374222,0.144973,6.509776257768163e-06
2929,BR4:LOWER:02:2,BR4:LOWER:02:3,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496000394572095,0.144973,1.2996054279040825e-05
2930,BR4:LOWER:02:3,BR4:LOWER:02:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496450922380041,0.144973,8.490776199576722e-06
2931,BR4:LOWER:02:4,A:LOWER:7:-7,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14497246997462482,0.144973,5.300253751727713e-07
2932,S:1686,BR4:LOWER:03:1,N,B,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14498084049675825,0.144973,7.8404967582546e-06
2933,BR4:LOWER:03:1,BR4:LOWER:03:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497588123188446,0.144973,2.8812318844662066e-06
2934,BR4:LOWER:03:2,BR4:LOWER:03:3,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14498469012859436,0.144973,1.1690128594366023e-05
2935,BR4:LOWER:03:3,BR4:LOWER:03:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497979897309538,0.144973,6.798973095384353e-06
2936,BR4:LOWER:03:4,A:LOWER:4:-8,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14496827020573863,0.144973,4.729794261359999e-06
2937,S:1688,BR4:LOWER:04:1,N,B,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497242255958018,0.144973,5.774404198133354e-07
2938,BR4:LOWER:04:1,BR4:LOWER:04:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449722911367326,0.144973,7.088632673901696e-07
2939,BR4:LOWER:04:2,BR4:LOWER:04:3,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497210629943325,0.144973,8.937005667453146e-07
2940,BR4:LOWER:04:3,BR4:LOWER:04:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497242852152806,0.144973,5.714784719335064e-07
2941,BR4:LOWER:04:4,A:LOWER:1:-9,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14497267427953495,0.144973,3.2572046504419916e-07
2942,S:1690,BR4:LOWER:05:1,N,B,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14498788849975028,0.144973,1.4888499750287387e-05
2943,BR4:LOWER:05:1,BR4:LOWER:05:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449930720799258,0.144973,2.007207992579807e-05
2944,BR4:LOWER:05:2,BR4:LOWER:05:3,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14499646153270568,0.144973,2.3461532705687516e-05
2945,BR4:LOWER:05:3,BR4:LOWER:05:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14499634798384253,0.144973,2.3347983842542108e-05
2946,BR4:LOWER:05:4,A:LOWER:-14:-4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14497850618840522,0.144973,5.5061884052243215e-06
2947,S:1692,BR4:LOWER:06:1,N,B,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497296734912044,0.144973,3.265087955561796e-08
2948,BR4:LOWER:06:1,BR4:LOWER:06:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497443724604073,0.144973,1.4372460407363619e-06
2949,BR4:LOWER:06:2,BR4:LOWER:06:3,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497449152692665,0.144973,1.491526926661324e-06
2950,BR4:LOWER:06:3,BR4:LOWER:06:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.144974186706338,0.144973,1.1867063380022191e-06
2951,BR4:LOWER:06:4,A:LOWER:-14:-2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.1449724267576038,0.144973,5.732423961901656e-07
2952,S:1694,BR4:LOWER:07:1,N,B,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497289942988464,0.144973,1.0057011534669869e-07
2953,BR4:LOWER:07:1,BR4:LOWER:07:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497749311165553,0.144973,4.493111655540227e-06
2954,BR4:LOWER:07:2,BR4:LOWER:07:3,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449793436985815,0.144973,6.343698581517954e-06
2955,BR4:LOWER:07:3,BR4:LOWER:07:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497671820905894,0.144973,3.7182090589504835e-06
2956,BR4:LOWER:07:4,A:LOWER:-14:0,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14497003327961583,0.144973,2.966720384162125e-06
2957,S:1696,BR4:LOWER:08:1,N,B,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497501974629998,0.144973,2.019746299986025e-06
2958,BR4:LOWER:08:1,BR4:LOWER:08:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14498186377357927,0.144973,8.863773579281808e-06
2959,BR4:LOWER:08:2,BR4:LOWER:08:3,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14498033744055952,0.144973,7.337440559529451e-06
2960,BR4:LOWER:08:3,BR4:LOWER:08:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449810111817741,0.144973,8.011181774097986e-06
2961,BR4:LOWER:08:4,A:LOWER:-14:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14496910335146332,0.144973,3.896648536672043e-06
2962,S:1698,BR4:LOWER:09:1,N,B,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497081869931316,0.144973,2.1813006868265372e-06
2963,BR4:LOWER:09:1,BR4:LOWER:09:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496730790434956,0.144973,5.692095650433604e-06
2964,BR4:LOWER:09:2,BR4:LOWER:09:3,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449686159770805,0.144973,4.3840229194958e-06
2965,BR4:LOWER:09:3,BR4:LOWER:09:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496757357664533,0.144973,5.426423354659704e-06
2966,BR4:LOWER:09:4,A:LOWER:-14:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14497134434515552,0.144973,1.6556548444734975e-06
2967,S:1700,BR4:LOWER:10:1,N,B,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496134198725258,0.144973,1.1658012747411961e-05
2968,BR4:LOWER:10:1,BR4:LOWER:10:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14494257237562996,0.144973,3.042762437002744e-05
2969,BR4:LOWER:10:2,BR4:LOWER:10:3,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14494956589937916,0.144973,2.3434100620833842e-05
2970,BR4:LOWER:10:3,BR4:LOWER:10:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449439927970671,0.144973,2.9007202932890275e-05
2971,BR4:LOWER:10:4,A:LOWER:1:9,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.144964152054889,0.144973,8.847945110995736e-06
2972,S:1702,BR4:LOWER:11:1,N,B,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449742144100958,0.144973,1.2144100958177972e-06
2973,BR4:LOWER:11:1,BR4:LOWER:11:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496243896789232,0.144973,1.0561032107669899e-05
2974,BR4:LOWER:11:2,BR4:LOWER:11:3,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14495969615775162,0.144973,1.3303842248374442e-05
2975,BR4:LOWER:11:3,BR4:LOWER:11:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496303950972633,0.144973,9.960490273658307e-06
2976,BR4:LOWER:11:4,A:LOWER:4:8,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14497404084561985,0.144973,1.0408456198596205e-06
2977,S:1704,BR4:LOWER:12:1,N,B,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497545282877775,0.144973,2.4528287777547675e-06
2978,BR4:LOWER:12:1,BR4:LOWER:12:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496518909942743,0.144973,7.810900572557955e-06
2979,BR4:LOWER:12:2,BR4:LOWER:12:3,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14495973630245332,0.144973,1.326369754667267e-05
2980,BR4:LOWER:12:3,BR4:LOWER:12:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496443203181772,0.144973,8.567968182271457e-06
2981,BR4:LOWER:12:4,A:LOWER:7:7,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14497671854502797,0.144973,3.7185450279808574e-06
2982,S:1706,BR4:LOWER:13:1,N,B,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497265789804686,0.144973,3.421019531268943e-07
2983,BR4:LOWER:13:1,BR4:LOWER:13:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497597767334422,0.144973,2.977673344228826e-06
2984,BR4:LOWER:13:2,BR4:LOWER:13:3,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497675088667406,0.144973,3.750886674064313e-06
2985,BR4:LOWER:13:3,BR4:LOWER:13:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497580837478125,0.144973,2.808374781254619e-06
2986,BR4:LOWER:13:4,A:LOWER:10:6,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14497270683248228,0.144973,2.9316751770647187e-07
2987,S:1708,BR4:LOWER:14:1,N,B,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497538408392774,0.144973,2.3840839277478043e-06
2988,BR4:LOWER:14:1,BR4:LOWER:14:2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497717714732675,0.144973,4.177147326756003e-06
2989,BR4:LOWER:14:2,BR4:LOWER:14:3,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449780185732502,0.144973,5.018573250220593e-06
2990,BR4:LOWER:14:3,BR4:LOWER:14:4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449773203112733,0.144973,4.320311273314781e-06
2991,BR4:LOWER:14:4,A:LOWER:13:5,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14497439377184235,0.144973,1.3937718423562284e-06
2992,S:1710,BR4:UPPER:00:1,B,N,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496134198725258,0.144973,1.1658012747411961e-05
2993,BR4:UPPER:00:1,BR4:UPPER:00:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14494257237563005,0.144973,3.0427624369944173e-05
2994,BR4:UPPER:00:2,BR4:UPPER:00:3,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14494956589937924,0.144973,2.3434100620750575e-05
2995,BR4:UPPER:00:3,BR4:UPPER:00:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14494399279706682,0.144973,2.900720293316783e-05
2996,BR4:UPPER:00:4,A:UPPER:13:5,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14496415205488905,0.144973,8.847945110940225e-06
2997,S:1712,BR4:UPPER:01:1,B,N,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14498636202860307,0.144973,1.336202860308111e-05
2998,BR4:UPPER:01:1,BR4:UPPER:01:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14499783828642793,0.144973,2.4838286427936174e-05
2999,BR4:UPPER:01:2,BR4:UPPER:01:3,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14498959126549182,0.144973,1.6591265491833207e-05
3000,BR4:UPPER:01:3,BR4:UPPER:01:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14499410149224698,0.144973,2.1101492246988762e-05
3001,BR4:UPPER:01:4,A:UPPER:13:-5,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.1449818539657832,0.144973,8.853965783206519e-06
3002,S:1714,BR4:UPPER:02:1,B,N,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497501974630003,0.144973,2.019746300041536e-06
3003,BR4:UPPER:02:1,BR4:UPPER:02:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14498186377357902,0.144973,8.863773579032008e-06
3004,BR4:UPPER:02:2,BR4:UPPER:02:3,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14498033744055955,0.144973,7.337440559557207e-06
3005,BR4:UPPER:02:3,BR4:UPPER:02:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449810111817728,0.144973,8.01118177282123e-06
3006,BR4:UPPER:02:4,A:UPPER:10:-6,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14496910335146332,0.144973,3.896648536672043e-06
3007,S:1716,BR4:UPPER:03:1,B,N,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449728994298843,0.144973,1.0057011567976559e-07
3008,BR4:UPPER:03:1,BR4:UPPER:03:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497749311165667,0.144973,4.493111656678206e-06
3009,BR4:UPPER:03:2,BR4:UPPER:03:3,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497934369858104,0.144973,6.343698581046109e-06
3010,BR4:UPPER:03:3,BR4:UPPER:03:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497671820905866,0.144973,3.7182090586729277e-06
3011,BR4:UPPER:03:4,A:UPPER:7:-7,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14497003327961508,0.144973,2.9667203849115253e-06
3012,S:1718,BR4:UPPER:04:1,B,N,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449729673491199,0.144973,3.26508800829739e-08
3013,BR4:UPPER:04:1,BR4:UPPER:04:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449744372460412,0.144973,1.4372460412082066e-06
3014,BR4:UPPER:04:2,BR4:UPPER:04:3,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449744915269273,0.144973,1.4915269272997023e-06
3015,BR4:UPPER:04:3,BR4:UPPER:04:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497418670633766,0.144973,1.1867063376691522e-06
3016,BR4:UPPER:04:4,A:UPPER:4:-8,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14497242675760355,0.144973,5.732423964399658e-07
3017,S:1720,BR4:UPPER:05:1,B,N,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14495975645928638,0.144973,1.3243540713608892e-05
3018,BR4:UPPER:05:1,BR4:UPPER:05:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14495674177910625,0.144973,1.625822089373896e-05
3019,BR4:UPPER:05:2,BR4:UPPER:05:3,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14495250173491023,0.144973,2.049826508976338e-05
3020,BR4:UPPER:05:3,BR4:UPPER:05:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14495989321770106,0.144973,1.3106782298932806e-05
3021,BR4:UPPER:05:4,A:UPPER:1:-9,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14496553044131158,0.144973,7.469558688411038e-06
3022,S:1722,BR4:UPPER:06:1,B,N,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14496193172880165,0.144973,1.1068271198344526e-05
3023,BR4:UPPER:06:1,BR4:UPPER:06:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449524210247785,0.144973,2.0578975221480222e-05
3024,BR4:UPPER:06:2,BR4:UPPER:06:3,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14495925570676563,0.144973,1.3744293234363436e-05
3025,BR4:UPPER:06:3,BR4:UPPER:06:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14495551796445957,0.144973,1.748203554041705e-05
3026,BR4:UPPER:06:4,A:UPPER:-14:-4,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.14496566731315128,0.144973,7.332686848715575e-06
3027,S:1724,BR4:UPPER:07:1,B,N,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14497177662409982,0.144973,1.2233759001667455e-06
3028,BR4:UPPER:07:1,BR4:UPPER:07:2,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449559913648364,0.144973,1.7008635163601182e-05
3029,BR4:UPPER:07:2,BR4:UPPER:07:3,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.14495886715201436,0.144973,1.4132847985626196e-05
3030,BR4:UPPER:07:3,BR4:UPPER:07:4,N,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449594465757977,0.144973,1.3553424202283892e-05
3031,BR4:UPPER:07:4,A:UPPER:-14:-2,B,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,ANNULUS_OUTER_BOUNDARY,B-N,0.1449799931161423,0.144973,6.993116142300915e-06
3032,S:1726,BR4:UPPER:08:1,B,N,HEXAGONAL_EDGE_COMPLETION_SEED,ALTERNATING_BN_FOUR_ATOM_BRIDGE,B-N,0.1449736451975394,0.144973,6.45197539422826e-07
