radius_nm,lower_energy_kJ_mol,lower_energy_kBT,upper_energy_kJ_mol,upper_energy_kBT
0.527,335763.6448554074,134610.28101496445,335763.6448554074,134610.28101496445
0.528,396511.43946553057,158964.54875300222,396511.43946553057,158964.54875300222
0.529,469346.22920218884,188164.58772190107,469346.22920218884,188164.58772190107
0.53,556897.6266616673,223264.6302543451,556897.6266616673,223264.6302543451
0.531,662417.731698181,265568.4687113362,662417.731698181,265568.4687113362
0.532,789940.7942066852,316693.46554519807,789940.7942066852,316693.46554519807
0.533,944487.0866881654,378652.28741143,944487.0866881654,378652.28741143
0.534,1132324.1594359113,453957.64442377415,1132324.1594359113,453957.64442377415
0.535,1361302.8628815522,545757.0041505648,1361302.8628815522,545757.0041505648
0.536,1641291.174678982,658006.516298278,1641291.174678982,658006.516298278
0.537,1984736.490280682,795696.4394176404,1984736.490280682,795696.4394176404
0.538,2407397.357069138,965144.4988611322,2407397.357069138,965144.4988611322
0.539,2929299.6758413143,1174379.2354644295,2929299.6758413143,1174379.2354644295
0.54,3575991.5947034108,1433643.1023599089,3575991.5947034108,1433643.1023599089
0.541,4380197.70449647,1756055.6449084436,4380197.70449647,1756055.6449084436
0.542,5384009.585954425,2158491.70825117,5384009.585954425,2158491.70825117
0.543,6641800.358760348,2662749.9029057655,6641800.358760348,2662749.9029057655
0.544,8224121.530289333,3297114.8820182867,8224121.530289333,3297114.8820182867
0.545,10222939.642544303,4098456.754228157,10222939.642544303,4098456.754228157
0.546,12758710.331603287,5115067.129632957,12758710.331603287,5115067.129632957
0.547,15989986.530007392,6410511.12355152,15989986.530007392,6410511.12355152
0.548,20126542.294560514,8068888.802112747,20126542.294560514,8068888.802112747
0.549,25447403.634510674,10202063.882818082,25447403.634510674,10202063.882818082
0.55,32325771.763863653,12959655.662045125,32325771.763863653,12959655.662045125
0.551,41263691.234454714,16542937.741745865,41263691.234454714,16542937.741745865
0.552,52940590.170406654,21224298.19048867,52940590.170406654,21224298.19048867
0.553,68281708.3858924,27374672.91303978,68281708.3858924,27374672.91303978
0.554,88555249.32510433,35502494.625753574,88555249.32510433,35502494.625753574
0.555,115511337.94883263,46309402.16414104,115511337.94883263,46309402.16414104
0.556,151582315.20559698,60770540.10868657,151582315.20559698,60770540.10868657
0.557,200173781.07735196,80251240.22660063,200173781.07735196,80251240.22660063
0.558,266091082.35220808,106678003.7678934,266091082.35220808,106678003.7678934
0.559,356169814.9364377,142791274.79179087,356169814.9364377,142791274.79179087
0.56,480216584.8246951,192522598.62480363,480216584.8246951,192522598.62480363
0.561,652426365.8586835,261562851.71263683,652426365.8586835,261562851.71263683
0.562,893539732.3743243,358227093.1230238,893539732.3743243,358227093.1230238
0.5630000000000001,1234161480.2523263,494785025.77654696,1234161480.2523263,494785025.77654696
0.5640000000000001,1719923664.2266867,689530898.6341946,1719923664.2266867,689530898.6341946
0.5650000000000001,2419613965.428258,970042233.0544189,2419613965.428258,970042233.0544189
0.5660000000000001,3438133675.755779,1378374780.4495058,3438133675.755779,1378374780.4495058
0.5670000000000001,4937430037.1328,1979454461.4155204,4937430037.1328,1979454461.4155204
0.5680000000000001,7170787379.895786,2874824952.3024173,7170787379.895786,2874824952.3024173
0.5690000000000001,10539843333.350965,4225505931.6116543,10539843333.350965,4225505931.6116543
0.5700000000000001,15690898595.030745,6290604422.536496,15690898595.030745,6290604422.536496
0.5710000000000001,23680356890.83901,9493640971.71151,23680356890.83901,9493640971.71151
0.5720000000000001,36264056478.418686,14538544920.206137,36264056478.418686,14538544920.206137
0.5730000000000001,56413061766.110596,22616439312.602955,56413061766.110596,22616439312.602955
0.5740000000000001,89252245644.89339,35781925921.87739,89252245644.89339,35781925921.87739
0.5750000000000001,143806326165.26422,57653085059.79574,143806326165.26422,57653085059.79574
0.5760000000000001,236326142085.70956,94745005556.03394,236326142085.70956,94745005556.03394
0.577,396790223581.7386,159076315493.68503,396790223581.7386,159076315493.68503
0.578,681971636787.4314,273407782762.5565,681971636787.4314,273407782762.5565
0.579,1202507313134.948,482094621689.47,1202507313134.948,482094621689.47
0.58,2180860784167.8184,874324208440.6326,2180860784167.8184,874324208440.6326
0.581,4080020463766.9067,1635712232665.8704,4080020463766.9067,1635712232665.8704
0.582,7900907064919.925,3167535665572.1055,7900907064919.925,3167535665572.1055
0.583,15900748023370.969,6374734705705.991,15900748023370.969,6374734705705.991
0.584,33415959600346.723,13396720523820.969,33415959600346.723,13396720523820.969
0.585,73750566050372.16,29567180882041.258,73750566050372.16,29567180882041.258
0.586,172129837323475.94,69008203026719.24,172129837323475.94,69008203026719.24
0.587,428464913775914.6,171774947443359.34,428464913775914.6,171774947443359.34
0.588,1149585339105156.2,460877786855893.2,1149585339105156.2,460877786855893.2
0.589,3369519008057442.0,1350866621534329.0,3369519008057442.0,1350866621534329.0
0.59,1.0978687443340554e+16,4401441980295244.0,1.0978687443340554e+16,4401441980295244.0
0.591,4.069261164993236e+16,1.6313987453254782e+16,4.069261164993236e+16,1.6313987453254782e+16
0.592,1.770807492544242e+17,7.099306248520017e+16,1.770807492544242e+17,7.099306248520017e+16
0.593,9.461469304517137e+17,3.793177318062464e+17,9.461469304517137e+17,3.793177318062464e+17
0.594,6.633779479216128e+18,2.659534269331441e+18,6.633779479216128e+18,2.659534269331441e+18
0.595,6.77937578158884e+19,2.717904969904371e+19,6.77937578158884e+19,2.717904969904371e+19
0.596,1.2093200547061168e+21,4.8482590326634316e+20,1.2093200547061168e+21,4.8482590326634316e+20
0.597,5.34050618900167e+22,2.1410508549049486e+22,5.34050618900167e+22,2.1410508549049486e+22
0.598,1.327425841887384e+25,5.321754404945632e+24,1.327425841887384e+25,5.321754404945632e+24
0.599,2.6672453991462745e+29,1.069319618773994e+29,2.6672453991462745e+29,1.069319618773994e+29
0.6,4.104155345557159e+31,1.6453880962378421e+31,4.104155345557159e+31,1.6453880962378421e+31
0.601,1.4262781005250907e+26,5.718060869867287e+25,1.4262781005250907e+26,5.718060869867287e+25
0.602,2.3214854006979537e+23,9.307017211308314e+22,2.3214854006979537e+23,9.307017211308314e+22
0.603,3.4859944647230777e+21,1.3975625464605057e+21,3.4859944647230777e+21,1.3975625464605057e+21
0.604,1.549075058488745e+20,6.2103635140796645e+19,1.549075058488745e+20,6.2103635140796645e+19
0.605,1.305933585427324e+19,5.235590261624509e+18,1.305933585427324e+19,5.235590261624509e+18
0.606,1.6792720674931694e+18,6.732333543829036e+17,1.6792720674931694e+18,6.732333543829036e+17
0.607,2.912410019020011e+17,1.1676080394585574e+17,2.912410019020011e+17,1.1676080394585574e+17
0.608,6.3133263658607096e+16,2.531062100584675e+16,6.3133263658607096e+16,2.531062100584675e+16
0.609,1.6265480970841158e+16,6520959007552373.0,1.6265480970841158e+16,6520959007552373.0
0.61,4809057262896598.0,1927988808479666.2,4809057262896598.0,1927988808479666.2
0.611,1590825900377067.5,637774591671049.9,1590825900377067.5,637774591671049.9
0.612,577732532215559.4,231617507447876.38,577732532215559.4,231617507447876.38
0.613,227020020643813.9,91014108415599.27,227020020643813.9,91014108415599.27
0.614,95431594002632.31,38259275187259.59,95431594002632.31,38259275187259.59
0.615,42527175144508.8,17049478359815.186,42527175144508.8,17049478359815.186
0.616,19942942989114.867,7995282399278.891,19942942989114.867,7995282399278.891
0.617,9782088349034.863,3921716009914.7827,9782088349034.863,3921716009914.7827
0.618,4993516987110.287,2001940159952.04,4993516987110.287,2001940159952.04
0.619,2641649015965.276,1059057827821.4784,2641649015965.276,1059057827821.4784
0.62,1443032949723.6301,578523237558.3756,1443032949723.6301,578523237558.3756
0.621,811471832041.1487,325325427634.7479,811471832041.1487,325325427634.7479
0.622,468504454285.02606,187827113549.55753,468504454285.02606,187827113549.55753
0.623,277073793580.5974,111081058915.202,277073793580.5974,111081058915.202
0.624,167510869878.78635,67156422718.59091,167510869878.78635,67156422718.59091
0.625,103344276045.49232,41431531533.923134,103344276045.49232,41431531533.923134
0.626,64959874611.82898,26042923676.149532,64959874611.82898,26042923676.149532
0.627,41544612752.437035,16655561383.578901,41544612752.437035,16655561383.578901
0.628,26999494247.21396,10824309193.583187,26999494247.21396,10824309193.583187
0.629,17810848196.315727,7140508859.597939,17810848196.315727,7140508859.597939
0.63,11914255047.235525,4776518377.035672,11914255047.235525,4776518377.035672
0.631,8074395850.03956,3237088681.4382386,8074395850.03956,3237088681.4382386
0.632,5539346588.214111,2220767531.874669,5539346588.214111,2220767531.874669
0.633,3844053026.365245,1541111034.633554,3844053026.365245,1541111034.633554
0.634,2696547843.9546657,1081067198.926043,2696547843.9546657,1081067198.926043
0.635,1910934341.431587,766108578.586659,1910934341.431587,766108578.586659
0.636,1367274568.646147,548151107.8703316,1367274568.646147,548151107.8703316
0.637,987214614.3171039,395782088.65504855,987214614.3171039,395782088.65504855
0.638,718960066.7605703,288236734.7032311,718960066.7605703,288236734.7032311
0.639,527889352.4208055,211634985.3920995,527889352.4208055,211634985.3920995
0.64,390614219.7265464,156600307.06562862,390614219.7265464,156600307.06562862
0.641,291175849.0549262,116734683.6580043,291175849.0549262,116734683.6580043
0.642,218580677.12640738,87630709.34942244,218580677.12640738,87630709.34942244
0.643,165186661.04835346,66224629.153100036,165186661.04835346,66224629.153100036
0.644,125635504.73301068,50368260.10406916,125635504.73301068,50368260.10406916
0.645,96139153.67058209,38542941.41258482,96139153.67058209,38542941.41258482
0.646,73998526.9683954,29666590.360605296,73998526.9683954,29666590.360605296
0.647,57275978.54249793,22962389.422276232,57275978.54249793,22962389.422276232
0.648,44570468.6525208,17868650.767322242,44570468.6525208,17868650.767322242
0.649,34861970.7000888,13976437.72510064,34861970.7000888,13976437.72510064
0.65,27402946.37710126,10986056.319611687,27402946.37710126,10986056.319611687
0.651,21642080.705184743,8676480.048124367,21642080.705184743,8676480.048124367
0.652,17170300.541285384,6883708.276305956,17170300.541285384,6883708.276305956
0.653,13682300.914361466,5485341.844578324,13682300.914361466,5485341.844578324
0.654,10948941.589620031,4389516.634029498,10948941.589620031,4389516.634029498
0.655,8797315.902262483,3526913.0053997766,8797315.902262483,3526913.0053997766
0.656,7096270.790519591,2844950.6666556615,7096270.790519591,2844950.6666556615
0.657,5745824.768520956,2303546.255242805,5745824.768520956,2303546.255242805
0.658,4669390.369759203,1871995.2546158822,4669390.369759203,1871995.2546158822
0.659,3808026.3413984743,1526667.6538157677,3808026.3413984743,1526667.6538157677
0.66,3116167.3104543556,1249295.937118343,3116167.3104543556,1249295.937118343
0.661,2558434.868246766,1025696.6227582167,2558434.868246766,1025696.6227582167
0.662,2107244.418316489,844810.8294718782,2107244.418316489,844810.8294718782
0.663,1741000.6132893849,697980.8129704822,1741000.6132893849,697980.8129704822
0.664,1442730.317761912,578401.9100292188,1442730.317761912,578401.9100292188
0.665,1199042.3763075336,480705.501315112,1199042.3763075336,480705.501315112
0.666,999332.6263658485,400640.29481351067,999332.6263658485,400640.29481351067
0.667,835173.7840262473,334827.7262492727,835173.7840262473,334827.7262492727
0.668,699845.3039718817,280573.4762476356,699845.3039718817,280573.4762476356
0.669,587969.6698331675,235721.65628176372,587969.6698331675,235721.65628176372
0.67,495229.94352614274,198541.571985218,495229.94352614274,198541.571985218
0.671,418149.6036815792,167639.4586498869,418149.6036815792,167639.4586498869
0.672,353920.3173285074,141889.433541895,353920.3173285074,141889.433541895
0.673,300266.7368266811,120379.29193046458,300266.7368266811,120379.29193046458
0.674,255340.0012391703,102367.81095215864,255340.0012391703,102367.81095215864
0.675,217633.5706614543,87251.00693270212,217633.5706614543,87251.00693270212
0.676,185916.4965791848,74535.38294957158,185916.4965791848,74535.38294957158
0.677,159180.35104970474,63816.65232425285,159180.35104970474,63816.65232425285
0.678,136596.89097441273,54762.765896690355,136596.89097441273,54762.765896690355
0.679,117484.18664132385,47100.33269210398,117484.18664132385,47100.33269210398
0.68,101279.44497733272,40603.724549479986,101279.44497733272,40603.724549479986
0.681,87517.1441193785,35086.31009950438,87517.1441193785,35086.31009950438
0.682,75811.39442811316,30393.38315647389,75811.39442811316,30393.38315647389
0.683,65841.67258503949,26396.443405849303,65841.67258503949,26396.443405849303
0.684,57341.25555580772,22988.559489345975,57341.25555580772,22988.559489345975
0.685,50087.82181368466,20080.600961640932,50087.82181368466,20080.600961640932
0.686,43895.7973173247,17598.16973277606,43895.7973173247,17598.16973277606
0.687,38610.11021512437,15479.096280107404,38610.11021512437,15479.096280107404
0.6880000000000001,34101.08638232542,13671.393229059042,34101.08638232542,13671.393229059042
0.6890000000000001,30260.27174746564,12131.580491001863,30260.27174746564,12131.580491001863
0.6900000000000001,26997.010062431516,10823.313264402703,26997.010062431516,10823.313264402703
0.6910000000000001,24235.638739674992,9716.257823951453,24235.638739674992,9716.257823951453
0.6920000000000001,21913.192504262835,8785.170896641008,21913.192504262835,8785.170896641008
0.6930000000000001,19977.526354844835,8009.147142084381,19977.526354844835,8009.147142084381
0.6940000000000001,18385.78684537819,7371.006277357357,18385.78684537819,7371.006277357357
0.6950000000000001,17103.174891988703,6856.797076557009,17103.174891988703,6856.797076557009
0.6960000000000001,16101.954890561494,6455.4001182652355,16101.954890561494,6455.4001182652355
0.6970000000000001,15360.674469005617,6158.214978106602,15360.674469005617,6158.214978106602
0.6980000000000001,14863.56715019215,5958.9207516310325,14863.56715019215,5958.9207516310325
0.6990000000000001,14600.116938078265,5853.301493472891,14600.116938078265,5853.301493472891
0.7000000000000001,14564.769667205745,5839.130495098987,14564.769667205745,5839.130495098987
0.7010000000000001,14756.781133311975,5916.10939917833,14756.781133311975,5916.10939917833
0.7020000000000001,15180.196775471966,6085.860053993364,15180.196775471966,6085.860053993364
0.7030000000000001,15843.962211329193,6351.968827881731,15843.962211329193,6351.968827881731
0.704,16762.16842857525,6720.084908425251,16762.16842857525,6720.084908425251
0.705,17954.440098415675,7198.07598036669,17954.440098415675,7198.07598036669
0.706,19446.4804990191,7796.246689698244,19446.4804990191,7796.246689698244
0.707,21270.792136131407,8527.627546122738,21270.792136131407,8527.627546122738
0.708,23467.598571057566,9408.344491128018,23467.598571057566,9408.344491128018
0.709,26086.00050309693,10458.08238051068,26086.00050309693,10458.08238051068
0.71,29185.408153211447,11700.65923823306,29185.408153211447,11700.65923823306
0.711,32837.30288521767,13164.732504188105,32837.30288521767,13164.732504188105
0.712,37127.39431077991,14884.663834524694,37127.39431077991,14884.663834524694
0.713,42158.255519107035,16901.575585920018,42158.255519107035,16901.575585920018
0.714,48052.53939069534,19264.640261007626,48052.53939069534,19264.640261007626
0.715,54956.90426229301,22032.654338278695,54956.90426229301,22032.654338278695
0.716,63046.80886625253,25275.960600909373,63046.80886625253,25275.960600909373
0.717,72532.37621414303,29078.799013733293,72532.37621414303,29078.799013733293
0.718,83665.57617078854,33542.18627355772,83665.57617078854,33542.18627355772
0.719,96749.0397616973,38787.44953420559,96749.0397616973,38787.44953420559
0.72,112146.89851715267,44960.57198465184,112146.89851715267,44960.57198465184
0.721,130298.14424177015,52237.548885515025,130298.14424177015,52237.548885515025
0.722,151733.13484776005,60831.00488718541,151733.13484776005,60831.00488718541
0.723,177094.03859327454,70998.39028546847,177094.03859327454,70998.39028546847
0.724,207160.2231008232,83052.15967837514,207160.2231008232,83052.15967837514
0.725,242879.8712198249,97372.44701360786,242879.8712198249,97372.44701360786
0.726,285409.4620721186,114422.89384963765,285409.4620721186,114422.89384963765
0.727,336163.21758044016,134770.47285713287,336163.21758044016,134770.47285713287
0.728,396875.2158503055,159110.3895613549,396875.2158503055,159110.3895613549
0.729,469677.6576022901,188297.4599692618,469677.6576022901,188297.4599692618
0.73,557199.8003331384,223385.77405134425,557199.8003331384,223385.77405134425
0.731,662693.4276889444,265678.997398286,662693.4276889444,265678.997398286
0.732,790192.5077368708,316794.3794754365,790192.5077368708,316794.3794754365
0.733,944717.0615726324,378744.48614794837,944717.0615726324,378744.48614794837
0.734,1132534.4150293556,454041.9375417223,1132534.4150293556,454041.9375417223
0.735,1361495.2179638501,545834.1208130728,1361495.2179638501,545834.1208130728
0.736,1641467.2686496333,658077.1137534748,1641467.2686496333,658077.1137534748
0.737,1984897.801981869,795761.1105449662,1984897.801981869,795761.1105449662
0.738,2407545.221514252,965203.7788779354,2407545.221514252,965203.7788779354
0.739,2929435.299099635,1174433.607893352,2929435.299099635,1174433.607893352
0.74,3576116.0671518766,1433693.0043416254,3576116.0671518766,1433693.0043416254
0.741,4380312.01262811,1756101.471935753,4380312.01262811,1756101.471935753
0.742,5384114.622913724,2158533.818392708,5384114.622913724,2158533.818392708
0.743,6641896.933739353,2662788.6205729763,6641896.933739353,2662788.6205729763
0.744,8224210.376928667,3297150.501333454,8224210.376928667,3297150.501333454
0.745,10223021.42644008,4098489.5420339894,10223021.42644008,4098489.5420339894
0.746,12758785.657021793,5115097.328184552,12758785.657021793,5115097.328184552
0.747,15990055.945909744,6410538.9529316975,15990055.945909744,6410538.9529316975
0.748,20126606.29997689,8068914.462386623,20126606.29997689,8068914.462386623
0.749,25447462.683378104,10202087.555972576,25447462.683378104,10202087.555972576
0.75,32325826.269381918,12959677.513735274,32325826.269381918,12959677.513735274
0.751,41263741.57294928,16542957.922843501,41263741.57294928,16542957.922843501
0.752,52940636.684838615,21224316.83848959,52940636.684838615,21224316.83848959
0.753,68281751.38904859,27374690.15334268,68281751.38904859,27374690.15334268
0.754,88555289.10235941,35502510.5727674,88555289.10235941,35502510.5727674
0.755,115511374.76074794,46309416.92232686,115511374.76074794,46309416.92232686
0.756,151582349.29020825,60770553.77347479,151582349.29020825,60770553.77347479
0.757,200173812.6521927,80251252.88520215,200173812.6521927,80251252.88520215
0.758,266091111.61638114,106678015.50013012,266091111.61638114,106678015.50013012
0.759,356169842.0720049,142791285.67065278,356169842.0720049,142791285.67065278
0.76,480216609.9984039,192522608.71714112,480216609.9984039,192522608.71714112
0.761,652426389.2232978,261562861.07969415,652426389.2232978,261562861.07969415
0.762,893539754.06962,358227101.82083815,893539754.06962,358227101.82083815
0.763,1234161500.4072347,494785033.856808,1234161500.4072347,494785033.856808
0.764,1719923682.9588013,689530906.1440464,1719923682.9588013,689530906.1440464
0.765,2419613982.8450274,970042240.0369385,2419613982.8450274,970042240.0369385
0.766,3438133691.9580755,1378374786.9451337,3438133691.9580755,1378374786.9451337
0.767,4937430052.211219,1979454467.4605768,4937430052.211219,1979454467.4605768
0.768,7170787393.931906,2874824957.929608,7170787393.931906,2874824957.929608
0.769,10539843346.426874,4225505936.853889,10539843346.426874,4225505936.853889
0.77,15690898607.215145,6290604427.421318,15690898607.215145,6290604427.421318
0.771,23680356902.197395,9493640976.265177,23680356902.197395,9493640976.265177
0.772,36264056489.011406,14538544924.452843,36264056489.011406,14538544924.452843
0.773,56413061775.97068,22616439316.555943,56413061775.97068,22616439316.555943
0.774,89252245654.11726,35781925925.57531,89252245654.11726,35781925925.57531
0.775,143806326173.87668,57653085063.248535,143806326173.87668,57653085063.248535
0.776,236326142093.75427,94745005559.25912,236326142093.75427,94745005559.25912
0.777,396790223589.2559,159076315496.6988,396790223589.2559,159076315496.6988
0.778,681971636794.1229,273407782765.2392,681971636794.1229,273407782765.2392
0.779,1202507313141.5195,482094621692.10455,1202507313141.5195,482094621692.10455
0.78,2180860784173.9658,874324208443.097,2180860784173.9658,874324208443.097
0.781,4080020463770.3306,1635712232667.2432,4080020463770.3306,1635712232667.2432
0.782,7900907064925.311,3167535665574.2646,7900907064925.311,3167535665574.2646
0.783,15900748023376.016,6374734705708.015,15900748023376.016,6374734705708.015
0.784,33415959600351.45,13396720523822.863,33415959600351.45,13396720523822.863
0.785,73750566050376.56,29567180882043.023,73750566050376.56,29567180882043.023
0.786,172129837323480.03,69008203026720.88,172129837323480.03,69008203026720.88
0.787,428464913775918.5,171774947443360.88,428464913775918.5,171774947443360.88
0.788,1149585339105159.5,460877786855894.5,1149585339105159.5,460877786855894.5
0.789,3369519008057445.5,1350866621534330.5,3369519008057445.5,1350866621534330.5
0.79,1.0978687443340556e+16,4401441980295245.0,1.0978687443340556e+16,4401441980295245.0
0.791,4.069261164993237e+16,1.6313987453254784e+16,4.069261164993237e+16,1.6313987453254784e+16
0.792,1.770807492544242e+17,7.099306248520017e+16,1.770807492544242e+17,7.099306248520017e+16
0.793,9.461469304517137e+17,3.793177318062464e+17,9.461469304517137e+17,3.793177318062464e+17
0.794,6.633779479203679e+18,2.65953426932645e+18,6.633779479203679e+18,2.65953426932645e+18
0.795,6.77937578158884e+19,2.717904969904371e+19,6.77937578158884e+19,2.717904969904371e+19
0.796,1.2093200547061168e+21,4.8482590326634316e+20,1.2093200547061168e+21,4.8482590326634316e+20
0.797,5.3405061889805905e+22,2.1410508548964975e+22,5.3405061889805905e+22,2.1410508548964975e+22
0.798,1.327425841887384e+25,5.321754404945632e+24,1.327425841887384e+25,5.321754404945632e+24
0.799,2.6672453991462745e+29,1.069319618773994e+29,2.6672453991462745e+29,1.069319618773994e+29
0.8,4.104155345557159e+31,1.6453880962378421e+31,4.104155345557159e+31,1.6453880962378421e+31
