atom,name,r_ref_nm,r_cur_nm,delta_r_nm
1,B0001,1.24674,1.24285,-0.00388
2,N0002,1.21074,1.15499,-0.05575
3,B0003,1.24806,1.18786,-0.06021
4,N0004,1.21118,1.13853,-0.07266
5,B0005,1.24639,1.22726,-0.01914
6,N0006,1.21015,1.14741,-0.06274
7,B0007,1.24538,1.17970,-0.06568
8,N0008,1.21097,1.12662,-0.08435
9,B0009,1.24650,1.17848,-0.06803
10,N0010,1.21038,1.13352,-0.07686
11,B0011,1.24695,1.21579,-0.03116
12,N0012,1.21110,1.16472,-0.04637
13,B0013,1.24690,1.27576,0.02886
14,N0014,1.21021,1.20888,-0.00134
15,B0015,1.24661,1.27646,0.02985
16,N0016,1.21039,1.23016,0.01978
17,B0017,1.24755,1.26083,0.01327
18,N0018,1.21034,1.23197,0.02163
19,B0019,1.24771,1.30351,0.05580
20,N0020,1.21071,1.25521,0.04450
21,B0021,1.24671,1.28592,0.03921
22,N0022,1.21086,1.27048,0.05961
23,B0023,1.24552,1.39700,0.15148
24,N0024,1.21081,1.32581,0.11500
25,B0025,1.24639,1.41080,0.16441
26,N0026,1.21059,1.32764,0.11705
27,B0027,1.24505,1.23947,-0.00558
28,N0028,1.21012,1.25212,0.04200
29,B0029,1.24760,1.30237,0.05477
30,N0030,1.21093,1.26576,0.05483
31,B0031,1.24727,1.31174,0.06448
32,N0032,1.21027,1.26524,0.05498
33,B0033,1.24848,1.28685,0.03837
34,N0034,1.21063,1.26913,0.05851
35,B0035,1.24486,1.37200,0.12714
36,N0036,1.21085,1.32374,0.11290
37,B0037,1.24751,1.43507,0.18755
38,N0038,1.21031,1.35964,0.14933
39,B0039,1.24658,1.38455,0.13797
40,N0040,1.21046,1.33206,0.12160
41,B0041,1.24544,1.33649,0.09105
42,N0042,1.21046,1.30784,0.09738
43,B0043,1.24726,1.41934,0.17208
44,N0044,1.21057,1.33077,0.12020
45,B0045,1.24609,1.33348,0.08739
46,N0046,1.20998,1.29361,0.08363
47,B0047,1.24714,1.34753,0.10039
48,N0048,1.20992,1.26784,0.05792
49,B0049,1.24709,1.21465,-0.03244
50,N0050,1.21041,1.20641,-0.00400
51,B0051,1.24604,1.28427,0.03823
52,N0052,1.21069,1.21320,0.00250
53,B0053,1.24764,1.24749,-0.00015
54,N0054,1.21010,1.17518,-0.03493
55,B0055,1.24628,1.11944,-0.12684
56,N0056,1.21047,1.10920,-0.10127
57,B0057,1.24752,1.17128,-0.07625
58,N0058,1.21036,1.11908,-0.09128
59,B0059,1.24601,1.19852,-0.04748
60,N0060,1.21032,1.13464,-0.07568
61,B0061,1.20133,1.12452,-0.07682
62,N0062,1.19934,1.10577,-0.09357
63,B0063,1.20263,1.12712,-0.07551
64,N0064,1.19947,1.11265,-0.08681
65,B0065,1.20167,1.12049,-0.08118
66,N0066,1.19944,1.10643,-0.09301
67,B0067,1.20124,1.11815,-0.08309
68,N0068,1.19982,1.10827,-0.09155
69,B0069,1.20237,1.13541,-0.06695
70,N0070,1.20016,1.12964,-0.07052
71,B0071,1.20162,1.17090,-0.03072
72,N0072,1.20030,1.15809,-0.04220
73,B0073,1.20120,1.20852,0.00733
74,N0074,1.20001,1.19255,-0.00746
75,B0075,1.20174,1.22285,0.02112
76,N0076,1.19974,1.22057,0.02084
77,B0077,1.20187,1.23112,0.02925
78,N0078,1.19991,1.23159,0.03168
79,B0079,1.20234,1.25169,0.04935
80,N0080,1.20011,1.24690,0.04679
81,B0081,1.20209,1.28865,0.08656
82,N0082,1.19989,1.28458,0.08470
83,B0083,1.20089,1.31274,0.11185
84,N0084,1.19947,1.29785,0.09838
85,B0085,1.20176,1.27705,0.07529
86,N0086,1.20040,1.27117,0.07077
87,B0087,1.20218,1.25507,0.05288
88,N0088,1.20028,1.25941,0.05913
89,B0089,1.20197,1.25759,0.05563
90,N0090,1.19987,1.25367,0.05380
91,B0091,1.20181,1.25412,0.05231
92,N0092,1.19982,1.25672,0.05690
93,B0093,1.20204,1.28332,0.08129
94,N0094,1.19983,1.28019,0.08037
95,B0095,1.20189,1.33190,0.13000
96,N0096,1.19966,1.31617,0.11651
97,B0097,1.20131,1.33238,0.13107
98,N0098,1.19990,1.31538,0.11548
99,B0099,1.20090,1.30188,0.10098
100,N0100,1.19951,1.29188,0.09238
101,B0101,1.20232,1.30259,0.10027
102,N0102,1.20100,1.28653,0.08554
103,B0103,1.20064,1.29892,0.09829
104,N0104,1.19945,1.28128,0.08183
105,B0105,1.20127,1.26519,0.06392
106,N0106,1.19927,1.24901,0.04975
107,B0107,1.20053,1.22483,0.02430
108,N0108,1.19857,1.21645,0.01788
109,B0109,1.20210,1.19604,-0.00607
110,N0110,1.19987,1.18823,-0.01164
111,B0111,1.20140,1.17604,-0.02535
112,N0112,1.20000,1.15942,-0.04058
113,B0113,1.20159,1.13240,-0.06919
114,N0114,1.20018,1.12262,-0.07756
115,B0115,1.20144,1.09994,-0.10150
116,N0116,1.19920,1.09208,-0.10712
117,B0117,1.20153,1.10941,-0.09212
118,N0118,1.19932,1.09552,-0.10381
119,B0119,1.20128,1.11820,-0.08308
120,N0120,1.19929,1.09718,-0.10211
121,B0121,1.20099,1.10652,-0.09446
122,N0122,1.20413,1.10804,-0.09609
123,B0123,1.20030,1.11031,-0.08999
124,N0124,1.20476,1.10623,-0.09854
125,B0125,1.20016,1.10026,-0.09990
126,N0126,1.20457,1.09817,-0.10640
127,B0127,1.19908,1.11580,-0.08328
128,N0128,1.20473,1.11832,-0.08641
129,B0129,1.19944,1.14336,-0.05608
130,N0130,1.20440,1.14855,-0.05585
131,B0131,1.20042,1.17400,-0.02641
132,N0132,1.20389,1.18583,-0.01806
133,B0133,1.20034,1.21100,0.01066
134,N0134,1.20442,1.21790,0.01348
135,B0135,1.20029,1.22949,0.02920
136,N0136,1.20427,1.23530,0.03104
137,B0137,1.20027,1.24093,0.04066
138,N0138,1.20344,1.24634,0.04290
139,B0139,1.20007,1.26565,0.06558
140,N0140,1.20453,1.27041,0.06588
141,B0141,1.20018,1.29352,0.09334
142,N0142,1.20516,1.28468,0.07952
143,B0143,1.19978,1.28002,0.08024
144,N0144,1.20419,1.27706,0.07286
145,B0145,1.20027,1.26572,0.06545
146,N0146,1.20474,1.26888,0.06414
147,B0147,1.20053,1.25249,0.05197
148,N0148,1.20367,1.25163,0.04796
149,B0149,1.19927,1.25381,0.05455
150,N0150,1.20427,1.25758,0.05332
151,B0151,1.19945,1.26832,0.06887
152,N0152,1.20357,1.27383,0.07026
153,B0153,1.20059,1.29639,0.09580
154,N0154,1.20506,1.29549,0.09043
155,B0155,1.19951,1.31333,0.11383
156,N0156,1.20450,1.30491,0.10041
157,B0157,1.19916,1.29669,0.09753
158,N0158,1.20481,1.28737,0.08257
159,B0159,1.20016,1.28128,0.08112
160,N0160,1.20463,1.27569,0.07106
161,B0161,1.20109,1.27761,0.07652
162,N0162,1.20425,1.27286,0.06861
163,B0163,1.19982,1.26722,0.06740
164,N0164,1.20390,1.25877,0.05486
165,B0165,1.19987,1.23019,0.03032
166,N0166,1.20484,1.23261,0.02777
167,B0167,1.19997,1.19866,-0.00132
168,N0168,1.20313,1.20058,-0.00255
169,B0169,1.20040,1.16993,-0.03046
170,N0170,1.20486,1.17323,-0.03163
171,B0171,1.19947,1.13837,-0.06110
172,N0172,1.20445,1.14239,-0.06207
173,B0173,1.19967,1.10155,-0.09812
174,N0174,1.20408,1.10856,-0.09552
175,B0175,1.19919,1.09066,-0.10853
176,N0176,1.20457,1.09656,-0.10801
177,B0177,1.19991,1.09600,-0.10391
178,N0178,1.20501,1.10074,-0.10427
179,B0179,1.20074,1.09201,-0.10873
180,N0180,1.20474,1.09301,-0.11173
181,B0181,1.20484,1.10742,-0.09742
182,N0182,1.20769,1.10666,-0.10104
183,B0183,1.20527,1.09887,-0.10640
184,N0184,1.20750,1.10027,-0.10723
185,B0185,1.20473,1.10404,-0.10069
186,N0186,1.20830,1.11316,-0.09514
187,B0187,1.20516,1.13600,-0.06917
188,N0188,1.20796,1.13870,-0.06925
189,B0189,1.20517,1.16355,-0.04162
190,N0190,1.20832,1.17014,-0.03818
191,B0191,1.20629,1.20899,0.00269
192,N0192,1.20825,1.21629,0.00804
193,B0193,1.20574,1.23680,0.03106
194,N0194,1.20774,1.24513,0.03740
195,B0195,1.20599,1.24379,0.03780
196,N0196,1.20815,1.25310,0.04495
197,B0197,1.20549,1.25912,0.05364
198,N0198,1.20772,1.26320,0.05548
199,B0199,1.20488,1.27636,0.07148
200,N0200,1.20768,1.27583,0.06815
201,B0201,1.20445,1.27729,0.07283
202,N0202,1.20728,1.27985,0.07257
203,B0203,1.20486,1.27473,0.06987
204,N0204,1.20846,1.27820,0.06974
205,B0205,1.20534,1.26226,0.05692
206,N0206,1.20851,1.27074,0.06223
207,B0207,1.20594,1.25683,0.05089
208,N0208,1.20793,1.26786,0.05992
209,B0209,1.20589,1.26751,0.06161
210,N0210,1.20788,1.27604,0.06816
211,B0211,1.20520,1.28901,0.08381
212,N0212,1.20836,1.29261,0.08424
213,B0213,1.20549,1.29420,0.08871
214,N0214,1.20772,1.29367,0.08594
215,B0215,1.20481,1.29289,0.08808
216,N0216,1.20763,1.29289,0.08525
217,B0217,1.20450,1.27909,0.07459
218,N0218,1.20730,1.27933,0.07203
219,B0219,1.20546,1.27057,0.06510
220,N0220,1.20861,1.26396,0.05534
221,B0221,1.20455,1.26148,0.05693
222,N0222,1.20769,1.26166,0.05397
223,B0223,1.20427,1.24866,0.04439
224,N0224,1.20727,1.25154,0.04428
225,B0225,1.20465,1.22281,0.01816
226,N0226,1.20660,1.22407,0.01747
227,B0227,1.20566,1.19124,-0.01442
228,N0228,1.20789,1.19445,-0.01344
229,B0229,1.20559,1.15785,-0.04774
230,N0230,1.20780,1.16043,-0.04736
231,B0231,1.20516,1.13142,-0.07374
232,N0232,1.20798,1.14165,-0.06633
233,B0233,1.20503,1.10109,-0.10394
234,N0234,1.20727,1.11460,-0.09266
235,B0235,1.20469,1.10008,-0.10461
236,N0236,1.20786,1.11406,-0.09379
237,B0237,1.20537,1.09905,-0.10632
238,N0238,1.20736,1.10291,-0.10444
239,B0239,1.20531,1.10265,-0.10266
240,N0240,1.20740,1.11005,-0.09736
241,B0241,1.20700,1.10176,-0.10524
242,N0242,1.20791,1.10224,-0.10567
243,B0243,1.20737,1.10039,-0.10698
244,N0244,1.20876,1.10537,-0.10340
245,B0245,1.20688,1.13084,-0.07604
246,N0246,1.20830,1.13534,-0.07296
247,B0247,1.20750,1.14874,-0.05876
248,N0248,1.20750,1.16231,-0.04519
249,B0249,1.20800,1.19275,-0.01525
250,N0250,1.20895,1.20148,-0.00747
251,B0251,1.20740,1.23453,0.02712
252,N0252,1.20740,1.23357,0.02616
253,B0253,1.20736,1.25736,0.05000
254,N0254,1.20736,1.26368,0.05633
255,B0255,1.20755,1.25679,0.04924
256,N0256,1.20881,1.26273,0.05393
257,B0257,1.20727,1.26675,0.05948
258,N0258,1.20727,1.26735,0.06008
259,B0259,1.20724,1.27643,0.06919
260,N0260,1.20798,1.27560,0.06762
261,B0261,1.20780,1.27533,0.06753
262,N0262,1.20780,1.27870,0.07091
263,B0263,1.20789,1.27398,0.06609
264,N0264,1.20880,1.28125,0.07244
265,B0265,1.20779,1.27534,0.06755
266,N0266,1.20681,1.28142,0.07461
267,B0267,1.20727,1.28024,0.07298
268,N0268,1.20727,1.28490,0.07764
269,B0269,1.20748,1.28794,0.08045
270,N0270,1.20651,1.28690,0.08039
271,B0271,1.20729,1.29103,0.08373
272,N0272,1.20861,1.28746,0.07885
273,B0273,1.20671,1.29406,0.08735
274,N0274,1.20811,1.28424,0.07613
275,B0275,1.20696,1.28803,0.08107
276,N0276,1.20838,1.28314,0.07477
277,B0277,1.20822,1.26353,0.05531
278,N0278,1.20822,1.26514,0.05692
279,B0279,1.20741,1.25924,0.05183
280,N0280,1.20836,1.25641,0.04805
281,B0281,1.20788,1.25593,0.04805
282,N0282,1.20788,1.24840,0.04051
283,B0283,1.20793,1.24169,0.03376
284,N0284,1.20793,1.24556,0.03763
285,B0285,1.20725,1.20771,0.00046
286,N0286,1.20851,1.21607,0.00757
287,B0287,1.20709,1.18120,-0.02589
288,N0288,1.20846,1.19226,-0.01620
289,B0289,1.20654,1.15072,-0.05582
290,N0290,1.20795,1.16374,-0.04421
291,B0291,1.20768,1.13408,-0.07359
292,N0292,1.20768,1.14859,-0.05909
293,B0293,1.20681,1.11859,-0.08821
294,N0294,1.20813,1.13410,-0.07403
295,B0295,1.20815,1.11353,-0.09462
296,N0296,1.20815,1.11775,-0.09041
297,B0297,1.20874,1.11024,-0.09850
298,N0298,1.20874,1.11140,-0.09734
299,B0299,1.20825,1.11380,-0.09445
300,N0300,1.20825,1.11312,-0.09513
301,B0301,1.20663,1.10166,-0.10497
302,N0302,1.20750,1.11247,-0.09503
303,B0303,1.20688,1.12134,-0.08554
304,N0304,1.20830,1.12822,-0.08008
305,B0305,1.20737,1.14737,-0.05999
306,N0306,1.20737,1.14665,-0.06071
307,B0307,1.20700,1.17617,-0.03083
308,N0308,1.20791,1.17191,-0.03600
309,B0309,1.20825,1.21862,0.01037
310,N0310,1.20825,1.21982,0.01157
311,B0311,1.20774,1.25250,0.04476
312,N0312,1.20874,1.25394,0.04521
313,B0313,1.20717,1.26650,0.05932
314,N0314,1.20815,1.26801,0.05986
315,B0315,1.20681,1.26368,0.05688
316,N0316,1.20772,1.26884,0.06112
317,B0317,1.20768,1.27188,0.06420
318,N0318,1.20768,1.26710,0.05942
319,B0319,1.20654,1.27279,0.06625
320,N0320,1.20728,1.26875,0.06147
321,B0321,1.20709,1.28078,0.07368
322,N0322,1.20796,1.28301,0.07505
323,B0323,1.20756,1.28259,0.07503
324,N0324,1.20851,1.29324,0.08473
325,B0325,1.20793,1.29204,0.08411
326,N0326,1.20793,1.30018,0.09225
327,B0327,1.20788,1.28789,0.08001
328,N0328,1.20788,1.29381,0.08593
329,B0329,1.20710,1.28569,0.07859
330,N0330,1.20836,1.28745,0.07909
331,B0331,1.20686,1.28107,0.07421
332,N0332,1.20772,1.27759,0.06987
333,B0333,1.20696,1.27948,0.07252
334,N0334,1.20763,1.27027,0.06264
335,B0335,1.20671,1.27503,0.06832
336,N0336,1.20730,1.26980,0.06250
337,B0337,1.20770,1.25715,0.04945
338,N0338,1.20770,1.25858,0.05088
339,B0339,1.20671,1.25030,0.04358
340,N0340,1.20671,1.25085,0.04414
341,B0341,1.20727,1.25134,0.04407
342,N0342,1.20827,1.25230,0.04403
343,B0343,1.20660,1.23182,0.02521
344,N0344,1.20660,1.23064,0.02404
345,B0345,1.20748,1.20396,-0.00353
346,N0346,1.20789,1.20672,-0.00117
347,B0347,1.20780,1.18358,-0.02422
348,N0348,1.20780,1.18208,-0.02572
349,B0349,1.20724,1.15357,-0.05366
350,N0350,1.20798,1.15797,-0.05001
351,B0351,1.20727,1.14602,-0.06124
352,N0352,1.20727,1.15029,-0.05698
353,B0353,1.20786,1.12826,-0.07960
354,N0354,1.20881,1.13182,-0.07699
355,B0355,1.20736,1.10872,-0.09864
356,N0356,1.20736,1.11471,-0.09265
357,B0357,1.20641,1.11317,-0.09324
358,N0358,1.20740,1.11432,-0.09308
359,B0359,1.20674,1.10504,-0.10170
360,N0360,1.20800,1.10373,-0.10427
361,B0361,1.20737,1.12111,-0.08626
362,N0362,1.20737,1.13167,-0.07570
363,B0363,1.20614,1.13993,-0.06622
364,N0364,1.20755,1.14632,-0.06124
365,B0365,1.20663,1.15474,-0.05189
366,N0366,1.20750,1.16165,-0.04585
367,B0367,1.20674,1.19528,-0.01146
368,N0368,1.20769,1.19500,-0.01269
369,B0369,1.20641,1.23436,0.02795
370,N0370,1.20641,1.23327,0.02686
371,B0371,1.20736,1.26278,0.05543
372,N0372,1.20636,1.26525,0.05888
373,B0373,1.20660,1.26829,0.06169
374,N0374,1.20786,1.27248,0.06463
375,B0375,1.20640,1.26681,0.06041
376,N0376,1.20727,1.26525,0.05798
377,B0377,1.20657,1.26169,0.05512
378,N0378,1.20798,1.25866,0.05067
379,B0379,1.20699,1.27540,0.06841
380,N0380,1.20780,1.27109,0.06330
381,B0381,1.20657,1.28665,0.08008
382,N0382,1.20789,1.28447,0.07658
383,B0383,1.20681,1.29497,0.08816
384,N0384,1.20660,1.29623,0.08963
385,B0385,1.20627,1.30474,0.09847
386,N0386,1.20627,1.30456,0.09829
387,B0387,1.20651,1.29432,0.08782
388,N0388,1.20651,1.29722,0.09072
389,B0389,1.20638,1.28038,0.07400
390,N0390,1.20770,1.28308,0.07538
391,B0391,1.20671,1.27102,0.06431
392,N0392,1.20671,1.26621,0.05950
393,B0393,1.20622,1.26480,0.05858
394,N0394,1.20763,1.26254,0.05491
395,B0395,1.20686,1.25647,0.04961
396,N0396,1.20772,1.25412,0.04640
397,B0397,1.20741,1.25361,0.04620
398,N0398,1.20836,1.24984,0.04148
399,B0399,1.20689,1.25160,0.04471
400,N0400,1.20689,1.24630,0.03942
401,B0401,1.20694,1.24025,0.03332
402,N0402,1.20793,1.23170,0.02377
403,B0403,1.20630,1.21429,0.00799
404,N0404,1.20756,1.21041,0.00285
405,B0405,1.20709,1.20001,-0.00708
406,N0406,1.20709,1.19593,-0.01116
407,B0407,1.20587,1.16328,-0.04259
408,N0408,1.20728,1.16939,-0.03788
409,B0409,1.20687,1.15662,-0.05025
410,N0410,1.20768,1.16177,-0.04591
411,B0411,1.20681,1.13993,-0.06687
412,N0412,1.20772,1.14379,-0.06393
413,B0413,1.20815,1.12824,-0.07991
414,N0414,1.20717,1.13562,-0.07156
415,B0415,1.20774,1.11844,-0.08929
416,N0416,1.20774,1.12959,-0.07814
417,B0417,1.20727,1.11175,-0.09552
418,N0418,1.20825,1.12563,-0.08262
419,B0419,1.20700,1.10856,-0.09844
420,N0420,1.20700,1.12119,-0.08580
421,B0421,1.20614,1.14234,-0.06381
422,N0422,1.20688,1.15354,-0.05334
423,B0423,1.20656,1.15081,-0.05574
424,N0424,1.20737,1.15858,-0.04879
425,B0425,1.20608,1.17377,-0.03231
426,N0426,1.20700,1.17789,-0.02910
427,B0427,1.20727,1.21436,0.00709
428,N0428,1.20825,1.21866,0.01041
429,B0429,1.20674,1.25540,0.04866
430,N0430,1.20774,1.25972,0.05198
431,B0431,1.20717,1.27362,0.06645
432,N0432,1.20815,1.27487,0.06672
433,B0433,1.20681,1.26858,0.06177
434,N0434,1.20681,1.27276,0.06596
435,B0435,1.20628,1.26187,0.05559
436,N0436,1.20768,1.26360,0.05592
437,B0437,1.20587,1.25289,0.04703
438,N0438,1.20728,1.25027,0.04299
439,B0439,1.20709,1.26988,0.06278
440,N0440,1.20709,1.26220,0.05511
441,B0441,1.20660,1.28375,0.07714
442,N0442,1.20851,1.27986,0.07135
443,B0443,1.20694,1.30222,0.09528
444,N0444,1.20793,1.29734,0.08941
445,B0445,1.20689,1.30223,0.09534
446,N0446,1.20788,1.30997,0.10209
447,B0447,1.20615,1.29427,0.08812
448,N0448,1.20741,1.30494,0.09753
449,B0449,1.20686,1.27242,0.06556
450,N0450,1.20772,1.28460,0.07688
451,B0451,1.20622,1.26047,0.05425
452,N0452,1.20763,1.26266,0.05503
453,B0453,1.20671,1.25341,0.04670
454,N0454,1.20671,1.25178,0.04507
455,B0455,1.20638,1.25320,0.04682
456,N0456,1.20770,1.24913,0.04143
457,B0457,1.20671,1.24415,0.03744
458,N0458,1.20671,1.23612,0.02941
459,B0459,1.20627,1.23227,0.02600
460,N0460,1.20627,1.21727,0.01100
461,B0461,1.20660,1.21289,0.00628
462,N0462,1.20660,1.19843,-0.00817
463,B0463,1.20657,1.19530,-0.01127
464,N0464,1.20789,1.18833,-0.01956
465,B0465,1.20640,1.18290,-0.02350
466,N0466,1.20780,1.17885,-0.02894
467,B0467,1.20657,1.16863,-0.03794
468,N0468,1.20798,1.17769,-0.03029
469,B0469,1.20640,1.15800,-0.04840
470,N0470,1.20727,1.16360,-0.04366
471,B0471,1.20660,1.14005,-0.06655
472,N0472,1.20786,1.14817,-0.05969
473,B0473,1.20736,1.13434,-0.07302
474,N0474,1.20736,1.14012,-0.06723
475,B0475,1.20641,1.13012,-0.07629
476,N0476,1.20641,1.13359,-0.07282
477,B0477,1.20674,1.12104,-0.08570
478,N0478,1.20769,1.13535,-0.07234
479,B0479,1.20613,1.13026,-0.07587
480,N0480,1.20750,1.14130,-0.06620
481,B0481,1.20614,1.15839,-0.04775
482,N0482,1.20688,1.16652,-0.04036
483,B0483,1.20613,1.16528,-0.04086
484,N0484,1.20750,1.17445,-0.03305
485,B0485,1.20674,1.19296,-0.01378
486,N0486,1.20769,1.20034,-0.00735
487,B0487,1.20641,1.24403,0.03762
488,N0488,1.20641,1.24392,0.03751
489,B0489,1.20636,1.26712,0.06076
490,N0490,1.20736,1.26407,0.05671
491,B0491,1.20660,1.27058,0.06399
492,N0492,1.20786,1.27027,0.06241
493,B0493,1.20640,1.26717,0.06077
494,N0494,1.20727,1.26867,0.06140
495,B0495,1.20657,1.25693,0.05036
496,N0496,1.20798,1.25466,0.04668
497,B0497,1.20640,1.25169,0.04529
498,N0498,1.20780,1.24946,0.04166
499,B0499,1.20657,1.26456,0.05799
500,N0500,1.20789,1.25672,0.04883
501,B0501,1.20563,1.28165,0.07602
502,N0502,1.20660,1.27500,0.06839
503,B0503,1.20627,1.30638,0.10011
504,N0504,1.20727,1.30133,0.09406
505,B0505,1.20651,1.30956,0.10305
506,N0506,1.20651,1.30494,0.09843
507,B0507,1.20638,1.29563,0.08925
508,N0508,1.20770,1.29880,0.09110
509,B0509,1.20671,1.27500,0.06828
510,N0510,1.20671,1.26898,0.06227
511,B0511,1.20622,1.24815,0.04193
512,N0512,1.20696,1.24515,0.03819
513,B0513,1.20686,1.24493,0.03807
514,N0514,1.20772,1.24084,0.03311
515,B0515,1.20646,1.23875,0.03229
516,N0516,1.20836,1.22770,0.01934
517,B0517,1.20689,1.22579,0.01890
518,N0518,1.20788,1.21354,0.00566
519,B0519,1.20694,1.19930,-0.00763
520,N0520,1.20793,1.19279,-0.01515
521,B0521,1.20630,1.18096,-0.02533
522,N0522,1.20851,1.17973,-0.02877
523,B0523,1.20709,1.18481,-0.02228
524,N0524,1.20796,1.18892,-0.01904
525,B0525,1.20587,1.17653,-0.02934
526,N0526,1.20728,1.18060,-0.02668
527,B0527,1.20628,1.17625,-0.03003
528,N0528,1.20768,1.18092,-0.02676
529,B0529,1.20681,1.15766,-0.04914
530,N0530,1.20681,1.16788,-0.03893
531,B0531,1.20717,1.14813,-0.05904
532,N0532,1.20815,1.15671,-0.05144
533,B0533,1.20774,1.14592,-0.06181
534,N0534,1.20774,1.15416,-0.05358
535,B0535,1.20727,1.14075,-0.06652
536,N0536,1.20825,1.14764,-0.06061
537,B0537,1.20700,1.13634,-0.07066
538,N0538,1.20700,1.14528,-0.06172
539,B0539,1.20737,1.15314,-0.05422
540,N0540,1.20737,1.15679,-0.05058
541,B0541,1.20656,1.16957,-0.03699
542,N0542,1.20737,1.18270,-0.02467
543,B0543,1.20608,1.18682,-0.01926
544,N0544,1.20700,1.19432,-0.01268
545,B0545,1.20727,1.22258,0.01531
546,N0546,1.20727,1.22503,0.01775
547,B0547,1.20774,1.25505,0.04732
548,N0548,1.20774,1.25239,0.04466
549,B0549,1.20717,1.26823,0.06106
550,N0550,1.20717,1.26035,0.05318
551,B0551,1.20681,1.26927,0.06247
552,N0552,1.20681,1.26680,0.05999
553,B0553,1.20628,1.25829,0.05201
554,N0554,1.20768,1.25433,0.04665
555,B0555,1.20587,1.24446,0.03859
556,N0556,1.20728,1.23847,0.03119
557,B0557,1.20709,1.25304,0.04595
558,N0558,1.20709,1.25880,0.05171
559,B0559,1.20630,1.26381,0.05752
560,N0560,1.20756,1.27302,0.06546
561,B0561,1.20694,1.28639,0.07945
562,N0562,1.20694,1.28561,0.07867
563,B0563,1.20689,1.30442,0.09753
564,N0564,1.20689,1.30001,0.09313
565,B0565,1.20615,1.30460,0.09845
566,N0566,1.20741,1.29880,0.09139
567,B0567,1.20686,1.28096,0.07410
568,N0568,1.20686,1.28026,0.07340
569,B0569,1.20622,1.25638,0.05016
570,N0570,1.20696,1.25502,0.04806
571,B0571,1.20590,1.23771,0.03181
572,N0572,1.20671,1.23469,0.02798
573,B0573,1.20638,1.22497,0.01859
574,N0574,1.20770,1.20842,0.00072
575,B0575,1.20651,1.20430,-0.00221
576,N0576,1.20651,1.18428,-0.02223
577,B0577,1.20627,1.19329,-0.01297
578,N0578,1.20627,1.17732,-0.02894
579,B0579,1.20660,1.17705,-0.02955
580,N0580,1.20660,1.17764,-0.02897
581,B0581,1.20657,1.18252,-0.02405
582,N0582,1.20789,1.18103,-0.02686
583,B0583,1.20640,1.18070,-0.02570
584,N0584,1.20780,1.18198,-0.02582
585,B0585,1.20657,1.17858,-0.02799
586,N0586,1.20798,1.17637,-0.03161
587,B0587,1.20640,1.17404,-0.03236
588,N0588,1.20727,1.17393,-0.03334
589,B0589,1.20660,1.16349,-0.04310
590,N0590,1.20786,1.16413,-0.04373
591,B0591,1.20636,1.15987,-0.04649
592,N0592,1.20636,1.15870,-0.04766
593,B0593,1.20641,1.15010,-0.05631
594,N0594,1.20641,1.16146,-0.04495
595,B0595,1.20674,1.14690,-0.05985
596,N0596,1.20769,1.16082,-0.04688
597,B0597,1.20613,1.15734,-0.04879
598,N0598,1.20750,1.16839,-0.03912
599,B0599,1.20614,1.16675,-0.03939
600,N0600,1.20688,1.17864,-0.02824
601,B0601,1.20613,1.19101,-0.01513
602,N0602,1.20750,1.20560,-0.00190
603,B0603,1.20674,1.20914,0.00239
604,N0604,1.20800,1.22366,0.01566
605,B0605,1.20641,1.24075,0.03434
606,N0606,1.20740,1.24074,0.03333
607,B0607,1.20636,1.25543,0.04907
608,N0608,1.20736,1.25754,0.05019
609,B0609,1.20660,1.26531,0.05871
610,N0610,1.20786,1.26107,0.05322
611,B0611,1.20640,1.25427,0.04787
612,N0612,1.20727,1.24697,0.03970
613,B0613,1.20657,1.23667,0.03010
614,N0614,1.20798,1.23526,0.02727
615,B0615,1.20640,1.23901,0.03261
616,N0616,1.20780,1.23920,0.03140
617,B0617,1.20657,1.26889,0.06232
618,N0618,1.20748,1.27281,0.06533
619,B0619,1.20660,1.28278,0.07618
620,N0620,1.20660,1.28945,0.08285
621,B0621,1.20727,1.29307,0.08580
622,N0622,1.20727,1.30080,0.09354
623,B0623,1.20651,1.30080,0.09429
624,N0624,1.20671,1.30128,0.09457
625,B0625,1.20638,1.28504,0.07866
626,N0626,1.20770,1.28243,0.07473
627,B0627,1.20590,1.26477,0.05887
628,N0628,1.20671,1.25878,0.05207
629,B0629,1.20555,1.23734,0.03179
630,N0630,1.20696,1.22945,0.02249
631,B0631,1.20686,1.21590,0.00904
632,N0632,1.20772,1.21007,0.00235
633,B0633,1.20615,1.18945,-0.01670
634,N0634,1.20836,1.18252,-0.02584
635,B0635,1.20689,1.17445,-0.03244
636,N0636,1.20788,1.16730,-0.04059
637,B0637,1.20694,1.17770,-0.02923
638,N0638,1.20694,1.17013,-0.03681
639,B0639,1.20630,1.18112,-0.02518
640,N0640,1.20851,1.17868,-0.02982
641,B0641,1.20709,1.18507,-0.02202
642,N0642,1.20796,1.18961,-0.01835
643,B0643,1.20587,1.18035,-0.02552
644,N0644,1.20728,1.19086,-0.01642
645,B0645,1.20628,1.17839,-0.02789
646,N0646,1.20687,1.18398,-0.02289
647,B0647,1.20589,1.16912,-0.03678
648,N0648,1.20681,1.17050,-0.03631
649,B0649,1.20717,1.15535,-0.05182
650,N0650,1.20717,1.16382,-0.04336
651,B0651,1.20674,1.16361,-0.04313
652,N0652,1.20774,1.17188,-0.03586
