model,initial_state,time_ps,mean_PYR2_bright,sd_PYR2_bright,q05_PYR2_bright,q50_PYR2_bright,q95_PYR2_bright,mean_PYR3_bright,sd_PYR3_bright,q05_PYR3_bright,q50_PYR3_bright,q95_PYR3_bright,mean_PYR4_bright,sd_PYR4_bright,q05_PYR4_bright,q50_PYR4_bright,q95_PYR4_bright,mean_PYR5_bright,sd_PYR5_bright,q05_PYR5_bright,q50_PYR5_bright,q95_PYR5_bright
point_dipole,PYR4_bright,16.715,0.007161544318014919,0.022867481149527344,3.343368333075798e-05,0.0007555715918836365,0.023860796707851056,0.0316127602449817,0.05339374969627057,0.0012910765402832022,0.009191093824779319,0.17236423824008745,0.9611916606949118,0.058781646694555004,0.8037353235823561,0.9869161355164501,0.9983731461844052,3.403474209185072e-05,2.9882265950306953e-05,3.714474416036787e-08,2.4935049313379634e-05,7.799529559446511e-05
point_dipole,PYR4_bright,16.72,0.007188774185317977,0.022982072221962673,4.515174321960703e-05,0.00082698359479034,0.023287451726003043,0.03172296229756293,0.05484735802064712,0.0014724384879715407,0.00837882760012107,0.17909106236648284,0.9610475235687798,0.060095306518957656,0.7975776188603734,0.9879706516117542,0.9984518592972336,4.073994833959548e-05,2.8069304678744682e-05,1.0116885246517337e-06,4.5444104957208486e-05,7.882623129763116e-05
point_dipole,PYR4_bright,16.725,0.007222197727791063,0.023106810043088222,6.557014294429947e-05,0.0009054443677520745,0.022744177768888166,0.031845964939048656,0.05632870333036229,0.0009207406458148083,0.007479825574373361,0.1858973504221491,0.9608927831036626,0.06144245014414996,0.7929711785058755,0.9891687700060436,0.9984496768028925,3.905422949768337e-05,2.4280269718478608e-05,3.4858612405407725e-06,4.497529641035545e-05,7.400910359047745e-05
point_dipole,PYR4_bright,16.73,0.007261124214657075,0.02323936671668357,5.7154252878764365e-05,0.0009908974125619442,0.022234673148387497,0.03198535560972654,0.05782701055289659,0.0004664163639145684,0.008331937676944642,0.19275697105836812,0.9607188554257633,0.06282018024408514,0.7888727906784283,0.9904003550830845,0.9986802551389344,3.466474985345783e-05,2.7897563709392097e-05,4.2328107881178654e-07,2.5967503221353755e-05,7.022326808413666e-05
point_dipole,PYR4_bright,16.735,0.007304864926284708,0.02337859185532727,4.956256171181052e-05,0.0010823474955972215,0.021759142648743603,0.03214883671686663,0.0593422918493795,0.00015886802851703316,0.007326241954791971,0.19968007343188185,0.9605031835676963,0.06419501566051293,0.7848389620177716,0.9894222107656357,0.9987746872055733,4.311478915272375e-05,3.069374175039036e-05,4.819768788643703e-07,5.141265877029361e-05,8.341504060598647e-05
point_dipole,PYR4_bright,16.740000000000002,0.007352384160983922,0.023521247260406594,5.249611635597856e-05,0.0011793550219991,0.021319580109078844,0.032340270685591886,0.06086691476004282,4.0215496634391415e-05,0.006326371889532428,0.20665836091031406,0.9602724431076197,0.06561753700708396,0.7808875407959017,0.9896088870542614,0.9985669364319096,3.490204580472214e-05,2.7096528802284065e-05,3.5965078645956504e-07,2.6061411153353283e-05,8.063729130890622e-05
point_dipole,PYR4_bright,16.745,0.007402787295273522,0.02366516435121602,8.081415561196913e-05,0.001280760167080655,0.020918475576387367,0.03256572398282674,0.06239440253721265,3.576869836581783e-05,0.007795509368391194,0.2136768774491903,0.9599929810412003,0.06703383484682982,0.7771291822308093,0.99018250505966,0.9983191905629324,3.850768069958899e-05,2.2940158079142584e-05,1.0763756858514851e-06,3.7515156360938366e-05,7.424678005636425e-05
point_dipole,PYR4_bright,16.75,0.007455128326501343,0.023808145252096947,0.0001138947779126587,0.0013614983312472074,0.02055578753446864,0.032831801872334684,0.06392387647175861,0.00022791675799600097,0.007720591488846586,0.22075081893904427,0.9596710799933268,0.06847528206121675,0.7733790590113419,0.9913426893574674,0.9978181417922288,4.198980783712918e-05,2.7576107001641246e-05,2.5491523602929413e-06,4.61289295722155e-05,8.417553604316576e-05
point_dipole,PYR4_bright,16.755,0.0075083807494090845,0.023946868725976643,0.00014014137272555993,0.001257657889228981,0.0202352423975944,0.03314138072789928,0.06544431098304859,0.00016321470876510196,0.006596011859678559,0.22760927179301743,0.9593174703522235,0.06993410825898774,0.7698580432281878,0.9924730274765385,0.9972732356366188,3.276817046831321e-05,3.153333082349304e-05,9.174572335480453e-07,1.7844496582382488e-05,8.006869219828798e-05
point_dipole,PYR4_bright,16.76,0.0075617842010410555,0.024080057381935707,0.00011901862429510048,0.0011544565909439486,0.01995679894304295,0.033502165579006656,0.06695750288886906,0.0002764391471864898,0.0053198801571645695,0.23078253829886874,0.9588931028258836,0.0713845234553049,0.7663953292754672,0.9935107571257791,0.9971823559551134,4.294739406888159e-05,2.7690957320231338e-05,3.314668766063259e-06,5.258170366728364e-05,7.910307308940724e-05
point_dipole,PYR4_bright,16.765,0.007614594463451981,0.024205221143596172,9.668496090018743e-05,0.0010525792115796241,0.01972302801153087,0.0339165210096621,0.06845548301876626,0.00011684891992899004,0.004413871576561785,0.23380072914613168,0.9584309737638144,0.07286387199990334,0.763076857363756,0.9946435770545036,0.9975150242396134,3.791076307193407e-05,2.4525681212637206e-05,4.776913155259467e-06,3.885305390919943e-05,7.886467575211214e-05
point_dipole,PYR4_bright,16.77,0.007666148792093037,0.024320760590907403,7.417464686422207e-05,0.001075311338427992,0.019535859467448877,0.0343883285390222,0.06993534456059035,0.00027577768329727873,0.0035381630931836626,0.23666642101081226,0.9579110412213611,0.07432812514374151,0.7599440333007004,0.9943295674355789,0.9975780289953896,3.448144752388611e-05,2.536678880757069e-05,8.920258881396277e-07,3.419021204698075e-05,7.069502078677946e-05
point_dipole,PYR4_bright,16.775,0.007716213793196454,0.024426402796841003,5.275613137475513e-05,0.0011818328893155514,0.019395728795749297,0.03492162239548281,0.07139779695044854,0.00023322333523791302,0.003255739724231775,0.23938299678248096,0.9573177671028441,0.07579962723614199,0.7568569939900679,0.9931713290930806,0.9978336029850565,4.4396708476559333e-05,2.991376177234482e-05,2.981411071171955e-07,5.452541379982793e-05,7.977733588022697e-05
point_dipole,PYR4_bright,16.78,0.007764447384647095,0.024520693353271554,3.355021457142873e-05,0.0012899227758893243,0.019306216055816977,0.035515283523429614,0.07283365956781444,3.252035785354893e-05,0.0041027836955329685,0.241927434897867,0.9566854457798643,0.0772710728190263,0.7540255137470318,0.9918264298128953,0.9982278299434718,3.482331205886792e-05,3.028108428653969e-05,3.8560435659667297e-07,1.66947128887599e-05,8.055455624064022e-05
point_dipole,PYR4_bright,16.785,0.007810895908393284,0.02460452317480865,2.2136059642976806e-05,0.0013985513553741113,0.01926709225844906,0.03617162487184741,0.07424826223290908,0.00013722424106803028,0.004952568026317442,0.24432128055670232,0.9559805042222493,0.07872439076193262,0.7512482913177223,0.9905533297714396,0.9987301574873152,3.6974997510195973e-05,2.5235637394535605e-05,2.0017024759292396e-06,3.785127772267433e-05,7.103248659008525e-05
point_dipole,PYR4_bright,16.79,0.007855873130345383,0.024678432835579713,3.322039524199161e-05,0.0015058930227565541,0.019281404876500832,0.03688769805346606,0.07563438058603615,0.00020254098847167335,0.005772834724260653,0.24653889330963277,0.9552121759267473,0.08017736733810961,0.7486693790675946,0.9904637333146478,0.9992180611238619,4.425288944125404e-05,2.4668046962797917e-05,8.91036386763756e-07,4.519889516166036e-05,8.520003961328372e-05
point_dipole,PYR4_bright,16.795,0.007899537310020664,0.02474312484365438,1.5548775218250193e-05,0.00154443886365578,0.019350451358821547,0.03766030235520774,0.07699210968781908,5.0262943263834934e-05,0.006529102039464755,0.24858991148602094,0.954407288809817,0.08160811657276543,0.7462577983263641,0.9908566128933676,0.999641870582531,3.287152495464492e-05,2.7991450313571585e-05,1.000831613880128e-06,2.5895038430026317e-05,7.382460319611855e-05
point_dipole,PYR4_bright,16.8,0.007942704663042652,0.02480131547486569,3.969896502545417e-06,0.0016505397632304675,0.01947518526673735,0.03848540415735241,0.07832386813831592,6.005726783152441e-05,0.006824552611408767,0.25047341523665795,0.9535329036616585,0.08302549146864015,0.7439332808908362,0.989998602287017,0.9997826071423221,3.898751794636509e-05,3.191597705976809e-05,8.078584873015452e-07,3.143087736324844e-05,8.096213365507269e-05
point_dipole,PYR4_bright,16.805,0.007985896336410472,0.02485423776320637,1.0218852556185337e-05,0.0017049341298774707,0.01965886162698651,0.039355164563942634,0.07962278871879083,7.711664373135126e-06,0.006935411633254949,0.25217169207285745,0.9526145878953882,0.08441892188076307,0.7418723137481966,0.9909676770523429,0.999860414152794,4.435120425887259e-05,2.5679465045370105e-05,1.0582156048290275e-05,4.479811137642383e-05,8.427104461975137e-05
point_dipole,PYR4_bright,16.81,0.008029891470819502,0.024904787334737305,2.50993949163317e-05,0.0016557119965557618,0.019901137999301873,0.040262800521868196,0.08089698992500086,9.669248983091608e-05,0.006675056314947046,0.25370693402111943,0.9516775432078258,0.08579484590432959,0.7398654423881466,0.9900790444330588,0.9997745752606653,2.976479948670956e-05,2.1136189657049125e-05,1.3666560449342411e-06,2.872832290686889e-05,6.510418482039119e-05
point_dipole,PYR4_bright,16.815,0.008075763602353434,0.024955961118904788,4.677088960786898e-05,0.0016001928207241296,0.0202054112718852,0.041198046675899005,0.08214163830042354,0.0003529727090971118,0.007471332619303769,0.25505240038742777,0.9506829447029326,0.08714658762532417,0.7380987392576106,0.9893163098853646,0.9994114263570585,4.3245018815136545e-05,3.073160818651675e-05,1.6662413895625173e-06,4.9132043409226365e-05,8.313977822075203e-05
point_dipole,PYR4_bright,16.82,0.008124051900689535,0.025009650515608415,7.467253402578764e-05,0.0015404334494034143,0.020572299828394695,0.04215153539441622,0.08336099947005374,0.0007481687377591516,0.00815733696905381,0.256224350721293,0.9496827013633936,0.08847225252218147,0.7364732695044467,0.9885795281798533,0.9990370746957877,4.171134150062688e-05,2.8534365514146238e-05,2.133590171503294e-07,5.424007012453348e-05,7.637062073333739e-05
point_dipole,PYR4_bright,16.825,0.008175950672828228,0.025069623021232838,6.577162229168569e-05,0.0014782964519039028,0.02100329841359396,0.04311185610913478,0.0845594749717804,0.001251766588120102,0.008702638897787114,0.257217282335008,0.9486841442380518,0.08979033562691525,0.7349765549228644,0.9880873393289423,0.9985106495464331,2.804897998530663e-05,2.3785488499650263e-05,3.825850219305848e-07,2.0776396645100315e-05,6.509192379049667e-05
point_dipole,PYR4_bright,16.830000000000002,0.008232118526295304,0.02513777743525515,8.618085771746809e-05,0.0014149500520941414,0.021501161115522173,0.04406848249781446,0.08573440603422718,0.0012362254589845113,0.009089580051763338,0.25802006523077586,0.9476506184323684,0.09107418295982161,0.7337331691608069,0.9876514272028306,0.9985506596146214,4.8780543522019835e-05,2.710567886335707e-05,3.667249219230934e-06,4.9086148062751754e-05,8.480258586557387e-05
point_dipole,PYR4_bright,16.835,0.008293190236456398,0.025216383257828545,5.3859435525365955e-05,0.0013524187360198898,0.022065519525618464,0.04501126338458152,0.08689652868036954,0.0013057297783447693,0.009099343260400364,0.2586539694968262,0.9466607143091824,0.0923557826789914,0.7325485045922506,0.9877245393478099,0.9985603191479515,3.4832069779726635e-05,2.6352249929023255e-05,4.0634174021160014e-07,3.2269918930189665e-05,8.009163817888787e-05
point_dipole,PYR4_bright,16.84,0.008360107224028576,0.02530806177735061,2.8998424888179943e-05,0.0012916739424129416,0.02269996820491918,0.04592879233098727,0.08804213899433201,0.000722625400503169,0.008999435849103765,0.2590927711768414,0.945679208824676,0.09362683378933598,0.7316301402223331,0.9877742861310942,0.9992218530495892,3.189162030831485e-05,2.648539194614825e-05,1.6049466688982384e-06,2.6523125019967652e-05,7.481562543379122e-05
point_dipole,PYR4_bright,16.845,0.00843294623089429,0.025413182757159362,1.1697208309396428e-05,0.0012335383395357172,0.023404428998136446,0.0468152210478943,0.08917829156747242,0.0003090515355106043,0.009163517305550954,0.25935838694930524,0.9447018795205466,0.09487726316382226,0.7308226857424373,0.9875338561048169,0.9996553502334118,4.995320066510435e-05,2.8012816751798686e-05,6.346493981693053e-06,5.2814376636125546e-05,8.600861920671099e-05
point_dipole,PYR4_bright,16.85,0.008512355107078647,0.0255335734848051,1.4396103272964564e-05,0.0011402347202055557,0.024180939120109848,0.04766052222916587,0.09030812333102826,6.837165605958377e-05,0.009334530823983701,0.25944086952662093,0.9437981754237668,0.09614539512674627,0.7301823699740273,0.9878980623678375,0.9998482954109773,2.894723998877046e-05,2.3570716909553843e-05,2.8572357601169643e-06,2.5308116780070368e-05,7.676201306996844e-05
point_dipole,PYR4_bright,16.855,0.008598451094963119,0.02566927284032832,2.4350446661345672e-05,0.0010220125564338494,0.0250315859655316,0.04846100944716368,0.09142869091651666,0.0001430153346005621,0.010707021874984785,0.2593364852997494,0.942901895197821,0.09739840305911514,0.7297687211267627,0.9880947949698929,0.9998313353085513,3.864426005265958e-05,2.456707303093012e-05,3.5114158550508546e-06,4.5146708344190674e-05,7.481639419786776e-05
point_dipole,PYR4_bright,16.86,0.00869106258553691,0.025819618085618827,2.8588032795556528e-05,0.0009083578531872884,0.025956071855326193,0.049214830878486916,0.09254885678618695,0.00044715575741630445,0.01104647617228655,0.25906409156095567,0.942048273312649,0.09865802179912055,0.7294232278623757,0.9864693029195173,0.9994510087771141,4.583322332739267e-05,3.1294821336950657e-05,6.495905735871e-07,6.063147236822516e-05,8.348796633424692e-05
point_dipole,PYR4_bright,16.865000000000002,0.008790463774286283,0.02598485541360704,3.442669247157834e-05,0.0007998082040279932,0.026958016447837654,0.049916763871236516,0.09366132903351539,0.0009125205982294995,0.011213720761369174,0.2585996474441171,0.9412644576425764,0.09993458222109791,0.7293521921552549,0.9843017946191625,0.9989636820417414,2.8314711901332637e-05,2.692776605847519e-05,1.3046467092627298e-07,1.798571383558999e-05,6.724417010876641e-05
point_dipole,PYR4_bright,16.87,0.008896035344976719,0.026162639634141217,4.6181479628975036e-05,0.0006970305358672893,0.028036659080831042,0.05057308777964937,0.09477032270086654,0.001530269318839543,0.01120965995255701,0.2579693209094606,0.9404883731611378,0.10120327559699711,0.7293611193224913,0.9818659990336214,0.9983748014593904,4.25037142361827e-05,2.2521270793098404e-05,9.553795818122247e-07,4.8642542330675905e-05,6.963495369634475e-05
point_dipole,PYR4_bright,16.875,0.00900765464446522,0.026351956580494017,7.002606200306967e-05,0.0006117814127453159,0.029194555751097875,0.051183333625943454,0.09587380301969073,0.001460864957431332,0.012407077306434035,0.2571592756379256,0.9397673115416425,0.10249200651912639,0.7295685032786585,0.9808215734721817,0.998391953278828,4.170018794918713e-05,2.6265971257574316e-05,3.3405644115082215e-06,3.86968164856728e-05,7.705107804508902e-05
point_dipole,PYR4_bright,16.88,0.009124952822857163,0.026550902598099484,0.00010625190096817104,0.0005728398375757375,0.030432978984600772,0.05175183331402692,0.09696543481229566,0.0008739542792423769,0.013544245890597698,0.2561734473370396,0.9390933041695533,0.10378852601867468,0.7299625484775528,0.9804302310816002,0.998903852190586,2.9909693562512527e-05,2.8183369912312954e-05,1.433343101441492e-07,1.3024148921242674e-05,7.393383723403785e-05
point_dipole,PYR4_bright,16.885,0.009247184186066735,0.026756479754499164,0.00014975627327712458,0.0006030333203494803,0.03175180292677761,0.052288747388160785,0.09804902635325645,0.0004243490279180447,0.01459205527621391,0.2550270081909764,0.9384203526997769,0.10508656646445247,0.730438118908456,0.9800983758665065,0.9993317284444596,4.371572599568978e-05,2.9975965187985698e-05,1.2011673725720499e-06,5.242502182523677e-05,7.84652643490552e-05
point_dipole,PYR4_bright,16.89,0.009374251622714932,0.026967545599925723,0.00012968656902374008,0.0006362195589206565,0.03315448392158668,0.0527953247849897,0.09911343992410347,0.0001311025787903888,0.015535777410684373,0.25369966495598884,0.9377908332572595,0.10639827083006959,0.7311775742998133,0.9805675588194603,0.9996023426165115,3.959033503584835e-05,2.5246441339864e-05,2.5455965844815748e-06,4.3299641506517036e-05,8.2591502603634e-05
point_dipole,PYR4_bright,16.895,0.009505374197192275,0.027180941592808806,0.00014764041036182445,0.0006630594722498772,0.03463962523138563,0.05328311011623666,0.10016058566263836,3.263409087070126e-05,0.014532520240826265,0.25222011191244464,0.9371810585720062,0.10771257314124899,0.7319686912554516,0.981636457741012,0.999624763408321,3.0457114564947816e-05,2.42252064256638e-05,7.687775430395005e-07,2.31234598092537e-05,7.614923423173303e-05
point_dipole,PYR4_bright,16.9,0.009640225517378007,0.027394940468238028,0.0001666647049191251,0.0007532958376025281,0.03621025076920631,0.05375864744257932,0.10118467702003875,0.0002240799447776618,0.013390299728459159,0.25057155168873807,0.9365553780504362,0.10902613250604047,0.7329791164960417,0.9828010888584693,0.9995585523620194,4.574898960668955e-05,2.931648490993182e-05,4.434454575395904e-06,4.374082032467224e-05,8.274136176837433e-05
point_dipole,PYR4_bright,16.905,0.009778591515046146,0.02760828278869572,0.00014232410682004498,0.0007095140283752685,0.03786669471454508,0.05422605974866629,0.10217990952939804,0.000355643999010773,0.012180562200673676,0.2487652882561416,0.935958948883904,0.11034320675802352,0.7341269547915384,0.9822176891235391,0.9994738777810043,3.639985238365727e-05,2.5766766682752736e-05,2.551348387889928e-06,3.5748952052552006e-05,7.44845194336013e-05
point_dipole,PYR4_bright,16.91,0.009919882845761126,0.02781867464524336,0.00011118097550619714,0.0007003013277406928,0.0396091030859014,0.05469508482121363,0.1031496209816723,0.00015989932805067164,0.010930610657861575,0.24681187251529568,0.9353527381635326,0.11165869664332392,0.7353719536050383,0.9818432343969858,0.9993441891460643,3.229416949260538e-05,2.5585189708926838e-05,1.3225751739837418e-06,3.1974234474204724e-05,7.43882384240848e-05
point_dipole,PYR4_bright,16.915,0.010064265800664466,0.02802640314605886,7.809103392386047e-05,0.0006974651655240745,0.04144057082138819,0.05516681176051146,0.10408411278058972,1.4862778270981833e-05,0.011968324822423439,0.2446960755920221,0.9347217159218969,0.11296556881724008,0.7368523609080889,0.9824650827883332,0.9989382081088803,4.720651692723169e-05,2.9592122472968538e-05,9.989670315287205e-07,5.499810940497671e-05,8.451933078593344e-05
point_dipole,PYR4_bright,16.92,0.010211481307969946,0.02823063715250146,4.7687909220950095e-05,0.000686877160769353,0.0433591432939549,0.05564511202027389,0.10498937008053351,4.2985988935882535e-05,0.01386694980430513,0.2424472254674709,0.9341112869880859,0.11427222673414579,0.7383613851373956,0.9834956672935334,0.9993277232403456,3.211968367036631e-05,2.6645762341014137e-05,3.738240453895625e-07,2.8608010019912544e-05,7.190267050380687e-05
point_dipole,PYR4_bright,16.925,0.01036158653150256,0.0284317382504188,2.5362240586569644e-05,0.0007210760409877107,0.045368233253902476,0.056131339412670046,0.10586232963245842,0.00019389365243697188,0.013495201787671317,0.24004677963252816,0.9334700331613932,0.11557324510468714,0.7400974292163206,0.9833993437171067,0.9996201303088202,3.7040894434127015e-05,2.5159157952938426e-05,3.801851830772174e-07,3.626005146895682e-05,7.675471713521293e-05
point_dipole,PYR4_bright,16.93,0.01051494708651187,0.028631479215160856,2.593263180333131e-05,0.0008146296800886274,0.04746714420304248,0.05662329509156484,0.10670304582928153,0.0005039715308421492,0.013746509371884727,0.23751255444659333,0.9328169087312668,0.11686382872493696,0.7419170948874367,0.9822210410832654,0.9992078368914898,4.484909065665451e-05,2.7107955938202524e-05,2.4603265587868732e-06,4.3334763656498906e-05,8.13961524601532e-05
point_dipole,PYR4_bright,16.935,0.010671570869698997,0.028830532556547526,1.612618968456913e-05,0.000911427809567941,0.04965638725145065,0.057118917159473384,0.10751968224030936,0.0009545611223752569,0.014465275727872793,0.23484996237127478,0.932178704031756,0.11815678231178738,0.7438495554363247,0.9826836443880453,0.9987994561859369,3.08079390717672e-05,2.676240223963201e-05,1.583367585548638e-06,1.5502183002825088e-05,7.756691444118239e-05
point_dipole,PYR4_bright,16.94,0.010832056133227819,0.02903192293191331,1.0691584833999852e-05,0.001011280877505197,0.0519384952595612,0.057613247325025006,0.1083076497128496,0.000961482745176726,0.01504289635103015,0.23204978194321277,0.9315136978920326,0.11944453738917969,0.7459733923793214,0.9834408258023645,0.9986467969471955,4.099864971456698e-05,2.871306688587798e-05,2.656480645418586e-06,4.901976656772493e-05,7.799674553062502e-05
point_dipole,PYR4_bright,16.945,0.010996744799556821,0.02923809067290276,1.6296979697459884e-05,0.0011132440884491748,0.054311063444383995,0.05810132415516473,0.10907802788679012,0.0006878200112010261,0.015468207785876265,0.2291400801386381,0.9308612504916689,0.12072705542933722,0.7481097702778543,0.9837738585646896,0.9991891649824997,4.068055360985792e-05,2.7699296731871784e-05,5.810829082389455e-06,4.3873217289087654e-05,8.085451987631427e-05
point_dipole,PYR4_bright,16.95,0.011166065792375704,0.029451717471415142,3.356087120453582e-05,0.0012169496844353814,0.056777786391134656,0.05857473679032728,0.10983125781835014,0.0012040713835589317,0.014645693531657743,0.22610195768478042,0.930226313971211,0.12201951623375441,0.7504661062617166,0.9835679258211291,0.9986403555943126,3.288344608600998e-05,2.4882748341105802e-05,7.226985373612847e-07,3.390895746984145e-05,7.769917339995192e-05
point_dipole,PYR4_bright,16.955000000000002,0.011340673893251921,0.02967686979094092,5.8346569777184954e-05,0.0013220098918150095,0.05933688118195435,0.05902843036824855,0.11057081460733725,0.001263636863215324,0.01359758200307128,0.22295840258259947,0.9295893964035722,0.1233086030974191,0.75285257347287,0.9834709156303121,0.9981169235455164,4.149933492760238e-05,2.9159614959559695e-05,1.9832096896930972e-06,3.68028818166012e-05,8.239888205154758e-05
point_dipole,PYR4_bright,16.96,0.011520894916388765,0.02991617813379558,5.782042664498902e-05,0.0014273974457451905,0.061989304594538684,0.05945398041468673,0.11130550273533235,0.000714271010782885,0.015104700514142618,0.21970963089112872,0.928986496287876,0.1246031049844375,0.7553648818126069,0.9835041374754839,0.9974021828322114,3.8628381048603e-05,2.8176109671938268e-05,1.4902593179378373e-06,3.608185795804749e-05,7.914759176418157e-05
point_dipole,PYR4_bright,16.965,0.011707279368920957,0.03017339463328146,5.1492663213027195e-05,0.0015329739428084502,0.06473683192583755,0.05984386034157603,0.11203197134495897,0.00032191960850311426,0.015484103604285003,0.216352905007021,0.9284142669880292,0.12591226038433978,0.7580126468944403,0.9825996507146465,0.9967381850632645,3.4593301473963786e-05,2.4590791692187078e-05,2.883811269354674e-06,3.8325156980221075e-05,7.236927270239192e-05
point_dipole,PYR4_bright,16.97,0.011900212446472621,0.03045182694962447,3.574763706380354e-05,0.0016380469438161834,0.06757674180728408,0.060195452449280665,0.11275951339409854,0.0005562441193822194,0.015070144998045154,0.2129132977924622,0.9278633214321471,0.12721892132412338,0.7606645259404871,0.9802252988864106,0.996896142175343,4.101367209966214e-05,2.8652798366319905e-05,3.6188457333476873e-06,4.416620678758644e-05,7.765956232937441e-05
point_dipole,PYR4_bright,16.975,0.012099922273448537,0.030753824404618758,2.5100788894343636e-05,0.0015783517452416088,0.0705128774415105,0.06050033791808878,0.11348592575188596,0.0010522072838855812,0.014501171916270808,0.20937297943235086,0.9273616316691816,0.12854249786848168,0.7635141527032011,0.9777915918995483,0.9968985840852245,3.8108139281137935e-05,2.98890173712031e-05,1.9902857076062776e-06,3.6591711932470193e-05,7.959295376161053e-05
point_dipole,PYR4_bright,16.98,0.012306663740771499,0.031082455095000294,2.071630322781703e-05,0.0014985214256113166,0.07354235447143272,0.060758838716380985,0.11421291924972138,0.0010637490514968891,0.013786403595728462,0.2057583983303844,0.9268996375301055,0.12987371188213603,0.7663452566856532,0.9782785529461412,0.9973544380904089,3.486001274221056e-05,2.548878173593577e-05,1.4229280323350295e-06,2.799559128094213e-05,7.74589036631672e-05
point_dipole,PYR4_bright,16.985,0.01252048529599656,0.03143932188111256,2.3527715228298093e-05,0.0014122549023252733,0.07666663776401365,0.06096964444746905,0.11494318265711854,0.0005341408571438459,0.012947642108800611,0.20206496928680673,0.9264681253464085,0.13120762311373763,0.769310074772607,0.9797450765808506,0.9975107881422749,4.174491012605144e-05,2.507307438530598e-05,3.0033780506187645e-06,3.750315684057244e-05,7.46390041162669e-05
point_dipole,PYR4_bright,16.990000000000002,0.012741238397235299,0.03182575715530172,3.4290994666366496e-05,0.0013202083627711948,0.07988656285797731,0.06113166220589271,0.11567032763481724,0.0008411122943258296,0.011998776954973906,0.19829639837002658,0.9260904980379372,0.1325569608810722,0.7723472033267688,0.9813535931492811,0.9967182572694467,3.6601358935134616e-05,3.084667110294879e-05,4.820767335343144e-07,2.709038698845062e-05,8.13031928014738e-05
point_dipole,PYR4_bright,16.995,0.012968806555974625,0.03224298241019498,3.708236453292328e-05,0.0012240522349096124,0.08319924613026498,0.06125192566740286,0.11639868951941996,0.0014287800207121546,0.010959337248068211,0.1944733389155117,0.9257433644419344,0.13390310006313955,0.775387302849359,0.9828895326738284,0.9972397380725172,3.5903334688365027e-05,2.883282405516899e-05,2.5538280099337943e-07,2.7570949027812182e-05,8.060225971045205e-05
point_dipole,PYR4_bright,17.0,0.01320277191866753,0.03269071426488486,3.494248570042106e-05,0.0012132046780011351,0.08660852311325426,0.061331398421365056,0.11711975800033934,0.0020621586315261375,0.009856984099754995,0.194545020953774,0.9254235278616231,0.13525609091956142,0.7785887727244185,0.984780315605977,0.9977660445992528,4.2301798344598e-05,2.2585204241408398e-05,7.249431891879267e-07,4.167648931736184e-05,8.0792051580691e-05
point_dipole,PYR4_bright,17.005,0.013442581125095747,0.033168864919371974,3.2732871144859914e-05,0.0012670448277053083,0.09011043629190957,0.06137909567599911,0.11783255608418619,0.00146768719386997,0.00933364996218252,0.19789777773902345,0.9251439199581541,0.1366063084297437,0.7817317168575878,0.9864894876370864,0.9984199374775397,3.440324075133927e-05,2.6922241413169207e-05,1.3707918254766688e-06,2.91859691892879e-05,6.957665548524463e-05
point_dipole,PYR4_bright,17.01,0.013687821360606468,0.03367671488053008,3.174427915638209e-05,0.001304278555248206,0.09370699799579044,0.061402492451614124,0.1185335295111549,0.0009274056326778672,0.009183655985178462,0.20115085694995935,0.9248711621969874,0.1379511815473543,0.7850088241257314,0.9879955556206742,0.9983892887964207,3.852399079211133e-05,3.1229509479518505e-05,9.083955290333501e-07,3.476390371130558e-05,8.412010313363813e-05
point_dipole,PYR4_bright,17.015,0.013937533611156397,0.03421246207024119,3.181771718525659e-05,0.0013230013288683031,0.09739794318695967,0.061408099802569165,0.11921303212496065,0.0008447271295774297,0.008435325810876828,0.20432524276647457,0.9246132422520003,0.1392902011958871,0.7875902360240729,0.989197371530513,0.9988622569860396,4.112433427436929e-05,2.9181862047140028e-05,4.408293187309727e-06,3.912636899041769e-05,8.091877429702161e-05
point_dipole,PYR4_bright,17.02,0.01419113530946011,0.03477504196015662,3.3825242405877505e-05,0.0013226032496560386,0.10118039484812548,0.06140843607334697,0.11987256714735567,0.0004021895029519593,0.007947302275657304,0.20740292808279168,0.9243673292109185,0.14061130539201758,0.7842245949426281,0.9906498495133034,0.999307863901227,3.309940627463637e-05,2.3599290964657762e-05,3.3894488149883536e-06,2.952698577885011e-05,7.912664944655087e-05
point_dipole,PYR4_bright,17.025,0.014447804736034745,0.035362256844544346,3.855994299282657e-05,0.0013030256085768664,0.10505800600690968,0.06140854593799308,0.1204997989931441,0.00012131956583895763,0.007006202464368147,0.21038258820685618,0.9241018125069781,0.1419241421042305,0.7809966307167068,0.9902967156232153,0.999516065064527,4.1836818993930695e-05,2.4401711626614402e-05,4.1057616912683e-06,4.019346827899023e-05,8.262214543835854e-05
point_dipole,PYR4_bright,17.03,0.014706488571178424,0.035971911617881484,4.666829250444037e-05,0.0012642284038440444,0.10902581841767228,0.06141932443818074,0.12109373507160587,2.783973970249249e-05,0.00558350845847005,0.2132773481318101,0.9238363167574399,0.14320685856817403,0.7779611157552306,0.9902914439265403,0.9995188318571037,3.7870233201200444e-05,3.043442333800962e-05,5.884835800086429e-07,4.13477146555853e-05,7.74960713187061e-05
