atom_i_1based,atom_j_1based,element_i,element_j,distance_nm,in_explicit_topology,in_geometry_graph,classification
1025,1026,B,N,0.14499999999999957,True,True,MATCHED
1026,1083,N,B,0.14603424255975045,True,True,MATCHED
1026,1085,N,B,0.14484129245487978,True,True,MATCHED
1027,1028,B,N,0.14499999999999957,True,True,MATCHED
1028,1085,N,B,0.14489306401619115,True,True,MATCHED
1028,1087,N,B,0.14551288602732082,True,True,MATCHED
1029,1030,B,N,0.14499999999999957,True,True,MATCHED
1030,1087,N,B,0.1448378403594867,True,True,MATCHED
1030,1089,N,B,0.1453340978573166,True,True,MATCHED
1031,1032,B,N,0.14499999999999957,True,True,MATCHED
1032,1089,N,B,0.14506205568652353,True,True,MATCHED
1032,1091,N,B,0.14511719401917866,True,True,MATCHED
1033,1034,B,N,0.14499999999999957,True,True,MATCHED
1034,1091,N,B,0.14514131045295164,True,True,MATCHED
1034,1093,N,B,0.14578751661236306,True,True,MATCHED
1035,1036,B,N,0.14499999999999957,True,True,MATCHED
1036,1093,N,B,0.14492411807563313,True,True,MATCHED
1036,1095,N,B,0.14514131045295164,True,True,MATCHED
1037,1038,B,N,0.14499999999999957,True,True,MATCHED
1038,1095,N,B,0.14511719401917905,True,True,MATCHED
1038,1097,N,B,0.14506205568652353,True,True,MATCHED
1039,1040,B,N,0.14499999999999957,True,True,MATCHED
1040,1097,N,B,0.1453340978573166,True,True,MATCHED
1040,1099,N,B,0.14556441872930362,True,True,MATCHED
1041,1042,B,N,0.14499999999999957,True,True,MATCHED
1042,1099,N,B,0.14484129245488003,True,True,MATCHED
1042,1101,N,B,0.14550257729676147,True,True,MATCHED
1043,1044,B,N,0.14499999999999957,True,True,MATCHED
1044,1101,N,B,0.14484129245488003,True,True,MATCHED
1044,1103,N,B,0.14556441872930362,True,True,MATCHED
1045,1046,B,N,0.14499999999999957,True,True,MATCHED
1046,1103,N,B,0.1453340978573166,True,True,MATCHED
1046,1105,N,B,0.14506205568652353,True,True,MATCHED
1047,1048,B,N,0.14499999999999957,True,True,MATCHED
1048,1105,N,B,0.14511719401917905,True,True,MATCHED
1048,1107,N,B,0.14514131045295164,True,True,MATCHED
1049,1050,B,N,0.14499999999999957,True,True,MATCHED
1050,1107,N,B,0.14492411807563313,True,True,MATCHED
1050,1109,N,B,0.14578751661236306,True,True,MATCHED
1051,1052,B,N,0.14499999999999957,True,True,MATCHED
1052,1109,N,B,0.14514131045295164,True,True,MATCHED
1052,1111,N,B,0.14511719401917866,True,True,MATCHED
1053,1054,B,N,0.14499999999999957,True,True,MATCHED
1054,1111,N,B,0.14506205568652353,True,True,MATCHED
1054,1113,N,B,0.1453340978573166,True,True,MATCHED
1055,1056,B,N,0.14499999999999957,True,True,MATCHED
1056,1113,N,B,0.1448378403594867,True,True,MATCHED
1056,1115,N,B,0.14551288602732082,True,True,MATCHED
1057,1058,B,N,0.14499999999999957,True,True,MATCHED
1058,1115,N,B,0.14489306401619115,True,True,MATCHED
1058,1117,N,B,0.14484129245487978,True,True,MATCHED
1059,1060,B,N,0.14499999999999957,True,True,MATCHED
1060,1117,N,B,0.14603424255975045,True,True,MATCHED
1060,1119,N,B,0.14533409785731677,True,True,MATCHED
1061,1062,B,N,0.14499999999999957,True,True,MATCHED
1062,1119,N,B,0.14506205568652353,True,True,MATCHED
1062,1121,N,B,0.14489306401619112,True,True,MATCHED
1063,1064,B,N,0.14499999999999957,True,True,MATCHED
1064,1121,N,B,0.14527560015363924,True,True,MATCHED
1064,1123,N,B,0.1448792600754161,True,True,MATCHED
1065,1066,B,N,0.14499999999999957,True,True,MATCHED
1066,1123,N,B,0.14574292435655337,True,True,MATCHED
1066,1125,N,B,0.14527560015363924,True,True,MATCHED
1067,1068,B,N,0.14499999999999957,True,True,MATCHED
1068,1125,N,B,0.14489306401619076,True,True,MATCHED
1068,1127,N,B,0.14506205568652353,True,True,MATCHED
1069,1070,B,N,0.14499999999999957,True,True,MATCHED
1070,1127,N,B,0.14533409785731677,True,True,MATCHED
1070,1129,N,B,0.14531001341958558,True,True,MATCHED
1071,1072,B,N,0.14499999999999957,True,True,MATCHED
1072,1129,N,B,0.1455128860273206,True,True,MATCHED
1072,1131,N,B,0.14428097587693287,True,True,MATCHED
1073,1074,B,N,0.14499999999999957,True,True,MATCHED
1074,1131,N,B,0.1455128860273206,True,True,MATCHED
1074,1133,N,B,0.14531001341958558,True,True,MATCHED
1075,1076,B,N,0.14499999999999957,True,True,MATCHED
1076,1133,N,B,0.14533409785731677,True,True,MATCHED
1076,1135,N,B,0.14506205568652353,True,True,MATCHED
1077,1078,B,N,0.14499999999999957,True,True,MATCHED
1078,1135,N,B,0.14489306401619076,True,True,MATCHED
1078,1137,N,B,0.14527560015363924,True,True,MATCHED
1079,1080,B,N,0.14499999999999957,True,True,MATCHED
1080,1137,N,B,0.14574292435655337,True,True,MATCHED
1080,1139,N,B,0.1448792600754161,True,True,MATCHED
1081,1082,B,N,0.14499999999999957,True,True,MATCHED
1082,1141,N,B,0.14506205568652353,True,True,MATCHED
1082,1199,N,B,0.14489306401619112,True,True,MATCHED
1083,1084,B,N,0.14499999999999957,True,True,MATCHED
1084,1141,N,B,0.14533409785731677,True,True,MATCHED
1084,1143,N,B,0.14603424255975045,True,True,MATCHED
1085,1086,B,N,0.14499999999999957,True,True,MATCHED
1086,1143,N,B,0.14484129245487978,True,True,MATCHED
1086,1145,N,B,0.14489306401619115,True,True,MATCHED
1087,1088,B,N,0.14499999999999957,True,True,MATCHED
1088,1145,N,B,0.14551288602732082,True,True,MATCHED
1088,1147,N,B,0.1448378403594867,True,True,MATCHED
1089,1090,B,N,0.14499999999999957,True,True,MATCHED
1090,1147,N,B,0.1453340978573166,True,True,MATCHED
1090,1149,N,B,0.14506205568652353,True,True,MATCHED
1091,1092,B,N,0.14499999999999957,True,True,MATCHED
1092,1149,N,B,0.14511719401917866,True,True,MATCHED
1092,1151,N,B,0.14514131045295164,True,True,MATCHED
1093,1094,B,N,0.14499999999999957,True,True,MATCHED
1094,1151,N,B,0.14578751661236306,True,True,MATCHED
1094,1153,N,B,0.14492411807563313,True,True,MATCHED
1095,1096,B,N,0.14499999999999957,True,True,MATCHED
1096,1153,N,B,0.14514131045295164,True,True,MATCHED
1096,1155,N,B,0.14511719401917905,True,True,MATCHED
1097,1098,B,N,0.14499999999999957,True,True,MATCHED
1098,1155,N,B,0.14506205568652353,True,True,MATCHED
1098,1157,N,B,0.1453340978573166,True,True,MATCHED
1099,1100,B,N,0.14499999999999957,True,True,MATCHED
1100,1157,N,B,0.14556441872930362,True,True,MATCHED
1100,1159,N,B,0.14484129245488003,True,True,MATCHED
1101,1102,B,N,0.14499999999999957,True,True,MATCHED
1102,1159,N,B,0.14550257729676147,True,True,MATCHED
1102,1161,N,B,0.14484129245488003,True,True,MATCHED
1103,1104,B,N,0.14499999999999957,True,True,MATCHED
1104,1161,N,B,0.14556441872930362,True,True,MATCHED
1104,1163,N,B,0.1453340978573166,True,True,MATCHED
1105,1106,B,N,0.14499999999999957,True,True,MATCHED
1106,1163,N,B,0.14506205568652353,True,True,MATCHED
1106,1165,N,B,0.14511719401917905,True,True,MATCHED
1107,1108,B,N,0.14499999999999957,True,True,MATCHED
1108,1165,N,B,0.14514131045295164,True,True,MATCHED
1108,1167,N,B,0.14492411807563313,True,True,MATCHED
1109,1110,B,N,0.14499999999999957,True,True,MATCHED
1110,1167,N,B,0.14578751661236306,True,True,MATCHED
1110,1169,N,B,0.14514131045295164,True,True,MATCHED
1111,1112,B,N,0.14499999999999957,True,True,MATCHED
1112,1169,N,B,0.14511719401917866,True,True,MATCHED
1112,1171,N,B,0.14506205568652353,True,True,MATCHED
1113,1114,B,N,0.14499999999999957,True,True,MATCHED
1114,1171,N,B,0.1453340978573166,True,True,MATCHED
1114,1173,N,B,0.1448378403594867,True,True,MATCHED
1115,1116,B,N,0.14499999999999957,True,True,MATCHED
1116,1173,N,B,0.14551288602732082,True,True,MATCHED
1116,1175,N,B,0.14489306401619115,True,True,MATCHED
1117,1118,B,N,0.14499999999999957,True,True,MATCHED
1118,1175,N,B,0.14484129245487978,True,True,MATCHED
1118,1177,N,B,0.14603424255975045,True,True,MATCHED
1119,1120,B,N,0.14499999999999957,True,True,MATCHED
1120,1177,N,B,0.14533409785731677,True,True,MATCHED
1120,1179,N,B,0.14506205568652353,True,True,MATCHED
1121,1122,B,N,0.14499999999999957,True,True,MATCHED
1122,1179,N,B,0.14489306401619112,True,True,MATCHED
1122,1181,N,B,0.14527560015363924,True,True,MATCHED
1123,1124,B,N,0.14499999999999957,True,True,MATCHED
1124,1181,N,B,0.1448792600754161,True,True,MATCHED
1124,1183,N,B,0.14574292435655337,True,True,MATCHED
1125,1126,B,N,0.14499999999999957,True,True,MATCHED
1126,1183,N,B,0.14527560015363924,True,True,MATCHED
1126,1185,N,B,0.14489306401619076,True,True,MATCHED
1127,1128,B,N,0.14499999999999957,True,True,MATCHED
1128,1185,N,B,0.14506205568652353,True,True,MATCHED
1128,1187,N,B,0.14533409785731677,True,True,MATCHED
1129,1130,B,N,0.14499999999999957,True,True,MATCHED
1130,1187,N,B,0.14531001341958558,True,True,MATCHED
1130,1189,N,B,0.1455128860273206,True,True,MATCHED
1131,1132,B,N,0.14499999999999957,True,True,MATCHED
1132,1189,N,B,0.14428097587693287,True,True,MATCHED
1132,1191,N,B,0.1455128860273206,True,True,MATCHED
1133,1134,B,N,0.14499999999999957,True,True,MATCHED
1134,1191,N,B,0.14531001341958558,True,True,MATCHED
1134,1193,N,B,0.14533409785731677,True,True,MATCHED
1135,1136,B,N,0.14499999999999957,True,True,MATCHED
1136,1193,N,B,0.14506205568652353,True,True,MATCHED
1136,1195,N,B,0.14489306401619076,True,True,MATCHED
1137,1138,B,N,0.14499999999999957,True,True,MATCHED
1138,1195,N,B,0.14527560015363924,True,True,MATCHED
1138,1197,N,B,0.14574292435655337,True,True,MATCHED
1139,1140,B,N,0.14499999999999957,True,True,MATCHED
1140,1197,N,B,0.1448792600754161,True,True,MATCHED
1140,1199,N,B,0.14527560015363924,True,True,MATCHED
1141,1142,B,N,0.14400000000000013,True,True,MATCHED
1142,1201,N,B,0.14533409785731632,True,True,MATCHED
1142,1259,N,B,0.14506205568652306,True,True,MATCHED
1143,1144,B,N,0.14400000000000013,True,True,MATCHED
1144,1201,N,B,0.14603424255974998,True,True,MATCHED
1144,1203,N,B,0.14484129245487934,True,True,MATCHED
1145,1146,B,N,0.14400000000000013,True,True,MATCHED
1146,1203,N,B,0.1448930640161907,True,True,MATCHED
1146,1205,N,B,0.14551288602732038,True,True,MATCHED
1147,1148,B,N,0.14400000000000013,True,True,MATCHED
1148,1205,N,B,0.14483784035948627,True,True,MATCHED
1148,1207,N,B,0.14533409785731613,True,True,MATCHED
1149,1150,B,N,0.14400000000000013,True,True,MATCHED
1150,1207,N,B,0.14506205568652306,True,True,MATCHED
1150,1209,N,B,0.14511719401917822,True,True,MATCHED
1151,1152,B,N,0.14400000000000013,True,True,MATCHED
1152,1209,N,B,0.1451413104529512,True,True,MATCHED
1152,1211,N,B,0.14578751661236258,True,True,MATCHED
1153,1154,B,N,0.14400000000000013,True,True,MATCHED
1154,1211,N,B,0.14492411807563269,True,True,MATCHED
1154,1213,N,B,0.1451413104529512,True,True,MATCHED
1155,1156,B,N,0.14400000000000013,True,True,MATCHED
1156,1213,N,B,0.14511719401917858,True,True,MATCHED
1156,1215,N,B,0.14506205568652306,True,True,MATCHED
1157,1158,B,N,0.14400000000000013,True,True,MATCHED
1158,1215,N,B,0.14533409785731613,True,True,MATCHED
1158,1217,N,B,0.14556441872930317,True,True,MATCHED
1159,1160,B,N,0.14400000000000013,True,True,MATCHED
1160,1217,N,B,0.14484129245487956,True,True,MATCHED
1160,1219,N,B,0.14550257729676103,True,True,MATCHED
1161,1162,B,N,0.14400000000000013,True,True,MATCHED
1162,1219,N,B,0.14484129245487956,True,True,MATCHED
1162,1221,N,B,0.14556441872930317,True,True,MATCHED
1163,1164,B,N,0.14400000000000013,True,True,MATCHED
1164,1221,N,B,0.14533409785731613,True,True,MATCHED
1164,1223,N,B,0.14506205568652306,True,True,MATCHED
1165,1166,B,N,0.14400000000000013,True,True,MATCHED
1166,1223,N,B,0.14511719401917858,True,True,MATCHED
1166,1225,N,B,0.1451413104529512,True,True,MATCHED
1167,1168,B,N,0.14400000000000013,True,True,MATCHED
1168,1225,N,B,0.14492411807563269,True,True,MATCHED
1168,1227,N,B,0.14578751661236258,True,True,MATCHED
1169,1170,B,N,0.14400000000000013,True,True,MATCHED
1170,1227,N,B,0.1451413104529512,True,True,MATCHED
1170,1229,N,B,0.14511719401917822,True,True,MATCHED
1171,1172,B,N,0.14400000000000013,True,True,MATCHED
1172,1229,N,B,0.14506205568652306,True,True,MATCHED
1172,1231,N,B,0.14533409785731613,True,True,MATCHED
1173,1174,B,N,0.14400000000000013,True,True,MATCHED
1174,1231,N,B,0.14483784035948627,True,True,MATCHED
1174,1233,N,B,0.14551288602732038,True,True,MATCHED
1175,1176,B,N,0.14400000000000013,True,True,MATCHED
1176,1233,N,B,0.1448930640161907,True,True,MATCHED
1176,1235,N,B,0.14484129245487934,True,True,MATCHED
1177,1178,B,N,0.14400000000000013,True,True,MATCHED
1178,1235,N,B,0.14603424255974998,True,True,MATCHED
1178,1237,N,B,0.14533409785731632,True,True,MATCHED
1179,1180,B,N,0.14400000000000013,True,True,MATCHED
1180,1237,N,B,0.14506205568652306,True,True,MATCHED
1180,1239,N,B,0.14489306401619068,True,True,MATCHED
1181,1182,B,N,0.14400000000000013,True,True,MATCHED
1182,1239,N,B,0.1452756001536388,True,True,MATCHED
1182,1241,N,B,0.14487926007541566,True,True,MATCHED
1183,1184,B,N,0.14400000000000013,True,True,MATCHED
1184,1241,N,B,0.1457429243565529,True,True,MATCHED
1184,1243,N,B,0.1452756001536388,True,True,MATCHED
1185,1186,B,N,0.14400000000000013,True,True,MATCHED
1186,1243,N,B,0.14489306401619031,True,True,MATCHED
1186,1245,N,B,0.14506205568652306,True,True,MATCHED
1187,1188,B,N,0.14400000000000013,True,True,MATCHED
1188,1245,N,B,0.14533409785731632,True,True,MATCHED
1188,1247,N,B,0.14531001341958513,True,True,MATCHED
1189,1190,B,N,0.14400000000000013,True,True,MATCHED
1190,1247,N,B,0.14551288602732013,True,True,MATCHED
1190,1249,N,B,0.14428097587693242,True,True,MATCHED
1191,1192,B,N,0.14400000000000013,True,True,MATCHED
1192,1249,N,B,0.14551288602732013,True,True,MATCHED
1192,1251,N,B,0.14531001341958513,True,True,MATCHED
1193,1194,B,N,0.14400000000000013,True,True,MATCHED
1194,1251,N,B,0.14533409785731632,True,True,MATCHED
1194,1253,N,B,0.14506205568652306,True,True,MATCHED
1195,1196,B,N,0.14400000000000013,True,True,MATCHED
1196,1253,N,B,0.14489306401619031,True,True,MATCHED
1196,1255,N,B,0.1452756001536388,True,True,MATCHED
1197,1198,B,N,0.14400000000000013,True,True,MATCHED
1198,1255,N,B,0.1457429243565529,True,True,MATCHED
1198,1257,N,B,0.14487926007541566,True,True,MATCHED
1199,1200,B,N,0.14400000000000013,True,True,MATCHED
1200,1257,N,B,0.1452756001536388,True,True,MATCHED
1200,1259,N,B,0.14489306401619068,True,True,MATCHED
1201,1202,B,N,0.14500000000000046,True,True,MATCHED
1202,1261,N,B,0.1455369368923229,True,True,MATCHED
1202,1319,N,B,0.14483438818181293,True,True,MATCHED
1203,1204,B,N,0.14500000000000046,True,True,MATCHED
1204,1261,N,B,0.14433987668000817,True,True,MATCHED
1204,1263,N,B,0.14439182802361086,True,True,MATCHED
1205,1206,B,N,0.14500000000000046,True,True,MATCHED
1206,1263,N,B,0.14501379244747725,True,True,MATCHED
1206,1265,N,B,0.1443364125922496,True,True,MATCHED
1207,1208,B,N,0.14500000000000046,True,True,MATCHED
1208,1265,N,B,0.14483438818181277,True,True,MATCHED
1208,1267,N,B,0.14456140563788109,True,True,MATCHED
1209,1210,B,N,0.14500000000000046,True,True,MATCHED
1210,1267,N,B,0.14461673485458001,True,True,MATCHED
1210,1269,N,B,0.1446409347314931,True,True,MATCHED
1211,1212,B,N,0.14500000000000046,True,True,MATCHED
1212,1269,N,B,0.14528936643815327,True,True,MATCHED
1212,1271,N,B,0.14442298985964805,True,True,MATCHED
1213,1214,B,N,0.14500000000000046,True,True,MATCHED
1214,1271,N,B,0.1446409347314931,True,True,MATCHED
1214,1273,N,B,0.14461673485458038,True,True,MATCHED
1215,1216,B,N,0.14500000000000046,True,True,MATCHED
1216,1273,N,B,0.14456140563788109,True,True,MATCHED
1216,1275,N,B,0.14483438818181277,True,True,MATCHED
1217,1218,B,N,0.14500000000000046,True,True,MATCHED
1218,1275,N,B,0.14506550244630867,True,True,MATCHED
1218,1277,N,B,0.1443398766800084,True,True,MATCHED
1219,1220,B,N,0.14500000000000046,True,True,MATCHED
1220,1277,N,B,0.14500344823486094,True,True,MATCHED
1220,1279,N,B,0.1443398766800084,True,True,MATCHED
1221,1222,B,N,0.14500000000000046,True,True,MATCHED
1222,1279,N,B,0.14506550244630867,True,True,MATCHED
1222,1281,N,B,0.14483438818181277,True,True,MATCHED
1223,1224,B,N,0.14500000000000046,True,True,MATCHED
1224,1281,N,B,0.14456140563788109,True,True,MATCHED
1224,1283,N,B,0.14461673485458038,True,True,MATCHED
1225,1226,B,N,0.14500000000000046,True,True,MATCHED
1226,1283,N,B,0.1446409347314931,True,True,MATCHED
1226,1285,N,B,0.14442298985964805,True,True,MATCHED
1227,1228,B,N,0.14500000000000046,True,True,MATCHED
1228,1285,N,B,0.14528936643815327,True,True,MATCHED
1228,1287,N,B,0.1446409347314931,True,True,MATCHED
1229,1230,B,N,0.14500000000000046,True,True,MATCHED
1230,1287,N,B,0.14461673485458001,True,True,MATCHED
1230,1289,N,B,0.14456140563788109,True,True,MATCHED
1231,1232,B,N,0.14500000000000046,True,True,MATCHED
1232,1289,N,B,0.14483438818181277,True,True,MATCHED
1232,1291,N,B,0.1443364125922496,True,True,MATCHED
1233,1234,B,N,0.14500000000000046,True,True,MATCHED
1234,1291,N,B,0.14501379244747725,True,True,MATCHED
1234,1293,N,B,0.14439182802361086,True,True,MATCHED
1235,1236,B,N,0.14500000000000046,True,True,MATCHED
1236,1293,N,B,0.14433987668000817,True,True,MATCHED
1236,1295,N,B,0.1455369368923229,True,True,MATCHED
1237,1238,B,N,0.14500000000000046,True,True,MATCHED
1238,1295,N,B,0.14483438818181293,True,True,MATCHED
1238,1297,N,B,0.14456140563788109,True,True,MATCHED
1239,1240,B,N,0.14500000000000046,True,True,MATCHED
1240,1297,N,B,0.14439182802361084,True,True,MATCHED
1240,1299,N,B,0.14477568856683093,True,True,MATCHED
1241,1242,B,N,0.14500000000000046,True,True,MATCHED
1242,1299,N,B,0.1443779761598008,True,True,MATCHED
1242,1301,N,B,0.1452446212429224,True,True,MATCHED
1243,1244,B,N,0.14500000000000046,True,True,MATCHED
1244,1301,N,B,0.14477568856683093,True,True,MATCHED
1244,1303,N,B,0.14439182802361047,True,True,MATCHED
1245,1246,B,N,0.14500000000000046,True,True,MATCHED
1246,1303,N,B,0.14456140563788109,True,True,MATCHED
1246,1305,N,B,0.14483438818181293,True,True,MATCHED
1247,1248,B,N,0.14500000000000046,True,True,MATCHED
1248,1305,N,B,0.14481022063376636,True,True,MATCHED
1248,1307,N,B,0.145013792447477,True,True,MATCHED
1249,1250,B,N,0.14500000000000046,True,True,MATCHED
1250,1307,N,B,0.14377760604489156,True,True,MATCHED
1250,1309,N,B,0.145013792447477,True,True,MATCHED
1251,1252,B,N,0.14500000000000046,True,True,MATCHED
1252,1309,N,B,0.14481022063376636,True,True,MATCHED
1252,1311,N,B,0.14483438818181293,True,True,MATCHED
1253,1254,B,N,0.14500000000000046,True,True,MATCHED
1254,1311,N,B,0.14456140563788109,True,True,MATCHED
1254,1313,N,B,0.14439182802361047,True,True,MATCHED
1255,1256,B,N,0.14500000000000046,True,True,MATCHED
1256,1313,N,B,0.14477568856683093,True,True,MATCHED
1256,1315,N,B,0.1452446212429224,True,True,MATCHED
1257,1258,B,N,0.14500000000000046,True,True,MATCHED
1258,1315,N,B,0.1443779761598008,True,True,MATCHED
1258,1317,N,B,0.14477568856683093,True,True,MATCHED
1259,1260,B,N,0.14500000000000046,True,True,MATCHED
1260,1317,N,B,0.14439182802361084,True,True,MATCHED
1260,1319,N,B,0.14456140563788109,True,True,MATCHED
1261,1262,B,N,0.1459999999999999,True,True,MATCHED
1262,1321,N,B,0.14433987668000817,True,True,MATCHED
1262,1379,N,B,0.1455369368923229,True,True,MATCHED
1263,1264,B,N,0.1459999999999999,True,True,MATCHED
1264,1321,N,B,0.14439182802361086,True,True,MATCHED
1264,1323,N,B,0.14501379244747725,True,True,MATCHED
1265,1266,B,N,0.1459999999999999,True,True,MATCHED
1266,1323,N,B,0.1443364125922496,True,True,MATCHED
1266,1325,N,B,0.14483438818181277,True,True,MATCHED
1267,1268,B,N,0.1459999999999999,True,True,MATCHED
1268,1325,N,B,0.14456140563788109,True,True,MATCHED
1268,1327,N,B,0.14461673485458001,True,True,MATCHED
1269,1270,B,N,0.1459999999999999,True,True,MATCHED
1270,1327,N,B,0.1446409347314931,True,True,MATCHED
1270,1329,N,B,0.14528936643815327,True,True,MATCHED
1271,1272,B,N,0.1459999999999999,True,True,MATCHED
1272,1329,N,B,0.14442298985964805,True,True,MATCHED
1272,1331,N,B,0.1446409347314931,True,True,MATCHED
1273,1274,B,N,0.1459999999999999,True,True,MATCHED
1274,1331,N,B,0.14461673485458038,True,True,MATCHED
1274,1333,N,B,0.14456140563788109,True,True,MATCHED
1275,1276,B,N,0.1459999999999999,True,True,MATCHED
1276,1333,N,B,0.14483438818181277,True,True,MATCHED
1276,1335,N,B,0.14506550244630867,True,True,MATCHED
1277,1278,B,N,0.1459999999999999,True,True,MATCHED
1278,1335,N,B,0.1443398766800084,True,True,MATCHED
1278,1337,N,B,0.14500344823486094,True,True,MATCHED
1279,1280,B,N,0.1459999999999999,True,True,MATCHED
1280,1337,N,B,0.1443398766800084,True,True,MATCHED
1280,1339,N,B,0.14506550244630867,True,True,MATCHED
1281,1282,B,N,0.1459999999999999,True,True,MATCHED
1282,1339,N,B,0.14483438818181277,True,True,MATCHED
1282,1341,N,B,0.14456140563788109,True,True,MATCHED
1283,1284,B,N,0.1459999999999999,True,True,MATCHED
1284,1341,N,B,0.14461673485458038,True,True,MATCHED
1284,1343,N,B,0.1446409347314931,True,True,MATCHED
1285,1286,B,N,0.1459999999999999,True,True,MATCHED
1286,1343,N,B,0.14442298985964805,True,True,MATCHED
1286,1345,N,B,0.14528936643815327,True,True,MATCHED
1287,1288,B,N,0.1459999999999999,True,True,MATCHED
1288,1345,N,B,0.1446409347314931,True,True,MATCHED
1288,1347,N,B,0.14461673485458001,True,True,MATCHED
1289,1290,B,N,0.1459999999999999,True,True,MATCHED
1290,1347,N,B,0.14456140563788109,True,True,MATCHED
1290,1349,N,B,0.14483438818181277,True,True,MATCHED
1291,1292,B,N,0.1459999999999999,True,True,MATCHED
1292,1349,N,B,0.1443364125922496,True,True,MATCHED
1292,1351,N,B,0.14501379244747725,True,True,MATCHED
1293,1294,B,N,0.1459999999999999,True,True,MATCHED
1294,1351,N,B,0.14439182802361086,True,True,MATCHED
1294,1353,N,B,0.14433987668000817,True,True,MATCHED
1295,1296,B,N,0.1459999999999999,True,True,MATCHED
1296,1353,N,B,0.1455369368923229,True,True,MATCHED
1296,1355,N,B,0.14483438818181293,True,True,MATCHED
1297,1298,B,N,0.1459999999999999,True,True,MATCHED
1298,1355,N,B,0.14456140563788109,True,True,MATCHED
1298,1357,N,B,0.14439182802361084,True,True,MATCHED
1299,1300,B,N,0.1459999999999999,True,True,MATCHED
1300,1357,N,B,0.14477568856683093,True,True,MATCHED
1300,1359,N,B,0.1443779761598008,True,True,MATCHED
1301,1302,B,N,0.1459999999999999,True,True,MATCHED
1302,1359,N,B,0.1452446212429224,True,True,MATCHED
1302,1361,N,B,0.14477568856683093,True,True,MATCHED
1303,1304,B,N,0.1459999999999999,True,True,MATCHED
1304,1361,N,B,0.14439182802361047,True,True,MATCHED
1304,1363,N,B,0.14456140563788109,True,True,MATCHED
1305,1306,B,N,0.1459999999999999,True,True,MATCHED
1306,1363,N,B,0.14483438818181293,True,True,MATCHED
1306,1365,N,B,0.14481022063376636,True,True,MATCHED
1307,1308,B,N,0.1459999999999999,True,True,MATCHED
1308,1365,N,B,0.145013792447477,True,True,MATCHED
1308,1367,N,B,0.14377760604489156,True,True,MATCHED
1309,1310,B,N,0.1459999999999999,True,True,MATCHED
1310,1367,N,B,0.145013792447477,True,True,MATCHED
1310,1369,N,B,0.14481022063376636,True,True,MATCHED
1311,1312,B,N,0.1459999999999999,True,True,MATCHED
1312,1369,N,B,0.14483438818181293,True,True,MATCHED
1312,1371,N,B,0.14456140563788109,True,True,MATCHED
1313,1314,B,N,0.1459999999999999,True,True,MATCHED
1314,1371,N,B,0.14439182802361047,True,True,MATCHED
1314,1373,N,B,0.14477568856683093,True,True,MATCHED
1315,1316,B,N,0.1459999999999999,True,True,MATCHED
1316,1373,N,B,0.1452446212429224,True,True,MATCHED
1316,1375,N,B,0.1443779761598008,True,True,MATCHED
1317,1318,B,N,0.1459999999999999,True,True,MATCHED
1318,1375,N,B,0.14477568856683093,True,True,MATCHED
1318,1377,N,B,0.14439182802361084,True,True,MATCHED
1319,1320,B,N,0.1459999999999999,True,True,MATCHED
1320,1377,N,B,0.14456140563788109,True,True,MATCHED
1320,1379,N,B,0.14483438818181293,True,True,MATCHED
1321,1322,B,N,0.14499999999999957,True,True,MATCHED
1322,1381,N,B,0.14439182802361086,True,True,MATCHED
1322,1439,N,B,0.14433987668000817,True,True,MATCHED
1323,1324,B,N,0.14499999999999957,True,True,MATCHED
1324,1381,N,B,0.14501379244747725,True,True,MATCHED
1324,1383,N,B,0.1443364125922496,True,True,MATCHED
1325,1326,B,N,0.14499999999999957,True,True,MATCHED
1326,1383,N,B,0.14483438818181277,True,True,MATCHED
1326,1385,N,B,0.14456140563788109,True,True,MATCHED
1327,1328,B,N,0.14499999999999957,True,True,MATCHED
1328,1385,N,B,0.14461673485458001,True,True,MATCHED
1328,1387,N,B,0.1446409347314931,True,True,MATCHED
1329,1330,B,N,0.14499999999999957,True,True,MATCHED
1330,1387,N,B,0.14528936643815327,True,True,MATCHED
1330,1389,N,B,0.14442298985964805,True,True,MATCHED
1331,1332,B,N,0.14499999999999957,True,True,MATCHED
1332,1389,N,B,0.1446409347314931,True,True,MATCHED
1332,1391,N,B,0.14461673485458038,True,True,MATCHED
1333,1334,B,N,0.14499999999999957,True,True,MATCHED
1334,1391,N,B,0.14456140563788109,True,True,MATCHED
1334,1393,N,B,0.14483438818181277,True,True,MATCHED
1335,1336,B,N,0.14499999999999957,True,True,MATCHED
1336,1393,N,B,0.14506550244630867,True,True,MATCHED
1336,1395,N,B,0.1443398766800084,True,True,MATCHED
1337,1338,B,N,0.14499999999999957,True,True,MATCHED
1338,1395,N,B,0.14500344823486094,True,True,MATCHED
1338,1397,N,B,0.1443398766800084,True,True,MATCHED
1339,1340,B,N,0.14499999999999957,True,True,MATCHED
1340,1397,N,B,0.14506550244630867,True,True,MATCHED
1340,1399,N,B,0.14483438818181277,True,True,MATCHED
1341,1342,B,N,0.14499999999999957,True,True,MATCHED
1342,1399,N,B,0.14456140563788109,True,True,MATCHED
1342,1401,N,B,0.14461673485458038,True,True,MATCHED
1343,1344,B,N,0.14499999999999957,True,True,MATCHED
1344,1401,N,B,0.1446409347314931,True,True,MATCHED
1344,1403,N,B,0.14442298985964805,True,True,MATCHED
1345,1346,B,N,0.14499999999999957,True,True,MATCHED
