center_node,center_element,center_node_type,end,angle_index,neighbor_1,neighbor_2,angle_deg,deviation_from_120_deg
S:1699,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1,H:LOWER:SEED:9,P:24,120.26490834514175,0.2649083451417482
S:1699,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,2,H:LOWER:SEED:9,P:26,120.26490834514175,0.2649083451417482
S:1699,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,3,P:24,P:26,119.47018330971652,-0.5298166902834822
S:1700,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1,A:LOWER:10:-6,P:26,49.738100975627624,-70.26189902437238
S:1700,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,2,A:LOWER:10:-6,P:28,130.21327612136906,10.213276121369063
S:1700,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,3,P:26,P:28,119.4921047363595,-0.5078952636405063
S:1701,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1,H:LOWER:SEED:10,P:28,119.90193482402822,-0.09806517597178299
S:1701,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,2,H:LOWER:SEED:10,P:30,119.90193482402822,-0.09806517597178299
S:1701,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,3,P:28,P:30,120.19613035194358,0.1961303519435802
S:1702,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1,A:LOWER:13:-5,P:30,35.02597322560242,-84.97402677439757
S:1702,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,2,A:LOWER:13:-5,P:32,144.91811637692467,24.918116376924672
S:1702,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,3,P:30,P:32,119.41227090399111,-0.5877290960088857
S:1703,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1,H:LOWER:SEED:11,P:32,120.25394763181994,0.2539476318199405
S:1703,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,2,H:LOWER:SEED:11,P:34,120.25394763182017,0.2539476318201679
S:1703,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,3,P:32,P:34,119.4921047363599,-0.5078952636400942
S:1704,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1,A:LOWER:13:5,P:34,145.22864393188794,25.228643931887945
S:1704,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,2,A:LOWER:13:5,P:36,34.89981346032039,-85.10018653967961
S:1704,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,3,P:34,P:36,120.1535588092654,0.15355880926540522
S:1705,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1,H:LOWER:SEED:12,P:36,120.18186092283284,0.18186092283283983
S:1705,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,2,H:LOWER:SEED:12,P:38,120.18186092283284,0.18186092283283983
S:1705,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,3,P:36,P:38,119.63627815433436,-0.36372184566563703
S:1706,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1,A:LOWER:10:6,P:38,130.26093875221835,10.260938752218351
S:1706,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,2,A:LOWER:10:6,P:40,49.737918515340056,-70.26208148465994
S:1706,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,3,P:38,P:40,119.63314175833044,-0.3668582416695614
S:1707,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1,H:LOWER:SEED:13,P:40,120.16225432397508,0.1622543239750769
S:1707,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,2,H:LOWER:SEED:13,P:42,120.1622543239749,0.16225432397490636
S:1707,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,3,P:40,P:42,119.67549135205002,-0.32450864794998324
S:1708,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1,A:LOWER:7:7,P:42,89.97409481602641,-30.02590518397359
S:1708,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,2,A:LOWER:7:7,P:44,89.9751216379715,-30.024878362028502
S:1708,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,3,P:42,P:44,119.49367073403285,-0.5063292659671532
S:1709,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,1,H:LOWER:SEED:14,P:44,120.03973563987097,0.03973563987096895
S:1709,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,2,H:LOWER:SEED:14,P:46,120.0397356398709,0.0397356398708979
S:1709,N,HEXAGONAL_EDGE_COMPLETION_SEED,LOWER,3,P:44,P:46,119.92052872025816,-0.07947127974183843
S:1710,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,A:UPPER:4:8,P:1641,49.93503993892826,-70.06496006107173
S:1710,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,A:UPPER:4:8,P:1643,130.02264613342342,10.022646133423422
S:1710,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1641,P:1643,119.49210473635922,-0.5078952636407763
S:1711,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,H:UPPER:SEED:0,P:1643,120.26490834514168,0.26490834514167716
S:1711,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,H:UPPER:SEED:0,P:1645,120.26490834514168,0.26490834514167716
S:1711,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1643,P:1645,119.47018330971667,-0.5298166902833259
S:1712,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,A:UPPER:1:9,P:1645,35.00570469989039,-84.99429530010961
S:1712,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,A:UPPER:1:9,P:1647,144.99878793355262,24.99878793355262
S:1712,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1645,P:1647,119.63627815433482,-0.3637218456651823
S:1713,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,H:UPPER:SEED:1,P:1647,119.95158734199788,-0.048412658002121134
S:1713,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,H:UPPER:SEED:1,P:1649,119.95158734199798,-0.04841265800202166
S:1713,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1647,P:1649,120.09682531600414,0.09682531600414279
S:1714,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,A:UPPER:-14:4,P:1649,145.04431622654852,25.044316226548517
S:1714,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,A:UPPER:-14:4,P:1651,34.96995429187313,-85.03004570812686
S:1714,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1649,P:1651,119.67549135205037,-0.32450864794962797
S:1715,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,H:UPPER:SEED:2,P:1651,120.25316463298384,0.2531646329838395
S:1715,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,H:UPPER:SEED:2,P:1653,120.25316463298384,0.2531646329838395
S:1715,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1651,P:1653,119.49367073403236,-0.5063292659676364
S:1716,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,A:UPPER:-14:2,P:1653,130.2859724754381,10.285972475438086
S:1716,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,A:UPPER:-14:2,P:1655,49.815274600167044,-70.18472539983296
S:1716,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1653,P:1655,119.92052872025862,-0.07947127974138368
S:1717,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,H:UPPER:SEED:3,P:1655,120.25316463298384,0.2531646329838395
S:1717,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,H:UPPER:SEED:3,P:1657,120.25316463298391,0.25316463298391056
S:1717,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1655,P:1657,119.49367073403228,-0.5063292659677217
S:1718,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,A:UPPER:-14:0,P:1657,90.0107736544594,-29.9892263455406
S:1718,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,A:UPPER:-14:0,P:1659,90.00947806058677,-29.990521939413227
S:1718,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1657,P:1659,119.67549135205037,-0.32450864794962797
S:1719,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,H:UPPER:SEED:4,P:1659,119.95158734199782,-0.04841265800217798
S:1719,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,H:UPPER:SEED:4,P:1661,119.95158734199798,-0.04841265800202166
S:1719,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1659,P:1661,120.09682531600421,0.09682531600421385
S:1720,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,A:UPPER:-14:-2,P:1661,49.847567149186794,-70.1524328508132
S:1720,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,A:UPPER:-14:-2,P:1663,129.9816931718934,9.981693171893397
S:1720,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1661,P:1663,119.11227951987675,-0.8877204801232494
S:1721,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,H:UPPER:SEED:5,P:1663,120.06803585034443,0.0680358503444296
S:1721,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,H:UPPER:SEED:5,P:1665,120.06803585034409,0.06803585034408854
S:1721,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1663,P:1665,119.86392829931148,-0.13607170068851815
S:1722,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,A:UPPER:-14:-4,P:1665,35.11681241294747,-84.88318758705253
S:1722,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,A:UPPER:-14:-4,P:1667,144.79129712906513,24.79129712906513
S:1722,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1665,P:1667,119.24966635256061,-0.7503336474393905
S:1723,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,H:UPPER:SEED:6,P:1667,119.90193482402842,-0.09806517597158404
S:1723,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,H:UPPER:SEED:6,P:1669,119.90193482402842,-0.09806517597158404
S:1723,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1667,P:1669,120.19613035194313,0.19613035194312545
S:1724,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,A:UPPER:1:-9,P:1669,144.91510202473503,24.915102024735035
S:1724,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,A:UPPER:1:-9,P:1671,35.03349348239605,-84.96650651760396
S:1724,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1669,P:1671,119.41227090399157,-0.5877290960084309
S:1725,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,H:UPPER:SEED:7,P:1671,120.37516682371964,0.3751668237196384
S:1725,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,H:UPPER:SEED:7,P:1673,120.37516682371971,0.37516682371970944
S:1725,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1671,P:1673,119.24966635256068,-0.7503336474393194
S:1726,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,A:UPPER:4:-8,P:1673,130.59596796208396,10.59596796208396
S:1726,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,A:UPPER:4:-8,P:1675,49.71468964819942,-70.28531035180058
S:1726,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1673,P:1675,120.55003108230528,0.5500310823052814
S:1727,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,H:UPPER:SEED:8,P:1675,120.44386024006164,0.44386024006163893
S:1727,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,H:UPPER:SEED:8,P:1677,120.44386024006164,0.44386024006163893
S:1727,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1675,P:1677,119.11227951987675,-0.8877204801232494
S:1728,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,A:UPPER:7:-7,P:1677,90.11688618557305,-29.88311381442695
S:1728,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,A:UPPER:7:-7,P:1679,89.88838791558145,-30.111612084418553
S:1728,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1677,P:1679,119.63314175833112,-0.36685824166887926
S:1729,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,H:UPPER:SEED:9,P:1621,120.16225432397495,0.162254323974949
S:1729,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,H:UPPER:SEED:9,P:1679,120.16225432397475,0.16225432397475004
S:1729,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1621,P:1679,119.67549135205033,-0.3245086479496706
S:1730,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,A:UPPER:10:-6,P:1621,49.839472306700884,-70.16052769329912
S:1730,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,A:UPPER:10:-6,P:1623,130.11860360041868,10.11860360041868
S:1730,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1621,P:1623,119.49367073403228,-0.5063292659677217
S:1731,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,H:UPPER:SEED:10,P:1623,120.03973563987067,0.039735639870670525
S:1731,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,H:UPPER:SEED:10,P:1625,120.03973563987074,0.03973563987074158
S:1731,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1623,P:1625,119.92052872025862,-0.07947127974138368
S:1732,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,A:UPPER:13:-5,P:1625,34.98940943380369,-85.01059056619631
S:1732,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,A:UPPER:13:-5,P:1627,144.9795040290432,24.9795040290432
S:1732,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1625,P:1627,119.49367073403238,-0.5063292659676222
S:1733,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,H:UPPER:SEED:11,P:1627,120.16225432397478,0.16225432397477846
S:1733,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,H:UPPER:SEED:11,P:1629,120.1622543239749,0.16225432397490636
S:1733,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1627,P:1629,119.67549135205033,-0.3245086479496706
S:1734,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,A:UPPER:13:5,P:1629,144.99971772766403,24.999717727664034
S:1734,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,A:UPPER:13:5,P:1631,35.003990185480994,-84.996009814519
S:1734,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1629,P:1631,119.63314175832984,-0.36685824167015824
S:1735,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,H:UPPER:SEED:12,P:1631,120.1818609228326,0.18186092283259825
S:1735,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,H:UPPER:SEED:12,P:1633,120.1818609228326,0.18186092283259825
S:1735,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1631,P:1633,119.63627815433482,-0.3637218456651823
S:1736,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,A:UPPER:10:6,P:1633,130.5381147889846,10.538114788984586
S:1736,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,A:UPPER:10:6,P:1635,49.6411406261329,-70.35885937386709
S:1736,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1633,P:1635,120.15355880926586,0.15355880926585996
S:1737,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,H:UPPER:SEED:13,P:1635,120.25394763181984,0.25394763181984104
S:1737,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,H:UPPER:SEED:13,P:1637,120.25394763181967,0.2539476318196705
S:1737,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1635,P:1637,119.49210473636049,-0.5078952636395115
S:1738,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,A:UPPER:7:7,P:1637,90.03400885845122,-29.965991141548784
S:1738,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,A:UPPER:7:7,P:1639,89.89291342016871,-30.10708657983129
S:1738,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1637,P:1639,119.41227090399157,-0.5877290960084309
S:1739,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,1,H:UPPER:SEED:14,P:1639,119.90193482402842,-0.09806517597158404
S:1739,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,2,H:UPPER:SEED:14,P:1641,119.90193482402842,-0.09806517597158404
S:1739,B,HEXAGONAL_EDGE_COMPLETION_SEED,UPPER,3,P:1639,P:1641,120.19613035194313,0.19613035194312545
