atom,name,r_ref_nm,r_cur_nm,delta_r_nm
651,B0651,1.20474,1.13504,-0.06970
652,N0652,1.20574,1.13811,-0.06762
653,B0653,1.20511,1.13816,-0.06695
654,N0654,1.20609,1.12802,-0.07806
655,B0655,1.20476,1.12143,-0.08334
656,N0656,1.20608,1.12554,-0.08055
657,B0657,1.20516,1.11935,-0.08581
658,N0658,1.20597,1.11428,-0.09169
659,B0659,1.20406,1.11210,-0.09196
660,N0660,1.20547,1.11628,-0.08919
661,B0661,1.20476,1.14470,-0.06006
662,N0662,1.20608,1.15172,-0.05436
663,B0663,1.20609,1.19839,-0.00769
664,N0664,1.20609,1.19333,-0.01275
665,B0665,1.20574,1.24432,0.03859
666,N0666,1.20574,1.24252,0.03679
667,B0667,1.20599,1.26335,0.05736
668,N0668,1.20599,1.26873,0.06274
669,B0669,1.20457,1.27809,0.07352
670,N0670,1.20589,1.28975,0.08386
671,B0671,1.20488,1.29200,0.08712
672,N0672,1.20547,1.29554,0.09007
673,B0673,1.20445,1.31855,0.11409
674,N0674,1.20587,1.32690,0.12103
675,B0675,1.20486,1.33785,0.13299
676,N0676,1.20573,1.32922,0.12350
677,B0677,1.20534,1.31443,0.10909
678,N0678,1.20630,1.31443,0.10813
679,B0679,1.20594,1.29604,0.09009
680,N0680,1.20594,1.30107,0.09513
681,B0681,1.20589,1.27818,0.07229
682,N0682,1.20589,1.27655,0.07066
683,B0683,1.20520,1.24789,0.04269
684,N0684,1.20615,1.23934,0.03319
685,B0685,1.20463,1.21317,0.00854
686,N0686,1.20549,1.20818,0.00269
687,B0687,1.20481,1.16572,-0.03909
688,N0688,1.20555,1.15865,-0.04690
689,B0689,1.20450,1.15290,-0.05160
690,N0690,1.20531,1.14653,-0.05878
691,B0691,1.20546,1.18329,-0.02217
692,N0692,1.20546,1.17663,-0.02884
693,B0693,1.20455,1.21157,0.00702
694,N0694,1.20455,1.20606,0.00151
695,B0695,1.20527,1.23883,0.03357
696,N0696,1.20527,1.22899,0.02372
697,B0697,1.20563,1.23782,0.03220
698,N0698,1.20465,1.23081,0.02617
699,B0699,1.20525,1.23143,0.02618
700,N0700,1.20566,1.23100,0.02535
701,B0701,1.20500,1.22782,0.02281
702,N0702,1.20559,1.21796,0.01237
703,B0703,1.20516,1.20375,-0.00141
704,N0704,1.20583,1.19438,-0.01145
705,B0705,1.20503,1.19127,-0.01376
706,N0706,1.20503,1.18008,-0.02495
707,B0707,1.20469,1.15525,-0.04945
708,N0708,1.20565,1.14627,-0.05937
709,B0709,1.20437,1.14414,-0.06024
710,N0710,1.20537,1.14411,-0.06126
711,B0711,1.20442,1.12304,-0.08138
712,N0712,1.20542,1.12893,-0.07649
713,B0713,1.20484,1.12528,-0.07956
714,N0714,1.20579,1.11990,-0.08589
715,B0715,1.20527,1.11505,-0.09022
716,N0716,1.20527,1.11126,-0.09401
717,B0717,1.20473,1.10894,-0.09579
718,N0718,1.20547,1.11266,-0.09281
719,B0719,1.20516,1.12439,-0.08077
720,N0720,1.20597,1.12305,-0.08293
721,B0721,1.20579,1.17438,-0.03142
722,N0722,1.20579,1.18906,-0.01673
723,B0723,1.20442,1.21886,0.01444
724,N0724,1.20542,1.22193,0.01651
725,B0725,1.20437,1.25406,0.04969
726,N0726,1.20537,1.25984,0.05447
727,B0727,1.20469,1.28433,0.07963
728,N0728,1.20565,1.27940,0.07375
729,B0729,1.20503,1.29184,0.08680
730,N0730,1.20503,1.29683,0.09180
731,B0731,1.20516,1.31529,0.11013
732,N0732,1.20583,1.32093,0.11510
733,B0733,1.20500,1.32555,0.12055
734,N0734,1.20559,1.33324,0.12765
735,B0735,1.20525,1.32516,0.11992
736,N0736,1.20566,1.32866,0.12300
737,B0737,1.20465,1.30971,0.10506
738,N0738,1.20465,1.30826,0.10361
739,B0739,1.20527,1.28365,0.07839
740,N0740,1.20527,1.28266,0.07739
741,B0741,1.20455,1.24806,0.04351
742,N0742,1.20455,1.24413,0.03958
743,B0743,1.20546,1.22796,0.02249
744,N0744,1.20546,1.22438,0.01891
745,B0745,1.20450,1.17543,-0.02907
746,N0746,1.20531,1.17324,-0.03207
747,B0747,1.20481,1.14422,-0.06059
748,N0748,1.20555,1.13578,-0.06977
749,B0749,1.20463,1.15283,-0.05180
750,N0750,1.20549,1.14254,-0.06295
751,B0751,1.20520,1.18268,-0.02252
752,N0752,1.20615,1.18293,-0.02322
753,B0753,1.20589,1.21907,0.01318
754,N0754,1.20589,1.22503,0.01914
755,B0755,1.20594,1.22929,0.02335
756,N0756,1.20594,1.22882,0.02288
757,B0757,1.20534,1.23243,0.02709
758,N0758,1.20630,1.23484,0.02854
759,B0759,1.20486,1.22236,0.01750
760,N0760,1.20573,1.22069,0.01497
761,B0761,1.20445,1.20210,-0.00235
762,N0762,1.20512,1.20777,0.00264
763,B0763,1.20547,1.18136,-0.02412
764,N0764,1.20547,1.18442,-0.02105
765,B0765,1.20457,1.16640,-0.03817
766,N0766,1.20589,1.16863,-0.03727
767,B0767,1.20501,1.13909,-0.06592
768,N0768,1.20599,1.14900,-0.05699
769,B0769,1.20474,1.13686,-0.06788
770,N0770,1.20574,1.13079,-0.07494
771,B0771,1.20511,1.12201,-0.08310
772,N0772,1.20609,1.11473,-0.09135
773,B0773,1.20476,1.11490,-0.08987
774,N0774,1.20608,1.11060,-0.09548
775,B0775,1.20516,1.10713,-0.09803
776,N0776,1.20597,1.10641,-0.09956
777,B0777,1.20473,1.11661,-0.08812
778,N0778,1.20547,1.12382,-0.08165
779,B0779,1.20527,1.13580,-0.06947
780,N0780,1.20527,1.14878,-0.05648
781,B0781,1.20511,1.21452,0.00942
782,N0782,1.20609,1.21252,0.00644
783,B0783,1.20574,1.23922,0.03349
784,N0784,1.20574,1.23477,0.02903
785,B0785,1.20501,1.27116,0.06615
786,N0786,1.20599,1.26670,0.06072
787,B0787,1.20457,1.28590,0.08133
788,N0788,1.20589,1.28260,0.07670
789,B0789,1.20488,1.30618,0.10130
790,N0790,1.20547,1.30409,0.09862
791,B0791,1.20371,1.33361,0.12990
792,N0792,1.20512,1.33869,0.13357
793,B0793,1.20486,1.33491,0.13005
794,N0794,1.20573,1.34782,0.14209
795,B0795,1.20534,1.31946,0.11412
796,N0796,1.20630,1.32697,0.12067
797,B0797,1.20495,1.29826,0.09331
798,N0798,1.20594,1.29834,0.09239
799,B0799,1.20490,1.27031,0.06541
800,N0800,1.20589,1.27197,0.06608
801,B0801,1.20425,1.23536,0.03111
802,N0802,1.20520,1.22928,0.02408
803,B0803,1.20463,1.19798,-0.00664
804,N0804,1.20549,1.19384,-0.01165
805,B0805,1.20481,1.14591,-0.05890
806,N0806,1.20555,1.13815,-0.06740
807,B0807,1.20450,1.12628,-0.07822
808,N0808,1.20531,1.11823,-0.08708
809,B0809,1.20506,1.15672,-0.04833
810,N0810,1.20546,1.15510,-0.05037
811,B0811,1.20455,1.20507,0.00052
812,N0812,1.20455,1.19150,-0.01305
813,B0813,1.20527,1.23118,0.02592
814,N0814,1.20527,1.22627,0.02100
815,B0815,1.20465,1.22997,0.02533
816,N0816,1.20465,1.23148,0.02683
817,B0817,1.20434,1.22880,0.02447
818,N0818,1.20566,1.23290,0.02724
819,B0819,1.20500,1.21628,0.01128
820,N0820,1.20559,1.21832,0.01273
821,B0821,1.20516,1.19985,-0.00531
822,N0822,1.20583,1.20844,0.00261
823,B0823,1.20503,1.18142,-0.02361
824,N0824,1.20503,1.17024,-0.03479
825,B0825,1.20469,1.15816,-0.04654
826,N0826,1.20565,1.15670,-0.04894
827,B0827,1.20437,1.14206,-0.06231
828,N0828,1.20537,1.14504,-0.06033
829,B0829,1.20432,1.11677,-0.08755
830,N0830,1.20542,1.11599,-0.08943
831,B0831,1.20484,1.10277,-0.10208
832,N0832,1.20579,1.10269,-0.10311
833,B0833,1.20527,1.10211,-0.10316
834,N0834,1.20527,1.10113,-0.10414
835,B0835,1.20473,1.11448,-0.09025
836,N0836,1.20547,1.12665,-0.07882
837,B0837,1.20516,1.14004,-0.06512
838,N0838,1.20597,1.15346,-0.05251
839,B0839,1.20476,1.17113,-0.03364
840,N0840,1.20568,1.18107,-0.02461
841,B0841,1.20442,1.20967,0.00525
842,N0842,1.20442,1.20974,0.00532
843,B0843,1.20537,1.24982,0.04445
844,N0844,1.20537,1.25244,0.04708
845,B0845,1.20469,1.27627,0.07158
846,N0846,1.20565,1.28118,0.07554
847,B0847,1.20503,1.29373,0.08870
848,N0848,1.20503,1.29671,0.09167
849,B0849,1.20516,1.32265,0.11750
850,N0850,1.20583,1.32526,0.11943
851,B0851,1.20500,1.34426,0.13926
852,N0852,1.20559,1.33881,0.13322
853,B0853,1.20434,1.33911,0.13478
854,N0854,1.20566,1.33184,0.12619
855,B0855,1.20465,1.31758,0.11293
856,N0856,1.20465,1.31898,0.11434
857,B0857,1.20527,1.28441,0.07915
858,N0858,1.20527,1.28119,0.07593
859,B0859,1.20455,1.24750,0.04295
860,N0860,1.20553,1.23947,0.03394
861,B0861,1.20414,1.20517,0.00103
862,N0862,1.20546,1.20072,-0.00475
863,B0863,1.20450,1.15626,-0.04824
864,N0864,1.20531,1.15609,-0.04922
865,B0865,1.20481,1.12627,-0.07854
866,N0866,1.20622,1.12627,-0.07995
867,B0867,1.20463,1.13495,-0.06968
868,N0868,1.20549,1.13495,-0.07055
869,B0869,1.20520,1.16134,-0.04386
870,N0870,1.20615,1.16571,-0.04044
871,B0871,1.20490,1.20287,-0.00203
872,N0872,1.20589,1.19585,-0.01005
873,B0873,1.20495,1.22917,0.02422
874,N0874,1.20594,1.22129,0.01535
875,B0875,1.20439,1.22871,0.02432
876,N0876,1.20630,1.22778,0.02149
877,B0877,1.20486,1.22679,0.02193
878,N0878,1.20573,1.21653,0.01080
879,B0879,1.20371,1.21839,0.01468
880,N0880,1.20512,1.20992,0.00479
881,B0881,1.20488,1.18918,-0.01571
882,N0882,1.20547,1.19424,-0.01123
883,B0883,1.20457,1.16408,-0.04049
884,N0884,1.20589,1.17485,-0.03105
885,B0885,1.20501,1.14391,-0.06110
886,N0886,1.20599,1.15211,-0.05388
887,B0887,1.20474,1.13214,-0.07260
888,N0888,1.20574,1.11602,-0.08971
889,B0889,1.20511,1.10175,-0.10336
890,N0890,1.20609,1.09890,-0.10719
891,B0891,1.20476,1.09346,-0.11130
892,N0892,1.20608,1.09502,-0.11107
893,B0893,1.20516,1.11481,-0.09035
894,N0894,1.20597,1.11694,-0.08903
895,B0895,1.20473,1.14629,-0.05844
896,N0896,1.20547,1.14436,-0.06111
897,B0897,1.20527,1.16775,-0.03752
898,N0898,1.20527,1.16365,-0.04162
899,B0899,1.20484,1.19839,-0.00645
900,N0900,1.20579,1.19811,-0.00768
901,B0901,1.20574,1.23477,0.02903
902,N0902,1.20574,1.24595,0.04021
903,B0903,1.20501,1.27116,0.06615
904,N0904,1.20620,1.28622,0.08003
905,B0905,1.20457,1.29709,0.09251
906,N0906,1.20589,1.30353,0.09764
907,B0907,1.20488,1.30565,0.10076
908,N0908,1.20547,1.30923,0.10376
909,B0909,1.20371,1.32937,0.12566
910,N0910,1.20512,1.32529,0.12017
911,B0911,1.20486,1.33341,0.12855
912,N0912,1.20573,1.33059,0.12486
913,B0913,1.20534,1.32572,0.12037
914,N0914,1.20630,1.33735,0.13105
915,B0915,1.20594,1.30255,0.09660
916,N0916,1.20594,1.30672,0.10078
917,B0917,1.20589,1.25828,0.05238
918,N0918,1.20589,1.25289,0.04700
919,B0919,1.20425,1.21327,0.00903
920,N0920,1.20615,1.21002,0.00387
921,B0921,1.20463,1.17951,-0.02511
922,N0922,1.20549,1.17845,-0.02704
923,B0923,1.20481,1.13252,-0.07229
924,N0924,1.20622,1.13533,-0.07089
925,B0925,1.20450,1.13265,-0.07185
926,N0926,1.20531,1.14623,-0.05908
927,B0927,1.20546,1.14784,-0.05763
928,N0928,1.20546,1.14561,-0.05985
929,B0929,1.20455,1.17524,-0.02931
930,N0930,1.20455,1.17934,-0.02521
931,B0931,1.20527,1.20147,-0.00379
932,N0932,1.20527,1.19863,-0.00664
933,B0933,1.20465,1.22558,0.02093
934,N0934,1.20465,1.22366,0.01901
935,B0935,1.20525,1.22670,0.02145
936,N0936,1.20566,1.23024,0.02459
937,B0937,1.20500,1.20871,0.00370
938,N0938,1.20559,1.21075,0.00516
939,B0939,1.20516,1.19955,-0.00561
940,N0940,1.20583,1.20690,0.00107
941,B0941,1.20503,1.18949,-0.01555
942,N0942,1.20503,1.19038,-0.01465
943,B0943,1.20469,1.16713,-0.03756
944,N0944,1.20565,1.16495,-0.04070
945,B0945,1.20537,1.12709,-0.07828
946,N0946,1.20537,1.13606,-0.06930
947,B0947,1.20531,1.10815,-0.09717
948,N0948,1.20542,1.10835,-0.09707
949,B0949,1.20484,1.09451,-0.11033
950,N0950,1.20579,1.09444,-0.11135
951,B0951,1.20527,1.10560,-0.09967
952,N0952,1.20527,1.11042,-0.09485
953,B0953,1.20406,1.12616,-0.07790
954,N0954,1.20547,1.12989,-0.07558
955,B0955,1.20516,1.15212,-0.05304
956,N0956,1.20597,1.16017,-0.04580
957,B0957,1.20476,1.17986,-0.02491
958,N0958,1.20608,1.17695,-0.02914
959,B0959,1.20511,1.20342,-0.00168
960,N0960,1.20609,1.20046,-0.00563
961,B0961,1.20537,1.27498,0.06961
962,N0962,1.20537,1.28033,0.07496
963,B0963,1.20469,1.29726,0.09257
964,N0964,1.20565,1.30351,0.09787
965,B0965,1.20503,1.31054,0.10551
966,N0966,1.20503,1.31493,0.10989
967,B0967,1.20516,1.31931,0.11415
968,N0968,1.20583,1.31347,0.10764
969,B0969,1.20500,1.32480,0.11979
970,N0970,1.20559,1.32220,0.11661
971,B0971,1.20434,1.33725,0.13291
972,N0972,1.20566,1.33823,0.13257
973,B0973,1.20563,1.32195,0.11633
974,N0974,1.20563,1.30953,0.10390
975,B0975,1.20527,1.27379,0.06852
976,N0976,1.20627,1.26556,0.05930
977,B0977,1.20455,1.22465,0.02010
978,N0978,1.20455,1.21373,0.00918
979,B0979,1.20414,1.19315,-0.01099
980,N0980,1.20546,1.18064,-0.02483
981,B0981,1.20450,1.15374,-0.05077
982,N0982,1.20531,1.15374,-0.05158
983,B0983,1.20481,1.14218,-0.06263
984,N0984,1.20555,1.14326,-0.06229
985,B0985,1.20463,1.14075,-0.06387
986,N0986,1.20549,1.14210,-0.06339
987,B0987,1.20520,1.15577,-0.04943
988,N0988,1.20615,1.15819,-0.04796
989,B0989,1.20589,1.19482,-0.01108
990,N0990,1.20589,1.19579,-0.01011
991,B0991,1.20495,1.20903,0.00408
992,N0992,1.20495,1.22102,0.01607
993,B0993,1.20534,1.23131,0.02597
994,N0994,1.20630,1.23689,0.03060
995,B0995,1.20486,1.22070,0.01584
996,N0996,1.20573,1.22569,0.01996
997,B0997,1.20371,1.20857,0.00486
998,N0998,1.20512,1.21919,0.01406
999,B0999,1.20488,1.20314,-0.00175
1000,N1000,1.20547,1.19953,-0.00594
1001,B1001,1.20457,1.17485,-0.02973
1002,N1002,1.20589,1.16468,-0.04122
1003,B1003,1.20599,1.14788,-0.05811
1004,N1004,1.20501,1.13473,-0.07028
1005,B1005,1.20574,1.11104,-0.09469
1006,N1006,1.20574,1.10932,-0.09642
1007,B1007,1.20511,1.10899,-0.09611
1008,N1008,1.20609,1.11658,-0.08950
1009,B1009,1.20476,1.10378,-0.10098
1010,N1010,1.20608,1.10928,-0.09680
1011,B1011,1.20516,1.12683,-0.07834
1012,N1012,1.20597,1.12540,-0.08057
1013,B1013,1.20406,1.14165,-0.06241
1014,N1014,1.20547,1.13529,-0.07019
1015,B1015,1.20527,1.16706,-0.03821
1016,N1016,1.20527,1.16800,-0.03727
1017,B1017,1.20484,1.18100,-0.02384
1018,N1018,1.20579,1.18384,-0.02196
1019,B1019,1.20542,1.22677,0.02136
1020,N1020,1.20442,1.23069,0.02627
1021,B1021,1.20501,1.29203,0.08702
1022,N1022,1.20599,1.29225,0.08626
1023,B1023,1.20457,1.30891,0.10434
1024,N1024,1.20589,1.30753,0.10164
1025,B1025,1.20547,1.31148,0.10601
1026,N1026,1.20547,1.31714,0.11166
1027,B1027,1.20371,1.31703,0.11332
1028,N1028,1.20512,1.32540,0.12028
1029,B1029,1.20486,1.33449,0.12962
1030,N1030,1.20573,1.34202,0.13630
1031,B1031,1.20534,1.32590,0.12055
1032,N1032,1.20630,1.32153,0.11523
1033,B1033,1.20594,1.28516,0.07922
1034,N1034,1.20594,1.28116,0.07522
1035,B1035,1.20589,1.23689,0.03100
1036,N1036,1.20589,1.22840,0.02251
1037,B1037,1.20520,1.19132,-0.01388
1038,N1038,1.20615,1.18405,-0.02210
1039,B1039,1.20463,1.15735,-0.04727
1040,N1040,1.20549,1.15344,-0.05206
1041,B1041,1.20481,1.14166,-0.06315
1042,N1042,1.20555,1.14165,-0.06390
1043,B1043,1.20450,1.14107,-0.06343
1044,N1044,1.20531,1.14407,-0.06124
1045,B1045,1.20506,1.15159,-0.05347
1046,N1046,1.20546,1.16176,-0.04370
1047,B1047,1.20455,1.17272,-0.03183
1048,N1048,1.20455,1.17993,-0.02462
1049,B1049,1.20527,1.21366,0.00840
1050,N1050,1.20527,1.21673,0.01146
1051,B1051,1.20465,1.23342,0.02877
1052,N1052,1.20465,1.23218,0.02753
1053,B1053,1.20566,1.22941,0.02375
1054,N1054,1.20566,1.23117,0.02552
1055,B1055,1.20500,1.22483,0.01983
1056,N1056,1.20559,1.22829,0.02270
1057,B1057,1.20441,1.21016,0.00575
1058,N1058,1.20583,1.20393,-0.00190
1059,B1059,1.20503,1.17920,-0.02583
1060,N1060,1.20503,1.17875,-0.02628
1061,B1061,1.20469,1.15672,-0.04797
1062,N1062,1.20565,1.15648,-0.04916
1063,B1063,1.20537,1.11600,-0.08937
1064,N1064,1.20537,1.11996,-0.08541
1065,B1065,1.20542,1.10936,-0.09605
1066,N1066,1.20442,1.11627,-0.08815
1067,B1067,1.20484,1.11232,-0.09252
1068,N1068,1.20579,1.11897,-0.08683
1069,B1069,1.20527,1.11586,-0.08940
1070,N1070,1.20527,1.11604,-0.08923
1071,B1071,1.20406,1.12863,-0.07543
1072,N1072,1.20547,1.13159,-0.07388
1073,B1073,1.20516,1.15034,-0.05482
1074,N1074,1.20597,1.15034,-0.05563
1075,B1075,1.20476,1.17816,-0.02660
1076,N1076,1.20608,1.17550,-0.03058
1077,B1077,1.20511,1.20729,0.00219
1078,N1078,1.20609,1.21432,0.00824
1079,B1079,1.20574,1.26073,0.05500
1080,N1080,1.20574,1.27256,0.06683
1081,B1081,1.20469,1.29859,0.09390
1082,N1082,1.20565,1.30351,0.09786
1083,B1083,1.20503,1.30712,0.10209
1084,N1084,1.20503,1.30712,0.10209
1085,B1085,1.20516,1.31977,0.11461
1086,N1086,1.20583,1.32324,0.11742
1087,B1087,1.20500,1.34306,0.13806
1088,N1088,1.20559,1.34219,0.13660
1089,B1089,1.20434,1.34875,0.14441
1090,N1090,1.20566,1.34847,0.14282
1091,B1091,1.20563,1.29841,0.09278
1092,N1092,1.20465,1.31027,0.10562
1093,B1093,1.20527,1.25939,0.05413
1094,N1094,1.20527,1.26738,0.06212
1095,B1095,1.20455,1.20257,-0.00198
1096,N1096,1.20455,1.20525,0.00070
1097,B1097,1.20414,1.17031,-0.03383
1098,N1098,1.20546,1.16406,-0.04140
1099,B1099,1.20450,1.14622,-0.05828
1100,N1100,1.20531,1.13685,-0.06846
1101,B1101,1.20481,1.13748,-0.06732
1102,N1102,1.20555,1.12764,-0.07791
1103,B1103,1.20463,1.15596,-0.04867
1104,N1104,1.20549,1.15417,-0.05132
1105,B1105,1.20520,1.17565,-0.02955
1106,N1106,1.20615,1.17274,-0.03341
1107,B1107,1.20589,1.19884,-0.00705
1108,N1108,1.20589,1.19585,-0.01005
1109,B1109,1.20495,1.22594,0.02099
1110,N1110,1.20594,1.22648,0.02053
1111,B1111,1.20534,1.23206,0.02671
1112,N1112,1.20630,1.24097,0.03468
1113,B1113,1.20486,1.23262,0.02776
1114,N1114,1.20573,1.23013,0.02440
1115,B1115,1.20371,1.21277,0.00906
1116,N1116,1.20512,1.21068,0.00556
1117,B1117,1.20488,1.19010,-0.01479
1118,N1118,1.20547,1.19157,-0.01390
1119,B1119,1.20457,1.16647,-0.03811
1120,N1120,1.20589,1.17587,-0.03002
1121,B1121,1.20501,1.13321,-0.07180
1122,N1122,1.20599,1.14089,-0.06510
1123,B1123,1.20574,1.11168,-0.09406
1124,N1124,1.20574,1.11893,-0.08680
1125,B1125,1.20511,1.12006,-0.08504
1126,N1126,1.20609,1.12544,-0.08065
1127,B1127,1.20476,1.11990,-0.08486
1128,N1128,1.20608,1.12540,-0.08069
1129,B1129,1.20516,1.11548,-0.08968
1130,N1130,1.20597,1.12184,-0.08413
1131,B1131,1.20406,1.14088,-0.06318
1132,N1132,1.20547,1.13674,-0.06874
1133,B1133,1.20527,1.16381,-0.04146
1134,N1134,1.20527,1.16441,-0.04086
1135,B1135,1.20484,1.19545,-0.00939
1136,N1136,1.20579,1.20365,-0.00214
1137,B1137,1.20442,1.24580,0.04137
1138,N1138,1.20442,1.24779,0.04337
1139,B1139,1.20537,1.28435,0.07899
1140,N1140,1.20537,1.28778,0.08241
1141,B1141,1.20457,1.30945,0.10487
1142,N1142,1.20589,1.31199,0.10609
1143,B1143,1.20547,1.30865,0.10318
1144,N1144,1.20547,1.30801,0.10253
1145,B1145,1.20445,1.33575,0.13130
1146,N1146,1.20587,1.33867,0.13281
1147,B1147,1.20486,1.35306,0.14820
1148,N1148,1.20573,1.35656,0.15084
1149,B1149,1.20534,1.33341,0.12807
1150,N1150,1.20630,1.33802,0.13173
1151,B1151,1.20594,1.29220,0.08626
1152,N1152,1.20594,1.29425,0.08831
1153,B1153,1.20589,1.22601,0.02011
1154,N1154,1.20589,1.22898,0.02308
1155,B1155,1.20520,1.18176,-0.02344
1156,N1156,1.20615,1.17476,-0.03139
1157,B1157,1.20463,1.14040,-0.06423
1158,N1158,1.20549,1.12884,-0.07665
1159,B1159,1.20481,1.13033,-0.07448
1160,N1160,1.20622,1.13387,-0.07235
1161,B1161,1.20450,1.13333,-0.07118
1162,N1162,1.20531,1.13609,-0.06923
1163,B1163,1.20506,1.16705,-0.03801
1164,N1164,1.20546,1.16167,-0.04380
1165,B1165,1.20455,1.18303,-0.02152
1166,N1166,1.20455,1.18178,-0.02277
1167,B1167,1.20527,1.20868,0.00341
1168,N1168,1.20527,1.21765,0.01239
1169,B1169,1.20465,1.23726,0.03261
1170,N1170,1.20465,1.23726,0.03261
1171,B1171,1.20525,1.23170,0.02645
1172,N1172,1.20566,1.23570,0.03004
1173,B1173,1.20500,1.21485,0.00985
1174,N1174,1.20559,1.21267,0.00708
1175,B1175,1.20516,1.20662,0.00146
1176,N1176,1.20583,1.20837,0.00254
1177,B1177,1.20503,1.18417,-0.02086
1178,N1178,1.20503,1.18826,-0.01677
1179,B1179,1.20469,1.15990,-0.04479
1180,N1180,1.20565,1.16430,-0.04135
1181,B1181,1.20437,1.12988,-0.07449
1182,N1182,1.20537,1.13185,-0.07351
1183,B1183,1.20442,1.11529,-0.08913
1184,N1184,1.20542,1.13317,-0.07225
1185,B1185,1.20484,1.12386,-0.08098
1186,N1186,1.20579,1.13371,-0.07208
1187,B1187,1.20527,1.12025,-0.08502
1188,N1188,1.20527,1.12867,-0.07660
1189,B1189,1.20473,1.12190,-0.08283
1190,N1190,1.20547,1.13111,-0.07436
1191,B1191,1.20516,1.15303,-0.05213
1192,N1192,1.20597,1.14455,-0.06142
1193,B1193,1.20476,1.17503,-0.02973
1194,N1194,1.20608,1.17067,-0.03541
1195,B1195,1.20511,1.22532,0.02021
1196,N1196,1.20609,1.22529,0.01920
1197,B1197,1.20574,1.26896,0.06322
1198,N1198,1.20574,1.26420,0.05846
1199,B1199,1.20501,1.29648,0.09147
1200,N1200,1.20620,1.30021,0.09402
1201,B1201,1.20503,1.31090,0.10586
1202,N1202,1.20503,1.31449,0.10946
1203,B1203,1.20516,1.32230,0.11715
1204,N1204,1.20583,1.33698,0.13116
1205,B1205,1.20500,1.35156,0.14655
1206,N1206,1.20559,1.35206,0.14647
1207,B1207,1.20525,1.35425,0.14900
1208,N1208,1.20566,1.35681,0.15115
1209,B1209,1.20465,1.31696,0.11232
1210,N1210,1.20465,1.30740,0.10275
1211,B1211,1.20527,1.26135,0.05608
1212,N1212,1.20527,1.24816,0.04290
1213,B1213,1.20455,1.19337,-0.01118
1214,N1214,1.20455,1.18854,-0.01601
1215,B1215,1.20546,1.14623,-0.05924
1216,N1216,1.20546,1.14666,-0.05880
1217,B1217,1.20450,1.12358,-0.08092
1218,N1218,1.20590,1.13139,-0.07451
1219,B1219,1.20481,1.13623,-0.06858
1220,N1220,1.20622,1.13249,-0.07373
1221,B1221,1.20463,1.15150,-0.05313
1222,N1222,1.20549,1.15194,-0.05355
1223,B1223,1.20520,1.17396,-0.03123
1224,N1224,1.20615,1.17396,-0.03219
1225,B1225,1.20589,1.20273,-0.00317
1226,N1226,1.20589,1.20875,0.00286
1227,B1227,1.20495,1.23417,0.02922
1228,N1228,1.20594,1.24499,0.03905
1229,B1229,1.20534,1.23151,0.02616
1230,N1230,1.20630,1.23281,0.02651
1231,B1231,1.20486,1.22791,0.02305
1232,N1232,1.20573,1.22710,0.02137
1233,B1233,1.20445,1.20365,-0.00080
1234,N1234,1.20512,1.20370,-0.00142
1235,B1235,1.20488,1.19920,-0.00569
1236,N1236,1.20547,1.18733,-0.01814
1237,B1237,1.20457,1.17581,-0.02877
1238,N1238,1.20589,1.16976,-0.03614
1239,B1239,1.20501,1.14548,-0.05953
1240,N1240,1.20599,1.13122,-0.07477
1241,B1241,1.20474,1.13037,-0.07436
1242,N1242,1.20574,1.12152,-0.08422
1243,B1243,1.20511,1.13146,-0.07365
1244,N1244,1.20609,1.13115,-0.07493
1245,B1245,1.20476,1.13915,-0.06561
1246,N1246,1.20608,1.13247,-0.07361
1247,B1247,1.20516,1.12536,-0.07980
1248,N1248,1.20597,1.12535,-0.08062
1249,B1249,1.20473,1.13727,-0.06745
1250,N1250,1.20547,1.13121,-0.07426
1251,B1251,1.20527,1.14724,-0.05803
1252,N1252,1.20527,1.13675,-0.06852
1253,B1253,1.20484,1.19381,-0.01103
1254,N1254,1.20579,1.18523,-0.02056
1255,B1255,1.20542,1.24594,0.04052
1256,N1256,1.20542,1.24701,0.04159
1257,B1257,1.20537,1.29024,0.08487
1258,N1258,1.20537,1.28927,0.08391
1259,B1259,1.20469,1.29591,0.09121
1260,N1260,1.20565,1.29322,0.08758
1261,B1261,1.20488,1.33427,0.12938
1262,N1262,1.20547,1.33577,0.13030
1263,B1263,1.20445,1.34859,0.14414
1264,N1264,1.20512,1.35278,0.14766
1265,B1265,1.20486,1.35379,0.14893
1266,N1266,1.20573,1.35374,0.14801
1267,B1267,1.20534,1.33320,0.12785
1268,N1268,1.20630,1.32255,0.11625
1269,B1269,1.20495,1.26784,0.06289
1270,N1270,1.20594,1.26578,0.05984
1271,B1271,1.20589,1.21244,0.00655
1272,N1272,1.20589,1.21866,0.01277
1273,B1273,1.20520,1.16716,-0.03804
1274,N1274,1.20615,1.17153,-0.03462
1275,B1275,1.20463,1.14156,-0.06307
1276,N1276,1.20549,1.15184,-0.05365
1277,B1277,1.20481,1.12045,-0.08435
1278,N1278,1.20622,1.12825,-0.07797
1279,B1279,1.20450,1.13794,-0.06656
1280,N1280,1.20531,1.13626,-0.06906
1281,B1281,1.20546,1.16073,-0.04473
1282,N1282,1.20546,1.15441,-0.05106
1283,B1283,1.20455,1.18885,-0.01570
1284,N1284,1.20455,1.18092,-0.02363
1285,B1285,1.20527,1.23361,0.02834
