end,bridge_atoms,seed_node,annulus_node,target_distance_nm,local_fixed_heavy_atoms,candidates_tested,pair_feasible,retained_feasible_candidates,best_library_distance_error_nm,best_minimum_angle_deg,best_maximum_angle_deg,best_maximum_bond_deviation_nm,best_minimum_clearance_nm,best_angle_violations,best_clash_count
UPPER,4,S:1714,A:UPPER:10:-6,0.3026269817388324,88,336,True,12,3.9800436833381525e-05,109.17991578369964,127.3806035025748,6.362540817511642e-06,0.14904695397940337,0,0
UPPER,4,S:1716,A:UPPER:7:-7,0.2511536424874779,91,211,True,12,6.125918890803606e-05,99.35366191727525,134.06043301868013,1.1341316370233612e-05,0.2210541778300255,0,0
UPPER,4,S:1718,A:UPPER:4:-8,0.3028901517204582,88,364,True,12,8.399171802786487e-06,104.46996249284906,133.85044837538305,1.4915269270776577e-06,0.1844544470316034,0,0
UPPER,4,S:1720,A:UPPER:1:-9,0.4750978953323257,87,2925,True,12,5.3535511145230696e-05,78.34235323554678,159.06934468136913,1.0183760710380518e-05,0.15536004294122072,0,0
UPPER,4,S:1722,A:UPPER:-14:-4,0.47520086309461884,87,2285,True,12,4.943225114789618e-05,77.71925863298996,160.32657768778753,9.4032874828065e-06,0.15873827918356048,0,0
UPPER,4,S:1724,A:UPPER:-14:-2,0.3022678385989821,88,379,True,12,3.2090721562350044e-05,105.24619701912717,131.2712404419844,5.1401113180249425e-06,0.15919725752281036,0,0
UPPER,4,S:1726,A:UPPER:-14:0,0.25151130953471296,91,225,True,12,6.509060610621065e-05,97.7976728422065,134.95659007928523,1.299605427906858e-05,0.21849329484851662,0,0
UPPER,4,S:1728,A:UPPER:-14:2,0.30271871838421416,88,310,True,12,6.197754029180214e-05,111.0525084366746,134.5085501708943,1.233990079224645e-05,0.17436863723342255,0,0
UPPER,4,S:1730,A:UPPER:-14:4,0.47491955993370444,87,3570,True,12,0.00023187090976650726,80.65493382691491,154.1911410129454,4.410696145903947e-05,0.1446664160429115,0,0
UPPER,4,S:1732,A:UPPER:1:9,0.4751778130815116,87,3257,True,12,2.638223804063422e-05,80.65402235609183,154.1283647924557,5.018573251164282e-06,0.14448049336427857,0,0
UPPER,4,S:1734,A:UPPER:4:8,0.30277065175103707,88,351,True,12,1.0044173468892748e-05,112.03239806011462,134.50966875410046,1.99982354037731e-06,0.1779397766773754,0,0
UPPER,4,S:1736,A:UPPER:7:7,0.2513055793641316,91,257,True,12,3.9719664987170056e-05,100.26393431093999,125.61190087373043,7.8225655440467e-06,0.22253896220616545,0,0
UPPER,4,S:1738,A:UPPER:10:6,0.3026737454964219,88,375,True,12,6.9633207561148325e-06,106.6728423054208,133.00285513065322,1.1131801987418477e-06,0.16827813771384165,0,0
UPPER,4,S:1711,A:UPPER:13:5,0.698431164923691,88,4800,False,0,0.05187555999297522,41.208961708688506,144.99478920655628,0.009608993567064489,0.10567853273351842,1,1
UPPER,4,S:1711,A:UPPER:10:6,0.9040365089398333,92,4800,False,0,0.2643369017091828,34.48547300856427,146.67281055740096,0.052157462316404696,0.10959903380059749,2,1
UPPER,4,S:1711,A:UPPER:7:7,1.128211394743723,94,4800,False,0,0.4874077528248235,29.019273993618935,152.29590004039903,0.09731672173086064,0.12817851720427662,2,0
UPPER,4,S:1711,A:UPPER:4:8,1.361816036525137,98,4800,False,0,0.7165788512056843,22.02631367872467,156.5072994485668,0.1387534311503361,0.1461323557714805,2,0
UPPER,4,S:1711,A:UPPER:1:9,1.600727305888948,101,4800,False,0,0.9610276986582974,14.232774899263237,160.63522220766123,0.19069045032024332,0.13663742731194403,2,0
UPPER,4,S:1711,A:UPPER:-14:4,2.270632679447308,80,4800,False,0,1.6313638324221058,50.45821248790875,164.9155455203913,0.3210478940589282,0.13823200778420636,1,0
UPPER,4,S:1711,A:UPPER:-14:2,2.2286042147325578,81,4800,False,0,1.5893353677073554,50.39982155153957,164.6340894688738,0.3126840744724504,0.1324920257846535,1,0
UPPER,4,S:1711,A:UPPER:-14:0,2.2144262803822077,77,4800,False,0,1.5751574333570053,60.93279823474488,164.53678262363113,0.3098629614576216,0.11125121718131936,2,1
UPPER,4,S:1711,A:UPPER:-14:-2,2.2286304720489305,81,4800,False,0,1.5893616250237281,49.330088324028004,164.63426855488615,0.31268929929633105,0.13229275575516,1,0
UPPER,4,S:1711,A:UPPER:-14:-4,2.2706842217747267,80,4800,False,0,1.6314153747495244,48.56340288708918,164.91588441969395,0.3210581520973559,0.13747901953347347,1,0
UPPER,4,S:1711,A:UPPER:1:-9,1.6008918031567327,101,4800,False,0,0.9611921959260822,14.556474232423676,160.63716168867597,0.19072323836325353,0.13600768853263795,2,0
UPPER,4,S:1711,A:UPPER:4:-8,1.361987906489004,98,4800,False,0,0.7167507211695512,21.517071097856252,156.51014802195712,0.1387872548796408,0.14769613854347052,2,0
UPPER,4,S:1711,A:UPPER:7:-7,1.1283929164099649,94,4800,False,0,0.4886933091793143,30.099480481456634,152.89244045401637,0.09666840062025162,0.1300463220012985,2,0
UPPER,4,S:1711,A:UPPER:10:-6,0.9042306755248193,92,4800,False,0,0.2645310682941687,34.44964826822424,146.67936381049492,0.052195913153595425,0.10953275029116992,2,1
UPPER,4,S:1711,A:UPPER:13:-5,0.6986405940753482,88,4800,False,0,0.05208498914463244,41.379930435135165,144.04268933441398,0.00964798714744125,0.1061108057123702,1,1
LOWER,5,S:1680,A:LOWER:14:0,0.3403289926983676,89,367,True,12,5.4005462259865133e-05,95.97329290210149,132.271847360705,7.6287756672621665e-06,0.18796515665580837,0,0
LOWER,5,S:1682,A:LOWER:14:2,0.96986457373501,94,4800,False,0,0.2064479212221113,54.76718660348335,141.94300214351242,0.033973786155711366,0.14201320057908853,2,0
LOWER,5,S:1680,A:LOWER:14:2,0.5509107388199594,92,407,True,12,2.1293871884875415e-05,110.14129401773177,134.34708810722964,3.4968214730202174e-06,0.17091920464470803,0,0
LOWER,5,S:1682,A:LOWER:14:4,1.2173400000683774,95,4800,False,0,0.4539233475554787,54.12654344201453,149.06873209150433,0.07487725147403368,0.14142993328630873,2,0
LOWER,5,S:1680,A:LOWER:14:4,0.7856745416501809,89,4800,False,0,0.025685052000986697,60.82069457376722,161.4557824709244,0.004125062490662773,0.13195984034602065,1,0
LOWER,5,S:1680,A:LOWER:-1:9,1.8614933517979662,102,4800,False,0,1.0980766992850675,51.723285431679294,159.40360556092392,0.18174878691103122,0.141193775527567,2,0
