temperature_K,kappa_ref_ps_inv,frame,snapshot_time_ps,initial_state,final_survival,final_PYR5_population,maximum_PYR5_population,time_of_maximum_PYR5_ps,final_l1_distance_to_Gibbs,Gibbs_PYR5_population,maximum_energy_basis_rate_ps_inv,maximum_site_projector_overlap_weight
150.0,10.0,12,60.0,PYR2_bright,0.5758370732132528,0.004393579343030046,0.004393579343030046,100.0,1.9911661729960224,0.9999766658409047,1.325712730350139,0.057554741269295426
150.0,10.0,12,60.0,PYR3_bright,0.3365010244839631,0.0044587387938855765,0.0044587387938855765,100.0,1.9910358540943167,0.9999766658409047,1.325712730350139,0.057554741269295426
150.0,10.0,12,60.0,PYR4_bright,0.08296812622351157,0.007756323230679474,0.007756323230679474,100.0,1.9844406852207084,0.9999766658409047,1.325712730350139,0.057554741269295426
150.0,10.0,12,60.0,PYR5_bright,0.9999533933848112,0.9999533933848112,1.0,0.0,4.654491253523671e-05,0.9999766658409047,1.325712730350139,0.057554741269295426
150.0,0.1,13,65.0,PYR2_bright,0.460035192672111,0.00021286219599989296,0.00021286219599989296,100.0,1.999529869427826,0.999977796909744,0.09013170239709643,0.07177075797586718
150.0,0.1,13,65.0,PYR3_bright,0.9840335165525116,2.6718092821522e-05,3.14220859159499e-05,99.95,1.9999021576341791,0.999977796909744,0.09013170239709643,0.07177075797586718
150.0,0.1,13,65.0,PYR4_bright,0.49566109747092235,0.0002535667803023873,0.0002554112609362965,99.85000000000001,1.9994484602591844,0.999977796909744,0.09013170239709643,0.07177075797586718
150.0,0.1,13,65.0,PYR5_bright,0.9999591054151235,0.9999591054151235,1.0,0.0,3.748007810073721e-05,0.999977796909744,0.09013170239709643,0.07177075797586718
150.0,1.0,13,65.0,PYR2_bright,0.32228624423724,0.0018265587287787585,0.0018265587287787585,100.0,1.9963024763615698,0.999977796909744,0.9013170239709642,0.07177075797586718
150.0,1.0,13,65.0,PYR3_bright,0.9227882560447861,0.0003305321308727807,0.0003348586176736152,99.95,1.999294529557389,0.999977796909744,0.9013170239709642,0.07177075797586718
150.0,1.0,13,65.0,PYR4_bright,0.347292333391546,0.001866425222683986,0.001866566405911192,99.95,1.9962227433738,0.999977796909744,0.9013170239709642,0.07177075797586718
150.0,1.0,13,65.0,PYR5_bright,0.9999584016066397,0.9999584016066397,1.0,0.0,3.879060587444163e-05,0.999977796909744,0.9013170239709642,0.07177075797586718
150.0,10.0,13,65.0,PYR2_bright,0.08868998045280463,0.00896378242002945,0.00896378242002945,100.0,1.9820280289792969,0.999977796909744,9.013170239709643,0.07177075797586718
150.0,10.0,13,65.0,PYR3_bright,0.8156072997578021,0.005266411458341438,0.005266467747309494,99.95,1.9894227709026815,0.999977796909744,9.013170239709643,0.07177075797586718
150.0,10.0,13,65.0,PYR4_bright,0.09570672106369678,0.009001136726743372,0.009001136726743372,100.0,1.9819533203658748,0.999977796909744,9.013170239709643,0.07177075797586718
150.0,10.0,13,65.0,PYR5_bright,0.9999576229250688,0.9999576229250688,1.0,0.0,4.034796920979158e-05,0.999977796909744,9.013170239709643,0.07177075797586718
150.0,0.1,14,70.0,PYR2_bright,0.5655430652761728,1.2246234965239537e-05,1.2284067259933064e-05,99.85000000000001,1.9999202077723561,0.9999723501211892,0.042216548644291446,0.12877177505395063
150.0,0.1,14,70.0,PYR3_bright,0.40942692889312543,1.647580965719006e-05,1.7221637902407786e-05,99.35000000000001,1.9999117486229703,0.9999723501211892,0.042216548644291446,0.12877177505395063
150.0,0.1,14,70.0,PYR4_bright,0.9881815240166129,0.0005395357858399552,0.0006398741722993375,99.7,1.998865628670581,0.9999723501211892,0.042216548644291446,0.12877177505395063
150.0,0.1,14,70.0,PYR5_bright,0.9999947484392504,0.9999947484392504,1.0,0.0,4.556449985790595e-05,0.9999723501211892,0.042216548644291446,0.12877177505395063
150.0,1.0,14,70.0,PYR2_bright,0.46406791854384905,0.0006154682874723673,0.0006154682874723673,100.0,1.9987137636674355,0.9999723501211892,0.42216548644291446,0.12877177505395063
150.0,1.0,14,70.0,PYR3_bright,0.3365263955015062,0.0006411598121307397,0.0006412582837693257,99.95,1.998662380618145,0.9999723501211892,0.42216548644291446,0.12877177505395063
150.0,1.0,14,70.0,PYR4_bright,0.9334011220187096,0.0052046692045176965,0.005288239027358529,99.7,1.9895353618333433,0.9999723501211892,0.42216548644291446,0.12877177505395063
150.0,1.0,14,70.0,PYR5_bright,0.9999933617441296,0.9999933617441296,1.0,0.0,4.522152091750345e-05,0.9999723501211892,0.42216548644291446,0.12877177505395063
150.0,10.0,14,70.0,PYR2_bright,0.15166345808251555,0.028088128231201406,0.028088128231201406,100.0,1.943768443779902,0.9999723501211892,4.221654864429144,0.12877177505395063
150.0,10.0,14,70.0,PYR3_bright,0.11189843657298096,0.02817679641744771,0.02817679641744771,100.0,1.943591107407448,0.9999723501211892,4.221654864429144,0.12877177505395063
150.0,10.0,14,70.0,PYR4_bright,0.7465928824647627,0.04456231220415323,0.04460276586111235,99.95,1.9108200758340144,0.9999723501211892,4.221654864429144,0.12877177505395063
150.0,10.0,14,70.0,PYR5_bright,0.9999809631308063,0.9999809631308063,1.0,0.0,2.822507715727709e-05,0.9999723501211892,4.221654864429144,0.12877177505395063
150.0,0.1,15,75.0,PYR2_bright,0.7014935483641296,2.4509978104269235e-05,2.4562541475924075e-05,99.95,1.9999018416382979,0.9999754307972316,0.008640443117060415,0.04155580753491085
150.0,0.1,15,75.0,PYR3_bright,0.6786732673732362,0.0001099867908160319,0.00011343905535568305,99.75,1.9997308880128717,0.9999754307972316,0.008640443117060415,0.04155580753491085
150.0,0.1,15,75.0,PYR4_bright,0.5075100853080583,0.0003380551110175208,0.00038230350789101084,99.45,1.999274751372448,0.9999754307972316,0.008640443117060415,0.04155580753491085
150.0,0.1,15,75.0,PYR5_bright,0.9999678672400725,0.9999678672400725,1.0,0.0,2.3596899692799295e-05,0.9999754307972316,0.008640443117060415,0.04155580753491085
150.0,1.0,15,75.0,PYR2_bright,0.21362809889228299,0.001094905617764989,0.001094905617764989,100.0,1.9977610503590166,0.9999754307972316,0.08640443117060415,0.04155580753491085
150.0,1.0,15,75.0,PYR3_bright,0.5178585833134559,0.0014401743267050883,0.0014401743267050883,100.0,1.9970705129411401,0.9999754307972316,0.08640443117060415,0.04155580753491085
150.0,1.0,15,75.0,PYR4_bright,0.2789014459421909,0.0017683168885058473,0.0017684072243180557,99.95,1.996414227817535,0.9999754307972316,0.08640443117060415,0.04155580753491085
150.0,1.0,15,75.0,PYR5_bright,0.9999512713999037,0.9999512713999037,1.0,0.0,4.8318794724470626e-05,0.9999754307972316,0.08640443117060415,0.04155580753491085
150.0,10.0,15,75.0,PYR2_bright,0.20160021791745086,0.014009038083679027,0.014009038083679027,100.0,1.9719327854272215,0.9999754307972316,0.8640443117060415,0.04155580753491085
150.0,10.0,15,75.0,PYR3_bright,0.5100182219920979,0.014355315920407405,0.014355315920407405,100.0,1.9712402297537768,0.9999754307972316,0.8640443117060415,0.04155580753491085
150.0,10.0,15,75.0,PYR4_bright,0.27400678361827635,0.014679921816439108,0.014679921816439108,100.0,1.9705910179617343,0.9999754307972316,0.8640443117060415,0.04155580753491085
150.0,10.0,15,75.0,PYR5_bright,0.999951222292433,0.999951222292433,1.0,0.0,4.841700975241773e-05,0.9999754307972316,0.8640443117060415,0.04155580753491085
150.0,0.1,16,80.0,PYR2_bright,0.8957185514910323,9.48384097985739e-06,9.573988114465426e-06,99.75,1.9999311281092003,0.9999750478957407,0.001894839149766325,0.01313136762480363
150.0,0.1,16,80.0,PYR3_bright,0.9261369525272501,4.93729598674939e-05,5.258684587160679e-05,99.55000000000001,1.9998513498714383,0.9999750478957407,0.001894839149766325,0.01313136762480363
150.0,0.1,16,80.0,PYR4_bright,0.8156242062143496,0.00045688884504879826,0.0005069680907823301,99.9,1.9990363181010948,0.9999750478957407,0.001894839149766325,0.01313136762480363
150.0,0.1,16,80.0,PYR5_bright,0.9999583852299497,0.9999583852299497,1.0,0.0,3.332533125696715e-05,0.9999750478957407,0.001894839149766325,0.01313136762480363
150.0,1.0,16,80.0,PYR2_bright,0.4064446626843736,0.0005213257685362686,0.0005213257685362686,100.0,1.998907444254491,0.9999750478957407,0.01894839149766325,0.01313136762480363
150.0,1.0,16,80.0,PYR3_bright,0.7165447677728723,0.0009219406508073712,0.0009219406508073712,100.0,1.9981062144899022,0.9999750478957407,0.01894839149766325,0.01313136762480363
150.0,1.0,16,80.0,PYR4_bright,0.2711719757106466,0.0024454004796399466,0.0024637608986261437,99.9,1.995059294832286,0.9999750478957407,0.01894839149766325,0.01313136762480363
150.0,1.0,16,80.0,PYR5_bright,0.9999529418741565,0.9999529418741565,1.0,0.0,4.421204325241062e-05,0.9999750478957407,0.01894839149766325,0.01313136762480363
150.0,10.0,16,80.0,PYR2_bright,0.1209868606067225,0.010726659876255738,0.010726659876255738,100.0,1.9784967760387322,0.9999750478957407,0.1894839149766325,0.01313136762480363
150.0,10.0,16,80.0,PYR3_bright,0.6608023636105829,0.011429669309282669,0.011429669309282669,100.0,1.9770907571726988,0.9999750478957407,0.1894839149766325,0.01313136762480363
150.0,10.0,16,80.0,PYR4_bright,0.20654158158438918,0.013045872569593095,0.013045872569593095,100.0,1.9738583506520508,0.9999750478957407,0.1894839149766325,0.01313136762480363
150.0,10.0,16,80.0,PYR5_bright,0.9999503761737424,0.9999503761737424,1.0,0.0,4.9343443760614414e-05,0.9999750478957407,0.1894839149766325,0.01313136762480363
150.0,0.1,17,85.0,PYR2_bright,0.38355319250238296,0.00010072300758900445,0.00010072300758900445,100.0,1.9997589188584706,0.9999801824368867,0.24227143513596508,0.43499328272271165
150.0,0.1,17,85.0,PYR3_bright,0.35630207238493655,0.00010526990205451484,0.00010537545383355007,99.80000000000001,1.9997498250695558,0.9999801824368867,0.24227143513596508,0.43499328272271165
150.0,0.1,17,85.0,PYR4_bright,0.26140508180096916,0.000166771641513603,0.000166771641513603,100.0,1.999626821590606,0.9999801824368867,0.24227143513596508,0.43499328272271165
150.0,0.1,17,85.0,PYR5_bright,0.9999575821119556,0.9999575821119556,1.0,0.0,4.520064970550549e-05,0.9999801824368867,0.24227143513596508,0.43499328272271165
150.0,1.0,17,85.0,PYR2_bright,0.38295024401085104,0.0010660142101597886,0.0010660142101597886,100.0,1.9978283364534808,0.9999801824368867,2.4227143513596507,0.43499328272271165
150.0,1.0,17,85.0,PYR3_bright,0.35584992048681363,0.0010707297072979388,0.0010707297072979388,100.0,1.9978189054591957,0.9999801824368867,2.4227143513596507,0.43499328272271165
150.0,1.0,17,85.0,PYR4_bright,0.260115711267574,0.001129111162955079,0.001129111162955079,100.0,1.997702142547879,0.9999801824368867,2.4227143513596507,0.43499328272271165
150.0,1.0,17,85.0,PYR5_bright,0.9999603871725803,0.9999603871725803,1.0,0.0,3.959052866772844e-05,0.9999801824368867,2.4227143513596507,0.43499328272271165
150.0,10.0,17,85.0,PYR2_bright,0.37926916586034265,0.010667997347677328,0.010667997347677328,100.0,1.9786243701784216,0.9999801824368867,24.227143513596506,0.43499328272271165
150.0,10.0,17,85.0,PYR3_bright,0.3524293485518471,0.010672667517473925,0.010672667517473925,100.0,1.978615029838819,0.9999801824368867,24.227143513596506,0.43499328272271165
150.0,10.0,17,85.0,PYR4_bright,0.2576155522966689,0.010730487786021805,0.010730487786021805,100.0,1.9784993893016691,0.9999801824368867,24.227143513596506,0.43499328272271165
150.0,10.0,17,85.0,PYR5_bright,0.9999605774529201,0.9999605774529201,1.0,0.0,3.920996791970486e-05,0.9999801824368867,24.227143513596506,0.43499328272271165
150.0,0.1,18,90.0,PYR2_bright,0.3588817176250069,0.00014171610541714345,0.00014171610541714345,100.0,1.999676783016099,0.999980107613461,0.24375305451580848,0.31124605806673444
150.0,0.1,18,90.0,PYR3_bright,0.3089327466564372,0.00014054747578858557,0.00014054747578858557,100.0,1.999679120275337,0.999980107613461,0.24375305451580848,0.31124605806673444
150.0,0.1,18,90.0,PYR4_bright,0.33203770360998963,0.00016122112744945783,0.00016122112744945783,100.0,1.9996377729719992,0.999980107613461,0.24375305451580848,0.31124605806673444
150.0,0.1,18,90.0,PYR5_bright,0.9999602185447567,0.9999602185447567,1.0,0.0,3.9778137411998756e-05,0.999980107613461,0.24375305451580848,0.31124605806673444
150.0,1.0,18,90.0,PYR2_bright,0.35844769199636384,0.001350904388955285,0.001350904388955285,100.0,1.997258406448649,0.999980107613461,2.4375305451580846,0.31124605806673444
150.0,1.0,18,90.0,PYR3_bright,0.3085591293150509,0.0013497371405086394,0.0013497371405086394,100.0,1.997260740945697,0.999980107613461,2.4375305451580846,0.31124605806673444
150.0,1.0,18,90.0,PYR4_bright,0.33163616556108383,0.0013703859007586849,0.0013703859007586849,100.0,1.9972194434252664,0.999980107613461,2.4375305451580846,0.31124605806673444
150.0,1.0,18,90.0,PYR5_bright,0.9999602425412562,0.9999602425412562,1.0,0.0,3.973014418069638e-05,0.999980107613461,2.4375305451580846,0.31124605806673444
150.0,10.0,18,90.0,PYR2_bright,0.3541362009136639,0.013362647805415795,0.013362647805415795,100.0,1.9732349196159165,0.999980107613461,24.375305451580846,0.31124605806673444
150.0,10.0,18,90.0,PYR3_bright,0.30484771767366703,0.013361494596903828,0.013361494596903828,100.0,1.9732372260329307,0.999980107613461,24.375305451580846,0.31124605806673444
150.0,10.0,18,90.0,PYR4_bright,0.3276473983460853,0.013381894989081532,0.013381894989081532,100.0,1.9731964252485705,0.999980107613461,24.375305451580846,0.31124605806673444
150.0,10.0,18,90.0,PYR5_bright,0.9999604814829833,0.9999604814829833,1.0,0.0,3.925226076552797e-05,0.999980107613461,24.375305451580846,0.31124605806673444
150.0,0.1,19,95.0,PYR2_bright,0.376024896362563,4.388506492106569e-05,4.402699223545293e-05,99.95,1.999864499028696,0.999976134579112,0.0177632655317927,0.07141692178269995
150.0,0.1,19,95.0,PYR3_bright,0.5109241216992135,7.342234076146606e-05,7.711234993785444e-05,99.55000000000001,1.9998054244770436,0.999976134579112,0.0177632655317927,0.07141692178269995
150.0,0.1,19,95.0,PYR4_bright,0.5277290831818108,0.00039201371754451006,0.00039327521278184646,99.30000000000001,1.9991682417234893,0.999976134579112,0.0177632655317927,0.07141692178269995
150.0,0.1,19,95.0,PYR5_bright,0.9999248186081532,0.9999248186081532,1.0,0.0,0.0001026319422241036,0.999976134579112,0.0177632655317927,0.07141692178269995
150.0,1.0,19,95.0,PYR2_bright,0.29505709113656914,0.0010627033611443398,0.0010627033611443398,100.0,1.9978268624362145,0.999976134579112,0.177632655317927,0.07141692178269995
150.0,1.0,19,95.0,PYR3_bright,0.47014748139640944,0.0011152890259674508,0.0011152890259674508,100.0,1.9977216911065776,0.999976134579112,0.177632655317927,0.07141692178269995
150.0,1.0,19,95.0,PYR4_bright,0.2337478268819724,0.0015829081316959704,0.0015829081316959704,100.0,1.9967864528951256,0.999976134579112,0.177632655317927,0.07141692178269995
150.0,1.0,19,95.0,PYR5_bright,0.9999509394863139,0.9999509394863139,1.0,0.0,5.0390185880355484e-05,0.999976134579112,0.177632655317927,0.07141692178269995
150.0,10.0,19,95.0,PYR2_bright,0.2918778389842378,0.011745255726408459,0.011745255726408459,100.0,1.9764617577052281,0.999976134579112,1.77632655317927,0.07141692178269995
150.0,10.0,19,95.0,PYR3_bright,0.4651058860200074,0.011797324593818135,0.011797324593818135,100.0,1.9763576199704382,0.999976134579112,1.77632655317927,0.07141692178269995
150.0,10.0,19,95.0,PYR4_bright,0.23112640525023276,0.012258582441473655,0.012258582441473655,100.0,1.97543510427515,0.999976134579112,1.77632655317927,0.07141692178269995
150.0,10.0,19,95.0,PYR5_bright,0.9999525611597806,0.9999525611597806,1.0,0.0,4.714683854480778e-05,0.999976134579112,1.77632655317927,0.07141692178269995
150.0,0.1,20,100.0,PYR2_bright,0.7033338705787102,1.5581815341516815e-05,1.5747060802506354e-05,99.80000000000001,1.9999218636416938,0.9999765136360339,0.0031216108720766786,0.019174860155548586
150.0,0.1,20,100.0,PYR3_bright,0.8482834664400267,3.6831977641028225e-05,4.195994698678214e-05,99.80000000000001,1.9998793633170817,0.9999765136360339,0.0031216108720766786,0.019174860155548586
150.0,0.1,20,100.0,PYR4_bright,0.8172062396756777,0.00043104732264666876,0.0004791610952782496,99.4,1.9990909326270705,0.9999765136360339,0.0031216108720766786,0.019174860155548586
150.0,0.1,20,100.0,PYR5_bright,0.9999642720493047,0.9999642720493047,1.0,0.0,2.4483173853843993e-05,0.9999765136360339,0.0031216108720766786,0.019174860155548586
150.0,1.0,20,100.0,PYR2_bright,0.24717736451135286,0.0005918132974884385,0.0005918132974884385,100.0,1.998769400677362,0.9999765136360339,0.031216108720766782,0.019174860155548586
150.0,1.0,20,100.0,PYR3_bright,0.6147864317461128,0.0006332420990993062,0.0006340923789641883,99.80000000000001,1.9986865430741538,0.9999765136360339,0.031216108720766782,0.019174860155548586
150.0,1.0,20,100.0,PYR4_bright,0.24692175441825864,0.0022847826281233346,0.0023026238188732953,99.95,1.9953834620160764,0.9999765136360339,0.031216108720766782,0.019174860155548586
150.0,1.0,20,100.0,PYR5_bright,0.9999580813198088,0.9999580813198088,1.0,0.0,3.6864632741431554e-05,0.9999765136360339,0.031216108720766782,0.019174860155548586
150.0,10.0,20,100.0,PYR2_bright,0.23559723086486262,0.008407652506821645,0.008407652506821645,100.0,1.9831377222585032,0.9999765136360339,0.31216108720766783,0.019174860155548586
150.0,10.0,20,100.0,PYR3_bright,0.5961185522533107,0.00844628686471241,0.00844628686471241,100.0,1.9830604535427168,0.9999765136360339,0.31216108720766783,0.019174860155548586
150.0,10.0,20,100.0,PYR4_bright,0.15955183098612413,0.010278158850204456,0.010278158850204456,100.0,1.9793967095717249,0.9999765136360339,0.31216108720766783,0.019174860155548586
150.0,10.0,20,100.0,PYR5_bright,0.9999532678440114,0.9999532678440114,1.0,0.0,4.649158413393925e-05,0.9999765136360339,0.31216108720766783,0.019174860155548586
200.0,0.1,0,0.0,PYR2_bright,0.783205572466861,1.0958678013358865e-05,1.1261107597043093e-05,99.65,1.9999318587036872,0.9999768880299743,0.005021397905759911,0.02391405606113543
200.0,0.1,0,0.0,PYR3_bright,0.5241218155175535,6.646544147078818e-05,6.963621041183705e-05,99.45,1.9998208451767818,0.9999768880299743,0.005021397905759911,0.02391405606113543
200.0,0.1,0,0.0,PYR4_bright,0.6577349660351216,0.0004139822165449602,0.0004146910331308624,99.15,1.999125811626655,0.9999768880299743,0.005021397905759911,0.02391405606113543
200.0,0.1,0,0.0,PYR5_bright,0.9999234996732729,0.9999234996732729,1.0,0.0,0.00010677671309200056,0.9999768880299743,0.005021397905759911,0.02391405606113543
200.0,1.0,0,0.0,PYR2_bright,0.5584254871034405,0.0005375645893565518,0.0005375645893565518,100.0,1.9988786468815556,0.9999768880299743,0.050213979057599105,0.02391405606113543
200.0,1.0,0,0.0,PYR3_bright,0.2932084198712461,0.0008025525551429125,0.0008025525551429125,100.0,1.9983486709500315,0.9999768880299743,0.050213979057599105,0.02391405606113543
200.0,1.0,0,0.0,PYR4_bright,0.16658722917347576,0.0015436325343221127,0.0015436325343221127,100.0,1.9968665109916741,0.9999768880299743,0.050213979057599105,0.02391405606113543
200.0,1.0,0,0.0,PYR5_bright,0.9999504754853323,0.9999504754853323,1.0,0.0,5.282508961235374e-05,0.9999768880299743,0.050213979057599105,0.02391405606113543
200.0,10.0,0,0.0,PYR2_bright,0.5488663768831036,0.007331852233839126,0.007331852233839126,100.0,1.985290071592187,0.9999768880299743,0.5021397905759911,0.02391405606113543
200.0,10.0,0,0.0,PYR3_bright,0.2906228324481718,0.007602327298510525,0.007602327298510525,100.0,1.9847491214628024,0.9999768880299743,0.5021397905759911,0.02391405606113543
200.0,10.0,0,0.0,PYR4_bright,0.15294334917040803,0.008345906661264764,0.008345906661264764,100.0,1.9832619627373154,0.9999768880299743,0.5021397905759911,0.02391405606113543
200.0,10.0,0,0.0,PYR5_bright,0.9999541550916675,0.9999541550916675,1.0,0.0,4.546587647289889e-05,0.9999768880299743,0.5021397905759911,0.02391405606113543
200.0,0.1,1,5.0,PYR2_bright,0.8412885027389347,1.2987224658543577e-05,1.2987224658543577e-05,100.0,1.999932013080766,0.9999789937649846,0.0012987490935322892,0.008470351201202486
200.0,0.1,1,5.0,PYR3_bright,0.9402323017091798,2.8958644049088593e-05,2.958977572287085e-05,98.5,1.999900070241986,0.9999789937649846,0.0012987490935322892,0.008470351201202486
200.0,0.1,1,5.0,PYR4_bright,0.879562943958267,0.00040716838835729735,0.00044441064162669064,99.45,1.9991436507533715,0.9999789937649846,0.0012987490935322892,0.008470351201202486
200.0,0.1,1,5.0,PYR5_bright,0.9999581972012784,0.9999581972012784,1.0,0.0,4.1593127379536904e-05,0.9999789937649846,0.0012987490935322892,0.008470351201202486
200.0,1.0,1,5.0,PYR2_bright,0.3044437995285655,0.0005369720363623397,0.0005369720363623397,100.0,1.998884043457068,0.9999789937649846,0.012987490935322891,0.008470351201202486
200.0,1.0,1,5.0,PYR3_bright,0.7053121625065497,0.0004258540038009116,0.0004258540038009116,100.0,1.9991062795222194,0.9999789937649846,0.012987490935322891,0.008470351201202486
200.0,1.0,1,5.0,PYR4_bright,0.35226962530390676,0.0024409357688822964,0.0024564523711791543,99.60000000000001,1.9950761159920285,0.9999789937649846,0.012987490935322891,0.008470351201202486
200.0,1.0,1,5.0,PYR5_bright,0.999957711387088,0.999957711387088,1.0,0.0,4.256475564576133e-05,0.9999789937649846,0.012987490935322891,0.008470351201202486
200.0,10.0,1,5.0,PYR2_bright,0.21835973461277292,0.0072905908930973,0.0072905908930973,100.0,1.9853768057437358,0.9999789937649846,0.1298749093532289,0.008470351201202486
200.0,10.0,1,5.0,PYR3_bright,0.6207020627171095,0.007006967952218581,0.007006967952218581,100.0,1.9859440516254818,0.9999789937649846,0.1298749093532289,0.008470351201202486
200.0,10.0,1,5.0,PYR4_bright,0.1534571841300064,0.009675315980891922,0.009675315980891922,100.0,1.9806073555681598,0.9999789937649846,0.1298749093532289,0.008470351201202486
200.0,10.0,1,5.0,PYR5_bright,0.9999581227273107,0.9999581227273107,1.0,0.0,4.1742075325873456e-05,0.9999789937649846,0.1298749093532289,0.008470351201202486
200.0,0.1,2,10.0,PYR2_bright,0.296504667430647,0.0001138874863586676,0.00011389150183305089,99.95,1.9997296041609007,0.9999786895667402,0.016529127011215006,0.054173256812047293
200.0,0.1,2,10.0,PYR3_bright,0.4572121462210547,0.00011210535844277633,0.00011440091065430999,99.95,1.9997331684167308,0.9999786895667402,0.016529127011215006,0.054173256812047293
200.0,0.1,2,10.0,PYR4_bright,0.2964737778678282,0.00021717279057283293,0.00021930846141191582,99.75,1.9995230335524818,0.9999786895667402,0.016529127011215006,0.054173256812047293
200.0,0.1,2,10.0,PYR5_bright,0.9999521262306982,0.9999521262306982,1.0,0.0,5.312667223601859e-05,0.9999786895667402,0.016529127011215006,0.054173256812047293
200.0,1.0,2,10.0,PYR2_bright,0.2735020822243446,0.0012673764146317675,0.0012673764146317675,100.0,1.99742262630412,0.9999786895667402,0.16529127011215003,0.054173256812047293
200.0,1.0,2,10.0,PYR3_bright,0.43558160101386467,0.001265163456225329,0.001265163456225329,100.0,1.9974270522209494,0.9999786895667402,0.16529127011215003,0.054173256812047293
200.0,1.0,2,10.0,PYR4_bright,0.28962188859546706,0.0013639859523275591,0.0013639859523275591,100.0,1.9972294072287446,0.9999786895667402,0.16529127011215003,0.054173256812047293
200.0,1.0,2,10.0,PYR5_bright,0.9999574942731874,0.9999574942731874,1.0,0.0,4.2390587018571785e-05,0.9999786895667402,0.16529127011215003,0.054173256812047293
200.0,10.0,2,10.0,PYR2_bright,0.27036521674608405,0.012721856275739143,0.012721856275739143,100.0,1.974513666582127,0.9999786895667402,1.6529127011215003,0.054173256812047293
200.0,10.0,2,10.0,PYR3_bright,0.43058581184083805,0.012719669619422995,0.012719669619422995,100.0,1.9745180398947926,0.9999786895667402,1.6529127011215003,0.054173256812047293
200.0,10.0,2,10.0,PYR4_bright,0.28630037286864224,0.012817358509430608,0.012817358509430608,100.0,1.9743226621147811,0.9999786895667402,1.6529127011215003,0.054173256812047293
200.0,10.0,2,10.0,PYR5_bright,0.9999577355781666,0.9999577355781666,1.0,0.0,4.19079775365009e-05,0.9999786895667402,1.6529127011215003,0.054173256812047293
200.0,0.1,3,15.0,PYR2_bright,0.9174970379927144,9.74699074523937e-06,9.9449463133518e-06,99.9,1.9999469364708335,0.9999832152260042,0.0005662807806551102,0.0044214661481377015
200.0,0.1,3,15.0,PYR3_bright,0.9709364901518143,2.6418696209757813e-05,2.6418696209757813e-05,100.0,1.9999135930599026,0.9999832152260042,0.0005662807806551102,0.0044214661481377015
200.0,0.1,3,15.0,PYR4_bright,0.9058787138875285,0.0003051828711951413,0.00036100261605253545,99.9,1.999356064709938,0.9999832152260042,0.0005662807806551102,0.0044214661481377015
200.0,0.1,3,15.0,PYR5_bright,0.9999901435106747,0.9999901435106747,1.0,0.0,2.343658944699594e-05,0.9999832152260042,0.0005662807806551102,0.0044214661481377015
200.0,1.0,3,15.0,PYR2_bright,0.4828348800684923,0.0005214141171424517,0.0005214141171424517,100.0,1.9989236022175914,0.9999832152260042,0.005662807806551102,0.0044214661481377015
200.0,1.0,3,15.0,PYR3_bright,0.8670366257154715,0.0003415106351123298,0.0003415106351123298,100.0,1.9992834091816278,0.9999832152260042,0.005662807806551102,0.0044214661481377015
200.0,1.0,3,15.0,PYR4_bright,0.45752382194587027,0.0021875781407512756,0.0022232900694792762,99.9,1.9955912741703163,0.9999832152260042,0.005662807806551102,0.0044214661481377015
200.0,1.0,3,15.0,PYR5_bright,0.9999816929450216,0.9999816929450216,1.0,0.0,2.2758542111398518e-05,0.9999832152260042,0.005662807806551102,0.0044214661481377015
200.0,10.0,3,15.0,PYR2_bright,0.10824227276200267,0.00702757191155674,0.00702757191155674,100.0,1.9859112866287338,0.9999832152260042,0.05662807806551102,0.0044214661481377015
200.0,10.0,3,15.0,PYR3_bright,0.7271202430351291,0.005844222784688981,0.005844222784688981,100.0,1.988277984882479,0.9999832152260042,0.05662807806551102,0.0044214661481377015
200.0,10.0,3,15.0,PYR4_bright,0.1604861607994615,0.009025945859014239,0.009025945859014239,100.0,1.9819145387338115,0.9999832152260042,0.05662807806551102,0.0044214661481377015
200.0,10.0,3,15.0,PYR5_bright,0.9999659982031481,0.9999659982031481,1.0,0.0,3.4434045564479946e-05,0.9999832152260042,0.05662807806551102,0.0044214661481377015
200.0,0.1,4,20.0,PYR2_bright,0.32622102161998945,7.595188572990597e-05,7.595188572990597e-05,100.0,1.9998058014975704,0.9999788526346213,0.023223175172960474,0.07100531796700789
200.0,0.1,4,20.0,PYR3_bright,0.34837472049815793,0.00013077769768114427,0.00013167008657252925,99.7,1.9996961498736576,0.9999788526346213,0.023223175172960474,0.07100531796700789
200.0,0.1,4,20.0,PYR4_bright,0.6074562145066902,0.00031691033269272054,0.0003689247140530214,99.65,1.999323884603613,0.9999788526346213,0.023223175172960474,0.07100531796700789
200.0,0.1,4,20.0,PYR5_bright,0.9999837341110032,0.9999837341110032,1.0,0.0,2.4729810180037025e-05,0.9999788526346213,0.023223175172960474,0.07100531796700789
200.0,1.0,4,20.0,PYR2_bright,0.213769762046319,0.0018504684668778784,0.0018504684668778784,100.0,1.996256768335452,0.9999788526346213,0.23223175172960475,0.07100531796700789
200.0,1.0,4,20.0,PYR3_bright,0.3034252680544775,0.00193292878594269,0.00193292878594269,100.0,1.9960918476973202,0.9999788526346213,0.23223175172960475,0.07100531796700789
200.0,1.0,4,20.0,PYR4_bright,0.48076239211874533,0.0022021973913353295,0.0022021973913353295,100.0,1.9955533104865233,0.9999788526346213,0.23223175172960475,0.07100531796700789
