dataset,frame,time_ps,pyrene,cutoff_nm,waterO_count
frozen,192,96.0,2,0.35,7
frozen,192,96.0,2,0.5,29
frozen,192,96.0,3,0.35,5
frozen,192,96.0,3,0.5,28
frozen,192,96.0,4,0.35,7
frozen,192,96.0,4,0.5,33
frozen,193,96.5,1,0.35,3
frozen,193,96.5,1,0.5,32
frozen,193,96.5,2,0.35,5
frozen,193,96.5,2,0.5,25
frozen,193,96.5,3,0.35,4
frozen,193,96.5,3,0.5,27
frozen,193,96.5,4,0.35,6
frozen,193,96.5,4,0.5,28
frozen,194,97.0,1,0.35,3
frozen,194,97.0,1,0.5,25
frozen,194,97.0,2,0.35,4
frozen,194,97.0,2,0.5,27
frozen,194,97.0,3,0.35,7
frozen,194,97.0,3,0.5,26
frozen,194,97.0,4,0.35,5
frozen,194,97.0,4,0.5,28
frozen,195,97.5,1,0.35,4
frozen,195,97.5,1,0.5,23
frozen,195,97.5,2,0.35,6
frozen,195,97.5,2,0.5,28
frozen,195,97.5,3,0.35,6
frozen,195,97.5,3,0.5,26
frozen,195,97.5,4,0.35,4
frozen,195,97.5,4,0.5,30
frozen,196,98.0,1,0.35,6
frozen,196,98.0,1,0.5,26
frozen,196,98.0,2,0.35,5
frozen,196,98.0,2,0.5,29
frozen,196,98.0,3,0.35,4
frozen,196,98.0,3,0.5,22
frozen,196,98.0,4,0.35,6
frozen,196,98.0,4,0.5,30
frozen,197,98.5,1,0.35,5
frozen,197,98.5,1,0.5,24
frozen,197,98.5,2,0.35,7
frozen,197,98.5,2,0.5,27
frozen,197,98.5,3,0.35,4
frozen,197,98.5,3,0.5,25
frozen,197,98.5,4,0.35,3
frozen,197,98.5,4,0.5,27
frozen,198,99.0,1,0.35,5
frozen,198,99.0,1,0.5,22
frozen,198,99.0,2,0.35,6
frozen,198,99.0,2,0.5,28
frozen,198,99.0,3,0.35,5
frozen,198,99.0,3,0.5,30
frozen,198,99.0,4,0.35,5
frozen,198,99.0,4,0.5,29
frozen,199,99.5,1,0.35,3
frozen,199,99.5,1,0.5,25
frozen,199,99.5,2,0.35,3
frozen,199,99.5,2,0.5,26
frozen,199,99.5,3,0.35,5
frozen,199,99.5,3,0.5,26
frozen,199,99.5,4,0.35,8
frozen,199,99.5,4,0.5,34
frozen,200,100.0,1,0.35,4
frozen,200,100.0,1,0.5,24
frozen,200,100.0,2,0.35,5
frozen,200,100.0,2,0.5,27
frozen,200,100.0,3,0.35,5
frozen,200,100.0,3,0.5,25
frozen,200,100.0,4,0.35,5
frozen,200,100.0,4,0.5,35
mobile,0,0.0,1,0.35,5
mobile,0,0.0,1,0.5,25
mobile,0,0.0,2,0.35,5
mobile,0,0.0,2,0.5,17
mobile,0,0.0,3,0.35,4
mobile,0,0.0,3,0.5,24
mobile,0,0.0,4,0.35,4
mobile,0,0.0,4,0.5,22
mobile,1,0.5,1,0.35,6
mobile,1,0.5,1,0.5,22
mobile,1,0.5,2,0.35,2
mobile,1,0.5,2,0.5,17
mobile,1,0.5,3,0.35,4
mobile,1,0.5,3,0.5,24
mobile,1,0.5,4,0.35,4
mobile,1,0.5,4,0.5,22
mobile,2,1.0,1,0.35,5
mobile,2,1.0,1,0.5,20
mobile,2,1.0,2,0.35,3
mobile,2,1.0,2,0.5,23
mobile,2,1.0,3,0.35,2
mobile,2,1.0,3,0.5,19
mobile,2,1.0,4,0.35,4
mobile,2,1.0,4,0.5,20
mobile,3,1.5,1,0.35,2
mobile,3,1.5,1,0.5,21
mobile,3,1.5,2,0.35,4
mobile,3,1.5,2,0.5,18
mobile,3,1.5,3,0.35,3
mobile,3,1.5,3,0.5,26
mobile,3,1.5,4,0.35,5
mobile,3,1.5,4,0.5,22
mobile,4,2.0,1,0.35,4
mobile,4,2.0,1,0.5,21
mobile,4,2.0,2,0.35,4
mobile,4,2.0,2,0.5,13
mobile,4,2.0,3,0.35,2
mobile,4,2.0,3,0.5,24
mobile,4,2.0,4,0.35,5
mobile,4,2.0,4,0.5,24
mobile,5,2.5,1,0.35,3
mobile,5,2.5,1,0.5,24
mobile,5,2.5,2,0.35,5
mobile,5,2.5,2,0.5,18
mobile,5,2.5,3,0.35,3
mobile,5,2.5,3,0.5,26
mobile,5,2.5,4,0.35,6
mobile,5,2.5,4,0.5,26
mobile,6,3.0,1,0.35,7
mobile,6,3.0,1,0.5,27
mobile,6,3.0,2,0.35,4
mobile,6,3.0,2,0.5,20
mobile,6,3.0,3,0.35,4
mobile,6,3.0,3,0.5,25
mobile,6,3.0,4,0.35,2
mobile,6,3.0,4,0.5,26
mobile,7,3.5,1,0.35,5
mobile,7,3.5,1,0.5,25
mobile,7,3.5,2,0.35,5
mobile,7,3.5,2,0.5,20
mobile,7,3.5,3,0.35,5
mobile,7,3.5,3,0.5,22
mobile,7,3.5,4,0.35,6
mobile,7,3.5,4,0.5,27
mobile,8,4.0,1,0.35,3
mobile,8,4.0,1,0.5,25
mobile,8,4.0,2,0.35,2
mobile,8,4.0,2,0.5,21
mobile,8,4.0,3,0.35,1
mobile,8,4.0,3,0.5,19
mobile,8,4.0,4,0.35,3
mobile,8,4.0,4,0.5,24
mobile,9,4.5,1,0.35,6
mobile,9,4.5,1,0.5,22
mobile,9,4.5,2,0.35,5
mobile,9,4.5,2,0.5,22
mobile,9,4.5,3,0.35,1
mobile,9,4.5,3,0.5,26
mobile,9,4.5,4,0.35,4
mobile,9,4.5,4,0.5,21
mobile,10,5.0,1,0.35,4
mobile,10,5.0,1,0.5,22
mobile,10,5.0,2,0.35,5
mobile,10,5.0,2,0.5,18
mobile,10,5.0,3,0.35,3
mobile,10,5.0,3,0.5,22
mobile,10,5.0,4,0.35,7
mobile,10,5.0,4,0.5,25
mobile,11,5.5,1,0.35,2
mobile,11,5.5,1,0.5,22
mobile,11,5.5,2,0.35,3
mobile,11,5.5,2,0.5,20
mobile,11,5.5,3,0.35,4
mobile,11,5.5,3,0.5,26
mobile,11,5.5,4,0.35,7
mobile,11,5.5,4,0.5,31
mobile,12,6.0,1,0.35,2
mobile,12,6.0,1,0.5,23
mobile,12,6.0,2,0.35,5
mobile,12,6.0,2,0.5,24
mobile,12,6.0,3,0.35,2
mobile,12,6.0,3,0.5,29
mobile,12,6.0,4,0.35,4
mobile,12,6.0,4,0.5,25
mobile,13,6.5,1,0.35,5
mobile,13,6.5,1,0.5,24
mobile,13,6.5,2,0.35,9
mobile,13,6.5,2,0.5,23
mobile,13,6.5,3,0.35,4
mobile,13,6.5,3,0.5,24
mobile,13,6.5,4,0.35,4
mobile,13,6.5,4,0.5,25
mobile,14,7.0,1,0.35,2
mobile,14,7.0,1,0.5,27
mobile,14,7.0,2,0.35,6
mobile,14,7.0,2,0.5,25
mobile,14,7.0,3,0.35,2
mobile,14,7.0,3,0.5,24
mobile,14,7.0,4,0.35,7
mobile,14,7.0,4,0.5,22
mobile,15,7.5,1,0.35,5
mobile,15,7.5,1,0.5,26
mobile,15,7.5,2,0.35,9
mobile,15,7.5,2,0.5,21
mobile,15,7.5,3,0.35,2
mobile,15,7.5,3,0.5,27
mobile,15,7.5,4,0.35,7
mobile,15,7.5,4,0.5,23
mobile,16,8.0,1,0.35,5
mobile,16,8.0,1,0.5,27
mobile,16,8.0,2,0.35,7
mobile,16,8.0,2,0.5,25
mobile,16,8.0,3,0.35,4
mobile,16,8.0,3,0.5,28
mobile,16,8.0,4,0.35,3
mobile,16,8.0,4,0.5,21
mobile,17,8.5,1,0.35,4
mobile,17,8.5,1,0.5,28
mobile,17,8.5,2,0.35,7
mobile,17,8.5,2,0.5,24
mobile,17,8.5,3,0.35,2
mobile,17,8.5,3,0.5,23
mobile,17,8.5,4,0.35,3
mobile,17,8.5,4,0.5,22
mobile,18,9.0,1,0.35,4
mobile,18,9.0,1,0.5,24
mobile,18,9.0,2,0.35,4
mobile,18,9.0,2,0.5,24
mobile,18,9.0,3,0.35,5
mobile,18,9.0,3,0.5,27
mobile,18,9.0,4,0.35,5
mobile,18,9.0,4,0.5,25
mobile,19,9.5,1,0.35,5
mobile,19,9.5,1,0.5,25
mobile,19,9.5,2,0.35,4
mobile,19,9.5,2,0.5,21
mobile,19,9.5,3,0.35,4
mobile,19,9.5,3,0.5,26
mobile,19,9.5,4,0.35,7
mobile,19,9.5,4,0.5,23
mobile,20,10.0,1,0.35,6
mobile,20,10.0,1,0.5,23
mobile,20,10.0,2,0.35,3
mobile,20,10.0,2,0.5,21
mobile,20,10.0,3,0.35,3
mobile,20,10.0,3,0.5,29
mobile,20,10.0,4,0.35,5
mobile,20,10.0,4,0.5,27
mobile,21,10.5,1,0.35,2
mobile,21,10.5,1,0.5,23
mobile,21,10.5,2,0.35,6
mobile,21,10.5,2,0.5,25
mobile,21,10.5,3,0.35,4
mobile,21,10.5,3,0.5,25
mobile,21,10.5,4,0.35,9
mobile,21,10.5,4,0.5,24
mobile,22,11.0,1,0.35,5
mobile,22,11.0,1,0.5,28
mobile,22,11.0,2,0.35,4
mobile,22,11.0,2,0.5,23
mobile,22,11.0,3,0.35,5
mobile,22,11.0,3,0.5,23
mobile,22,11.0,4,0.35,2
mobile,22,11.0,4,0.5,27
mobile,23,11.5,1,0.35,6
mobile,23,11.5,1,0.5,24
mobile,23,11.5,2,0.35,5
mobile,23,11.5,2,0.5,19
mobile,23,11.5,3,0.35,4
mobile,23,11.5,3,0.5,28
mobile,23,11.5,4,0.35,5
mobile,23,11.5,4,0.5,28
mobile,24,12.0,1,0.35,5
mobile,24,12.0,1,0.5,25
mobile,24,12.0,2,0.35,2
mobile,24,12.0,2,0.5,22
mobile,24,12.0,3,0.35,6
mobile,24,12.0,3,0.5,26
mobile,24,12.0,4,0.35,6
mobile,24,12.0,4,0.5,30
mobile,25,12.5,1,0.35,2
mobile,25,12.5,1,0.5,27
mobile,25,12.5,2,0.35,5
mobile,25,12.5,2,0.5,23
mobile,25,12.5,3,0.35,6
mobile,25,12.5,3,0.5,24
mobile,25,12.5,4,0.35,3
mobile,25,12.5,4,0.5,30
mobile,26,13.0,1,0.35,6
mobile,26,13.0,1,0.5,25
mobile,26,13.0,2,0.35,5
mobile,26,13.0,2,0.5,22
mobile,26,13.0,3,0.35,5
mobile,26,13.0,3,0.5,25
mobile,26,13.0,4,0.35,3
mobile,26,13.0,4,0.5,26
mobile,27,13.5,1,0.35,5
mobile,27,13.5,1,0.5,26
mobile,27,13.5,2,0.35,6
mobile,27,13.5,2,0.5,21
mobile,27,13.5,3,0.35,5
mobile,27,13.5,3,0.5,27
mobile,27,13.5,4,0.35,3
mobile,27,13.5,4,0.5,23
mobile,28,14.0,1,0.35,4
mobile,28,14.0,1,0.5,22
mobile,28,14.0,2,0.35,6
mobile,28,14.0,2,0.5,24
mobile,28,14.0,3,0.35,5
mobile,28,14.0,3,0.5,28
mobile,28,14.0,4,0.35,7
mobile,28,14.0,4,0.5,21
mobile,29,14.5,1,0.35,6
mobile,29,14.5,1,0.5,24
mobile,29,14.5,2,0.35,3
mobile,29,14.5,2,0.5,25
mobile,29,14.5,3,0.35,8
mobile,29,14.5,3,0.5,24
mobile,29,14.5,4,0.35,5
mobile,29,14.5,4,0.5,22
mobile,30,15.0,1,0.35,8
mobile,30,15.0,1,0.5,25
mobile,30,15.0,2,0.35,4
mobile,30,15.0,2,0.5,23
mobile,30,15.0,3,0.35,5
mobile,30,15.0,3,0.5,27
mobile,30,15.0,4,0.35,3
mobile,30,15.0,4,0.5,21
mobile,31,15.5,1,0.35,6
mobile,31,15.5,1,0.5,27
mobile,31,15.5,2,0.35,6
mobile,31,15.5,2,0.5,22
mobile,31,15.5,3,0.35,6
mobile,31,15.5,3,0.5,29
mobile,31,15.5,4,0.35,6
mobile,31,15.5,4,0.5,22
mobile,32,16.0,1,0.35,3
mobile,32,16.0,1,0.5,26
mobile,32,16.0,2,0.35,4
mobile,32,16.0,2,0.5,20
mobile,32,16.0,3,0.35,7
mobile,32,16.0,3,0.5,31
mobile,32,16.0,4,0.35,4
mobile,32,16.0,4,0.5,22
mobile,33,16.5,1,0.35,4
mobile,33,16.5,1,0.5,25
mobile,33,16.5,2,0.35,5
mobile,33,16.5,2,0.5,19
mobile,33,16.5,3,0.35,3
mobile,33,16.5,3,0.5,29
mobile,33,16.5,4,0.35,3
mobile,33,16.5,4,0.5,26
mobile,34,17.0,1,0.35,6
mobile,34,17.0,1,0.5,29
mobile,34,17.0,2,0.35,4
mobile,34,17.0,2,0.5,21
mobile,34,17.0,3,0.35,3
mobile,34,17.0,3,0.5,28
mobile,34,17.0,4,0.35,3
mobile,34,17.0,4,0.5,24
mobile,35,17.5,1,0.35,4
mobile,35,17.5,1,0.5,26
mobile,35,17.5,2,0.35,5
mobile,35,17.5,2,0.5,21
mobile,35,17.5,3,0.35,5
mobile,35,17.5,3,0.5,23
mobile,35,17.5,4,0.35,2
mobile,35,17.5,4,0.5,25
mobile,36,18.0,1,0.35,4
mobile,36,18.0,1,0.5,23
mobile,36,18.0,2,0.35,5
mobile,36,18.0,2,0.5,24
mobile,36,18.0,3,0.35,5
mobile,36,18.0,3,0.5,20
mobile,36,18.0,4,0.35,5
mobile,36,18.0,4,0.5,26
mobile,37,18.5,1,0.35,4
mobile,37,18.5,1,0.5,21
mobile,37,18.5,2,0.35,7
mobile,37,18.5,2,0.5,26
mobile,37,18.5,3,0.35,4
mobile,37,18.5,3,0.5,24
mobile,37,18.5,4,0.35,2
mobile,37,18.5,4,0.5,29
mobile,38,19.0,1,0.35,5
mobile,38,19.0,1,0.5,23
mobile,38,19.0,2,0.35,5
mobile,38,19.0,2,0.5,22
mobile,38,19.0,3,0.35,4
mobile,38,19.0,3,0.5,26
mobile,38,19.0,4,0.35,4
mobile,38,19.0,4,0.5,29
mobile,39,19.5,1,0.35,5
mobile,39,19.5,1,0.5,26
mobile,39,19.5,2,0.35,6
mobile,39,19.5,2,0.5,25
mobile,39,19.5,3,0.35,4
mobile,39,19.5,3,0.5,20
mobile,39,19.5,4,0.35,5
mobile,39,19.5,4,0.5,28
mobile,40,20.0,1,0.35,5
mobile,40,20.0,1,0.5,20
mobile,40,20.0,2,0.35,3
mobile,40,20.0,2,0.5,25
mobile,40,20.0,3,0.35,2
mobile,40,20.0,3,0.5,23
mobile,40,20.0,4,0.35,3
mobile,40,20.0,4,0.5,29
mobile,41,20.5,1,0.35,4
mobile,41,20.5,1,0.5,22
mobile,41,20.5,2,0.35,5
mobile,41,20.5,2,0.5,26
mobile,41,20.5,3,0.35,2
mobile,41,20.5,3,0.5,29
mobile,41,20.5,4,0.35,6
mobile,41,20.5,4,0.5,27
mobile,42,21.0,1,0.35,6
mobile,42,21.0,1,0.5,24
mobile,42,21.0,2,0.35,5
mobile,42,21.0,2,0.5,25
mobile,42,21.0,3,0.35,4
mobile,42,21.0,3,0.5,23
mobile,42,21.0,4,0.35,5
mobile,42,21.0,4,0.5,27
mobile,43,21.5,1,0.35,6
mobile,43,21.5,1,0.5,22
mobile,43,21.5,2,0.35,4
mobile,43,21.5,2,0.5,27
mobile,43,21.5,3,0.35,5
mobile,43,21.5,3,0.5,26
mobile,43,21.5,4,0.35,5
mobile,43,21.5,4,0.5,25
mobile,44,22.0,1,0.35,5
mobile,44,22.0,1,0.5,19
mobile,44,22.0,2,0.35,5
mobile,44,22.0,2,0.5,27
mobile,44,22.0,3,0.35,6
mobile,44,22.0,3,0.5,22
mobile,44,22.0,4,0.35,4
mobile,44,22.0,4,0.5,23
mobile,45,22.5,1,0.35,5
mobile,45,22.5,1,0.5,19
mobile,45,22.5,2,0.35,5
mobile,45,22.5,2,0.5,26
mobile,45,22.5,3,0.35,4
mobile,45,22.5,3,0.5,21
mobile,45,22.5,4,0.35,7
mobile,45,22.5,4,0.5,19
mobile,46,23.0,1,0.35,4
mobile,46,23.0,1,0.5,21
mobile,46,23.0,2,0.35,5
mobile,46,23.0,2,0.5,25
mobile,46,23.0,3,0.35,3
mobile,46,23.0,3,0.5,19
mobile,46,23.0,4,0.35,2
mobile,46,23.0,4,0.5,22
mobile,47,23.5,1,0.35,6
mobile,47,23.5,1,0.5,23
mobile,47,23.5,2,0.35,5
mobile,47,23.5,2,0.5,26
mobile,47,23.5,3,0.35,6
mobile,47,23.5,3,0.5,20
mobile,47,23.5,4,0.35,3
mobile,47,23.5,4,0.5,19
mobile,48,24.0,1,0.35,5
mobile,48,24.0,1,0.5,23
mobile,48,24.0,2,0.35,2
mobile,48,24.0,2,0.5,24
mobile,48,24.0,3,0.35,3
mobile,48,24.0,3,0.5,20
mobile,48,24.0,4,0.35,5
mobile,48,24.0,4,0.5,20
mobile,49,24.5,1,0.35,5
mobile,49,24.5,1,0.5,22
mobile,49,24.5,2,0.35,3
mobile,49,24.5,2,0.5,26
mobile,49,24.5,3,0.35,4
mobile,49,24.5,3,0.5,22
mobile,49,24.5,4,0.35,4
mobile,49,24.5,4,0.5,21
mobile,50,25.0,1,0.35,5
mobile,50,25.0,1,0.5,25
mobile,50,25.0,2,0.35,4
mobile,50,25.0,2,0.5,23
mobile,50,25.0,3,0.35,3
mobile,50,25.0,3,0.5,23
mobile,50,25.0,4,0.35,7
mobile,50,25.0,4,0.5,26
mobile,51,25.5,1,0.35,3
mobile,51,25.5,1,0.5,24
mobile,51,25.5,2,0.35,5
mobile,51,25.5,2,0.5,23
mobile,51,25.5,3,0.35,2
mobile,51,25.5,3,0.5,20
mobile,51,25.5,4,0.35,3
mobile,51,25.5,4,0.5,21
mobile,52,26.0,1,0.35,5
mobile,52,26.0,1,0.5,25
mobile,52,26.0,2,0.35,5
mobile,52,26.0,2,0.5,23
mobile,52,26.0,3,0.35,4
mobile,52,26.0,3,0.5,20
mobile,52,26.0,4,0.35,4
mobile,52,26.0,4,0.5,19
mobile,53,26.5,1,0.35,6
mobile,53,26.5,1,0.5,27
mobile,53,26.5,2,0.35,9
mobile,53,26.5,2,0.5,23
mobile,53,26.5,3,0.35,4
mobile,53,26.5,3,0.5,26
mobile,53,26.5,4,0.35,2
mobile,53,26.5,4,0.5,23
mobile,54,27.0,1,0.35,7
mobile,54,27.0,1,0.5,22
mobile,54,27.0,2,0.35,7
mobile,54,27.0,2,0.5,23
mobile,54,27.0,3,0.35,6
mobile,54,27.0,3,0.5,24
mobile,54,27.0,4,0.35,5
mobile,54,27.0,4,0.5,21
mobile,55,27.5,1,0.35,3
mobile,55,27.5,1,0.5,26
mobile,55,27.5,2,0.35,7
mobile,55,27.5,2,0.5,22
mobile,55,27.5,3,0.35,7
mobile,55,27.5,3,0.5,23
mobile,55,27.5,4,0.35,5
mobile,55,27.5,4,0.5,25
mobile,56,28.0,1,0.35,6
mobile,56,28.0,1,0.5,23
mobile,56,28.0,2,0.35,6
mobile,56,28.0,2,0.5,24
mobile,56,28.0,3,0.35,3
mobile,56,28.0,3,0.5,22
mobile,56,28.0,4,0.35,3
mobile,56,28.0,4,0.5,22
mobile,57,28.5,1,0.35,3
mobile,57,28.5,1,0.5,28
mobile,57,28.5,2,0.35,5
mobile,57,28.5,2,0.5,25
mobile,57,28.5,3,0.35,6
mobile,57,28.5,3,0.5,25
mobile,57,28.5,4,0.35,6
mobile,57,28.5,4,0.5,24
mobile,58,29.0,1,0.35,8
mobile,58,29.0,1,0.5,27
mobile,58,29.0,2,0.35,6
mobile,58,29.0,2,0.5,25
mobile,58,29.0,3,0.35,6
mobile,58,29.0,3,0.5,23
mobile,58,29.0,4,0.35,5
mobile,58,29.0,4,0.5,18
mobile,59,29.5,1,0.35,3
mobile,59,29.5,1,0.5,26
mobile,59,29.5,2,0.35,3
mobile,59,29.5,2,0.5,23
mobile,59,29.5,3,0.35,4
mobile,59,29.5,3,0.5,25
mobile,59,29.5,4,0.35,3
mobile,59,29.5,4,0.5,19
mobile,60,30.0,1,0.35,4
mobile,60,30.0,1,0.5,30
mobile,60,30.0,2,0.35,3
mobile,60,30.0,2,0.5,22
mobile,60,30.0,3,0.35,4
mobile,60,30.0,3,0.5,23
mobile,60,30.0,4,0.35,6
mobile,60,30.0,4,0.5,23
mobile,61,30.5,1,0.35,5
mobile,61,30.5,1,0.5,29
mobile,61,30.5,2,0.35,6
mobile,61,30.5,2,0.5,25
mobile,61,30.5,3,0.35,3
mobile,61,30.5,3,0.5,22
mobile,61,30.5,4,0.35,3
mobile,61,30.5,4,0.5,22
mobile,62,31.0,1,0.35,6
mobile,62,31.0,1,0.5,31
mobile,62,31.0,2,0.35,5
mobile,62,31.0,2,0.5,21
mobile,62,31.0,3,0.35,5
mobile,62,31.0,3,0.5,20
mobile,62,31.0,4,0.35,3
mobile,62,31.0,4,0.5,17
mobile,63,31.5,1,0.35,3
mobile,63,31.5,1,0.5,26
mobile,63,31.5,2,0.35,3
mobile,63,31.5,2,0.5,21
mobile,63,31.5,3,0.35,6
mobile,63,31.5,3,0.5,25
mobile,63,31.5,4,0.35,4
mobile,63,31.5,4,0.5,19
mobile,64,32.0,1,0.35,6
mobile,64,32.0,1,0.5,26
mobile,64,32.0,2,0.35,4
mobile,64,32.0,2,0.5,23
mobile,64,32.0,3,0.35,6
mobile,64,32.0,3,0.5,27
mobile,64,32.0,4,0.35,6
mobile,64,32.0,4,0.5,19
mobile,65,32.5,1,0.35,5
mobile,65,32.5,1,0.5,24
mobile,65,32.5,2,0.35,5
mobile,65,32.5,2,0.5,24
mobile,65,32.5,3,0.35,5
mobile,65,32.5,3,0.5,21
mobile,65,32.5,4,0.35,5
mobile,65,32.5,4,0.5,19
mobile,66,33.0,1,0.35,7
mobile,66,33.0,1,0.5,25
mobile,66,33.0,2,0.35,3
mobile,66,33.0,2,0.5,27
mobile,66,33.0,3,0.35,6
mobile,66,33.0,3,0.5,24
mobile,66,33.0,4,0.35,4
mobile,66,33.0,4,0.5,19
mobile,67,33.5,1,0.35,6
mobile,67,33.5,1,0.5,26
mobile,67,33.5,2,0.35,6
mobile,67,33.5,2,0.5,26
mobile,67,33.5,3,0.35,7
mobile,67,33.5,3,0.5,24
mobile,67,33.5,4,0.35,4
mobile,67,33.5,4,0.5,20
mobile,68,34.0,1,0.35,4
mobile,68,34.0,1,0.5,28
mobile,68,34.0,2,0.35,5
mobile,68,34.0,2,0.5,25
mobile,68,34.0,3,0.35,3
mobile,68,34.0,3,0.5,27
mobile,68,34.0,4,0.35,6
mobile,68,34.0,4,0.5,20
mobile,69,34.5,1,0.35,5
mobile,69,34.5,1,0.5,28
mobile,69,34.5,2,0.35,7
mobile,69,34.5,2,0.5,22
mobile,69,34.5,3,0.35,9
mobile,69,34.5,3,0.5,27
mobile,69,34.5,4,0.35,6
mobile,69,34.5,4,0.5,22
mobile,70,35.0,1,0.35,5
mobile,70,35.0,1,0.5,23
mobile,70,35.0,2,0.35,7
mobile,70,35.0,2,0.5,24
mobile,70,35.0,3,0.35,4
mobile,70,35.0,3,0.5,30
mobile,70,35.0,4,0.35,3
mobile,70,35.0,4,0.5,22
mobile,71,35.5,1,0.35,5
mobile,71,35.5,1,0.5,25
mobile,71,35.5,2,0.35,5
mobile,71,35.5,2,0.5,22
mobile,71,35.5,3,0.35,5
mobile,71,35.5,3,0.5,31
mobile,71,35.5,4,0.35,4
mobile,71,35.5,4,0.5,20
mobile,72,36.0,1,0.35,2
mobile,72,36.0,1,0.5,22
mobile,72,36.0,2,0.35,3
mobile,72,36.0,2,0.5,21
mobile,72,36.0,3,0.35,4
mobile,72,36.0,3,0.5,29
mobile,72,36.0,4,0.35,6
mobile,72,36.0,4,0.5,25
mobile,73,36.5,1,0.35,3
mobile,73,36.5,1,0.5,24
mobile,73,36.5,2,0.35,5
mobile,73,36.5,2,0.5,19
mobile,73,36.5,3,0.35,2
mobile,73,36.5,3,0.5,27
mobile,73,36.5,4,0.35,6
mobile,73,36.5,4,0.5,25
mobile,74,37.0,1,0.35,4
mobile,74,37.0,1,0.5,28
mobile,74,37.0,2,0.35,6
mobile,74,37.0,2,0.5,20
mobile,74,37.0,3,0.35,3
mobile,74,37.0,3,0.5,22
mobile,74,37.0,4,0.35,4
mobile,74,37.0,4,0.5,23
mobile,75,37.5,1,0.35,7
mobile,75,37.5,1,0.5,27
mobile,75,37.5,2,0.35,4
mobile,75,37.5,2,0.5,23
mobile,75,37.5,3,0.35,5
mobile,75,37.5,3,0.5,21
mobile,75,37.5,4,0.35,6
mobile,75,37.5,4,0.5,24
mobile,76,38.0,1,0.35,5
mobile,76,38.0,1,0.5,28
mobile,76,38.0,2,0.35,3
mobile,76,38.0,2,0.5,24
mobile,76,38.0,3,0.35,4
mobile,76,38.0,3,0.5,26
mobile,76,38.0,4,0.35,9
mobile,76,38.0,4,0.5,24
mobile,77,38.5,1,0.35,4
mobile,77,38.5,1,0.5,26
mobile,77,38.5,2,0.35,3
mobile,77,38.5,2,0.5,26
mobile,77,38.5,3,0.35,4
mobile,77,38.5,3,0.5,23
mobile,77,38.5,4,0.35,6
mobile,77,38.5,4,0.5,27
mobile,78,39.0,1,0.35,6
mobile,78,39.0,1,0.5,29
mobile,78,39.0,2,0.35,5
mobile,78,39.0,2,0.5,25
mobile,78,39.0,3,0.35,5
mobile,78,39.0,3,0.5,23
mobile,78,39.0,4,0.35,6
mobile,78,39.0,4,0.5,28
mobile,79,39.5,1,0.35,4
mobile,79,39.5,1,0.5,31
mobile,79,39.5,2,0.35,3
mobile,79,39.5,2,0.5,21
mobile,79,39.5,3,0.35,7
mobile,79,39.5,3,0.5,20
mobile,79,39.5,4,0.35,5
mobile,79,39.5,4,0.5,27
mobile,80,40.0,1,0.35,3
mobile,80,40.0,1,0.5,28
mobile,80,40.0,2,0.35,6
mobile,80,40.0,2,0.5,23
mobile,80,40.0,3,0.35,5
mobile,80,40.0,3,0.5,20
mobile,80,40.0,4,0.35,4
mobile,80,40.0,4,0.5,25
mobile,81,40.5,1,0.35,5
mobile,81,40.5,1,0.5,23
mobile,81,40.5,2,0.35,5
mobile,81,40.5,2,0.5,27
mobile,81,40.5,3,0.35,2
mobile,81,40.5,3,0.5,21
mobile,81,40.5,4,0.35,7
mobile,81,40.5,4,0.5,24
mobile,82,41.0,1,0.35,4
mobile,82,41.0,1,0.5,26
mobile,82,41.0,2,0.35,3
mobile,82,41.0,2,0.5,26
mobile,82,41.0,3,0.35,5
mobile,82,41.0,3,0.5,26
mobile,82,41.0,4,0.35,3
mobile,82,41.0,4,0.5,22
mobile,83,41.5,1,0.35,5
mobile,83,41.5,1,0.5,26
mobile,83,41.5,2,0.35,5
mobile,83,41.5,2,0.5,27
mobile,83,41.5,3,0.35,6
mobile,83,41.5,3,0.5,23
mobile,83,41.5,4,0.35,6
mobile,83,41.5,4,0.5,23
mobile,84,42.0,1,0.35,7
mobile,84,42.0,1,0.5,27
mobile,84,42.0,2,0.35,2
mobile,84,42.0,2,0.5,27
mobile,84,42.0,3,0.35,3
mobile,84,42.0,3,0.5,30
mobile,84,42.0,4,0.35,4
mobile,84,42.0,4,0.5,23
mobile,85,42.5,1,0.35,4
mobile,85,42.5,1,0.5,22
mobile,85,42.5,2,0.35,2
mobile,85,42.5,2,0.5,21
mobile,85,42.5,3,0.35,3
mobile,85,42.5,3,0.5,25
mobile,85,42.5,4,0.35,3
mobile,85,42.5,4,0.5,20
mobile,86,43.0,1,0.35,9
mobile,86,43.0,1,0.5,24
mobile,86,43.0,2,0.35,5
mobile,86,43.0,2,0.5,24
mobile,86,43.0,3,0.35,5
mobile,86,43.0,3,0.5,22
mobile,86,43.0,4,0.35,4
mobile,86,43.0,4,0.5,20
mobile,87,43.5,1,0.35,4
mobile,87,43.5,1,0.5,21
mobile,87,43.5,2,0.35,5
mobile,87,43.5,2,0.5,23
mobile,87,43.5,3,0.35,5
mobile,87,43.5,3,0.5,27
mobile,87,43.5,4,0.35,2
mobile,87,43.5,4,0.5,22
mobile,88,44.0,1,0.35,4
mobile,88,44.0,1,0.5,26
