frame,absolute_time_ps,relative_time_ps,HBN_aligned_rms_nm,HBN_aligned_max_nm,HBN_bond_deviation_q99_nm,HBN_bond_deviation_max_nm,HBN_angle_deviation_q99_deg,HBN_angle_deviation_max_deg,HBN_planarity_q95_deg,HBN_planarity_q99_deg,HBN_planarity_max_deg,HBN_equilibrium_q99_deg,HBN_equilibrium_max_deg,PYR_max_aligned_rms_nm,PYR_max_bond_deviation_nm,PYR_max_angle_deviation_deg,HBN_PYR_minimum_contact_nm,PYR_PYR_minimum_contact_nm,PYR_waterO_minimum_contact_nm
86,43.0,43.0,0.07940620427553198,0.2677135830446733,0.008213048110149501,0.0141378651014063,3.1490227920327714,4.876151237880066,17.47356379198306,21.862376770143488,27.27665280159752,20.848053713705152,32.361519288017746,0.01857944844905342,0.006038562447372067,7.836580785664026,0.2871880916751248,1.6787495346239116,0.28057619286033536
87,43.5,43.5,0.07831091680356106,0.30608381503441184,0.00818832037418305,0.012022423450659625,3.0323664004654884,4.460843428802605,17.3630098298823,20.902896073344,26.370062426012794,21.45079331639719,29.30851028176312,0.019447582562338788,0.006645886633585091,5.988348978691874,0.3049606531997205,1.7374015079998055,0.2926345844222791
88,44.0,44.0,0.07943856431031354,0.2886771917158435,0.007711518959196959,0.01098174214718961,3.0278806949544155,4.541242754856967,17.501568525133127,20.79285311551025,27.291294683958796,19.271150584744348,25.679247279695346,0.019985769075060795,0.007116188547669378,8.397597833801711,0.28700696855651425,1.7595311875610504,0.30149295182474817
89,44.5,44.5,0.0794616444518854,0.3622863053359806,0.008306914087079682,0.010993849196990396,3.1410905894740386,6.281246572934421,17.232758000667296,21.117099149266963,31.676018656373515,21.66499056491681,28.916488710431395,0.018755220408338043,0.008507786261034517,8.14649177141672,0.2979345565724127,1.7145885803888934,0.29238844026397504
90,45.0,45.0,0.076691395476972,0.2892625045838915,0.008059657083920271,0.01125939971726489,3.149274476823811,4.717213349654784,17.481172074130736,21.108700643265202,30.461118615639037,21.997490619475112,26.380518615639062,0.016068290378936496,0.0060385624473723865,11.023565954619556,0.3036148876455175,1.6552924212960072,0.2960979567643114
91,45.5,45.5,0.07464947157009537,0.3073600725622168,0.007979200200720038,0.012671243411554595,3.0966288694109223,4.777834184286007,17.287239269616702,21.832847250068856,28.09988607235249,20.51560642876783,33.20273248832109,0.01763820221441866,0.007907510487522057,8.065262941270461,0.29218316173250014,1.5786874294805795,0.2838679270365004
92,46.0,46.0,0.07504987462262143,0.3116128262361953,0.008064645645299205,0.011062702679200481,3.1226178356236436,4.661063733099041,17.70396466097725,21.425664761429882,26.752508403633072,21.043215068830854,31.516808403633092,0.021482994163925843,0.007292981621168398,8.358140459153162,0.28850303291300045,1.5622912660576456,0.2882186669874113
93,46.5,46.5,0.07702666810003266,0.2742921990454491,0.008374518188702102,0.011428897586092113,3.0175054643383654,4.656063972439242,17.605305574956216,21.508094017466153,30.755559680923824,21.002375975464773,31.20290859196035,0.018096630017263412,0.010595973626838395,8.364731892313614,0.2831413074773794,1.644789044224213,0.3072409477917942
94,47.0,47.0,0.07172706539448598,0.3303918519744455,0.008100653360298235,0.010650248955792196,3.150499909637706,4.5073065881328205,17.179740012153903,21.88191245212272,30.125359710279383,22.8120226214955,28.70083231618605,0.018606642864450275,0.007825476604844228,8.38111198550817,0.30607352057961484,1.647780325164735,0.28975334338019343
95,47.5,47.5,0.06123956000976498,0.23656634797542123,0.008053032155949337,0.01231585339544275,3.050353079681978,4.1743753903933225,17.46837662687957,22.466050338536675,29.61731493416417,21.748168969797085,31.09035508630427,0.018565536954358138,0.009414609127037399,9.027723004931019,0.30163554167239615,1.5935573412965096,0.29394897516405805
96,48.0,48.0,0.05520166227236029,0.22850423927700977,0.008372061661644172,0.013091388882799954,3.075073724204,5.081894529946041,17.50611256037537,21.502341600707418,28.187940773491846,21.068379153877643,29.11526724774251,0.016405437822785487,0.008713214274982645,9.21903230933269,0.2882464223542073,1.6704756807568317,0.28962044126753167
97,48.5,48.5,0.05040838045803769,0.23650677585766613,0.008016338996853535,0.01106258545689398,3.071823398342052,5.949869705860664,17.13181247115372,21.595550860576044,25.936181966558536,20.578753414691946,32.4119631547822,0.019952567932242506,0.007354129756623279,7.555566827512521,0.27084497410880687,1.6757177566642898,0.2896100826974087
98,49.0,49.0,0.04839551206108513,0.2480943109911587,0.008144787787225076,0.01265650735856666,3.189064956160759,5.421735949770948,18.03017717710291,22.19427142025406,29.507318571818047,21.867630776328003,26.959986312666956,0.019164475203093313,0.009629130039611716,7.82311231212492,0.2935489737675818,1.7357203115709632,0.29482367611845545
99,49.5,49.5,0.04938155638712116,0.22330891465126648,0.008062840997760392,0.01192139581651619,3.19445581787621,4.909904657831476,17.13632844443116,21.67699253625683,26.752517191809517,20.395961159032417,29.748735016649675,0.01774001556137099,0.00830882263148311,6.703908647621887,0.2990953025375024,1.6488426243883922,0.29465573132046835
100,50.0,50.0,0.059974485327050804,0.29811021431652257,0.008265209662304956,0.011855015869724372,3.0676942776494065,4.687316641532789,17.349837234537155,21.48969069020414,27.11961212406996,20.475556705509973,27.414095697661196,0.018675957491164585,0.008783686350279207,11.06917101037493,0.2973079211860994,1.6074554426173064,0.30973052804010154
101,50.5,50.5,0.0596925848108436,0.20312062913492712,0.00791778047575166,0.011895061635107396,3.1177667420220923,4.494854202011936,17.311103765709362,21.687716189181042,26.335067412268813,20.83196543840339,31.82637859089664,0.019315795897103385,0.009849719123375816,11.904086514114383,0.31001612861268985,1.6719177611353977,0.2973028758690368
102,51.0,51.0,0.06017378510424392,0.23465613728255297,0.008149266752521674,0.011653923548632178,2.9856308741676894,5.902380011452735,17.476930880648,21.407150312257112,26.454850339060926,22.38324242692051,30.84831017944839,0.029898004872929717,0.007197811761225054,11.715846198975655,0.28687453703666393,1.7198008605649668,0.29502033828195656
103,51.5,51.5,0.06453956423926968,0.24850772838439195,0.008283371585466,0.012346750840301624,3.262098443753004,4.725357791559603,17.35324624657246,21.16973848850046,31.67792098138932,20.96680374836463,31.264915719830583,0.018319276704298074,0.007928966356009343,9.93666021606063,0.3044683891638014,1.6914328245602899,0.29833035380262596
104,52.0,52.0,0.06987474107046898,0.1806935588370798,0.00818037093600359,0.011785701213067795,3.2303801903516116,6.483482406861569,17.690573112170753,21.362442465876747,27.514428143530296,20.89714335665869,32.184480320925786,0.018315734228746248,0.008169002736171313,7.0628737376250825,0.30116606714568644,1.6682026255823958,0.29396938616121254
105,52.5,52.5,0.07324860679747465,0.21859141207020097,0.008168175985989286,0.010133244842817996,3.0500831247229048,5.324248891481531,16.876485214963832,21.011439586314776,25.830274576026795,20.452701405950183,29.38580047128835,0.017763893256282144,0.008904915218609366,9.528588044594471,0.30335128152028623,1.639977438869206,0.2915578844757928
106,53.0,53.0,0.0759134465190313,0.2522053121821718,0.00853522199293772,0.013477061912979815,3.230844543789785,4.243543958894421,17.565071167498985,20.860542585475965,28.050863269837578,22.259516367780112,28.474758141529207,0.017332843570224667,0.00807579688499982,6.818322319117925,0.29795805073869025,1.6116569113803347,0.2815261977152387
107,53.5,53.5,0.07216878604672658,0.2715260954493767,0.00817397114065023,0.010081742147189876,3.0865570595460565,5.066461747973463,18.077521873946694,21.572612261932814,26.869974449444356,21.90940181428646,29.922532535760467,0.018300142132366286,0.007515876617541356,9.333569646047636,0.3005079033902431,1.595406531264054,0.3052032109922829
108,54.0,54.0,0.05883214621844998,0.26313245705977406,0.008489872019130406,0.011781747364036532,3.1550511570334074,4.90278319619371,17.256878968427383,23.013248441329324,29.69025621611894,20.881480512001122,27.25011390282077,0.020012585275218948,0.006680096901838073,7.053251168372626,0.2710977683419761,1.474517209123041,0.2914206581558693
109,54.5,54.5,0.06048904687278864,0.270964275332209,0.008233032781635246,0.012985853395443725,3.0526421922151146,4.6873776501745255,17.217470751989048,21.692258734786208,27.585820427811115,20.8145168920854,29.193848717615197,0.02203500664117379,0.008291949025316214,6.8061565472333285,0.29931087517829996,1.6758830508123177,0.2931091946698365
110,55.0,55.0,0.06280171488331225,0.21550264548632556,0.008286471672874676,0.010996479008873628,3.1821518162888625,4.617255646509591,17.690974557770012,21.393738252647164,28.520785126257692,21.902306364872675,33.61688512625767,0.01943889447608752,0.008224435373876987,9.652077797295675,0.3104963767904545,1.602127647848323,0.2845856637288674
111,55.5,55.5,0.06666151000955446,0.30096266863696397,0.008226918648356833,0.01183363995254924,3.10595330022181,5.571805097457911,17.842578249940967,22.34913556195803,25.27831495856796,21.48659218885087,30.578163315426025,0.01979154815884501,0.009560345357326083,10.034906535493121,0.29053399112668366,1.5930960423025349,0.298137552146656
112,56.0,56.0,0.06859743981552431,0.2427958006026664,0.008521170959582748,0.01332012610335448,3.174965530904641,4.581982443674562,17.515446199548805,21.981929195628723,30.762695737117724,20.21560100446223,29.30915806756275,0.025868742418866324,0.008830954667726626,6.680145590009715,0.2780557498056821,1.5971089505728777,0.2821099076601176
113,56.5,56.5,0.06570427262248431,0.20028676748719906,0.007920745543294751,0.01050562690783885,3.0378308878104274,5.646997000226989,18.127874707775195,21.05613176092643,26.72667525556284,22.390359499103162,27.398229226104377,0.017246555207768376,0.007805161768102892,8.203912121702544,0.2809804263645424,1.6051252287594264,0.3002815345638155
114,57.0,57.0,0.059501475631313167,0.19182857199003,0.008027074789412718,0.011241354954730248,3.183110124386779,5.056922073101347,17.870548286191884,22.20730826137726,26.563859742350417,21.789511617541148,26.10666765786334,0.016494884240836834,0.007130792848273462,10.279447965518727,0.2923781797603921,1.5757699705223478,0.2815546128196089
115,57.5,57.5,0.054984626973596074,0.16428300222930003,0.008258254555842634,0.011295702494326848,3.115126876897802,4.854704201889149,17.50997101621602,21.34018784579718,25.10094751824886,21.94930801165317,30.13349103868893,0.020713622820818452,0.006823332386471093,9.10412818685387,0.29778515745416195,1.4967584975539643,0.29398469347909956
116,58.0,58.0,0.06103129589941653,0.24464975993994126,0.007776278177828696,0.009835396469929203,3.1109926291767063,4.281680981122193,17.345454048283997,21.461172568764834,30.771808643388738,20.938409778859707,27.942563146946213,0.019129348075390712,0.007920384482716286,9.731933987817968,0.3006476342830591,1.5307792133420157,0.29503050689716875
117,58.5,58.5,0.06124500092064616,0.2802002933506378,0.00843314209692697,0.0106213352982161,3.1006276858816983,4.115493821771594,17.457359387766694,21.60192676453833,26.106377487638866,21.771195674862604,29.218865045069037,0.017737522105212494,0.007063304466023157,10.233803985123146,0.2853857039166473,1.4891628520749502,0.2923251614213182
118,59.0,59.0,0.06547385211805931,0.23750901307979455,0.007683000785054946,0.011018843487350466,3.1940309974443144,4.3704424939959665,17.853598155160526,21.858938006187415,26.68480513313466,21.331606793735496,32.115963239775624,0.016527119469972897,0.008550012493754214,8.626629439342764,0.27655198426335725,1.5481924944915602,0.2886347172465572
119,59.5,59.5,0.07007768625737791,0.27558793397873627,0.007839359698836089,0.012197750206468044,3.012841357163655,4.033753187125427,17.817726557422162,20.733846246143933,27.440310140862522,22.293066139956363,30.73412944675482,0.026654878443738084,0.008497675905225738,8.604089092348119,0.2901258347682949,1.566636524532733,0.2956568957423453
120,60.0,60.0,0.0654898590223322,0.2401020968050754,0.008306397174131069,0.011301760031025482,3.1690599260212053,5.046543898991345,17.299276316312877,21.375562901973005,27.76967865783982,21.23323940706297,27.704537647812458,0.023621480366660032,0.009334503920218479,8.577725986057203,0.271516113702299,1.6498008970781899,0.2990886156308863
121,60.5,60.5,0.06343466595291684,0.22391452750097307,0.008167743278351784,0.011941796764690094,3.2180545420849525,6.422552969202528,17.59254422521333,20.597039340829276,27.30429624883189,20.53247541867427,29.774465995764103,0.02250283099918567,0.009394815667702477,8.183954877708658,0.29003620463659374,1.7251718754953085,0.29454371492191117
122,61.0,61.0,0.06486709870931175,0.24911176036356938,0.008118571970161527,0.010871271268331373,3.1461665017263494,4.861830160080899,17.97532233403285,21.97360945903453,27.231396056051892,20.91977768370778,31.68453509877918,0.0166389268922809,0.00726630226256475,7.467961156192402,0.3048179784723998,1.6376562520871099,0.2965636525267385
123,61.5,61.5,0.06318443931306711,0.23108218029537664,0.008371145005731977,0.011098090569846952,3.1615518171166404,4.427892497037533,17.636461442663975,22.100115830059448,30.359271370264736,19.937620355172207,27.51082558297344,0.018061355076882533,0.008000225997463833,9.203308162742871,0.3032490725459852,1.6339476735807668,0.29770791054320306
124,62.0,62.0,0.06068640877615391,0.22953818589723451,0.008322704552966577,0.014464998046569755,3.2419052658154826,5.204253214652752,17.604858305725788,21.187053958926256,27.335540332464205,20.27209573639781,24.475966222078114,0.01945129535115039,0.006485481652150571,11.061521844105897,0.28925421345245783,1.7183396055494968,0.3012175293703871
125,62.5,62.5,0.055534357788436836,0.2804818048040211,0.008617657614874388,0.012397585750226842,3.229194922479032,4.397579411920063,17.486715863111247,22.100279076542396,27.548705287509193,20.092147631212146,29.410300564567365,0.01873565106963325,0.00905862386045031,8.08805299767181,0.29986330218951457,1.6622244132487047,0.28935272592460526
126,63.0,63.0,0.05900319689378633,0.22775722122766454,0.008356572057598093,0.010773427695891596,3.1792317252390587,4.721046950457492,17.598934986011407,21.04715002836216,28.05616419420977,19.8383170142307,32.348724740993816,0.01839625206092569,0.008867939540625508,7.62527713799598,0.2999499958326386,1.653237732451083,0.29882436312991645
127,63.5,63.5,0.06269812053832216,0.25121597768612935,0.008322574145240146,0.014176003216565203,3.0605939411036998,3.882980548486799,17.301006933743636,20.799083952962107,25.129273565660952,20.637732323093502,28.26174083117337,0.018151758648467832,0.005666629865464484,10.616863157808467,0.29027056344038754,1.7579436851048444,0.29972320564147253
128,64.0,64.0,0.06623879072574694,0.26153263479802347,0.008582367882105616,0.013091745515064757,3.1598089894319923,4.2556374172019105,17.508740845105898,21.833997525058965,26.99407562220898,20.723121583301577,29.626085549052846,0.01979634444779679,0.0075645569774590304,10.664591460112334,0.32198602454143854,1.6684088228009344,0.2909106392004252
129,64.5,64.5,0.06772158451595868,0.22305183343279236,0.008313935103430568,0.012951351754930118,3.1876588562837695,4.498525181221581,17.41161580229534,21.707483091239986,24.94696522274029,20.890286853214135,28.906822663200273,0.019167007163624402,0.008183912404394617,9.731494868376231,0.30316662085394575,1.610662596573224,0.29699999999999976
130,65.0,65.0,0.06304175207771891,0.20577415013446043,0.008517063930758805,0.011185786805330583,3.211651889751857,4.456449310527532,17.450298100861016,21.353015736217106,26.534377533514373,20.76157680552741,33.42237753351435,0.017651089984549517,0.00690171162806652,10.074933112130736,0.30678657076214993,1.523720774945331,0.29643211701838273
131,65.5,65.5,0.06049889867427303,0.235640680637693,0.008226623022554377,0.010899718368137912,3.1758879941360405,4.625019505703989,17.51391338720029,20.694988773374035,27.077295494161916,20.21482781925192,28.124159888350277,0.019364467696470766,0.008173779928772135,6.298536314056264,0.27782548479216207,1.585282624644577,0.3026549190084314
132,66.0,66.0,0.06614603502656535,0.25302674185064694,0.008011660095080156,0.011910802687386701,3.167585344505893,4.756697517264115,17.016677549854712,21.31121351326375,28.766660117907463,20.515158954612666,26.526041817125474,0.023790008176189162,0.008878024728043027,11.880970288729998,0.3000216658843159,1.4657950061314844,0.29993499295680726
133,66.5,66.5,0.06941963899942509,0.2594896208090055,0.008107128454496975,0.011715397935823157,3.0981032749782647,4.909730903383803,17.823170438375257,22.199021648497933,25.38620533398455,20.482973581572185,31.863246104798804,0.016782434068688554,0.007632372684148958,9.032148319074537,0.27912183719659023,1.4837897425174496,0.2812205540141046
134,67.0,67.0,0.07715730415581165,0.2512463986872508,0.00801239322055436,0.01142777492679592,3.040030280470082,5.259951008572898,17.848243138673745,22.107820714397732,27.44518503383088,21.929007658851997,32.74776809738876,0.016390057364507007,0.0077272623230071336,7.0630836740360365,0.3066414844733183,1.5597942171966144,0.2843659613948194
135,67.5,67.5,0.07599503959486409,0.25895271748659277,0.008134462903715176,0.0128722510936356,3.203651966532382,4.887450177620337,17.436861763547064,21.500193360156725,26.009793876060996,19.66395688260412,27.698174183581614,0.019042349690536295,0.006229013960667051,9.040792157784693,0.2941156235224506,1.6257013870941988,0.297053867168903
136,68.0,68.0,0.0680281696331286,0.23230888805124855,0.00833165805066675,0.010755479810268753,3.0747369143938794,4.486165595549892,18.074880282634435,21.956554106977382,29.12897954547617,21.346825112787386,28.7341230679134,0.017230923967673187,0.007837903951932235,7.864922535531008,0.302014900294671,1.6204869638475956,0.2926858384001522
137,68.5,68.5,0.05880123902941043,0.3808110468714574,0.008318283596803651,0.010553050037638123,3.2132186918161563,5.047302717497658,17.206597666506628,22.154565804699303,27.961486851444477,21.08334908409766,29.76510225255754,0.018911908042529738,0.008146756602528143,7.375076357877333,0.3155075276439538,1.4819075544716012,0.30000000000000004
138,69.0,69.0,0.05746945652706001,0.27025401259844006,0.008749289737685394,0.013244601253264848,3.175787977840259,5.921640355692759,17.92613156721219,21.39260587759762,25.837829833617548,21.34807133383673,30.16149349062323,0.01742508945313341,0.005562165361383972,11.22707081307368,0.28122233197240976,1.6070510259478386,0.2932490409191479
139,69.5,69.5,0.05922525321378622,0.2525778809738431,0.008088036902203671,0.011716006338819945,3.236663903623643,4.649039059097817,17.834853660512294,22.17212400111981,27.220737787424525,21.303373117646874,31.46776434115293,0.01809354711714999,0.00866945835759303,10.991911151493724,0.29837057495671404,1.6544790720948992,0.29665131046398546
140,70.0,70.0,0.06812999223515515,0.2049878747917604,0.008299072178484317,0.010047689700409895,3.153138084505635,4.224050535863157,18.04124129450693,22.045632936129888,28.78305736063973,21.990310714625373,27.553381888920967,0.027873101072545484,0.0074043102647481235,8.83596017555152,0.28094305472817777,1.7563100523540824,0.2986318804146671
141,70.5,70.5,0.07192428006124763,0.26233759935895,0.007977787603358093,0.011172915067778427,3.097081614331717,4.362718008455104,17.821199347235797,21.829791966687626,25.84398610174358,21.61627520310526,29.025942994223897,0.01882950721833143,0.009226143109243426,9.851157892224904,0.30979993544221346,1.9200526034460623,0.2894926596651459
142,71.0,71.0,0.06821112711011675,0.24289101405040747,0.008197957091781628,0.010974356866761847,3.188980088243173,4.933868108830779,17.476743568043812,21.098349671405526,26.773920403484425,21.908312198605163,29.502009179452898,0.018133581659492942,0.007527245038368241,8.276255021155862,0.29992499062265554,1.9734072058244843,0.2919400623415701
143,71.5,71.5,0.06375762800610515,0.19880437439376358,0.00894728540499254,0.01188579920123245,3.2154294541378383,4.095915321897536,17.729364502013272,21.804963933301977,28.326995405070846,22.218133736494696,32.923995405070855,0.018323492997462547,0.0070372115388710466,9.237768257107291,0.2894771148122076,1.9849395456789103,0.3002565569642067
144,72.0,72.0,0.06103611750369322,0.22877453082766494,0.008319004724189581,0.01274909412695846,3.1463660708153487,4.472598992114314,17.39313292577473,21.228520144707797,25.96257765462022,21.241396441336214,28.141700994991652,0.016987663138190962,0.006850599480746455,8.362744356547509,0.29498813535462765,2.0314007482522993,0.2857428914251414
145,72.5,72.5,0.062225065499424075,0.22787366129476075,0.008600544891718222,0.012831028792787164,3.070136492939827,4.400528324529432,17.26684930349909,21.7442462008237,29.21268017072842,22.31934079860368,29.9402834365236,0.02026427680420896,0.007605250143890047,8.179035236424554,0.304586605089587,2.0820958191207244,0.29265337858975754
146,73.0,73.0,0.06570927332594526,0.2831655232372139,0.008090396783465034,0.014996600188243697,3.190131390991716,4.811238743892616,17.982648511451934,21.635295741370424,25.97751363918681,22.554949634883272,29.03101215971867,0.019215439813964494,0.0093680134559192,13.517470671894074,0.3008089094425233,2.0602977940094,0.2944044836615094
147,73.5,73.5,0.06912268473042604,0.26345308053575733,0.008303076845256755,0.011257759686758795,3.04536903315506,5.197822204256298,17.669711405724453,21.833915350570923,27.952749102756684,21.45786601763405,31.55453096527924,0.01566030100103702,0.009071109721850157,10.299699476975604,0.2929061283073469,1.9959792083085435,0.2902240513809979
148,74.0,74.0,0.07051968157502968,0.22688314252617964,0.008364565220164245,0.011176957720381575,3.0684229818274864,4.876827363163727,17.428531180040263,21.65515361459858,25.29840075354369,21.335911788891185,30.006502967363758,0.020198969288173014,0.006924889093216494,8.200332671646436,0.3086405676511107,2.063894134881923,0.2984644032376391
149,74.5,74.5,0.071535129725218,0.23729970707843637,0.008263797773398758,0.011401898820113165,3.14875346724205,4.380835077662013,17.603527152573303,21.30889905727989,32.00751066570268,21.518823368768164,27.83591066570267,0.025166099550330646,0.009116508215221586,10.277061801639007,0.3062254071758256,2.049649238284444,0.29569071679712894
150,75.0,75.0,0.07155504436682189,0.2525499906421301,0.008274263984531948,0.010874142451217955,3.1990228609985287,4.937752820540069,17.853954101235008,21.395269262866787,28.799370660096628,19.777423749100247,30.971162732189214,0.018406542245183632,0.008285199044720831,9.357175260195334,0.2984325719488406,2.0874817364470517,0.2845294360870239
151,75.5,75.5,0.07379423707589974,0.29092159469328577,0.008264044027225189,0.013006348962963571,3.1146520880210855,4.338251776851308,17.99644862529115,23.21861496718172,27.75205371047025,22.231778834125794,30.285842697712894,0.02122170112342349,0.008945735779738409,9.943116157222022,0.30894983411550786,2.1272877097374487,0.28941838227728395
152,76.0,76.0,0.0759165929321348,0.22400990061237624,0.008117246456864053,0.010939090673249996,3.233990074779488,4.743420116837214,17.81026487182749,22.27791741850759,26.712347316847712,20.551029608674025,28.926083866160866,0.015042920835484568,0.007635762650999828,7.773005438041224,0.3132187733837165,2.146238104218635,0.28462782717085133
153,76.5,76.5,0.07090128429022687,0.2674124034229097,0.008311772231143807,0.010608780048695643,3.1609214765646456,5.801736363801453,17.741775790907905,21.9739169483461,28.878197155454018,20.861786239463257,29.307548585933773,0.01746375326059842,0.00798451291813257,9.722301431852657,0.30102657689978124,2.15819067739623,0.28872305069044946
154,77.0,77.0,0.06299534136245416,0.25962275949124647,0.008016269395572938,0.012424970679843217,3.3053352948911687,5.082228189581286,17.742963945874912,21.749679868351535,28.628521213346403,21.500778275786637,25.87616891282073,0.028567823627186954,0.0075204600345646355,7.861899277209957,0.28062430400804605,2.051357842990833,0.29428387655459465
155,77.5,77.5,0.059816132549817505,0.2307616764785797,0.0084896629378231,0.010803824162733566,3.2511351703824682,5.392849336597919,17.852532232083625,22.12278237415062,28.64171685320005,21.142205727229005,30.369081231887378,0.02439245744908426,0.006884711080389169,8.26932976054411,0.31325867904975907,2.0138766099242527,0.301353612886921
156,78.0,78.0,0.060176950413693184,0.2624544247176641,0.008392637531425247,0.01039258802814444,3.179861483405918,5.085573870714953,17.806589257460875,21.778527168135817,26.473188506744577,21.83198435625535,28.953014653447553,0.023606373035446875,0.006973238743820553,10.203170595792528,0.2908023383674899,2.173084673914019,0.278643140952725
157,78.5,78.5,0.06570120643738742,0.24373989563274576,0.008404810202912978,0.013166328987164688,3.1961646889509514,5.146380282424232,17.124285026782125,21.53610961016672,28.97423024750762,21.36137033961096,28.644632437409086,0.017866073282871965,0.007822090992780556,11.549923846108356,0.2994678613808161,2.0996985497923273,0.29756343861435697
158,79.0,79.0,0.06816757183224571,0.26889618685615646,0.008353111296111415,0.012625689989313627,3.0996907005332677,4.568356029863807,17.6694464497842,21.695083103517916,25.940370813592693,21.32428406552843,31.60514940461303,0.016127831828550578,0.00922696542824053,10.676931482533845,0.2968939204497119,2.0075522409142925,0.2838045101826258
159,79.5,79.5,0.06641384794010793,0.2388696983669589,0.00857364842421134,0.010309368680708475,3.1972163223919865,4.651472579256549,17.903681810487377,22.31586398490847,25.225966649613923,21.811178390853836,30.2381633765973,0.0200820641744166,0.009525407587220452,9.981123862715435,0.28725250216490733,1.9260272583740863,0.2860227263697763
160,80.0,80.0,0.06413100101541752,0.3650067550390588,0.008378191342256007,0.010770035615731033,3.162968574551129,5.230429730022038,17.923186178161586,22.1853339830355,30.341602673301338,21.86700443904921,32.57872190140074,0.015751562825624163,0.00817040228277452,8.397639402506059,0.2845575512967454,1.9571872674836204,0.29847277932836674
161,80.5,80.5,0.057540199668378283,0.2117691437151001,0.0081743068056308,0.011438486313310903,3.2120955019461968,4.6892840712146295,17.40897844709614,21.994975591179887,25.462300930156715,21.341510657152643,30.580282845452757,0.025766277116918486,0.007209665154907591,8.077706401075915,0.30079394940723164,1.8995244141626606,0.2987440375974048
162,81.0,81.0,0.05927347448147192,0.2525170690619554,0.008186234129077603,0.009954512066472854,3.1487593638700004,5.344584911924272,17.84695914590336,21.978550096952944,29.430074653572575,21.291114797213996,29.116279428628843,0.017835421816872882,0.009620133649053286,11.196377050157992,0.2941071233411388,1.8844219272763731,0.3058757917848352
163,81.5,81.5,0.0674304545790982,0.254283120937777,0.00794366813498674,0.010327651267911214,3.2300906568901535,6.198365312947644,18.07560211306815,22.22626183497715,31.00656456294874,20.572034484560955,27.02664761355379,0.020671095891946118,0.008965401057749511,11.854678151245196,0.27788846683516716,1.8454536027762927,0.28950647661149126
164,82.0,82.0,0.07557393553263646,0.2831888596327606,0.008233947796273674,0.01219086156250454,3.0733922683668133,4.685822566611719,17.86989769661475,21.005337783770695,27.15302909784461,20.760842455013766,28.9044520482484,0.018946710910110867,0.009357619508024329,8.615600600877372,0.2838978689599479,1.8769299400883341,0.2905202230482418
165,82.5,82.5,0.07714299406208489,0.249128131584184,0.008495258184997505,0.011159779406900272,3.155796105922586,4.643068118302651,17.354713657803714,20.882905030555122,24.83609140888305,20.78148299838213,28.168261050364094,0.02175272897566821,0.00920709898565808,8.861957302124722,0.28045142181846766,1.8912522306662325,0.297546635000297
166,83.0,83.0,0.07515653899280196,0.2420693758670963,0.008529050967077633,0.01238805545529817,3.037148696412812,4.749568629160407,18.033577200935895,22.026812420926536,28.394112167705657,21.395010704481294,29.52983057305272,0.017319825887059773,0.01136666203575043,9.111969388479679,0.2915390196869023,1.854243241864454,0.292550850280767
167,83.5,83.5,0.06966565736906448,0.2318545083580791,0.00808778467029892,0.013249822815895207,3.2335863663186473,4.675124219168879,18.045864065500666,22.04215428548013,29.621197460310725,21.89734196389811,36.47809746031072,0.016727057283324864,0.007940541270997525,8.80645528612476,0.28843890167590036,1.8570495416116393,0.28538044782360256
168,84.0,84.0,0.06483555282027613,0.2267849693516902,0.00847292261112148,0.011566279894490467,3.1645849719138335,5.081192210248545,17.295460438399612,22.073871676799847,26.392025814987164,20.978459086977946,33.279325814987146,0.01839351029972972,0.008359431924427618,9.887018690315529,0.28406161303491867,1.9985367146990314,0.3075776324767456
169,84.5,84.5,0.06151050553756694,0.22617053747209181,0.008670421485547494,0.01315733838059524,3.2670593462214432,4.698873080983546,17.776356432253618,21.913748716891675,30.14887005316055,21.647248884948308,28.818291935244247,0.021853242559591732,0.007805161768103253,7.797925529879436,0.2934007498286259,1.9906815415831838,0.2896118091514918
170,85.0,85.0,0.06387853549153781,0.2763082462962379,0.008247629486958258,0.011028843487350004,3.2535634874649064,4.507340330613985,17.654844424430248,21.93041268743655,27.987380458951492,21.514869634563176,29.485644165507097,0.020546300360072975,0.008410180157861977,7.451011522653616,0.3038338361670733,1.909670652232997,0.289335445460801
171,85.5,85.5,0.05697553807249868,0.2968218801418546,0.008005675673682934,0.012477588814042179,3.178369935921387,7.1166254820791295,17.85082410505748,21.98222831676475,29.364833966419724,21.288969769500103,29.733464658017738,0.02383755024009645,0.008753592918009812,7.613734061837064,0.29778851556096,1.9225865390145636,0.29525751472231826
172,86.0,86.0,0.05169891235766728,0.23992122911153807,0.008170519765446648,0.010529368680708084,3.108228535910346,4.870500324153355,17.686181978479055,22.07310615956197,29.972062923886597,20.750308039754493,26.600144896200845,0.02026735991851575,0.007408462340040667,9.85899211522326,0.30019327107715127,1.9199252589619211,0.2944418448522562
173,86.5,86.5,0.05851770151129469,0.2909820373312731,0.008206685693575936,0.012261554640935951,3.2140560250814465,4.997932922977313,17.630258529234204,21.680168336438427,28.829644795030873,21.45947341145785,28.97976029979816,0.01715944824440727,0.008027612510931523,6.6058738510750885,0.31453298714125355,1.914359945255855,0.3070569979661755
