atom,name,r_ref_nm,r_cur_nm,delta_r_nm
649,B0649,1.21423,1.30674,0.09251
650,N0650,1.21227,1.32874,0.11647
651,B0651,1.21374,1.32406,0.11033
652,N0652,1.21174,1.34486,0.13312
653,B0653,1.21433,1.33555,0.12122
654,N0654,1.21237,1.33982,0.12745
655,B0655,1.21461,1.28929,0.07467
656,N0656,1.21370,1.32618,0.11248
657,B0657,1.21376,1.32580,0.11204
658,N0658,1.21237,1.31867,0.10630
659,B0659,1.21395,1.32081,0.10687
660,N0660,1.21253,1.32711,0.11458
661,B0661,1.21461,1.26079,0.04617
662,N0662,1.21238,1.29399,0.08161
663,B0663,1.21628,1.25916,0.04287
664,N0664,1.21433,1.25630,0.04197
665,B0665,1.21674,1.20121,-0.01553
666,N0666,1.21574,1.22146,0.00572
667,B0667,1.21521,1.18475,-0.03045
668,N0668,1.21325,1.18735,-0.02590
669,B0669,1.21351,1.19488,-0.01863
670,N0670,1.21219,1.17332,-0.03886
671,B0671,1.21407,1.22129,0.00721
672,N0672,1.21268,1.20133,-0.01135
673,B0673,1.21575,1.18131,-0.03445
674,N0674,1.21434,1.19308,-0.02126
675,B0675,1.21429,1.20590,-0.00839
676,N0676,1.21292,1.17412,-0.03880
677,B0677,1.21357,1.22218,0.00861
678,N0678,1.21262,1.21557,0.00295
679,B0679,1.21500,1.22856,0.01356
680,N0680,1.21290,1.23455,0.02165
681,B0681,1.21495,1.21883,0.00388
682,N0682,1.21395,1.19549,-0.01847
683,B0683,1.21469,1.19173,-0.02295
684,N0684,1.21247,1.20732,-0.00516
685,B0685,1.21405,1.16788,-0.04617
686,N0686,1.21269,1.15770,-0.05499
687,B0687,1.21402,1.14542,-0.06860
688,N0688,1.21261,1.13118,-0.08143
689,B0689,1.21531,1.11618,-0.09913
690,N0690,1.21311,1.10179,-0.11132
691,B0691,1.21399,1.10221,-0.11178
692,N0692,1.21308,1.10921,-0.10387
693,B0693,1.21573,1.06515,-0.15058
694,N0694,1.21377,1.08012,-0.13365
695,B0695,1.21527,1.04410,-0.17117
696,N0696,1.21427,1.06467,-0.14959
697,B0697,1.21582,1.06992,-0.14590
698,N0698,1.21387,1.07915,-0.13472
699,B0699,1.21418,1.04973,-0.16446
700,N0700,1.21286,1.06753,-0.14533
701,B0701,1.21500,1.12862,-0.08638
702,N0702,1.21280,1.13438,-0.07841
703,B0703,1.21363,1.18557,-0.02807
704,N0704,1.21222,1.18880,-0.02342
705,B0705,1.21446,1.27222,0.05776
706,N0706,1.21310,1.26895,0.05585
707,B0707,1.21418,1.32705,0.11286
708,N0708,1.21197,1.31809,0.10612
709,B0709,1.21343,1.32780,0.11437
710,N0710,1.21233,1.32941,0.11708
711,B0711,1.21447,1.34295,0.12848
712,N0712,1.21238,1.34019,0.12781
713,B0713,1.21433,1.32970,0.11537
714,N0714,1.21307,1.33150,0.11843
715,B0715,1.21470,1.30891,0.09421
716,N0716,1.21333,1.29076,0.07743
717,B0717,1.21395,1.32724,0.11330
718,N0718,1.21253,1.32312,0.11059
719,B0719,1.21376,1.30946,0.09569
720,N0720,1.21237,1.29320,0.08083
721,B0721,1.21497,1.26152,0.04655
722,N0722,1.21307,1.24228,0.02921
723,B0723,1.21646,1.24607,0.02961
724,N0724,1.21337,1.22207,0.00870
725,B0725,1.21641,1.18392,-0.03249
726,N0726,1.21332,1.17426,-0.03906
727,B0727,1.21387,1.18024,-0.03363
728,N0728,1.21292,1.16871,-0.04422
729,B0729,1.21396,1.20293,-0.01103
730,N0730,1.21223,1.19496,-0.01727
731,B0731,1.21363,1.20972,-0.00391
732,N0732,1.21222,1.20326,-0.00896
733,B0733,1.21559,1.18550,-0.03009
734,N0734,1.21360,1.17212,-0.04148
735,B0735,1.21418,1.18890,-0.02529
736,N0736,1.21195,1.19711,-0.01484
737,B0737,1.21485,1.22981,0.01497
738,N0738,1.21387,1.20932,-0.00454
739,B0739,1.21527,1.22488,0.00962
740,N0740,1.21327,1.19864,-0.01463
741,B0741,1.21475,1.18616,-0.02859
742,N0742,1.21279,1.15587,-0.05692
743,B0743,1.21399,1.20330,-0.01069
744,N0744,1.21176,1.19388,-0.01788
745,B0745,1.21450,1.15332,-0.06118
746,N0746,1.21311,1.16011,-0.05300
747,B0747,1.21402,1.11923,-0.09479
748,N0748,1.21261,1.13510,-0.07751
749,B0749,1.21492,1.09059,-0.12433
750,N0750,1.21269,1.09505,-0.11763
751,B0751,1.21469,1.11000,-0.10468
752,N0752,1.21247,1.07303,-0.13944
753,B0753,1.21495,1.06030,-0.15464
754,N0754,1.21395,1.05251,-0.16144
755,B0755,1.21500,1.07713,-0.13787
756,N0756,1.21290,1.08590,-0.12700
757,B0757,1.21483,1.07539,-0.13944
758,N0758,1.21262,1.08945,-0.12317
759,B0759,1.21379,1.10958,-0.10421
760,N0760,1.21156,1.15149,-0.06007
761,B0761,1.21508,1.19226,-0.02283
762,N0762,1.21293,1.18230,-0.03062
763,B0763,1.21488,1.23382,0.01894
764,N0764,1.21407,1.24148,0.02741
765,B0765,1.21351,1.31475,0.10124
766,N0766,1.21260,1.31652,0.10393
767,B0767,1.21325,1.32474,0.11148
768,N0768,1.21227,1.29874,0.08647
769,B0769,1.21274,1.32117,0.10843
770,N0770,1.21174,1.33161,0.11987
771,B0771,1.21335,1.31123,0.09788
772,N0772,1.21237,1.31067,0.09830
773,B0773,1.21502,1.31674,0.10172
774,N0774,1.21279,1.30731,0.09452
775,B0775,1.21457,1.30242,0.08785
776,N0776,1.21376,1.31459,0.10083
777,B0777,1.21469,1.33384,0.11915
778,N0778,1.21328,1.31056,0.09728
779,B0779,1.21420,1.31300,0.09881
780,N0780,1.21333,1.29618,0.08285
781,B0781,1.21433,1.22235,0.00802
782,N0782,1.21237,1.24072,0.02835
783,B0783,1.21474,1.16800,-0.04674
784,N0784,1.21274,1.18189,-0.03085
785,B0785,1.21423,1.18092,-0.03331
786,N0786,1.21325,1.14797,-0.06528
787,B0787,1.21442,1.17157,-0.04285
788,N0788,1.21351,1.18984,-0.02367
789,B0789,1.21407,1.21099,-0.00308
790,N0790,1.21268,1.17931,-0.03336
791,B0791,1.21508,1.19149,-0.02359
792,N0792,1.21293,1.17771,-0.03522
793,B0793,1.21429,1.17496,-0.03932
794,N0794,1.21292,1.20572,-0.00721
795,B0795,1.21483,1.21107,-0.00376
796,N0796,1.21262,1.22899,0.01637
797,B0797,1.21500,1.20650,-0.00850
798,N0798,1.21290,1.20048,-0.01242
799,B0799,1.21395,1.17842,-0.03554
800,N0800,1.21286,1.18624,-0.02662
801,B0801,1.21373,1.17817,-0.03557
802,N0802,1.21247,1.18514,-0.02734
803,B0803,1.21405,1.18714,-0.02691
804,N0804,1.21269,1.17854,-0.03415
805,B0805,1.21402,1.14513,-0.06890
806,N0806,1.21261,1.12758,-0.08503
807,B0807,1.21450,1.12971,-0.08480
808,N0808,1.21311,1.11979,-0.09332
809,B0809,1.21399,1.06524,-0.14875
810,N0810,1.21176,1.05405,-0.15771
811,B0811,1.21573,1.06580,-0.14992
812,N0812,1.21377,1.08462,-0.12915
813,B0813,1.21527,1.07272,-0.14254
814,N0814,1.21327,1.04267,-0.17059
815,B0815,1.21485,1.06261,-0.15223
816,N0816,1.21289,1.04226,-0.17063
817,B0817,1.21418,1.11314,-0.10105
818,N0818,1.21195,1.11552,-0.09643
819,B0819,1.21419,1.18551,-0.02868
820,N0820,1.21280,1.17177,-0.04102
821,B0821,1.21504,1.20824,-0.00680
822,N0822,1.21222,1.21125,-0.00097
823,B0823,1.21533,1.28896,0.07364
824,N0824,1.21310,1.24474,0.03164
825,B0825,1.21418,1.32207,0.10789
826,N0826,1.21292,1.31988,0.10696
827,B0827,1.21442,1.31800,0.10358
828,N0828,1.21243,1.34046,0.12803
829,B0829,1.21447,1.32303,0.10856
830,N0830,1.21238,1.33404,0.12166
831,B0831,1.21433,1.32885,0.11452
832,N0832,1.21212,1.35614,0.14402
833,B0833,1.21470,1.29347,0.07877
834,N0834,1.21333,1.33767,0.12434
835,B0835,1.21536,1.32557,0.11021
836,N0836,1.21253,1.32134,0.10881
837,B0837,1.21457,1.29805,0.08348
838,N0838,1.21237,1.30575,0.09338
839,B0839,1.21461,1.27758,0.06297
840,N0840,1.21238,1.26467,0.05229
841,B0841,1.21437,1.20939,-0.00498
842,N0842,1.21337,1.20929,-0.00408
843,B0843,1.21442,1.16827,-0.04615
844,N0844,1.21343,1.19072,-0.02270
845,B0845,1.21513,1.17378,-0.04135
846,N0846,1.21292,1.18063,-0.03230
847,B0847,1.21446,1.20628,-0.00818
848,N0848,1.21310,1.19946,-0.01364
849,B0849,1.21363,1.18775,-0.02588
850,N0850,1.21222,1.20553,-0.00669
851,B0851,1.21500,1.17451,-0.04049
852,N0852,1.21280,1.17539,-0.03740
853,B0853,1.21418,1.23039,0.01621
854,N0854,1.21195,1.21269,0.00074
855,B0855,1.21485,1.21342,-0.00143
856,N0856,1.21387,1.20287,-0.01099
857,B0857,1.21427,1.19383,-0.02044
858,N0858,1.21327,1.15927,-0.05400
859,B0859,1.21475,1.19102,-0.02373
860,N0860,1.21279,1.17330,-0.03949
861,B0861,1.21308,1.20806,-0.00502
862,N0862,1.21176,1.19660,-0.01516
863,B0863,1.21450,1.11975,-0.09475
864,N0864,1.21311,1.12381,-0.08929
865,B0865,1.21402,1.15285,-0.06118
866,N0866,1.21336,1.14425,-0.06911
867,B0867,1.21355,1.07746,-0.13610
868,N0868,1.21269,1.07760,-0.13509
869,B0869,1.21469,1.07630,-0.13839
870,N0870,1.21343,1.05986,-0.15357
871,B0871,1.21395,1.07360,-0.14036
872,N0872,1.21296,1.06027,-0.15269
873,B0873,1.21390,1.05298,-0.16092
874,N0874,1.21290,1.07318,-0.13973
875,B0875,1.21483,1.10249,-0.11235
876,N0876,1.21262,1.09169,-0.12093
877,B0877,1.21379,1.15712,-0.05667
878,N0878,1.21292,1.12796,-0.08497
879,B0879,1.21434,1.19478,-0.01956
880,N0880,1.21293,1.18505,-0.02788
881,B0881,1.21407,1.20930,-0.00478
882,N0882,1.21268,1.24763,0.03495
883,B0883,1.21483,1.28516,0.07033
884,N0884,1.21351,1.31338,0.09987
885,B0885,1.21423,1.34477,0.13054
886,N0886,1.21325,1.35175,0.13850
887,B0887,1.21374,1.33198,0.11824
888,N0888,1.21274,1.31312,0.10039
889,B0889,1.21335,1.33035,0.11700
890,N0890,1.21237,1.33202,0.11965
891,B0891,1.21461,1.36361,0.14899
892,N0892,1.21370,1.36661,0.15291
893,B0893,1.21376,1.32808,0.11432
894,N0894,1.21237,1.32889,0.11652
895,B0895,1.21469,1.33055,0.11586
896,N0896,1.21253,1.31023,0.09769
897,B0897,1.21470,1.26402,0.04932
898,N0898,1.21333,1.28287,0.06954
899,B0899,1.21402,1.25655,0.04253
900,N0900,1.21307,1.22669,0.01362
901,B0901,1.21474,1.19438,-0.02035
902,N0902,1.21274,1.18096,-0.03177
903,B0903,1.21521,1.16512,-0.05009
904,N0904,1.21325,1.17527,-0.03798
905,B0905,1.21442,1.17924,-0.03518
906,N0906,1.21351,1.15800,-0.05551
907,B0907,1.21407,1.19255,-0.02152
908,N0908,1.21268,1.17270,-0.03997
909,B0909,1.21508,1.20526,-0.00983
910,N0910,1.21293,1.20207,-0.01086
911,B0911,1.21379,1.18705,-0.02674
912,N0912,1.21292,1.19502,-0.01790
913,B0913,1.21388,1.23701,0.02313
914,N0914,1.21262,1.23381,0.02119
915,B0915,1.21500,1.17362,-0.04138
916,N0916,1.21390,1.18572,-0.02818
917,B0917,1.21495,1.15666,-0.05829
918,N0918,1.21385,1.16981,-0.04404
919,B0919,1.21373,1.20260,-0.01114
920,N0920,1.21247,1.20551,-0.00697
921,B0921,1.21405,1.14197,-0.07209
922,N0922,1.21269,1.14590,-0.06678
923,B0923,1.21544,1.14245,-0.07299
924,N0924,1.21402,1.14036,-0.07366
925,B0925,1.21531,1.11522,-0.10010
926,N0926,1.21392,1.09326,-0.12065
927,B0927,1.21399,1.08190,-0.13209
928,N0928,1.21308,1.05966,-0.15342
929,B0929,1.21573,1.03026,-0.18547
930,N0930,1.21377,1.04720,-0.16657
931,B0931,1.21427,1.07336,-0.14090
932,N0932,1.21227,1.07944,-0.13283
933,B0933,1.21485,1.09199,-0.12285
934,N0934,1.21387,1.12063,-0.09324
935,B0935,1.21418,1.09619,-0.11799
936,N0936,1.21327,1.13234,-0.08093
937,B0937,1.21500,1.15870,-0.05630
938,N0938,1.21360,1.17741,-0.03620
939,B0939,1.21363,1.23736,0.02373
940,N0940,1.21222,1.24007,0.02785
941,B0941,1.21533,1.27383,0.05850
942,N0942,1.21310,1.28801,0.07491
943,B0943,1.21513,1.34575,0.13062
944,N0944,1.21292,1.32178,0.10886
945,B0945,1.21542,1.31339,0.09797
946,N0946,1.21442,1.29791,0.08348
947,B0947,1.21536,1.32772,0.11235
948,N0948,1.21337,1.30424,0.09087
949,B0949,1.21433,1.34539,0.13106
950,N0950,1.21307,1.34404,0.13098
951,B0951,1.21470,1.34644,0.13174
952,N0952,1.21333,1.35653,0.14320
953,B0953,1.21395,1.32689,0.11294
954,N0954,1.21253,1.35060,0.13807
955,B0955,1.21457,1.30193,0.08736
956,N0956,1.21237,1.31445,0.10209
957,B0957,1.21461,1.27383,0.05922
958,N0958,1.21370,1.25835,0.04465
959,B0959,1.21433,1.20068,-0.01365
960,N0960,1.21335,1.20735,-0.00600
961,B0961,1.21542,1.15959,-0.05583
962,N0962,1.21343,1.18061,-0.03282
963,B0963,1.21513,1.18955,-0.02558
964,N0964,1.21292,1.19079,-0.02213
965,B0965,1.21533,1.18547,-0.02986
966,N0966,1.21310,1.18187,-0.03123
967,B0967,1.21363,1.16809,-0.04554
968,N0968,1.21222,1.18950,-0.02272
969,B0969,1.21500,1.21688,0.00188
970,N0970,1.21280,1.20813,-0.00467
971,B0971,1.21327,1.19274,-0.02053
972,N0972,1.21104,1.21331,0.00227
973,B0973,1.21582,1.23253,0.01671
974,N0974,1.21582,1.23227,0.01645
975,B0975,1.21627,1.18335,-0.03291
976,N0976,1.21627,1.16708,-0.04919
977,B0977,1.21573,1.18785,-0.02787
978,N0978,1.21377,1.20384,-0.00993
979,B0979,1.21308,1.17173,-0.04135
980,N0980,1.21176,1.17231,-0.03944
981,B0981,1.21450,1.15496,-0.05955
982,N0982,1.21311,1.14450,-0.06861
983,B0983,1.21544,1.08673,-0.12871
984,N0984,1.21336,1.08312,-0.13023
985,B0985,1.21492,1.05674,-0.15819
986,N0986,1.21269,1.06351,-0.14918
987,B0987,1.21469,1.03886,-0.17583
988,N0988,1.21247,1.03392,-0.17856
989,B0989,1.21395,1.04214,-0.17182
990,N0990,1.21286,1.06847,-0.14438
991,B0991,1.21400,1.09971,-0.11429
992,N0992,1.21290,1.10950,-0.10341
993,B0993,1.21483,1.13439,-0.08044
994,N0994,1.21262,1.14862,-0.06400
995,B0995,1.21429,1.14710,-0.06719
996,N0996,1.21292,1.19256,-0.02036
997,B0997,1.21508,1.19144,-0.02364
998,N0998,1.21367,1.20423,-0.00944
999,B0999,1.21407,1.26378,0.04971
1000,N1000,1.21268,1.25494,0.04226
1001,B1001,1.21442,1.31377,0.09935
1002,N1002,1.21351,1.29985,0.08634
1003,B1003,1.21521,1.29181,0.07661
1004,N1004,1.21325,1.28577,0.07252
1005,B1005,1.21474,1.29137,0.07664
1006,N1006,1.21374,1.30372,0.08999
1007,B1007,1.21433,1.32218,0.10785
1008,N1008,1.21335,1.34223,0.12888
1009,B1009,1.21461,1.34943,0.13481
1010,N1010,1.21370,1.35357,0.13987
1011,B1011,1.21376,1.36194,0.14817
1012,N1012,1.21237,1.35983,0.14747
1013,B1013,1.21395,1.34392,0.12998
1014,N1014,1.21253,1.31707,0.10454
1015,B1015,1.21420,1.26667,0.05248
1016,N1016,1.21333,1.29272,0.07939
1017,B1017,1.21528,1.23181,0.01653
1018,N1018,1.21307,1.25363,0.04057
1019,B1019,1.21547,1.19527,-0.02020
1020,N1020,1.21337,1.21732,0.00395
1021,B1021,1.21423,1.17166,-0.04257
1022,N1022,1.21227,1.16066,-0.05161
1023,B1023,1.21442,1.19423,-0.02019
1024,N1024,1.21351,1.19519,-0.01832
1025,B1025,1.21488,1.18444,-0.03044
1026,N1026,1.21268,1.19291,-0.01977
1027,B1027,1.21508,1.21405,-0.00103
1028,N1028,1.21293,1.22205,0.00913
1029,B1029,1.21292,1.20529,-0.00763
1030,N1030,1.21156,1.22584,0.01428
1031,B1031,1.21357,1.21325,-0.00032
1032,N1032,1.21167,1.22848,0.01681
1033,B1033,1.21898,1.19261,-0.02636
1034,N1034,1.21599,1.21458,-0.00141
1035,B1035,1.21584,1.18750,-0.02834
1036,N1036,1.21385,1.17650,-0.03735
1037,B1037,1.21343,1.19683,-0.01660
1038,N1038,1.21247,1.18408,-0.02840
1039,B1039,1.21355,1.13337,-0.08019
1040,N1040,1.21132,1.12591,-0.08541
1041,B1041,1.21402,1.12267,-0.09135
1042,N1042,1.21261,1.12216,-0.09045
1043,B1043,1.21531,1.06674,-0.14857
1044,N1044,1.21311,1.06549,-0.14762
1045,B1045,1.21399,1.06571,-0.14828
1046,N1046,1.21176,1.02210,-0.18966
1047,B1047,1.21475,1.05773,-0.15702
1048,N1048,1.21377,1.05657,-0.15720
1049,B1049,1.21427,1.07419,-0.14008
1050,N1050,1.21327,1.09948,-0.11379
1051,B1051,1.21485,1.14374,-0.07111
1052,N1052,1.21387,1.13962,-0.07424
1053,B1053,1.21418,1.17710,-0.03708
1054,N1054,1.21327,1.17832,-0.03495
1055,B1055,1.21500,1.20178,-0.01322
1056,N1056,1.21360,1.18528,-0.02832
1057,B1057,1.21363,1.23677,0.02314
1058,N1058,1.21222,1.22105,0.00883
1059,B1059,1.21446,1.28939,0.07493
1060,N1060,1.21310,1.28301,0.06991
1061,B1061,1.21513,1.30288,0.08775
1062,N1062,1.21292,1.28608,0.07316
1063,B1063,1.21542,1.26513,0.04972
1064,N1064,1.21332,1.28442,0.07110
1065,B1065,1.21547,1.32253,0.10706
1066,N1066,1.21337,1.32320,0.10983
1067,B1067,1.21528,1.37001,0.15473
1068,N1068,1.21307,1.35123,0.13817
1069,B1069,1.21420,1.35822,0.14402
1070,N1070,1.21333,1.35030,0.13697
1071,B1071,1.21328,1.34448,0.13121
1072,N1072,1.21179,1.32755,0.11576
1073,B1073,1.21376,1.31222,0.09846
1074,N1074,1.21237,1.30999,0.09762
1075,B1075,1.21461,1.28619,0.07158
1076,N1076,1.21370,1.28997,0.07627
1077,B1077,1.21335,1.22131,0.00796
1078,N1078,1.21237,1.25031,0.03794
1079,B1079,1.21474,1.20084,-0.01390
1080,N1080,1.21274,1.18339,-0.02934
1081,B1081,1.21418,1.15478,-0.05940
1082,N1082,1.21292,1.15240,-0.06053
1083,B1083,1.21533,1.17586,-0.03946
1084,N1084,1.21310,1.17365,-0.03945
1085,B1085,1.21363,1.20928,-0.00435
1086,N1086,1.21222,1.22059,0.00837
1087,B1087,1.21419,1.24329,0.02909
1088,N1088,1.21280,1.23625,0.02346
1089,B1089,1.21286,1.22505,0.01219
1090,N1090,1.21195,1.24469,0.03274
1091,B1091,1.21485,1.23055,0.01570
1092,N1092,1.21289,1.21409,0.00120
1093,B1093,1.21627,1.19407,-0.02219
1094,N1094,1.21427,1.15028,-0.06398
1095,B1095,1.21475,1.18507,-0.02968
1096,N1096,1.21377,1.15712,-0.05665
1097,B1097,1.21308,1.16174,-0.05134
1098,N1098,1.21176,1.15068,-0.06108
1099,B1099,1.21450,1.12840,-0.08611
1100,N1100,1.21311,1.14534,-0.06776
1101,B1101,1.21402,1.09847,-0.11555
1102,N1102,1.21261,1.06858,-0.14403
1103,B1103,1.21355,1.02430,-0.18926
1104,N1104,1.21269,0.98397,-0.22872
1105,B1105,1.21469,1.01797,-0.19671
1106,N1106,1.21247,1.00746,-0.20501
1107,B1107,1.21495,1.08106,-0.13389
1108,N1108,1.21286,1.08205,-0.13081
1109,B1109,1.21500,1.13890,-0.07609
1110,N1110,1.21290,1.12689,-0.08601
1111,B1111,1.21483,1.16663,-0.04820
1112,N1112,1.21262,1.16132,-0.05130
1113,B1113,1.21429,1.18118,-0.03311
1114,N1114,1.21292,1.17915,-0.03377
1115,B1115,1.21508,1.20484,-0.01025
1116,N1116,1.21293,1.21684,0.00391
1117,B1117,1.21407,1.22947,0.01540
1118,N1118,1.21268,1.24412,0.03145
1119,B1119,1.21442,1.29988,0.08546
1120,N1120,1.21260,1.29046,0.07786
1121,B1121,1.21423,1.29777,0.08354
1122,N1122,1.21227,1.29477,0.08250
1123,B1123,1.21374,1.28132,0.06759
1124,N1124,1.21274,1.31271,0.09997
1125,B1125,1.21433,1.33464,0.12031
1126,N1126,1.21237,1.35152,0.13915
1127,B1127,1.21461,1.35441,0.13980
1128,N1128,1.21370,1.36806,0.15436
1129,B1129,1.21376,1.34222,0.12845
1130,N1130,1.21237,1.33156,0.11919
1131,B1131,1.21395,1.33045,0.11650
1132,N1132,1.21253,1.34509,0.13256
1133,B1133,1.21470,1.30844,0.09374
1134,N1134,1.21333,1.30250,0.08917
1135,B1135,1.21433,1.27086,0.05654
1136,N1136,1.21307,1.27619,0.06313
1137,B1137,1.21437,1.20780,-0.00657
1138,N1138,1.21337,1.22075,0.00738
1139,B1139,1.21442,1.18251,-0.03191
1140,N1140,1.21233,1.18431,-0.02802
1141,B1141,1.21442,1.14699,-0.06743
1142,N1142,1.21219,1.14906,-0.06313
1143,B1143,1.21407,1.19695,-0.01713
1144,N1144,1.21268,1.17202,-0.04066
1145,B1145,1.21508,1.21205,-0.00303
1146,N1146,1.21367,1.22025,0.00658
1147,B1147,1.21379,1.25218,0.03839
1148,N1148,1.21292,1.24995,0.03703
1149,B1149,1.21357,1.23451,0.02093
1150,N1150,1.21262,1.21315,0.00053
1151,B1151,1.21500,1.17784,-0.03716
1152,N1152,1.21290,1.19271,-0.02019
1153,B1153,1.21495,1.14099,-0.07395
1154,N1154,1.21286,1.14474,-0.06811
1155,B1155,1.21343,1.14601,-0.06742
1156,N1156,1.21247,1.13891,-0.07356
1157,B1157,1.21355,1.15415,-0.05941
1158,N1158,1.21269,1.16253,-0.05016
1159,B1159,1.21402,1.11177,-0.10225
1160,N1160,1.21261,1.11252,-0.10009
1161,B1161,1.21450,1.00380,-0.21070
1162,N1162,1.21311,1.03295,-0.18016
1163,B1163,1.21308,0.99743,-0.21565
1164,N1164,1.21176,1.00905,-0.20271
1165,B1165,1.21573,1.05631,-0.15941
1166,N1166,1.21377,1.07137,-0.14240
1167,B1167,1.21427,1.12091,-0.09336
1168,N1168,1.21327,1.11972,-0.09355
1169,B1169,1.21485,1.14536,-0.06948
1170,N1170,1.21387,1.13787,-0.07599
1171,B1171,1.21418,1.19067,-0.02352
1172,N1172,1.21195,1.18845,-0.02350
1173,B1173,1.21500,1.19092,-0.02408
1174,N1174,1.21280,1.20621,-0.00658
1175,B1175,1.21363,1.24237,0.02874
1176,N1176,1.21222,1.25131,0.03909
1177,B1177,1.21396,1.25706,0.04309
1178,N1178,1.21223,1.26935,0.05712
1179,B1179,1.21418,1.30199,0.08781
1180,N1180,1.21197,1.29205,0.08008
1181,B1181,1.21442,1.28224,0.06782
1182,N1182,1.21233,1.28831,0.07598
1183,B1183,1.21447,1.33663,0.12216
1184,N1184,1.21238,1.33443,0.12205
1185,B1185,1.21433,1.35883,0.14450
1186,N1186,1.21307,1.33825,0.12518
1187,B1187,1.21470,1.36372,0.14903
1188,N1188,1.21333,1.34884,0.13551
1189,B1189,1.21395,1.34345,0.12950
1190,N1190,1.21253,1.37534,0.16281
1191,B1191,1.21376,1.34685,0.13308
1192,N1192,1.21237,1.35693,0.14456
1193,B1193,1.21461,1.27270,0.05809
1194,N1194,1.21370,1.26335,0.04965
1195,B1195,1.21433,1.23205,0.01772
1196,N1196,1.21335,1.22555,0.01220
1197,B1197,1.21374,1.21253,-0.00121
1198,N1198,1.21274,1.18759,-0.02515
1199,B1199,1.21423,1.14651,-0.06772
1200,N1200,1.21325,1.11835,-0.09490
1201,B1201,1.21396,1.17176,-0.04220
1202,N1202,1.21173,1.14989,-0.06184
1203,B1203,1.21363,1.20023,-0.01340
1204,N1204,1.21222,1.17781,-0.03441
1205,B1205,1.21500,1.24381,0.02881
1206,N1206,1.21280,1.26063,0.04783
1207,B1207,1.21327,1.23815,0.02488
1208,N1208,1.21195,1.22261,0.01066
1209,B1209,1.21485,1.20404,-0.01080
1210,N1210,1.21289,1.20008,-0.01281
1211,B1211,1.21527,1.13662,-0.07865
1212,N1212,1.21327,1.15464,-0.05862
1213,B1213,1.21475,1.12272,-0.09203
1214,N1214,1.21279,1.13977,-0.07302
1215,B1215,1.21308,1.16306,-0.05002
1216,N1216,1.21176,1.12487,-0.08689
1217,B1217,1.21450,1.14211,-0.07240
1218,N1218,1.21311,1.10881,-0.10430
1219,B1219,1.21477,1.05153,-0.16324
1220,N1220,1.21261,1.04860,-0.16401
1221,B1221,1.21405,1.05014,-0.16391
1222,N1222,1.21269,1.07541,-0.13727
1223,B1223,1.21469,1.04605,-0.16864
1224,N1224,1.21247,1.04727,-0.16520
1225,B1225,1.21395,1.10961,-0.10435
1226,N1226,1.21286,1.10802,-0.10484
1227,B1227,1.21400,1.14713,-0.06688
1228,N1228,1.21290,1.12815,-0.08475
1229,B1229,1.21483,1.15376,-0.06107
1230,N1230,1.21262,1.14982,-0.06280
1231,B1231,1.21379,1.18848,-0.02531
1232,N1232,1.21156,1.16284,-0.04872
1233,B1233,1.21434,1.23152,0.01718
1234,N1234,1.21293,1.23172,0.01880
1235,B1235,1.21407,1.26356,0.04948
1236,N1236,1.21268,1.25936,0.04668
1237,B1237,1.21351,1.27969,0.06618
1238,N1238,1.21219,1.28499,0.07280
1239,B1239,1.21325,1.27979,0.06654
1240,N1240,1.21227,1.29478,0.08251
1241,B1241,1.21374,1.29881,0.08507
1242,N1242,1.21174,1.29371,0.08198
1243,B1243,1.21335,1.33425,0.12090
1244,N1244,1.21237,1.32552,0.11315
1245,B1245,1.21461,1.32082,0.10621
1246,N1246,1.21370,1.29998,0.08628
1247,B1247,1.21376,1.37390,0.16014
1248,N1248,1.21237,1.34273,0.13037
1249,B1249,1.21395,1.38391,0.16997
1250,N1250,1.21253,1.36973,0.15720
1251,B1251,1.21420,1.31531,0.10111
1252,N1252,1.21333,1.30570,0.09237
1253,B1253,1.21528,1.24195,0.02668
1254,N1254,1.21307,1.24779,0.03472
1255,B1255,1.21547,1.20872,-0.00675
1256,N1256,1.21337,1.18025,-0.03312
1257,B1257,1.21442,1.11490,-0.09952
1258,N1258,1.21332,1.10062,-0.11270
1259,B1259,1.21418,1.10040,-0.11379
1260,N1260,1.21197,1.07978,-0.13219
1261,B1261,1.21268,1.15821,-0.05446
1262,N1262,1.21128,1.13206,-0.07922
1263,B1263,1.21434,1.23446,0.02012
1264,N1264,1.21293,1.22086,0.00793
1265,B1265,1.21429,1.25538,0.04109
1266,N1266,1.21292,1.25704,0.04411
1267,B1267,1.21388,1.21047,-0.00341
1268,N1268,1.21262,1.18522,-0.02740
1269,B1269,1.21400,1.17381,-0.04019
1270,N1270,1.21290,1.16082,-0.05209
1271,B1271,1.21395,1.14904,-0.06491
1272,N1272,1.21286,1.16551,-0.04735
1273,B1273,1.21373,1.14574,-0.06800
1274,N1274,1.21247,1.14390,-0.06858
1275,B1275,1.21355,1.10290,-0.11066
1276,N1276,1.21269,1.10783,-0.10486
1277,B1277,1.21402,1.09230,-0.12173
1278,N1278,1.21261,1.08156,-0.13105
1279,B1279,1.21450,1.07340,-0.14111
1280,N1280,1.21311,1.06662,-0.14649
1281,B1281,1.21308,1.06991,-0.14317
1282,N1282,1.21176,1.09149,-0.12027
