temperature_K,kappa_ref_ps_inv,gamma_phi_ps_inv,frame,snapshot_time_ps,steady_PYR2_population,steady_PYR3_population,steady_PYR4_population,steady_PYR5_population,Gibbs_PYR5_population,steady_l1_distance_to_Gibbs,stationary_residual,minimum_stationary_density_eigenvalue
300.0,0.1,20.0,1,5.0,0.2495973689670234,0.25111364435472666,0.2489690982630978,0.250319888415152,0.999966807132184,1.499293837434064,4.8645488061844566e-14,0.24896501264761806
300.0,0.1,20.0,2,10.0,0.24832976018708017,0.252702375330267,0.24876260964231797,0.25020525484033485,0.9999613340129516,1.4995121583452335,3.735502638023245e-14,0.24830036639438982
300.0,0.1,20.0,3,15.0,0.24863857089339636,0.25074806101543373,0.24965317204487036,0.25096019604629954,0.9999765564600718,1.4980327208275437,3.846286138217606e-14,0.24863587234031317
300.0,0.1,20.0,4,20.0,0.2437351431992886,0.24903676227952476,0.2530485718693785,0.25417952265180815,0.9999711275638427,1.4915832098240698,1.6600451434958044e-14,0.24369569944770555
300.0,0.1,20.0,5,25.0,0.24893477719631957,0.25092319417289866,0.2494023640693741,0.2507396645614076,0.9998825854123521,1.4982858417018887,4.2137303314834044e-14,0.2489288013507884
300.0,0.1,20.0,6,30.0,0.24839185186107746,0.2453557812341472,0.2526163287913569,0.2536360381134185,0.9999616418048398,1.4926512073828415,4.9796577423373094e-14,0.24529345360622168
300.0,0.1,20.0,7,35.0,0.24901896422185196,0.2508378511942385,0.24941054753077477,0.25073263705313487,0.9999421464628225,1.498419018819376,7.441661486232835e-14,0.24901688235625508
300.0,0.1,20.0,8,40.0,0.24671754157722706,0.2519603169624191,0.2499884137387044,0.2513337277216496,0.9999306145463592,1.4971937736494199,3.8744068727948165e-14,0.24667937047936858
300.0,0.1,20.0,9,45.0,0.25125973056435624,0.25325575678489526,0.24696306807936874,0.24852144457137992,0.9999726769671863,1.5029024647916125,2.6903601005838255e-14,0.2469147780081488
300.0,0.1,20.0,10,50.0,0.24879308616310578,0.25099796050459666,0.24943785661127557,0.25077109672102194,0.99992979574107,1.498317398040095,3.4452161784669753e-14,0.24878403731140422
300.0,0.1,20.0,11,55.0,0.24905465333081026,0.2509391538332119,0.24933804658851957,0.2506681462474583,0.9999435169893505,1.4985507414837849,3.063167414051562e-14,0.24905141650633134
300.0,0.1,20.0,12,60.0,0.2540003037057279,0.2493694188706898,0.24763566234172757,0.24899461508185466,0.999937390531036,1.501885550898363,3.689550235481527e-14,0.24763011257509013
300.0,0.1,20.0,13,65.0,0.24424999631865282,0.24991360160757395,0.2523632331876748,0.2534731688860984,0.9999562600967913,1.4929661824213858,1.0662351317543631e-13,0.24423958899348994
300.0,0.1,20.0,14,70.0,0.25436632450784796,0.2466763819823971,0.2488756349644146,0.2500816585453405,0.9999424619416536,1.4997216067926264,4.099906531804528e-14,0.24661507918725947
300.0,0.1,20.0,15,75.0,0.24947501309493275,0.25221622268617333,0.24844183062200284,0.24986693359689102,0.9999436577395756,1.500153448285369,4.828963841627838e-14,0.2484185088668476
300.0,0.1,20.0,16,80.0,0.24915229509034018,0.2511329488691774,0.24918480818928498,0.2505299478511974,0.9999438552483151,1.4988278147942353,3.941212311570344e-14,0.24914726407787371
300.0,0.1,20.0,17,85.0,0.2582189261229339,0.2515622172315292,0.24429851526728577,0.24592034137825114,0.9999733503316456,1.5081060179067896,1.3003760104103171e-14,0.24423930715205117
300.0,0.1,20.0,18,90.0,0.2559595811529369,0.2470089016499671,0.2478494509567611,0.24918206624033498,0.9999730268192853,1.5015819211579005,3.3759764985850054e-14,0.24680559348182832
300.0,0.1,20.0,19,95.0,0.24756334740021219,0.252672108232271,0.24917401865926575,0.2505905257082511,0.9999514703716258,1.4987218893267493,3.9342950509394306e-14,0.2475254714562312
300.0,0.1,20.0,20,100.0,0.24902016182813283,0.2513779411569921,0.24911962304256138,0.2504822739723137,0.999955325366713,1.498946102788799,1.156595276800487e-13,0.24900909766172288
300.0,0.1,100.0,0,0.0,0.2595116472404425,0.2514992894659116,0.24419182132125616,0.2447972419723899,0.9999479005785497,1.510301317212321,5.459789023569708e-13,0.24418925484654766
300.0,0.1,100.0,1,5.0,0.24928120655203828,0.252025292438385,0.24915894419847973,0.24953455681109704,0.999966807132184,1.500864500642174,4.913489266512792e-14,0.24915813238720846
300.0,0.1,100.0,2,10.0,0.24584917617251428,0.25976732639615946,0.24680086978589133,0.2475826276454349,0.9999613340129516,1.5047574127350334,1.2718023544002907e-14,0.24584438794782967
300.0,0.1,100.0,3,15.0,0.24908004981548854,0.2509978053909545,0.2498046738777058,0.2501174709158513,0.9999765564600718,1.4997181710884404,3.284842941139796e-14,0.24907951225344876
300.0,0.1,100.0,4,20.0,0.23175471410954276,0.24759250422962095,0.26046385280546624,0.2601889288553701,0.9999711275638427,1.4795643974169457,3.7418875931718365e-14,0.23174873077970265
300.0,0.1,100.0,5,25.0,0.24747073217364948,0.2515501652605339,0.2503308729849075,0.25064822958090915,0.9998825854123521,1.4984687116628859,5.459100869914672e-14,0.24746956549947727
300.0,0.1,100.0,6,30.0,0.2450323584619586,0.23859585341621906,0.2584407264368605,0.257931061684962,0.9999616418048398,1.4840611602397544,4.2717506255914424e-14,0.2385874485341466
300.0,0.1,100.0,7,35.0,0.24965497398207298,0.2512783810399023,0.24936018954963426,0.24970645542839065,0.9999421464628225,1.5004713820688642,2.098912189191527e-14,0.24935961819580735
300.0,0.1,100.0,8,40.0,0.23926139432124513,0.25594405620270666,0.2522059852642801,0.2525885642117682,0.9999306145463592,1.4946841006691827,2.06323702278087e-14,0.2392555045540833
300.0,0.1,100.0,9,45.0,0.2564767381323573,0.26034468939699335,0.24104368210762198,0.24213489036302738,0.9999726769671863,1.5156755732083176,3.447011105823077e-14,0.24103684520495094
300.0,0.1,100.0,10,50.0,0.24678818321822696,0.25191244538578506,0.2504905259197255,0.25080884547626264,0.99992979574107,1.4982419005296137,5.315062831134787e-14,0.24678643830815916
300.0,0.1,100.0,11,55.0,0.24964927423655728,0.25181439855149323,0.24907922274107183,0.24945710447087774,0.9999435169893505,1.500972825036946,6.806046748654768e-14,0.24907831194445967
300.0,0.1,100.0,12,60.0,0.2625600737969085,0.24745148013082457,0.24477553760956886,0.24521290846269797,0.999937390531036,1.5094489641366766,7.793491419412143e-14,0.2447744541988592
300.0,0.1,100.0,13,65.0,0.24428121868284788,0.25009593789134865,0.2527546254552111,0.25286821797059233,0.9999562600967913,1.494176084252398,4.792410472061377e-14,0.24427941227230848
300.0,0.1,100.0,14,70.0,0.2644622083608887,0.24321499216419346,0.2460520184660776,0.2462707810088403,0.9999424619416536,1.5073433618656267,1.8751124449575732e-14,0.24320708042165962
300.0,0.1,100.0,15,75.0,0.2502572143446403,0.2577316664658424,0.24564031844217368,0.24637080074734352,0.9999436577395756,1.507145713984464,2.055871502597938e-14,0.2456362975127225
300.0,0.1,100.0,16,80.0,0.24982526735139685,0.2527750847849544,0.2484810005900674,0.24891864727358143,0.9999438552483151,1.5020504159494674,6.206903625942774e-14,0.24847957505171553
300.0,0.1,100.0,17,85.0,0.26577846635391245,0.2549622275954335,0.23915462752491232,0.2401046785257418,0.9999733503316456,1.519737343611808,1.1726855064321828e-13,0.23914888065222906
300.0,0.1,100.0,18,90.0,0.25943556617985497,0.24432687829759492,0.24803053512662324,0.2482070203959268,0.9999730268192853,1.503532012846717,1.614233735982614e-14,0.24431872032262913
300.0,0.1,100.0,19,95.0,0.24294500058215315,0.25945374148595635,0.2484609198903256,0.2491403380415649,0.9999514703716258,1.5016222646601216,2.035949594390546e-14,0.24293918454858474
300.0,0.1,100.0,20,100.0,0.24742877244087794,0.25370465010506826,0.2492120202504419,0.2496545572036118,0.999955325366713,1.5006015363262029,2.974097929256637e-14,0.24742679195438883
300.0,1.0,0.0,0,0.0,1.4052214040272865e-05,1.0064870682452195e-05,2.7982336726529026e-05,0.9999479005785508,0.9999479005785508,0.0,3.4095156378086084e-14,5.929277181145158e-06
300.0,1.0,0.0,1,5.0,3.2718975285599124e-06,7.280499836410437e-06,2.2640470451041713e-05,0.999966807132184,0.999966807132184,0.0,3.990912849996693e-14,2.538344945551513e-06
300.0,1.0,0.0,2,10.0,5.191174632502842e-06,7.826373330209787e-06,2.5648439085739745e-05,0.9999613340129516,0.9999613340129516,0.0,1.6223373294928665e-13,5.069104407308923e-06
300.0,1.0,0.0,3,15.0,1.1953060592788175e-06,4.829382518937495e-06,1.7418851350803695e-05,0.9999765564600709,0.9999765564600709,0.0,2.5725726911371882e-14,1.127451406314625e-06
300.0,1.0,0.0,4,20.0,2.0055756965505547e-06,3.22357806120125e-06,2.3643282398942024e-05,0.9999711275638433,0.9999711275638433,0.0,1.0420676468229424e-13,1.9230725380819064e-06
300.0,1.0,0.0,5,25.0,2.8127055623944145e-05,5.335665698134357e-05,3.593087504270354e-05,0.9998825854123521,0.9998825854123521,0.0,4.2667963355000184e-14,1.240697783521967e-05
300.0,1.0,0.0,6,30.0,7.599832052593206e-06,5.024689200570398e-06,2.573367390831326e-05,0.9999616418048385,0.9999616418048385,0.0,4.154548715490364e-14,4.143457175395287e-06
300.0,1.0,0.0,7,35.0,5.600079286428726e-06,2.0848807794195454e-05,3.1404650096447614e-05,0.999942146462823,0.999942146462823,0.0,2.497272557054886e-14,5.506965319710318e-06
300.0,1.0,0.0,8,40.0,1.578220171950288e-05,2.085477268314352e-05,3.274847923779822e-05,0.9999306145463596,0.9999306145463596,0.0,7.521654151113039e-14,9.450590515519088e-06
300.0,1.0,0.0,9,45.0,1.7319781430008336e-06,4.254481181967738e-06,2.1336573488980063e-05,0.9999726769671861,0.9999726769671861,0.0,4.265282295004523e-14,1.6580474235128285e-06
300.0,1.0,0.0,10,50.0,1.461470739667748e-05,2.6117419364750575e-05,2.9472132169622213e-05,0.9999297957410689,0.9999297957410689,0.0,3.336065583775175e-14,6.680559431640623e-06
300.0,1.0,0.0,11,55.0,6.0394223391956315e-06,1.8017176015780236e-05,3.242641229395063e-05,0.999943516989351,0.999943516989351,0.0,2.875162405046785e-14,5.946618804028488e-06
300.0,1.0,0.0,12,60.0,1.8404649638099708e-05,1.498248279301513e-05,2.922233653230253e-05,0.9999373905310366,0.9999373905310366,0.0,3.3065902775805924e-14,6.93416644119404e-06
300.0,1.0,0.0,13,65.0,4.289057665516464e-06,1.3937805503009939e-05,2.5513040040098408e-05,0.9999562600967914,0.9999562600967914,0.0,6.561710133132746e-14,4.193322776287134e-06
300.0,1.0,0.0,14,70.0,7.02862664443545e-06,6.8013915523002415e-06,4.370804014953766e-05,0.9999424619416537,0.9999424619416537,0.0,2.6455320287125782e-14,5.87335480377726e-06
300.0,1.0,0.0,15,75.0,8.509691907510528e-06,1.4383200043345793e-05,3.3449368473714774e-05,0.9999436577395754,0.9999436577395754,0.0,6.932290634015764e-14,8.403031653540863e-06
300.0,1.0,0.0,16,80.0,6.770731023987593e-06,1.6695332756890796e-05,3.2678687904129806e-05,0.9999438552483151,0.9999438552483151,0.0,2.872016157693198e-14,6.676252806415857e-06
300.0,1.0,0.0,17,85.0,2.5208744076143e-06,3.107196363969457e-06,2.1021597582311455e-05,0.9999733503316461,0.9999733503316461,0.0,6.894373978241399e-14,1.9913528312908586e-06
300.0,1.0,0.0,18,90.0,2.5180642047984986e-06,3.02414233883151e-06,2.143097417127912e-05,0.9999730268192851,0.9999730268192851,0.0,5.484944088125003e-14,2.1723185422131017e-06
300.0,1.0,0.0,19,95.0,7.892147446627502e-06,1.080724518054138e-05,2.9830235747054444e-05,0.9999514703716258,0.9999514703716258,0.0,3.7407008211747714e-14,6.912824192581643e-06
300.0,1.0,0.0,20,100.0,6.275722039089997e-06,1.0835762086213116e-05,2.7563149161232672e-05,0.9999553253667135,0.9999553253667135,0.0,4.802180810526503e-14,5.086897323564935e-06
300.0,1.0,1.0,0,0.0,0.29105627226760805,0.21678069811436318,0.16136751390509813,0.3307955157129307,0.9999479005785497,1.3383047697312391,4.0131550055028766e-14,0.16070973807191158
300.0,1.0,1.0,1,5.0,0.19411470348633855,0.28508768834727155,0.16970687094977713,0.3510907372166128,0.999966807132184,1.2977521398311422,4.7248389550120836e-14,0.16940398503682766
300.0,1.0,1.0,2,10.0,0.18507586154827718,0.23499397899227167,0.19103103173451744,0.3888991277249337,0.9999613340129516,1.222124412576036,2.727665532290798e-14,0.18386156682105192
300.0,1.0,1.0,3,15.0,0.15539389003531634,0.28670775817217836,0.1820554759001516,0.37584287589235366,0.9999765564600718,1.2482673611354356,2.332523710947233e-14,0.15519057270689487
300.0,1.0,1.0,4,20.0,0.14787619950522432,0.17817739699235513,0.22494083410557628,0.4490055693968443,0.9999711275638427,1.1019311163339973,6.221887424825068e-14,0.14665588163893858
300.0,1.0,1.0,5,25.0,0.20089512189907024,0.2925707560042562,0.16365028080363103,0.3428838412930425,0.9998825854123521,1.313997488238619,2.1886124825162008e-14,0.16350808896104047
300.0,1.0,1.0,6,30.0,0.24847067851787957,0.16967903314031993,0.1934854249815385,0.38836486336026216,0.9999616418048398,1.223193556889154,3.243935441007947e-14,0.1674412465900798
300.0,1.0,1.0,7,35.0,0.15575538549520968,0.2842442052390933,0.18306451316584574,0.37693589609985134,0.9999421464628225,1.2460125007259428,2.7415929672640766e-14,0.15557882550471955
300.0,1.0,1.0,8,40.0,0.21592423387947643,0.26014967143418444,0.17111943628150342,0.35280665840483577,0.9999306145463592,1.2942479122830473,2.7450160421509844e-14,0.17074979633123746
300.0,1.0,1.0,9,45.0,0.15533281393174297,0.23588967066189095,0.20088591195530636,0.40789160345105957,0.9999726769671863,1.1841621470322532,1.5123309986384955e-14,0.15499055752187432
300.0,1.0,1.0,10,50.0,0.20406889381849166,0.2884818865615873,0.16442165955703864,0.34302756006288254,0.99992979574107,1.3138044713563741,4.806450417952505e-14,0.16425549608634119
300.0,1.0,1.0,11,55.0,0.16018932809024045,0.27575142127512325,0.18470779443092328,0.3793514562037131,0.9999435169893505,1.2411841215712756,7.084125838631654e-14,0.1599350365927947
300.0,1.0,1.0,12,60.0,0.2879150997126122,0.23344364863807748,0.15620121974273868,0.3224400319065717,0.999937390531036,1.3549947172489292,3.069673636366293e-14,0.15584016757705962
300.0,1.0,1.0,13,65.0,0.16969642328870105,0.28907318040672186,0.1763230493639175,0.36490734694065974,0.9999562600967913,1.2700978263122633,5.4284701769229814e-14,0.16931592326885544
300.0,1.0,1.0,14,70.0,0.15993913532488852,0.14009225138774123,0.23479355770502033,0.4651750555823499,0.9999424619416536,1.0695348127186075,3.019611910080481e-14,0.13836278292240112
300.0,1.0,1.0,15,75.0,0.17554390717367738,0.24189545683921432,0.19192705123509457,0.3906335847520138,0.9999436577395756,1.2186201459751236,5.833847965129665e-14,0.1748715239203266
300.0,1.0,1.0,16,80.0,0.1641506763533234,0.26604590119316185,0.18698115334512797,0.3828222691083869,0.9999438552483151,1.2342431722798564,5.774058713912975e-14,0.16383708978597902
300.0,1.0,1.0,17,85.0,0.221392607130059,0.21325067048558052,0.1864679009173676,0.37888882146699293,0.9999733503316456,1.2421690577293059,2.1248210839584164e-14,0.18447488844176355
300.0,1.0,1.0,18,90.0,0.20703376122105138,0.1924177298157336,0.19908830086990242,0.4014602080933128,0.9999730268192853,1.197025637451945,6.439717887580248e-14,0.18531456236815427
300.0,1.0,1.0,19,95.0,0.19882260813412614,0.23920001182938422,0.18483585595095747,0.3771415240855322,0.9999514703716258,1.2456198925721873,2.615805890857784e-14,0.18385525528642618
300.0,1.0,1.0,20,100.0,0.19597491306094117,0.26594674422229164,0.17592356939366693,0.36215477332310025,0.999955325366713,1.275601104087226,5.1942001197719577e-14,0.17544315910886546
300.0,1.0,20.0,0,0.0,0.2754269402546524,0.25156390220403074,0.23007449340732192,0.24293466413399487,0.9999479005785497,1.5140264728891106,3.9554386958873934e-14,0.22996782330218585
300.0,1.0,20.0,1,5.0,0.24581264763999772,0.26011804043441467,0.24051466503896152,0.253554646886626,0.999966807132184,1.492824320491116,6.735286553558168e-14,0.2404773679089905
300.0,1.0,20.0,2,10.0,0.23775791915446892,0.267465262510999,0.24062320269069928,0.25415361564383265,0.9999613340129516,1.491615436738238,3.2956604198505435e-14,0.23756088768936667
300.0,1.0,20.0,3,15.0,0.23785192242656936,0.2570598098229385,0.2460811371316839,0.2590071306188081,0.9999765564600718,1.4819388516825263,6.081989610893815e-14,0.2378275299452393
300.0,1.0,20.0,4,20.0,0.2129522490839096,0.23987348281730902,0.26737396843050576,0.2798002996682756,0.9999711275638427,1.4403416557911348,3.2088727715565656e-14,0.21275469949493897
300.0,1.0,20.0,5,25.0,0.24069729798103925,0.25844478777524277,0.2438779092507946,0.2569800049929234,0.9998825854123521,1.4858051608388574,1.4155229347689823e-14,0.24064403622504177
300.0,1.0,20.0,6,30.0,0.2505734751374642,0.22719164003959566,0.2552123311830599,0.26702255363988037,0.9999616418048398,1.4658781763299178,3.932241518531606e-14,0.22691411964455532
300.0,1.0,20.0,7,35.0,0.24066349235968443,0.2577987872010946,0.24428944084180562,0.25724827959741536,0.9999421464628225,1.4853877337308148,7.0602458456072e-14,0.24064388806053294
300.0,1.0,20.0,8,40.0,0.23320721621857893,0.26300878726373417,0.24527972492919667,0.2585042715884903,0.9999306145463592,1.4828526859157383,4.2201928546704506e-14,0.2329942093464955
300.0,1.0,20.0,9,45.0,0.24862300695490014,0.26653752772081435,0.23562265667688861,0.24921680864739681,0.9999726769671863,1.5015117366395785,4.6916779600107957e-14,0.23539117334780427
300.0,1.0,20.0,10,50.0,0.23980286216597196,0.25896215139215084,0.2440832475793633,0.2571517388625138,0.99992979574107,1.4855561137571114,2.3441082917371275e-14,0.2397243945681269
300.0,1.0,20.0,11,55.0,0.24097192847523105,0.2585759956026994,0.2437265415454278,0.25672553437664175,0.9999435169893505,1.486435965225418,3.0477034484774386e-14,0.24094169640010896
300.0,1.0,20.0,12,60.0,0.27744022937007173,0.24690852420892323,0.23149775576708967,0.24415349065391537,0.999937390531036,1.5115677997542418,5.770521085149019e-14,0.2314495304576998
300.0,1.0,20.0,13,65.0,0.23715920816576697,0.2565059209794181,0.24673950583520926,0.2595953650196057,0.9999562600967913,1.4807217901543712,6.759141739768612e-14,0.23712549386830567
300.0,1.0,20.0,14,70.0,0.260660436068533,0.23097743243944324,0.24816010690364093,0.26020202458838276,0.9999424619416536,1.4794808747065418,5.543544554970954e-14,0.2307323900960396
300.0,1.0,20.0,15,75.0,0.2425472261156549,0.2657563878695703,0.23916810182993592,0.2525282841848389,0.9999436577395756,1.4948307471094733,2.4106243042233876e-14,0.2390029522527334
300.0,1.0,20.0,16,80.0,0.24166483617037304,0.2599917186338502,0.242639602884944,0.2557038423108328,0.9999438552483151,1.4884800258749644,2.961848866000591e-14,0.24162328823443488
300.0,1.0,20.0,17,85.0,0.2661411067154061,0.2553289571553922,0.2326473778746214,0.24588255825458022,0.9999733503316456,1.5081815841541313,2.187942079327812e-14,0.23245215133375643
300.0,1.0,20.0,18,90.0,0.2568098843447675,0.23928560786186537,0.24553053973876082,0.2583739680546062,0.9999730268192853,1.483198117529358,2.352874881417218e-14,0.23792532998170574
300.0,1.0,20.0,19,95.0,0.2376186614400466,0.2673897788885295,0.24076381058494914,0.2542277490864747,0.9999514703716258,1.4914474425703022,2.6750479914317177e-14,0.23739449019210343
300.0,1.0,20.0,20,100.0,0.24194655093201978,0.26184353644619257,0.24151060260545648,0.2546993100163312,0.999955325366713,1.490512030700764,1.2361142614146472e-13,0.24143486583784962
300.0,1.0,100.0,0,0.0,0.30983252034659575,0.2567792627399153,0.21452998630918751,0.2188582306043015,0.9999479005785497,1.5621793399484973,8.085718799131309e-14,0.21451505967996584
300.0,1.0,100.0,1,5.0,0.24410259983359284,0.26829105514840806,0.24200268691565346,0.24560365810234544,0.999966807132184,1.508726298059677,3.51464849579389e-14,0.24199525050065984
300.0,1.0,100.0,2,10.0,0.2324146438944597,0.2882117690693742,0.23739123249386362,0.2419823545423025,0.9999613340129516,1.5159579589412981,1.3385329997212648e-14,0.2323955015496021
300.0,1.0,100.0,3,15.0,0.24179810216394448,0.2596566379976912,0.24771351999245256,0.2508317398459119,0.9999765564600718,1.498289633228319,4.045635310988594e-14,0.24179310721532674
300.0,1.0,100.0,4,20.0,0.19438943973554995,0.2339393579382683,0.28541971392481136,0.2862514884013702,0.9999711275638427,1.4274392783249454,3.5311984829537697e-14,0.19437426772078684
300.0,1.0,100.0,5,25.0,0.23078729535913725,0.26321547110906424,0.251399090779874,0.2545981427519245,0.9998825854123521,1.490568885320855,6.70627388901627e-14,0.23077804579786015
300.0,1.0,100.0,6,30.0,0.263189974890913,0.22043365466204629,0.25753013388795126,0.2588462365590895,0.9999616418048398,1.4822308104914992,1.0209416213552724e-13,0.22040823258796718
300.0,1.0,100.0,7,35.0,0.24621787366396491,0.26197447237106236,0.24422736152722424,0.24758029243774848,0.9999421464628225,1.5047237080501485,8.053244129956397e-14,0.24422207916316563
300.0,1.0,100.0,8,40.0,0.22654169934092966,0.27607532210906266,0.24678458149865737,0.25059839705135045,0.9999306145463592,1.498664434990018,4.96658202687502e-14,0.2265245097215034
300.0,1.0,100.0,9,45.0,0.250293029638173,0.2796319315383356,0.23279891235127412,0.2372761264722172,0.9999726769671863,1.525393100989938,3.2342142939341446e-14,0.2327825963136012
300.0,1.0,100.0,10,50.0,0.22775296791242972,0.26537577551125197,0.25182742233011396,0.25504383424620425,0.99992979574107,1.4897719229897304,4.512826551475742e-14,0.2277402007125684
300.0,1.0,100.0,11,55.0,0.24560984294209906,0.2662820958089251,0.24226674502256618,0.2458413162264098,0.9999435169893505,1.508204401525882,9.828482785889796e-14,0.2422587609808572
300.0,1.0,100.0,12,60.0,0.30338141286270875,0.24692162166172324,0.22300557792783618,0.22669138754773185,0.999937390531036,1.546492005966609,6.131564648821056e-14,0.22299696029916796
300.0,1.0,100.0,13,65.0,0.23945876884686246,0.2590586030382677,0.2492295001799167,0.25225312793495314,0.9999562600967913,1.4954062643236763,4.4854879975650165e-14,0.239452864479558
300.0,1.0,100.0,14,70.0,0.26994225317040604,0.23000121030241516,0.24896794711681697,0.2510885894103618,0.9999424619416536,1.4977077450625838,5.2011838873410564e-14,0.22998236726076696
300.0,1.0,100.0,15,75.0,0.23799499704639565,0.28781185452997127,0.23482113237522786,0.23937201604840527,0.9999436577395756,1.5211432833823406,5.44519930394119e-14,0.23480365067473197
300.0,1.0,100.0,16,80.0,0.24544973589255273,0.2727632081390242,0.2389378123271085,0.2428492436413146,0.9999438552483151,1.514189223214001,1.7437331228693282e-13,0.23892662556771094
300.0,1.0,100.0,17,85.0,0.27033436993918314,0.258602705621578,0.23371962005865535,0.23734330438058343,0.9999733503316456,1.5252600919021249,6.432416928397357e-14,0.233707989012094
300.0,1.0,100.0,18,90.0,0.2602534943291948,0.24150238337378563,0.24783620461500794,0.2504079176820118,0.9999730268192853,1.499130218274547,6.071198952901481e-14,0.24140191465325597
300.0,1.0,100.0,19,95.0,0.23725067933996472,0.2890237566899425,0.23452891673998874,0.23919664723010395,0.9999514703716258,1.5215096462830435,1.636066198603001e-13,0.23451063293391103
300.0,1.0,100.0,20,100.0,0.23627485393529069,0.2784623132324451,0.2405791268071804,0.24468370602508385,0.999955325366713,1.510543238683259,3.250089126521262e-14,0.2362616308001201
300.0,10.0,0.0,0,0.0,1.4052214040272865e-05,1.0064870682452195e-05,2.7982336726529026e-05,0.9999479005785508,0.9999479005785508,0.0,3.334101061552234e-14,5.929277181145158e-06
300.0,10.0,0.0,1,5.0,3.2718975285599124e-06,7.280499836410437e-06,2.2640470451041713e-05,0.999966807132184,0.999966807132184,0.0,9.966563740550929e-14,2.538344945551513e-06
300.0,10.0,0.0,2,10.0,5.191174632502842e-06,7.826373330209787e-06,2.5648439085739745e-05,0.9999613340129516,0.9999613340129516,0.0,1.8382928542910836e-13,5.069104407308923e-06
300.0,10.0,0.0,3,15.0,1.1953060592788175e-06,4.829382518937495e-06,1.7418851350803695e-05,0.9999765564600709,0.9999765564600709,0.0,3.486966591462294e-14,1.127451406314625e-06
300.0,10.0,0.0,4,20.0,2.0055756965505547e-06,3.22357806120125e-06,2.3643282398942024e-05,0.9999711275638433,0.9999711275638433,0.0,1.3414707353953818e-13,1.9230725380819064e-06
300.0,10.0,0.0,5,25.0,2.8127055623944145e-05,5.335665698134357e-05,3.593087504270354e-05,0.9998825854123521,0.9998825854123521,0.0,5.940056248346426e-14,1.240697783521967e-05
300.0,10.0,0.0,6,30.0,7.599832052593206e-06,5.024689200570398e-06,2.573367390831326e-05,0.9999616418048385,0.9999616418048385,0.0,3.687244043545483e-14,4.143457175395287e-06
300.0,10.0,0.0,7,35.0,5.600079286428726e-06,2.0848807794195454e-05,3.1404650096447614e-05,0.999942146462823,0.999942146462823,0.0,4.095743112033414e-14,5.506965319710318e-06
300.0,10.0,0.0,8,40.0,1.578220171950288e-05,2.085477268314352e-05,3.274847923779822e-05,0.9999306145463596,0.9999306145463596,0.0,2.5053355451000804e-14,9.450590515519088e-06
300.0,10.0,0.0,9,45.0,1.7319781430008336e-06,4.254481181967738e-06,2.1336573488980063e-05,0.9999726769671861,0.9999726769671861,0.0,4.152595642815539e-14,1.6580474235128285e-06
300.0,10.0,0.0,10,50.0,1.461470739667748e-05,2.6117419364750575e-05,2.9472132169622213e-05,0.9999297957410689,0.9999297957410689,0.0,8.682309683753232e-14,6.680559431640623e-06
300.0,10.0,0.0,11,55.0,6.0394223391956315e-06,1.8017176015780236e-05,3.242641229395063e-05,0.999943516989351,0.999943516989351,0.0,3.634581752658091e-14,5.946618804028488e-06
300.0,10.0,0.0,12,60.0,1.8404649638099708e-05,1.498248279301513e-05,2.922233653230253e-05,0.9999373905310366,0.9999373905310366,0.0,5.421861109986254e-14,6.93416644119404e-06
300.0,10.0,0.0,13,65.0,4.289057665516464e-06,1.3937805503009939e-05,2.5513040040098408e-05,0.9999562600967914,0.9999562600967914,0.0,6.165223649260881e-14,4.193322776287134e-06
300.0,10.0,0.0,14,70.0,7.02862664443545e-06,6.8013915523002415e-06,4.370804014953766e-05,0.9999424619416537,0.9999424619416537,0.0,1.1145542393226705e-13,5.87335480377726e-06
300.0,10.0,0.0,15,75.0,8.509691907510528e-06,1.4383200043345793e-05,3.3449368473714774e-05,0.9999436577395754,0.9999436577395754,0.0,5.903055206699497e-14,8.403031653540863e-06
300.0,10.0,0.0,16,80.0,6.770731023987593e-06,1.6695332756890796e-05,3.2678687904129806e-05,0.9999438552483151,0.9999438552483151,0.0,5.104497287358828e-14,6.676252806415857e-06
300.0,10.0,0.0,17,85.0,2.5208744076143e-06,3.107196363969457e-06,2.1021597582311455e-05,0.9999733503316461,0.9999733503316461,0.0,6.104316083982451e-14,1.9913528312908586e-06
300.0,10.0,0.0,18,90.0,2.5180642047984986e-06,3.02414233883151e-06,2.143097417127912e-05,0.9999730268192851,0.9999730268192851,0.0,2.524416200552026e-14,2.1723185422131017e-06
300.0,10.0,0.0,19,95.0,7.892147446627502e-06,1.080724518054138e-05,2.9830235747054444e-05,0.9999514703716258,0.9999514703716258,0.0,4.6114410849240426e-14,6.912824192581643e-06
300.0,10.0,0.0,20,100.0,6.275722039089997e-06,1.0835762086213116e-05,2.7563149161232672e-05,0.9999553253667135,0.9999553253667135,0.0,5.2422300658864543e-14,5.086897323564935e-06
300.0,10.0,1.0,0,0.0,0.13967474039506722,0.09302473643317297,0.06184732821667584,0.7054531949550839,0.9999479005785497,0.5889894112469326,4.1057202991238446e-14,0.061466101264887156
300.0,10.0,1.0,1,5.0,0.07578377143491102,0.1442724042497824,0.06115861154524469,0.7187852127700618,0.999966807132184,0.5623631887242443,3.8724946988799176e-14,0.060932396971109457
