temperature_K,kappa_ref_ps_inv,gamma_phi_ps_inv,frame,snapshot_time_ps,initial_state,final_survival,final_PYR5_population,maximum_PYR5_population,time_of_maximum_PYR5_ps,final_l1_distance_to_steady,final_l1_distance_to_Gibbs,steady_PYR5_population,integrated_downward_flux_to_PYR5,integrated_upward_flux_from_PYR5,net_thermal_flux_to_PYR5,PYR2_gateway_fraction,PYR3_gateway_fraction,PYR4_gateway_fraction
150.0,0.1,20.0,10,50.0,PYR5_bright,0.9106323849727345,0.9106323849727345,1.0,0.0,1.3197170926205264,0.17868724586581514,0.2507738386621792,1.0396755008044255e-05,3.595581087941358e-14,1.0396754972088444e-05,0.0015587596688584797,0.032713546837252784,0.9657276934938888
150.0,0.1,20.0,11,55.0,PYR2_bright,0.32449857535155713,0.027761749511940142,0.027761749511940142,100.0,0.4458092739999502,1.9444256734260914,0.2506663865117169,0.00014476140080508376,5.006233330642302e-16,0.00014476140080458313,0.002582065325668639,0.0634799411787933,0.9339379934955381
150.0,0.1,20.0,11,55.0,PYR3_bright,0.32442929012643656,0.03143953023428152,0.03143953023428152,100.0,0.4384537125553319,1.9370701119814728,0.2506663865117169,0.00016482151811439598,6.352710242437768e-16,0.00016482151811376072,0.0017542746094350698,0.06425147247804239,0.9339942529125226
150.0,0.1,20.0,11,55.0,PYR4_bright,0.3195559245524696,0.03571231233791727,0.03571231233791727,100.0,0.429908148348087,1.928524547774228,0.2506663865117169,0.0001878666527765701,8.043679144654289e-16,0.00018786665277576573,0.001421119977930422,0.05145451829345399,0.9471243617286156
150.0,0.1,20.0,11,55.0,PYR5_bright,0.905419528452408,0.905419528452408,1.0,0.0,1.309506283880599,0.18911011554554197,0.2506663865117169,1.0040150188791734e-05,3.803971817588333e-14,1.0040150150752016e-05,0.0011703430715664447,0.04722425795940575,0.9516053989690278
150.0,0.1,20.0,12,60.0,PYR2_bright,0.32990826475163587,0.026970836512866796,0.026970836512866796,100.0,0.4439672982225255,1.9460116586565417,0.24895448562389694,0.00014051239103733934,3.5044890552104086e-16,0.0001405123910369889,0.010527242787273993,0.0603940747099286,0.9290786825027973
150.0,0.1,20.0,12,60.0,PYR3_bright,0.323103327305918,0.027862183040418723,0.027862183040418723,100.0,0.4421846051674311,1.944228965601447,0.24895448562389694,0.00014528384077632666,3.743843162171223e-16,0.0001452838407759523,0.00955318908914522,0.06030846895391261,0.9301383419569421
150.0,0.1,20.0,12,60.0,PYR4_bright,0.3180407335042883,0.03214010739678208,0.03214010739678208,100.0,0.43362875645470894,1.9356731168887251,0.24895448562389694,0.00016819237230153555,4.908756982887155e-16,0.00016819237230104468,0.007534749863746492,0.047586109646431,0.9448791404898225
150.0,0.1,20.0,12,60.0,PYR5_bright,0.9126004095486312,0.9126004095486312,1.0,0.0,1.3272918478487559,0.1747525125852604,0.24895448562389694,8.196043141766727e-06,2.6147267329054092e-14,8.19604311561946e-06,0.006594419709186023,0.04292647229924281,0.9504791079915713
150.0,0.1,20.0,13,65.0,PYR2_bright,0.3149001819102668,0.02766840990864283,0.02766840990864283,100.0,0.45538725556654946,1.944618774002342,0.2553620376918479,0.00014451908758010413,1.6592205215220727e-16,0.00014451908757993822,0.03146858457843487,0.053843539861396755,0.9146878755601684
150.0,0.1,20.0,13,65.0,PYR3_bright,0.32607564473593087,0.027366436946731756,0.027366436946731756,100.0,0.4559912014903359,1.9452227199261285,0.2553620376918479,0.0001418981695779106,1.625386824026453e-16,0.00014189816957774806,0.027802819458770195,0.06447033429819192,0.9077268462430379
150.0,0.1,20.0,13,65.0,PYR4_bright,0.33041417887618574,0.030750964321874116,0.030750964321874116,100.0,0.44922214674009897,1.9384536651758917,0.2553620376918479,0.0001589501602980345,2.0408392813078912e-16,0.00015895016029783042,0.025363240880404134,0.048896638293973047,0.9257401208256227
150.0,0.1,20.0,13,65.0,PYR5_bright,0.9165423608575475,0.9165423608575475,1.0,0.0,1.3223606463309108,0.166870872104882,0.2553620376918479,7.207511931043587e-06,1.1665482408864665e-14,7.207511919378104e-06,0.02346846535114202,0.045167623265098905,0.9313639113837591
150.0,0.1,20.0,14,70.0,PYR2_bright,0.33059728426545054,0.030590493366097003,0.030590493366097003,100.0,0.4386822739162229,1.9387637135099671,0.24993163032431728,0.00016029238261892908,2.2006603474944524e-15,0.00016029238261672842,0.005781467863972592,0.0245728710567573,0.9696456610792702
150.0,0.1,20.0,14,70.0,PYR3_bright,0.31914631339156635,0.031406005568369644,0.031406005568369644,100.0,0.4370512495116673,1.9371326891054115,0.24993163032431728,0.00016472282341738293,2.321544986864837e-15,0.00016472282341506138,0.0053524278855884965,0.024534322479299563,0.970113249635112
150.0,0.1,20.0,14,70.0,PYR4_bright,0.316362589094277,0.040115418569995454,0.040115418569995454,100.0,0.41963242350855734,1.9197138631023014,0.24993163032431728,0.00021270450156822245,3.628991662367978e-15,0.00021270450156459346,0.0035556404656282986,0.01624828653000752,0.9801960730043642
150.0,0.1,20.0,14,70.0,PYR5_bright,0.897911148866555,0.897911148866555,1.0,0.0,1.2959590370843794,0.20412240250936475,0.24993163032431728,1.2702403156331484e-05,1.4754161995441778e-13,1.2702403008789865e-05,0.0029079745644474417,0.013591189226944153,0.9835008362086084
150.0,0.1,20.0,15,75.0,PYR2_bright,0.32352328769500693,0.02892859657714845,0.02892859657714845,100.0,0.4418046661453685,1.9420936684402794,0.24983092964977616,0.00015139643416058973,7.083480724762321e-16,0.0001513964341598814,0.002083077423101084,0.0898442752058132,0.9080726473710857
150.0,0.1,20.0,15,75.0,PYR3_bright,0.3261335667109046,0.030377362592781412,0.030377362592781412,100.0,0.4389071341140892,1.939196136409,0.24983092964977616,0.00015935964862899885,7.820444707768884e-16,0.00015935964862821681,0.001782714098980739,0.09000755616857206,0.9082097297324472
150.0,0.1,20.0,15,75.0,PYR4_bright,0.3197743720603302,0.032439071474786065,0.032439071474786065,100.0,0.43478371635006063,1.9350727186449717,0.24983092964977616,0.0001696584296027125,8.898938614265471e-16,0.00016965842960182262,0.0016083411934668809,0.08114158424742549,0.9172500745591077
150.0,0.1,20.0,15,75.0,PYR5_bright,0.9081822365612895,0.9081822365612895,1.0,0.0,1.3167026138225353,0.18358638847237566,0.24983092964977616,8.467764015389588e-06,4.839241418825919e-14,8.467763966997174e-06,0.0014596914480003286,0.07726869849722913,0.9212716100547707
150.0,0.1,20.0,16,80.0,PYR2_bright,0.32415642656287375,0.028035035468770758,0.028035035468770758,100.0,0.44498121161351756,1.9438800248536068,0.2505256412756961,0.0001462584551064699,5.617895100349901e-16,0.0001462584551059081,0.002401203709823558,0.06627366020578873,0.9313251360843877
150.0,0.1,20.0,16,80.0,PYR3_bright,0.32475265124011216,0.030974729932169685,0.030974729932169685,100.0,0.43910182268672515,1.9380006359268145,0.2505256412756961,0.00016231855703655648,6.8262705334309e-16,0.00016231855703587386,0.0017581727477065348,0.06673180856401723,0.9315100186882763
150.0,0.1,20.0,16,80.0,PYR4_bright,0.32002665252824525,0.0342944473984722,0.0342944473984722,100.0,0.4324623877541552,1.9313612009942442,0.2505256412756961,0.0001800288383545913,8.275528112375438e-16,0.00018002883835376376,0.0014872428476745381,0.056100520078298396,0.942412237074027
150.0,0.1,20.0,16,80.0,PYR5_bright,0.9069572358779509,0.9069572358779509,1.0,0.0,1.3128631892044536,0.18603562403563575,0.2505256412756961,9.345358795844602e-06,4.137701248493734e-14,9.34535875446759e-06,0.0012642533156659499,0.05220617535235447,0.9465295713319796
150.0,0.1,20.0,17,85.0,PYR2_bright,0.33686846742489013,0.023705595629932463,0.023705595629932463,100.0,0.44228273829304354,1.9525491736140095,0.24484696477640414,0.00012455194100680455,1.9769367074229782e-17,0.0001245519410067848,0.07390661784038853,0.09699974753495887,0.8290936346246525
150.0,0.1,20.0,17,85.0,PYR3_bright,0.32522403935481903,0.024105285016632557,0.024105285016632557,100.0,0.44148335951963735,1.951749794840603,0.24484696477640414,0.00012625445563905124,2.045796241084106e-17,0.00012625445563903078,0.07168586101966218,0.09562450816050132,0.8326896308198366
150.0,0.1,20.0,17,85.0,PYR4_bright,0.3135568219188136,0.025301752478463228,0.025301752478463228,100.0,0.4390904245959767,1.9493568599169424,0.24484696477640414,0.0001309509952682845,2.2540572230671618e-17,0.00013095099526826194,0.0673644754132336,0.08989487643720025,0.8427406481495662
150.0,0.1,20.0,17,85.0,PYR5_bright,0.9248907730881002,0.9248907730881002,1.0,0.0,1.3600876166231055,0.1501788186978605,0.24484696477640414,5.193058938834853e-06,1.6218103418601833e-15,5.193058937213042e-06,0.06457546034823691,0.08664073972259141,0.8487837999291717
150.0,0.1,20.0,18,90.0,PYR2_bright,0.3356314441653513,0.02445953975605371,0.02445953975605371,100.0,0.4471425943806526,1.9510411357151107,0.24803083694623174,0.00013102761381721838,2.759626555072489e-17,0.0001310276138171908,0.24275034180187346,0.15548304225378448,0.601766615944342
150.0,0.1,20.0,18,90.0,PYR3_bright,0.32003901096520737,0.0247102805049613,0.0247102805049613,100.0,0.4466411128828156,1.950539654217274,0.24803083694623174,0.00013062558901531123,2.817989156442751e-17,0.00013062558901528304,0.24039516512197975,0.15860586863012371,0.6009989662478965
150.0,0.1,20.0,18,90.0,PYR4_bright,0.31946543484324896,0.025444559361196467,0.025444559361196467,100.0,0.4451725551703628,1.949071096504821,0.24803083694623174,0.00013142607668887516,2.990655735032175e-17,0.00013142607668884527,0.237468331155997,0.15577622967082322,0.6067554391731796
150.0,0.1,20.0,18,90.0,PYR5_bright,0.9246152476874495,0.9246152476874495,1.0,0.0,1.3531688214818651,0.1507297198525933,0.24803083694623174,5.123809071041473e-06,2.1697620093654064e-15,5.123809068871711e-06,0.23516338347679105,0.1551592480239173,0.6096773684992917
150.0,0.1,20.0,19,95.0,PYR2_bright,0.3211519842715357,0.028618415982615008,0.028618415982615008,100.0,0.44399575828937105,1.942715437193007,0.25061629512729394,0.00014957324840898271,3.4695156409944725e-16,0.00014957324840863577,0.002553637384626766,0.08535257542523961,0.9120937871901337
150.0,0.1,20.0,19,95.0,PYR3_bright,0.3275007960830873,0.029448758982583485,0.029448758982583485,100.0,0.44233507228944663,1.9410547511930827,0.25061629512729394,0.00015409971440147712,3.678843951410348e-16,0.00015409971440110922,0.002332294437354438,0.08533831330748043,0.9123293922551652
150.0,0.1,20.0,19,95.0,PYR4_bright,0.3214664382452902,0.031593731914842334,0.031593731914842334,100.0,0.43804512642489535,1.9367648053285316,0.25061629512729394,0.00016499933964468137,4.2279353150885644e-16,0.00016499933964425858,0.0020858425810261973,0.07625030050601264,0.9216638569129612
150.0,0.1,20.0,19,95.0,PYR5_bright,0.9106301920217315,0.9106301920217315,1.0,0.0,1.3200277937887568,0.17869188511487935,0.25061629512729394,7.983775054586421e-06,2.3715504797030775e-14,7.983775030870917e-06,0.001922243378870125,0.07223097591761714,0.9258467807035127
150.0,0.1,20.0,20,100.0,PYR2_bright,0.3238935342961582,0.02724264645512705,0.02724264645512705,100.0,0.4464804557456523,1.9454677343621616,0.25048287432777927,0.00014192277717057166,1.835118876917867e-16,0.00014192277717038816,0.004688713997918357,0.06575731562980804,0.9295539703722736
150.0,0.1,20.0,20,100.0,PYR3_bright,0.3260881490834471,0.028584496895415635,0.028584496895415635,100.0,0.44379675486507125,1.9427840334815807,0.25048287432777927,0.0001491802130986631,2.0216473095460455e-16,0.00014918021309846092,0.004025773373064241,0.0660426851757792,0.9299315414511565
150.0,0.1,20.0,20,100.0,PYR4_bright,0.320648211443715,0.032353236006300364,0.032353236006300364,100.0,0.4362592766433416,1.935246555259851,0.25048287432777927,0.0001692501716790288,2.5591942115919287e-16,0.00016925017167877286,0.0032842358268903747,0.05363655367087135,0.9430792105022383
150.0,0.1,20.0,20,100.0,PYR5_bright,0.912052502974062,0.912052502974062,1.0,0.0,1.32313925729198,0.17584802132452929,0.25048287432777927,8.27193270169749e-06,1.3612040490615195e-14,8.27193268808545e-06,0.002867941516625295,0.049037597205648716,0.9480944612777259
150.0,0.1,100.0,0,0.0,PYR2_bright,0.31854293672043144,0.09111434852063201,0.09111434852063201,100.0,0.30697754363684093,1.817725267495973,0.24460312033894188,0.00011567333383282925,7.631392792542064e-16,0.0001156733338320661,0.01096736887444198,0.08258761566374487,0.9064450154618132
150.0,0.1,100.0,0,0.0,PYR3_bright,0.3000550173802891,0.10243548399517877,0.10243548399517877,100.0,0.2843352726878723,1.7950829965470043,0.24460312033894188,0.0001328094958192054,9.779084200209488e-16,0.0001328094958182275,0.007364794839235846,0.0822906779566822,0.910344527204082
150.0,0.1,100.0,0,0.0,PYR4_bright,0.27749778486999344,0.12507397537266085,0.12507397537266085,100.0,0.23905828993284894,1.749806013791981,0.24460312033894188,0.000165788330917305,1.4508163500487901e-15,0.00016578833091585417,0.004918446590689082,0.055381927098129044,0.9396996263111819
150.0,0.1,100.0,0,0.0,PYR5_bright,0.6730984787343974,0.6730984787343974,1.0,0.0,0.8569907167907853,0.6537570070683466,0.24460312033894188,3.564949220551725e-05,1.4931865425637318e-14,3.5649492190585384e-05,0.0038996141591841798,0.04878439862488286,0.947315987215933
150.0,0.1,100.0,1,5.0,PYR2_bright,0.3108002579716405,0.08486077740575826,0.08486077740575826,100.0,0.3293479628990825,1.8302364850850545,0.24953475885570503,0.00010455173548114078,1.323788313391913e-16,0.0001045517354810084,0.006870384373089839,0.06388817155159648,0.9292414440753136
150.0,0.1,100.0,1,5.0,PYR3_bright,0.3046922004605539,0.0972478011254267,0.0972478011254267,100.0,0.3045739154598438,1.8054624376458157,0.24953475885570503,0.00012240008044128926,1.7473311166674734e-16,0.0001224000804411145,0.004333928758034535,0.06390846504135975,0.9317576062006058
150.0,0.1,100.0,1,5.0,PYR4_bright,0.28596605650023554,0.12265448850749051,0.12265448850749051,100.0,0.2537605406956167,1.7546490628815885,0.24953475885570503,0.0001593905012996078,2.7180929294251656e-16,0.000159390501299336,0.002698435168277086,0.039786825517256263,0.9575147393144666
150.0,0.1,100.0,1,5.0,PYR5_bright,0.6945367117311545,0.6945367117311545,1.0,0.0,0.8900039057518059,0.6108846164341659,0.24953475885570503,3.199913827556497e-05,2.9028851140668393e-15,3.199913827266209e-05,0.002084413019925445,0.03447949433189923,0.9634360926481753
150.0,0.1,100.0,2,10.0,PYR2_bright,0.2993801968695863,0.09247456263622927,0.09247456263622927,100.0,0.30957237809215477,1.8150083381924003,0.24726075168190306,0.00011733061437020006,5.685659170278775e-16,0.00011733061436963149,0.008010209117040574,0.11246434413994578,0.8795254467430137
150.0,0.1,100.0,2,10.0,PYR3_bright,0.3132956719830057,0.09873169023119724,0.09873169023119724,100.0,0.29705812290222455,1.80249408300247,0.24726075168190306,0.00012723045306049655,6.560061796177752e-16,0.00012723045305984055,0.006001763184915358,0.11688334132851697,0.8771148954865676
150.0,0.1,100.0,2,10.0,PYR4_bright,0.2860421261189102,0.11462289191506925,0.11462289191506925,100.0,0.26527571953451246,1.7707116796347577,0.24726075168190306,0.00014769092121358492,8.958871071928996e-16,0.00014769092121268905,0.004650140714707496,0.08715534578117189,0.9081945135041205
150.0,0.1,100.0,2,10.0,PYR5_bright,0.689806321991181,0.689806321991181,1.0,0.0,0.8850911406181782,0.6203448194820672,0.24726075168190306,2.8959451622107484e-05,1.056743811414998e-14,2.8959451611540046e-05,0.003933648268763034,0.07877863251435369,0.9172877192168832
150.0,0.1,100.0,3,15.0,PYR2_bright,0.3146569461712981,0.07133614419505854,0.07133614419505854,100.0,0.3575656048337499,1.8572941643993408,0.2501189466120583,8.46322535007819e-05,3.1917999865544765e-17,8.463225350074999e-05,0.00436495303155141,0.07032052982661041,0.9253145171418382
150.0,0.1,100.0,3,15.0,PYR3_bright,0.3080450322050896,0.0829410020615909,0.0829410020615909,100.0,0.33435588910068514,1.834084448666276,0.2501189466120583,0.00010035428543531756,4.295503295237051e-17,0.0001003542854352746,0.0026700399383595636,0.07035935202072376,0.9269706080409167
150.0,0.1,100.0,3,15.0,PYR4_bright,0.29384335479788454,0.10415418134936513,0.10415418134936513,100.0,0.29192953052522685,1.791658090090818,0.2501189466120583,0.00012911543537791667,6.552579882779255e-17,0.00012911543537785116,0.0017035386428305966,0.045030407358846496,0.953266053998323
150.0,0.1,100.0,3,15.0,PYR5_bright,0.7417045214678945,0.7417045214678945,1.0,0.0,0.9831711497113331,0.5165574098542578,0.2501189466120583,2.119850011420451e-05,8.723261493222856e-16,2.1198500113332185e-05,0.001315293169456372,0.03937899762667796,0.9593057092038657
150.0,0.1,100.0,4,20.0,PYR2_bright,0.2848910403206329,0.09615481077591942,0.09615481077591942,100.0,0.3304565383104613,1.8076481090212015,0.2613830799310276,0.00011929236528404811,2.1270743128752686e-16,0.0001192923652838354,0.002826965320478209,0.03300310799027678,0.9641699266892451
150.0,0.1,100.0,4,20.0,PYR3_bright,0.30131493711234,0.10501716076844156,0.10501716076844156,100.0,0.3127318383254741,1.7899234090362142,0.2613830799310276,0.00013250018481662196,2.5754636086867946e-16,0.0001325001848163644,0.002034944851213133,0.03272640088629447,0.9652386542624923
150.0,0.1,100.0,4,20.0,PYR4_bright,0.30596881276495624,0.1234433221701266,0.1234433221701266,100.0,0.2758795155219733,1.7530710862327135,0.2613830799310276,0.00015986084030073522,3.5824605314318425e-16,0.00015986084030037697,0.0014414320160651552,0.023349470190729978,0.975209097793205
150.0,0.1,100.0,4,20.0,PYR5_bright,0.6925686166562179,0.6925686166562179,1.0,0.0,0.8623710734501686,0.6148204972605715,0.2613830799310276,3.162023015479947e-05,3.914981114051347e-15,3.162023015088449e-05,0.00118244424183031,0.02079845510970252,0.9780191006484672
150.0,0.1,100.0,5,25.0,PYR2_bright,0.30798339285699017,0.09401302487606747,0.09401302487606747,100.0,0.3132931010447071,1.8119242450043398,0.25065957539836153,0.00011988123241760754,6.4881253809451445e-15,0.00011988123241111942,0.005449002943399548,0.07665831596684868,0.9178926810897517
150.0,0.1,100.0,5,25.0,PYR3_bright,0.30118931889985984,0.10863297476218627,0.10863297476218627,100.0,0.28405320127266376,1.7826843452322965,0.25065957539836153,0.00014245990402381566,8.725334634680766e-15,0.00014245990401509032,0.003329294661032074,0.07582781965676662,0.9208428856822013
150.0,0.1,100.0,5,25.0,PYR4_bright,0.28181088845434615,0.1396641814989565,0.1396641814989565,100.0,0.22199078779894071,1.7206219317585734,0.25065957539836153,0.00019140641553205349,1.4057314021345699e-14,0.00019140641551799618,0.0019232874476391303,0.04431718342086711,0.9537595291314938
150.0,0.1,100.0,5,25.0,PYR5_bright,0.6586844366472818,0.6586844366472818,1.0,0.0,0.8160497224980126,0.6825814214616202,0.25065957539836153,4.398826658216093e-05,1.254991444014286e-13,4.398826645666178e-05,0.0014842295973845074,0.03853062167772841,0.959985148724887
150.0,0.1,100.0,6,30.0,PYR2_bright,0.30121195954772684,0.09648536027209954,0.09648536027209954,100.0,0.3283746490105568,1.806985882420097,0.26067268477701355,0.0001206862838194613,4.78883585031137e-16,0.00012068628381898242,0.011061480238046675,0.052122446524025055,0.9368160732379283
150.0,0.1,100.0,6,30.0,PYR3_bright,0.28448640226575067,0.10890279900733081,0.10890279900733081,100.0,0.3035397715400122,1.7821510049495526,0.26067268477701355,0.00013895823188710864,6.192385295526311e-16,0.0001389582318864894,0.0071494814623928185,0.05231048677251406,0.9405400317650932
150.0,0.1,100.0,6,30.0,PYR4_bright,0.3050783168171366,0.12466663828175123,0.12466663828175123,100.0,0.27201209299114476,1.7506233264006852,0.26067268477701355,0.00016000651577764577,8.169460553747443e-16,0.00016000651577682882,0.005434517577270409,0.04048721016578054,0.954078272256949
150.0,0.1,100.0,6,30.0,PYR5_bright,0.6868605861134207,0.6868605861134207,1.0,0.0,0.8523758026726693,0.6262354307368709,0.26067268477701355,3.205365408177754e-05,8.829424298314248e-15,3.205365407294812e-05,0.004446197485031414,0.03721989410011879,0.9583339084148499
150.0,0.1,100.0,7,35.0,PYR2_bright,0.30989077137511795,0.09360973827475264,0.09360973827475264,100.0,0.3121863207798956,1.8127317362502535,0.24970289866474105,0.00011878675872707344,1.720504208737062e-15,0.00011878675872535293,0.0036451355504992207,0.06881411213006483,0.9275407523194359
150.0,0.1,100.0,7,35.0,PYR3_bright,0.29953014994339267,0.10922389400801032,0.10922389400801032,100.0,0.2809580093134099,1.7815034247837676,0.24970289866474105,0.00014281894200842465,2.358313124538886e-15,0.00014281894200606635,0.0021371009043928877,0.0686452213432227,0.9292176777523844
150.0,0.1,100.0,7,35.0,PYR4_bright,0.28195494490611894,0.13535180995963,0.13535180995963,100.0,0.2287021774099723,1.7292475928803301,0.24970289866474105,0.000183544429770439,3.57679052122309e-15,0.0001835444297668622,0.0013471175637191789,0.04352053304096069,0.9551323493953201
150.0,0.1,100.0,7,35.0,PYR5_bright,0.6613280900358838,0.6613280900358838,1.0,0.0,0.82325038274239,0.6772950327279678,0.24970289866474105,4.161599132669475e-05,3.333668020368739e-14,4.161599129335807e-05,0.001038978123100428,0.03819961972024476,0.9607614021566548
150.0,0.1,100.0,8,40.0,PYR2_bright,0.29150808993269856,0.10000950350073873,0.10000950350073873,100.0,0.3062827009806338,1.7999322173441894,0.25315085399074355,0.00012813463612435378,2.470842731523103e-15,0.00012813463612188294,0.0037929252554840887,0.07419878927382127,0.9220082854706946
150.0,0.1,100.0,8,40.0,PYR3_bright,0.30785706444383176,0.10960160107346122,0.10960160107346122,100.0,0.28709850583523966,1.7807480221987952,0.25315085399074355,0.00014319626452392417,3.0176663596174733e-15,0.0001431962645209065,0.002714609126266139,0.0732616252905369,0.924023765583197
150.0,0.1,100.0,8,40.0,PYR4_bright,0.28760857900568726,0.13417752273821154,0.13417752273821154,100.0,0.237946662505501,1.7315961788690566,0.25315085399074355,0.00018146593765139545,4.533965816734102e-15,0.00018146593764686148,0.001757130404927715,0.04755396802039663,0.9506889015746757
150.0,0.1,100.0,8,40.0,PYR5_bright,0.6611101741587447,0.6611101741587447,1.0,0.0,0.8159186403354228,0.6777308760281326,0.25315085399074355,4.076468521023464e-05,4.305623772738798e-14,4.07646851671784e-05,0.0014163893274593382,0.0415300691296897,0.9570535415428509
150.0,0.1,100.0,9,45.0,PYR2_bright,0.3175096263555965,0.07964493737670059,0.07964493737670059,100.0,0.32120679002388386,1.840671482962199,0.24024833238844545,9.992315024153414e-05,1.2141070114993105e-16,9.992315024141272e-05,0.003792238833085493,0.1551095703982191,0.8410981907686954
150.0,0.1,100.0,9,45.0,PYR3_bright,0.3146470128375691,0.09030311650422697,0.09030311650422697,100.0,0.29989043176877994,1.8193551247070952,0.24024833238844545,0.00011572686257990225,1.5762202732655341e-16,0.00011572686257974463,0.0024700285306654135,0.15501586175522628,0.8425141097141083
150.0,0.1,100.0,9,45.0,PYR4_bright,0.27732783257675947,0.10574957750208348,0.10574957750208348,100.0,0.2689975097728772,1.7884622027111925,0.24024833238844545,0.00013332732958814018,2.1565903892195816e-16,0.00013332732958792453,0.001879686995603712,0.12006413199576474,0.8780561810086316
150.0,0.1,100.0,9,45.0,PYR5_bright,0.7105247233379928,0.7105247233379928,1.0,0.0,0.9405527818993353,0.5789119110389799,0.24024833238844545,2.4257712596211038e-05,2.7866927664340204e-15,2.4257712593424343e-05,0.001522863448345987,0.10958370129956418,0.8888934352520897
150.0,0.1,100.0,10,50.0,PYR2_bright,0.30519909873024925,0.09459069923387939,0.09459069923387939,100.0,0.31247748250907315,1.8107706173427454,0.2508294404885138,0.00011974868862171124,1.618600687414528e-15,0.00011974868862009264,0.004922268893786478,0.07138014259643123,0.9236975885097822
150.0,0.1,100.0,10,50.0,PYR3_bright,0.3025266074073184,0.10637695402342583,0.10637695402342583,100.0,0.2889049729301001,1.7871981077637722,0.2508294404885138,0.00013786895033560004,2.0719776974240096e-15,0.00013786895033352807,0.0032638307203913444,0.07090063366647144,0.9258355356131373
150.0,0.1,100.0,10,50.0,PYR4_bright,0.2835049117206938,0.13503360009330648,0.13503360009330648,100.0,0.2315916807901053,1.7298848156237776,0.2508294404885138,0.0001824827610554904,3.2841557810418033e-15,0.00018248276105220623,0.001954002885725475,0.04270170168565909,0.9553442954286155
150.0,0.1,100.0,10,50.0,PYR5_bright,0.6652492130576966,0.6652492130576966,1.0,0.0,0.828839545138959,0.6694535896947134,0.2508294404885138,4.0818655161317126e-05,3.072329035727541e-14,4.081865513059384e-05,0.0015299911082739509,0.0370299424481382,0.9614400664435878
150.0,0.1,100.0,11,55.0,PYR2_bright,0.30646996320787595,0.0991377618199495,0.0991377618199495,100.0,0.30062036456099517,1.80167364881002,0.24944794410027513,0.0001273696414782125,1.8187279406917228e-15,0.00012736964147639377,0.00301210209878087,0.07040609198331459,0.9265818059179044
150.0,0.1,100.0,11,55.0,PYR3_bright,0.298811247397313,0.11280109334519917,0.11280109334519917,100.0,0.27329370151055477,1.7743469857595797,0.24944794410027513,0.00014904932083339414,2.3915650484349797e-15,0.00014904932083100258,0.001892033934151133,0.07033316121308603,0.9277748048527629
150.0,0.1,100.0,11,55.0,PYR4_bright,0.28120183518896125,0.13649662658483883,0.13649662658483883,100.0,0.22590263503131036,1.7269559192803352,0.24944794410027513,0.00018656702407709988,3.5055197886730202e-15,0.00018656702407359436,0.0012526852694552642,0.0467578315611347,0.9519894831694101
150.0,0.1,100.0,11,55.0,PYR5_bright,0.6506132403682365,0.6506132403682365,1.0,0.0,0.8023305925350204,0.6987226917140045,0.24944794410027513,4.360292120492758e-05,3.223837956668877e-14,4.36029211726892e-05,0.000986533717308062,0.041329691428152446,0.9576837748545395
150.0,0.1,100.0,12,60.0,PYR2_bright,0.3227587347060733,0.09256387537335754,0.09256387537335754,100.0,0.3044637353574071,1.8148255809358558,0.2447957430516807,0.0001176042045083472,1.174147129542675e-15,0.00011760420450717304,0.01417481598564736,0.06688694920268905,0.9189382348116636
150.0,0.1,100.0,12,60.0,PYR3_bright,0.29500788888404017,0.10248849051707622,0.10248849051707622,100.0,0.2846145050700637,1.7949763506485126,0.2447957430516807,0.00013255489600361715,1.4610945031661581e-15,0.00013255489600215605,0.010111631465269322,0.066273566662944,0.9236148018717867
150.0,0.1,100.0,12,60.0,PYR4_bright,0.2773035790798564,0.12670915511027087,0.12670915511027087,100.0,0.2361731758835469,1.7465350214619955,0.2447957430516807,0.00016937890122570352,2.2200319257023863e-15,0.00016937890122348349,0.006518923475853949,0.0429360377353536,0.9505450387887925
150.0,0.1,100.0,12,60.0,PYR5_bright,0.6703388076682228,0.6703388076682228,1.0,0.0,0.8510861292322176,0.659275716346231,0.2447957430516807,3.690551132276793e-05,2.241230693071373e-14,3.6905511300355624e-05,0.005197287037748522,0.03743525324487739,0.9573674597173741
150.0,0.1,100.0,13,65.0,PYR2_bright,0.2894713546536816,0.10690018622123651,0.10690018622123651,100.0,0.29621194324832456,1.7861552213775056,0.25500615784515374,0.0001370580166667754,6.84056559572428e-16,0.00013705801666609135,0.03205343178180712,0.054318138008425214,0.9136284302097677
150.0,0.1,100.0,13,65.0,PYR3_bright,0.30076469010389023,0.10580334821502761,0.10580334821502761,100.0,0.2984056192607047,1.788348897389886,0.25500615784515374,0.0001345791397206353,6.689879206206263e-16,0.00013457913971996632,0.028006665792452173,0.06590885934875565,0.9060844748587922
150.0,0.1,100.0,13,65.0,PYR4_bright,0.29986343512702057,0.11728155949013556,0.11728155949013556,100.0,0.27544919671050855,1.7653924748396896,0.25500615784515374,0.00015114357690888323,8.442746971676723e-16,0.00015114357690803896,0.02515603702554852,0.048557756409985026,0.9262862065644665
150.0,0.1,100.0,13,65.0,PYR5_bright,0.6783835433991816,0.6783835433991816,1.0,0.0,0.8467547711078514,0.6431885070213298,0.25500615784515374,2.9910911822468164e-05,1.0040068501407263e-14,2.9910911812428096e-05,0.0233127528356093,0.044892420461588124,0.9317948267028026
