atom,name,r_ref_nm,r_cur_nm,delta_r_nm
1291,B1291,1.20500,1.32664,0.12164
1292,N1292,1.20559,1.32194,0.11635
1293,B1293,1.20516,1.33857,0.13341
1294,N1294,1.20657,1.33290,0.12633
1295,B1295,1.20503,1.33433,0.12929
1296,N1296,1.20590,1.32070,0.11480
1297,B1297,1.20469,1.31660,0.11191
1298,N1298,1.20565,1.32343,0.11779
1299,B1299,1.20437,1.29210,0.08773
1300,N1300,1.20537,1.29225,0.08689
1301,B1301,1.20442,1.26882,0.06439
1302,N1302,1.20542,1.27578,0.07036
1303,B1303,1.20484,1.23505,0.03021
1304,N1304,1.20579,1.24053,0.03474
1305,B1305,1.20527,1.19628,-0.00899
1306,N1306,1.20527,1.20361,-0.00166
1307,B1307,1.20473,1.17736,-0.02737
1308,N1308,1.20614,1.18654,-0.01960
1309,B1309,1.20516,1.15819,-0.04697
1310,N1310,1.20597,1.16458,-0.04139
1311,B1311,1.20476,1.15167,-0.05309
1312,N1312,1.20608,1.15453,-0.05155
1313,B1313,1.20609,1.15454,-0.05154
1314,N1314,1.20609,1.14624,-0.05985
1315,B1315,1.20574,1.16220,-0.04353
1316,N1316,1.20574,1.15730,-0.04844
1317,B1317,1.20501,1.17032,-0.03469
1318,N1318,1.20620,1.17670,-0.02950
1319,B1319,1.20457,1.19238,-0.01219
1320,N1320,1.20589,1.19218,-0.01371
1321,B1321,1.20516,1.23161,0.02646
1322,N1322,1.20583,1.21056,0.00473
1323,B1323,1.20500,1.24394,0.03894
1324,N1324,1.20559,1.22321,0.01762
1325,B1325,1.20525,1.24409,0.03884
1326,N1326,1.20566,1.23259,0.02694
1327,B1327,1.20465,1.23079,0.02615
1328,N1328,1.20465,1.22476,0.02011
1329,B1329,1.20527,1.19743,-0.00784
1330,N1330,1.20527,1.18980,-0.01547
1331,B1331,1.20455,1.15508,-0.04947
1332,N1332,1.20455,1.13956,-0.06499
1333,B1333,1.20546,1.11998,-0.08548
1334,N1334,1.20546,1.11144,-0.09403
1335,B1335,1.20450,1.08653,-0.11798
1336,N1336,1.20590,1.08679,-0.11912
1337,B1337,1.20481,1.08400,-0.12081
1338,N1338,1.20622,1.08908,-0.11714
1339,B1339,1.20463,1.11809,-0.08653
1340,N1340,1.20549,1.12565,-0.07984
1341,B1341,1.20520,1.18654,-0.01866
1342,N1342,1.20615,1.18276,-0.02339
1343,B1343,1.20589,1.22809,0.02219
1344,N1344,1.20589,1.21673,0.01084
1345,B1345,1.20594,1.24662,0.04068
1346,N1346,1.20594,1.23599,0.03004
1347,B1347,1.20534,1.28982,0.08447
1348,N1348,1.20630,1.27703,0.07073
1349,B1349,1.20486,1.31384,0.10898
1350,N1350,1.20573,1.31400,0.10827
1351,B1351,1.20445,1.33470,0.13025
1352,N1352,1.20512,1.33853,0.13341
1353,B1353,1.20547,1.32414,0.11867
1354,N1354,1.20628,1.32533,0.11905
1355,B1355,1.20457,1.32352,0.11895
1356,N1356,1.20589,1.32473,0.11884
1357,B1357,1.20501,1.30890,0.10389
1358,N1358,1.20501,1.30388,0.09887
1359,B1359,1.20574,1.28321,0.07747
1360,N1360,1.20574,1.27703,0.07129
1361,B1361,1.20511,1.26006,0.05495
1362,N1362,1.20511,1.25835,0.05324
1363,B1363,1.20476,1.22638,0.02161
1364,N1364,1.20608,1.23520,0.02911
1365,B1365,1.20516,1.19656,-0.00861
1366,N1366,1.20597,1.20685,0.00088
1367,B1367,1.20473,1.17600,-0.02873
1368,N1368,1.20547,1.19096,-0.01452
1369,B1369,1.20527,1.16188,-0.04339
1370,N1370,1.20527,1.17446,-0.03081
1371,B1371,1.20579,1.14639,-0.05940
1372,N1372,1.20579,1.14446,-0.06134
1373,B1373,1.20542,1.15151,-0.05391
1374,N1374,1.20542,1.14717,-0.05824
1375,B1375,1.20537,1.16721,-0.03816
1376,N1376,1.20537,1.15908,-0.04629
1377,B1377,1.20469,1.18509,-0.01961
1378,N1378,1.20565,1.17952,-0.02613
1379,B1379,1.20503,1.20204,-0.00300
1380,N1380,1.20590,1.18954,-0.01636
1381,B1381,1.20445,1.20376,-0.00070
1382,N1382,1.20587,1.21520,0.00933
1383,B1383,1.20486,1.23273,0.02787
1384,N1384,1.20573,1.23892,0.03319
1385,B1385,1.20534,1.22577,0.02043
1386,N1386,1.20630,1.23140,0.02511
1387,B1387,1.20594,1.20986,0.00392
1388,N1388,1.20694,1.20338,-0.00356
1389,B1389,1.20589,1.16346,-0.04243
1390,N1390,1.20689,1.15343,-0.05346
1391,B1391,1.20520,1.11795,-0.08725
1392,N1392,1.20615,1.11309,-0.09306
1393,B1393,1.20549,1.09693,-0.10856
1394,N1394,1.20599,1.08486,-0.12113
1395,B1395,1.20481,1.08474,-0.12007
1396,N1396,1.20622,1.07810,-0.12812
1397,B1397,1.20450,1.09738,-0.10713
1398,N1398,1.20590,1.10360,-0.10231
1399,B1399,1.20546,1.16150,-0.04396
1400,N1400,1.20638,1.16343,-0.04295
1401,B1401,1.20455,1.20275,-0.00180
1402,N1402,1.20553,1.20707,0.00154
1403,B1403,1.20527,1.22027,0.01500
1404,N1404,1.20527,1.22227,0.01701
1405,B1405,1.20465,1.25636,0.05171
1406,N1406,1.20465,1.23972,0.03507
1407,B1407,1.20566,1.29088,0.08523
1408,N1408,1.20566,1.28077,0.07512
1409,B1409,1.20559,1.32838,0.12279
1410,N1410,1.20559,1.32235,0.11676
1411,B1411,1.20516,1.33008,0.12492
1412,N1412,1.20657,1.33578,0.12921
1413,B1413,1.20503,1.32400,0.11896
1414,N1414,1.20590,1.33898,0.13308
1415,B1415,1.20565,1.31440,0.10876
1416,N1416,1.20660,1.32493,0.11834
1417,B1417,1.20537,1.28948,0.08411
1418,N1418,1.20537,1.29948,0.09411
1419,B1419,1.20542,1.26576,0.06034
1420,N1420,1.20542,1.26676,0.06134
1421,B1421,1.20484,1.24934,0.04450
1422,N1422,1.20674,1.25169,0.04495
1423,B1423,1.20527,1.22344,0.01817
1424,N1424,1.20613,1.23644,0.03031
1425,B1425,1.20473,1.19784,-0.00689
1426,N1426,1.20614,1.21226,0.00612
1427,B1427,1.20516,1.18566,-0.01951
1428,N1428,1.20597,1.18837,-0.01760
1429,B1429,1.20476,1.15545,-0.04932
1430,N1430,1.20608,1.16315,-0.04294
1431,B1431,1.20609,1.13980,-0.06628
1432,N1432,1.20609,1.14639,-0.05970
1433,B1433,1.20574,1.15787,-0.04787
1434,N1434,1.20574,1.16536,-0.04037
1435,B1435,1.20599,1.16784,-0.03815
1436,N1436,1.20599,1.17029,-0.03570
1437,B1437,1.20457,1.18254,-0.02204
1438,N1438,1.20589,1.18213,-0.02376
1439,B1439,1.20547,1.19146,-0.01401
1440,N1440,1.20628,1.19328,-0.01300
1441,B1441,1.20559,1.23176,0.02617
1442,N1442,1.20640,1.23785,0.03145
1443,B1443,1.20566,1.23908,0.03342
1444,N1444,1.20657,1.23791,0.03134
1445,B1445,1.20563,1.22203,0.01641
1446,N1446,1.20563,1.21881,0.01318
1447,B1447,1.20527,1.17313,-0.03213
1448,N1448,1.20627,1.16544,-0.04082
1449,B1449,1.20455,1.12504,-0.07951
1450,N1450,1.20553,1.11301,-0.09252
1451,B1451,1.20546,1.08744,-0.11803
1452,N1452,1.20638,1.08077,-0.12561
1453,B1453,1.20531,1.06706,-0.13826
1454,N1454,1.20590,1.06207,-0.14383
1455,B1455,1.20555,1.08711,-0.11844
1456,N1456,1.20696,1.08449,-0.12247
1457,B1457,1.20549,1.13343,-0.07206
1458,N1458,1.20599,1.13317,-0.07282
1459,B1459,1.20520,1.18656,-0.01864
1460,N1460,1.20615,1.19353,-0.01262
1461,B1461,1.20589,1.22260,0.01670
1462,N1462,1.20589,1.22150,0.01561
1463,B1463,1.20594,1.23400,0.02806
1464,N1464,1.20594,1.22505,0.01910
1465,B1465,1.20534,1.24842,0.04307
1466,N1466,1.20630,1.23478,0.02849
1467,B1467,1.20573,1.30007,0.09434
1468,N1468,1.20623,1.28775,0.08152
1469,B1469,1.20445,1.32792,0.12346
1470,N1470,1.20587,1.32410,0.11823
1471,B1471,1.20547,1.34245,0.13697
1472,N1472,1.20628,1.33994,0.13365
1473,B1473,1.20589,1.33801,0.13212
1474,N1474,1.20681,1.34148,0.13467
1475,B1475,1.20599,1.31792,0.11193
1476,N1476,1.20599,1.32395,0.11796
1477,B1477,1.20574,1.28587,0.08013
1478,N1478,1.20574,1.29550,0.08977
1479,B1479,1.20609,1.25944,0.05335
1480,N1480,1.20609,1.26740,0.06132
1481,B1481,1.20608,1.24851,0.04242
1482,N1482,1.20608,1.24601,0.03992
1483,B1483,1.20597,1.22687,0.02090
1484,N1484,1.20597,1.22231,0.01634
1485,B1485,1.20473,1.19765,-0.00708
1486,N1486,1.20614,1.20425,-0.00189
1487,B1487,1.20527,1.17423,-0.03104
1488,N1488,1.20613,1.17543,-0.03071
1489,B1489,1.20579,1.14872,-0.05707
1490,N1490,1.20674,1.14101,-0.06573
1491,B1491,1.20542,1.15658,-0.04884
1492,N1492,1.20542,1.15856,-0.04686
1493,B1493,1.20537,1.16989,-0.03547
1494,N1494,1.20537,1.16788,-0.03749
1495,B1495,1.20565,1.16963,-0.03602
1496,N1496,1.20660,1.17500,-0.03159
1497,B1497,1.20503,1.19144,-0.01360
1498,N1498,1.20640,1.20004,-0.00636
1499,B1499,1.20516,1.20181,-0.00334
1500,N1500,1.20657,1.21598,0.00941
1501,B1501,1.20486,1.23998,0.03512
1502,N1502,1.20350,1.23659,0.03309
1503,B1503,1.20534,1.22786,0.02251
1504,N1504,1.20408,1.21805,0.01397
1505,B1505,1.20495,1.18829,-0.01666
1506,N1506,1.20385,1.18163,-0.02222
1507,B1507,1.20589,1.13938,-0.06651
1508,N1508,1.20390,1.13837,-0.06554
1509,B1509,1.20520,1.09515,-0.11005
1510,N1510,1.20299,1.09224,-0.11075
1511,B1511,1.20549,1.06342,-0.14208
1512,N1512,1.20463,1.05897,-0.14566
1513,B1513,1.20481,1.06192,-0.14288
1514,N1514,1.20414,1.05023,-0.15391
1515,B1515,1.20450,1.09452,-0.10999
1516,N1516,1.20311,1.09101,-0.11210
1517,B1517,1.20546,1.17177,-0.03369
1518,N1518,1.20414,1.17280,-0.03134
1519,B1519,1.20455,1.21511,0.01056
1520,N1520,1.20357,1.22037,0.01680
1521,B1521,1.20527,1.22127,0.01600
1522,N1522,1.20327,1.22327,0.02001
1523,B1523,1.20465,1.21938,0.01474
1524,N1524,1.20367,1.22232,0.01865
1525,B1525,1.20566,1.25613,0.05048
1526,N1526,1.20342,1.24841,0.04498
1527,B1527,1.20559,1.30060,0.09501
1528,N1528,1.20419,1.29650,0.09231
1529,B1529,1.20516,1.33233,0.12717
1530,N1530,1.20441,1.33029,0.12588
1531,B1531,1.20503,1.34539,0.14035
1532,N1532,1.20367,1.34735,0.14368
1533,B1533,1.20565,1.33101,0.12537
1534,N1534,1.20344,1.33156,0.12812
1535,B1535,1.20537,1.30907,0.10371
1536,N1536,1.20327,1.31279,0.10952
1537,B1537,1.20542,1.28975,0.08433
1538,N1538,1.20332,1.29575,0.09242
1539,B1539,1.20579,1.25935,0.05356
1540,N1540,1.20358,1.26622,0.06264
1541,B1541,1.20527,1.23212,0.02685
1542,N1542,1.20390,1.23135,0.02745
1543,B1543,1.20473,1.21047,0.00574
1544,N1544,1.20406,1.19655,-0.00751
1545,B1545,1.20516,1.18745,-0.01771
1546,N1546,1.20376,1.17113,-0.03264
1547,B1547,1.20476,1.14319,-0.06157
1548,N1548,1.20385,1.13119,-0.07267
1549,B1549,1.20609,1.14255,-0.06354
1550,N1550,1.20413,1.12957,-0.07456
1551,B1551,1.20574,1.16174,-0.04399
1552,N1552,1.20374,1.15477,-0.04896
1553,B1553,1.20599,1.17761,-0.02838
1554,N1554,1.20403,1.17947,-0.02456
1555,B1555,1.20589,1.17858,-0.02732
1556,N1556,1.20366,1.18830,-0.01536
1557,B1557,1.20547,1.20864,0.00317
1558,N1558,1.20408,1.21549,0.01142
1559,B1559,1.20445,1.22894,0.02449
1560,N1560,1.20371,1.23694,0.03323
1561,B1561,1.20210,1.22395,0.02185
1562,N1562,1.19987,1.22126,0.02140
1563,B1563,1.20248,1.18480,-0.01768
1564,N1564,1.19955,1.17941,-0.02014
1565,B1565,1.20227,1.15847,-0.04379
1566,N1566,1.20027,1.14444,-0.05582
1567,B1567,1.20162,1.11611,-0.08550
1568,N1568,1.19945,1.10458,-0.09487
1569,B1569,1.20191,1.06542,-0.13649
1570,N1570,1.20008,1.07501,-0.12507
1571,B1571,1.20171,1.04905,-0.15266
1572,N1572,1.19951,1.05103,-0.14848
1573,B1573,1.20198,1.06455,-0.13743
1574,N1574,1.20057,1.07867,-0.12190
1575,B1575,1.20239,1.13368,-0.06871
1576,N1576,1.20016,1.14360,-0.05656
1577,B1577,1.20204,1.20561,0.00357
1578,N1578,1.19887,1.21259,0.01371
1579,B1579,1.20281,1.22449,0.02168
1580,N1580,1.19982,1.23623,0.03641
1581,B1581,1.20285,1.22725,0.02439
1582,N1582,1.19987,1.23144,0.03157
1583,B1583,1.20218,1.23571,0.03352
1584,N1584,1.19997,1.23506,0.03509
1585,B1585,1.20263,1.26700,0.06437
1586,N1586,1.20040,1.25992,0.05952
1587,B1587,1.20089,1.30888,0.10800
1588,N1588,1.19947,1.29926,0.09979
1589,B1589,1.20187,1.34571,0.14384
1590,N1590,1.20047,1.35306,0.15258
1591,B1591,1.20234,1.34804,0.14570
1592,N1592,1.19919,1.35336,0.15416
1593,B1593,1.20305,1.32403,0.12097
1594,N1594,1.19991,1.33044,0.13052
1595,B1595,1.20274,1.30675,0.10402
1596,N1596,1.19974,1.31142,0.11169
1597,B1597,1.20315,1.28044,0.07729
1598,N1598,1.20001,1.28035,0.08034
1599,B1599,1.20162,1.24485,0.04323
1600,N1600,1.19938,1.24743,0.04805
1601,B1601,1.20237,1.20651,0.00414
1602,N1602,1.20016,1.21720,0.01704
1603,B1603,1.20124,1.18472,-0.01652
1604,N1604,1.20049,1.17789,-0.02260
1605,B1605,1.20167,1.13725,-0.06442
1606,N1606,1.20030,1.12706,-0.07325
1607,B1607,1.20263,1.12288,-0.07975
1608,N1608,1.19947,1.12072,-0.07874
1609,B1609,1.20233,1.14090,-0.06143
1610,N1610,1.19934,1.15603,-0.04332
1611,B1611,1.20228,1.17483,-0.02744
1612,N1612,1.19929,1.18780,-0.01150
1613,B1613,1.20248,1.18698,-0.01550
1614,N1614,1.19932,1.19629,-0.00303
1615,B1615,1.20144,1.20105,-0.00039
1616,N1616,1.20057,1.21374,0.01317
1617,B1617,1.20159,1.23295,0.03136
1618,N1618,1.20018,1.25055,0.05038
1619,B1619,1.20199,1.24537,0.04339
1620,N1620,1.20059,1.26191,0.06132
1621,B1621,1.20218,1.20091,-0.00127
1622,N1622,1.22401,1.22309,-0.00092
1623,B1623,1.20285,1.14578,-0.05708
1624,N1624,1.22395,1.13522,-0.08873
1625,B1625,1.20281,1.14543,-0.05738
1626,N1626,1.22400,1.21964,-0.00436
1627,B1627,1.20204,1.08205,-0.11999
1628,N1628,1.22417,1.08205,-0.14212
1629,B1629,1.20239,1.05590,-0.14650
1630,N1630,1.22298,1.07247,-0.15051
1631,B1631,1.20198,1.06837,-0.13361
1632,N1632,1.22465,1.09453,-0.13013
1633,B1633,1.20230,1.11182,-0.09048
1634,N1634,1.22450,1.15643,-0.06807
1635,B1635,1.20191,1.19067,-0.01124
1636,N1636,1.22293,1.25128,0.02835
1637,B1637,1.20239,1.22565,0.02326
1638,N1638,1.22494,1.25173,0.02678
1639,B1639,1.20227,1.24929,0.04702
1640,N1640,1.22427,1.30531,0.08104
1641,B1641,1.20269,1.22469,0.02200
1642,N1642,1.22504,1.23293,0.00789
1643,B1643,1.20251,1.25368,0.05117
1644,N1644,1.22403,1.29176,0.06773
1645,B1645,1.20280,1.25519,0.05239
1646,N1646,1.22419,1.22721,0.00302
1647,B1647,1.20233,1.33961,0.13728
1648,N1648,1.22285,1.39040,0.16755
1649,B1649,1.20230,1.36877,0.16646
1650,N1650,1.22339,1.41317,0.18978
1651,B1651,1.20248,1.34190,0.13942
1652,N1652,1.22462,1.35229,0.12767
1653,B1653,1.20228,1.32436,0.12208
1654,N1654,1.22437,1.34873,0.12436
1655,B1655,1.20233,1.31175,0.10942
1656,N1656,1.22353,1.37874,0.15521
1657,B1657,1.20263,1.27211,0.06948
1658,N1658,1.22476,1.31171,0.08694
1659,B1659,1.20217,1.24412,0.04194
1660,N1660,1.22362,1.29096,0.06734
1661,B1661,1.20190,1.20927,0.00737
1662,N1662,1.22316,1.25455,0.03139
1663,B1663,1.20237,1.14759,-0.05478
1664,N1664,1.22317,1.17109,-0.05209
1665,B1665,1.20253,1.11627,-0.08626
1666,N1666,1.22446,1.08918,-0.13528
1667,B1667,1.20315,1.15106,-0.05209
1668,N1668,1.22355,1.19595,-0.02759
1669,B1669,1.20274,1.18341,-0.01933
1670,N1670,1.22274,1.19993,-0.02281
1671,B1671,1.20305,1.20370,0.00065
1672,N1672,1.22443,1.25107,0.02664
1673,B1673,1.20234,1.21352,0.01118
1674,N1674,1.22427,1.27838,0.05410
1675,B1675,1.20187,1.23436,0.03249
1676,N1676,1.22349,1.25721,0.03373
1677,B1677,1.20230,1.29131,0.08902
1678,N1678,1.22497,1.38719,0.16222
1679,B1679,1.20263,1.25450,0.05187
1680,N1680,1.22322,1.31251,0.08929
