node_id,element,node_type,end,source_index_0based,coordinates_assigned,formal_charge_assigned,force_field_type_assigned,circumferential_index,lattice_x,lattice_y,radius_proxy_nm,angle_turns,attached_to
P:810,B,PARENT_HBN,PARENT,810,False,False,False,,,,,,
P:811,N,PARENT_HBN,PARENT,811,False,False,False,,,,,,
P:812,B,PARENT_HBN,PARENT,812,False,False,False,,,,,,
P:813,N,PARENT_HBN,PARENT,813,False,False,False,,,,,,
P:814,B,PARENT_HBN,PARENT,814,False,False,False,,,,,,
P:815,N,PARENT_HBN,PARENT,815,False,False,False,,,,,,
P:816,B,PARENT_HBN,PARENT,816,False,False,False,,,,,,
P:817,N,PARENT_HBN,PARENT,817,False,False,False,,,,,,
P:818,B,PARENT_HBN,PARENT,818,False,False,False,,,,,,
P:819,N,PARENT_HBN,PARENT,819,False,False,False,,,,,,
P:820,B,PARENT_HBN,PARENT,820,False,False,False,,,,,,
P:821,N,PARENT_HBN,PARENT,821,False,False,False,,,,,,
P:822,B,PARENT_HBN,PARENT,822,False,False,False,,,,,,
P:823,N,PARENT_HBN,PARENT,823,False,False,False,,,,,,
P:824,B,PARENT_HBN,PARENT,824,False,False,False,,,,,,
P:825,N,PARENT_HBN,PARENT,825,False,False,False,,,,,,
P:826,B,PARENT_HBN,PARENT,826,False,False,False,,,,,,
P:827,N,PARENT_HBN,PARENT,827,False,False,False,,,,,,
P:828,B,PARENT_HBN,PARENT,828,False,False,False,,,,,,
P:829,N,PARENT_HBN,PARENT,829,False,False,False,,,,,,
P:830,B,PARENT_HBN,PARENT,830,False,False,False,,,,,,
P:831,N,PARENT_HBN,PARENT,831,False,False,False,,,,,,
P:832,B,PARENT_HBN,PARENT,832,False,False,False,,,,,,
P:833,N,PARENT_HBN,PARENT,833,False,False,False,,,,,,
P:834,B,PARENT_HBN,PARENT,834,False,False,False,,,,,,
P:835,N,PARENT_HBN,PARENT,835,False,False,False,,,,,,
P:836,B,PARENT_HBN,PARENT,836,False,False,False,,,,,,
P:837,N,PARENT_HBN,PARENT,837,False,False,False,,,,,,
P:838,B,PARENT_HBN,PARENT,838,False,False,False,,,,,,
P:839,N,PARENT_HBN,PARENT,839,False,False,False,,,,,,
P:840,B,PARENT_HBN,PARENT,840,False,False,False,,,,,,
P:841,N,PARENT_HBN,PARENT,841,False,False,False,,,,,,
P:842,B,PARENT_HBN,PARENT,842,False,False,False,,,,,,
P:843,N,PARENT_HBN,PARENT,843,False,False,False,,,,,,
P:844,B,PARENT_HBN,PARENT,844,False,False,False,,,,,,
P:845,N,PARENT_HBN,PARENT,845,False,False,False,,,,,,
P:846,B,PARENT_HBN,PARENT,846,False,False,False,,,,,,
P:847,N,PARENT_HBN,PARENT,847,False,False,False,,,,,,
P:848,B,PARENT_HBN,PARENT,848,False,False,False,,,,,,
P:849,N,PARENT_HBN,PARENT,849,False,False,False,,,,,,
P:850,B,PARENT_HBN,PARENT,850,False,False,False,,,,,,
P:851,N,PARENT_HBN,PARENT,851,False,False,False,,,,,,
P:852,B,PARENT_HBN,PARENT,852,False,False,False,,,,,,
P:853,N,PARENT_HBN,PARENT,853,False,False,False,,,,,,
P:854,B,PARENT_HBN,PARENT,854,False,False,False,,,,,,
P:855,N,PARENT_HBN,PARENT,855,False,False,False,,,,,,
P:856,B,PARENT_HBN,PARENT,856,False,False,False,,,,,,
P:857,N,PARENT_HBN,PARENT,857,False,False,False,,,,,,
P:858,B,PARENT_HBN,PARENT,858,False,False,False,,,,,,
P:859,N,PARENT_HBN,PARENT,859,False,False,False,,,,,,
P:860,B,PARENT_HBN,PARENT,860,False,False,False,,,,,,
P:861,N,PARENT_HBN,PARENT,861,False,False,False,,,,,,
P:862,B,PARENT_HBN,PARENT,862,False,False,False,,,,,,
P:863,N,PARENT_HBN,PARENT,863,False,False,False,,,,,,
P:864,B,PARENT_HBN,PARENT,864,False,False,False,,,,,,
P:865,N,PARENT_HBN,PARENT,865,False,False,False,,,,,,
P:866,B,PARENT_HBN,PARENT,866,False,False,False,,,,,,
P:867,N,PARENT_HBN,PARENT,867,False,False,False,,,,,,
P:868,B,PARENT_HBN,PARENT,868,False,False,False,,,,,,
P:869,N,PARENT_HBN,PARENT,869,False,False,False,,,,,,
P:870,B,PARENT_HBN,PARENT,870,False,False,False,,,,,,
P:871,N,PARENT_HBN,PARENT,871,False,False,False,,,,,,
P:872,B,PARENT_HBN,PARENT,872,False,False,False,,,,,,
P:873,N,PARENT_HBN,PARENT,873,False,False,False,,,,,,
P:874,B,PARENT_HBN,PARENT,874,False,False,False,,,,,,
P:875,N,PARENT_HBN,PARENT,875,False,False,False,,,,,,
P:876,B,PARENT_HBN,PARENT,876,False,False,False,,,,,,
P:877,N,PARENT_HBN,PARENT,877,False,False,False,,,,,,
P:878,B,PARENT_HBN,PARENT,878,False,False,False,,,,,,
P:879,N,PARENT_HBN,PARENT,879,False,False,False,,,,,,
P:880,B,PARENT_HBN,PARENT,880,False,False,False,,,,,,
P:881,N,PARENT_HBN,PARENT,881,False,False,False,,,,,,
P:882,B,PARENT_HBN,PARENT,882,False,False,False,,,,,,
P:883,N,PARENT_HBN,PARENT,883,False,False,False,,,,,,
P:884,B,PARENT_HBN,PARENT,884,False,False,False,,,,,,
P:885,N,PARENT_HBN,PARENT,885,False,False,False,,,,,,
P:886,B,PARENT_HBN,PARENT,886,False,False,False,,,,,,
P:887,N,PARENT_HBN,PARENT,887,False,False,False,,,,,,
P:888,B,PARENT_HBN,PARENT,888,False,False,False,,,,,,
P:889,N,PARENT_HBN,PARENT,889,False,False,False,,,,,,
P:890,B,PARENT_HBN,PARENT,890,False,False,False,,,,,,
P:891,N,PARENT_HBN,PARENT,891,False,False,False,,,,,,
P:892,B,PARENT_HBN,PARENT,892,False,False,False,,,,,,
P:893,N,PARENT_HBN,PARENT,893,False,False,False,,,,,,
P:894,B,PARENT_HBN,PARENT,894,False,False,False,,,,,,
P:895,N,PARENT_HBN,PARENT,895,False,False,False,,,,,,
P:896,B,PARENT_HBN,PARENT,896,False,False,False,,,,,,
P:897,N,PARENT_HBN,PARENT,897,False,False,False,,,,,,
P:898,B,PARENT_HBN,PARENT,898,False,False,False,,,,,,
P:899,N,PARENT_HBN,PARENT,899,False,False,False,,,,,,
P:900,B,PARENT_HBN,PARENT,900,False,False,False,,,,,,
P:901,N,PARENT_HBN,PARENT,901,False,False,False,,,,,,
P:902,B,PARENT_HBN,PARENT,902,False,False,False,,,,,,
P:903,N,PARENT_HBN,PARENT,903,False,False,False,,,,,,
P:904,B,PARENT_HBN,PARENT,904,False,False,False,,,,,,
P:905,N,PARENT_HBN,PARENT,905,False,False,False,,,,,,
P:906,B,PARENT_HBN,PARENT,906,False,False,False,,,,,,
P:907,N,PARENT_HBN,PARENT,907,False,False,False,,,,,,
P:908,B,PARENT_HBN,PARENT,908,False,False,False,,,,,,
P:909,N,PARENT_HBN,PARENT,909,False,False,False,,,,,,
P:910,B,PARENT_HBN,PARENT,910,False,False,False,,,,,,
P:911,N,PARENT_HBN,PARENT,911,False,False,False,,,,,,
P:912,B,PARENT_HBN,PARENT,912,False,False,False,,,,,,
P:913,N,PARENT_HBN,PARENT,913,False,False,False,,,,,,
P:914,B,PARENT_HBN,PARENT,914,False,False,False,,,,,,
P:915,N,PARENT_HBN,PARENT,915,False,False,False,,,,,,
P:916,B,PARENT_HBN,PARENT,916,False,False,False,,,,,,
P:917,N,PARENT_HBN,PARENT,917,False,False,False,,,,,,
P:918,B,PARENT_HBN,PARENT,918,False,False,False,,,,,,
P:919,N,PARENT_HBN,PARENT,919,False,False,False,,,,,,
P:920,B,PARENT_HBN,PARENT,920,False,False,False,,,,,,
P:921,N,PARENT_HBN,PARENT,921,False,False,False,,,,,,
P:922,B,PARENT_HBN,PARENT,922,False,False,False,,,,,,
P:923,N,PARENT_HBN,PARENT,923,False,False,False,,,,,,
P:924,B,PARENT_HBN,PARENT,924,False,False,False,,,,,,
P:925,N,PARENT_HBN,PARENT,925,False,False,False,,,,,,
P:926,B,PARENT_HBN,PARENT,926,False,False,False,,,,,,
P:927,N,PARENT_HBN,PARENT,927,False,False,False,,,,,,
P:928,B,PARENT_HBN,PARENT,928,False,False,False,,,,,,
P:929,N,PARENT_HBN,PARENT,929,False,False,False,,,,,,
P:930,B,PARENT_HBN,PARENT,930,False,False,False,,,,,,
P:931,N,PARENT_HBN,PARENT,931,False,False,False,,,,,,
P:932,B,PARENT_HBN,PARENT,932,False,False,False,,,,,,
P:933,N,PARENT_HBN,PARENT,933,False,False,False,,,,,,
P:934,B,PARENT_HBN,PARENT,934,False,False,False,,,,,,
P:935,N,PARENT_HBN,PARENT,935,False,False,False,,,,,,
P:936,B,PARENT_HBN,PARENT,936,False,False,False,,,,,,
P:937,N,PARENT_HBN,PARENT,937,False,False,False,,,,,,
P:938,B,PARENT_HBN,PARENT,938,False,False,False,,,,,,
P:939,N,PARENT_HBN,PARENT,939,False,False,False,,,,,,
P:940,B,PARENT_HBN,PARENT,940,False,False,False,,,,,,
P:941,N,PARENT_HBN,PARENT,941,False,False,False,,,,,,
P:942,B,PARENT_HBN,PARENT,942,False,False,False,,,,,,
P:943,N,PARENT_HBN,PARENT,943,False,False,False,,,,,,
P:944,B,PARENT_HBN,PARENT,944,False,False,False,,,,,,
P:945,N,PARENT_HBN,PARENT,945,False,False,False,,,,,,
P:946,B,PARENT_HBN,PARENT,946,False,False,False,,,,,,
P:947,N,PARENT_HBN,PARENT,947,False,False,False,,,,,,
P:948,B,PARENT_HBN,PARENT,948,False,False,False,,,,,,
P:949,N,PARENT_HBN,PARENT,949,False,False,False,,,,,,
P:950,B,PARENT_HBN,PARENT,950,False,False,False,,,,,,
P:951,N,PARENT_HBN,PARENT,951,False,False,False,,,,,,
P:952,B,PARENT_HBN,PARENT,952,False,False,False,,,,,,
P:953,N,PARENT_HBN,PARENT,953,False,False,False,,,,,,
P:954,B,PARENT_HBN,PARENT,954,False,False,False,,,,,,
P:955,N,PARENT_HBN,PARENT,955,False,False,False,,,,,,
P:956,B,PARENT_HBN,PARENT,956,False,False,False,,,,,,
P:957,N,PARENT_HBN,PARENT,957,False,False,False,,,,,,
P:958,B,PARENT_HBN,PARENT,958,False,False,False,,,,,,
P:959,N,PARENT_HBN,PARENT,959,False,False,False,,,,,,
P:960,B,PARENT_HBN,PARENT,960,False,False,False,,,,,,
P:961,N,PARENT_HBN,PARENT,961,False,False,False,,,,,,
P:962,B,PARENT_HBN,PARENT,962,False,False,False,,,,,,
P:963,N,PARENT_HBN,PARENT,963,False,False,False,,,,,,
P:964,B,PARENT_HBN,PARENT,964,False,False,False,,,,,,
P:965,N,PARENT_HBN,PARENT,965,False,False,False,,,,,,
P:966,B,PARENT_HBN,PARENT,966,False,False,False,,,,,,
P:967,N,PARENT_HBN,PARENT,967,False,False,False,,,,,,
P:968,B,PARENT_HBN,PARENT,968,False,False,False,,,,,,
P:969,N,PARENT_HBN,PARENT,969,False,False,False,,,,,,
P:970,B,PARENT_HBN,PARENT,970,False,False,False,,,,,,
P:971,N,PARENT_HBN,PARENT,971,False,False,False,,,,,,
P:972,B,PARENT_HBN,PARENT,972,False,False,False,,,,,,
P:973,N,PARENT_HBN,PARENT,973,False,False,False,,,,,,
P:974,B,PARENT_HBN,PARENT,974,False,False,False,,,,,,
P:975,N,PARENT_HBN,PARENT,975,False,False,False,,,,,,
P:976,B,PARENT_HBN,PARENT,976,False,False,False,,,,,,
P:977,N,PARENT_HBN,PARENT,977,False,False,False,,,,,,
P:978,B,PARENT_HBN,PARENT,978,False,False,False,,,,,,
P:979,N,PARENT_HBN,PARENT,979,False,False,False,,,,,,
P:980,B,PARENT_HBN,PARENT,980,False,False,False,,,,,,
P:981,N,PARENT_HBN,PARENT,981,False,False,False,,,,,,
P:982,B,PARENT_HBN,PARENT,982,False,False,False,,,,,,
P:983,N,PARENT_HBN,PARENT,983,False,False,False,,,,,,
P:984,B,PARENT_HBN,PARENT,984,False,False,False,,,,,,
P:985,N,PARENT_HBN,PARENT,985,False,False,False,,,,,,
P:986,B,PARENT_HBN,PARENT,986,False,False,False,,,,,,
P:987,N,PARENT_HBN,PARENT,987,False,False,False,,,,,,
P:988,B,PARENT_HBN,PARENT,988,False,False,False,,,,,,
P:989,N,PARENT_HBN,PARENT,989,False,False,False,,,,,,
P:990,B,PARENT_HBN,PARENT,990,False,False,False,,,,,,
P:991,N,PARENT_HBN,PARENT,991,False,False,False,,,,,,
P:992,B,PARENT_HBN,PARENT,992,False,False,False,,,,,,
P:993,N,PARENT_HBN,PARENT,993,False,False,False,,,,,,
P:994,B,PARENT_HBN,PARENT,994,False,False,False,,,,,,
P:995,N,PARENT_HBN,PARENT,995,False,False,False,,,,,,
P:996,B,PARENT_HBN,PARENT,996,False,False,False,,,,,,
P:997,N,PARENT_HBN,PARENT,997,False,False,False,,,,,,
P:998,B,PARENT_HBN,PARENT,998,False,False,False,,,,,,
P:999,N,PARENT_HBN,PARENT,999,False,False,False,,,,,,
P:1000,B,PARENT_HBN,PARENT,1000,False,False,False,,,,,,
P:1001,N,PARENT_HBN,PARENT,1001,False,False,False,,,,,,
P:1002,B,PARENT_HBN,PARENT,1002,False,False,False,,,,,,
P:1003,N,PARENT_HBN,PARENT,1003,False,False,False,,,,,,
P:1004,B,PARENT_HBN,PARENT,1004,False,False,False,,,,,,
P:1005,N,PARENT_HBN,PARENT,1005,False,False,False,,,,,,
P:1006,B,PARENT_HBN,PARENT,1006,False,False,False,,,,,,
P:1007,N,PARENT_HBN,PARENT,1007,False,False,False,,,,,,
P:1008,B,PARENT_HBN,PARENT,1008,False,False,False,,,,,,
P:1009,N,PARENT_HBN,PARENT,1009,False,False,False,,,,,,
P:1010,B,PARENT_HBN,PARENT,1010,False,False,False,,,,,,
P:1011,N,PARENT_HBN,PARENT,1011,False,False,False,,,,,,
P:1012,B,PARENT_HBN,PARENT,1012,False,False,False,,,,,,
P:1013,N,PARENT_HBN,PARENT,1013,False,False,False,,,,,,
P:1014,B,PARENT_HBN,PARENT,1014,False,False,False,,,,,,
P:1015,N,PARENT_HBN,PARENT,1015,False,False,False,,,,,,
P:1016,B,PARENT_HBN,PARENT,1016,False,False,False,,,,,,
P:1017,N,PARENT_HBN,PARENT,1017,False,False,False,,,,,,
P:1018,B,PARENT_HBN,PARENT,1018,False,False,False,,,,,,
P:1019,N,PARENT_HBN,PARENT,1019,False,False,False,,,,,,
P:1020,B,PARENT_HBN,PARENT,1020,False,False,False,,,,,,
P:1021,N,PARENT_HBN,PARENT,1021,False,False,False,,,,,,
P:1022,B,PARENT_HBN,PARENT,1022,False,False,False,,,,,,
P:1023,N,PARENT_HBN,PARENT,1023,False,False,False,,,,,,
P:1024,B,PARENT_HBN,PARENT,1024,False,False,False,,,,,,
P:1025,N,PARENT_HBN,PARENT,1025,False,False,False,,,,,,
P:1026,B,PARENT_HBN,PARENT,1026,False,False,False,,,,,,
P:1027,N,PARENT_HBN,PARENT,1027,False,False,False,,,,,,
P:1028,B,PARENT_HBN,PARENT,1028,False,False,False,,,,,,
P:1029,N,PARENT_HBN,PARENT,1029,False,False,False,,,,,,
P:1030,B,PARENT_HBN,PARENT,1030,False,False,False,,,,,,
P:1031,N,PARENT_HBN,PARENT,1031,False,False,False,,,,,,
P:1032,B,PARENT_HBN,PARENT,1032,False,False,False,,,,,,
P:1033,N,PARENT_HBN,PARENT,1033,False,False,False,,,,,,
P:1034,B,PARENT_HBN,PARENT,1034,False,False,False,,,,,,
P:1035,N,PARENT_HBN,PARENT,1035,False,False,False,,,,,,
P:1036,B,PARENT_HBN,PARENT,1036,False,False,False,,,,,,
P:1037,N,PARENT_HBN,PARENT,1037,False,False,False,,,,,,
P:1038,B,PARENT_HBN,PARENT,1038,False,False,False,,,,,,
P:1039,N,PARENT_HBN,PARENT,1039,False,False,False,,,,,,
P:1040,B,PARENT_HBN,PARENT,1040,False,False,False,,,,,,
P:1041,N,PARENT_HBN,PARENT,1041,False,False,False,,,,,,
P:1042,B,PARENT_HBN,PARENT,1042,False,False,False,,,,,,
P:1043,N,PARENT_HBN,PARENT,1043,False,False,False,,,,,,
P:1044,B,PARENT_HBN,PARENT,1044,False,False,False,,,,,,
P:1045,N,PARENT_HBN,PARENT,1045,False,False,False,,,,,,
P:1046,B,PARENT_HBN,PARENT,1046,False,False,False,,,,,,
P:1047,N,PARENT_HBN,PARENT,1047,False,False,False,,,,,,
P:1048,B,PARENT_HBN,PARENT,1048,False,False,False,,,,,,
P:1049,N,PARENT_HBN,PARENT,1049,False,False,False,,,,,,
P:1050,B,PARENT_HBN,PARENT,1050,False,False,False,,,,,,
P:1051,N,PARENT_HBN,PARENT,1051,False,False,False,,,,,,
P:1052,B,PARENT_HBN,PARENT,1052,False,False,False,,,,,,
P:1053,N,PARENT_HBN,PARENT,1053,False,False,False,,,,,,
P:1054,B,PARENT_HBN,PARENT,1054,False,False,False,,,,,,
P:1055,N,PARENT_HBN,PARENT,1055,False,False,False,,,,,,
P:1056,B,PARENT_HBN,PARENT,1056,False,False,False,,,,,,
P:1057,N,PARENT_HBN,PARENT,1057,False,False,False,,,,,,
P:1058,B,PARENT_HBN,PARENT,1058,False,False,False,,,,,,
P:1059,N,PARENT_HBN,PARENT,1059,False,False,False,,,,,,
P:1060,B,PARENT_HBN,PARENT,1060,False,False,False,,,,,,
P:1061,N,PARENT_HBN,PARENT,1061,False,False,False,,,,,,
P:1062,B,PARENT_HBN,PARENT,1062,False,False,False,,,,,,
P:1063,N,PARENT_HBN,PARENT,1063,False,False,False,,,,,,
P:1064,B,PARENT_HBN,PARENT,1064,False,False,False,,,,,,
P:1065,N,PARENT_HBN,PARENT,1065,False,False,False,,,,,,
P:1066,B,PARENT_HBN,PARENT,1066,False,False,False,,,,,,
P:1067,N,PARENT_HBN,PARENT,1067,False,False,False,,,,,,
P:1068,B,PARENT_HBN,PARENT,1068,False,False,False,,,,,,
P:1069,N,PARENT_HBN,PARENT,1069,False,False,False,,,,,,
P:1070,B,PARENT_HBN,PARENT,1070,False,False,False,,,,,,
P:1071,N,PARENT_HBN,PARENT,1071,False,False,False,,,,,,
P:1072,B,PARENT_HBN,PARENT,1072,False,False,False,,,,,,
P:1073,N,PARENT_HBN,PARENT,1073,False,False,False,,,,,,
P:1074,B,PARENT_HBN,PARENT,1074,False,False,False,,,,,,
P:1075,N,PARENT_HBN,PARENT,1075,False,False,False,,,,,,
P:1076,B,PARENT_HBN,PARENT,1076,False,False,False,,,,,,
P:1077,N,PARENT_HBN,PARENT,1077,False,False,False,,,,,,
P:1078,B,PARENT_HBN,PARENT,1078,False,False,False,,,,,,
P:1079,N,PARENT_HBN,PARENT,1079,False,False,False,,,,,,
P:1080,B,PARENT_HBN,PARENT,1080,False,False,False,,,,,,
P:1081,N,PARENT_HBN,PARENT,1081,False,False,False,,,,,,
P:1082,B,PARENT_HBN,PARENT,1082,False,False,False,,,,,,
P:1083,N,PARENT_HBN,PARENT,1083,False,False,False,,,,,,
P:1084,B,PARENT_HBN,PARENT,1084,False,False,False,,,,,,
P:1085,N,PARENT_HBN,PARENT,1085,False,False,False,,,,,,
P:1086,B,PARENT_HBN,PARENT,1086,False,False,False,,,,,,
P:1087,N,PARENT_HBN,PARENT,1087,False,False,False,,,,,,
P:1088,B,PARENT_HBN,PARENT,1088,False,False,False,,,,,,
P:1089,N,PARENT_HBN,PARENT,1089,False,False,False,,,,,,
P:1090,B,PARENT_HBN,PARENT,1090,False,False,False,,,,,,
P:1091,N,PARENT_HBN,PARENT,1091,False,False,False,,,,,,
P:1092,B,PARENT_HBN,PARENT,1092,False,False,False,,,,,,
P:1093,N,PARENT_HBN,PARENT,1093,False,False,False,,,,,,
P:1094,B,PARENT_HBN,PARENT,1094,False,False,False,,,,,,
P:1095,N,PARENT_HBN,PARENT,1095,False,False,False,,,,,,
P:1096,B,PARENT_HBN,PARENT,1096,False,False,False,,,,,,
P:1097,N,PARENT_HBN,PARENT,1097,False,False,False,,,,,,
P:1098,B,PARENT_HBN,PARENT,1098,False,False,False,,,,,,
P:1099,N,PARENT_HBN,PARENT,1099,False,False,False,,,,,,
P:1100,B,PARENT_HBN,PARENT,1100,False,False,False,,,,,,
P:1101,N,PARENT_HBN,PARENT,1101,False,False,False,,,,,,
P:1102,B,PARENT_HBN,PARENT,1102,False,False,False,,,,,,
P:1103,N,PARENT_HBN,PARENT,1103,False,False,False,,,,,,
P:1104,B,PARENT_HBN,PARENT,1104,False,False,False,,,,,,
P:1105,N,PARENT_HBN,PARENT,1105,False,False,False,,,,,,
P:1106,B,PARENT_HBN,PARENT,1106,False,False,False,,,,,,
P:1107,N,PARENT_HBN,PARENT,1107,False,False,False,,,,,,
P:1108,B,PARENT_HBN,PARENT,1108,False,False,False,,,,,,
P:1109,N,PARENT_HBN,PARENT,1109,False,False,False,,,,,,
P:1110,B,PARENT_HBN,PARENT,1110,False,False,False,,,,,,
P:1111,N,PARENT_HBN,PARENT,1111,False,False,False,,,,,,
P:1112,B,PARENT_HBN,PARENT,1112,False,False,False,,,,,,
P:1113,N,PARENT_HBN,PARENT,1113,False,False,False,,,,,,
P:1114,B,PARENT_HBN,PARENT,1114,False,False,False,,,,,,
P:1115,N,PARENT_HBN,PARENT,1115,False,False,False,,,,,,
P:1116,B,PARENT_HBN,PARENT,1116,False,False,False,,,,,,
P:1117,N,PARENT_HBN,PARENT,1117,False,False,False,,,,,,
P:1118,B,PARENT_HBN,PARENT,1118,False,False,False,,,,,,
P:1119,N,PARENT_HBN,PARENT,1119,False,False,False,,,,,,
P:1120,B,PARENT_HBN,PARENT,1120,False,False,False,,,,,,
P:1121,N,PARENT_HBN,PARENT,1121,False,False,False,,,,,,
P:1122,B,PARENT_HBN,PARENT,1122,False,False,False,,,,,,
P:1123,N,PARENT_HBN,PARENT,1123,False,False,False,,,,,,
P:1124,B,PARENT_HBN,PARENT,1124,False,False,False,,,,,,
P:1125,N,PARENT_HBN,PARENT,1125,False,False,False,,,,,,
P:1126,B,PARENT_HBN,PARENT,1126,False,False,False,,,,,,
P:1127,N,PARENT_HBN,PARENT,1127,False,False,False,,,,,,
P:1128,B,PARENT_HBN,PARENT,1128,False,False,False,,,,,,
P:1129,N,PARENT_HBN,PARENT,1129,False,False,False,,,,,,
P:1130,B,PARENT_HBN,PARENT,1130,False,False,False,,,,,,
P:1131,N,PARENT_HBN,PARENT,1131,False,False,False,,,,,,
P:1132,B,PARENT_HBN,PARENT,1132,False,False,False,,,,,,
P:1133,N,PARENT_HBN,PARENT,1133,False,False,False,,,,,,
P:1134,B,PARENT_HBN,PARENT,1134,False,False,False,,,,,,
P:1135,N,PARENT_HBN,PARENT,1135,False,False,False,,,,,,
P:1136,B,PARENT_HBN,PARENT,1136,False,False,False,,,,,,
P:1137,N,PARENT_HBN,PARENT,1137,False,False,False,,,,,,
P:1138,B,PARENT_HBN,PARENT,1138,False,False,False,,,,,,
P:1139,N,PARENT_HBN,PARENT,1139,False,False,False,,,,,,
P:1140,B,PARENT_HBN,PARENT,1140,False,False,False,,,,,,
P:1141,N,PARENT_HBN,PARENT,1141,False,False,False,,,,,,
P:1142,B,PARENT_HBN,PARENT,1142,False,False,False,,,,,,
P:1143,N,PARENT_HBN,PARENT,1143,False,False,False,,,,,,
P:1144,B,PARENT_HBN,PARENT,1144,False,False,False,,,,,,
P:1145,N,PARENT_HBN,PARENT,1145,False,False,False,,,,,,
P:1146,B,PARENT_HBN,PARENT,1146,False,False,False,,,,,,
P:1147,N,PARENT_HBN,PARENT,1147,False,False,False,,,,,,
P:1148,B,PARENT_HBN,PARENT,1148,False,False,False,,,,,,
P:1149,N,PARENT_HBN,PARENT,1149,False,False,False,,,,,,
P:1150,B,PARENT_HBN,PARENT,1150,False,False,False,,,,,,
P:1151,N,PARENT_HBN,PARENT,1151,False,False,False,,,,,,
P:1152,B,PARENT_HBN,PARENT,1152,False,False,False,,,,,,
P:1153,N,PARENT_HBN,PARENT,1153,False,False,False,,,,,,
P:1154,B,PARENT_HBN,PARENT,1154,False,False,False,,,,,,
P:1155,N,PARENT_HBN,PARENT,1155,False,False,False,,,,,,
P:1156,B,PARENT_HBN,PARENT,1156,False,False,False,,,,,,
P:1157,N,PARENT_HBN,PARENT,1157,False,False,False,,,,,,
P:1158,B,PARENT_HBN,PARENT,1158,False,False,False,,,,,,
P:1159,N,PARENT_HBN,PARENT,1159,False,False,False,,,,,,
P:1160,B,PARENT_HBN,PARENT,1160,False,False,False,,,,,,
P:1161,N,PARENT_HBN,PARENT,1161,False,False,False,,,,,,
P:1162,B,PARENT_HBN,PARENT,1162,False,False,False,,,,,,
P:1163,N,PARENT_HBN,PARENT,1163,False,False,False,,,,,,
P:1164,B,PARENT_HBN,PARENT,1164,False,False,False,,,,,,
P:1165,N,PARENT_HBN,PARENT,1165,False,False,False,,,,,,
P:1166,B,PARENT_HBN,PARENT,1166,False,False,False,,,,,,
P:1167,N,PARENT_HBN,PARENT,1167,False,False,False,,,,,,
P:1168,B,PARENT_HBN,PARENT,1168,False,False,False,,,,,,
P:1169,N,PARENT_HBN,PARENT,1169,False,False,False,,,,,,
P:1170,B,PARENT_HBN,PARENT,1170,False,False,False,,,,,,
P:1171,N,PARENT_HBN,PARENT,1171,False,False,False,,,,,,
P:1172,B,PARENT_HBN,PARENT,1172,False,False,False,,,,,,
P:1173,N,PARENT_HBN,PARENT,1173,False,False,False,,,,,,
P:1174,B,PARENT_HBN,PARENT,1174,False,False,False,,,,,,
P:1175,N,PARENT_HBN,PARENT,1175,False,False,False,,,,,,
P:1176,B,PARENT_HBN,PARENT,1176,False,False,False,,,,,,
P:1177,N,PARENT_HBN,PARENT,1177,False,False,False,,,,,,
P:1178,B,PARENT_HBN,PARENT,1178,False,False,False,,,,,,
P:1179,N,PARENT_HBN,PARENT,1179,False,False,False,,,,,,
P:1180,B,PARENT_HBN,PARENT,1180,False,False,False,,,,,,
P:1181,N,PARENT_HBN,PARENT,1181,False,False,False,,,,,,
P:1182,B,PARENT_HBN,PARENT,1182,False,False,False,,,,,,
P:1183,N,PARENT_HBN,PARENT,1183,False,False,False,,,,,,
P:1184,B,PARENT_HBN,PARENT,1184,False,False,False,,,,,,
P:1185,N,PARENT_HBN,PARENT,1185,False,False,False,,,,,,
P:1186,B,PARENT_HBN,PARENT,1186,False,False,False,,,,,,
P:1187,N,PARENT_HBN,PARENT,1187,False,False,False,,,,,,
P:1188,B,PARENT_HBN,PARENT,1188,False,False,False,,,,,,
P:1189,N,PARENT_HBN,PARENT,1189,False,False,False,,,,,,
P:1190,B,PARENT_HBN,PARENT,1190,False,False,False,,,,,,
P:1191,N,PARENT_HBN,PARENT,1191,False,False,False,,,,,,
P:1192,B,PARENT_HBN,PARENT,1192,False,False,False,,,,,,
P:1193,N,PARENT_HBN,PARENT,1193,False,False,False,,,,,,
P:1194,B,PARENT_HBN,PARENT,1194,False,False,False,,,,,,
P:1195,N,PARENT_HBN,PARENT,1195,False,False,False,,,,,,
P:1196,B,PARENT_HBN,PARENT,1196,False,False,False,,,,,,
P:1197,N,PARENT_HBN,PARENT,1197,False,False,False,,,,,,
P:1198,B,PARENT_HBN,PARENT,1198,False,False,False,,,,,,
P:1199,N,PARENT_HBN,PARENT,1199,False,False,False,,,,,,
P:1200,B,PARENT_HBN,PARENT,1200,False,False,False,,,,,,
P:1201,N,PARENT_HBN,PARENT,1201,False,False,False,,,,,,
P:1202,B,PARENT_HBN,PARENT,1202,False,False,False,,,,,,
P:1203,N,PARENT_HBN,PARENT,1203,False,False,False,,,,,,
P:1204,B,PARENT_HBN,PARENT,1204,False,False,False,,,,,,
P:1205,N,PARENT_HBN,PARENT,1205,False,False,False,,,,,,
P:1206,B,PARENT_HBN,PARENT,1206,False,False,False,,,,,,
