atom,name,r_ref_nm,r_cur_nm,delta_r_nm
888,N0888,1.20774,1.23906,0.03132
889,B0889,1.20609,1.26201,0.05592
890,N0890,1.20727,1.26149,0.05422
891,B0891,1.20608,1.27483,0.06874
892,N0892,1.20700,1.27962,0.07262
893,B0893,1.20597,1.26347,0.05750
894,N0894,1.20737,1.28425,0.07688
895,B0895,1.20547,1.25656,0.05109
896,N0896,1.20688,1.27142,0.06454
897,B0897,1.20527,1.26265,0.05738
898,N0898,1.20663,1.26518,0.05855
899,B0899,1.20579,1.25350,0.04771
900,N0900,1.20674,1.24943,0.04269
901,B0901,1.20674,1.27158,0.06484
902,N0902,1.20674,1.27587,0.06913
903,B0903,1.20620,1.27940,0.07320
904,N0904,1.20717,1.28049,0.07332
905,B0905,1.20589,1.27699,0.07109
906,N0906,1.20681,1.28273,0.07593
907,B0907,1.20628,1.26872,0.06244
908,N0908,1.20687,1.26743,0.06056
909,B0909,1.20512,1.25601,0.05089
910,N0910,1.20654,1.25614,0.04960
911,B0911,1.20573,1.25818,0.05245
912,N0912,1.20709,1.26146,0.05436
913,B0913,1.20630,1.26756,0.06127
914,N0914,1.20756,1.27162,0.06406
915,B0915,1.20694,1.25378,0.04684
916,N0916,1.20694,1.26186,0.05492
917,B0917,1.20689,1.21808,0.01119
918,N0918,1.20689,1.22320,0.01632
919,B0919,1.20615,1.21016,0.00401
920,N0920,1.20741,1.21033,0.00292
921,B0921,1.20599,1.21507,0.00907
922,N0922,1.20686,1.20994,0.00309
923,B0923,1.20555,1.21353,0.00798
924,N0924,1.20696,1.21471,0.00774
925,B0925,1.20590,1.18917,-0.01673
926,N0926,1.20671,1.18496,-0.02175
927,B0927,1.20638,1.13723,-0.06915
928,N0928,1.20638,1.12891,-0.07747
929,B0929,1.20553,1.10381,-0.10172
930,N0930,1.20553,1.08929,-0.11623
931,B0931,1.20627,1.09193,-0.11434
932,N0932,1.20627,1.07853,-0.12774
933,B0933,1.20563,1.09451,-0.11112
934,N0934,1.20563,1.08390,-0.12173
935,B0935,1.20657,1.11123,-0.09534
936,N0936,1.20657,1.10967,-0.09690
937,B0937,1.20559,1.14319,-0.06240
938,N0938,1.20640,1.14110,-0.06530
939,B0939,1.20657,1.16249,-0.04408
940,N0940,1.20657,1.16531,-0.04126
941,B0941,1.20590,1.18160,-0.02430
942,N0942,1.20640,1.18143,-0.02497
943,B0943,1.20565,1.20326,-0.00238
944,N0944,1.20660,1.20631,-0.00029
945,B0945,1.20636,1.23031,0.02395
946,N0946,1.20636,1.22859,0.02223
947,B0947,1.20641,1.24897,0.04256
948,N0948,1.20641,1.25103,0.04462
949,B0949,1.20579,1.26854,0.06274
950,N0950,1.20674,1.26300,0.05626
951,B0951,1.20613,1.28271,0.07658
952,N0952,1.20663,1.28673,0.08010
953,B0953,1.20547,1.28619,0.08071
954,N0954,1.20688,1.29820,0.09132
955,B0955,1.20597,1.27161,0.06563
956,N0956,1.20737,1.27725,0.06988
957,B0957,1.20608,1.25183,0.04574
958,N0958,1.20700,1.26038,0.05338
959,B0959,1.20609,1.25559,0.04950
960,N0960,1.20727,1.26186,0.05459
961,B0961,1.20636,1.28076,0.07440
962,N0962,1.20636,1.27976,0.07340
963,B0963,1.20565,1.28418,0.07853
964,N0964,1.20660,1.28456,0.07796
965,B0965,1.20590,1.27771,0.07181
966,N0966,1.20640,1.27809,0.07169
967,B0967,1.20583,1.25939,0.05356
968,N0968,1.20724,1.26409,0.05685
969,B0969,1.20559,1.25375,0.04816
970,N0970,1.20640,1.26222,0.05582
971,B0971,1.20566,1.26655,0.06089
972,N0972,1.20657,1.27430,0.06773
973,B0973,1.20660,1.27069,0.06409
974,N0974,1.20660,1.26994,0.06333
975,B0975,1.20527,1.24805,0.04279
976,N0976,1.20727,1.25529,0.04803
977,B0977,1.20553,1.21890,0.01337
978,N0978,1.20553,1.23077,0.02524
979,B0979,1.20638,1.20865,0.00228
980,N0980,1.20638,1.21911,0.01273
981,B0981,1.20590,1.21510,0.00920
982,N0982,1.20671,1.21114,0.00442
983,B0983,1.20555,1.20317,-0.00238
984,N0984,1.20696,1.20212,-0.00484
985,B0985,1.20599,1.15092,-0.05507
986,N0986,1.20686,1.14657,-0.06029
987,B0987,1.20615,1.09792,-0.10823
988,N0988,1.20741,1.09654,-0.11087
989,B0989,1.20689,1.08179,-0.12510
990,N0990,1.20689,1.07888,-0.12801
991,B0991,1.20594,1.07727,-0.12867
992,N0992,1.20594,1.07327,-0.13267
993,B0993,1.20630,1.09422,-0.11208
994,N0994,1.20756,1.09100,-0.11656
995,B0995,1.20623,1.12354,-0.08268
996,N0996,1.20709,1.11771,-0.08938
997,B0997,1.20512,1.15418,-0.05095
998,N0998,1.20654,1.15563,-0.05091
999,B0999,1.20628,1.17470,-0.03158
1000,N1000,1.20628,1.17456,-0.03173
1001,B1001,1.20589,1.19308,-0.01282
1002,N1002,1.20681,1.19401,-0.01279
1003,B1003,1.20717,1.21467,0.00750
1004,N1004,1.20620,1.21443,0.00823
1005,B1005,1.20674,1.24379,0.03706
1006,N1006,1.20674,1.24663,0.03990
1007,B1007,1.20609,1.25703,0.05094
1008,N1008,1.20727,1.26590,0.05862
1009,B1009,1.20608,1.27893,0.07284
1010,N1010,1.20700,1.28934,0.08234
1011,B1011,1.20597,1.29835,0.09238
1012,N1012,1.20656,1.30227,0.09571
1013,B1013,1.20547,1.28708,0.08161
1014,N1014,1.20688,1.28010,0.07322
1015,B1015,1.20527,1.26469,0.05942
1016,N1016,1.20613,1.25733,0.05119
1017,B1017,1.20579,1.25233,0.04654
1018,N1018,1.20674,1.24133,0.03459
1019,B1019,1.20641,1.26706,0.06065
1020,N1020,1.20542,1.26217,0.05676
1021,B1021,1.20620,1.28310,0.07691
1022,N1022,1.20717,1.27994,0.07276
1023,B1023,1.20589,1.27804,0.07215
1024,N1024,1.20681,1.27584,0.06903
1025,B1025,1.20628,1.26777,0.06149
1026,N1026,1.20687,1.26283,0.05596
1027,B1027,1.20512,1.25871,0.05359
1028,N1028,1.20654,1.26920,0.06267
1029,B1029,1.20573,1.27084,0.06511
1030,N1030,1.20709,1.28116,0.07407
1031,B1031,1.20630,1.27171,0.06541
1032,N1032,1.20725,1.27221,0.06496
1033,B1033,1.20694,1.26720,0.06026
1034,N1034,1.20694,1.26899,0.06205
1035,B1035,1.20689,1.24871,0.04183
1036,N1036,1.20689,1.25500,0.04811
1037,B1037,1.20615,1.22764,0.02149
1038,N1038,1.20741,1.23928,0.03187
1039,B1039,1.20549,1.21574,0.01025
1040,N1040,1.20686,1.21443,0.00757
1041,B1041,1.20555,1.20297,-0.00258
1042,N1042,1.20696,1.19368,-0.01328
1043,B1043,1.20590,1.17024,-0.03566
1044,N1044,1.20671,1.16951,-0.03720
1045,B1045,1.20638,1.11698,-0.08940
1046,N1046,1.20638,1.11837,-0.08801
1047,B1047,1.20553,1.08356,-0.12197
1048,N1048,1.20553,1.08133,-0.12419
1049,B1049,1.20627,1.07158,-0.13468
1050,N1050,1.20627,1.06911,-0.13716
1051,B1051,1.20563,1.07552,-0.13010
1052,N1052,1.20563,1.07377,-0.13186
1053,B1053,1.20657,1.09314,-0.11343
1054,N1054,1.20657,1.08572,-0.12085
1055,B1055,1.20640,1.12896,-0.07744
1056,N1056,1.20640,1.12890,-0.07750
1057,B1057,1.20583,1.16962,-0.03621
1058,N1058,1.20724,1.16756,-0.03968
1059,B1059,1.20590,1.18171,-0.02419
1060,N1060,1.20640,1.18162,-0.02478
1061,B1061,1.20565,1.19928,-0.00636
1062,N1062,1.20660,1.19694,-0.00966
1063,B1063,1.20636,1.22931,0.02294
1064,N1064,1.20636,1.22936,0.02300
1065,B1065,1.20641,1.26245,0.05604
1066,N1066,1.20641,1.27070,0.06429
1067,B1067,1.20579,1.27930,0.07351
1068,N1068,1.20674,1.29342,0.08668
1069,B1069,1.20527,1.30283,0.09756
1070,N1070,1.20663,1.30641,0.09977
1071,B1071,1.20547,1.29356,0.08809
1072,N1072,1.20688,1.30173,0.09484
1073,B1073,1.20597,1.26763,0.06166
1074,N1074,1.20737,1.27167,0.06430
1075,B1075,1.20608,1.23652,0.03044
1076,N1076,1.20700,1.23751,0.03051
1077,B1077,1.20609,1.24441,0.03832
1078,N1078,1.20727,1.23268,0.02541
1079,B1079,1.20674,1.26802,0.06129
1080,N1080,1.20774,1.25819,0.05045
1081,B1081,1.20565,1.27912,0.07348
1082,N1082,1.20660,1.27636,0.06976
1083,B1083,1.20590,1.26874,0.06284
1084,N1084,1.20640,1.27951,0.07311
1085,B1085,1.20583,1.26492,0.05910
1086,N1086,1.20724,1.27629,0.06905
1087,B1087,1.20559,1.28130,0.07571
1088,N1088,1.20640,1.28199,0.07559
1089,B1089,1.20566,1.27840,0.07274
1090,N1090,1.20657,1.28671,0.08014
1091,B1091,1.20660,1.27124,0.06463
1092,N1092,1.20563,1.27514,0.06951
1093,B1093,1.20627,1.26261,0.05634
1094,N1094,1.20627,1.27021,0.06395
1095,B1095,1.20553,1.24958,0.04406
1096,N1096,1.20553,1.24948,0.04395
1097,B1097,1.20638,1.22843,0.02205
1098,N1098,1.20638,1.22349,0.01711
1099,B1099,1.20590,1.19833,-0.00757
1100,N1100,1.20671,1.19398,-0.01273
1101,B1101,1.20555,1.17803,-0.02752
1102,N1102,1.20696,1.16560,-0.04136
1103,B1103,1.20599,1.14017,-0.06582
1104,N1104,1.20686,1.13224,-0.07462
1105,B1105,1.20615,1.09878,-0.10737
1106,N1106,1.20741,1.09340,-0.11402
1107,B1107,1.20689,1.06797,-0.13891
1108,N1108,1.20689,1.06435,-0.14254
1109,B1109,1.20594,1.06927,-0.13668
1110,N1110,1.20694,1.06927,-0.13767
1111,B1111,1.20630,1.07415,-0.13214
1112,N1112,1.20756,1.07366,-0.13390
1113,B1113,1.20623,1.09854,-0.10769
1114,N1114,1.20709,1.09948,-0.10761
1115,B1115,1.20512,1.14648,-0.05864
1116,N1116,1.20654,1.14547,-0.06107
1117,B1117,1.20628,1.17890,-0.02739
1118,N1118,1.20628,1.17541,-0.03087
1119,B1119,1.20589,1.18838,-0.01751
1120,N1120,1.20681,1.19253,-0.01428
1121,B1121,1.20620,1.21136,0.00517
1122,N1122,1.20717,1.21217,0.00500
1123,B1123,1.20674,1.25223,0.04550
1124,N1124,1.20674,1.25412,0.04739
1125,B1125,1.20609,1.29106,0.08497
1126,N1126,1.20727,1.29452,0.08725
1127,B1127,1.20608,1.30376,0.09767
1128,N1128,1.20700,1.31266,0.10566
1129,B1129,1.20597,1.31181,0.10584
1130,N1130,1.20737,1.32707,0.11970
1131,B1131,1.20547,1.29296,0.08749
1132,N1132,1.20688,1.30709,0.10021
1133,B1133,1.20527,1.25696,0.05170
1134,N1134,1.20663,1.27475,0.06812
1135,B1135,1.20579,1.22903,0.02324
1136,N1136,1.20674,1.24863,0.04189
1137,B1137,1.20641,1.24240,0.03599
1138,N1138,1.20641,1.24694,0.04053
1139,B1139,1.20636,1.26981,0.06345
1140,N1140,1.20636,1.26483,0.05847
1141,B1141,1.20589,1.27911,0.07321
1142,N1142,1.20681,1.28074,0.07394
1143,B1143,1.20628,1.27795,0.07167
1144,N1144,1.20687,1.27525,0.06838
1145,B1145,1.20512,1.27678,0.07166
1146,N1146,1.20654,1.27629,0.06975
1147,B1147,1.20573,1.28009,0.07437
1148,N1148,1.20709,1.27981,0.07272
1149,B1149,1.20630,1.27765,0.07136
1150,N1150,1.20725,1.27277,0.06552
1151,B1151,1.20694,1.27834,0.07140
1152,N1152,1.20694,1.27631,0.06937
1153,B1153,1.20689,1.26569,0.05880
1154,N1154,1.20689,1.27001,0.06313
1155,B1155,1.20615,1.23583,0.02968
1156,N1156,1.20741,1.23350,0.02609
1157,B1157,1.20599,1.20707,0.00108
1158,N1158,1.20686,1.20833,0.00147
1159,B1159,1.20555,1.17564,-0.02991
1160,N1160,1.20696,1.17170,-0.03526
1161,B1161,1.20590,1.14138,-0.06452
1162,N1162,1.20671,1.14134,-0.06537
1163,B1163,1.20638,1.11310,-0.09328
1164,N1164,1.20729,1.11060,-0.09669
1165,B1165,1.20553,1.06799,-0.13754
1166,N1166,1.20553,1.06226,-0.14327
1167,B1167,1.20627,1.06676,-0.13950
1168,N1168,1.20627,1.05636,-0.14990
1169,B1169,1.20563,1.06595,-0.13968
1170,N1170,1.20563,1.06048,-0.14515
1171,B1171,1.20657,1.08220,-0.12436
1172,N1172,1.20657,1.08047,-0.12610
1173,B1173,1.20640,1.11974,-0.08665
1174,N1174,1.20640,1.11173,-0.09467
1175,B1175,1.20657,1.16075,-0.04582
1176,N1176,1.20724,1.15530,-0.05194
1177,B1177,1.20590,1.18188,-0.02402
1178,N1178,1.20640,1.17949,-0.02691
1179,B1179,1.20565,1.20059,-0.00505
1180,N1180,1.20660,1.20972,0.00313
1181,B1181,1.20537,1.23380,0.02843
1182,N1182,1.20636,1.25179,0.04543
1183,B1183,1.20542,1.27733,0.07191
1184,N1184,1.20641,1.28960,0.08319
1185,B1185,1.20579,1.31070,0.10491
1186,N1186,1.20674,1.31975,0.11300
1187,B1187,1.20613,1.32787,0.12174
1188,N1188,1.20663,1.33816,0.13152
1189,B1189,1.20547,1.32794,0.12247
1190,N1190,1.20688,1.33953,0.13264
1191,B1191,1.20597,1.29641,0.09044
1192,N1192,1.20737,1.30695,0.09958
1193,B1193,1.20608,1.26740,0.06132
1194,N1194,1.20700,1.27040,0.06340
1195,B1195,1.20629,1.24561,0.03931
1196,N1196,1.20727,1.25256,0.04529
1197,B1197,1.20674,1.25499,0.04826
1198,N1198,1.20674,1.25324,0.04650
1199,B1199,1.20620,1.26763,0.06143
1200,N1200,1.20717,1.26936,0.06219
1201,B1201,1.20590,1.27708,0.07118
1202,N1202,1.20640,1.27076,0.06436
1203,B1203,1.20583,1.27408,0.06825
1204,N1204,1.20724,1.27630,0.06906
1205,B1205,1.20640,1.27704,0.07064
1206,N1206,1.20640,1.28269,0.07630
1207,B1207,1.20657,1.27866,0.07209
1208,N1208,1.20657,1.29003,0.08347
1209,B1209,1.20563,1.27387,0.06824
1210,N1210,1.20563,1.27446,0.06883
1211,B1211,1.20627,1.27758,0.07131
1212,N1212,1.20627,1.26930,0.06304
1213,B1213,1.20553,1.25037,0.04484
1214,N1214,1.20553,1.24835,0.04282
1215,B1215,1.20638,1.21730,0.01092
1216,N1216,1.20638,1.21958,0.01320
1217,B1217,1.20590,1.18797,-0.01793
1218,N1218,1.20671,1.18499,-0.02172
1219,B1219,1.20555,1.15198,-0.05357
1220,N1220,1.20696,1.15377,-0.05319
1221,B1221,1.20599,1.12496,-0.08103
1222,N1222,1.20686,1.10846,-0.09840
1223,B1223,1.20615,1.07375,-0.13240
1224,N1224,1.20741,1.06702,-0.14039
1225,B1225,1.20689,1.05419,-0.15269
1226,N1226,1.20689,1.05591,-0.15098
1227,B1227,1.20694,1.05528,-0.15166
1228,N1228,1.20694,1.05729,-0.14964
1229,B1229,1.20630,1.06929,-0.13701
1230,N1230,1.20756,1.06905,-0.13850
1231,B1231,1.20623,1.08656,-0.11966
1232,N1232,1.20709,1.08577,-0.12133
1233,B1233,1.20512,1.12753,-0.07760
1234,N1234,1.20654,1.11920,-0.08733
1235,B1235,1.20628,1.16315,-0.04313
1236,N1236,1.20628,1.15579,-0.05049
1237,B1237,1.20589,1.19427,-0.01162
1238,N1238,1.20681,1.20702,0.00022
1239,B1239,1.20599,1.23880,0.03281
1240,N1240,1.20717,1.25583,0.04865
1241,B1241,1.20574,1.27395,0.06821
1242,N1242,1.20674,1.28798,0.08125
1243,B1243,1.20609,1.30691,0.10082
1244,N1244,1.20727,1.30923,0.10196
1245,B1245,1.20608,1.33456,0.12847
1246,N1246,1.20700,1.33621,0.12921
1247,B1247,1.20656,1.34477,0.13821
1248,N1248,1.20737,1.34753,0.14016
1249,B1249,1.20547,1.32761,0.12214
1250,N1250,1.20688,1.33473,0.12784
1251,B1251,1.20613,1.29185,0.08572
1252,N1252,1.20663,1.29442,0.08779
1253,B1253,1.20579,1.25546,0.04967
1254,N1254,1.20769,1.26067,0.05298
1255,B1255,1.20641,1.24617,0.03976
1256,N1256,1.20641,1.24630,0.03989
1257,B1257,1.20636,1.26496,0.05860
1258,N1258,1.20636,1.26504,0.05868
1259,B1259,1.20565,1.27114,0.06549
1260,N1260,1.20660,1.26567,0.05908
1261,B1261,1.20628,1.27026,0.06398
1262,N1262,1.20628,1.26891,0.06263
1263,B1263,1.20512,1.27798,0.07286
1264,N1264,1.20654,1.28467,0.07814
1265,B1265,1.20623,1.28912,0.08289
1266,N1266,1.20709,1.29974,0.09265
1267,B1267,1.20630,1.28946,0.08317
1268,N1268,1.20725,1.29135,0.08411
1269,B1269,1.20694,1.27476,0.06782
1270,N1270,1.20694,1.27621,0.06928
1271,B1271,1.20689,1.25144,0.04456
1272,N1272,1.20689,1.24504,0.03815
1273,B1273,1.20615,1.23293,0.02678
1274,N1274,1.20741,1.22123,0.01382
1275,B1275,1.20599,1.20169,-0.00430
1276,N1276,1.20686,1.20264,-0.00422
1277,B1277,1.20555,1.16899,-0.03656
1278,N1278,1.20696,1.16950,-0.03746
1279,B1279,1.20590,1.12952,-0.07639
1280,N1280,1.20671,1.12318,-0.08353
1281,B1281,1.20638,1.07815,-0.12823
1282,N1282,1.20638,1.07399,-0.13239
1283,B1283,1.20553,1.05514,-0.15039
1284,N1284,1.20553,1.05351,-0.15202
1285,B1285,1.20627,1.05569,-0.15058
1286,N1286,1.20627,1.05337,-0.15289
1287,B1287,1.20563,1.05602,-0.14960
1288,N1288,1.20563,1.05470,-0.15093
1289,B1289,1.20566,1.07092,-0.13473
1290,N1290,1.20657,1.07051,-0.13606
1291,B1291,1.20640,1.09574,-0.11066
1292,N1292,1.20640,1.09580,-0.11060
1293,B1293,1.20583,1.13398,-0.07185
1294,N1294,1.20724,1.13270,-0.07454
1295,B1295,1.20590,1.18135,-0.02455
1296,N1296,1.20640,1.17786,-0.02854
1297,B1297,1.20565,1.23755,0.03190
1298,N1298,1.20660,1.23315,0.02656
1299,B1299,1.20537,1.28070,0.07533
1300,N1300,1.20636,1.28234,0.07597
1301,B1301,1.20542,1.29988,0.09446
1302,N1302,1.20641,1.30810,0.10169
1303,B1303,1.20579,1.32317,0.11738
1304,N1304,1.20674,1.32660,0.11986
1305,B1305,1.20613,1.34486,0.13873
1306,N1306,1.20663,1.34307,0.13644
1307,B1307,1.20547,1.34672,0.14125
1308,N1308,1.20688,1.34551,0.13862
1309,B1309,1.20597,1.32155,0.11558
1310,N1310,1.20737,1.31789,0.11052
1311,B1311,1.20608,1.27839,0.07231
1312,N1312,1.20700,1.28042,0.07342
1313,B1313,1.20727,1.24501,0.03774
1314,N1314,1.20727,1.24287,0.03559
1315,B1315,1.20674,1.25271,0.04597
