atom,name,r_ref_nm,r_cur_nm,delta_r_nm
1288,N1288,1.20151,1.33382,0.13231
1289,B1289,1.20119,1.30672,0.10554
1290,N1290,1.20027,1.30522,0.10495
1291,B1291,1.20140,1.28257,0.08117
1292,N1292,1.20059,1.27787,0.07728
1293,B1293,1.20159,1.26219,0.06060
1294,N1294,1.20018,1.23747,0.03729
1295,B1295,1.20144,1.23414,0.03270
1296,N1296,1.20057,1.22637,0.02580
1297,B1297,1.20153,1.21374,0.01221
1298,N1298,1.20058,1.22062,0.02004
1299,B1299,1.20128,1.18380,-0.01749
1300,N1300,1.20029,1.17626,-0.02403
1301,B1301,1.20133,1.09865,-0.10269
1302,N1302,1.20034,1.09053,-0.10980
1303,B1303,1.20168,1.06163,-0.14005
1304,N1304,1.20042,1.07796,-0.12246
1305,B1305,1.20167,1.03894,-0.16273
1306,N1306,1.20080,1.05855,-0.14226
1307,B1307,1.20190,1.07506,-0.12685
1308,N1308,1.20049,1.07857,-0.12193
1309,B1309,1.20097,1.12320,-0.07777
1310,N1310,1.20016,1.13348,-0.06668
1311,B1311,1.20162,1.13375,-0.06787
1312,N1312,1.20070,1.14432,-0.05639
1313,B1313,1.20099,1.18080,-0.02018
1314,N1314,1.20099,1.17799,-0.02299
1315,B1315,1.20074,1.20978,0.00904
1316,N1316,1.20074,1.19792,-0.00282
1317,B1317,1.20089,1.24130,0.04041
1318,N1318,1.19991,1.23770,0.03779
1319,B1319,1.20143,1.28160,0.08017
1320,N1320,1.20051,1.27757,0.07706
1321,B1321,1.20092,1.30851,0.10759
1322,N1322,1.20018,1.30917,0.10899
1323,B1323,1.20140,1.31692,0.11552
1324,N1324,1.20059,1.32298,0.12238
1325,B1325,1.20119,1.29757,0.09638
1326,N1326,1.20027,1.29178,0.09151
1327,B1327,1.20151,1.26490,0.06339
1328,N1328,1.20151,1.26444,0.06293
1329,B1329,1.20127,1.21873,0.01747
1330,N1330,1.20127,1.20974,0.00847
1331,B1331,1.20162,1.10426,-0.09736
1332,N1332,1.20141,1.11352,-0.08789
1333,B1333,1.20100,1.04529,-0.15571
1334,N1334,1.20008,1.05224,-0.14784
1335,B1335,1.20171,1.05477,-0.14694
1336,N1336,1.20090,1.07857,-0.12233
1337,B1337,1.20198,1.11521,-0.08677
1338,N1338,1.20057,1.14165,-0.05892
1339,B1339,1.20103,1.20723,0.00620
1340,N1340,1.20016,1.21664,0.01648
1341,B1341,1.20109,1.22596,0.02488
1342,N1342,1.19983,1.25711,0.05728
1343,B1343,1.20082,1.28382,0.08300
1344,N1344,1.20082,1.29543,0.09462
1345,B1345,1.20087,1.33221,0.13135
1346,N1346,1.20087,1.33383,0.13297
1347,B1347,1.20123,1.32851,0.12727
1348,N1348,1.19997,1.31886,0.11889
1349,B1349,1.20126,1.28289,0.08162
1350,N1350,1.20040,1.30298,0.10258
1351,B1351,1.20230,1.26052,0.05822
1352,N1352,1.20089,1.27786,0.07697
1353,B1353,1.20128,1.23053,0.02925
1354,N1354,1.20047,1.25012,0.04965
1355,B1355,1.20143,1.23013,0.02870
1356,N1356,1.20051,1.23648,0.03597
1357,B1357,1.20089,1.20420,0.00331
1358,N1358,1.20089,1.18526,-0.01563
1359,B1359,1.20074,1.11876,-0.08197
1360,N1360,1.20074,1.12952,-0.07122
1361,B1361,1.20099,1.09232,-0.10867
1362,N1362,1.20099,1.10366,-0.09733
1363,B1363,1.20162,1.07304,-0.12857
1364,N1364,1.20070,1.07527,-0.12543
1365,B1365,1.20097,1.06150,-0.13947
1366,N1366,1.20016,1.06452,-0.13565
1367,B1367,1.20190,1.10608,-0.09582
1368,N1368,1.20049,1.09850,-0.10200
1369,B1369,1.20167,1.14966,-0.05201
1370,N1370,1.20080,1.14696,-0.05384
1371,B1371,1.20168,1.16748,-0.03420
1372,N1372,1.20137,1.15819,-0.04318
1373,B1373,1.20133,1.18704,-0.01429
1374,N1374,1.20133,1.18491,-0.01642
1375,B1375,1.20128,1.20927,0.00798
1376,N1376,1.20128,1.20647,0.00519
1377,B1377,1.20153,1.26532,0.06379
1378,N1378,1.20058,1.24723,0.04665
1379,B1379,1.20144,1.28328,0.08185
1380,N1380,1.20057,1.29241,0.09184
1381,B1381,1.20230,1.30823,0.10593
1382,N1382,1.20089,1.31539,0.11450
1383,B1383,1.20126,1.30681,0.10554
1384,N1384,1.20040,1.31698,0.11658
1385,B1385,1.20123,1.28185,0.08062
1386,N1386,1.19997,1.28279,0.08282
1387,B1387,1.20087,1.24245,0.04158
1388,N1388,1.19987,1.22892,0.02905
1389,B1389,1.20082,1.16033,-0.04049
1390,N1390,1.19982,1.17306,-0.02676
1391,B1391,1.20109,1.07425,-0.12683
1392,N1392,1.19983,1.09551,-0.10431
1393,B1393,1.20103,1.08010,-0.12093
1394,N1394,1.20016,1.08880,-0.11137
1395,B1395,1.20198,1.11032,-0.09166
1396,N1396,1.20057,1.12446,-0.07611
1397,B1397,1.20171,1.18452,-0.01719
1398,N1398,1.20090,1.19116,-0.00974
1399,B1399,1.20100,1.25067,0.04967
1400,N1400,1.20008,1.25892,0.05884
1401,B1401,1.20162,1.26683,0.06521
1402,N1402,1.20141,1.25624,0.05484
1403,B1403,1.20127,1.31629,0.11503
1404,N1404,1.20127,1.31934,0.11808
1405,B1405,1.20151,1.32881,0.12730
1406,N1406,1.20151,1.32772,0.12622
1407,B1407,1.20119,1.30837,0.10718
1408,N1408,1.20027,1.30616,0.10589
1409,B1409,1.20140,1.29736,0.09596
1410,N1410,1.20059,1.27855,0.07796
1411,B1411,1.20159,1.26937,0.06778
1412,N1412,1.20018,1.26725,0.06708
1413,B1413,1.20144,1.25220,0.05076
1414,N1414,1.20057,1.25359,0.05302
1415,B1415,1.20153,1.20134,-0.00019
1416,N1416,1.20058,1.20656,0.00598
1417,B1417,1.20128,1.15118,-0.05010
1418,N1418,1.20128,1.16415,-0.03713
1419,B1419,1.20133,1.12284,-0.07850
1420,N1420,1.20133,1.12179,-0.07954
1421,B1421,1.20168,1.09006,-0.11162
1422,N1422,1.20042,1.07742,-0.12299
1423,B1423,1.20167,1.04455,-0.15712
1424,N1424,1.20080,1.04358,-0.15723
1425,B1425,1.20190,1.07150,-0.13041
1426,N1426,1.20049,1.07579,-0.12470
1427,B1427,1.20097,1.13124,-0.06973
1428,N1428,1.20016,1.13012,-0.07004
1429,B1429,1.20162,1.14007,-0.06155
1430,N1430,1.20070,1.14179,-0.05892
1431,B1431,1.20099,1.16605,-0.03493
1432,N1432,1.20099,1.15853,-0.04245
1433,B1433,1.20074,1.19523,-0.00550
1434,N1434,1.20074,1.17761,-0.02312
1435,B1435,1.20089,1.23569,0.03480
1436,N1436,1.20089,1.21725,0.01636
1437,B1437,1.20143,1.27893,0.07751
1438,N1438,1.20051,1.28922,0.08871
1439,B1439,1.20128,1.30547,0.10419
1440,N1440,1.20047,1.29373,0.09326
1441,B1441,1.20140,1.32134,0.11994
1442,N1442,1.20059,1.32553,0.12493
1443,B1443,1.20119,1.29511,0.09392
1444,N1444,1.20027,1.27076,0.07049
1445,B1445,1.20151,1.25830,0.05679
1446,N1446,1.20151,1.25028,0.04877
1447,B1447,1.20127,1.20350,0.00223
1448,N1448,1.20127,1.19841,-0.00285
1449,B1449,1.20162,1.13861,-0.06301
1450,N1450,1.20141,1.14916,-0.05225
1451,B1451,1.20100,1.07735,-0.12365
1452,N1452,1.20008,1.10616,-0.09392
1453,B1453,1.20171,1.12057,-0.08114
1454,N1454,1.20090,1.11978,-0.08112
1455,B1455,1.20198,1.15933,-0.04266
1456,N1456,1.20057,1.17690,-0.02368
1457,B1457,1.20103,1.24108,0.04006
1458,N1458,1.20016,1.25109,0.05092
1459,B1459,1.20109,1.25631,0.05522
1460,N1460,1.19983,1.27297,0.07314
1461,B1461,1.20082,1.29080,0.08998
1462,N1462,1.20082,1.28428,0.08346
1463,B1463,1.20087,1.31602,0.11515
1464,N1464,1.20087,1.30663,0.10577
1465,B1465,1.20123,1.31514,0.11391
1466,N1466,1.19997,1.30966,0.10969
1467,B1467,1.20126,1.28992,0.08866
1468,N1468,1.20040,1.28364,0.08324
1469,B1469,1.20230,1.27007,0.06777
1470,N1470,1.20089,1.25681,0.05592
1471,B1471,1.20128,1.25128,0.05000
1472,N1472,1.20047,1.25680,0.05632
1473,B1473,1.20143,1.23337,0.03194
1474,N1474,1.20051,1.21921,0.01870
1475,B1475,1.20089,1.18802,-0.01287
1476,N1476,1.20089,1.17968,-0.02121
1477,B1477,1.20074,1.14462,-0.05611
1478,N1478,1.20074,1.12774,-0.07300
1479,B1479,1.20099,1.08364,-0.11735
1480,N1480,1.20099,1.08562,-0.11537
1481,B1481,1.20162,1.06967,-0.13195
1482,N1482,1.20070,1.07321,-0.12750
1483,B1483,1.20097,1.05210,-0.14888
1484,N1484,1.20016,1.06231,-0.13785
1485,B1485,1.20190,1.10814,-0.09376
1486,N1486,1.20049,1.09762,-0.10287
1487,B1487,1.20167,1.12453,-0.07714
1488,N1488,1.20080,1.12318,-0.07763
1489,B1489,1.20168,1.15543,-0.04625
1490,N1490,1.20042,1.14378,-0.05664
1491,B1491,1.20133,1.14746,-0.05387
1492,N1492,1.20133,1.13533,-0.06600
1493,B1493,1.20128,1.19601,-0.00528
1494,N1494,1.20128,1.19116,-0.01012
1495,B1495,1.20153,1.26707,0.06554
1496,N1496,1.20058,1.26890,0.06832
1497,B1497,1.20144,1.29732,0.09589
1498,N1498,1.20057,1.31336,0.11279
1499,B1499,1.20159,1.30700,0.10541
1500,N1500,1.20018,1.32469,0.12451
1501,B1501,1.20126,1.30048,0.09922
1502,N1502,1.20040,1.29081,0.09042
1503,B1503,1.20123,1.23315,0.03192
1504,N1504,1.20092,1.22620,0.02528
1505,B1505,1.20186,1.22000,0.01814
1506,N1506,1.20087,1.18874,-0.01212
1507,B1507,1.20082,1.16901,-0.03180
1508,N1508,1.20082,1.16829,-0.03252
1509,B1509,1.20109,1.12938,-0.07171
1510,N1510,1.20109,1.12995,-0.07114
1511,B1511,1.20103,1.10278,-0.09825
1512,N1512,1.20016,1.10756,-0.09260
1513,B1513,1.20198,1.16412,-0.03786
1514,N1514,1.20057,1.16974,-0.03084
1515,B1515,1.20171,1.21767,0.01596
1516,N1516,1.20090,1.22693,0.02603
1517,B1517,1.20100,1.27285,0.07185
1518,N1518,1.20008,1.27536,0.07527
1519,B1519,1.20162,1.29444,0.09282
1520,N1520,1.20141,1.31123,0.10982
1521,B1521,1.20127,1.31347,0.11221
1522,N1522,1.20127,1.31461,0.11335
1523,B1523,1.20151,1.30529,0.10378
1524,N1524,1.20151,1.28930,0.08780
1525,B1525,1.20119,1.30620,0.10501
1526,N1526,1.20119,1.29176,0.09057
1527,B1527,1.20140,1.26151,0.06011
1528,N1528,1.20059,1.26120,0.06061
1529,B1529,1.20159,1.25601,0.05442
1530,N1530,1.20018,1.26027,0.06010
1531,B1531,1.20144,1.23920,0.03776
1532,N1532,1.20057,1.24753,0.04697
1533,B1533,1.20153,1.19286,-0.00867
1534,N1534,1.20153,1.20086,-0.00068
1535,B1535,1.20128,1.14914,-0.05215
1536,N1536,1.20128,1.13144,-0.06984
1537,B1537,1.20133,1.09557,-0.10576
1538,N1538,1.20133,1.06352,-0.13782
1539,B1539,1.20168,1.08813,-0.11355
1540,N1540,1.20168,1.08181,-0.11986
1541,B1541,1.20167,1.05806,-0.14361
1542,N1542,1.20080,1.07369,-0.12711
1543,B1543,1.20190,1.07945,-0.12245
1544,N1544,1.20049,1.05187,-0.14863
1545,B1545,1.20097,1.09378,-0.10719
1546,N1546,1.20016,1.09018,-0.10999
1547,B1547,1.20162,1.13439,-0.06722
1548,N1548,1.20162,1.13555,-0.06607
1549,B1549,1.20099,1.14465,-0.05634
1550,N1550,1.20099,1.13192,-0.06907
1551,B1551,1.20074,1.15327,-0.04746
1552,N1552,1.20074,1.15235,-0.04838
1553,B1553,1.20089,1.23827,0.03738
1554,N1554,1.20089,1.22826,0.02737
1555,B1555,1.20143,1.28976,0.08834
1556,N1556,1.20143,1.27688,0.07545
1557,B1557,1.20128,1.32277,0.12149
1558,N1558,1.20047,1.33166,0.13119
1559,B1559,1.20230,1.34012,0.13782
1560,N1560,1.20089,1.35151,0.15062
1561,B1561,1.20119,1.25586,0.05467
1562,N1562,1.20119,1.23873,0.03754
1563,B1563,1.20151,1.18401,-0.01749
1564,N1564,1.20151,1.17608,-0.02543
1565,B1565,1.20127,1.18733,-0.01393
1566,N1566,1.20127,1.18730,-0.01396
1567,B1567,1.20162,1.14760,-0.05401
1568,N1568,1.20141,1.12839,-0.07302
1569,B1569,1.20100,1.09561,-0.10538
1570,N1570,1.20008,1.09809,-0.10200
1571,B1571,1.20171,1.14178,-0.05993
1572,N1572,1.20090,1.13042,-0.07049
1573,B1573,1.20198,1.20555,0.00356
1574,N1574,1.20057,1.20782,0.00724
1575,B1575,1.20103,1.25178,0.05075
1576,N1576,1.20016,1.28388,0.08371
1577,B1577,1.20109,1.30416,0.10307
1578,N1578,1.20109,1.30288,0.10179
1579,B1579,1.20082,1.31829,0.11747
1580,N1580,1.20082,1.31719,0.11637
1581,B1581,1.20087,1.29459,0.09373
1582,N1582,1.20087,1.28712,0.08626
1583,B1583,1.20123,1.28745,0.08622
1584,N1584,1.20123,1.26622,0.06499
1585,B1585,1.20126,1.26663,0.06537
1586,N1586,1.20040,1.27110,0.07071
1587,B1587,1.20230,1.26557,0.06327
1588,N1588,1.20089,1.27214,0.07125
1589,B1589,1.20128,1.25069,0.04941
1590,N1590,1.20047,1.23897,0.03850
1591,B1591,1.20143,1.22200,0.02058
1592,N1592,1.20143,1.20789,0.00647
1593,B1593,1.20110,1.16310,-0.03799
1594,N1594,1.20089,1.17038,-0.03051
1595,B1595,1.20074,1.08625,-0.11449
1596,N1596,1.20074,1.07835,-0.12238
1597,B1597,1.20099,1.06965,-0.13133
1598,N1598,1.20099,1.05848,-0.14251
1599,B1599,1.20162,1.08974,-0.11188
1600,N1600,1.20162,1.08289,-0.11873
1601,B1601,1.20097,1.07995,-0.12102
1602,N1602,1.20016,1.08319,-0.11697
1603,B1603,1.20190,1.05099,-0.15092
1604,N1604,1.20049,1.05705,-0.14344
1605,B1605,1.20167,1.11825,-0.08342
1606,N1606,1.20080,1.09812,-0.10268
1607,B1607,1.20168,1.11973,-0.08195
1608,N1608,1.20168,1.09351,-0.10816
1609,B1609,1.20133,1.15023,-0.05110
1610,N1610,1.20133,1.15414,-0.04719
1611,B1611,1.20128,1.19091,-0.01038
1612,N1612,1.20128,1.19717,-0.00411
1613,B1613,1.20153,1.25702,0.05548
1614,N1614,1.20153,1.26686,0.06533
1615,B1615,1.20144,1.28854,0.08710
1616,N1616,1.20057,1.30434,0.10377
1617,B1617,1.20159,1.35932,0.15773
1618,N1618,1.20018,1.35641,0.15624
1619,B1619,1.20140,1.32274,0.12134
1620,N1620,1.20059,1.31380,0.11321
1621,B1621,1.20123,1.18638,-0.01485
1622,N1622,1.19997,1.18163,-0.01835
1623,B1623,1.20087,1.19003,-0.01083
1624,N1624,1.19987,1.21399,0.01412
1625,B1625,1.20082,1.17105,-0.02977
1626,N1626,1.19982,1.22976,0.02993
1627,B1627,1.20109,1.08946,-0.11163
1628,N1628,1.19983,1.01173,-0.18809
1629,B1629,1.20103,1.12317,-0.07786
1630,N1630,1.20016,1.15953,-0.04063
1631,B1631,1.20198,1.16041,-0.04157
1632,N1632,1.20057,1.14542,-0.05515
1633,B1633,1.20171,1.26317,0.06146
1634,N1634,1.20090,1.34320,0.14230
1635,B1635,1.20100,1.31137,0.11038
1636,N1636,1.20008,1.39338,0.19330
1637,B1637,1.20141,1.31050,0.10909
1638,N1638,1.20043,1.31605,0.11562
1639,B1639,1.20127,1.31098,0.10971
1640,N1640,1.20027,1.31811,0.11785
1641,B1641,1.20151,1.24736,0.04585
1642,N1642,1.20053,1.21410,0.01357
1643,B1643,1.20119,1.27439,0.07321
1644,N1644,1.19987,1.33946,0.13959
1645,B1645,1.20140,1.28015,0.07875
1646,N1646,1.20059,1.31767,0.11708
1647,B1647,1.20092,1.27098,0.07006
1648,N1648,1.20018,1.34162,0.14144
1649,B1649,1.20144,1.22690,0.02547
1650,N1650,1.20057,1.27123,0.07066
1651,B1651,1.20153,1.20041,-0.00112
1652,N1652,1.20027,1.23442,0.03414
1653,B1653,1.20128,1.13206,-0.06923
1654,N1654,1.20029,1.17491,-0.02538
1655,B1655,1.20133,1.05948,-0.14185
1656,N1656,1.20034,1.04257,-0.15777
1657,B1657,1.20168,1.07095,-0.13072
1658,N1658,1.20042,1.10847,-0.09195
1659,B1659,1.20167,1.09729,-0.10438
1660,N1660,1.20080,1.14702,-0.05378
1661,B1661,1.20124,1.04086,-0.16038
1662,N1662,1.20049,0.96437,-0.23613
1663,B1663,1.20097,1.08909,-0.11188
1664,N1664,1.20016,1.17834,-0.02182
1665,B1665,1.20162,1.07258,-0.12903
1666,N1666,1.20030,1.03419,-0.16611
1667,B1667,1.20099,1.12911,-0.07187
1668,N1668,1.20001,1.19261,-0.00740
1669,B1669,1.20074,1.15393,-0.04681
1670,N1670,1.19974,1.16306,-0.03667
1671,B1671,1.20089,1.24062,0.03973
1672,N1672,1.19991,1.24186,0.04195
1673,B1673,1.20143,1.28009,0.07866
1674,N1674,1.20051,1.29215,0.09164
1675,B1675,1.20128,1.34305,0.14177
1676,N1676,1.19989,1.36523,0.16534
1677,B1677,1.20230,1.34771,0.14541
1678,N1678,1.20089,1.38271,0.18183
1679,B1679,1.20126,1.28832,0.08706
1680,N1680,1.20040,1.27642,0.07602
