time_ps,temperature_K,potential_kJ_mol,total_energy_kJ_mol,CAP_SOL_LJ_kJ_mol
42.45,298.712860107422,-766069.8125,-642753.5,26.936634063721
42.5,300.517272949219,-766159.375,-642098.1875,22.79642868042
42.55,298.371520996094,-765274.125,-642098.75,19.165420532227
42.6,299.670379638672,-765156.8125,-641445.25,18.867664337158
42.65,301.18017578125,-765056.125,-640721.25,17.253229141235
42.7,302.002014160156,-765283.9375,-640609.8125,17.43537902832
42.75,299.358215332031,-764342.0,-640759.25,16.603345870972
42.8,300.013702392578,-763843.75,-639990.4375,24.178262710571
42.85,298.862854003906,-764064.875,-640686.625,24.417221069336
42.9,300.996154785156,-765413.5625,-641154.625,22.57374382019
42.95,301.305389404297,-765409.125,-641022.5625,17.283390045166
43.0,300.180084228516,-765250.5625,-641328.5625,15.817907333374
43.05,299.050506591797,-765102.375,-641646.6875,19.461071014404
43.1,298.867126464844,-765413.1875,-642033.1875,18.343238830566
43.15,297.425964355469,-763627.75,-640842.6875,13.672981262207
43.2,301.775543212891,-764764.125,-640183.5,21.363243103027
43.25,299.495178222656,-764281.1875,-640641.9375,22.540489196777
43.3,297.542602539062,-764300.0,-641466.8125,22.30944442749
43.35,297.171875,-763586.0,-640905.875,16.957866668701
43.4,301.456573486328,-764777.0625,-640328.125,13.326247215271
43.45,300.120880126953,-764102.9375,-640205.375,12.037046432495
43.5,300.675109863281,-763481.25,-639354.875,13.585592269897
43.55,301.090454101562,-763446.5,-639148.6875,11.639558792114
43.6,299.649780273438,-762402.5,-638699.4375,9.129831314087
43.65,301.812408447266,-763767.75,-639171.875,10.513195037842
43.7,299.260009765625,-763317.625,-639775.4375,13.959305763245
43.75,300.133972167969,-763093.0,-639190.0,15.378872871399
43.8,301.229034423828,-763711.8125,-639356.75,13.211410522461
43.85,302.055877685547,-764214.5625,-639518.1875,12.315366744995
43.9,298.532379150391,-763933.8125,-640692.0,19.804019927979
43.95,299.161682128906,-763963.3125,-640461.75,13.301546096802
44.0,299.500366210938,-763701.75,-640060.375,12.572834014893
44.05,298.6953125,-763717.5625,-640408.5,17.841640472412
44.1,298.553131103516,-763041.25,-639790.875,17.358793258667
44.15,300.147430419922,-763256.3125,-639347.8125,13.616527557373
44.2,300.779205322266,-763457.8125,-639288.5,24.752593994141
44.25,302.147583007812,-763719.1875,-638984.9375,18.073476791382
44.3,298.406585693359,-763050.625,-639860.75,16.03729057312
44.35,298.786468505859,-763008.875,-639662.1875,15.850750923157
44.4,301.208282470703,-764289.0,-639942.5,15.824625968933
44.45,301.173004150391,-763884.0,-639552.0625,18.097217559814
44.5,298.066223144531,-763341.0,-640291.625,24.694919586182
44.55,299.197265625,-763211.3125,-639695.0625,18.918601989746
44.6,298.872467041016,-763551.5,-640169.3125,16.856624603271
44.65,300.639251708984,-763326.375,-639214.8125,16.480642318726
44.7,300.488006591797,-763098.5,-639049.375,13.23042678833
44.75,298.224426269531,-763016.5625,-639901.875,10.740619659424
44.8,299.214050292969,-763238.5,-639715.3125,8.459814071655
44.85,297.003021240234,-763072.625,-640462.1875,8.66174697876
44.9,300.031433105469,-764036.5,-640175.875,16.274988174438
44.95,300.031524658203,-764034.0625,-640173.375,15.302865982056
45.0,300.640380859375,-763801.8125,-639689.75,10.771549224854
45.05,300.01220703125,-763364.4375,-639511.75,10.37687587738
45.1,301.574981689453,-764154.25,-639656.375,13.22749042511
45.15,300.596099853516,-763795.625,-639701.875,10.951274871826
45.2,299.59912109375,-762584.375,-638902.1875,6.882464885712
45.25,300.001373291016,-762642.875,-638794.625,11.851500511169
45.3,299.950439453125,-761993.125,-638165.9375,16.710571289062
45.35,299.970123291016,-761646.5,-637811.1875,26.56111907959
45.4,299.621124267578,-762636.625,-638945.375,24.231786727905
45.45,300.15380859375,-763391.0,-639479.875,25.320606231689
45.5,299.167907714844,-762980.5625,-639476.375,23.98646736145
45.55,300.121856689453,-763473.3125,-639575.375,16.718416213989
45.6,299.716674804688,-763319.5625,-639588.875,17.354959487915
45.65,298.949493408203,-763428.6875,-640014.6875,20.413192749023
45.7,299.434020996094,-764398.625,-640784.625,16.067035675049
45.75,296.769470214844,-764143.6875,-641629.6875,20.401676177979
45.8,298.411590576172,-763984.5,-640792.5625,14.9747838974
45.85,296.569305419922,-763967.1875,-641535.8125,18.350242614746
45.9,299.50146484375,-764114.625,-640472.75,12.390602111816
45.95,299.898376464844,-763685.25,-639879.5625,7.981699943542
46.0,298.072143554688,-763093.125,-640041.3125,9.732490539551
46.05,298.865783691406,-762868.8125,-639489.375,7.904853343964
46.1,301.334899902344,-763941.875,-639543.125,6.94194984436
46.15,300.788452148438,-764203.125,-640030.0,8.468970298767
46.2,300.003234863281,-763795.3125,-639946.3125,11.440578460693
46.25,300.632629394531,-764477.1875,-640368.375,8.693004608154
46.3,298.928741455078,-763477.3125,-640071.875,10.271602630615
46.35,300.876312255859,-764362.4375,-640153.0,13.701306343079
46.4,299.372192382812,-763913.625,-640325.125,17.451393127441
46.45,301.180053710938,-764342.1875,-640007.375,16.460866928101
46.5,300.907043457031,-764223.25,-640001.125,17.149122238159
46.55,303.460388183594,-764144.625,-638868.4375,19.597751617432
46.6,301.334228515625,-763934.375,-639535.875,17.946998596191
46.65,299.529724121094,-763332.25,-639678.75,10.943714141846
46.7,299.099609375,-763171.6875,-639695.75,7.182968616486
46.75,301.821685791016,-763776.4375,-639176.75,10.580379486084
46.8,300.491577148438,-763233.0,-639182.375,10.866041183472
46.85,299.199432373047,-763276.9375,-639759.75,10.616677284241
46.9,299.382110595703,-763317.4375,-639724.875,9.617473602295
46.95,300.646850585938,-764017.3125,-639902.625,8.60195350647
47.0,301.079772949219,-764454.8125,-640161.375,9.389015197754
47.05,300.371856689453,-763691.5,-639690.3125,13.252986907959
47.1,299.247100830078,-764114.4375,-640577.625,15.843305587769
47.15,300.491851806641,-764784.125,-640733.4375,12.311706542969
47.2,298.737640380859,-763859.5625,-640533.0,16.522041320801
47.25,297.076477050781,-763670.9375,-641030.1875,14.874931335449
47.3,298.805938720703,-764593.875,-641239.125,15.700430870056
47.35,299.679962158203,-764679.75,-640964.1875,20.128952026367
47.4,298.490997314453,-763905.4375,-640680.75,16.877033233643
47.45,299.933471679688,-764723.4375,-640903.25,15.40317440033
47.5,299.836791992188,-764769.4375,-640989.125,20.001487731934
47.55,298.757568359375,-764887.0625,-641552.3125,14.659864425659
47.6,299.431488037109,-764689.1875,-641076.25,14.286489486694
47.65,298.076721191406,-764423.3125,-641369.625,15.42700958252
47.7,298.355346679688,-764331.625,-641162.9375,17.322040557861
47.75,299.133087158203,-763953.3125,-640463.5,17.669881820679
47.8,300.569641113281,-764306.125,-640223.3125,22.171035766602
47.85,299.975463867188,-764144.375,-640306.8125,14.593532562256
47.9,297.631896972656,-763036.5625,-640166.5,25.927690505981
47.95,297.893920898438,-763951.5625,-640973.375,18.394256591797
48.0,301.173187255859,-764985.5625,-640653.5625,13.49400138855
48.05,298.814910888672,-764177.9375,-640819.5,20.323040008545
48.1,298.7373046875,-763536.1875,-640209.8125,20.503429412842
48.15,300.195373535156,-763243.3125,-639315.0,18.222827911377
48.2,300.953063964844,-762935.8125,-638694.6875,22.698089599609
48.25,301.010070800781,-762589.5625,-638324.9375,25.327735900879
48.3,300.320861816406,-763744.1875,-639764.0625,26.561534881592
48.35,300.021942138672,-764126.75,-640270.0,16.341459274292
48.4,297.700317382812,-763602.25,-640703.9375,14.992775917053
48.45,298.065185546875,-763447.9375,-640399.0,13.507707595825
48.5,297.818817138672,-763849.875,-640902.625,18.174308776855
48.55,300.977844238281,-765241.25,-640989.875,16.84515953064
48.6,300.197204589844,-764359.75,-640430.6875,14.271052360535
48.65,298.416717529297,-764012.4375,-640818.375,14.551490783691
48.7,298.747711181641,-763704.6875,-640374.0,13.699216842651
48.75,298.334167480469,-763106.75,-639946.8125,15.520589828491
48.8,300.102294921875,-763587.5,-639697.625,18.836330413818
48.85,298.912414550781,-763234.375,-639835.6875,20.540010452271
48.9,298.650634765625,-763759.625,-640469.0,23.206750869751
48.95,300.562316894531,-764008.1875,-639928.375,17.864774703979
49.0,298.886688232422,-763174.375,-639786.3125,19.357414245605
49.05,299.454895019531,-763403.8125,-639781.1875,17.323678970337
49.1,297.458343505859,-763207.3125,-640408.9375,29.888271331787
49.15,302.396179199219,-764249.0625,-639412.1875,17.140119552612
49.2,302.211151123047,-764027.625,-639267.125,12.100917816162
49.25,300.131408691406,-764048.0,-640146.125,10.461940765381
49.3,298.908996582031,-764070.0,-640672.75,11.125876426697
49.35,299.443725585938,-764586.1875,-640968.1875,15.214826583862
49.4,300.473907470703,-765185.5,-641142.1875,15.970492362976
49.45,299.265716552734,-764697.5,-641153.0,14.910356521606
49.5,297.392547607422,-763999.0,-641227.75,16.674701690674
49.55,298.712371826172,-764067.4375,-640751.3125,10.08629989624
49.6,298.814056396484,-763426.0625,-640068.0,15.341382026672
49.65,299.319152832031,-763591.875,-640025.25,14.789662361145
49.7,300.287689208984,-763822.875,-639856.4375,12.156744003296
49.75,299.979125976562,-763861.875,-640022.8125,17.447063446045
49.8,299.324249267578,-763791.5,-640222.8125,24.021949768066
49.85,298.790100097656,-763334.9375,-639986.75,20.723693847656
49.9,299.252319335938,-763897.125,-640358.125,16.782814025879
49.95,300.0234375,-764221.8125,-640364.5,28.655616760254
50.0,299.319549560547,-762399.375,-638832.625,15.371711730957
