node_id,element,node_type,end,region,total_degree,B_neighbors,N_neighbors,H_neighbors,environment_signature
P:1278,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1279,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:128,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1280,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1281,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1282,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1283,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1284,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1285,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1286,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1287,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1288,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1289,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:129,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1290,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1291,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1292,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1293,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1294,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1295,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1296,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1297,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1298,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1299,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:13,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:130,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1300,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1301,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1302,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1303,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1304,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1305,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1306,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1307,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1308,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1309,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:131,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1310,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1311,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1312,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1313,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1314,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1315,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1316,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1317,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1318,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1319,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:132,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1320,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1321,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1322,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1323,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1324,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1325,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1326,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1327,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1328,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1329,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:133,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1330,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1331,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1332,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1333,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1334,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1335,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1336,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1337,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1338,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1339,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:134,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1340,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1341,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1342,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1343,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1344,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1345,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1346,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1347,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1348,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1349,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:135,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1350,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1351,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1352,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1353,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1354,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1355,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1356,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1357,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1358,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1359,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:136,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1360,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1361,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1362,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1363,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1364,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1365,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1366,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1367,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1368,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1369,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:137,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1370,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1371,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1372,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1373,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1374,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1375,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1376,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1377,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1378,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1379,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:138,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1380,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1381,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1382,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
P:1383,N,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,3,0,0,center=N|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=B:3|neighbor_types=PARENT_HBN:3
P:1384,B,PARENT_HBN,PARENT,PARENT_HBN_BULK_LIKE,3,0,3,0,center=B|type=PARENT_HBN|region=PARENT_HBN_BULK_LIKE|degree=3|neighbor_elements=N:3|neighbor_types=PARENT_HBN:3
