label,frame,timestep,time_from_first_frame_fs,pair_index,positive_atom_id,negative_atom_id,cutoff_A,contact_count,contact_fraction,minimum_distance_A
day008_fieldZ_replica01_0_to_20k,20,19000,950.0,8,107297,107298,6.0,2,6.669556807950112e-05,5.658404338629749
day008_fieldZ_replica01_0_to_20k,20,19000,950.0,9,107293,107294,6.0,2,6.669556807950112e-05,4.169725714000866
day008_fieldZ_replica01_0_to_20k,20,19000,950.0,10,107301,107302,6.0,1,3.334778403975056e-05,5.802139502804116
day008_fieldZ_replica01_0_to_20k,20,19000,950.0,11,107303,107304,6.0,2,6.669556807950112e-05,5.861165229713283
day008_fieldZ_replica01_0_to_20k,20,19000,950.0,12,107299,107300,6.0,0,0.0,8.548286836372537
day008_fieldZ_replica01_0_to_20k,21,20000,1000.0,1,107285,107286,6.0,0,0.0,7.686380429695109
day008_fieldZ_replica01_0_to_20k,21,20000,1000.0,2,107281,107282,6.0,0,0.0,6.836456270144643
day008_fieldZ_replica01_0_to_20k,21,20000,1000.0,3,107283,107284,6.0,2,6.669556807950112e-05,5.197833987345112
day008_fieldZ_replica01_0_to_20k,21,20000,1000.0,4,107291,107292,6.0,2,6.669556807950112e-05,4.605656463523956
day008_fieldZ_replica01_0_to_20k,21,20000,1000.0,5,107287,107288,6.0,2,6.669556807950112e-05,4.462940122833829
day008_fieldZ_replica01_0_to_20k,21,20000,1000.0,6,107289,107290,6.0,1,3.334778403975056e-05,5.9569619945546926
day008_fieldZ_replica01_0_to_20k,21,20000,1000.0,7,107295,107296,6.0,0,0.0,8.013773514393826
day008_fieldZ_replica01_0_to_20k,21,20000,1000.0,8,107297,107298,6.0,2,6.669556807950112e-05,5.580726109289004
day008_fieldZ_replica01_0_to_20k,21,20000,1000.0,9,107293,107294,6.0,1,3.334778403975056e-05,4.276080010944607
day008_fieldZ_replica01_0_to_20k,21,20000,1000.0,10,107301,107302,6.0,1,3.334778403975056e-05,5.680882456097821
day008_fieldZ_replica01_0_to_20k,21,20000,1000.0,11,107303,107304,6.0,2,6.669556807950112e-05,5.633858330664697
day008_fieldZ_replica01_0_to_20k,21,20000,1000.0,12,107299,107300,6.0,0,0.0,8.355591516709035
