edge_id,end,edge_type,source_node,target_node,source_element,target_element,length_nm,target_length_nm,deviation_nm,absolute_deviation_nm
E:1480,PARENT,PARENT_BN,P:986,P:987,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1481,PARENT,PARENT_BN,P:987,P:1044,N,B,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554
E:1482,PARENT,PARENT_BN,P:987,P:1046,N,B,0.14461673485458038,0.144973,-0.0003562651454196153,0.0003562651454196153
E:1483,PARENT,PARENT_BN,P:988,P:989,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1484,PARENT,PARENT_BN,P:989,P:1046,N,B,0.1446409347314931,0.144973,-0.00033206526850690365,0.00033206526850690365
E:1485,PARENT,PARENT_BN,P:989,P:1048,N,B,0.14442298985964805,0.144973,-0.000550010140351942,0.000550010140351942
E:1486,PARENT,PARENT_BN,P:990,P:991,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1487,PARENT,PARENT_BN,P:991,P:1048,N,B,0.14528936643815327,0.144973,0.00031636643815327603,0.00031636643815327603
E:1488,PARENT,PARENT_BN,P:991,P:1050,N,B,0.1446409347314931,0.144973,-0.00033206526850690365,0.00033206526850690365
E:1489,PARENT,PARENT_BN,P:992,P:993,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1490,PARENT,PARENT_BN,P:993,P:1050,N,B,0.14461673485458001,0.144973,-0.0003562651454199761,0.0003562651454199761
E:1491,PARENT,PARENT_BN,P:993,P:1052,N,B,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554
E:1492,PARENT,PARENT_BN,P:994,P:995,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1493,PARENT,PARENT_BN,P:995,P:1052,N,B,0.14483438818181277,0.144973,-0.00013861181818722312,0.00013861181818722312
E:1494,PARENT,PARENT_BN,P:995,P:1054,N,B,0.1443364125922496,0.144973,-0.000636587407750383,0.000636587407750383
E:1495,PARENT,PARENT_BN,P:996,P:997,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1496,PARENT,PARENT_BN,P:997,P:1054,N,B,0.14501379244747725,0.144973,4.0792447477261407e-05,4.0792447477261407e-05
E:1497,PARENT,PARENT_BN,P:997,P:1056,N,B,0.14439182802361086,0.144973,-0.0005811719763891277,0.0005811719763891277
E:1498,PARENT,PARENT_BN,P:998,P:999,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1499,PARENT,PARENT_BN,P:999,P:1056,N,B,0.14433987668000817,0.144973,-0.000633123319991824,0.000633123319991824
E:1500,PARENT,PARENT_BN,P:999,P:1058,N,B,0.1455369368923229,0.144973,0.0005639368923228971,0.0005639368923228971
E:1501,PARENT,PARENT_BN,P:1000,P:1001,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1502,PARENT,PARENT_BN,P:1001,P:1058,N,B,0.14483438818181293,0.144973,-0.0001386118181870566,0.0001386118181870566
E:1503,PARENT,PARENT_BN,P:1001,P:1060,N,B,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554
E:1504,PARENT,PARENT_BN,P:1002,P:1003,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1505,PARENT,PARENT_BN,P:1003,P:1060,N,B,0.14439182802361084,0.144973,-0.0005811719763891554,0.0005811719763891554
E:1506,PARENT,PARENT_BN,P:1003,P:1062,N,B,0.14477568856683093,0.144973,-0.00019731143316906175,0.00019731143316906175
E:1507,PARENT,PARENT_BN,P:1004,P:1005,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1508,PARENT,PARENT_BN,P:1005,P:1062,N,B,0.1443779761598008,0.144973,-0.0005950238401991881,0.0005950238401991881
E:1509,PARENT,PARENT_BN,P:1005,P:1064,N,B,0.1452446212429224,0.144973,0.0002716212429224041,0.0002716212429224041
E:1510,PARENT,PARENT_BN,P:1006,P:1007,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1511,PARENT,PARENT_BN,P:1007,P:1064,N,B,0.14477568856683093,0.144973,-0.00019731143316906175,0.00019731143316906175
E:1512,PARENT,PARENT_BN,P:1007,P:1066,N,B,0.14439182802361047,0.144973,-0.0005811719763895162,0.0005811719763895162
E:1513,PARENT,PARENT_BN,P:1008,P:1009,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1514,PARENT,PARENT_BN,P:1009,P:1066,N,B,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554
E:1515,PARENT,PARENT_BN,P:1009,P:1068,N,B,0.14483438818181293,0.144973,-0.0001386118181870566,0.0001386118181870566
E:1516,PARENT,PARENT_BN,P:1010,P:1011,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1517,PARENT,PARENT_BN,P:1011,P:1068,N,B,0.14481022063376636,0.144973,-0.00016277936623362854,0.00016277936623362854
E:1518,PARENT,PARENT_BN,P:1011,P:1070,N,B,0.145013792447477,0.144973,4.0792447477011606e-05,4.0792447477011606e-05
E:1519,PARENT,PARENT_BN,P:1012,P:1013,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1520,PARENT,PARENT_BN,P:1013,P:1070,N,B,0.14377760604489156,0.144973,-0.0011953939551084258,0.0011953939551084258
E:1521,PARENT,PARENT_BN,P:1013,P:1072,N,B,0.145013792447477,0.144973,4.0792447477011606e-05,4.0792447477011606e-05
E:1522,PARENT,PARENT_BN,P:1014,P:1015,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1523,PARENT,PARENT_BN,P:1015,P:1072,N,B,0.14481022063376636,0.144973,-0.00016277936623362854,0.00016277936623362854
E:1524,PARENT,PARENT_BN,P:1015,P:1074,N,B,0.14483438818181293,0.144973,-0.0001386118181870566,0.0001386118181870566
E:1525,PARENT,PARENT_BN,P:1016,P:1017,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1526,PARENT,PARENT_BN,P:1017,P:1074,N,B,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554
E:1527,PARENT,PARENT_BN,P:1017,P:1076,N,B,0.14439182802361047,0.144973,-0.0005811719763895162,0.0005811719763895162
E:1528,PARENT,PARENT_BN,P:1018,P:1019,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1529,PARENT,PARENT_BN,P:1019,P:1076,N,B,0.14477568856683093,0.144973,-0.00019731143316906175,0.00019731143316906175
E:1530,PARENT,PARENT_BN,P:1019,P:1078,N,B,0.1452446212429224,0.144973,0.0002716212429224041,0.0002716212429224041
E:1531,PARENT,PARENT_BN,P:1020,P:1021,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1532,PARENT,PARENT_BN,P:1021,P:1080,N,B,0.14489306401619112,0.144973,-7.99359838088709e-05,7.99359838088709e-05
E:1533,PARENT,PARENT_BN,P:1021,P:1138,N,B,0.14527560015363924,0.144973,0.0003026001536392542,0.0003026001536392542
E:1534,PARENT,PARENT_BN,P:1022,P:1023,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1535,PARENT,PARENT_BN,P:1023,P:1080,N,B,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05
E:1536,PARENT,PARENT_BN,P:1023,P:1082,N,B,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778
E:1537,PARENT,PARENT_BN,P:1024,P:1025,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1538,PARENT,PARENT_BN,P:1025,P:1082,N,B,0.14603424255975045,0.144973,0.0010612425597504582,0.0010612425597504582
E:1539,PARENT,PARENT_BN,P:1025,P:1084,N,B,0.14484129245487978,0.144973,-0.00013170754512020766,0.00013170754512020766
E:1540,PARENT,PARENT_BN,P:1026,P:1027,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1541,PARENT,PARENT_BN,P:1027,P:1084,N,B,0.14489306401619115,0.144973,-7.993598380884315e-05,7.993598380884315e-05
E:1542,PARENT,PARENT_BN,P:1027,P:1086,N,B,0.14551288602732082,0.144973,0.0005398860273208295,0.0005398860273208295
E:1543,PARENT,PARENT_BN,P:1028,P:1029,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1544,PARENT,PARENT_BN,P:1029,P:1086,N,B,0.1448378403594867,0.144973,-0.0001351596405132771,0.0001351596405132771
E:1545,PARENT,PARENT_BN,P:1029,P:1088,N,B,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126
E:1546,PARENT,PARENT_BN,P:1030,P:1031,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1547,PARENT,PARENT_BN,P:1031,P:1088,N,B,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05
E:1548,PARENT,PARENT_BN,P:1031,P:1090,N,B,0.14511719401917866,0.144973,0.0001441940191786728,0.0001441940191786728
E:1549,PARENT,PARENT_BN,P:1032,P:1033,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1550,PARENT,PARENT_BN,P:1033,P:1090,N,B,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326
E:1551,PARENT,PARENT_BN,P:1033,P:1092,N,B,0.14578751661236306,0.144973,0.0008145166123630643,0.0008145166123630643
E:1552,PARENT,PARENT_BN,P:1034,P:1035,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1553,PARENT,PARENT_BN,P:1035,P:1092,N,B,0.14492411807563313,0.144973,-4.888192436686145e-05,4.888192436686145e-05
E:1554,PARENT,PARENT_BN,P:1035,P:1094,N,B,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326
E:1555,PARENT,PARENT_BN,P:1036,P:1037,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1556,PARENT,PARENT_BN,P:1037,P:1094,N,B,0.14511719401917905,0.144973,0.00014419401917906138,0.00014419401917906138
E:1557,PARENT,PARENT_BN,P:1037,P:1096,N,B,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05
E:1558,PARENT,PARENT_BN,P:1038,P:1039,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1559,PARENT,PARENT_BN,P:1039,P:1096,N,B,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126
E:1560,PARENT,PARENT_BN,P:1039,P:1098,N,B,0.14556441872930362,0.144973,0.0005914187293036277,0.0005914187293036277
E:1561,PARENT,PARENT_BN,P:1040,P:1041,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1562,PARENT,PARENT_BN,P:1041,P:1098,N,B,0.14484129245488003,0.144973,-0.00013170754511995786,0.00013170754511995786
E:1563,PARENT,PARENT_BN,P:1041,P:1100,N,B,0.14550257729676147,0.144973,0.0005295772967614798,0.0005295772967614798
E:1564,PARENT,PARENT_BN,P:1042,P:1043,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1565,PARENT,PARENT_BN,P:1043,P:1100,N,B,0.14484129245488003,0.144973,-0.00013170754511995786,0.00013170754511995786
E:1566,PARENT,PARENT_BN,P:1043,P:1102,N,B,0.14556441872930362,0.144973,0.0005914187293036277,0.0005914187293036277
E:1567,PARENT,PARENT_BN,P:1044,P:1045,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1568,PARENT,PARENT_BN,P:1045,P:1102,N,B,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126
E:1569,PARENT,PARENT_BN,P:1045,P:1104,N,B,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05
E:1570,PARENT,PARENT_BN,P:1046,P:1047,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1571,PARENT,PARENT_BN,P:1047,P:1104,N,B,0.14511719401917905,0.144973,0.00014419401917906138,0.00014419401917906138
E:1572,PARENT,PARENT_BN,P:1047,P:1106,N,B,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326
E:1573,PARENT,PARENT_BN,P:1048,P:1049,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1574,PARENT,PARENT_BN,P:1049,P:1106,N,B,0.14492411807563313,0.144973,-4.888192436686145e-05,4.888192436686145e-05
E:1575,PARENT,PARENT_BN,P:1049,P:1108,N,B,0.14578751661236306,0.144973,0.0008145166123630643,0.0008145166123630643
E:1576,PARENT,PARENT_BN,P:1050,P:1051,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1577,PARENT,PARENT_BN,P:1051,P:1108,N,B,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326
E:1578,PARENT,PARENT_BN,P:1051,P:1110,N,B,0.14511719401917866,0.144973,0.0001441940191786728,0.0001441940191786728
E:1579,PARENT,PARENT_BN,P:1052,P:1053,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1580,PARENT,PARENT_BN,P:1053,P:1110,N,B,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05
E:1581,PARENT,PARENT_BN,P:1053,P:1112,N,B,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126
E:1582,PARENT,PARENT_BN,P:1054,P:1055,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1583,PARENT,PARENT_BN,P:1055,P:1112,N,B,0.1448378403594867,0.144973,-0.0001351596405132771,0.0001351596405132771
E:1584,PARENT,PARENT_BN,P:1055,P:1114,N,B,0.14551288602732082,0.144973,0.0005398860273208295,0.0005398860273208295
E:1585,PARENT,PARENT_BN,P:1056,P:1057,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1586,PARENT,PARENT_BN,P:1057,P:1114,N,B,0.14489306401619115,0.144973,-7.993598380884315e-05,7.993598380884315e-05
E:1587,PARENT,PARENT_BN,P:1057,P:1116,N,B,0.14484129245487978,0.144973,-0.00013170754512020766,0.00013170754512020766
E:1588,PARENT,PARENT_BN,P:1058,P:1059,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1589,PARENT,PARENT_BN,P:1059,P:1116,N,B,0.14603424255975045,0.144973,0.0010612425597504582,0.0010612425597504582
E:1590,PARENT,PARENT_BN,P:1059,P:1118,N,B,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778
E:1591,PARENT,PARENT_BN,P:1060,P:1061,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1592,PARENT,PARENT_BN,P:1061,P:1118,N,B,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05
E:1593,PARENT,PARENT_BN,P:1061,P:1120,N,B,0.14489306401619112,0.144973,-7.99359838088709e-05,7.99359838088709e-05
E:1594,PARENT,PARENT_BN,P:1062,P:1063,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1595,PARENT,PARENT_BN,P:1063,P:1120,N,B,0.14527560015363924,0.144973,0.0003026001536392542,0.0003026001536392542
E:1596,PARENT,PARENT_BN,P:1063,P:1122,N,B,0.1448792600754161,0.144973,-9.373992458389102e-05,9.373992458389102e-05
E:1597,PARENT,PARENT_BN,P:1064,P:1065,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1598,PARENT,PARENT_BN,P:1065,P:1122,N,B,0.14574292435655337,0.144973,0.0007699243565533753,0.0007699243565533753
E:1599,PARENT,PARENT_BN,P:1065,P:1124,N,B,0.14527560015363924,0.144973,0.0003026001536392542,0.0003026001536392542
E:1600,PARENT,PARENT_BN,P:1066,P:1067,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1601,PARENT,PARENT_BN,P:1067,P:1124,N,B,0.14489306401619076,0.144973,-7.993598380923173e-05,7.993598380923173e-05
E:1602,PARENT,PARENT_BN,P:1067,P:1126,N,B,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05
E:1603,PARENT,PARENT_BN,P:1068,P:1069,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1604,PARENT,PARENT_BN,P:1069,P:1126,N,B,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778
E:1605,PARENT,PARENT_BN,P:1069,P:1128,N,B,0.14531001341958558,0.144973,0.0003370134195855856,0.0003370134195855856
E:1606,PARENT,PARENT_BN,P:1070,P:1071,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1607,PARENT,PARENT_BN,P:1071,P:1128,N,B,0.1455128860273206,0.144973,0.0005398860273206074,0.0005398860273206074
E:1608,PARENT,PARENT_BN,P:1071,P:1130,N,B,0.14428097587693287,0.144973,-0.0006920241230671254,0.0006920241230671254
E:1609,PARENT,PARENT_BN,P:1072,P:1073,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1610,PARENT,PARENT_BN,P:1073,P:1130,N,B,0.1455128860273206,0.144973,0.0005398860273206074,0.0005398860273206074
E:1611,PARENT,PARENT_BN,P:1073,P:1132,N,B,0.14531001341958558,0.144973,0.0003370134195855856,0.0003370134195855856
E:1612,PARENT,PARENT_BN,P:1074,P:1075,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1613,PARENT,PARENT_BN,P:1075,P:1132,N,B,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778
E:1614,PARENT,PARENT_BN,P:1075,P:1134,N,B,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05
E:1615,PARENT,PARENT_BN,P:1076,P:1077,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1616,PARENT,PARENT_BN,P:1077,P:1134,N,B,0.14489306401619076,0.144973,-7.993598380923173e-05,7.993598380923173e-05
E:1617,PARENT,PARENT_BN,P:1077,P:1136,N,B,0.14527560015363924,0.144973,0.0003026001536392542,0.0003026001536392542
E:1618,PARENT,PARENT_BN,P:1078,P:1079,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1619,PARENT,PARENT_BN,P:1079,P:1136,N,B,0.14574292435655337,0.144973,0.0007699243565533753,0.0007699243565533753
E:1620,PARENT,PARENT_BN,P:1079,P:1138,N,B,0.1448792600754161,0.144973,-9.373992458389102e-05,9.373992458389102e-05
E:1621,PARENT,PARENT_BN,P:1080,P:1081,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1622,PARENT,PARENT_BN,P:1081,P:1140,N,B,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05
E:1623,PARENT,PARENT_BN,P:1081,P:1198,N,B,0.14489306401619112,0.144973,-7.99359838088709e-05,7.99359838088709e-05
E:1624,PARENT,PARENT_BN,P:1082,P:1083,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1625,PARENT,PARENT_BN,P:1083,P:1140,N,B,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778
E:1626,PARENT,PARENT_BN,P:1083,P:1142,N,B,0.14603424255975045,0.144973,0.0010612425597504582,0.0010612425597504582
E:1627,PARENT,PARENT_BN,P:1084,P:1085,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1628,PARENT,PARENT_BN,P:1085,P:1142,N,B,0.14484129245487978,0.144973,-0.00013170754512020766,0.00013170754512020766
E:1629,PARENT,PARENT_BN,P:1085,P:1144,N,B,0.14489306401619115,0.144973,-7.993598380884315e-05,7.993598380884315e-05
E:1630,PARENT,PARENT_BN,P:1086,P:1087,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1631,PARENT,PARENT_BN,P:1087,P:1144,N,B,0.14551288602732082,0.144973,0.0005398860273208295,0.0005398860273208295
E:1632,PARENT,PARENT_BN,P:1087,P:1146,N,B,0.1448378403594867,0.144973,-0.0001351596405132771,0.0001351596405132771
E:1633,PARENT,PARENT_BN,P:1088,P:1089,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1634,PARENT,PARENT_BN,P:1089,P:1146,N,B,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126
E:1635,PARENT,PARENT_BN,P:1089,P:1148,N,B,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05
E:1636,PARENT,PARENT_BN,P:1090,P:1091,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1637,PARENT,PARENT_BN,P:1091,P:1148,N,B,0.14511719401917866,0.144973,0.0001441940191786728,0.0001441940191786728
E:1638,PARENT,PARENT_BN,P:1091,P:1150,N,B,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326
E:1639,PARENT,PARENT_BN,P:1092,P:1093,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1640,PARENT,PARENT_BN,P:1093,P:1150,N,B,0.14578751661236306,0.144973,0.0008145166123630643,0.0008145166123630643
E:1641,PARENT,PARENT_BN,P:1093,P:1152,N,B,0.14492411807563313,0.144973,-4.888192436686145e-05,4.888192436686145e-05
E:1642,PARENT,PARENT_BN,P:1094,P:1095,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1643,PARENT,PARENT_BN,P:1095,P:1152,N,B,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326
E:1644,PARENT,PARENT_BN,P:1095,P:1154,N,B,0.14511719401917905,0.144973,0.00014419401917906138,0.00014419401917906138
E:1645,PARENT,PARENT_BN,P:1096,P:1097,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1646,PARENT,PARENT_BN,P:1097,P:1154,N,B,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05
E:1647,PARENT,PARENT_BN,P:1097,P:1156,N,B,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126
E:1648,PARENT,PARENT_BN,P:1098,P:1099,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1649,PARENT,PARENT_BN,P:1099,P:1156,N,B,0.14556441872930362,0.144973,0.0005914187293036277,0.0005914187293036277
E:1650,PARENT,PARENT_BN,P:1099,P:1158,N,B,0.14484129245488003,0.144973,-0.00013170754511995786,0.00013170754511995786
E:1651,PARENT,PARENT_BN,P:1100,P:1101,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1652,PARENT,PARENT_BN,P:1101,P:1158,N,B,0.14550257729676147,0.144973,0.0005295772967614798,0.0005295772967614798
E:1653,PARENT,PARENT_BN,P:1101,P:1160,N,B,0.14484129245488003,0.144973,-0.00013170754511995786,0.00013170754511995786
E:1654,PARENT,PARENT_BN,P:1102,P:1103,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1655,PARENT,PARENT_BN,P:1103,P:1160,N,B,0.14556441872930362,0.144973,0.0005914187293036277,0.0005914187293036277
E:1656,PARENT,PARENT_BN,P:1103,P:1162,N,B,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126
E:1657,PARENT,PARENT_BN,P:1104,P:1105,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1658,PARENT,PARENT_BN,P:1105,P:1162,N,B,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05
E:1659,PARENT,PARENT_BN,P:1105,P:1164,N,B,0.14511719401917905,0.144973,0.00014419401917906138,0.00014419401917906138
E:1660,PARENT,PARENT_BN,P:1106,P:1107,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1661,PARENT,PARENT_BN,P:1107,P:1164,N,B,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326
E:1662,PARENT,PARENT_BN,P:1107,P:1166,N,B,0.14492411807563313,0.144973,-4.888192436686145e-05,4.888192436686145e-05
E:1663,PARENT,PARENT_BN,P:1108,P:1109,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1664,PARENT,PARENT_BN,P:1109,P:1166,N,B,0.14578751661236306,0.144973,0.0008145166123630643,0.0008145166123630643
E:1665,PARENT,PARENT_BN,P:1109,P:1168,N,B,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326
E:1666,PARENT,PARENT_BN,P:1110,P:1111,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1667,PARENT,PARENT_BN,P:1111,P:1168,N,B,0.14511719401917866,0.144973,0.0001441940191786728,0.0001441940191786728
E:1668,PARENT,PARENT_BN,P:1111,P:1170,N,B,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05
E:1669,PARENT,PARENT_BN,P:1112,P:1113,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1670,PARENT,PARENT_BN,P:1113,P:1170,N,B,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126
E:1671,PARENT,PARENT_BN,P:1113,P:1172,N,B,0.1448378403594867,0.144973,-0.0001351596405132771,0.0001351596405132771
E:1672,PARENT,PARENT_BN,P:1114,P:1115,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1673,PARENT,PARENT_BN,P:1115,P:1172,N,B,0.14551288602732082,0.144973,0.0005398860273208295,0.0005398860273208295
E:1674,PARENT,PARENT_BN,P:1115,P:1174,N,B,0.14489306401619115,0.144973,-7.993598380884315e-05,7.993598380884315e-05
E:1675,PARENT,PARENT_BN,P:1116,P:1117,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1676,PARENT,PARENT_BN,P:1117,P:1174,N,B,0.14484129245487978,0.144973,-0.00013170754512020766,0.00013170754512020766
E:1677,PARENT,PARENT_BN,P:1117,P:1176,N,B,0.14603424255975045,0.144973,0.0010612425597504582,0.0010612425597504582
E:1678,PARENT,PARENT_BN,P:1118,P:1119,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1679,PARENT,PARENT_BN,P:1119,P:1176,N,B,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778
E:1680,PARENT,PARENT_BN,P:1119,P:1178,N,B,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05
E:1681,PARENT,PARENT_BN,P:1120,P:1121,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
E:1682,PARENT,PARENT_BN,P:1121,P:1178,N,B,0.14489306401619112,0.144973,-7.99359838088709e-05,7.99359838088709e-05
E:1683,PARENT,PARENT_BN,P:1121,P:1180,N,B,0.14527560015363924,0.144973,0.0003026001536392542,0.0003026001536392542
E:1684,PARENT,PARENT_BN,P:1122,P:1123,B,N,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05
