frame,time_ps,site,root,family,is_bright_root,energy_au,state_energy_eV,table_energy_eV,energy_cm1,wavelength_nm,fosc,D2_au2,DX_au,DY_au,DZ_au,dipole_magnitude_au,reconstructed_D2_au2,D2_absolute_error,reconstructed_fosc,fosc_absolute_error,table_state_energy_difference_eV,carbon_centroid_x_A,carbon_centroid_y_A,carbon_centroid_z_A,source_output
8,40.0,PYR2,2,bright_like,True,0.149902,4.079,4.079034,32899.6,304.0,0.501966286,5.02295,-0.23353,-2.22899,0.00046,2.2411938782711327,5.0229328926,1.7107399999716222e-05,0.5019668339333333,5.479333332614189e-07,3.400000000031156e-05,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame008_PYR2_embedding/frame008_PYR2_embedding.out
8,40.0,PYR3,1,alternate_like,False,0.147272,4.007,4.007472,32322.4,309.4,0.017981471,0.18315,-0.42123,0.04177,-0.063,0.4279602785306132,0.18314844579999998,1.5542000000312584e-06,0.0179819112,4.402000000000572e-07,0.00047200000000025,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame008_PYR3_embedding/frame008_PYR3_embedding.out
8,40.0,PYR3,2,bright_like,True,0.149674,4.073,4.072836,32849.6,304.4,0.491495921,4.92567,2.2032,-0.23571,-0.12664,2.219385049963165,4.925687133699999,1.713369999922776e-05,0.49149648772,5.667199999837003e-07,0.00016400000000071913,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame008_PYR3_embedding/frame008_PYR3_embedding.out
8,40.0,PYR4,1,alternate_like,False,0.147745,4.02,4.020355,32426.4,308.4,0.016727833,0.16983,-0.03677,-0.35516,0.20576,0.41210435571587933,0.16982783609999996,2.1639000000461817e-06,0.0167276889,1.4410000000186773e-07,0.00035500000000077137,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame008_PYR4_embedding/frame008_PYR4_embedding.out
8,40.0,PYR4,2,bright_like,True,0.150367,4.092,4.091707,33001.8,303.0,0.503082331,5.01853,0.23056,2.22712,-0.07298,2.2402075796675627,5.0185474884,1.748840000015406e-05,0.5030808670066667,1.4639933333393529e-06,0.00029299999999921056,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame008_PYR4_embedding/frame008_PYR4_embedding.out
8,40.0,PYR5,1,bright_like,True,0.139381,3.793,3.79276,30590.7,326.9,0.655883767,7.05852,2.64001,-0.26283,0.1407,2.6567875338460922,7.0585288990000015,8.899000001783008e-06,0.65588238408,1.38291999995932e-06,0.00024000000000024002,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame008_PYR5_embedding/frame008_PYR5_embedding.out
8,40.0,PYR5,2,alternate_like,False,0.142272,3.871,3.871416,31225.1,320.3,0.024370445,0.25694,0.38259,-0.04272,-0.32977,0.506892493532899,0.2569483594,8.359399999990913e-06,0.02437024512,1.9987999999929174e-07,0.00041599999999997195,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame008_PYR5_embedding/frame008_PYR5_embedding.out
9,45.0,PYR2,1,alternate_like,False,0.14761,4.017,4.016662,32396.6,308.7,0.008133955,0.08266,-0.0216,-0.20932,-0.1959,0.28750652166516155,0.0826582324,1.767599999993874e-06,0.008134295066666665,3.4006666666495933e-07,0.0003380000000001715,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame009_PYR2_embedding/frame009_PYR2_embedding.out
9,45.0,PYR2,2,bright_like,True,0.150468,4.094,4.094429,33023.8,302.8,0.503201742,5.01638,-0.22517,-2.22823,0.02622,2.2397276620160764,5.0163979502,1.795020000017189e-05,0.5032031105599999,1.3685599998813913e-06,0.0004289999999995686,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame009_PYR2_embedding/frame009_PYR2_embedding.out
9,45.0,PYR3,1,alternate_like,False,0.147067,4.002,4.001903,32277.5,309.8,0.004027262,0.04108,-0.09092,0.01084,-0.18081,0.2026820169625317,0.0410762081,3.791900000001125e-06,0.004027674906666666,4.1290666666620596e-07,9.699999999934761e-05,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame009_PYR3_embedding/frame009_PYR3_embedding.out
9,45.0,PYR3,2,bright_like,True,0.149743,4.075,4.074724,32864.9,304.3,0.514855013,5.15737,-2.2576,0.23421,0.07593,2.2709843680659714,5.157377449,7.4489999999372e-06,0.5148533706066666,1.6423933334452911e-06,0.00027600000000038705,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame009_PYR3_embedding/frame009_PYR3_embedding.out
9,45.0,PYR4,1,alternate_like,False,0.147699,4.019,4.019083,32416.1,308.5,0.025502917,0.259,0.03493,0.40713,-0.30337,0.5089204259999789,0.2590082987,8.298699999964576e-06,0.025502694,2.2300000000058384e-07,8.300000000005525e-05,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame009_PYR4_embedding/frame009_PYR4_embedding.out
9,45.0,PYR4,2,bright_like,True,0.149922,4.08,4.079578,32904.0,303.9,0.510873621,5.1114,-0.22654,-2.24781,0.08616,2.2608405516533003,5.111393713299999,6.286700000579515e-06,0.5108742072,5.861999999856593e-07,0.0004220000000003665,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame009_PYR4_embedding/frame009_PYR4_embedding.out
9,45.0,PYR5,1,bright_like,True,0.137822,3.75,3.750334,30248.5,330.6,0.62317919,6.78242,-2.58992,0.25612,-0.09556,2.604307969499767,6.782414774400001,5.225599998937014e-06,0.6231777928266666,1.3971733333617564e-06,0.0003340000000000565,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame009_PYR5_embedding/frame009_PYR5_embedding.out
9,45.0,PYR5,2,alternate_like,False,0.141118,3.84,3.840028,30971.9,322.9,0.01299225,0.1381,0.08339,-0.00448,0.36211,0.3716180835212409,0.1380976146,2.3853999999989828e-06,0.012992263866666666,1.386666666561287e-08,2.800000000036107e-05,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame009_PYR5_embedding/frame009_PYR5_embedding.out
10,50.0,PYR2,1,alternate_like,False,0.146916,3.998,3.997789,32244.3,310.1,0.008701298,0.08884,0.03178,0.27346,-0.11423,0.2980603965641863,0.0888388329,1.1671000000046394e-06,0.00870134496,4.6959999999707236e-08,0.00021100000000018326,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame010_PYR2_embedding/frame010_PYR2_embedding.out
10,50.0,PYR2,2,bright_like,True,0.149913,4.079,4.079333,32902.0,303.9,0.503064953,5.03358,0.23649,2.23105,0.00809,2.2435641287915082,5.033577070700001,2.9292999990104818e-06,0.5030660523599999,1.0993599999231662e-06,0.0003330000000003608,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame010_PYR2_embedding/frame010_PYR2_embedding.out
10,50.0,PYR3,1,alternate_like,False,0.146854,3.996,3.996096,32230.7,310.3,0.004807113,0.0491,0.14035,-0.01408,-0.17089,0.22158519806160337,0.049099761,2.3899999999910104e-07,0.004807020933333333,9.206666666712604e-08,9.600000000009601e-05,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame010_PYR3_embedding/frame010_PYR3_embedding.out
10,50.0,PYR3,2,bright_like,True,0.149399,4.065,4.065366,32789.4,305.0,0.507950168,5.09992,2.24554,-0.23206,-0.06011,2.2583002457600716,5.099914947300001,5.0526999988420584e-06,0.5079486320533333,1.5359466667419497e-06,0.0003659999999996444,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame010_PYR3_embedding/frame010_PYR3_embedding.out
10,50.0,PYR4,1,alternate_like,False,0.147729,4.02,4.0199,32422.7,308.4,0.013226282,0.1343,-0.04049,-0.30951,-0.19198,0.3664696440361739,0.13429220060000002,7.799399999980361e-06,0.013226669799999998,3.87799999997801e-07,9.999999999976694e-05,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame010_PYR4_embedding/frame010_PYR4_embedding.out
10,50.0,PYR4,2,bright_like,True,0.150624,4.099,4.098679,33058.1,302.5,0.501788253,4.99711,-0.23615,-2.21948,0.12355,2.235421660447979,4.9971228953999995,1.289539999937972e-05,0.50178979776,1.5447600000273454e-06,0.0003210000000004598,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame010_PYR4_embedding/frame010_PYR4_embedding.out
10,50.0,PYR5,1,bright_like,True,0.139305,3.791,3.790672,30573.8,327.1,0.663968719,7.14946,-2.65708,0.26541,-0.13761,2.673847415242687,7.149453106600001,6.89339999926375e-06,0.6639703502000001,1.6312000000739957e-06,0.000328000000000106,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame010_PYR5_embedding/frame010_PYR5_embedding.out
10,50.0,PYR5,2,alternate_like,False,0.141802,3.859,3.858622,31121.9,321.3,0.010302342,0.10898,-0.10204,0.01213,0.31372,0.3301211898682058,0.1089795369,4.630999999866159e-07,0.010302387973333334,4.5973333332935407e-08,0.00037799999999998946,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame010_PYR5_embedding/frame010_PYR5_embedding.out
11,55.0,PYR2,1,alternate_like,False,0.147286,4.008,4.007865,32325.6,309.4,0.014138215,0.14399,0.03762,0.3535,-0.1327,0.3794601428345275,0.14398680439999997,3.195600000033272e-06,0.014138474093333334,2.5909333333309914e-07,0.00013500000000021828,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame011_PYR2_embedding/frame011_PYR2_embedding.out
11,55.0,PYR2,2,bright_like,True,0.15059,4.098,4.097775,33050.8,302.6,0.495368741,4.93426,0.2283,2.20948,0.01874,2.221319427727584,4.934273948,1.3948000000318928e-05,0.49536680893333335,1.932066666654464e-06,0.00022499999999947562,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame011_PYR2_embedding/frame011_PYR2_embedding.out
11,55.0,PYR3,1,alternate_like,False,0.14621,3.979,3.978581,32089.4,311.6,0.007325384,0.07515,-0.15862,0.01852,-0.22282,0.274135003237456,0.0751520472,2.0472000000076873e-06,0.007325120999999999,2.6300000000121365e-07,0.0004189999999999472,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame011_PYR3_embedding/frame011_PYR3_embedding.out
11,55.0,PYR3,2,bright_like,True,0.149609,4.071,4.071067,32835.4,304.5,0.504426624,5.05745,2.23464,-0.23292,-0.09784,2.248877497775279,5.0574403216000015,9.678399998769294e-06,0.5044266913666666,6.736666657847223e-08,6.700000000048334e-05,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame011_PYR3_embedding/frame011_PYR3_embedding.out
11,55.0,PYR4,1,alternate_like,False,0.147596,4.016,4.016285,32393.5,308.7,0.004866256,0.04946,-0.01282,-0.09524,-0.20055,0.22239604313026795,0.0494553125,4.687499999996014e-06,0.004866732106666666,4.761066666660735e-07,0.0002849999999998687,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame011_PYR4_embedding/frame011_PYR4_embedding.out
11,55.0,PYR4,2,bright_like,True,0.150292,4.09,4.089644,32985.2,303.2,0.518575837,5.1757,0.2346,2.25961,-0.12176,2.2750164834567683,5.1757000097,9.699999914403179e-09,0.5185775362666667,1.6992666667103862e-06,0.00035600000000002296,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame011_PYR4_embedding/frame011_PYR4_embedding.out
11,55.0,PYR5,1,bright_like,True,0.139166,3.787,3.786908,30543.5,327.4,0.659752246,7.11112,-2.64953,0.26481,-0.14484,2.6666683333328125,7.111112182599999,7.817400000220687e-06,0.6597507506133333,1.4953866667166693e-06,9.199999999998099e-05,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame011_PYR5_embedding/frame011_PYR5_embedding.out
11,55.0,PYR5,2,alternate_like,False,0.141625,3.854,3.853822,31083.2,321.7,0.009241939,0.09788,0.17167,-0.02269,-0.26058,0.3128577951721836,0.09788736139999998,7.36139999998886e-06,0.009241503333333333,4.3566666666633447e-07,0.00017800000000001148,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame011_PYR5_embedding/frame011_PYR5_embedding.out
12,60.0,PYR2,1,alternate_like,False,0.146715,3.992,3.992314,32200.2,310.6,0.003766033,0.0385,0.01405,0.10043,-0.16799,0.19621416870348585,0.0385042275,4.227500000002216e-06,0.0037656850000000004,3.479999999994078e-07,0.00031399999999992545,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame012_PYR2_embedding/frame012_PYR2_embedding.out
12,60.0,PYR2,2,bright_like,True,0.149917,4.079,4.079439,32902.9,303.9,0.505777416,5.06059,0.22558,2.23815,0.02008,2.2495755155139827,5.0606049653,1.4965299999225579e-05,0.5057789806866666,1.564686666566395e-06,0.0004390000000000782,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame012_PYR2_embedding/frame012_PYR2_embedding.out
12,60.0,PYR3,1,alternate_like,False,0.147436,4.012,4.011949,32358.6,309.0,0.001832472,0.01864,-0.04309,0.0084,-0.12929,0.1365283853270081,0.0186432122,3.2121999999981665e-06,0.0018321380266666666,3.3397333333335007e-07,5.099999999913507e-05,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame012_PYR3_embedding/frame012_PYR3_embedding.out
12,60.0,PYR3,2,bright_like,True,0.150161,4.086,4.086088,32956.5,303.4,0.511610394,5.11062,2.24669,-0.24121,-0.06931,2.260668042858128,5.110602096300001,1.7903699998988998e-05,0.5116105398799999,1.4587999996873435e-07,8.799999999986596e-05,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame012_PYR3_embedding/frame012_PYR3_embedding.out
12,60.0,PYR4,1,alternate_like,False,0.148271,4.035,4.034651,32541.7,307.3,0.008868421,0.08972,-0.02611,-0.25593,0.15342,0.29953296980466104,0.08971959339999999,4.066000000024772e-07,0.008868582746666664,1.6174666666451953e-07,0.0003489999999999327,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame012_PYR4_embedding/frame012_PYR4_embedding.out
12,60.0,PYR4,2,bright_like,True,0.150832,4.104,4.10435,33103.8,302.1,0.513306446,5.10475,0.2405,2.24467,-0.09157,2.2593693810441886,5.1047687238,1.8723800000230995e-05,0.5133064346666666,1.1333333382879118e-08,0.0003500000000000725,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame012_PYR4_embedding/frame012_PYR4_embedding.out
12,60.0,PYR5,1,bright_like,True,0.139542,3.797,3.797132,30625.9,326.5,0.644718639,6.93037,2.61655,-0.25338,0.14077,2.632559590968455,6.9303515198,1.8480199999615365e-05,0.64471846036,1.7864000001477365e-07,0.00013199999999979894,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame012_PYR5_embedding/frame012_PYR5_embedding.out
12,60.0,PYR5,2,alternate_like,False,0.142202,3.87,3.869519,31209.8,320.4,0.014434251,0.15226,0.31142,-0.03324,-0.23274,0.39020507428786727,0.1522552216,4.77840000001617e-06,0.014434451013333332,2.0001333333151405e-07,0.00048100000000017573,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame012_PYR5_embedding/frame012_PYR5_embedding.out
13,65.0,PYR2,1,alternate_like,False,0.147679,4.019,4.018553,32411.8,308.5,0.002870416,0.02916,-0.0023,-0.04378,-0.16503,0.17076299364909248,0.029156879300000004,3.1206999999942864e-06,0.00287087976,4.6375999999959117e-07,0.00044700000000030826,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame013_PYR2_embedding/frame013_PYR2_embedding.out
13,65.0,PYR2,2,bright_like,True,0.150796,4.103,4.10336,33095.8,302.2,0.505300314,5.02634,0.22868,2.23024,0.00805,2.2419500440464772,5.026329802499999,1.0197500000863613e-05,0.5053013110933334,9.970933334546572e-07,0.0003600000000005821,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame013_PYR2_embedding/frame013_PYR2_embedding.out
13,65.0,PYR3,1,alternate_like,False,0.147252,4.007,4.00693,32318.1,309.4,0.020813077,0.21201,-0.43429,0.04777,-0.14536,0.46044543650686776,0.2120193066,9.306600000008602e-06,0.02081259768,4.793199999998665e-07,7.00000000000145e-05,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame013_PYR3_embedding/frame013_PYR3_embedding.out
13,65.0,PYR3,2,bright_like,True,0.149727,4.074,4.074273,32861.2,304.3,0.499481109,5.00393,2.22302,-0.22908,-0.09816,2.2369465796035453,5.0039309524,9.5239999975405e-07,0.49948228474,1.1757400000256268e-06,0.0002729999999999677,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame013_PYR3_embedding/frame013_PYR3_embedding.out
13,65.0,PYR4,1,alternate_like,False,0.148132,4.031,4.030879,32511.2,307.6,0.001159019,0.01174,0.00576,0.03691,-0.10169,0.1083512805646523,0.0117363818,3.6181999999995718e-06,0.0011593797866666668,3.6078666666673406e-07,0.00012100000000003774,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame013_PYR4_embedding/frame013_PYR4_embedding.out
13,65.0,PYR4,2,bright_like,True,0.150739,4.102,4.101807,33083.3,302.3,0.510445336,5.07944,0.2321,2.23899,-0.11169,2.253761300581763,5.0794212862,1.871380000029177e-05,0.5104464707733334,1.1347733334110544e-06,0.0001930000000003318,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame013_PYR4_embedding/frame013_PYR4_embedding.out
13,65.0,PYR5,1,bright_like,True,0.139029,3.783,3.783182,30513.4,327.7,0.661990456,7.14227,2.65742,-0.26132,0.11008,2.6725025724964233,7.142286805200001,1.6805200001357434e-05,0.66198843722,2.018779999946041e-06,0.0001820000000001265,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame013_PYR5_embedding/frame013_PYR5_embedding.out
13,65.0,PYR5,2,alternate_like,False,0.140987,3.836,3.836461,30943.1,323.2,0.010824666,0.11517,-0.06902,0.00938,0.33214,0.3393670579181191,0.11516872439999999,1.275600000003041e-06,0.01082498186,3.158599999990297e-07,0.0004610000000000447,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame013_PYR5_embedding/frame013_PYR5_embedding.out
14,70.0,PYR2,1,alternate_like,False,0.147265,4.007,4.007281,32320.9,309.4,0.001843934,0.01878,0.00541,0.02758,-0.13413,0.1370401401050072,0.018780781400000002,7.81400000000182e-07,0.0018437578,1.7620000000002044e-07,0.00028100000000019776,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame014_PYR2_embedding/frame014_PYR2_embedding.out
14,70.0,PYR2,2,bright_like,True,0.150396,4.092,4.092471,33008.0,303.0,0.504494792,5.03168,-0.23219,-2.23109,0.00288,2.2431406554204307,5.0316830785999995,3.0785999998172997e-06,0.5044963635199999,1.5715199999100093e-06,0.0004710000000001102,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame014_PYR2_embedding/frame014_PYR2_embedding.out
14,70.0,PYR3,1,alternate_like,False,0.147521,4.014,4.014247,32377.1,308.9,0.010112929,0.10283,-0.29008,0.02987,0.13337,0.32067117113953353,0.1028261802,3.81979999999893e-06,0.010113056286666668,1.272866666686412e-07,0.0002469999999998862,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame014_PYR3_embedding/frame014_PYR3_embedding.out
14,70.0,PYR3,2,bright_like,True,0.150519,4.096,4.095838,33035.2,302.7,0.500472478,4.98746,2.2201,-0.2317,-0.0702,2.233262187921517,4.98745694,3.0599999991665072e-06,0.5004716611599999,8.16840000195107e-07,0.00016200000000043957,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame014_PYR3_embedding/frame014_PYR3_embedding.out
14,70.0,PYR4,1,alternate_like,False,0.1462,3.978,3.978291,32087.1,311.7,0.005349326,0.05488,0.00452,0.03041,0.23225,0.23426480742954114,0.054885261000000005,5.2610000000063994e-06,0.005348970666666666,3.553333333336517e-07,0.0002909999999998192,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame014_PYR4_embedding/frame014_PYR4_embedding.out
14,70.0,PYR4,2,bright_like,True,0.14954,4.069,4.069197,32820.3,304.7,0.50755834,5.09119,-0.23337,-2.24104,0.12033,2.2563665482363455,5.0912011474,1.1147399999522634e-05,0.5075577017333334,6.382666666304715e-07,0.00019700000000000273,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame014_PYR4_embedding/frame014_PYR4_embedding.out
14,70.0,PYR5,1,bright_like,True,0.139109,3.785,3.78534,30530.8,327.5,0.634868449,6.84574,2.59714,-0.25305,0.19118,2.616436507924471,6.8457202745,1.972550000051143e-05,0.6348693637733334,9.147733334158303e-07,0.00034000000000000696,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame014_PYR5_embedding/frame014_PYR5_embedding.out
14,70.0,PYR5,2,alternate_like,False,0.141238,3.843,3.843275,30998.1,322.6,0.037666572,0.40003,0.58004,-0.05816,-0.24536,0.6324792486714486,0.4000305168,5.168000000166373e-07,0.037666291426666665,2.805733333374749e-07,0.00027500000000024727,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame014_PYR5_embedding/frame014_PYR5_embedding.out
15,75.0,PYR2,1,alternate_like,False,0.147327,4.009,4.008973,32334.6,309.3,0.00869891,0.08857,-0.03435,-0.28648,0.07291,0.2976071235706565,0.088566581,3.418999999990624e-06,0.00869916826,2.582599999984697e-07,2.700000000022129e-05,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame015_PYR2_embedding/frame015_PYR2_embedding.out
15,75.0,PYR2,2,bright_like,True,0.150644,4.099,4.099239,33062.6,302.5,0.488877754,4.86787,-0.23168,-2.19408,-0.01386,2.206324998725256,4.867854768400001,1.5231599999054879e-05,0.4888769388533333,8.151466667216667e-07,0.00023899999999965615,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame015_PYR2_embedding/frame015_PYR2_embedding.out
15,75.0,PYR3,1,alternate_like,False,0.147267,4.007,4.00734,32321.4,309.4,0.013687733,0.13942,-0.27259,0.0264,0.2538,0.373389876670485,0.1394167081,3.291899999979808e-06,0.01368797676,2.43759999999163e-07,0.00034000000000045105,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame015_PYR3_embedding/frame015_PYR3_embedding.out
15,75.0,PYR3,2,bright_like,True,0.150182,4.087,4.086658,32961.1,303.4,0.510482168,5.09864,2.24526,-0.23743,-0.03248,2.258016828989545,5.098620422900001,1.95770999988909e-05,0.5104826349866667,4.6698666666955546e-07,0.00034199999999984243,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame015_PYR3_embedding/frame015_PYR3_embedding.out
15,75.0,PYR4,1,alternate_like,False,0.147954,4.026,4.026028,32472.1,308.0,0.01826039,0.18513,-0.04428,-0.41502,-0.10453,0.4302673587433748,0.1851288397,1.1602999999971164e-06,0.01826048268,9.267999999743037e-08,2.800000000036107e-05,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame015_PYR4_embedding/frame015_PYR4_embedding.out
15,75.0,PYR4,2,bright_like,True,0.150488,4.095,4.094983,33028.3,302.8,0.498507322,4.96891,0.23295,2.21209,-0.14597,2.2291052016448214,4.968915111499999,5.1114999992663e-06,0.49850755205333336,2.3005333338321776e-07,1.699999999971169e-05,20.480625,36.971875,56.783750000000005,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame015_PYR4_embedding/frame015_PYR4_embedding.out
15,75.0,PYR5,1,bright_like,True,0.139528,3.797,3.796746,30622.8,326.6,0.617289556,6.6362,-2.55485,0.25613,-0.20823,2.5760822968220563,6.6362208323,2.0832300000606097e-05,0.6172904757333333,9.197333332711111e-07,0.00025399999999997647,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame015_PYR5_embedding/frame015_PYR5_embedding.out
15,75.0,PYR5,2,alternate_like,False,0.14189,3.861,3.861037,31141.4,321.1,0.048610659,0.51389,0.66136,-0.06932,-0.26773,0.7168612139040582,0.5138816649,8.335099999978723e-06,0.04861056806666666,9.093333334236897e-08,3.6999999999842714e-05,36.970000000000006,19.2875,70.175,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame015_PYR5_embedding/frame015_PYR5_embedding.out
16,80.0,PYR2,1,alternate_like,False,0.147197,4.005,4.005432,32306.0,309.5,0.007980509,0.08132,-0.02222,-0.27766,-0.0611,0.28516661796220116,0.08132201400000001,2.014000000008509e-06,0.007980040026666666,4.689733333340662e-07,0.00043199999999998795,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame016_PYR2_embedding/frame016_PYR2_embedding.out
16,80.0,PYR2,2,bright_like,True,0.150505,4.095,4.095442,33032.0,302.7,0.484549816,4.82925,-0.22336,-2.18613,0.01388,2.1975554600510088,4.8292467209,3.2791000004195325e-06,0.48455084749999994,1.031499999915031e-06,0.00044200000000049755,53.465624999999996,36.9725,29.99875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame016_PYR2_embedding/frame016_PYR2_embedding.out
16,80.0,PYR3,1,alternate_like,False,0.146227,3.979,3.979039,32093.1,311.6,0.004160358,0.04268,0.04517,-0.00605,0.2015,0.20659138413786768,0.04267918140000001,8.185999999937854e-07,0.004160645573333333,2.8757333333292306e-07,3.900000000012227e-05,36.971875,53.464375,43.391875,runs/phase1A/day016_md_bath_extraction/orca_embedding_pilot_inputs/frame016_PYR3_embedding/frame016_PYR3_embedding.out
