run,timestep,r_A,fraction
nvt300_fieldZ_bn_neutralized,1000,95.375,0.0
nvt300_fieldZ_bn_neutralized,1000,97.125,3.3333333333333335e-05
nvt300_fieldZ_bn_neutralized,1000,98.875,0.0
nvt300_fieldZ_bn_neutralized,1000,100.625,0.0
nvt300_fieldZ_bn_neutralized,1000,102.375,0.0
nvt300_fieldZ_bn_neutralized,1000,104.125,0.0
nvt300_fieldZ_bn_neutralized,1000,105.875,0.0
nvt300_fieldZ_bn_neutralized,1000,107.625,0.0
nvt300_fieldZ_bn_neutralized,1000,109.375,0.0
nvt300_fieldZ_bn_neutralized,1000,111.125,0.0
nvt300_fieldZ_bn_neutralized,1000,112.875,0.0
nvt300_fieldZ_bn_neutralized,1000,114.625,0.0
nvt300_fieldZ_bn_neutralized,1000,116.375,0.0
nvt300_fieldZ_bn_neutralized,1000,118.125,0.0
nvt300_fieldZ_bn_neutralized,1000,119.875,0.0
nvt300_fieldZ_bn_neutralized,1000,121.625,0.0
nvt300_fieldZ_bn_neutralized,1000,123.375,0.0
nvt300_fieldZ_bn_neutralized,1000,125.125,0.0
nvt300_fieldZ_bn_neutralized,1000,126.875,0.0
nvt300_fieldZ_bn_neutralized,1000,128.625,0.0
nvt300_fieldZ_bn_neutralized,1000,130.375,0.0
nvt300_fieldZ_bn_neutralized,1000,132.125,0.0
nvt300_fieldZ_bn_neutralized,1000,133.875,0.0
nvt300_fieldZ_bn_neutralized,1000,135.625,0.0
nvt300_fieldZ_bn_neutralized,1000,137.375,0.0
nvt300_fieldZ_bn_neutralized,1000,139.125,0.0
nvt300_fieldZ_bn_neutralized,2000,0.875,0.0011666666666666668
nvt300_fieldZ_bn_neutralized,2000,2.625,0.0022333333333333333
nvt300_fieldZ_bn_neutralized,2000,4.375,0.004433333333333333
nvt300_fieldZ_bn_neutralized,2000,6.125,0.0055
nvt300_fieldZ_bn_neutralized,2000,7.875,0.0075
nvt300_fieldZ_bn_neutralized,2000,9.625,0.008833333333333334
nvt300_fieldZ_bn_neutralized,2000,11.375,0.010533333333333334
nvt300_fieldZ_bn_neutralized,2000,13.125,0.012533333333333334
nvt300_fieldZ_bn_neutralized,2000,14.875,0.0143
nvt300_fieldZ_bn_neutralized,2000,16.625,0.0151
nvt300_fieldZ_bn_neutralized,2000,18.375,0.017266666666666666
nvt300_fieldZ_bn_neutralized,2000,20.125,0.0194
nvt300_fieldZ_bn_neutralized,2000,21.875,0.0209
nvt300_fieldZ_bn_neutralized,2000,23.625,0.023
nvt300_fieldZ_bn_neutralized,2000,25.375,0.023433333333333334
nvt300_fieldZ_bn_neutralized,2000,27.125,0.027066666666666666
nvt300_fieldZ_bn_neutralized,2000,28.875,0.0276
nvt300_fieldZ_bn_neutralized,2000,30.625,0.0275
nvt300_fieldZ_bn_neutralized,2000,32.375,0.031766666666666665
nvt300_fieldZ_bn_neutralized,2000,34.125,0.03306666666666667
nvt300_fieldZ_bn_neutralized,2000,35.875,0.03386666666666667
nvt300_fieldZ_bn_neutralized,2000,37.625,0.034466666666666666
nvt300_fieldZ_bn_neutralized,2000,39.375,0.0363
nvt300_fieldZ_bn_neutralized,2000,41.125,0.03953333333333333
nvt300_fieldZ_bn_neutralized,2000,42.875,0.04126666666666667
nvt300_fieldZ_bn_neutralized,2000,44.625,0.0456
nvt300_fieldZ_bn_neutralized,2000,46.375,0.04546666666666667
nvt300_fieldZ_bn_neutralized,2000,48.125,0.04926666666666667
nvt300_fieldZ_bn_neutralized,2000,49.875,0.0525
nvt300_fieldZ_bn_neutralized,2000,51.625,0.051866666666666665
nvt300_fieldZ_bn_neutralized,2000,53.375,0.0488
nvt300_fieldZ_bn_neutralized,2000,55.125,0.0478
nvt300_fieldZ_bn_neutralized,2000,56.875,0.038933333333333334
nvt300_fieldZ_bn_neutralized,2000,58.625,0.0324
nvt300_fieldZ_bn_neutralized,2000,60.375,0.023333333333333334
nvt300_fieldZ_bn_neutralized,2000,62.125,0.018
nvt300_fieldZ_bn_neutralized,2000,63.875,0.013533333333333333
nvt300_fieldZ_bn_neutralized,2000,65.625,0.0089
nvt300_fieldZ_bn_neutralized,2000,67.375,0.0023
nvt300_fieldZ_bn_neutralized,2000,69.125,0.0005333333333333334
nvt300_fieldZ_bn_neutralized,2000,70.875,0.00016666666666666666
nvt300_fieldZ_bn_neutralized,2000,72.625,0.0004333333333333333
nvt300_fieldZ_bn_neutralized,2000,74.375,0.00036666666666666667
nvt300_fieldZ_bn_neutralized,2000,76.125,0.00013333333333333334
nvt300_fieldZ_bn_neutralized,2000,77.875,0.0002666666666666667
nvt300_fieldZ_bn_neutralized,2000,79.625,0.0003
nvt300_fieldZ_bn_neutralized,2000,81.375,0.0001
nvt300_fieldZ_bn_neutralized,2000,83.125,0.00023333333333333333
nvt300_fieldZ_bn_neutralized,2000,84.875,0.0001
nvt300_fieldZ_bn_neutralized,2000,86.625,3.3333333333333335e-05
nvt300_fieldZ_bn_neutralized,2000,88.375,0.0
nvt300_fieldZ_bn_neutralized,2000,90.125,0.0
nvt300_fieldZ_bn_neutralized,2000,91.875,0.0
nvt300_fieldZ_bn_neutralized,2000,93.625,0.0
nvt300_fieldZ_bn_neutralized,2000,95.375,3.3333333333333335e-05
nvt300_fieldZ_bn_neutralized,2000,97.125,3.3333333333333335e-05
nvt300_fieldZ_bn_neutralized,2000,98.875,0.0
nvt300_fieldZ_bn_neutralized,2000,100.625,0.0
nvt300_fieldZ_bn_neutralized,2000,102.375,0.0
nvt300_fieldZ_bn_neutralized,2000,104.125,0.0
nvt300_fieldZ_bn_neutralized,2000,105.875,0.0
nvt300_fieldZ_bn_neutralized,2000,107.625,0.0
nvt300_fieldZ_bn_neutralized,2000,109.375,0.0
nvt300_fieldZ_bn_neutralized,2000,111.125,0.0
nvt300_fieldZ_bn_neutralized,2000,112.875,0.0
nvt300_fieldZ_bn_neutralized,2000,114.625,0.0
nvt300_fieldZ_bn_neutralized,2000,116.375,0.0
nvt300_fieldZ_bn_neutralized,2000,118.125,0.0
nvt300_fieldZ_bn_neutralized,2000,119.875,0.0
nvt300_fieldZ_bn_neutralized,2000,121.625,0.0
nvt300_fieldZ_bn_neutralized,2000,123.375,0.0
nvt300_fieldZ_bn_neutralized,2000,125.125,0.0
nvt300_fieldZ_bn_neutralized,2000,126.875,0.0
nvt300_fieldZ_bn_neutralized,2000,128.625,0.0
nvt300_fieldZ_bn_neutralized,2000,130.375,0.0
nvt300_fieldZ_bn_neutralized,2000,132.125,0.0
nvt300_fieldZ_bn_neutralized,2000,133.875,0.0
nvt300_fieldZ_bn_neutralized,2000,135.625,0.0
nvt300_fieldZ_bn_neutralized,2000,137.375,0.0
nvt300_fieldZ_bn_neutralized,2000,139.125,0.0
nvt300_fieldZ_bn_neutralized,3000,0.875,0.0010666666666666667
nvt300_fieldZ_bn_neutralized,3000,2.625,0.0025
nvt300_fieldZ_bn_neutralized,3000,4.375,0.0041
nvt300_fieldZ_bn_neutralized,3000,6.125,0.005633333333333333
nvt300_fieldZ_bn_neutralized,3000,7.875,0.007866666666666666
nvt300_fieldZ_bn_neutralized,3000,9.625,0.008666666666666666
nvt300_fieldZ_bn_neutralized,3000,11.375,0.010233333333333334
nvt300_fieldZ_bn_neutralized,3000,13.125,0.012466666666666666
nvt300_fieldZ_bn_neutralized,3000,14.875,0.014633333333333333
nvt300_fieldZ_bn_neutralized,3000,16.625,0.0153
nvt300_fieldZ_bn_neutralized,3000,18.375,0.016866666666666665
nvt300_fieldZ_bn_neutralized,3000,20.125,0.020066666666666667
nvt300_fieldZ_bn_neutralized,3000,21.875,0.021
nvt300_fieldZ_bn_neutralized,3000,23.625,0.0226
nvt300_fieldZ_bn_neutralized,3000,25.375,0.024
nvt300_fieldZ_bn_neutralized,3000,27.125,0.0264
nvt300_fieldZ_bn_neutralized,3000,28.875,0.027633333333333333
nvt300_fieldZ_bn_neutralized,3000,30.625,0.027633333333333333
nvt300_fieldZ_bn_neutralized,3000,32.375,0.03183333333333333
nvt300_fieldZ_bn_neutralized,3000,34.125,0.032733333333333337
nvt300_fieldZ_bn_neutralized,3000,35.875,0.03426666666666667
nvt300_fieldZ_bn_neutralized,3000,37.625,0.03476666666666667
nvt300_fieldZ_bn_neutralized,3000,39.375,0.0363
nvt300_fieldZ_bn_neutralized,3000,41.125,0.03956666666666667
nvt300_fieldZ_bn_neutralized,3000,42.875,0.041133333333333334
nvt300_fieldZ_bn_neutralized,3000,44.625,0.0459
nvt300_fieldZ_bn_neutralized,3000,46.375,0.04616666666666667
nvt300_fieldZ_bn_neutralized,3000,48.125,0.04906666666666667
nvt300_fieldZ_bn_neutralized,3000,49.875,0.05313333333333333
nvt300_fieldZ_bn_neutralized,3000,51.625,0.05146666666666667
nvt300_fieldZ_bn_neutralized,3000,53.375,0.048666666666666664
nvt300_fieldZ_bn_neutralized,3000,55.125,0.0476
nvt300_fieldZ_bn_neutralized,3000,56.875,0.0386
nvt300_fieldZ_bn_neutralized,3000,58.625,0.031966666666666664
nvt300_fieldZ_bn_neutralized,3000,60.375,0.023633333333333333
nvt300_fieldZ_bn_neutralized,3000,62.125,0.0179
nvt300_fieldZ_bn_neutralized,3000,63.875,0.013233333333333333
nvt300_fieldZ_bn_neutralized,3000,65.625,0.008433333333333333
nvt300_fieldZ_bn_neutralized,3000,67.375,0.0023
nvt300_fieldZ_bn_neutralized,3000,69.125,0.00046666666666666666
nvt300_fieldZ_bn_neutralized,3000,70.875,0.00013333333333333334
nvt300_fieldZ_bn_neutralized,3000,72.625,0.00046666666666666666
nvt300_fieldZ_bn_neutralized,3000,74.375,0.0003333333333333333
nvt300_fieldZ_bn_neutralized,3000,76.125,0.00016666666666666666
nvt300_fieldZ_bn_neutralized,3000,77.875,0.0002666666666666667
nvt300_fieldZ_bn_neutralized,3000,79.625,0.00016666666666666666
nvt300_fieldZ_bn_neutralized,3000,81.375,0.0002
nvt300_fieldZ_bn_neutralized,3000,83.125,0.0002666666666666667
nvt300_fieldZ_bn_neutralized,3000,84.875,0.0001
nvt300_fieldZ_bn_neutralized,3000,86.625,3.3333333333333335e-05
nvt300_fieldZ_bn_neutralized,3000,88.375,0.0
nvt300_fieldZ_bn_neutralized,3000,90.125,0.0
nvt300_fieldZ_bn_neutralized,3000,91.875,0.0
nvt300_fieldZ_bn_neutralized,3000,93.625,0.0
nvt300_fieldZ_bn_neutralized,3000,95.375,0.0
nvt300_fieldZ_bn_neutralized,3000,97.125,3.3333333333333335e-05
nvt300_fieldZ_bn_neutralized,3000,98.875,3.3333333333333335e-05
nvt300_fieldZ_bn_neutralized,3000,100.625,0.0
nvt300_fieldZ_bn_neutralized,3000,102.375,0.0
nvt300_fieldZ_bn_neutralized,3000,104.125,0.0
nvt300_fieldZ_bn_neutralized,3000,105.875,0.0
nvt300_fieldZ_bn_neutralized,3000,107.625,0.0
nvt300_fieldZ_bn_neutralized,3000,109.375,0.0
nvt300_fieldZ_bn_neutralized,3000,111.125,0.0
nvt300_fieldZ_bn_neutralized,3000,112.875,0.0
nvt300_fieldZ_bn_neutralized,3000,114.625,0.0
nvt300_fieldZ_bn_neutralized,3000,116.375,0.0
nvt300_fieldZ_bn_neutralized,3000,118.125,0.0
nvt300_fieldZ_bn_neutralized,3000,119.875,0.0
nvt300_fieldZ_bn_neutralized,3000,121.625,0.0
nvt300_fieldZ_bn_neutralized,3000,123.375,0.0
nvt300_fieldZ_bn_neutralized,3000,125.125,0.0
nvt300_fieldZ_bn_neutralized,3000,126.875,0.0
nvt300_fieldZ_bn_neutralized,3000,128.625,0.0
nvt300_fieldZ_bn_neutralized,3000,130.375,0.0
nvt300_fieldZ_bn_neutralized,3000,132.125,0.0
nvt300_fieldZ_bn_neutralized,3000,133.875,0.0
nvt300_fieldZ_bn_neutralized,3000,135.625,0.0
nvt300_fieldZ_bn_neutralized,3000,137.375,0.0
nvt300_fieldZ_bn_neutralized,3000,139.125,0.0
nvt300_fieldZ_bn_neutralized,4000,0.875,0.0010666666666666667
nvt300_fieldZ_bn_neutralized,4000,2.625,0.0024666666666666665
nvt300_fieldZ_bn_neutralized,4000,4.375,0.004333333333333333
nvt300_fieldZ_bn_neutralized,4000,6.125,0.005833333333333334
nvt300_fieldZ_bn_neutralized,4000,7.875,0.007066666666666666
nvt300_fieldZ_bn_neutralized,4000,9.625,0.008966666666666666
nvt300_fieldZ_bn_neutralized,4000,11.375,0.0107
nvt300_fieldZ_bn_neutralized,4000,13.125,0.012533333333333334
nvt300_fieldZ_bn_neutralized,4000,14.875,0.014133333333333333
nvt300_fieldZ_bn_neutralized,4000,16.625,0.015466666666666667
nvt300_fieldZ_bn_neutralized,4000,18.375,0.016833333333333332
nvt300_fieldZ_bn_neutralized,4000,20.125,0.020166666666666666
nvt300_fieldZ_bn_neutralized,4000,21.875,0.021333333333333333
nvt300_fieldZ_bn_neutralized,4000,23.625,0.022866666666666667
nvt300_fieldZ_bn_neutralized,4000,25.375,0.023533333333333333
nvt300_fieldZ_bn_neutralized,4000,27.125,0.026866666666666667
nvt300_fieldZ_bn_neutralized,4000,28.875,0.02666666666666667
nvt300_fieldZ_bn_neutralized,4000,30.625,0.028933333333333332
nvt300_fieldZ_bn_neutralized,4000,32.375,0.03136666666666667
nvt300_fieldZ_bn_neutralized,4000,34.125,0.032933333333333335
nvt300_fieldZ_bn_neutralized,4000,35.875,0.03423333333333333
nvt300_fieldZ_bn_neutralized,4000,37.625,0.034333333333333334
