run,log_file,Step,Atoms,Temp,c_twater,PotEng,KinEng,TotEng,Press,c_msdwater[4]
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,2600.0,107280.0,178.11892,212.31814,-282120.19,56958.571,-225161.62,-195.89927,1.2557689
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,2700.0,107280.0,178.65052,212.9518,-274228.09,57128.562,-217099.53,-192.43478,1.2991537
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,2800.0,107280.0,178.95761,213.31786,-276258.15,57226.765,-219031.39,-190.2526,1.3425368
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,2900.0,107280.0,180.19171,214.7889,-273852.91,57621.403,-216231.51,-190.56056,1.3867517
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,3000.0,107280.0,180.89839,215.63126,-268048.32,57847.383,-210200.94,-180.7698,1.4270133
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,3100.0,107280.0,181.23536,216.03293,-269209.35,57955.139,-211254.21,-185.42982,1.4709958
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,3200.0,107280.0,181.17643,215.96269,-271975.35,57936.295,-214039.05,-184.15096,1.5158633
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,3300.0,107280.0,181.41397,216.24583,-273205.01,58012.253,-215192.76,-192.42603,1.5597914
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,3400.0,107280.0,182.28939,217.28934,-279249.73,58292.194,-220957.54,-188.17265,1.6056442
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,3500.0,107280.0,182.58237,217.63858,-286513.5,58385.885,-228127.61,-210.62108,1.6513472
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,3600.0,107280.0,182.72217,217.80522,-280747.47,58430.589,-222316.88,-187.14894,1.6978177
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,3700.0,107280.0,183.39403,218.60608,-275301.11,58645.435,-216655.68,-197.25956,1.7432237
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,3800.0,107280.0,183.48736,218.71732,-274770.93,58675.28,-216095.65,-178.49723,1.7909742
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,3900.0,107280.0,183.73515,219.01268,-277449.78,58754.516,-218695.26,-201.80157,1.839499
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,4000.0,107280.0,184.0745,219.4172,-275241.11,58863.036,-216378.08,-178.34389,1.8890726
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,4100.0,107280.0,184.71637,220.18231,-264173.4,59068.292,-205105.11,-184.52683,1.939708
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,4200.0,107280.0,185.15315,220.70295,-271868.84,59207.965,-212660.87,-171.96085,1.9892229
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,4300.0,107280.0,185.33115,220.91513,-273951.67,59264.885,-214686.79,-193.35897,2.0396092
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,4400.0,107280.0,185.70683,221.36294,-273869.6,59385.02,-214484.59,-175.59897,2.0899105
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,4500.0,107280.0,187.16902,223.10588,-275921.2,59852.596,-216068.61,-193.42523,2.143
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,4600.0,107280.0,187.39552,223.37586,-276471.08,59925.025,-216546.06,-191.371,2.1951078
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,4700.0,107280.0,187.62888,223.65402,-276138.38,59999.648,-216138.73,-192.54976,2.247764
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,4800.0,107280.0,187.91646,223.99682,-273609.12,60091.61,-213517.51,-186.746,2.3034649
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,4900.0,107280.0,188.00959,224.10784,-285716.34,60121.392,-225594.95,-193.17177,2.3601657
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,5000.0,107280.0,188.61486,224.82931,-271789.01,60314.943,-211474.07,-186.84543,2.4150843
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,5100.0,107280.0,189.07174,225.37391,-270518.02,60461.042,-210056.97,-173.83811,2.4711433
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,5200.0,107280.0,189.51874,225.90674,-279499.4,60603.984,-218895.41,-206.05479,2.5269226
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,5300.0,107280.0,189.64527,226.05756,-276450.44,60644.445,-215806.0,-181.86241,2.5838695
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,5400.0,107280.0,191.07541,227.76229,-269057.58,61101.773,-207955.81,-193.21723,2.6430185
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,5500.0,107280.0,190.87568,227.52422,-271622.64,61037.905,-210584.74,-175.56004,2.7012046
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,5600.0,107280.0,191.02902,227.707,-267590.85,61086.939,-206503.91,-181.81636,2.7611379
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,5700.0,107280.0,190.90904,227.56398,-280409.4,61048.571,-219360.83,-187.73871,2.8200636
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,5800.0,107280.0,191.81761,228.647,-274879.48,61339.113,-213540.37,-188.75605,2.8785577
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,5900.0,107280.0,192.45767,229.40996,-270030.52,61543.792,-208486.73,-179.07293,2.9377155
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,6000.0,107280.0,193.09809,230.17334,-269261.28,61748.584,-207512.7,-183.1241,2.9967424
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,6100.0,107280.0,192.53353,229.50038,-270252.24,61568.048,-208684.19,-182.42584,3.0608522
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,6200.0,107280.0,193.20478,230.30051,-266525.02,61782.701,-204742.31,-177.03003,3.1243426
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,6300.0,107280.0,193.81737,231.03072,-276326.71,61978.594,-214348.11,-193.56561,3.1890531
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,6400.0,107280.0,194.21229,231.50146,-276851.5,62104.88,-214746.62,-192.40808,3.2537024
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,6500.0,107280.0,195.01029,232.45268,-268398.37,62360.064,-206038.31,-177.70527,3.3220577
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,6600.0,107280.0,195.44032,232.96527,-271004.77,62497.576,-208507.19,-179.31226,3.3925739
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,6700.0,107280.0,195.76117,233.34773,-276031.05,62600.178,-213430.87,-184.96682,3.4625234
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,6800.0,107280.0,196.7065,234.47456,-263858.62,62902.473,-200956.15,-171.89171,3.529971
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,6900.0,107280.0,196.87116,234.67084,-263992.41,62955.128,-201037.29,-165.38977,3.6016167
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,7000.0,107280.0,196.6681,234.4288,-275309.8,62890.196,-212419.61,-192.6625,3.6727244
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,7100.0,107280.0,196.25947,233.94171,-272244.89,62759.525,-209485.37,-182.31451,3.7425258
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,7200.0,107280.0,197.6255,235.57002,-266305.53,63196.352,-203109.17,-183.24382,3.814135
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,7300.0,107280.0,197.68378,235.63949,-264428.2,63214.988,-201213.21,-165.16196,3.8889838
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,7400.0,107280.0,198.28171,236.35222,-267268.01,63406.192,-203861.81,-180.25006,3.961749
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,7500.0,107280.0,198.43656,236.53681,-269152.46,63455.711,-205696.75,-168.81587,4.0346541
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,7600.0,107280.0,199.26984,237.53008,-276237.49,63722.176,-212515.31,-186.63679,4.1103803
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,7700.0,107280.0,199.51572,237.82316,-275083.22,63800.801,-211282.42,-184.69202,4.1839819
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,7800.0,107280.0,200.42108,238.90236,-272263.55,64090.317,-208173.24,-182.42502,4.265452
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,7900.0,107280.0,200.90734,239.48198,-268009.46,64245.813,-203763.65,-180.21921,4.3433912
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,8000.0,107280.0,200.89218,239.46391,-266137.12,64240.964,-201896.16,-170.28996,4.4223713
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,8100.0,107280.0,201.06419,239.66894,-258739.99,64295.969,-194444.02,-172.81315,4.5027601
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,8200.0,107280.0,201.9391,240.71184,-265640.45,64575.746,-201064.71,-171.79304,4.5854181
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,8300.0,107280.0,202.77458,241.70773,-273582.12,64842.914,-208739.2,-194.71683,4.6658673
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,8400.0,107280.0,203.5657,242.65075,-271835.53,65095.899,-206739.63,-176.43158,4.7468102
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,8500.0,107280.0,203.37463,242.423,-279120.91,65034.799,-214086.11,-204.96951,4.8279701
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,8600.0,107280.0,203.24795,242.27199,-283985.09,64994.288,-218990.8,-189.03643,4.9157644
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,8700.0,107280.0,204.26332,243.48231,-277041.24,65318.981,-211722.26,-195.28348,4.9997253
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,8800.0,107280.0,205.11035,244.49197,-278753.59,65589.843,-213163.75,-181.48452,5.0845369
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,8900.0,107280.0,205.14773,244.53653,-272861.42,65601.796,-207259.62,-186.28213,5.1699545
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,9000.0,107280.0,205.44762,244.894,-279082.56,65697.694,-213384.87,-182.8266,5.2562895
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,9100.0,107280.0,205.66782,245.15648,-284968.81,65768.109,-219200.7,-203.24185,5.3457392
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,9200.0,107280.0,205.3824,244.81626,-269603.5,65676.839,-203926.66,-179.03698,5.4328545
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,9300.0,107280.0,206.33833,245.95573,-269613.21,65982.525,-203630.69,-179.10034,5.5271535
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,9400.0,107280.0,207.30769,247.1112,-270720.71,66292.504,-204428.2,-177.7656,5.6179011
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,9500.0,107280.0,207.59732,247.45644,-275976.38,66385.121,-209591.26,-182.89122,5.7129965
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,9600.0,107280.0,207.18809,246.96864,-281527.46,66254.259,-215273.2,-196.71706,5.8073539
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,9700.0,107280.0,208.24559,248.22918,-275081.35,66592.424,-208488.93,-174.54444,5.9021119
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,9800.0,107280.0,208.03574,247.97904,-273040.57,66525.319,-206515.25,-191.77248,5.9959764
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,9900.0,107280.0,208.78966,248.87772,-267520.42,66766.407,-200754.02,-162.83899,6.0926296
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,10000.0,107280.0,209.82493,250.11176,-266212.93,67097.463,-199115.47,-184.43117,6.1873925
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,0.0,107280.0,209.73117,250.0,-266212.93,67067.481,-199145.45,-184.50401,0.0
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,100.0,107280.0,209.36072,249.55842,-264484.21,66949.019,-197535.19,-160.49063,0.10700522
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,200.0,107280.0,210.11167,250.45356,-269061.86,67189.158,-201872.7,-182.56701,0.20828489
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,300.0,107280.0,210.90816,251.40298,-266483.98,67443.858,-199040.13,-167.22273,0.29253167
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,400.0,107280.0,211.53329,252.14813,-268323.12,67643.759,-200679.36,-181.17433,0.37725897
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,500.0,107280.0,211.66998,252.31107,-259054.1,67687.472,-191366.63,-159.50109,0.45843001
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,600.0,107280.0,211.51119,252.12178,-270217.72,67636.692,-202581.03,-177.40471,0.53674811
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,700.0,107280.0,212.19131,252.9325,-266637.41,67854.182,-198783.23,-175.2355,0.61793639
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,800.0,107280.0,212.73489,253.58045,-274975.87,68028.007,-206947.86,-185.82814,0.69607367
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,900.0,107280.0,213.70551,254.73742,-274853.45,68338.388,-206515.06,-190.51012,0.76851898
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,1000.0,107280.0,213.15958,254.08668,-275662.59,68163.814,-207498.77,-185.18506,0.83825676
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,1100.0,107280.0,214.00318,255.09224,-263604.72,68433.576,-195171.14,-172.33372,0.90326921
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,1200.0,107280.0,214.36049,255.51816,-266764.21,68547.837,-198216.38,-169.80763,0.96676113
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,1300.0,107280.0,215.489,256.86335,-274895.95,68908.712,-205987.24,-186.30623,1.0291183
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,1400.0,107280.0,215.03177,256.31833,-275729.73,68762.499,-206967.23,-176.97175,1.0910239
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,1500.0,107280.0,216.28157,257.80809,-272813.03,69162.158,-203650.87,-183.85434,1.1515421
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,1600.0,107280.0,216.72907,258.34152,-280270.32,69305.26,-210965.06,-188.20985,1.2150382
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,1700.0,107280.0,216.08396,257.57255,-272600.52,69098.967,-203501.55,-182.08013,1.2755527
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,1800.0,107280.0,216.55153,258.12989,-268501.95,69248.485,-199253.46,-172.9064,1.3379762
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,1900.0,107280.0,218.35259,260.27675,-266829.84,69824.425,-197005.42,-172.4152,1.3990773
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,2000.0,107280.0,217.62902,259.41426,-277153.86,69593.044,-207560.82,-187.27885,1.4611826
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,2100.0,107280.0,218.20141,260.09655,-269117.41,69776.082,-199341.33,-172.29373,1.5232234
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,2200.0,107280.0,218.38708,260.31786,-279077.82,69835.452,-209242.37,-195.92067,1.5887997
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,2300.0,107280.0,218.95229,260.99159,-274447.54,70016.195,-204431.34,-176.89424,1.655738
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,2400.0,107280.0,220.29854,262.59634,-272139.1,70446.699,-201692.4,-185.68003,1.7212509
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,2500.0,107280.0,219.51147,261.65813,-266486.09,70195.008,-196291.08,-168.77704,1.787194
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,2600.0,107280.0,220.76793,263.15584,-272255.51,70596.797,-201658.71,-177.3874,1.8551528
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,2700.0,107280.0,220.88857,263.29965,-274330.26,70635.376,-203694.88,-185.00595,1.9201613
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,2800.0,107280.0,220.68199,263.0534,-269702.13,70569.315,-199132.82,-174.64386,1.9836566
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,2900.0,107280.0,222.38096,265.07857,-269399.75,71112.609,-198287.14,-182.80106,2.0482119
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,3000.0,107280.0,221.38259,263.88852,-278471.8,70793.352,-207678.44,-182.3582,2.1136947
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,3100.0,107280.0,222.21277,264.87809,-281922.02,71058.825,-210863.19,-199.07548,2.1805445
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,3200.0,107280.0,223.33954,266.2212,-274993.62,71419.142,-203574.48,-176.18533,2.2495178
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,3300.0,107280.0,222.89314,265.68909,-269374.39,71276.393,-198097.99,-180.05409,2.3204708
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,3400.0,107280.0,224.08828,267.11371,-260391.7,71658.575,-188733.12,-160.77568,2.3893539
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,3500.0,107280.0,223.5327,266.45146,-267689.21,71480.913,-196208.3,-174.45316,2.460301
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,3600.0,107280.0,224.65172,267.78533,-271613.62,71838.749,-199774.87,-170.02595,2.5312657
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,3700.0,107280.0,224.80378,267.96659,-265774.75,71887.377,-193887.38,-172.79578,2.6045154
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,3800.0,107280.0,225.24728,268.49524,-264418.54,72029.198,-192389.34,-174.28227,2.6778393
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,3900.0,107280.0,225.48784,268.78198,-265807.78,72106.122,-193701.66,-172.4322,2.7532886
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,4000.0,107280.0,225.81735,269.17477,-273781.73,72211.494,-201570.23,-187.99303,2.8320513
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,4100.0,107280.0,226.99404,270.57738,-272788.95,72587.774,-200201.18,-175.55493,2.9045959
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,4200.0,107280.0,227.41479,271.07891,-272819.87,72722.319,-200097.55,-179.85281,2.9777547
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,4300.0,107280.0,227.46413,271.13773,-277542.24,72738.099,-204804.14,-176.53842,3.0568466
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,4400.0,107280.0,228.05548,271.84261,-278565.97,72927.197,-205638.77,-184.61078,3.1379186
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,4500.0,107280.0,228.83668,272.77381,-272332.32,73177.01,-199155.31,-167.08067,3.2179199
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,4600.0,107280.0,228.71667,272.63076,-278256.31,73138.633,-205117.68,-184.94295,3.2985398
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,4700.0,107280.0,229.49094,273.55369,-281307.32,73386.228,-207921.09,-185.24993,3.3804567
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,4800.0,107280.0,229.12084,273.11253,-275806.44,73267.876,-202538.56,-180.05764,3.4652408
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,4900.0,107280.0,230.36439,274.59484,-272293.67,73665.537,-198628.13,-174.40251,3.5500385
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,5000.0,107280.0,230.14146,274.32911,-275524.7,73594.249,-201930.45,-178.59514,3.6365221
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,5100.0,107280.0,230.47467,274.7263,-280756.42,73700.803,-207055.62,-189.82233,3.7247273
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,5200.0,107280.0,231.70466,276.19245,-277956.11,74094.126,-203861.98,-180.92068,3.8159221
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,5300.0,107280.0,231.63508,276.1095,-271194.36,74071.876,-197122.48,-179.94666,3.9019368
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,5400.0,107280.0,230.89156,275.22324,-261000.99,73834.117,-187166.88,-159.48123,3.9937205
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,5500.0,107280.0,232.21067,276.79562,-265347.3,74255.939,-191091.36,-172.30613,4.0842324
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,5600.0,107280.0,233.51863,278.3547,-265680.76,74674.195,-191006.57,-156.86278,4.1737926
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,5700.0,107280.0,233.01524,277.75466,-274744.15,74513.223,-200230.92,-187.67994,4.2635479
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,5800.0,107280.0,234.92843,280.03519,-272557.98,75125.018,-197432.97,-167.73561,4.3506136
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,5900.0,107280.0,235.0388,280.16676,-272330.88,75160.314,-197170.57,-178.26508,4.44651
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,6000.0,107280.0,234.62247,279.67049,-265425.1,75027.18,-190397.92,-162.40639,4.5424913
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,6100.0,107280.0,235.15377,280.3038,-268029.33,75197.078,-192832.25,-178.47104,4.6446523
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,6200.0,107280.0,235.79425,281.06725,-271803.47,75401.891,-196401.58,-167.58289,4.7486779
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,6300.0,107280.0,235.03123,280.15772,-259726.27,75157.891,-184568.38,-168.12927,4.8501103
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,6400.0,107280.0,236.12118,281.45695,-264179.06,75506.434,-188672.63,-162.1197,4.9516311
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,6500.0,107280.0,235.44635,280.65255,-272518.49,75290.638,-197227.85,-181.95039,5.0560776
nvt300,simulations/inorganic/bn_like_scaffold_water/nvt300_bn_like_scaffold_water_30000w.log,6600.0,107280.0,237.70297,283.34245,-273331.16,76012.257,-197318.9,-173.96449,5.1620318
