model,frame,snapshot_time_ps,initial_state,minimum_survival_probability,time_of_minimum_survival_ps,maximum_norm_error,maximum_population_PYR2_bright,time_of_maximum_PYR2_bright_ps,time_average_PYR2_bright,diagonal_ensemble_PYR2_bright,maximum_population_PYR3_bright,time_of_maximum_PYR3_bright_ps,time_average_PYR3_bright,diagonal_ensemble_PYR3_bright,maximum_population_PYR4_bright,time_of_maximum_PYR4_bright_ps,time_average_PYR4_bright,diagonal_ensemble_PYR4_bright,maximum_population_PYR5_bright,time_of_maximum_PYR5_bright_ps,time_average_PYR5_bright,diagonal_ensemble_PYR5_bright
point_dipole,11,55.0,PYR5_bright,0.9999069375833626,4.305,1.5543122344752192e-15,2.372631734025634e-07,5.165,8.079123688419508e-08,8.082776063328094e-08,7.300562292007092e-06,1.61,3.0025643020307076e-06,3.002592347597041e-06,8.858212968349917e-05,4.305,4.345735423961989e-05,4.34605929001939e-05,1.0000000000000009,0.0,0.9999534592902225,0.9999534559869925
point_dipole,12,60.0,PYR5_bright,0.9999145242960915,6.215,2.6645352591003757e-15,1.03461343633537e-06,8.74,3.7782923708720816e-07,3.7813269466365555e-07,6.819174519055231e-06,15.77,2.607223569240508e-06,2.606718111925612e-06,8.11101368083412e-05,6.215,3.9744405897817653e-05,3.9755184853436514e-05,1.0000000000000022,0.0,0.9999572705412979,0.9999572599643419
point_dipole,13,65.0,PYR5_bright,0.9999187089292843,7.94,1.1102230246251565e-15,3.1335484750207717e-06,13.540000000000001,1.1454141684240817e-06,1.1750182576819846e-06,6.043263045656073e-06,5.665,2.5408901168792514e-06,2.5414433052699018e-06,7.691873151665627e-05,19.27,3.6990134065433895e-05,3.696500617581377e-05,1.0000000000000004,0.0,0.9999593235616497,0.9999593185322616
point_dipole,14,70.0,PYR5_bright,0.9998989026349424,17.645,1.3322676295501878e-15,6.20269721580215e-07,3.095,1.9290991250349674e-07,1.926052064159998e-07,3.369025972829795e-06,0.91,1.270468287811552e-06,1.2711594341487979e-06,9.882877205087039e-05,6.2700000000000005,4.909130732371871e-05,4.910241611565011e-05,1.0000000000000004,0.0,0.9999494453144765,0.9999494338192443
point_dipole,15,75.0,PYR5_bright,0.99991004862866,4.875,1.7763568394002505e-15,2.384604811551083e-07,13.155000000000001,8.206000392965535e-08,8.207638955351838e-08,1.0747806967418512e-05,0.735,4.0777545106483145e-06,4.079362083072011e-06,8.593552749799583e-05,14.625,4.080623339211748e-05,4.081640453576488e-05,0.9999999999999989,0.0,0.9999550339520923,0.9999550221569905
point_dipole,16,80.0,PYR5_bright,0.9999086372576281,16.255,2.55351295663786e-15,2.3214919866374513e-07,18.425,7.837086124914593e-08,7.846876773856583e-08,7.745357638953764e-06,16.66,3.103177822031842e-06,3.1015277997301657e-06,8.713470535348524e-05,15.17,4.24973969358267e-05,4.250927821576889e-05,0.999999999999998,0.0,0.9999543210543791,0.9999543107252147
point_dipole,17,85.0,PYR5_bright,0.9999276839224844,9.865,2.7755575615628914e-15,5.109117609534059e-06,19.115000000000002,2.0157795791875127e-06,2.0190605775062385e-06,1.4571612739254738e-05,1.645,3.6913798958604355e-06,3.7150795143055877e-06,6.898317036421019e-05,9.865,3.056233863551327e-05,3.054306997084327e-05,0.999999999999998,0.0,0.9999637305018875,0.9999637227899354
point_dipole,18,90.0,PYR5_bright,0.999927330414983,7.195,7.771561172376096e-16,1.8615444436300557e-05,15.55,7.104276443279272e-06,7.1930118118590085e-06,1.4934155323840984e-05,11.925,3.901076355012323e-06,3.890425906210825e-06,6.913306348665809e-05,7.195,2.5403388733679446e-05,2.5331923602499506e-05,1.0,0.0,0.999963591258468,0.9999635846386795
point_dipole,19,95.0,PYR5_bright,0.9999126314923192,1.73,8.881784197001252e-16,5.951007229259291e-07,16.21,1.7649635575245088e-07,1.770507945776425e-07,9.704942548237983e-06,19.67,3.6970150075283074e-06,3.703570852530057e-06,8.331226914969436e-05,1.73,3.982140425798222e-05,3.981505843817655e-05,1.0000000000000004,0.0,0.9999563050843789,0.999956304319915
point_dipole,20,100.0,PYR5_bright,0.9999141344663846,5.0200000000000005,1.2212453270876722e-15,6.469183746933777e-07,16.13,1.7796661291390209e-07,1.7839451869986307e-07,7.043112728165595e-06,0.84,2.8470814975380865e-06,2.846241381297949e-06,8.169463080967773e-05,6.7,3.9979743718904344e-05,3.998726336546343e-05,0.9999999999999998,0.0,0.9999569952081702,0.9999569881007341
tdcac_corrected,0,0.0,PYR2_bright,0.9513736432399136,19.85,8.881784197001252e-16,1.0,0.0,0.97559413997334,0.9756299534881215,0.048072964575384056,1.67,0.023943432075154782,0.023908137858969745,0.0008288840548734489,19.79,0.000462110677314492,0.0004615915575147992,7.738332325643692e-07,17.975,3.1727419098674747e-07,3.170953940228851e-07
tdcac_corrected,1,5.0,PYR2_bright,0.9792066307605504,0.34,1.5543122344752192e-15,0.9999999999999991,0.0,0.9895984086019634,0.989592359124836,0.01733253968213349,0.34,0.008466518577402491,0.008470869520479886,0.004243754088687424,10.68,0.00193489278714466,0.0019365912477239372,5.865352450771243e-07,9.995000000000001,1.8003348862800865e-07,1.8010695927189448e-07
tdcac_corrected,2,10.0,PYR2_bright,0.903922006176101,14.71,2.4424906541753444e-15,1.0000000000000018,0.0,0.9516787284145894,0.9518293223634745,0.08279807735690284,8.44,0.0388174731490001,0.03891961078408153,0.02355046508361788,14.71,0.00950356446823558,0.009250835342477186,9.085869016162808e-07,2.165,2.3396817683401675e-07,2.3150996877468615e-07
tdcac_corrected,3,15.0,PYR2_bright,0.9913088987520976,18.025000000000002,1.3322676295501878e-15,1.0000000000000004,0.0,0.9956459212627036,0.9956495874387743,0.005508388635633085,1.185,0.0026552032894243726,0.0026580799553368568,0.0035789562417803027,6.8,0.0016987878804105693,0.0016922449418084588,2.528141131728344e-07,8.86,8.75674620755083e-08,8.766408094486175e-08
tdcac_corrected,4,20.0,PYR2_bright,0.8542854980151493,12.165000000000001,8.881784197001252e-16,1.0000000000000004,0.0,0.927250396759144,0.9270639515242309,0.14570043293180834,12.165000000000001,0.07086926907285036,0.0710525872150564,0.003860840427208242,3.295,0.001880245870150546,0.0018833729556874265,2.438585093447487e-07,19.77,8.829785534030383e-08,8.830502544775294e-08
tdcac_corrected,5,25.0,PYR2_bright,0.9799914021804147,16.47,1.2212453270876722e-15,0.9999999999999996,0.0,0.9900133888799723,0.9899947114994085,0.019803768159239087,16.47,0.009841165163491587,0.009859814811961574,0.0003557771906006658,9.96,0.00014528549970917203,0.0001453132735680007,4.6446953470556037e-07,18.635,1.6045682647173456e-07,1.6041506134376134e-07
tdcac_corrected,6,30.0,PYR2_bright,0.9696006133781778,4.4,8.881784197001252e-16,1.0000000000000004,0.0,0.9847863419387559,0.9847693692869617,0.026477173602574747,4.4,0.011455658293853607,0.011475365349740595,0.009772495473928678,10.13,0.0037576318206592923,0.003754896844868163,1.032314290564673e-06,18.915,3.679467313979619e-07,3.6851842963991485e-07
tdcac_corrected,7,35.0,PYR2_bright,0.9933712967867439,16.78,2.4424906541753444e-15,1.0000000000000018,0.0,0.9966893434559978,0.9966843168352572,0.005138903569938339,16.155,0.002498034626004714,0.0025003034470701046,0.001773145029069807,16.78,0.0008125197902790998,0.0008152776746070959,2.923155703959348e-07,2.49,1.021277200468002e-07,1.0204306733067143e-07
tdcac_corrected,8,40.0,PYR2_bright,0.8573353265440391,7.885,7.771561172376096e-16,1.0,0.0,0.9283188953980579,0.9286527866265629,0.1426546514771638,7.885,0.07134432184615148,0.07101061729612561,0.0007462110730199164,8.205,0.0003366159952487978,0.0003364290980818724,5.0495964333523e-07,8.85,1.667605417695022e-07,1.6697922935263245e-07
tdcac_corrected,9,45.0,PYR2_bright,0.9835717167657267,5.8500000000000005,8.881784197001252e-16,1.0000000000000004,0.0,0.9917893913545124,0.9917857650270957,0.015779031605230903,5.8500000000000005,0.007839154844788188,0.007842271640895137,0.0008268551127118731,16.485,0.0003713522254882382,0.0003718617348286911,2.78498174548581e-07,18.72,1.0157521156637547e-07,1.0159718070665625e-07
tdcac_corrected,10,50.0,PYR2_bright,0.9697278517572597,0.725,8.881784197001252e-16,0.9999999999999998,0.0,0.9848519056615086,0.9848620545252798,0.030053157044110053,0.725,0.014973541158177645,0.0149632620325769,0.0004389947346772076,18.56,0.00017440110445537488,0.00017453129375925,4.586147770597898e-07,4.055,1.520758581383147e-07,1.5214838394090337e-07
tdcac_corrected,11,55.0,PYR2_bright,0.989761842852699,18.93,7.771561172376096e-16,1.0,0.0,0.9948687196021111,0.9948713158305776,0.008267462654681394,14.52,0.004013415646625542,0.0040128830895731615,0.0024914402358340265,10.11,0.0011177721740776414,0.0011157084463355054,2.725221400281165e-07,5.165,9.257718568570376e-08,9.263351361637944e-08
tdcac_corrected,12,60.0,PYR2_bright,0.8839101260865639,11.52,8.881784197001252e-16,0.9999999999999998,0.0,0.9418068058176009,0.9419495464841577,0.11541516893974864,16.015,0.05769460450794317,0.05755240991904808,0.001304801646014147,11.52,0.0004981729568579624,0.0004976274048445868,1.1412076018578471e-06,7.595,4.1671759775677704e-07,4.161919493369797e-07
tdcac_corrected,13,65.0,PYR2_bright,0.8508269689612147,17.35,1.9984014443252818e-15,1.0000000000000013,0.0,0.9273054209021812,0.9252758724730397,0.007178690498997935,7.72,0.002965520127320269,0.0029509969940513018,0.14493429268841856,17.35,0.06972784467162402,0.07177188425714465,3.347090674089576e-06,13.385,1.214298876086865e-06,1.2462757658141794e-06
tdcac_corrected,14,70.0,PYR2_bright,0.7408032625121683,10.11,2.220446049250313e-15,1.0000000000000018,0.0,0.869472918056779,0.8703613159821834,0.258117878886522,18.025000000000002,0.1296553728510892,0.1287705325870564,0.002300678596309199,10.1,0.0008715002119594238,0.0008679432491587907,6.675849470730244e-07,13.64,2.088801739202939e-07,2.0818160315713977e-07
tdcac_corrected,15,75.0,PYR2_bright,0.9601808236286788,14.155000000000001,9.992007221626409e-16,0.9999999999999996,0.0,0.9801059241096012,0.9800829803616995,0.0376992438799927,10.49,0.018326648142355326,0.01834472582426204,0.004171061889976969,6.825,0.0015673372683334083,0.0015722032929251584,2.4817078552905585e-07,6.845,9.047970953103895e-08,9.052111295309938e-08
tdcac_corrected,16,80.0,PYR2_bright,0.9863136278718293,18.695,1.6653345369377348e-15,0.9999999999999989,0.0,0.9931481803626574,0.9931531467276563,0.011641498521405598,7.72,0.005630744798065757,0.005630571313900324,0.002819753532386996,18.695,0.0012209853685576737,0.001216192363682216,2.651108911270983e-07,15.445,8.947071812890569e-08,8.95947602293592e-08
tdcac_corrected,17,85.0,PYR2_bright,0.06737324758273142,12.125,1.3322676295501878e-15,0.9999999999999998,0.0,0.5378804096008334,0.5335093006184491,0.8728618229302133,8.89,0.4285788817216417,0.43263076616702306,0.07490292031650456,10.515,0.03353863171863184,0.03385783769888417,5.373498920752956e-06,7.2700000000000005,2.0769588924210225e-06,2.0955156430614e-06
tdcac_corrected,18,90.0,PYR2_bright,0.029242772053751746,12.865,8.881784197001252e-16,0.9999999999999998,0.0,0.4558174536167601,0.4577481957012841,0.5685665160091574,12.85,0.21978385618276305,0.2201893052872379,0.8133583852659034,8.22,0.3243909550956742,0.3220548121013586,2.0181001491862757e-05,8.25,7.735104802336302e-06,7.686910119062761e-06
tdcac_corrected,19,95.0,PYR2_bright,0.8539897756972361,7.775,6.661338147750939e-16,1.0,0.0,0.9272238729824895,0.9269128890389999,0.14585356895097148,7.775,0.07114387753344784,0.071447225206685,0.003902057110159161,10.585,0.0016320558368544407,0.0016396917473507355,6.504062540631557e-07,16.21,1.9364720817023274e-07,1.940069643270186e-07
tdcac_corrected,20,100.0,PYR2_bright,0.9578945012640327,6.215,8.881784197001252e-16,1.0000000000000004,0.0,0.9789174242443356,0.9789214513168603,0.039239560220393564,6.215,0.019190018728816913,0.019178126146537394,0.004540496981429107,7.05,0.001892356611712389,0.00190022168707532,7.208510176716244e-07,17.81,2.004151355486163e-07,2.008495274706863e-07
tdcac_corrected,0,0.0,PYR3_bright,0.9086908519916634,0.185,6.661338147750939e-16,0.048072964575384056,1.67,0.023943432075154782,0.023908137858969745,1.0,0.0,0.9539800427399668,0.9540708843777445,0.043350256069287954,19.885,0.022073414220765995,0.02201786963448161,7.813951914946498e-06,17.665,3.1109641123733207e-06,3.1081288043405977e-06
tdcac_corrected,1,5.0,PYR3_bright,0.9739549069994307,9.655,6.661338147750939e-16,0.01733253968213349,0.34,0.008466518577402491,0.008470869520479886,1.0,0.0,0.9869595162075218,0.9869525287865294,0.009513516601141352,9.655,0.004571794379142283,0.004574430505827667,5.174610931526259e-06,5.55,2.170835933554362e-06,2.171187162912858e-06
tdcac_corrected,2,10.0,PYR3_bright,0.8159219130994754,8.445,2.220446049250313e-15,0.08279807735690284,8.44,0.0388174731490001,0.03891961078408153,1.0000000000000013,0.0,0.9065692335863411,0.9068033937574455,0.1152814317938682,6.2700000000000005,0.05460919762998806,0.05427291050312029,1.1075555110477059e-05,6.265000000000001,4.095634672171926e-06,4.084955354070798e-06
tdcac_corrected,3,15.0,PYR3_bright,0.9858537206147735,1.185,1.1102230246251565e-15,0.005508388635633085,1.185,0.0026552032894243726,0.0026580799553368568,0.9999999999999996,0.0,0.992920879361151,0.9929184000754381,0.009041699173389938,19.21,0.004421959735079833,0.004421561995903901,4.5769352411661925e-06,13.68,1.9576143443720207e-06,1.9579733208705846e-06
tdcac_corrected,4,20.0,PYR3_bright,0.7682700988434762,8.875,9.992007221626409e-16,0.14570043293180837,12.165000000000001,0.07086926907285036,0.0710525872150564,0.9999999999999996,0.0,0.8825792124834,0.8823130097608936,0.09335476195958457,15.47,0.04655021220106735,0.04663309717212209,3.159297028117714e-06,18.78,1.3062426818951593e-06,1.305851927462513e-06
tdcac_corrected,5,25.0,PYR3_bright,0.9761866909431987,2.17,1.3322676295501878e-15,0.019803768159239087,16.47,0.009841165163491587,0.009859814811961574,0.9999999999999991,0.0,0.9880988217522567,0.9880817083838311,0.004175276018398019,6.51,0.002057019312482564,0.0020554833557732983,6.753788965939378e-06,13.41,2.993771768530388e-06,2.9934484333039182e-06
tdcac_corrected,6,30.0,PYR3_bright,0.7388201286791137,5.73,1.2212453270876722e-15,0.026477173602574747,4.4,0.011455658293853607,0.011475365349740595,0.9999999999999993,0.0,0.8677962386656675,0.8685386251163815,0.24245451636090398,5.73,0.12074583872267965,0.11998374975016643,5.7944970733063236e-06,8.39,2.2643177987021747e-06,2.2597837110485484e-06
tdcac_corrected,7,35.0,PYR3_bright,0.984196407089152,16.155,1.3322676295501878e-15,0.005138903569938339,16.155,0.002498034626004714,0.0025003034470701046,1.0000000000000004,0.0,0.9920958150020796,0.9920900540975395,0.0109647776326995,0.625,0.005403409646501401,0.005406901382121784,6.510426378749642e-06,0.805,2.7407254150751935e-06,2.7410732692117585e-06
tdcac_corrected,8,40.0,PYR3_bright,0.8432744527077741,15.455,1.3322676295501878e-15,0.14265465147716383,7.885,0.07134432184615148,0.07101061729612561,1.0000000000000009,0.0,0.9210078089461481,0.9213519657686867,0.015343439047146207,14.815,0.007644956978962097,0.007634506098444779,7.108969017593172e-06,16.095,2.9122287389995744e-06,2.910836743704908e-06
tdcac_corrected,9,45.0,PYR3_bright,0.7945189438960684,3.295,1.7763568394002505e-15,0.015779031605230903,5.8500000000000005,0.007839154844788188,0.007842271640895137,1.0000000000000009,0.0,0.8973682987492989,0.896852253358237,0.19129284676426284,15.74,0.09478778777830218,0.09530069850790077,1.2724286087147208e-05,15.0,4.758627611718322e-06,4.776492968061741e-06
tdcac_corrected,10,50.0,PYR3_bright,0.9652016448016498,19.29,1.9984014443252818e-15,0.030053157044110063,0.725,0.014973541158177645,0.0149632620325769,1.0000000000000013,0.0,0.9825330022709071,0.982541832307817,0.005074054263495692,16.385,0.0024907226063566454,0.002492171272965652,6.246841743509704e-06,7.075,2.733964559834219e-06,2.7343866417485706e-06
tdcac_corrected,11,55.0,PYR3_bright,0.9749356147005047,8.285,7.771561172376096e-16,0.008267462654681394,14.52,0.004013415646625542,0.0040128830895731615,1.0,0.0,0.9874359704390535,0.9874393525024322,0.017373664200567265,15.815,0.008547639893730755,0.008544790427483672,7.271595197068667e-06,14.955,2.9740205900153086e-06,2.9739805108296807e-06
tdcac_corrected,12,60.0,PYR3_bright,0.8687280223515921,16.015,1.7763568394002505e-15,0.11541516893974868,16.015,0.05769460450794317,0.05755240991904808,1.0000000000000009,0.0,0.9339407903117491,0.9340946159977834,0.017485762727127048,13.48,0.008362043014312558,0.008350412278105152,6.781298107808467e-06,14.625,2.5621659961146824e-06,2.5618050642517407e-06
tdcac_corrected,13,65.0,PYR3_bright,0.9852499540428284,7.72,1.5543122344752192e-15,0.007178690498997935,7.72,0.002965520127320269,0.0029509969940513018,1.0000000000000009,0.0,0.9926217145648123,0.9926171625352544,0.009977386281688183,13.455,0.0044102615900447825,0.004429336154387936,5.994099034665043e-06,5.665,2.503717823478607e-06,2.5043163070849712e-06
tdcac_corrected,14,70.0,PYR3_bright,0.7360150940431729,18.02,1.1102230246251565e-15,0.2581178788865221,18.025000000000002,0.1296553728510892,0.1287705325870564,1.0000000000000004,0.0,0.8667806482104635,0.8676656112963885,0.008132488227835286,7.915,0.003562755095425905,0.003562630938075751,3.2823197386398823e-06,11.455,1.2238430218468177e-06,1.2251784797519782e-06
tdcac_corrected,15,75.0,PYR3_bright,0.8809537057549686,10.49,1.5543122344752192e-15,0.0376992438799927,10.49,0.018326648142355326,0.01834472582426204,1.0000000000000009,0.0,0.9401038001849695,0.9400828244886538,0.08488813743543137,17.32,0.04156543230458864,0.04156832978132448,1.087908882971037e-05,0.735,4.119368087445685e-06,4.119905760675635e-06
tdcac_corrected,16,80.0,PYR3_bright,0.9625498348356641,7.72,1.2212453270876722e-15,0.011641498521405598,7.72,0.005630744798065757,0.005630571313900324,0.9999999999999996,0.0,0.9812096430430475,0.9812340322443585,0.02671154174941513,1.49,0.013156525152044398,0.013132311232220835,7.744223316942769e-06,14.765,3.0870068418898166e-06,3.0852095198136163e-06
tdcac_corrected,17,85.0,PYR3_bright,0.025297351975871206,10.51,1.5543122344752192e-15,0.8728618229302133,8.89,0.4285788817216417,0.43263076616702306,0.9999999999999991,0.0,0.46544512300992835,0.46126928809760165,0.274130871270596,19.385,0.1059721469247143,0.10609610226345341,1.5040597356844603e-05,1.645,3.848343714865099e-06,3.843471921068192e-06
tdcac_corrected,18,90.0,PYR3_bright,0.1684928808785888,4.62,1.2212453270876722e-15,0.5685665160091574,12.85,0.2197838561827631,0.2201893052872379,0.9999999999999993,0.0,0.5588790237251096,0.5587560438361966,0.5861488232686906,4.62,0.22133302581742645,0.2210505544687283,1.582876980425992e-05,4.625,4.094274700508001e-06,4.096407836555843e-06
tdcac_corrected,19,95.0,PYR3_bright,0.796254234717559,18.355,2.55351295663786e-15,0.14585356895097148,7.775,0.07114387753344784,0.071447225206685,0.9999999999999978,0.0,0.8972865195321597,0.8968777470912564,0.06396380789855403,18.36,0.03156588433578423,0.031671302241053134,9.804358406322971e-06,12.75,3.71859860639196e-06,3.7254610034517267e-06
tdcac_corrected,20,100.0,PYR3_bright,0.9426801911959977,0.84,6.661338147750939e-16,0.039239560220393564,6.215,0.019190018728816913,0.019178126146537394,0.9999999999999998,0.0,0.9712021737434193,0.9712309591993276,0.019896861583459203,14.94,0.009604981990386913,0.009588090068798282,7.032901013688117e-06,0.84,2.825537376712083e-06,2.8245853366219617e-06
tdcac_corrected,0,0.0,PYR4_bright,0.9560843609032557,15.425,9.992007221626409e-16,0.0008288840548734489,19.79,0.000462110677314492,0.0004615915575147992,0.04335025606928797,19.885,0.022073414220765995,0.02201786963448161,0.9999999999999996,0.0,0.9774218714122557,0.9774779301665879,8.804210077206911e-05,3.715,4.260368966344487e-05,4.260864141520194e-05
tdcac_corrected,1,5.0,PYR4_bright,0.9869431276834821,11.365,1.5543122344752192e-15,0.004243754088687424,10.68,0.00193489278714466,0.0019365912477239372,0.009513516601141352,9.655,0.004571794379142283,0.004574430505827667,1.0000000000000009,0.0,0.9934537080896388,0.9934493703802797,8.033760768409955e-05,2.055,3.960474407519418e-05,3.960786616969484e-05
tdcac_corrected,2,10.0,PYR4_bright,0.8735504146667791,6.2700000000000005,7.771561172376096e-16,0.02355046508361788,14.71,0.00950356446823558,0.009250835342477186,0.1152814317938682,6.2700000000000005,0.05460919762998806,0.05427291050312029,0.9999999999999998,0.0,0.9358490326001356,0.9364380350896155,8.12766945601515e-05,8.72,3.8205301640609115e-05,3.8219064786827597e-05
tdcac_corrected,3,15.0,PYR4_bright,0.987774750492802,5.615,1.1102230246251565e-15,0.0035789562417803036,6.8,0.0016987878804105693,0.0016922449418084588,0.009041699173389938,19.21,0.004421959735079833,0.004421561995903901,1.0000000000000004,0.0,0.9938477530425377,0.9938546920557364,6.382271953468644e-05,5.69,3.1499341972309124e-05,3.150100655188188e-05
tdcac_corrected,4,20.0,PYR4_bright,0.902891663690386,6.34,8.881784197001252e-16,0.003860840427208242,3.295,0.001880245870150546,0.0018833729556874265,0.09335476195958457,15.47,0.04655021220106735,0.04663309717212209,0.9999999999999998,0.0,0.9515286680827266,0.9514426555356574,8.227061239255309e-05,10.91,4.0873846055141724e-05,4.0874336532799995e-05
tdcac_corrected,5,25.0,PYR4_bright,0.9955092512143243,16.080000000000002,8.881784197001252e-16,0.0003557771906006658,9.96,0.000145285499709172,0.0001453132735680007,0.004175276018398019,6.51,0.002057019312482564,0.0020554833557732983,0.9999999999999998,0.0,0.997751156614266,0.9977526604700678,9.39026483221305e-05,8.9,4.653857354201148e-05,4.654290059065981e-05
tdcac_corrected,6,30.0,PYR4_bright,0.7527903483186283,10.14,8.881784197001252e-16,0.009772495473928675,10.13,0.0037576318206592923,0.003754896844868163,0.24245451636090395,5.73,0.12074583872267965,0.11998374975016643,1.0000000000000004,0.0,0.8754557710699162,0.8762205857953813,8.320588917281639e-05,17.625,4.075838674500719e-05,4.0767609584182886e-05
tdcac_corrected,7,35.0,PYR4_bright,0.9874897741210096,1.875,9.992007221626409e-16,0.001773145029069807,16.78,0.0008125197902790997,0.0008152776746070959,0.010964777632699494,0.625,0.005403409646501401,0.005406901382121784,0.9999999999999996,0.0,0.9937381285472493,0.9937318789543136,9.315116842944997e-05,18.92,4.5942015969863834e-05,4.594198895719014e-05
tdcac_corrected,8,40.0,PYR4_bright,0.9839681478269767,10.765,1.5543122344752192e-15,0.0007462110730199164,8.205,0.00033661599524879783,0.0003364290980818724,0.015343439047146211,14.815,0.007644956978962097,0.007634506098444779,1.0000000000000009,0.0,0.9919727354203496,0.9919833695324696,9.301770312211181e-05,11.94,4.5691605440553506e-05,4.569527100486591e-05
tdcac_corrected,9,45.0,PYR4_bright,0.8086558330191486,2.56,1.7763568394002505e-15,0.0008268551127118733,16.485,0.0003713522254882382,0.0003718617348286911,0.19129284676426284,15.74,0.09478778777830218,0.09530069850790077,1.0000000000000013,0.0,0.9048070844019381,0.9042936762470467,7.392105720115877e-05,0.745,3.3775594272625664e-05,3.376351022509559e-05
tdcac_corrected,10,50.0,PYR4_bright,0.9945784422474253,17.11,8.881784197001252e-16,0.0004389947346772076,18.56,0.00017440110445537488,0.00017453129375925,0.005074054263495692,16.385,0.0024907226063566454,0.002492171272965652,1.0000000000000004,0.0,0.9972897851480065,0.9972882026221456,9.104417244118156e-05,12.21,4.509114118175323e-05,4.509481112964163e-05
tdcac_corrected,11,55.0,PYR4_bright,0.9806218415629521,18.400000000000002,1.3322676295501878e-15,0.0024914402358340265,10.11,0.0011177721740776414,0.0011157084463355054,0.017373664200567265,15.815,0.008547639893730754,0.008544790427483672,1.0000000000000009,0.0,0.9902868323195533,0.9902917421763567,9.723554473541623e-05,4.305,4.775561263895159e-05,4.775894982468493e-05
tdcac_corrected,12,60.0,PYR4_bright,0.9822357236916822,8.41,8.881784197001252e-16,0.001304801646014147,11.52,0.0004981729568579624,0.0004976274048445868,0.017485762727127055,13.48,0.008362043014312558,0.008350412278105152,1.0000000000000004,0.0,0.9910961082024751,0.9911082721690989,8.899974465495426e-05,6.215,4.3675826354891305e-05,4.36881479518104e-05
tdcac_corrected,13,65.0,PYR4_bright,0.847884546382627,9.635,1.3322676295501878e-15,0.14493429268841856,17.35,0.06972784467162402,0.07177188425714465,0.009977386281688183,13.455,0.0044102615900447825,0.004429336154387936,1.0000000000000009,0.0,0.9258212124587819,0.9237581253176972,8.445551915784961e-05,19.27,4.0681279550035246e-05,4.065427077095338e-05
tdcac_corrected,14,70.0,PYR4_bright,0.9910383151273817,7.915,1.7763568394002505e-15,0.0023006785963092,10.1,0.0008715002119594237,0.0008679432491587907,0.008132488227835284,7.915,0.003562755095425905,0.003562630938075751,0.9999999999999987,0.0,0.9955118920131145,0.9955155616620215,0.00010838524599384858,12.285,5.385267949891359e-05,5.3864150742830224e-05
tdcac_corrected,15,75.0,PYR4_bright,0.9137836044035706,17.32,1.7763568394002505e-15,0.004171061889976969,6.825,0.0015673372683334083,0.0015722032929251584,0.08488813743543137,17.32,0.04156543230458864,0.04156832978132448,1.0000000000000013,0.0,0.9568223163925185,0.9568145407340951,9.430516324649316e-05,15.610000000000001,4.491403456067272e-05,4.492619165652565e-05
tdcac_corrected,16,80.0,PYR4_bright,0.9712317725584457,1.49,1.3322676295501878e-15,0.002819753532386996,18.695,0.0012209853685576737,0.001216192363682216,0.02671154174941513,1.49,0.0131565251520444,0.013132311232220835,1.0000000000000004,0.0,0.9855757751826162,0.985604768894509,9.562997393786737e-05,15.17,4.671429678227275e-05,4.672750958846512e-05
tdcac_corrected,17,85.0,PYR4_bright,0.7248875639212521,19.385,2.220446049250313e-15,0.07490292031650458,10.515,0.03353863171863184,0.03385783769888417,0.2741308712705961,19.385,0.1059721469247143,0.10609610226345341,1.0000000000000018,0.0,0.8604555212450334,0.8600123645782969,7.562813529990091e-05,14.46,3.3700111622032675e-05,3.369545936733587e-05
tdcac_corrected,18,90.0,PYR4_bright,0.05816328590192685,8.235,8.881784197001252e-16,0.8133583852659034,8.22,0.3243909550956743,0.3220548121013586,0.5861488232686906,4.62,0.22133302581742648,0.2210505544687283,1.0000000000000004,0.0,0.4542480690473958,0.45686663259033305,7.590576493450671e-05,16.47,2.7950039503640896e-05,2.8000839580138244e-05
tdcac_corrected,19,95.0,PYR4_bright,0.9333189926840496,11.88,1.7763568394002505e-15,0.003902057110159161,10.585,0.0016320558368544409,0.0016396917473507355,0.06396380789855403,18.36,0.03156588433578423,0.031671302241053134,1.0000000000000013,0.0,0.9667582438461181,0.9666451960820014,9.143975110243353e-05,4.315,4.381598124440821e-05,4.3809929595786104e-05
tdcac_corrected,20,100.0,PYR4_bright,0.97697356668807,19.485,6.661338147750939e-16,0.004540496981429105,7.05,0.001892356611712389,0.00190022168707532,0.019896861583459203,14.94,0.009604981990386913,0.009588090068798282,1.0,0.0,0.9884587234165942,0.9884677422981032,8.960520849313521e-05,6.7,4.393798130649327e-05,4.394594602320659e-05
tdcac_corrected,0,0.0,PYR5_bright,0.9999079532502239,3.715,1.1102230246251565e-15,7.738332325643692e-07,17.975,3.1727419098674747e-07,3.170953940228851e-07,7.813951914946498e-06,17.665,3.1109641123733207e-06,3.1081288043405977e-06,8.804210077206915e-05,3.715,4.260368966344486e-05,4.260864141520194e-05,0.9999999999999996,0.0,0.9999539680720327,0.9999539661343861
tdcac_corrected,1,5.0,PYR5_bright,0.9999161246734759,2.055,8.881784197001252e-16,5.865352450771243e-07,9.995000000000001,1.8003348862800865e-07,1.8010695927189448e-07,5.174610931526261e-06,5.55,2.1708359335543626e-06,2.171187162912858e-06,8.033760768409955e-05,2.055,3.9604744075194175e-05,3.960786616969484e-05,1.0,0.0,0.9999580443865026,0.9999580408397081
