ring_populations,layer_count,total_added_heavy_atoms_per_end,inner_boundary_population,parent_terminal_spacing_nm,inner_boundary_spacing_nm,heavy_atom_relative_error,inner_spacing_relative_error,layer_count_relative_error,abrupt_contraction_penalty,sequence_screening_score,rank
30-21-20-14-12-12-11-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8832
30-21-20-14-13-12-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8833
30-21-20-15-12-11-11-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8834
30-21-20-15-13-11-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8835
30-21-20-16-13-10-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8836
30-21-21-15-11-11-11-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8837
30-21-21-15-12-11-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8838
30-21-21-16-12-10-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8839
30-21-21-17-13-9-9-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8840
30-22-18-13-13-12-12-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8841
30-22-18-14-14-11-11-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8842
30-22-18-15-15-10-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8843
30-22-19-13-12-12-12-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8844
30-22-19-13-13-12-11-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8845
30-22-19-14-13-11-11-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8846
30-22-19-14-14-11-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8847
30-22-19-15-14-10-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8848
30-22-20-13-12-12-11-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8849
30-22-20-13-13-12-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8850
30-22-20-14-12-11-11-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8851
30-22-20-14-13-11-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8852
30-22-20-15-13-10-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8853
30-22-21-14-11-11-11-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8854
30-22-21-14-12-11-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8855
30-22-21-15-12-10-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8856
30-22-21-16-13-9-9-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8857
30-22-22-15-11-10-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8858
30-22-22-16-12-9-9-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8859
30-23-20-13-12-11-11-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8860
30-23-20-13-13-11-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8861
30-23-20-14-13-10-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8862
30-23-21-14-12-10-10-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8863
30-23-21-15-13-9-9-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8864
30-23-22-15-12-9-9-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8865
30-23-23-15-11-9-9-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8866
30-24-21-14-13-9-9-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.0,87.27494334202636,8867
30-19-19-19-18-15-9,7,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.16666666666666666,0.06666666666666671,87.27494334202635,8868
30-26-24-14-13-13-9,7,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.16666666666666666,0.06666666666666671,87.27494334202635,8869
30-23-23-22-22-18-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8870
30-23-23-23-22-17-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8871
30-24-23-22-22-17-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8872
30-24-23-23-22-16-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8873
30-24-24-21-21-18-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8874
30-24-24-22-21-17-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8875
30-24-24-23-21-16-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8876
30-24-24-24-21-15-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8877
30-25-23-22-22-16-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8878
30-25-24-21-21-17-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8879
30-25-24-22-21-16-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8880
30-25-24-23-21-15-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8881
30-25-25-20-20-18-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8882
30-25-25-21-20-17-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8883
30-25-25-22-20-16-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8884
30-25-25-23-20-15-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8885
30-26-24-21-21-16-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8886
30-26-24-22-21-15-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8887
30-26-25-20-20-17-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8888
30-26-25-21-20-16-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8889
30-26-25-22-20-15-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8890
30-26-26-19-19-18-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8891
30-26-26-20-19-17-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8892
30-26-26-21-19-16-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8893
30-26-26-22-19-15-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8894
30-27-26-19-19-17-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8895
30-27-26-20-19-16-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8896
30-27-26-21-19-15-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8897
30-27-27-18-18-18-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8898
30-27-27-19-18-17-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8899
30-27-27-20-18-16-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8900
30-27-27-21-18-15-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8901
30-27-27-22-18-14-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8902
30-28-27-18-18-17-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8903
30-28-27-19-18-16-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8904
30-28-27-20-18-15-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8905
30-28-27-21-18-14-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8906
30-28-28-18-18-17-13-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8907
30-28-28-19-17-16-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8908
30-28-28-20-17-15-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8909
30-28-28-21-17-14-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8910
30-29-29-19-16-15-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8911
30-29-29-20-16-14-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.26761784527608,8912
30-29-29-26-24-14-9,7,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.16666666666666666,0.07380952380952388,87.26761784527606,8913
30-26-26-26-26-16-9,7,159,9,0.2511442994800745,0.2930080424993092,0.09554754789420196,0.16669198984767758,0.16666666666666666,0.12211538461538468,87.2668757677369,8914
30-16-14-14-14-13-13-12,8,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.3333333333333333,0.1166666666666667,87.2617960800851,8915
30-16-15-14-13-13-13-12,8,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.3333333333333333,0.1166666666666667,87.2617960800851,8916
30-16-15-15-14-12-12-12,8,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.3333333333333333,0.1166666666666667,87.2617960800851,8917
30-16-16-15-13-12-12-12,8,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.3333333333333333,0.1166666666666667,87.2617960800851,8918
30-25-25-24-22-12-10-9,8,157,9,0.2511442994800745,0.2930080424993092,0.08176707559364596,0.16669198984767758,0.3333333333333333,0.10454545454545455,87.25822493228901,8919
30-26-25-23-22-12-10-9,8,157,9,0.2511442994800745,0.2930080424993092,0.08176707559364596,0.16669198984767758,0.3333333333333333,0.10454545454545455,87.25822493228901,8920
30-27-26-26-26-15-9,7,159,9,0.2511442994800745,0.2930080424993092,0.09554754789420196,0.16669198984767758,0.16666666666666666,0.12307692307692314,87.25726038312153,8921
30-18-16-15-15-15-13-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8922
30-18-16-16-15-14-13-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8923
30-18-16-16-16-14-12-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8924
30-18-17-15-15-15-12-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8925
30-18-17-16-14-14-13-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8926
30-18-17-16-15-14-12-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8927
30-18-17-16-16-14-11-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8928
30-18-17-17-14-13-13-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8929
30-18-17-17-15-13-12-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8930
30-18-17-17-16-13-11-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8931
30-18-18-15-15-15-11-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8932
30-18-18-16-14-14-12-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8933
30-18-18-16-15-14-11-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8934
30-18-18-17-13-13-13-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8935
30-18-18-17-14-13-12-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8936
30-18-18-17-15-13-11-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8937
30-18-18-18-14-12-12-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8938
30-18-18-18-15-12-11-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8939
30-18-18-18-16-12-10-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8940
30-20-20-19-15-9-9-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8941
30-21-20-18-15-9-9-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8942
30-22-20-17-15-9-9-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8943
30-23-20-16-15-9-9-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.050000000000000044,87.25725987254582,8944
30-29-29-25-24-15-9,7,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.16666666666666666,0.07500000000000007,87.2557130833713,8945
30-24-22-14-14-14-9,7,127,9,0.2511442994800745,0.2930080424993092,0.12494000891469403,0.16669198984767758,0.16666666666666666,0.02077922077922084,87.25150127038133,8946
30-26-26-20-16-9,6,127,9,0.2511442994800745,0.2930080424993092,0.12494000891469403,0.16669198984767758,0.0,0.08750000000000002,87.2509601448402,8947
30-27-26-19-16-9,6,127,9,0.2511442994800745,0.2930080424993092,0.12494000891469403,0.16669198984767758,0.0,0.08750000000000002,87.2509601448402,8948
30-30-30-18-14-14-14-9,8,159,9,0.2511442994800745,0.2930080424993092,0.09554754789420196,0.16669198984767758,0.3333333333333333,0.05714285714285722,87.24993437579553,8949
30-29-29-18-17-17-16-12,8,168,12,0.2511442994800745,0.2197560318744819,0.15755967324670397,0.12498100761424175,0.3333333333333333,0.02931034482758621,87.2348293121153,8950
30-29-29-18-18-17-15-12,8,168,12,0.2511442994800745,0.2197560318744819,0.15755967324670397,0.12498100761424175,0.3333333333333333,0.02931034482758621,87.2348293121153,8951
30-25-25-24-22-13-11-9,8,159,9,0.2511442994800745,0.2930080424993092,0.09554754789420196,0.16669198984767758,0.3333333333333333,0.05909090909090914,87.23045385631501,8952
30-26-25-23-22-13-11-9,8,159,9,0.2511442994800745,0.2930080424993092,0.09554754789420196,0.16669198984767758,0.3333333333333333,0.05909090909090914,87.23045385631501,8953
30-29-29-27-27-18-12,7,172,12,0.2511442994800745,0.2197560318744819,0.18512061784781597,0.12498100761424175,0.16666666666666666,0.0,87.2299663660189,8954
30-30-30-26-26-18-12,7,172,12,0.2511442994800745,0.2197560318744819,0.18512061784781597,0.12498100761424175,0.16666666666666666,0.0,87.2299663660189,8955
30-30-30-27-26-17-12,7,172,12,0.2511442994800745,0.2197560318744819,0.18512061784781597,0.12498100761424175,0.16666666666666666,0.0,87.2299663660189,8956
30-28-28-23-21-12-12-12,8,166,12,0.2511442994800745,0.2197560318744819,0.14377920094614796,0.12498100761424175,0.3333333333333333,0.07857142857142857,87.22453500519633,8957
30-22-19-19-18-9-9-9,8,135,9,0.2511442994800745,0.2930080424993092,0.06981811971247003,0.16669198984767758,0.3333333333333333,0.15000000000000002,87.22189293358473,8958
30-26-24-12-12-12-10-9,8,135,9,0.2511442994800745,0.2930080424993092,0.06981811971247003,0.16669198984767758,0.3333333333333333,0.15000000000000002,87.22189293358473,8959
30-19-19-19-17-14-9,7,127,9,0.2511442994800745,0.2930080424993092,0.12494000891469403,0.16669198984767758,0.16666666666666666,0.023809523809523836,87.2211982400783,8960
30-28-28-23-21-13-13-12,8,168,12,0.2511442994800745,0.2197560318744819,0.15755967324670397,0.12498100761424175,0.3333333333333333,0.030952380952380953,87.21840895086734,8961
30-28-28-17-13-9,6,125,9,0.2511442994800745,0.2930080424993092,0.13872048121525002,0.16669198984767758,0.0,0.04285714285714287,87.21507218574932,8962
30-24-22-14-14-12,6,116,12,0.2511442994800745,0.2197560318744819,0.20073260656775202,0.12498100761424175,0.0,0.013636363636363669,87.21384979112416,8963
30-27-26-15-11-11-9,7,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.16666666666666666,0.0730769230769231,87.21084077792379,8964
30-25-25-25-23-12-12-12,8,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.3333333333333333,0.12826086956521743,87.2099571257779,8965
30-26-25-24-23-12-12-12,8,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.3333333333333333,0.12826086956521743,87.2099571257779,8966
30-25-24-15-12-12-9,7,127,9,0.2511442994800745,0.2930080424993092,0.12494000891469403,0.16669198984767758,0.16666666666666666,0.025000000000000022,87.20929347817354,8967
30-26-24-15-12-11-9,7,127,9,0.2511442994800745,0.2930080424993092,0.12494000891469403,0.16669198984767758,0.16666666666666666,0.025000000000000022,87.20929347817354,8968
30-20-20-18-14-9-9-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.20351477059779,8969
30-21-20-17-14-9-9-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.20351477059779,8970
30-22-20-16-14-9-9-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.20351477059779,8971
30-23-20-15-14-9-9-9,8,129,9,0.2511442994800745,0.2930080424993092,0.11115953661413802,0.16669198984767758,0.3333333333333333,0.007142857142857173,87.20351477059779,8972
30-25-25-24-22-14-12-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.013636363636363669,87.20268278034101,8973
30-26-25-23-22-14-12-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.013636363636363669,87.20268278034101,8974
30-26-26-23-22-14-11-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.013636363636363669,87.20268278034101,8975
30-27-26-22-22-14-11-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.013636363636363669,87.20268278034101,8976
30-28-28-18-17-17-14-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.014285714285714346,87.19618927384751,8977
30-18-15-15-15-15-14-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.05714285714285722,87.18583130111725,8978
30-18-16-16-14-14-14-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.05714285714285722,87.18583130111725,8979
30-19-19-19-17-12,6,116,12,0.2511442994800745,0.2197560318744819,0.20073260656775202,0.12498100761424175,0.0,0.016666666666666663,87.18354676082113,8980
30-29-29-17-16-16-13-9,8,159,9,0.2511442994800745,0.2930080424993092,0.09554754789420196,0.16669198984767758,0.3333333333333333,0.06379310344827588,87.18343191274134,8981
30-29-29-17-17-16-12-9,8,159,9,0.2511442994800745,0.2930080424993092,0.09554754789420196,0.16669198984767758,0.3333333333333333,0.06379310344827588,87.18343191274134,8982
30-30-30-17-16-16-15-12,8,166,12,0.2511442994800745,0.2197560318744819,0.14377920094614796,0.12498100761424175,0.3333333333333333,0.08333333333333337,87.1769159575773,8983
30-30-30-17-17-16-14-12,8,166,12,0.2511442994800745,0.2197560318744819,0.14377920094614796,0.12498100761424175,0.3333333333333333,0.08333333333333337,87.1769159575773,8984
30-30-30-19-16-14-13-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.016666666666666663,87.17237975003798,8985
30-30-30-19-17-14-12-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.016666666666666663,87.17237975003798,8986
30-30-30-19-18-14-11-9,8,161,9,0.2511442994800745,0.2930080424993092,0.10932802019475797,0.16669198984767758,0.3333333333333333,0.016666666666666663,87.17237975003798,8987
30-24-22-13-11-11-11-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.05909090909090914,87.16635078163672,8988
30-24-22-13-12-11-10-9,8,131,9,0.2511442994800745,0.2930080424993092,0.09737906431358202,0.16669198984767758,0.3333333333333333,0.05909090909090914,87.16635078163672,8989
30-25-24-14-13-12,6,118,12,0.2511442994800745,0.2197560318744819,0.18695213426719604,0.12498100761424175,0.0,0.06666666666666671,87.1658632913406,8990
30-20-15-14-14-13-12,7,118,12,0.2511442994800745,0.2197560318744819,0.18695213426719604,0.12498100761424175,0.16666666666666666,0.0,87.1658632913406,8991
30-20-16-14-13-13-12,7,118,12,0.2511442994800745,0.2197560318744819,0.18695213426719604,0.12498100761424175,0.16666666666666666,0.0,87.1658632913406,8992
30-20-17-15-12-12-12,7,118,12,0.2511442994800745,0.2197560318744819,0.18695213426719604,0.12498100761424175,0.16666666666666666,0.0,87.1658632913406,8993
30-21-17-14-12-12-12,7,118,12,0.2511442994800745,0.2197560318744819,0.18695213426719604,0.12498100761424175,0.16666666666666666,0.0,87.1658632913406,8994
