edge_id,source_node,target_node,edge_type,end,length_nm,target_length_nm,deviation_nm,absolute_deviation_nm,contains_four_atom_bridge
E:1505,P:1003,P:1060,PARENT_BN,PARENT,0.14439182802361084,0.144973,-0.0005811719763891554,0.0005811719763891554,False
E:1506,P:1003,P:1062,PARENT_BN,PARENT,0.14477568856683093,0.144973,-0.00019731143316906175,0.00019731143316906175,False
E:1507,P:1004,P:1005,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1508,P:1005,P:1062,PARENT_BN,PARENT,0.1443779761598008,0.144973,-0.0005950238401991881,0.0005950238401991881,False
E:1509,P:1005,P:1064,PARENT_BN,PARENT,0.1452446212429224,0.144973,0.0002716212429224041,0.0002716212429224041,False
E:1510,P:1006,P:1007,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1511,P:1007,P:1064,PARENT_BN,PARENT,0.14477568856683093,0.144973,-0.00019731143316906175,0.00019731143316906175,False
E:1512,P:1007,P:1066,PARENT_BN,PARENT,0.14439182802361047,0.144973,-0.0005811719763895162,0.0005811719763895162,False
E:1513,P:1008,P:1009,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1514,P:1009,P:1066,PARENT_BN,PARENT,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554,False
E:1515,P:1009,P:1068,PARENT_BN,PARENT,0.14483438818181293,0.144973,-0.0001386118181870566,0.0001386118181870566,False
E:1516,P:1010,P:1011,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1517,P:1011,P:1068,PARENT_BN,PARENT,0.14481022063376636,0.144973,-0.00016277936623362854,0.00016277936623362854,False
E:1518,P:1011,P:1070,PARENT_BN,PARENT,0.145013792447477,0.144973,4.0792447477011606e-05,4.0792447477011606e-05,False
E:1519,P:1012,P:1013,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1520,P:1013,P:1070,PARENT_BN,PARENT,0.14377760604489156,0.144973,-0.0011953939551084258,0.0011953939551084258,False
E:1521,P:1013,P:1072,PARENT_BN,PARENT,0.145013792447477,0.144973,4.0792447477011606e-05,4.0792447477011606e-05,False
E:1522,P:1014,P:1015,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1523,P:1015,P:1072,PARENT_BN,PARENT,0.14481022063376636,0.144973,-0.00016277936623362854,0.00016277936623362854,False
E:1524,P:1015,P:1074,PARENT_BN,PARENT,0.14483438818181293,0.144973,-0.0001386118181870566,0.0001386118181870566,False
E:1525,P:1016,P:1017,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1526,P:1017,P:1074,PARENT_BN,PARENT,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554,False
E:1527,P:1017,P:1076,PARENT_BN,PARENT,0.14439182802361047,0.144973,-0.0005811719763895162,0.0005811719763895162,False
E:1528,P:1018,P:1019,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1529,P:1019,P:1076,PARENT_BN,PARENT,0.14477568856683093,0.144973,-0.00019731143316906175,0.00019731143316906175,False
E:1530,P:1019,P:1078,PARENT_BN,PARENT,0.1452446212429224,0.144973,0.0002716212429224041,0.0002716212429224041,False
E:1531,P:1020,P:1021,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1532,P:1021,P:1080,PARENT_BN,PARENT,0.14489306401619112,0.144973,-7.99359838088709e-05,7.99359838088709e-05,False
E:1533,P:1021,P:1138,PARENT_BN,PARENT,0.14527560015363924,0.144973,0.0003026001536392542,0.0003026001536392542,False
E:1534,P:1022,P:1023,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1535,P:1023,P:1080,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1536,P:1023,P:1082,PARENT_BN,PARENT,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778,False
E:1537,P:1024,P:1025,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1538,P:1025,P:1082,PARENT_BN,PARENT,0.14603424255975045,0.144973,0.0010612425597504582,0.0010612425597504582,False
E:1539,P:1025,P:1084,PARENT_BN,PARENT,0.14484129245487978,0.144973,-0.00013170754512020766,0.00013170754512020766,False
E:1540,P:1026,P:1027,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1541,P:1027,P:1084,PARENT_BN,PARENT,0.14489306401619115,0.144973,-7.993598380884315e-05,7.993598380884315e-05,False
E:1542,P:1027,P:1086,PARENT_BN,PARENT,0.14551288602732082,0.144973,0.0005398860273208295,0.0005398860273208295,False
E:1543,P:1028,P:1029,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1544,P:1029,P:1086,PARENT_BN,PARENT,0.1448378403594867,0.144973,-0.0001351596405132771,0.0001351596405132771,False
E:1545,P:1029,P:1088,PARENT_BN,PARENT,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126,False
E:1546,P:1030,P:1031,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1547,P:1031,P:1088,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1548,P:1031,P:1090,PARENT_BN,PARENT,0.14511719401917866,0.144973,0.0001441940191786728,0.0001441940191786728,False
E:1549,P:1032,P:1033,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1550,P:1033,P:1090,PARENT_BN,PARENT,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326,False
E:1551,P:1033,P:1092,PARENT_BN,PARENT,0.14578751661236306,0.144973,0.0008145166123630643,0.0008145166123630643,False
E:1552,P:1034,P:1035,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1553,P:1035,P:1092,PARENT_BN,PARENT,0.14492411807563313,0.144973,-4.888192436686145e-05,4.888192436686145e-05,False
E:1554,P:1035,P:1094,PARENT_BN,PARENT,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326,False
E:1555,P:1036,P:1037,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1556,P:1037,P:1094,PARENT_BN,PARENT,0.14511719401917905,0.144973,0.00014419401917906138,0.00014419401917906138,False
E:1557,P:1037,P:1096,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1558,P:1038,P:1039,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1559,P:1039,P:1096,PARENT_BN,PARENT,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126,False
E:1560,P:1039,P:1098,PARENT_BN,PARENT,0.14556441872930362,0.144973,0.0005914187293036277,0.0005914187293036277,False
E:1561,P:1040,P:1041,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1562,P:1041,P:1098,PARENT_BN,PARENT,0.14484129245488003,0.144973,-0.00013170754511995786,0.00013170754511995786,False
E:1563,P:1041,P:1100,PARENT_BN,PARENT,0.14550257729676147,0.144973,0.0005295772967614798,0.0005295772967614798,False
E:1564,P:1042,P:1043,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1565,P:1043,P:1100,PARENT_BN,PARENT,0.14484129245488003,0.144973,-0.00013170754511995786,0.00013170754511995786,False
E:1566,P:1043,P:1102,PARENT_BN,PARENT,0.14556441872930362,0.144973,0.0005914187293036277,0.0005914187293036277,False
E:1567,P:1044,P:1045,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1568,P:1045,P:1102,PARENT_BN,PARENT,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126,False
E:1569,P:1045,P:1104,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1570,P:1046,P:1047,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1571,P:1047,P:1104,PARENT_BN,PARENT,0.14511719401917905,0.144973,0.00014419401917906138,0.00014419401917906138,False
E:1572,P:1047,P:1106,PARENT_BN,PARENT,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326,False
E:1573,P:1048,P:1049,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1574,P:1049,P:1106,PARENT_BN,PARENT,0.14492411807563313,0.144973,-4.888192436686145e-05,4.888192436686145e-05,False
E:1575,P:1049,P:1108,PARENT_BN,PARENT,0.14578751661236306,0.144973,0.0008145166123630643,0.0008145166123630643,False
E:1576,P:1050,P:1051,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1577,P:1051,P:1108,PARENT_BN,PARENT,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326,False
E:1578,P:1051,P:1110,PARENT_BN,PARENT,0.14511719401917866,0.144973,0.0001441940191786728,0.0001441940191786728,False
E:1579,P:1052,P:1053,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1580,P:1053,P:1110,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1581,P:1053,P:1112,PARENT_BN,PARENT,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126,False
E:1582,P:1054,P:1055,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1583,P:1055,P:1112,PARENT_BN,PARENT,0.1448378403594867,0.144973,-0.0001351596405132771,0.0001351596405132771,False
E:1584,P:1055,P:1114,PARENT_BN,PARENT,0.14551288602732082,0.144973,0.0005398860273208295,0.0005398860273208295,False
E:1585,P:1056,P:1057,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1586,P:1057,P:1114,PARENT_BN,PARENT,0.14489306401619115,0.144973,-7.993598380884315e-05,7.993598380884315e-05,False
E:1587,P:1057,P:1116,PARENT_BN,PARENT,0.14484129245487978,0.144973,-0.00013170754512020766,0.00013170754512020766,False
E:1588,P:1058,P:1059,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1589,P:1059,P:1116,PARENT_BN,PARENT,0.14603424255975045,0.144973,0.0010612425597504582,0.0010612425597504582,False
E:1590,P:1059,P:1118,PARENT_BN,PARENT,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778,False
E:1591,P:1060,P:1061,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1592,P:1061,P:1118,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1593,P:1061,P:1120,PARENT_BN,PARENT,0.14489306401619112,0.144973,-7.99359838088709e-05,7.99359838088709e-05,False
E:1594,P:1062,P:1063,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1595,P:1063,P:1120,PARENT_BN,PARENT,0.14527560015363924,0.144973,0.0003026001536392542,0.0003026001536392542,False
E:1596,P:1063,P:1122,PARENT_BN,PARENT,0.1448792600754161,0.144973,-9.373992458389102e-05,9.373992458389102e-05,False
E:1597,P:1064,P:1065,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1598,P:1065,P:1122,PARENT_BN,PARENT,0.14574292435655337,0.144973,0.0007699243565533753,0.0007699243565533753,False
E:1599,P:1065,P:1124,PARENT_BN,PARENT,0.14527560015363924,0.144973,0.0003026001536392542,0.0003026001536392542,False
E:1600,P:1066,P:1067,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1601,P:1067,P:1124,PARENT_BN,PARENT,0.14489306401619076,0.144973,-7.993598380923173e-05,7.993598380923173e-05,False
E:1602,P:1067,P:1126,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1603,P:1068,P:1069,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1604,P:1069,P:1126,PARENT_BN,PARENT,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778,False
E:1605,P:1069,P:1128,PARENT_BN,PARENT,0.14531001341958558,0.144973,0.0003370134195855856,0.0003370134195855856,False
E:1606,P:1070,P:1071,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1607,P:1071,P:1128,PARENT_BN,PARENT,0.1455128860273206,0.144973,0.0005398860273206074,0.0005398860273206074,False
E:1608,P:1071,P:1130,PARENT_BN,PARENT,0.14428097587693287,0.144973,-0.0006920241230671254,0.0006920241230671254,False
E:1609,P:1072,P:1073,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1610,P:1073,P:1130,PARENT_BN,PARENT,0.1455128860273206,0.144973,0.0005398860273206074,0.0005398860273206074,False
E:1611,P:1073,P:1132,PARENT_BN,PARENT,0.14531001341958558,0.144973,0.0003370134195855856,0.0003370134195855856,False
E:1612,P:1074,P:1075,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1613,P:1075,P:1132,PARENT_BN,PARENT,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778,False
E:1614,P:1075,P:1134,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1615,P:1076,P:1077,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1616,P:1077,P:1134,PARENT_BN,PARENT,0.14489306401619076,0.144973,-7.993598380923173e-05,7.993598380923173e-05,False
E:1617,P:1077,P:1136,PARENT_BN,PARENT,0.14527560015363924,0.144973,0.0003026001536392542,0.0003026001536392542,False
E:1618,P:1078,P:1079,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1619,P:1079,P:1136,PARENT_BN,PARENT,0.14574292435655337,0.144973,0.0007699243565533753,0.0007699243565533753,False
E:1620,P:1079,P:1138,PARENT_BN,PARENT,0.1448792600754161,0.144973,-9.373992458389102e-05,9.373992458389102e-05,False
E:1621,P:1080,P:1081,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1622,P:1081,P:1140,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1623,P:1081,P:1198,PARENT_BN,PARENT,0.14489306401619112,0.144973,-7.99359838088709e-05,7.99359838088709e-05,False
E:1624,P:1082,P:1083,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1625,P:1083,P:1140,PARENT_BN,PARENT,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778,False
E:1626,P:1083,P:1142,PARENT_BN,PARENT,0.14603424255975045,0.144973,0.0010612425597504582,0.0010612425597504582,False
E:1627,P:1084,P:1085,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1628,P:1085,P:1142,PARENT_BN,PARENT,0.14484129245487978,0.144973,-0.00013170754512020766,0.00013170754512020766,False
E:1629,P:1085,P:1144,PARENT_BN,PARENT,0.14489306401619115,0.144973,-7.993598380884315e-05,7.993598380884315e-05,False
E:1630,P:1086,P:1087,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1631,P:1087,P:1144,PARENT_BN,PARENT,0.14551288602732082,0.144973,0.0005398860273208295,0.0005398860273208295,False
E:1632,P:1087,P:1146,PARENT_BN,PARENT,0.1448378403594867,0.144973,-0.0001351596405132771,0.0001351596405132771,False
E:1633,P:1088,P:1089,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1634,P:1089,P:1146,PARENT_BN,PARENT,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126,False
E:1635,P:1089,P:1148,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1636,P:1090,P:1091,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1637,P:1091,P:1148,PARENT_BN,PARENT,0.14511719401917866,0.144973,0.0001441940191786728,0.0001441940191786728,False
E:1638,P:1091,P:1150,PARENT_BN,PARENT,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326,False
E:1639,P:1092,P:1093,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1640,P:1093,P:1150,PARENT_BN,PARENT,0.14578751661236306,0.144973,0.0008145166123630643,0.0008145166123630643,False
E:1641,P:1093,P:1152,PARENT_BN,PARENT,0.14492411807563313,0.144973,-4.888192436686145e-05,4.888192436686145e-05,False
E:1642,P:1094,P:1095,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1643,P:1095,P:1152,PARENT_BN,PARENT,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326,False
E:1644,P:1095,P:1154,PARENT_BN,PARENT,0.14511719401917905,0.144973,0.00014419401917906138,0.00014419401917906138,False
E:1645,P:1096,P:1097,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1646,P:1097,P:1154,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1647,P:1097,P:1156,PARENT_BN,PARENT,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126,False
E:1648,P:1098,P:1099,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1649,P:1099,P:1156,PARENT_BN,PARENT,0.14556441872930362,0.144973,0.0005914187293036277,0.0005914187293036277,False
E:1650,P:1099,P:1158,PARENT_BN,PARENT,0.14484129245488003,0.144973,-0.00013170754511995786,0.00013170754511995786,False
E:1651,P:1100,P:1101,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1652,P:1101,P:1158,PARENT_BN,PARENT,0.14550257729676147,0.144973,0.0005295772967614798,0.0005295772967614798,False
E:1653,P:1101,P:1160,PARENT_BN,PARENT,0.14484129245488003,0.144973,-0.00013170754511995786,0.00013170754511995786,False
E:1654,P:1102,P:1103,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1655,P:1103,P:1160,PARENT_BN,PARENT,0.14556441872930362,0.144973,0.0005914187293036277,0.0005914187293036277,False
E:1656,P:1103,P:1162,PARENT_BN,PARENT,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126,False
E:1657,P:1104,P:1105,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1658,P:1105,P:1162,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1659,P:1105,P:1164,PARENT_BN,PARENT,0.14511719401917905,0.144973,0.00014419401917906138,0.00014419401917906138,False
E:1660,P:1106,P:1107,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1661,P:1107,P:1164,PARENT_BN,PARENT,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326,False
E:1662,P:1107,P:1166,PARENT_BN,PARENT,0.14492411807563313,0.144973,-4.888192436686145e-05,4.888192436686145e-05,False
E:1663,P:1108,P:1109,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1664,P:1109,P:1166,PARENT_BN,PARENT,0.14578751661236306,0.144973,0.0008145166123630643,0.0008145166123630643,False
E:1665,P:1109,P:1168,PARENT_BN,PARENT,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326,False
E:1666,P:1110,P:1111,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1667,P:1111,P:1168,PARENT_BN,PARENT,0.14511719401917866,0.144973,0.0001441940191786728,0.0001441940191786728,False
E:1668,P:1111,P:1170,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1669,P:1112,P:1113,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1670,P:1113,P:1170,PARENT_BN,PARENT,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126,False
E:1671,P:1113,P:1172,PARENT_BN,PARENT,0.1448378403594867,0.144973,-0.0001351596405132771,0.0001351596405132771,False
E:1672,P:1114,P:1115,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1673,P:1115,P:1172,PARENT_BN,PARENT,0.14551288602732082,0.144973,0.0005398860273208295,0.0005398860273208295,False
E:1674,P:1115,P:1174,PARENT_BN,PARENT,0.14489306401619115,0.144973,-7.993598380884315e-05,7.993598380884315e-05,False
E:1675,P:1116,P:1117,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1676,P:1117,P:1174,PARENT_BN,PARENT,0.14484129245487978,0.144973,-0.00013170754512020766,0.00013170754512020766,False
E:1677,P:1117,P:1176,PARENT_BN,PARENT,0.14603424255975045,0.144973,0.0010612425597504582,0.0010612425597504582,False
E:1678,P:1118,P:1119,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1679,P:1119,P:1176,PARENT_BN,PARENT,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778,False
E:1680,P:1119,P:1178,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1681,P:1120,P:1121,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1682,P:1121,P:1178,PARENT_BN,PARENT,0.14489306401619112,0.144973,-7.99359838088709e-05,7.99359838088709e-05,False
E:1683,P:1121,P:1180,PARENT_BN,PARENT,0.14527560015363924,0.144973,0.0003026001536392542,0.0003026001536392542,False
E:1684,P:1122,P:1123,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1685,P:1123,P:1180,PARENT_BN,PARENT,0.1448792600754161,0.144973,-9.373992458389102e-05,9.373992458389102e-05,False
E:1686,P:1123,P:1182,PARENT_BN,PARENT,0.14574292435655337,0.144973,0.0007699243565533753,0.0007699243565533753,False
E:1687,P:1124,P:1125,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1688,P:1125,P:1182,PARENT_BN,PARENT,0.14527560015363924,0.144973,0.0003026001536392542,0.0003026001536392542,False
E:1689,P:1125,P:1184,PARENT_BN,PARENT,0.14489306401619076,0.144973,-7.993598380923173e-05,7.993598380923173e-05,False
E:1690,P:1126,P:1127,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1691,P:1127,P:1184,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1692,P:1127,P:1186,PARENT_BN,PARENT,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778,False
E:1693,P:1128,P:1129,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1694,P:1129,P:1186,PARENT_BN,PARENT,0.14531001341958558,0.144973,0.0003370134195855856,0.0003370134195855856,False
E:1695,P:1129,P:1188,PARENT_BN,PARENT,0.1455128860273206,0.144973,0.0005398860273206074,0.0005398860273206074,False
E:1696,P:1130,P:1131,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1697,P:1131,P:1188,PARENT_BN,PARENT,0.14428097587693287,0.144973,-0.0006920241230671254,0.0006920241230671254,False
E:1698,P:1131,P:1190,PARENT_BN,PARENT,0.1455128860273206,0.144973,0.0005398860273206074,0.0005398860273206074,False
E:1699,P:1132,P:1133,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1700,P:1133,P:1190,PARENT_BN,PARENT,0.14531001341958558,0.144973,0.0003370134195855856,0.0003370134195855856,False
E:1701,P:1133,P:1192,PARENT_BN,PARENT,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778,False
E:1702,P:1134,P:1135,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1703,P:1135,P:1192,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1704,P:1135,P:1194,PARENT_BN,PARENT,0.14489306401619076,0.144973,-7.993598380923173e-05,7.993598380923173e-05,False
E:1705,P:1136,P:1137,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1706,P:1137,P:1194,PARENT_BN,PARENT,0.14527560015363924,0.144973,0.0003026001536392542,0.0003026001536392542,False
E:1707,P:1137,P:1196,PARENT_BN,PARENT,0.14574292435655337,0.144973,0.0007699243565533753,0.0007699243565533753,False
E:1708,P:1138,P:1139,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:1709,P:1139,P:1196,PARENT_BN,PARENT,0.1448792600754161,0.144973,-9.373992458389102e-05,9.373992458389102e-05,False
E:1710,P:1139,P:1198,PARENT_BN,PARENT,0.14527560015363924,0.144973,0.0003026001536392542,0.0003026001536392542,False
E:1711,P:1140,P:1141,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:1712,P:1141,P:1200,PARENT_BN,PARENT,0.14533409785731632,0.144973,0.0003610978573163337,0.0003610978573163337,False
E:1713,P:1141,P:1258,PARENT_BN,PARENT,0.14506205568652306,0.144973,8.905568652306517e-05,8.905568652306517e-05,False
E:1714,P:1142,P:1143,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:1715,P:1143,P:1200,PARENT_BN,PARENT,0.14603424255974998,0.144973,0.0010612425597499864,0.0010612425597499864,False
