node_id,element,node_type,end,x_nm,y_nm,z_nm,coordinate_source,energy_minimized,MD_relaxed
BR4:UPPER:06:3,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.800424430911672,5.020609471107071,8.259146265601752,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:06:4,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.6678143733431807,4.9638217648586656,8.244939533427498,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:07:1,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.516291527192626,4.992737406988184,8.167386446820652,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:07:2,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.4273553854959045,4.960628179353203,8.27725727840642,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:07:3,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.2918288145478196,4.910021686024163,8.286455352443244,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:07:4,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.300278877076973,4.7734374775330455,8.334273670958954,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:08:1,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.095781486331484,4.8337253466418,8.191032317708851,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:08:2,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.071511895232377,4.825038689133946,8.333705362556497,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:08:3,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.0534760426062038,4.715780561847723,8.42729113906599,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:08:4,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.145566788585321,4.606576142197085,8.402526516568692,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:09:1,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.6341814744626224,4.483167195480658,8.155564098281515,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:09:2,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.6773248663749394,4.521986869891914,8.288397617474644,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:09:3,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.7985440298527937,4.597546472860841,8.313086712184717,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:09:4,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.9331643888076613,4.589946553818054,8.259849530745683,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:10:1,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.477812691445367,4.001664921374086,8.213628100234558,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:10:2,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.4857564560302885,4.145917330789318,8.202023476194865,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:10:3,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.529717744414807,4.250306066006277,8.292437972381892,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:10:4,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.6152633718715745,4.362971362456598,8.260900057431982,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:11:1,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.4776707803460822,3.3931318767923297,8.213500702579724,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:11:2,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.4857115329158304,3.24885471062169,8.201760706264178,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:11:3,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.529598396418127,3.1443368147038475,8.29214089499082,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:11:4,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.615259417849197,3.0316991828313933,8.260623015966548,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:12:1,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.636855719559227,2.9047904468690047,8.149701794443887,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:12:2,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.680070027383781,2.8605262454423297,8.280807592532332,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:12:3,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.803857715732215,2.7884033525092677,8.302951522697846,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:12:4,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.93864673374449,2.803972183869756,8.251905734378125,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:13:1,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.0360270377297236,2.562217699383201,8.169901784144823,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:13:2,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,2.957180717266738,2.5855553105171483,8.289304082229897,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:13:3,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.031239439380568,2.6686763277684156,8.382178411738987,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:13:4,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.1689450077877805,2.7014672389144962,8.350875932683516,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:14:1,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.5336639595953505,2.3894715099970996,8.159977942712338,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:14:2,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.4795655678863646,2.3785855704698964,8.29402632594254,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:14:3,N,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.4676800538801547,2.4833522714322394,8.39350489869277,GATE3N_EXACT_SELECTED_CONFORMER,False,False
BR4:UPPER:14:4,B,ALTERNATING_BN_FOUR_ATOM_BRIDGE,UPPER,3.3721238526628095,2.5873274506447026,8.360756504219987,GATE3N_EXACT_SELECTED_CONFORMER,False,False
P:0,B,PARENT_HBN,PARENT,4.896,3.697,2.0,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1,N,PARENT_HBN,PARENT,4.896,3.697,2.145,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:10,B,PARENT_HBN,PARENT,4.297,4.736,2.0,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:100,B,PARENT_HBN,PARENT,3.21,2.602,2.217,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1000,B,PARENT_HBN,PARENT,4.793,3.21,5.48,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1001,N,PARENT_HBN,PARENT,4.793,3.21,5.625,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1002,B,PARENT_HBN,PARENT,4.87,3.448,5.48,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1003,N,PARENT_HBN,PARENT,4.87,3.448,5.625,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1004,B,PARENT_HBN,PARENT,4.896,3.697,5.48,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1005,N,PARENT_HBN,PARENT,4.896,3.697,5.625,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1006,B,PARENT_HBN,PARENT,4.87,3.947,5.48,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1007,N,PARENT_HBN,PARENT,4.87,3.947,5.625,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1008,B,PARENT_HBN,PARENT,4.793,4.185,5.48,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1009,N,PARENT_HBN,PARENT,4.793,4.185,5.625,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:101,N,PARENT_HBN,PARENT,3.21,2.602,2.362,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1010,B,PARENT_HBN,PARENT,4.667,4.402,5.48,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1011,N,PARENT_HBN,PARENT,4.667,4.402,5.625,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1012,B,PARENT_HBN,PARENT,4.5,4.588,5.48,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1013,N,PARENT_HBN,PARENT,4.5,4.588,5.625,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1014,B,PARENT_HBN,PARENT,4.297,4.736,5.48,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1015,N,PARENT_HBN,PARENT,4.297,4.736,5.625,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1016,B,PARENT_HBN,PARENT,4.068,4.838,5.48,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1017,N,PARENT_HBN,PARENT,4.068,4.838,5.625,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1018,B,PARENT_HBN,PARENT,3.823,4.89,5.48,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1019,N,PARENT_HBN,PARENT,3.823,4.89,5.625,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:102,B,PARENT_HBN,PARENT,3.448,2.524,2.217,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1020,B,PARENT_HBN,PARENT,3.448,4.87,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1021,N,PARENT_HBN,PARENT,3.448,4.87,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1022,B,PARENT_HBN,PARENT,3.21,4.793,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1023,N,PARENT_HBN,PARENT,3.21,4.793,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1024,B,PARENT_HBN,PARENT,2.992,4.667,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1025,N,PARENT_HBN,PARENT,2.992,4.667,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1026,B,PARENT_HBN,PARENT,2.806,4.5,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1027,N,PARENT_HBN,PARENT,2.806,4.5,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1028,B,PARENT_HBN,PARENT,2.659,4.297,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1029,N,PARENT_HBN,PARENT,2.659,4.297,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:103,N,PARENT_HBN,PARENT,3.448,2.524,2.362,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1030,B,PARENT_HBN,PARENT,2.557,4.068,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1031,N,PARENT_HBN,PARENT,2.557,4.068,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1032,B,PARENT_HBN,PARENT,2.505,3.823,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1033,N,PARENT_HBN,PARENT,2.505,3.823,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1034,B,PARENT_HBN,PARENT,2.505,3.572,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1035,N,PARENT_HBN,PARENT,2.505,3.572,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1036,B,PARENT_HBN,PARENT,2.557,3.327,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1037,N,PARENT_HBN,PARENT,2.557,3.327,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1038,B,PARENT_HBN,PARENT,2.659,3.098,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1039,N,PARENT_HBN,PARENT,2.659,3.098,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:104,B,PARENT_HBN,PARENT,3.697,2.498,2.217,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1040,B,PARENT_HBN,PARENT,2.806,2.895,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1041,N,PARENT_HBN,PARENT,2.806,2.895,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1042,B,PARENT_HBN,PARENT,2.992,2.727,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1043,N,PARENT_HBN,PARENT,2.992,2.727,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1044,B,PARENT_HBN,PARENT,3.21,2.602,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1045,N,PARENT_HBN,PARENT,3.21,2.602,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1046,B,PARENT_HBN,PARENT,3.448,2.524,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1047,N,PARENT_HBN,PARENT,3.448,2.524,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1048,B,PARENT_HBN,PARENT,3.697,2.498,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1049,N,PARENT_HBN,PARENT,3.697,2.498,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:105,N,PARENT_HBN,PARENT,3.697,2.498,2.362,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1050,B,PARENT_HBN,PARENT,3.947,2.524,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1051,N,PARENT_HBN,PARENT,3.947,2.524,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1052,B,PARENT_HBN,PARENT,4.185,2.602,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1053,N,PARENT_HBN,PARENT,4.185,2.602,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1054,B,PARENT_HBN,PARENT,4.402,2.727,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1055,N,PARENT_HBN,PARENT,4.402,2.727,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1056,B,PARENT_HBN,PARENT,4.588,2.895,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1057,N,PARENT_HBN,PARENT,4.588,2.895,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1058,B,PARENT_HBN,PARENT,4.736,3.098,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1059,N,PARENT_HBN,PARENT,4.736,3.098,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:106,B,PARENT_HBN,PARENT,3.947,2.524,2.217,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1060,B,PARENT_HBN,PARENT,4.838,3.327,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1061,N,PARENT_HBN,PARENT,4.838,3.327,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1062,B,PARENT_HBN,PARENT,4.89,3.572,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1063,N,PARENT_HBN,PARENT,4.89,3.572,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1064,B,PARENT_HBN,PARENT,4.89,3.823,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1065,N,PARENT_HBN,PARENT,4.89,3.823,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1066,B,PARENT_HBN,PARENT,4.838,4.068,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1067,N,PARENT_HBN,PARENT,4.838,4.068,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1068,B,PARENT_HBN,PARENT,4.736,4.297,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1069,N,PARENT_HBN,PARENT,4.736,4.297,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:107,N,PARENT_HBN,PARENT,3.947,2.524,2.362,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1070,B,PARENT_HBN,PARENT,4.588,4.5,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1071,N,PARENT_HBN,PARENT,4.588,4.5,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1072,B,PARENT_HBN,PARENT,4.402,4.667,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1073,N,PARENT_HBN,PARENT,4.402,4.667,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1074,B,PARENT_HBN,PARENT,4.185,4.793,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1075,N,PARENT_HBN,PARENT,4.185,4.793,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1076,B,PARENT_HBN,PARENT,3.947,4.87,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1077,N,PARENT_HBN,PARENT,3.947,4.87,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1078,B,PARENT_HBN,PARENT,3.697,4.896,5.697,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1079,N,PARENT_HBN,PARENT,3.697,4.896,5.842,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:108,B,PARENT_HBN,PARENT,4.185,2.602,2.217,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1080,B,PARENT_HBN,PARENT,3.327,4.838,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1081,N,PARENT_HBN,PARENT,3.327,4.838,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1082,B,PARENT_HBN,PARENT,3.098,4.736,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1083,N,PARENT_HBN,PARENT,3.098,4.736,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1084,B,PARENT_HBN,PARENT,2.895,4.588,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1085,N,PARENT_HBN,PARENT,2.895,4.588,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1086,B,PARENT_HBN,PARENT,2.727,4.402,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1087,N,PARENT_HBN,PARENT,2.727,4.402,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1088,B,PARENT_HBN,PARENT,2.602,4.185,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1089,N,PARENT_HBN,PARENT,2.602,4.185,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:109,N,PARENT_HBN,PARENT,4.185,2.602,2.362,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1090,B,PARENT_HBN,PARENT,2.524,3.947,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1091,N,PARENT_HBN,PARENT,2.524,3.947,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1092,B,PARENT_HBN,PARENT,2.498,3.697,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1093,N,PARENT_HBN,PARENT,2.498,3.697,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1094,B,PARENT_HBN,PARENT,2.524,3.448,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1095,N,PARENT_HBN,PARENT,2.524,3.448,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1096,B,PARENT_HBN,PARENT,2.602,3.21,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1097,N,PARENT_HBN,PARENT,2.602,3.21,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1098,B,PARENT_HBN,PARENT,2.727,2.992,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1099,N,PARENT_HBN,PARENT,2.727,2.992,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:11,N,PARENT_HBN,PARENT,4.297,4.736,2.145,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:110,B,PARENT_HBN,PARENT,4.402,2.727,2.217,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1100,B,PARENT_HBN,PARENT,2.895,2.806,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1101,N,PARENT_HBN,PARENT,2.895,2.806,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1102,B,PARENT_HBN,PARENT,3.098,2.659,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1103,N,PARENT_HBN,PARENT,3.098,2.659,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1104,B,PARENT_HBN,PARENT,3.327,2.557,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1105,N,PARENT_HBN,PARENT,3.327,2.557,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1106,B,PARENT_HBN,PARENT,3.572,2.505,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1107,N,PARENT_HBN,PARENT,3.572,2.505,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1108,B,PARENT_HBN,PARENT,3.823,2.505,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1109,N,PARENT_HBN,PARENT,3.823,2.505,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:111,N,PARENT_HBN,PARENT,4.402,2.727,2.362,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1110,B,PARENT_HBN,PARENT,4.068,2.557,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1111,N,PARENT_HBN,PARENT,4.068,2.557,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1112,B,PARENT_HBN,PARENT,4.297,2.659,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1113,N,PARENT_HBN,PARENT,4.297,2.659,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1114,B,PARENT_HBN,PARENT,4.5,2.806,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1115,N,PARENT_HBN,PARENT,4.5,2.806,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1116,B,PARENT_HBN,PARENT,4.667,2.992,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1117,N,PARENT_HBN,PARENT,4.667,2.992,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1118,B,PARENT_HBN,PARENT,4.793,3.21,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1119,N,PARENT_HBN,PARENT,4.793,3.21,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:112,B,PARENT_HBN,PARENT,4.588,2.895,2.217,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1120,B,PARENT_HBN,PARENT,4.87,3.448,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1121,N,PARENT_HBN,PARENT,4.87,3.448,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1122,B,PARENT_HBN,PARENT,4.896,3.697,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1123,N,PARENT_HBN,PARENT,4.896,3.697,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1124,B,PARENT_HBN,PARENT,4.87,3.947,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1125,N,PARENT_HBN,PARENT,4.87,3.947,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1126,B,PARENT_HBN,PARENT,4.793,4.185,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1127,N,PARENT_HBN,PARENT,4.793,4.185,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1128,B,PARENT_HBN,PARENT,4.667,4.402,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1129,N,PARENT_HBN,PARENT,4.667,4.402,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:113,N,PARENT_HBN,PARENT,4.588,2.895,2.362,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1130,B,PARENT_HBN,PARENT,4.5,4.588,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1131,N,PARENT_HBN,PARENT,4.5,4.588,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1132,B,PARENT_HBN,PARENT,4.297,4.736,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1133,N,PARENT_HBN,PARENT,4.297,4.736,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1134,B,PARENT_HBN,PARENT,4.068,4.838,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1135,N,PARENT_HBN,PARENT,4.068,4.838,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1136,B,PARENT_HBN,PARENT,3.823,4.89,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1137,N,PARENT_HBN,PARENT,3.823,4.89,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1138,B,PARENT_HBN,PARENT,3.572,4.89,5.915,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1139,N,PARENT_HBN,PARENT,3.572,4.89,6.06,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:114,B,PARENT_HBN,PARENT,4.736,3.098,2.217,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1140,B,PARENT_HBN,PARENT,3.21,4.793,6.133,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1141,N,PARENT_HBN,PARENT,3.21,4.793,6.277,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1142,B,PARENT_HBN,PARENT,2.992,4.667,6.133,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1143,N,PARENT_HBN,PARENT,2.992,4.667,6.277,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1144,B,PARENT_HBN,PARENT,2.806,4.5,6.133,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1145,N,PARENT_HBN,PARENT,2.806,4.5,6.277,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1146,B,PARENT_HBN,PARENT,2.659,4.297,6.133,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1147,N,PARENT_HBN,PARENT,2.659,4.297,6.277,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1148,B,PARENT_HBN,PARENT,2.557,4.068,6.133,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1149,N,PARENT_HBN,PARENT,2.557,4.068,6.277,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:115,N,PARENT_HBN,PARENT,4.736,3.098,2.362,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1150,B,PARENT_HBN,PARENT,2.505,3.823,6.133,GATE3K_FIXED_HEAVY_COORDINATE,False,False
P:1151,N,PARENT_HBN,PARENT,2.505,3.823,6.277,GATE3K_FIXED_HEAVY_COORDINATE,False,False
