atom,name,r_ref_nm,r_cur_nm,delta_r_nm
694,N0694,1.20455,1.05870,-0.14585
695,B0695,1.20527,1.11166,-0.09361
696,N0696,1.20527,1.10677,-0.09850
697,B0697,1.20563,1.14689,-0.05874
698,N0698,1.20465,1.14754,-0.05711
699,B0699,1.20525,1.19443,-0.01081
700,N0700,1.20566,1.19753,-0.00812
701,B0701,1.20500,1.24164,0.03663
702,N0702,1.20559,1.24081,0.03522
703,B0703,1.20516,1.26876,0.06360
704,N0704,1.20583,1.26596,0.06014
705,B0705,1.20503,1.29084,0.08581
706,N0706,1.20503,1.28956,0.08453
707,B0707,1.20469,1.29834,0.09365
708,N0708,1.20565,1.30077,0.09513
709,B0709,1.20437,1.30957,0.10520
710,N0710,1.20537,1.31546,0.11009
711,B0711,1.20442,1.30799,0.10357
712,N0712,1.20542,1.32029,0.11488
713,B0713,1.20484,1.31720,0.11235
714,N0714,1.20579,1.31941,0.11362
715,B0715,1.20527,1.31892,0.11365
716,N0716,1.20527,1.31892,0.11365
717,B0717,1.20473,1.33536,0.13063
718,N0718,1.20547,1.32905,0.12358
719,B0719,1.20516,1.32320,0.11804
720,N0720,1.20597,1.31820,0.11223
721,B0721,1.20579,1.30591,0.10012
722,N0722,1.20579,1.31259,0.10680
723,B0723,1.20442,1.30378,0.09936
724,N0724,1.20542,1.30082,0.09541
725,B0725,1.20437,1.27695,0.07257
726,N0726,1.20537,1.27195,0.06658
727,B0727,1.20469,1.25139,0.04669
728,N0728,1.20565,1.24119,0.03554
729,B0729,1.20503,1.25750,0.05247
730,N0730,1.20503,1.24045,0.03542
731,B0731,1.20516,1.24209,0.03693
732,N0732,1.20583,1.23665,0.03082
733,B0733,1.20500,1.21494,0.00993
734,N0734,1.20559,1.22207,0.01648
735,B0735,1.20525,1.21256,0.00731
736,N0736,1.20566,1.21342,0.00777
737,B0737,1.20465,1.18290,-0.02175
738,N0738,1.20465,1.18763,-0.01702
739,B0739,1.20527,1.16204,-0.04322
740,N0740,1.20527,1.16314,-0.04213
741,B0741,1.20455,1.11538,-0.08917
742,N0742,1.20455,1.12765,-0.07690
743,B0743,1.20546,1.09554,-0.10992
744,N0744,1.20546,1.10092,-0.10454
745,B0745,1.20450,1.07843,-0.12607
746,N0746,1.20531,1.07955,-0.12576
747,B0747,1.20481,1.06036,-0.14445
748,N0748,1.20555,1.06733,-0.13823
749,B0749,1.20463,1.03973,-0.16489
750,N0750,1.20549,1.05100,-0.15449
751,B0751,1.20520,1.04019,-0.16501
752,N0752,1.20615,1.05894,-0.14721
753,B0753,1.20589,1.07656,-0.12933
754,N0754,1.20589,1.08266,-0.12323
755,B0755,1.20594,1.13141,-0.07454
756,N0756,1.20594,1.13101,-0.07493
757,B0757,1.20534,1.16951,-0.03583
758,N0758,1.20630,1.16647,-0.03983
759,B0759,1.20486,1.21743,0.01257
760,N0760,1.20573,1.21360,0.00788
761,B0761,1.20445,1.25082,0.04636
762,N0762,1.20512,1.25162,0.04650
763,B0763,1.20547,1.27620,0.07073
764,N0764,1.20547,1.27843,0.07296
765,B0765,1.20457,1.29568,0.09110
766,N0766,1.20589,1.29945,0.09355
767,B0767,1.20501,1.30241,0.09740
768,N0768,1.20599,1.30623,0.10024
769,B0769,1.20474,1.32222,0.11749
770,N0770,1.20574,1.32332,0.11758
771,B0771,1.20511,1.32709,0.12198
772,N0772,1.20609,1.33218,0.12610
773,B0773,1.20476,1.32136,0.11659
774,N0774,1.20608,1.33526,0.12917
775,B0775,1.20516,1.32311,0.11795
776,N0776,1.20597,1.32334,0.11737
777,B0777,1.20473,1.32247,0.11774
778,N0778,1.20547,1.31677,0.11130
779,B0779,1.20527,1.30801,0.10274
780,N0780,1.20527,1.30939,0.10412
781,B0781,1.20511,1.31038,0.10528
782,N0782,1.20609,1.30611,0.10003
783,B0783,1.20574,1.27995,0.07421
784,N0784,1.20574,1.28078,0.07505
785,B0785,1.20501,1.25576,0.05075
786,N0786,1.20599,1.25910,0.05311
787,B0787,1.20457,1.23249,0.02792
788,N0788,1.20589,1.24071,0.03482
789,B0789,1.20488,1.23583,0.03094
790,N0790,1.20547,1.23684,0.03136
791,B0791,1.20371,1.22775,0.02404
792,N0792,1.20512,1.22857,0.02345
793,B0793,1.20486,1.21618,0.01132
794,N0794,1.20573,1.22235,0.01663
795,B0795,1.20534,1.20292,-0.00243
796,N0796,1.20630,1.20434,-0.00196
797,B0797,1.20495,1.17972,-0.02523
798,N0798,1.20594,1.18147,-0.02447
799,B0799,1.20490,1.14635,-0.05855
800,N0800,1.20589,1.13934,-0.06655
801,B0801,1.20425,1.11289,-0.09136
802,N0802,1.20520,1.11386,-0.09134
803,B0803,1.20463,1.09558,-0.10904
804,N0804,1.20549,1.09245,-0.11304
805,B0805,1.20481,1.07065,-0.13416
806,N0806,1.20555,1.06360,-0.14195
807,B0807,1.20450,1.06187,-0.14263
808,N0808,1.20531,1.05483,-0.15049
809,B0809,1.20506,1.04937,-0.15569
810,N0810,1.20546,1.05143,-0.15403
811,B0811,1.20455,1.07172,-0.13283
812,N0812,1.20455,1.07672,-0.12783
813,B0813,1.20527,1.11006,-0.09520
814,N0814,1.20527,1.11181,-0.09345
815,B0815,1.20465,1.14598,-0.05867
816,N0816,1.20465,1.14156,-0.06309
817,B0817,1.20434,1.19034,-0.01400
818,N0818,1.20566,1.18104,-0.02461
819,B0819,1.20500,1.23285,0.02785
820,N0820,1.20559,1.22430,0.01871
821,B0821,1.20516,1.26558,0.06042
822,N0822,1.20583,1.27138,0.06556
823,B0823,1.20503,1.28563,0.08059
824,N0824,1.20503,1.28436,0.07932
825,B0825,1.20469,1.30442,0.09972
826,N0826,1.20565,1.30418,0.09853
827,B0827,1.20437,1.31821,0.11383
828,N0828,1.20537,1.32125,0.11588
829,B0829,1.20432,1.33161,0.12729
830,N0830,1.20542,1.33091,0.12550
831,B0831,1.20484,1.33305,0.12821
832,N0832,1.20579,1.34065,0.13486
833,B0833,1.20527,1.33914,0.13387
834,N0834,1.20527,1.34447,0.13920
835,B0835,1.20473,1.32275,0.11802
836,N0836,1.20547,1.32981,0.12433
837,B0837,1.20516,1.31162,0.10646
838,N0838,1.20597,1.32223,0.11626
839,B0839,1.20476,1.31177,0.10701
840,N0840,1.20568,1.31804,0.11236
841,B0841,1.20442,1.29706,0.09264
842,N0842,1.20442,1.29492,0.09050
843,B0843,1.20537,1.27399,0.06862
844,N0844,1.20537,1.27201,0.06664
845,B0845,1.20469,1.25214,0.04745
846,N0846,1.20565,1.25768,0.05203
847,B0847,1.20503,1.23242,0.02739
848,N0848,1.20503,1.24095,0.03592
849,B0849,1.20516,1.23407,0.02892
850,N0850,1.20583,1.23488,0.02905
851,B0851,1.20500,1.22624,0.02123
852,N0852,1.20559,1.22698,0.02139
853,B0853,1.20434,1.21083,0.00649
854,N0854,1.20566,1.21183,0.00618
855,B0855,1.20465,1.19905,-0.00560
856,N0856,1.20465,1.19303,-0.01162
857,B0857,1.20527,1.15090,-0.05437
858,N0858,1.20527,1.14891,-0.05636
859,B0859,1.20455,1.12690,-0.07765
860,N0860,1.20553,1.13063,-0.07490
861,B0861,1.20414,1.09614,-0.10801
862,N0862,1.20546,1.10306,-0.10240
863,B0863,1.20450,1.08261,-0.12190
864,N0864,1.20531,1.07707,-0.12825
865,B0865,1.20481,1.05875,-0.14606
866,N0866,1.20622,1.06513,-0.14109
867,B0867,1.20463,1.05393,-0.15069
868,N0868,1.20549,1.06063,-0.14486
869,B0869,1.20520,1.06352,-0.14168
870,N0870,1.20615,1.06571,-0.14044
871,B0871,1.20490,1.09404,-0.11086
872,N0872,1.20589,1.09720,-0.10869
873,B0873,1.20495,1.11494,-0.09001
874,N0874,1.20594,1.11241,-0.09353
875,B0875,1.20439,1.16068,-0.04371
876,N0876,1.20630,1.15073,-0.05557
877,B0877,1.20486,1.19177,-0.01309
878,N0878,1.20573,1.18655,-0.01918
879,B0879,1.20371,1.24181,0.03810
880,N0880,1.20512,1.23704,0.03192
881,B0881,1.20488,1.28018,0.07530
882,N0882,1.20547,1.27881,0.07334
883,B0883,1.20457,1.29240,0.08783
884,N0884,1.20589,1.29080,0.08491
885,B0885,1.20501,1.31118,0.10617
886,N0886,1.20599,1.31103,0.10505
887,B0887,1.20474,1.32846,0.12373
888,N0888,1.20574,1.32652,0.12078
889,B0889,1.20511,1.33023,0.12512
890,N0890,1.20609,1.33459,0.12851
891,B0891,1.20476,1.35356,0.14879
892,N0892,1.20608,1.34727,0.14119
893,B0893,1.20516,1.34171,0.13655
894,N0894,1.20597,1.34428,0.13831
895,B0895,1.20473,1.32534,0.12061
896,N0896,1.20547,1.33664,0.13117
897,B0897,1.20527,1.32296,0.11769
898,N0898,1.20527,1.32794,0.12267
899,B0899,1.20484,1.31332,0.10848
900,N0900,1.20579,1.31202,0.10623
901,B0901,1.20574,1.27564,0.06990
902,N0902,1.20574,1.27871,0.07297
903,B0903,1.20501,1.26331,0.05830
904,N0904,1.20620,1.26418,0.05799
905,B0905,1.20457,1.25779,0.05321
906,N0906,1.20589,1.26348,0.05759
907,B0907,1.20488,1.24065,0.03577
908,N0908,1.20547,1.25058,0.04511
909,B0909,1.20371,1.23006,0.02635
910,N0910,1.20512,1.22441,0.01929
911,B0911,1.20486,1.21816,0.01330
912,N0912,1.20573,1.21699,0.01126
913,B0913,1.20534,1.19895,-0.00639
914,N0914,1.20630,1.19723,-0.00907
915,B0915,1.20594,1.17246,-0.03349
916,N0916,1.20594,1.17364,-0.03230
917,B0917,1.20589,1.14035,-0.06554
918,N0918,1.20589,1.14733,-0.05856
919,B0919,1.20425,1.12284,-0.08140
920,N0920,1.20615,1.12215,-0.08400
921,B0921,1.20463,1.08351,-0.12112
922,N0922,1.20549,1.08798,-0.11751
923,B0923,1.20481,1.06783,-0.13698
924,N0924,1.20622,1.07000,-0.13622
925,B0925,1.20450,1.05864,-0.14586
926,N0926,1.20531,1.06144,-0.14388
927,B0927,1.20546,1.05835,-0.14712
928,N0928,1.20546,1.07135,-0.13412
929,B0929,1.20455,1.08242,-0.12213
930,N0930,1.20455,1.09194,-0.11261
931,B0931,1.20527,1.10928,-0.09598
932,N0932,1.20527,1.10444,-0.10082
933,B0933,1.20465,1.11722,-0.08743
934,N0934,1.20465,1.11888,-0.08576
935,B0935,1.20525,1.16988,-0.03537
936,N0936,1.20566,1.15649,-0.04917
937,B0937,1.20500,1.19993,-0.00507
938,N0938,1.20559,1.19495,-0.01064
939,B0939,1.20516,1.26202,0.05686
940,N0940,1.20583,1.25385,0.04803
941,B0941,1.20503,1.28617,0.08114
942,N0942,1.20503,1.28889,0.08386
943,B0943,1.20469,1.30297,0.09827
944,N0944,1.20565,1.30565,0.10000
945,B0945,1.20537,1.31412,0.10875
946,N0946,1.20537,1.30000,0.09463
947,B0947,1.20531,1.32853,0.12322
948,N0948,1.20542,1.31751,0.11209
949,B0949,1.20484,1.33976,0.13492
950,N0950,1.20579,1.33283,0.12704
951,B0951,1.20527,1.34836,0.14309
952,N0952,1.20527,1.33548,0.13021
953,B0953,1.20406,1.34590,0.14184
954,N0954,1.20547,1.34091,0.13544
955,B0955,1.20516,1.34039,0.13523
956,N0956,1.20597,1.33179,0.12582
957,B0957,1.20476,1.31178,0.10702
958,N0958,1.20608,1.31491,0.10883
959,B0959,1.20511,1.30380,0.09869
960,N0960,1.20609,1.29941,0.09332
961,B0961,1.20537,1.27105,0.06568
962,N0962,1.20537,1.26403,0.05866
963,B0963,1.20469,1.25887,0.05418
964,N0964,1.20565,1.26442,0.05877
965,B0965,1.20503,1.26065,0.05561
966,N0966,1.20503,1.25485,0.04982
967,B0967,1.20516,1.23429,0.02914
968,N0968,1.20583,1.23510,0.02928
969,B0969,1.20500,1.21925,0.01424
970,N0970,1.20559,1.22691,0.02132
971,B0971,1.20434,1.21342,0.00909
972,N0972,1.20566,1.21342,0.00777
973,B0973,1.20563,1.18827,-0.01735
974,N0974,1.20563,1.18763,-0.01799
975,B0975,1.20527,1.16115,-0.04412
976,N0976,1.20627,1.16294,-0.04333
977,B0977,1.20455,1.13623,-0.06832
978,N0978,1.20455,1.13424,-0.07031
979,B0979,1.20414,1.09956,-0.10458
980,N0980,1.20546,1.10998,-0.09548
981,B0981,1.20450,1.06931,-0.13520
982,N0982,1.20531,1.07459,-0.13073
983,B0983,1.20481,1.06801,-0.13680
984,N0984,1.20555,1.07001,-0.13554
985,B0985,1.20463,1.05579,-0.14884
986,N0986,1.20549,1.04697,-0.15852
987,B0987,1.20520,1.06872,-0.13648
988,N0988,1.20615,1.06117,-0.14498
989,B0989,1.20589,1.09316,-0.11273
990,N0990,1.20589,1.09416,-0.11173
991,B0991,1.20495,1.11007,-0.09488
992,N0992,1.20495,1.11260,-0.09235
993,B0993,1.20534,1.13520,-0.07014
994,N0994,1.20630,1.13297,-0.07333
995,B0995,1.20486,1.17053,-0.03433
996,N0996,1.20573,1.16633,-0.03939
997,B0997,1.20371,1.22025,0.01654
998,N0998,1.20512,1.22316,0.01803
999,B0999,1.20488,1.27233,0.06744
1000,N1000,1.20547,1.27952,0.07405
1001,B1001,1.20457,1.30374,0.09916
1002,N1002,1.20589,1.30879,0.10289
1003,B1003,1.20599,1.30665,0.10066
1004,N1004,1.20501,1.31245,0.10744
1005,B1005,1.20574,1.29966,0.09393
1006,N1006,1.20574,1.30976,0.10402
1007,B1007,1.20511,1.32999,0.12488
1008,N1008,1.20609,1.33848,0.13239
1009,B1009,1.20476,1.33107,0.12631
1010,N1010,1.20608,1.34400,0.13792
1011,B1011,1.20516,1.33280,0.12763
1012,N1012,1.20597,1.33522,0.12925
1013,B1013,1.20406,1.33879,0.13473
1014,N1014,1.20547,1.32461,0.11914
1015,B1015,1.20527,1.31575,0.11048
1016,N1016,1.20527,1.31691,0.11164
1017,B1017,1.20484,1.31316,0.10832
1018,N1018,1.20579,1.31446,0.10867
1019,B1019,1.20542,1.28884,0.08342
1020,N1020,1.20442,1.28159,0.07717
1021,B1021,1.20501,1.26530,0.06029
1022,N1022,1.20599,1.26840,0.06241
1023,B1023,1.20457,1.25874,0.05417
1024,N1024,1.20589,1.25526,0.04937
1025,B1025,1.20547,1.24216,0.03669
1026,N1026,1.20547,1.24576,0.04029
1027,B1027,1.20371,1.22932,0.02560
1028,N1028,1.20512,1.23846,0.03333
1029,B1029,1.20486,1.22413,0.01926
1030,N1030,1.20573,1.22273,0.01700
1031,B1031,1.20534,1.19562,-0.00973
1032,N1032,1.20630,1.19288,-0.01341
1033,B1033,1.20594,1.17580,-0.03014
1034,N1034,1.20594,1.16267,-0.04327
1035,B1035,1.20589,1.14732,-0.05857
1036,N1036,1.20589,1.14331,-0.06258
1037,B1037,1.20520,1.11998,-0.08522
1038,N1038,1.20615,1.12215,-0.08400
1039,B1039,1.20463,1.09202,-0.11261
1040,N1040,1.20549,1.08934,-0.11615
1041,B1041,1.20481,1.07166,-0.13315
1042,N1042,1.20555,1.07883,-0.12672
1043,B1043,1.20450,1.05919,-0.14531
1044,N1044,1.20531,1.06639,-0.13892
1045,B1045,1.20506,1.04927,-0.15579
1046,N1046,1.20546,1.05320,-0.15227
1047,B1047,1.20455,1.07239,-0.13216
1048,N1048,1.20455,1.06761,-0.13694
1049,B1049,1.20527,1.10138,-0.10389
1050,N1050,1.20527,1.10322,-0.10204
1051,B1051,1.20465,1.11883,-0.08582
1052,N1052,1.20465,1.12867,-0.07598
1053,B1053,1.20566,1.15102,-0.05463
1054,N1054,1.20566,1.15536,-0.05030
1055,B1055,1.20500,1.19718,-0.00783
1056,N1056,1.20559,1.19509,-0.01050
1057,B1057,1.20441,1.25466,0.05025
1058,N1058,1.20583,1.24606,0.04023
1059,B1059,1.20503,1.29351,0.08847
1060,N1060,1.20503,1.29267,0.08764
1061,B1061,1.20469,1.31805,0.11336
1062,N1062,1.20565,1.31513,0.10949
1063,B1063,1.20537,1.31186,0.10649
1064,N1064,1.20537,1.31681,0.11145
1065,B1065,1.20542,1.32206,0.11665
1066,N1066,1.20442,1.33027,0.12585
1067,B1067,1.20484,1.34581,0.14097
1068,N1068,1.20579,1.34931,0.14352
1069,B1069,1.20527,1.34066,0.13539
1070,N1070,1.20527,1.35095,0.14568
1071,B1071,1.20406,1.32896,0.12490
1072,N1072,1.20547,1.33178,0.12631
1073,B1073,1.20516,1.32539,0.12023
1074,N1074,1.20597,1.32618,0.12021
1075,B1075,1.20476,1.32206,0.11730
1076,N1076,1.20608,1.32698,0.12089
1077,B1077,1.20511,1.29555,0.09045
1078,N1078,1.20609,1.29856,0.09247
1079,B1079,1.20574,1.26352,0.05779
1080,N1080,1.20574,1.26536,0.05963
1081,B1081,1.20469,1.25768,0.05298
1082,N1082,1.20565,1.25334,0.04769
1083,B1083,1.20503,1.24095,0.03592
1084,N1084,1.20503,1.23201,0.02698
1085,B1085,1.20516,1.23628,0.03112
1086,N1086,1.20583,1.23584,0.03001
1087,B1087,1.20500,1.23129,0.02628
1088,N1088,1.20559,1.22987,0.02428
1089,B1089,1.20434,1.21594,0.01160
1090,N1090,1.20566,1.21011,0.00445
1091,B1091,1.20563,1.17243,-0.03320
1092,N1092,1.20465,1.17148,-0.03317
1093,B1093,1.20527,1.15319,-0.05208
1094,N1094,1.20527,1.15230,-0.05297
1095,B1095,1.20455,1.12852,-0.07603
1096,N1096,1.20455,1.13261,-0.07194
1097,B1097,1.20414,1.10743,-0.09672
1098,N1098,1.20546,1.11631,-0.08916
1099,B1099,1.20450,1.07877,-0.12573
1100,N1100,1.20531,1.08347,-0.12184
1101,B1101,1.20481,1.07486,-0.12995
1102,N1102,1.20555,1.07627,-0.12928
1103,B1103,1.20463,1.06222,-0.14240
1104,N1104,1.20549,1.06681,-0.13868
1105,B1105,1.20520,1.06570,-0.13950
1106,N1106,1.20615,1.07381,-0.13234
1107,B1107,1.20589,1.08825,-0.11764
1108,N1108,1.20589,1.08034,-0.12555
1109,B1109,1.20495,1.11909,-0.08585
1110,N1110,1.20594,1.11067,-0.09527
1111,B1111,1.20534,1.14384,-0.06150
1112,N1112,1.20630,1.14831,-0.05798
1113,B1113,1.20486,1.17214,-0.03272
1114,N1114,1.20573,1.16994,-0.03579
1115,B1115,1.20371,1.21104,0.00733
1116,N1116,1.20512,1.20688,0.00176
1117,B1117,1.20488,1.27233,0.06744
1118,N1118,1.20547,1.26635,0.06088
1119,B1119,1.20457,1.30624,0.10167
1120,N1120,1.20589,1.30559,0.09970
1121,B1121,1.20501,1.31317,0.10816
1122,N1122,1.20599,1.31672,0.11073
1123,B1123,1.20574,1.32889,0.12316
1124,N1124,1.20574,1.32590,0.12016
1125,B1125,1.20511,1.33485,0.12974
1126,N1126,1.20609,1.34019,0.13410
