atom_id_i,atom_id_j,type_i,type_j,distance_A
4544,4832,2,1,3.389800000000001
2562,2850,1,2,3.3898999999999972
13931,14219,2,1,3.389799999999994
6734,7022,2,1,3.3897999999999975
3167,3455,2,1,3.389799999999994
10622,10910,1,2,3.389800000000001
1185,1473,1,2,3.3899000000000115
14794,15082,2,1,3.389799999999994
5073,5361,2,1,3.389800000000001
16442,16730,1,2,3.3899000000000115
9245,9533,1,2,3.3898200000000003
1764,2052,2,1,3.389800000000008
13133,13421,2,1,3.389800000000001
5936,6224,2,1,3.389800000000001
2369,2657,1,2,3.3898999999999972
9824,10112,2,1,3.389900000000001
387,675,1,2,3.3899000000000115
11756,12044,1,2,3.3898999999999972
4275,4563,2,1,3.3898999999999972
13996,14284,2,1,3.389799999999994
15644,15932,1,2,3.3899000000000115
8447,8735,1,2,3.38982
12335,12623,2,1,3.389800000000001
2898,3186,2,1,3.389799999999994
16507,16795,1,2,3.3899000000000115
14267,14555,2,1,3.389800000000008
7070,7358,2,1,3.389900000000001
10958,11246,2,1,3.389800000000001
5409,5697,2,1,3.3898999999999972
7649,7937,1,2,3.3898200000000003
9581,9869,1,2,3.389800000000001
2100,2388,2,1,3.389799999999994
13469,13757,2,1,3.389800000000001
6272,6560,2,1,3.389900000000001
10160,10448,2,1,3.3897999999999975
723,1011,1,2,3.389799999999994
2963,3251,2,1,3.389799999999994
4611,4899,1,2,3.389800000000001
14332,14620,2,1,3.389800000000008
8783,9071,2,1,3.3898399999999995
12671,12959,1,2,3.389800000000001
1302,1590,2,1,3.3899000000000115
10689,10977,2,1,3.389900000000001
16843,17131,2,1,3.389799999999994
5474,5762,1,2,3.389800000000001
14861,15149,2,1,3.389799999999994
3813,4101,2,1,3.389800000000001
7985,8273,2,1,3.38983
6003,6291,2,1,3.389800000000001
2436,2724,1,2,3.3898999999999972
16045,16333,2,1,3.389799999999994
14063,14351,2,1,3.389799999999994
10496,10784,1,2,3.389800000000001
8514,8802,1,2,3.38982
12686,12974,2,1,3.3898999999999972
16574,16862,1,2,3.3899000000000115
1638,1926,1,2,3.389799999999994
9377,9665,1,2,3.3898200000000003
5810,6098,2,1,3.389800000000001
13265,13553,1,2,3.389800000000001
11025,11313,2,1,3.389800000000001
3828,4116,2,1,3.389800000000001
7716,8004,1,2,3.3898200000000003
11888,12176,2,1,3.389800000000001
2167,2455,2,1,3.389799999999994
15776,16064,1,2,3.3899000000000115
6339,6627,1,2,3.389800000000001
10227,10515,2,1,3.3897999999999975
14399,14687,1,2,3.389800000000008
3030,3318,2,1,3.389799999999994
6918,7206,2,1,3.389900000000001
8850,9138,2,1,3.3898399999999995
11090,11378,2,1,3.389800000000001
14978,15266,2,1,3.389800000000008
5541,5829,2,1,3.389800000000001
16910,17198,2,1,3.389799999999994
9429,9717,1,2,3.3898200000000003
2232,2520,1,2,3.389799999999994
13601,13889,2,1,3.3898999999999972
4164,4452,1,2,3.3898999999999972
8052,8340,2,1,3.38983
855,1143,2,1,3.389799999999994
2503,2791,1,2,3.3898999999999972
4743,5031,2,1,3.389800000000001
12224,12512,1,2,3.389800000000001
16112,16400,2,1,3.389799999999994
12803,13091,2,1,3.3898999999999972
3366,3654,1,2,3.3898999999999972
7254,7542,1,2,3.389800000000001
11426,11714,1,2,3.389800000000001
1705,1993,1,2,3.389799999999994
15314,15602,1,2,3.389799999999994
57,345,1,2,3.389799999999994
5272,5560,1,2,3.3898999999999972
5877,6165,2,1,3.389800000000001
8117,8405,1,2,3.3898399999999995
9765,10053,1,2,3.389800000000001
13332,13620,1,2,3.389800000000001
9444,9732,1,2,3.3898200000000003
2568,2856,1,2,3.3898999999999972
13937,14225,2,1,3.389799999999994
6456,6744,1,2,3.389800000000001
10628,10916,1,2,3.389800000000001
907,1195,2,1,3.389799999999994
5079,5367,2,1,3.389800000000001
12534,12822,1,2,3.389800000000001
8967,9255,2,1,3.38983
3097,3385,2,1,3.389799999999994
16706,16994,2,1,3.389799999999994
13139,13427,2,1,3.389800000000001
11157,11445,1,2,3.389800000000001
5608,5896,2,1,3.389800000000001
4281,4569,2,1,3.3898999999999972
2299,2587,1,2,3.389799999999994
13668,13956,2,1,3.3898999999999972
6471,6759,2,1,3.389800000000001
2904,3192,2,1,3.389799999999994
10359,10647,1,2,3.3897999999999975
922,1210,1,2,3.389799999999994
14531,14819,2,1,3.3898999999999972
16179,16467,1,2,3.389799999999994
4810,5098,2,1,3.389800000000001
8982,9270,1,2,3.38983
12870,13158,2,1,3.3898999999999972
1501,1789,2,1,3.389799999999994
5673,5961,2,1,3.389800000000001
7321,7609,1,2,3.389800000000001
9561,9849,2,1,3.389800000000001
2106,2394,2,1,3.389799999999994
124,412,1,2,3.389799999999994
11493,11781,1,2,3.389800000000001
4012,4300,2,1,3.389800000000001
15381,15669,1,2,3.389799999999994
13733,14021,2,1,3.3898999999999972
8184,8472,1,2,3.3898399999999995
12072,12360,2,1,3.389800000000001
2635,2923,2,1,3.389800000000008
16244,16532,1,2,3.389799999999994
10695,10983,2,1,3.389900000000001
3214,3502,1,2,3.3898999999999972
5146,5434,2,1,3.389800000000001
7386,7674,1,2,3.389800000000001
9318,9606,1,2,3.3898200000000003
16773,17061,1,2,3.389799999999994
1837,2125,2,1,3.389800000000008
13206,13494,2,1,3.389800000000001
6009,6297,2,1,3.389800000000001
9897,10185,2,1,3.389900000000001
460,748,1,2,3.3899000000000115
14069,14357,2,1,3.389799999999994
4348,4636,1,2,3.389800000000001
8520,8808,1,2,3.38982
1039,1327,2,1,3.389799999999994
12408,12696,1,2,3.389800000000001
5211,5499,1,2,3.3898999999999972
16580,16868,1,2,3.3899000000000115
10426,10714,2,1,3.389800000000001
14598,14886,2,1,3.3898999999999972
3550,3838,1,2,3.389800000000001
7722,8010,1,2,3.3898200000000003
5740,6028,2,1,3.389800000000001
2173,2461,2,1,3.389799999999994
15782,16070,1,2,3.3899000000000115
13800,14088,2,1,3.3898999999999972
8251,8539,1,2,3.3898399999999995
12423,12711,2,1,3.389800000000001
4942,5230,1,2,3.389800000000001
16311,16599,1,2,3.389799999999994
1375,1663,2,1,3.3899000000000115
10762,11050,2,1,3.389900000000001
13002,13290,1,2,3.389800000000001
3565,3853,2,1,3.389800000000001
7453,7741,1,2,3.389800000000001
11625,11913,2,1,3.3898999999999972
1904,2192,2,1,3.389800000000008
15513,15801,1,2,3.389799999999994
6076,6364,1,2,3.389900000000001
9964,10252,2,1,3.389900000000001
2767,3055,2,1,3.389800000000008
16376,16664,1,2,3.389799999999994
6655,6943,2,1,3.3897999999999975
14136,14424,1,2,3.389800000000008
8587,8875,1,2,3.38982
10827,11115,2,1,3.389900000000001
1106,1394,2,1,3.389799999999994
14715,15003,2,1,3.389799999999994
5278,5566,1,2,3.3898999999999972
16647,16935,1,2,3.3899000000000115
9166,9454,2,1,3.38983
1969,2257,2,1,3.389800000000008
13338,13626,1,2,3.389800000000001
3901,4189,2,1,3.389800000000001
7789,8077,2,1,3.38983
11961,12249,2,1,3.389800000000001
2240,2528,2,1,3.389799999999994
4480,4768,1,2,3.389800000000001
15849,16137,2,1,3.389799999999994
13867,14155,1,2,3.389799999999994
12540,12828,1,2,3.389800000000001
3103,3391,2,1,3.389799999999994
6991,7279,2,1,3.389900000000001
5009,5297,1,2,3.389800000000001
1442,1730,1,2,3.389799999999994
11163,11451,2,1,3.389800000000001
15051,15339,2,1,3.389800000000008
9181,9469,1,2,3.38983
5614,5902,2,1,3.389800000000001
13069,13357,1,2,3.389800000000001
9502,9790,1,2,3.3898200000000003
13674,13962,2,1,3.3898999999999972
2305,2593,1,2,3.3898999999999972
15580,15868,2,1,3.3899000000000115
644,932,2,1,3.389799999999994
10365,10653,1,2,3.3897999999999975
8383,8671,2,1,3.38982
4816,5104,2,1,3.389800000000001
12271,12559,1,2,3.389800000000001
8704,8992,2,1,3.3898399999999995
2834,3122,2,1,3.389800000000008
16443,16731,2,1,3.3899000000000115
12876,13164,2,1,3.3898999999999972
10894,11182,2,1,3.389900000000001
5345,5633,1,2,3.3898999999999972
4018,4306,2,1,3.389800000000001
2036,2324,1,2,3.389799999999994
13405,13693,1,2,3.389800000000001
6208,6496,1,2,3.389900000000001
10096,10384,1,2,3.3897999999999975
659,947,2,1,3.389799999999994
14268,14556,1,2,3.389800000000008
4547,4835,1,2,3.389800000000001
15916,16204,2,1,3.389799999999994
8719,9007,2,1,3.3898399999999995
1238,1526,1,2,3.3899000000000115
12607,12895,1,2,3.389800000000001
5410,5698,1,2,3.3898999999999972
1843,2131,2,1,3.389800000000008
7058,7346,2,1,3.389900000000001
9298,9586,1,2,3.3898200000000003
16779,17067,2,1,3.389799999999994
11230,11518,1,2,3.389800000000001
13470,13758,1,2,3.389800000000001
15118,15406,1,2,3.389800000000008
3749,4037,2,1,3.389800000000001
7921,8209,2,1,3.38983
11809,12097,2,1,3.389800000000001
2372,2660,2,1,3.3898999999999972
15981,16269,1,2,3.389799999999994
10432,10720,2,1,3.389800000000001
14320,14608,1,2,3.389800000000008
4883,5171,2,1,3.389800000000001
7123,7411,1,2,3.389900000000001
9055,9343,1,2,3.38983
16510,16798,2,1,3.3899000000000115
1574,1862,2,1,3.389799999999994
12943,13231,2,1,3.3898999999999972
5746,6034,2,1,3.389800000000001
9634,9922,2,1,3.389800000000001
197,485,1,2,3.389799999999994
4085,4373,1,2,3.3898999999999972
8257,8545,1,2,3.3898399999999995
2103,2391,1,2,3.389799999999994
12145,12433,1,2,3.389800000000001
776,1064,2,1,3.389799999999994
15712,16000,2,1,3.3899000000000115
4948,5236,1,2,3.389800000000001
16317,16605,1,2,3.389799999999994
10163,10451,1,2,3.3897999999999975
14335,14623,1,2,3.389800000000008
3287,3575,1,2,3.3898999999999972
7459,7747,1,2,3.389800000000001
16846,17134,1,2,3.389799999999994
1910,2198,2,1,3.389800000000008
5477,5765,2,1,3.389800000000001
9365,9653,1,2,3.3898200000000003
13537,13825,2,1,3.3898999999999972
7988,8276,1,2,3.38983
12160,12448,2,1,3.389800000000001
4679,4967,1,2,3.389800000000001
1112,1400,2,1,3.389799999999994
16048,16336,1,2,3.389799999999994
10499,10787,2,1,3.389800000000001
12739,13027,1,2,3.3898999999999972
3302,3590,2,1,3.3898999999999972
14671,14959,2,1,3.3898999999999972
7190,7478,1,2,3.389900000000001
11362,11650,2,1,3.389800000000001
13010,13298,1,2,3.389800000000001
1641,1929,2,1,3.389799999999994
15250,15538,1,2,3.389800000000008
5813,6101,1,2,3.389800000000001
9701,9989,2,1,3.389800000000001
13873,14161,1,2,3.389799999999994
2504,2792,2,1,3.3898999999999972
6392,6680,2,1,3.389800000000001
8324,8612,1,2,3.3898399999999995
10564,10852,2,1,3.389800000000001
843,1131,2,1,3.389799999999994
12212,12500,1,2,3.389800000000001
15779,16067,2,1,3.3899000000000115
5015,5303,1,2,3.389800000000001
16384,16672,1,2,3.389799999999994
8903,9191,2,1,3.3898399999999995
1706,1994,2,1,3.389799999999994
13075,13363,1,2,3.389800000000001
16963,17251,2,1,3.389799999999994
3638,3926,2,1,3.389800000000001
7526,7814,2,1,3.3898200000000003
4217,4505,1,2,3.3898999999999972
15586,15874,2,1,3.3899000000000115
13604,13892,1,2,3.3898999999999972
12277,12565,1,2,3.389800000000001
2840,3128,2,1,3.389800000000008
6728,7016,2,1,3.3897999999999975
10900,11188,2,1,3.389900000000001
1179,1467,1,2,3.3899000000000115
14788,15076,2,1,3.389799999999994
4746,5034,1,2,3.389800000000001
8918,9206,1,2,3.3898399999999995
5351,5639,1,2,3.3898999999999972
12806,13094,1,2,3.3898999999999972
9239,9527,1,2,3.3898200000000003
16978,17266,1,2,3.389799999999994
2042,2330,1,2,3.389799999999994
7257,7545,2,1,3.389800000000001
15317,15605,2,1,3.389799999999994
381,669,1,2,3.3899000000000115
10102,10390,1,2,3.3897999999999975
8120,8408,2,1,3.3898399999999995
4553,4841,1,2,3.389800000000001
12008,12296,1,2,3.389800000000001
8441,8729,1,2,3.38982
2571,2859,2,1,3.3898999999999972
16180,16468,2,1,3.389799999999994
12613,12901,1,2,3.389800000000001
10631,10919,2,1,3.389800000000001
5082,5370,1,2,3.389800000000001
1773,2061,1,2,3.389800000000008
13142,13430,1,2,3.389800000000001
5945,6233,1,2,3.389800000000001
9833,10121,1,2,3.389900000000001
396,684,2,1,3.3899000000000115
4284,4572,1,2,3.3898999999999972
15653,15941,2,1,3.3899000000000115
8456,8744,2,1,3.38982
975,1263,1,2,3.389799999999994
12344,12632,1,2,3.389800000000001
2907,3195,1,2,3.389799999999994
5147,5435,1,2,3.389800000000001
6795,7083,2,1,3.3897999999999975
9035,9323,1,2,3.38983
16516,16804,2,1,3.3899000000000115
1580,1868,2,1,3.389799999999994
10967,11255,1,2,3.389800000000001
13207,13495,1,2,3.389800000000001
3486,3774,2,1,3.389800000000001
14855,15143,2,1,3.389799999999994
7658,7946,2,1,3.3898200000000003
11546,11834,2,1,3.3898999999999972
2109,2397,1,2,3.389799999999994
15718,16006,2,1,3.3899000000000115
5997,6285,2,1,3.389800000000001
10169,10457,1,2,3.3897999999999975
14057,14345,2,1,3.389799999999994
4620,4908,2,1,3.389800000000001
6860,7148,2,1,3.3897999999999975
8792,9080,2,1,3.3898399999999995
16247,16535,2,1,3.389799999999994
1311,1599,1,2,3.3899000000000115
12680,12968,2,1,3.3898999999999972
9371,9659,1,2,3.3898200000000003
3822,4110,2,1,3.389800000000001
11561,11849,1,2,3.3898999999999972
1840,2128,1,2,3.389800000000008
15449,15737,2,1,3.389799999999994
513,801,1,2,3.3899000000000115
7994,8282,2,1,3.38983
11882,12170,2,1,3.389800000000001
9900,10188,1,2,3.389900000000001
16054,16342,1,2,3.389799999999994
4685,4973,2,1,3.389800000000001
14072,14360,1,2,3.389799999999994
3024,3312,1,2,3.389799999999994
1042,1330,1,2,3.389799999999994
7196,7484,1,2,3.389900000000001
5214,5502,2,1,3.3898999999999972
16583,16871,2,1,3.3899000000000115
9102,9390,1,2,3.38983
1647,1935,2,1,3.389799999999994
13274,13562,2,1,3.389800000000001
7725,8013,2,1,3.3898200000000003
4416,4704,2,1,3.389800000000001
849,1137,2,1,3.389799999999994
15785,16073,2,1,3.3899000000000115
10236,10524,1,2,3.3897999999999975
12476,12764,2,1,3.389800000000001
3039,3327,1,2,3.389799999999994
14408,14696,2,1,3.3898999999999972
6927,7215,1,2,3.389900000000001
11099,11387,1,2,3.389800000000001
1378,1666,1,2,3.3899000000000115
14987,15275,1,2,3.389800000000008
5550,5838,2,1,3.389800000000001
7790,8078,1,2,3.38983
9438,9726,1,2,3.3898200000000003
2241,2529,1,2,3.389799999999994
3889,4177,2,1,3.389800000000001
6129,6417,1,2,3.389900000000001
13610,13898,2,1,3.3898999999999972
8061,8349,1,2,3.38983
15516,15804,2,1,3.389799999999994
11949,12237,1,2,3.389800000000001
580,868,2,1,3.389799999999994
10301,10589,1,2,3.3897999999999975
4752,5040,1,2,3.389800000000001
16121,16409,1,2,3.389799999999994
8640,8928,2,1,3.38982
12812,13100,1,2,3.3898999999999972
1443,1731,2,1,3.389799999999994
16700,16988,2,1,3.3899000000000115
7263,7551,2,1,3.389800000000001
3954,4242,1,2,3.389800000000001
15323,15611,2,1,3.389799999999994
13341,13629,2,1,3.389800000000001
2577,2865,2,1,3.3898999999999972
6465,6753,2,1,3.389800000000001
10637,10925,2,1,3.389800000000001
916,1204,1,2,3.389799999999994
14525,14813,2,1,3.3898999999999972
4483,4771,2,1,3.389800000000001
8655,8943,1,2,3.3898399999999995
5088,5376,1,2,3.389800000000001
12543,12831,2,1,3.389800000000001
16715,17003,1,2,3.389799999999994
1779,2067,1,2,3.389800000000008
6994,7282,1,2,3.389900000000001
11166,11454,1,2,3.389800000000001
9839,10127,1,2,3.389900000000001
118,406,1,2,3.389799999999994
3685,3973,2,1,3.389800000000001
15054,15342,1,2,3.389800000000008
7857,8145,1,2,3.38983
4290,4578,1,2,3.3898999999999972
11745,12033,2,1,3.3898999999999972
8178,8466,1,2,3.3898399999999995
2308,2596,2,1,3.3898999999999972
15917,16205,1,2,3.389799999999994
12350,12638,1,2,3.389800000000001
10368,10656,2,1,3.3897999999999975
14256,14544,2,1,3.389800000000008
4819,5107,1,2,3.389800000000001
1510,1798,1,2,3.389799999999994
12879,13167,1,2,3.3898999999999972
15119,15407,2,1,3.389800000000008
9570,9858,1,2,3.389800000000001
133,421,2,1,3.389799999999994
15390,15678,2,1,3.389799999999994
4021,4309,1,2,3.389800000000001
8193,8481,2,1,3.3898399999999995
712,1000,1,2,3.389799999999994
12081,12369,1,2,3.389800000000001
2644,2932,1,2,3.389800000000008
16253,16541,2,1,3.389799999999994
6532,6820,2,1,3.389800000000001
4884,5172,1,2,3.389800000000001
8772,9060,1,2,3.3898399999999995
10704,10992,1,2,3.389900000000001
12944,13232,1,2,3.3898999999999972
14592,14880,2,1,3.3898999999999972
3223,3511,2,1,3.3898999999999972
7395,7683,2,1,3.389800000000001
11283,11571,2,1,3.389800000000001
1846,2134,1,2,3.389800000000008
15455,15743,2,1,3.389799999999994
5734,6022,2,1,3.389800000000001
9906,10194,1,2,3.389900000000001
13794,14082,2,1,3.3898999999999972
469,757,2,1,3.3899000000000115
7924,8212,1,2,3.38983
4357,4645,2,1,3.389800000000001
6597,6885,2,1,3.389800000000001
8529,8817,2,1,3.38982
15984,16272,2,1,3.389799999999994
1048,1336,1,2,3.389799999999994
12417,12705,2,1,3.389800000000001
9108,9396,1,2,3.38983
7126,7414,2,1,3.389900000000001
3559,3847,2,1,3.389800000000001
11298,11586,1,2,3.389800000000001
7731,8019,2,1,3.3898200000000003
1577,1865,1,2,3.389799999999994
11619,11907,2,1,3.3898999999999972
15186,15474,2,1,3.389800000000008
4422,4710,2,1,3.389800000000001
15791,16079,2,1,3.3899000000000115
9637,9925,1,2,3.389800000000001
13809,14097,1,2,3.3898999999999972
2761,3049,2,1,3.389800000000008
12148,12436,2,1,3.389800000000001
6933,7221,1,2,3.389900000000001
779,1067,1,2,3.389799999999994
16320,16608,2,1,3.389799999999994
4951,5239,2,1,3.389800000000001
8839,9127,1,2,3.3898399999999995
13011,13299,2,1,3.389800000000001
16899,17187,1,2,3.389799999999994
7462,7750,2,1,3.389800000000001
4153,4441,2,1,3.3898999999999972
15522,15810,2,1,3.389799999999994
8041,8329,1,2,3.38983
586,874,2,1,3.389799999999994
9973,10261,1,2,3.389900000000001
12213,12501,2,1,3.389800000000001
2776,3064,1,2,3.389800000000008
14145,14433,2,1,3.389800000000008
6664,6952,1,2,3.3897999999999975
10836,11124,1,2,3.389900000000001
1115,1403,1,2,3.389799999999994
14724,15012,1,2,3.389799999999994
5287,5575,2,1,3.3898999999999972
9175,9463,1,2,3.38983
1978,2266,1,2,3.389800000000008
3626,3914,2,1,3.389800000000001
5866,6154,1,2,3.389800000000001
13347,13635,2,1,3.389800000000001
7798,8086,1,2,3.38983
10038,10326,1,2,3.389900000000001
317,605,2,1,3.3899000000000115
11686,11974,2,1,3.3898999999999972
15253,15541,2,1,3.389800000000008
4489,4777,2,1,3.389800000000001
15858,16146,1,2,3.389799999999994
8377,8665,2,1,3.38982
1180,1468,2,1,3.3899000000000115
12549,12837,2,1,3.389800000000001
16437,16725,2,1,3.3899000000000115
7000,7288,1,2,3.389900000000001
14455,14743,1,2,3.3898999999999972
10888,11176,2,1,3.389900000000001
3691,3979,2,1,3.389800000000001
15060,15348,1,2,3.389800000000008
13078,13366,2,1,3.389800000000001
2314,2602,2,1,3.3898999999999972
6202,6490,1,2,3.389900000000001
4220,4508,2,1,3.3898999999999972
653,941,2,1,3.389799999999994
14262,14550,1,2,3.389800000000008
8392,8680,1,2,3.38982
12280,12568,2,1,3.389800000000001
16452,16740,1,2,3.3899000000000115
6731,7019,1,2,3.3897999999999975
1516,1804,2,1,3.389799999999994
10903,11191,1,2,3.389900000000001
3422,3710,2,1,3.3898999999999972
14791,15079,1,2,3.389799999999994
7594,7882,1,2,3.3898200000000003
4027,4315,1,2,3.389800000000001
11482,11770,2,1,3.389800000000001
2045,2333,2,1,3.389799999999994
15654,15942,1,2,3.3899000000000115
5933,6221,1,2,3.389800000000001
12087,12375,1,2,3.389800000000001
10105,10393,2,1,3.3897999999999975
13993,14281,1,2,3.389799999999994
4556,4844,2,1,3.389800000000001
8728,9016,1,2,3.3898399999999995
1247,1535,2,1,3.3899000000000115
14856,15144,1,2,3.389799999999994
12616,12904,2,1,3.389800000000001
7067,7355,1,2,3.389900000000001
9307,9595,2,1,3.3898200000000003
3758,4046,1,2,3.389800000000001
15127,15415,1,2,3.389800000000008
7930,8218,1,2,3.38983
449,737,2,1,3.3899000000000115
11818,12106,1,2,3.389800000000001
2381,2669,2,1,3.3898999999999972
4621,4909,1,2,3.389800000000001
6269,6557,1,2,3.389900000000001
15990,16278,1,2,3.389799999999994
10441,10729,2,1,3.389800000000001
2960,3248,1,2,3.389799999999994
14329,14617,1,2,3.389800000000008
7132,7420,1,2,3.389900000000001
11020,11308,1,2,3.389800000000001
1583,1871,1,2,3.389799999999994
15192,15480,2,1,3.389800000000008
5471,5759,2,1,3.3898999999999972
9643,9931,1,2,3.389800000000001
13531,13819,2,1,3.389800000000001
206,494,2,1,3.389799999999994
7661,7949,1,2,3.3898200000000003
4094,4382,2,1,3.3898999999999972
6334,6622,2,1,3.389900000000001
15721,16009,1,2,3.3899000000000115
785,1073,1,2,3.389799999999994
4673,4961,1,2,3.389800000000001
8845,9133,1,2,3.3898399999999995
2975,3263,2,1,3.389799999999994
6863,7151,1,2,3.3897999999999975
3296,3584,2,1,3.3898999999999972
11035,11323,2,1,3.389800000000001
7468,7756,2,1,3.389800000000001
1314,1602,2,1,3.3899000000000115
11356,11644,2,1,3.389800000000001
14923,15211,1,2,3.389799999999994
15528,15816,2,1,3.389799999999994
9374,9662,2,1,3.3898200000000003
13546,13834,1,2,3.3898999999999972
3825,4113,1,2,3.389800000000001
2498,2786,2,1,3.3898999999999972
6670,6958,1,2,3.3897999999999975
516,804,2,1,3.3899000000000115
11885,12173,1,2,3.389800000000001
4688,4976,1,2,3.389800000000001
16057,16345,1,2,3.389799999999994
8576,8864,2,1,3.38982
12748,13036,1,2,3.3898999999999972
16636,16924,2,1,3.3899000000000115
7199,7487,2,1,3.389900000000001
15259,15547,2,1,3.389800000000008
323,611,2,1,3.3899000000000115
3890,4178,1,2,3.389800000000001
7778,8066,1,2,3.38983
9710,9998,1,2,3.389800000000001
11950,12238,2,1,3.389800000000001
2513,2801,1,2,3.3898999999999972
13882,14170,2,1,3.389799999999994
6401,6689,1,2,3.389800000000001
852,1140,1,2,3.389799999999994
3092,3380,2,1,3.389799999999994
14461,14749,1,2,3.3898999999999972
5024,5312,2,1,3.389800000000001
8912,9200,1,2,3.3898399999999995
13084,13372,2,1,3.389800000000001
3363,3651,2,1,3.3898999999999972
16972,17260,1,2,3.389799999999994
1715,2003,1,2,3.389799999999994
5603,5891,1,2,3.389800000000001
7535,7823,1,2,3.3898200000000003
9775,10063,1,2,3.389800000000001
54,342,2,1,3.389799999999994
11423,11711,2,1,3.389800000000001
14990,15278,2,1,3.389800000000008
4226,4514,2,1,3.3898999999999972
8114,8402,2,1,3.3898399999999995
917,1205,2,1,3.389799999999994
2565,2853,2,1,3.3898999999999972
12286,12574,2,1,3.389800000000001
10304,10592,2,1,3.3897999999999975
6737,7025,1,2,3.3897999999999975
14192,14480,2,1,3.389800000000008
10625,10913,2,1,3.389800000000001
3428,3716,2,1,3.3898999999999972
14797,15085,1,2,3.389799999999994
12815,13103,2,1,3.3898999999999972
16987,17275,2,1,3.389799999999994
5939,6227,1,2,3.389800000000001
3957,4245,2,1,3.389800000000001
390,678,2,1,3.3899000000000115
13999,14287,1,2,3.389799999999994
15326,15614,1,2,3.389799999999994
8129,8417,1,2,3.3898399999999995
12017,12305,2,1,3.389800000000001
16189,16477,1,2,3.389799999999994
1253,1541,2,1,3.3899000000000115
6468,6756,1,2,3.389800000000001
10640,10928,1,2,3.389800000000001
3159,3447,2,1,3.389799999999994
14528,14816,1,2,3.3898999999999972
7331,7619,1,2,3.389800000000001
3764,4052,1,2,3.389800000000001
11219,11507,2,1,3.389800000000001
1782,2070,2,1,3.389800000000008
15391,15679,1,2,3.389799999999994
5670,5958,1,2,3.389800000000001
11824,12112,1,2,3.389800000000001
9842,10130,2,1,3.389900000000001
13730,14018,1,2,3.3898999999999972
4293,4581,2,1,3.3898999999999972
6533,6821,1,2,3.389800000000001
984,1272,2,1,3.389799999999994
12353,12641,2,1,3.389800000000001
14593,14881,1,2,3.3898999999999972
6804,7092,1,2,3.3897999999999975
9044,9332,2,1,3.38983
12932,13220,1,2,3.3898999999999972
3495,3783,1,2,3.389800000000001
14864,15152,1,2,3.389799999999994
7667,7955,1,2,3.3898200000000003
186,474,2,1,3.389799999999994
11555,11843,1,2,3.3898999999999972
2118,2406,2,1,3.389799999999994
15727,16015,1,2,3.3899000000000115
6006,6294,1,2,3.389800000000001
10178,10466,2,1,3.3897999999999975
2697,2985,1,2,3.389800000000008
14066,14354,1,2,3.389799999999994
6869,7157,1,2,3.3897999999999975
12084,12372,2,1,3.389800000000001
10757,11045,1,2,3.389900000000001
1320,1608,2,1,3.3899000000000115
14929,15217,1,2,3.389799999999994
5208,5496,2,1,3.3898999999999972
9380,9668,2,1,3.3898200000000003
13268,13556,2,1,3.389800000000001
7398,7686,1,2,3.389800000000001
3831,4119,1,2,3.389800000000001
15458,15746,1,2,3.389799999999994
522,810,2,1,3.3899000000000115
8582,8870,2,1,3.38982
2712,3000,2,1,3.389800000000008
6600,6888,1,2,3.389800000000001
3033,3321,1,2,3.389799999999994
10772,11060,2,1,3.389900000000001
1051,1339,2,1,3.389799999999994
14660,14948,1,2,3.3898999999999972
7205,7493,2,1,3.389800000000001
11093,11381,1,2,3.389800000000001
5223,5511,1,2,3.3898999999999972
9111,9399,2,1,3.38983
13283,13571,1,2,3.389800000000001
3562,3850,1,2,3.389800000000001
2235,2523,1,2,3.389799999999994
253,541,2,1,3.389799999999994
13862,14150,2,1,3.389799999999994
11622,11910,1,2,3.3898999999999972
6407,6695,1,2,3.389800000000001
4425,4713,1,2,3.389800000000001
15794,16082,1,2,3.3899000000000115
8313,8601,2,1,3.3898399999999995
12485,12773,1,2,3.389800000000001
16373,16661,2,1,3.389799999999994
6936,7224,2,1,3.389900000000001
10824,11112,1,2,3.389900000000001
3627,3915,1,2,3.389800000000001
14996,15284,2,1,3.389800000000008
7515,7803,1,2,3.3898200000000003
60,348,2,1,3.389799999999994
9447,9735,2,1,3.3898200000000003
11687,11975,1,2,3.3898999999999972
13619,13907,1,2,3.3898999999999972
6138,6426,2,1,3.389900000000001
589,877,1,2,3.389799999999994
2829,3117,1,2,3.389800000000008
14198,14486,2,1,3.389800000000008
4761,5049,1,2,3.389800000000001
8649,8937,1,2,3.3898399999999995
1452,1740,1,2,3.389799999999994
3100,3388,1,2,3.389799999999994
5340,5628,2,1,3.3898999999999972
12821,13109,1,2,3.3898999999999972
16709,16997,1,2,3.389799999999994
7272,7560,1,2,3.389800000000001
14727,15015,2,1,3.389799999999994
11160,11448,2,1,3.389800000000001
9512,9800,1,2,3.389800000000001
3963,4251,1,2,3.389800000000001
7851,8139,1,2,3.38983
5869,6157,2,1,3.389800000000001
2302,2590,2,1,3.389799999999994
12023,12311,2,1,3.389800000000001
654,942,1,2,3.389799999999994
10041,10329,2,1,3.389900000000001
6474,6762,1,2,3.389800000000001
13929,14217,2,1,3.389799999999994
10362,10650,2,1,3.3897999999999975
3165,3453,2,1,3.389799999999994
14534,14822,1,2,3.3898999999999972
12552,12840,1,2,3.389800000000001
5676,5964,1,2,3.389800000000001
3694,3982,1,2,3.389800000000001
15063,15351,2,1,3.389800000000008
7866,8154,2,1,3.38983
